,BXX FP Equity_DX_SI_QTY,BXX FP Equity_DX_SHORT_INTEREST_VALUE,BXX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BXX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BXX FP Equity_DX_SI_MV,BXX FP Equity_DX_DSS,BXX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BXX FP Equity_DX_SUPPLY_SI_QTY,BXX FP Equity_DX_BROKER_SI_QTY,BXX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BXX FP Equity_DX_BROKER_SI_MV_NEW_x,BXX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BXX FP Equity_DX_SUPPLY_SI_QTY_INC_x,BXX FP Equity_DX_BROKER_SI_MV_INC_x,BXX FP Equity_DX_SUPPLY_SI_MV_NEW,BXX FP Equity_DX_BROKER_SI_QTY_ADD,BXX FP Equity_DX_BROKER_SI_QTY_NEW,BXX FP Equity_DX_SUPPLY_SI_MV_DEC,BXX FP Equity_DX_BROKER_SI_QTY_INC,BXX FP Equity_DX_SUPPLY_SI_QTY_DEC,BXX FP Equity_DX_BROKER_SI_MV_NEW_y,BXX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BXX FP Equity_DX_BROKER_SI_MV_INC_y,BXX FP Equity_DX_SUPPLY_SI_QTY_INC_y,BXX FP Equity_DX_BROKER_SI_MV_ADD,BXX FP Equity_DX_SUPPLY_SI_QTY_ADD,BXX FP Equity_DX_BROKER_SI_QTY_DEC,BXX FP Equity_DX_SUPPLY_SI_MV,BXX FP Equity_DX_BROKER_SI_MV_DEC,BXX FP Equity_DX_SUPPLY_SI_MV_RMV,BXX FP Equity_DX_BROKER_SI_MV_RMV,BXX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BXX FP Equity_DX_UTILIZATION_QUANTITY,BXX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BXX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BXX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BXX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BXX FP Equity_DX_ACTIVE_UTILIZATION_MV,BXX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BXX FP Equity_DX_BROKER_SI_CON_RATIO,BXX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BXX FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-03-06,310500.0,243245.7,0.3,0.62,0.25,,235020.0,10500.0,300000.0,8225.7,,,,,,300000.0,,,,,,,,,0.24,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6055
2024-03-07,510500.0,390175.15,0.63,1.02,0.4,,382150.0,10500.0,500000.0,8025.15,,,,0.16,,,,,200000.0,,,,0.16,,,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9986
2024-03-08,550500.0,423224.4,0.68,1.04,0.42,,399776.0,30500.0,520000.0,23448.4,,,,,,20000.0,,,,,,,,,0.02,20000.0,,0.02,,,,100.0,6.15,0.0,0.0,,0.0,100.0,7.41,0.8628,92.59,1.1094
2024-03-11,550500.0,429114.75,0.71,1.04,0.42,,405340.0,30500.0,520000.0,23774.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.15,0.0,0.0,,0.0,100.0,7.46,0.862,92.54,1.1094
2024-03-12,550500.0,419866.35,0.7,1.02,0.43,,396604.0,30500.0,520000.0,23262.35,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.15,0.0,0.0,,0.0,100.0,7.34,0.864,92.66,1.1094
2024-03-13,550500.0,416893.65,0.72,1.02,0.42,,393796.0,30500.0,520000.0,23097.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.15,0.0,0.0,,0.0,100.0,7.37,0.8634,92.63,1.1094
2024-03-14,550500.0,418655.25,0.75,1.02,0.42,,395460.0,30500.0,520000.0,23195.25,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.15,0.0,0.0,,0.0,100.0,7.43,0.8625,92.57,1.1094
2024-03-15,550500.0,417884.55,0.77,0.99,0.42,,394732.0,30500.0,520000.0,23152.55,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.15,0.0,0.0,,0.0,100.0,7.38,0.8632,92.62,1.1094
2024-03-18,200500.0,153061.7,0.28,0.36,0.15,,129778.0,30500.0,170000.0,23283.7,,,,,,,,,,,,,,,,,350000.0,0.02,0.27,,,100.0,6.15,0.0,0.0,,0.0,100.0,21.11,0.667,78.89,0.4041
2024-03-19,550500.0,416948.7,1.0,0.99,0.42,,393848.0,30500.0,520000.0,23100.7,,,,0.27,,,,,350000.0,,,,0.27,,,,,0.02,,,,100.0,6.15,0.0,0.0,,0.0,100.0,7.38,0.8632,92.62,1.1094
2024-03-20,612500.0,464581.25,1.14,1.1,0.47,,441447.0,30500.0,582000.0,23134.25,,,,0.05,,,,,62000.0,,,,0.05,,,,,0.02,,,,100.0,6.15,0.0,0.0,,0.0,100.0,6.67,0.8754,93.33,1.2344
2024-03-21,772354.0,573859.02,1.42,1.39,0.59,,551197.52,190354.0,741854.0,141433.02,,,,,,159854.0,,,,,,,,,0.13,159854.0,,0.14,,,,100.0,38.36,0.0,0.0,,0.0,100.0,21.52,0.5865,73.32,1.5565
2024-03-22,772354.0,578184.2,1.49,1.39,0.58,,555351.9,190354.0,741854.0,142499.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,38.36,0.0,0.0,,0.0,100.0,21.11,0.5894,73.63,1.5565
2024-03-25,772354.0,575017.55,1.3,1.34,0.58,,552310.3,190354.0,741854.0,141718.55,,,,,,,,,,,,,,,,,,0.14,,,,100.0,38.36,0.0,0.0,,0.0,100.0,21.0,0.5909,73.76,1.5565
2024-03-26,699964.0,516293.45,1.13,1.22,0.52,,493796.65,267964.0,669464.0,197650.25,,,159928.0,0.06,,,,0.06,77610.0,82318.0,,,0.06,159928.0,,,150000.0,0.2,0.11,,,100.0,54.0,0.0,0.0,,0.0,100.0,34.55,0.4788,59.67,1.4106
2024-03-27,699964.0,514753.53,1.01,1.22,0.52,,492323.83,267964.0,669464.0,197060.73,,,,,,,,,,,,,,,,,,0.2,,,,100.0,64.74,0.0,0.0,,0.0,100.0,34.45,0.4793,59.77,1.6912
2024-03-28,1009818.0,741408.38,1.45,1.69,0.75,,719015.28,427818.0,979318.0,314103.98,,,77536.0,0.23,,,,,309854.0,,,,0.23,77536.0,,82318.0,,0.32,,,,100.0,86.22,0.0,0.0,,0.0,100.0,40.35,0.4745,55.69,2.0351
2024-03-29,1009818.0,741408.38,1.45,1.69,0.74,,719015.28,427818.0,979318.0,314103.98,,,,,,,,,,,,,,,,,,0.31,,,,100.0,89.57,0.0,0.0,,0.0,100.0,39.72,0.476,56.27,2.1141
2024-04-01,1009818.0,741408.38,1.45,1.69,0.74,,719015.28,427818.0,979318.0,314103.98,,,,,,,,,,,,,,,,,,0.32,,,,100.0,89.57,0.0,0.0,,0.0,100.0,39.84,0.4757,56.16,2.1141
2024-04-02,597818.0,446330.92,0.86,1.02,0.44,,423559.62,427818.0,567318.0,319408.92,,,,,,,,,,,,,,,,,412000.0,0.31,0.3,,,100.0,86.22,0.0,0.0,,0.0,100.0,25.5,0.5272,67.64,1.2048
2024-04-03,588859.0,435343.46,0.85,0.97,0.44,,412794.81,418859.0,558359.0,309662.46,,,,,,,,0.0,,8959.0,,,,,,,8959.0,0.31,0.0,,,100.0,84.41,0.0,0.0,,0.0,100.0,26.09,0.5216,66.99,1.1867
2024-04-04,50500.0,37324.55,0.07,0.08,0.04,,14782.0,30500.0,20000.0,22542.55,,,,,,,,0.29,,388359.0,,,,,,,538359.0,0.02,0.4,,,100.0,5.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0899
2024-04-05,50500.0,38238.6,0.07,0.08,0.04,,15144.0,30500.0,20000.0,23094.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1019
2024-04-08,570500.0,426106.45,0.83,0.92,0.43,,403326.0,30500.0,540000.0,22780.45,,,,,,520000.0,,,,,,,,,0.39,,,0.02,,,,100.0,6.15,0.0,0.0,,0.0,100.0,7.09,0.8682,92.91,1.1497
2024-04-09,570500.0,435747.9,0.86,0.92,0.43,,412452.0,30500.0,540000.0,23295.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.13,0.0,0.0,,0.0,100.0,7.23,0.8659,92.77,1.1473
2024-04-10,570500.0,433979.35,0.87,0.95,0.44,,410778.0,30500.0,540000.0,23201.35,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.13,0.0,0.0,,0.0,100.0,7.12,0.8678,92.88,1.1473
2024-04-11,570500.0,439741.4,0.82,0.95,0.43,,416232.0,30500.0,540000.0,23509.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.13,0.0,0.0,,0.0,100.0,7.2,0.8664,92.8,1.1473
2024-04-12,570500.0,442137.5,0.78,0.91,0.44,,418500.0,30500.0,540000.0,23637.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.13,0.0,0.0,,0.0,100.0,7.18,0.8668,92.82,1.1473
2024-04-15,50500.0,38723.4,0.07,0.08,0.04,,15336.0,30500.0,20000.0,23387.4,,,,,,,,,,,,,,,,,520000.0,0.02,0.4,,,100.0,6.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.102
2024-04-16,50500.0,39763.7,0.06,0.08,0.04,,15748.0,30500.0,20000.0,24015.7,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.102
2024-04-17,50500.0,39748.55,0.05,0.08,0.04,,15742.0,30500.0,20000.0,24006.55,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.102
2024-04-18,50500.0,39344.55,0.05,0.09,0.04,,15582.0,30500.0,20000.0,23762.55,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0979
2024-04-19,87961.0,69110.96,0.08,0.16,0.07,,45147.11,67961.0,57461.0,53396.96,,,,,,37461.0,,,,,,,,,0.03,37461.0,,0.05,,,,100.0,13.5,0.0,0.0,,0.0,100.0,49.55,0.5,50.45,0.1748
2024-04-22,87961.0,68266.53,0.08,0.16,0.07,,44595.48,67961.0,57461.0,52744.53,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.64,0.0,0.0,,0.0,100.0,48.66,0.5004,51.34,0.1765
2024-04-23,680500.0,512212.35,0.58,1.21,0.53,,489255.0,30500.0,650000.0,22957.35,,,,,,630000.0,,0.03,,37461.0,,,,,0.49,,37461.0,0.02,0.03,,,100.0,6.12,0.0,0.0,,0.0,100.0,5.88,0.8893,94.12,1.3657
2024-04-24,680500.0,516635.6,0.57,1.26,0.51,,493480.0,30500.0,650000.0,23155.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.83,0.0,0.0,,0.0,100.0,5.98,0.8876,94.02,1.3001
2024-04-25,680500.0,526298.7,0.57,1.26,0.52,,502710.0,30500.0,650000.0,23588.7,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.1,0.0,0.0,,0.0,100.0,6.02,0.8868,93.98,1.3603
2024-04-26,680500.0,510170.85,0.55,1.26,0.53,,487305.0,30500.0,650000.0,22865.85,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.1,0.0,0.0,,0.0,100.0,5.88,0.8892,94.12,1.3603
2024-04-29,680500.0,514594.1,0.55,1.26,0.51,,491530.0,30500.0,650000.0,23064.1,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.08,0.0,0.0,,0.0,100.0,5.99,0.8874,94.01,1.3574
2024-04-30,680500.0,526979.2,0.54,1.26,0.51,,503360.0,30500.0,650000.0,23619.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.02,0.0,0.0,,0.0,100.0,6.04,0.8865,93.96,1.3429
2024-05-01,680500.0,526979.2,0.56,1.26,0.53,,503360.0,30500.0,650000.0,23619.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.34,0.0,0.0,,0.0,100.0,5.9,0.889,94.1,1.4143
2024-05-02,680500.0,532559.3,0.56,1.26,0.53,,508690.0,30500.0,650000.0,23869.3,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.02,0.0,0.0,,0.0,100.0,5.99,0.8874,94.01,1.3429
2024-05-03,1081143.0,837237.14,0.86,1.81,0.85,,813617.94,431143.0,1050643.0,333877.14,,,,,,400643.0,,,,,,,,,0.32,400643.0,,0.33,,,,100.0,85.08,0.0,0.0,,0.0,100.0,37.81,0.4865,58.5,2.1335
2024-05-06,451143.0,343590.51,0.35,0.74,0.35,,320361.71,431143.0,420643.0,328358.51,,,,,,,,,,,,,,,,,630000.0,0.33,0.49,,,100.0,85.08,0.0,0.0,,0.0,100.0,9.03,0.8356,90.97,0.8903
2024-05-07,51500.0,38274.8,0.04,0.08,0.04,,14864.0,31500.0,20000.0,23410.8,,,1000.0,,,,,0.31,,400643.0,,,,1000.0,,,400643.0,0.02,0.31,,,100.0,6.2,0.0,0.0,,0.0,100.0,2.47,0.9519,97.53,0.1014
2024-05-08,51500.0,37909.15,0.04,0.08,0.04,,14722.0,31500.0,20000.0,23187.15,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.2,0.0,0.0,,0.0,100.0,2.45,0.9521,97.55,0.1014
2024-05-09,50500.0,36769.05,0.04,0.08,0.04,,14562.0,30500.0,20000.0,22207.05,,,,,,,,0.0,,1000.0,,,,,,,,0.02,,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0997
2024-05-10,50500.0,36415.55,0.04,0.08,0.04,,14422.0,30500.0,20000.0,21993.55,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0993
2024-05-13,50500.0,36405.45,0.04,0.08,0.04,,14418.0,30500.0,20000.0,21987.45,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0993
2024-05-14,50500.0,36344.85,0.04,0.08,0.04,,14394.0,30500.0,20000.0,21950.85,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0989
2024-05-15,50500.0,36041.85,0.04,0.08,0.04,,14274.0,30500.0,20000.0,21767.85,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0989
2024-05-16,50500.0,36435.75,0.04,0.08,0.04,,14430.0,30500.0,20000.0,22005.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0989
2024-05-17,50500.0,36551.9,0.04,0.08,0.04,,14476.0,30500.0,20000.0,22075.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1029
2024-05-20,50500.0,36329.7,0.04,0.09,0.04,,14388.0,30500.0,20000.0,21941.7,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1029
2024-05-21,50500.0,36647.85,0.05,0.09,0.04,,14514.0,30500.0,20000.0,22133.85,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1029
2024-05-22,50500.0,36955.9,0.05,0.08,0.04,,14636.0,30500.0,20000.0,22319.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1029
2024-05-23,50500.0,36839.75,0.05,0.09,0.04,,14590.0,30500.0,20000.0,22249.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1029
2024-05-24,250500.0,182764.8,0.23,0.41,0.18,,160512.0,30500.0,220000.0,22252.8,,,,,,200000.0,,,,,,,,,0.15,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,16.69,0.7219,83.31,0.5106
2024-05-27,250500.0,181562.4,0.24,0.4,0.18,,159456.0,30500.0,220000.0,22106.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,16.69,0.7219,83.31,0.5106
2024-05-28,388842.0,284204.62,0.39,0.62,0.29,,261912.17,168842.0,358342.0,123406.62,,,,,,138342.0,,,,,,,,,0.1,138342.0,,0.12,,,,100.0,34.41,0.0,0.0,,0.0,100.0,36.93,0.4233,52.51,0.7926
2024-05-29,416506.0,312212.9,0.47,0.69,0.31,,289350.1,196506.0,386006.0,147300.9,,,,0.02,,,,,27664.0,,,,0.02,,,27664.0,,0.14,,,,100.0,40.05,0.0,0.0,,0.0,100.0,41.47,0.4186,48.66,0.8489
2024-05-30,298348.0,221970.91,0.33,0.49,0.22,,199278.91,78348.0,267848.0,58290.91,,,,,,,,0.09,,118158.0,,,,,,,118158.0,0.06,0.09,,,100.0,15.97,0.0,0.0,,0.0,100.0,16.55,0.5307,69.58,0.6081
2024-05-31,298348.0,222418.43,0.34,0.49,0.22,,199680.68,204835.0,267848.0,152704.49,,,126487.0,,,,,,,,,,,126487.0,,,,0.15,,,,100.0,41.75,0.0,0.0,,0.0,100.0,16.63,0.5295,69.46,0.6081
2024-06-03,424835.0,313528.23,0.51,0.7,0.32,,291019.23,204835.0,394335.0,151168.23,,,,0.09,,,,,126487.0,,,,0.09,,,,,0.15,,,,100.0,41.75,0.0,0.0,,0.0,100.0,42.02,0.4198,48.37,0.8659
2024-06-04,397171.0,299387.5,0.47,0.63,0.29,,276396.6,177171.0,366671.0,133551.5,,,,,,,,0.02,,27664.0,,,,,,,27664.0,0.13,0.02,,,100.0,36.11,0.0,0.0,,0.0,100.0,38.06,0.4215,51.56,0.8095
2024-06-05,273418.0,199376.41,0.31,0.43,0.21,,177135.81,245714.0,242918.0,179174.65,,,,0.06,,,,,76247.0,,,,0.06,,,68543.0,200000.0,0.18,0.15,,,100.0,50.08,0.0,0.0,,0.0,100.0,14.85,0.7471,85.15,0.5573
2024-06-06,439848.0,316382.67,0.49,0.68,0.32,,294444.02,298021.0,409348.0,214366.51,,,52307.0,0.12,,,,,166430.0,,,,0.12,52307.0,,,,0.22,,,,100.0,59.99,0.0,0.0,,0.0,100.0,9.3,0.8314,90.7,0.8854
2024-06-07,439848.0,318757.85,0.49,0.68,0.32,,296654.5,298021.0,409348.0,215975.82,,,,,,,,,,,,,,,,,,0.22,,,,100.0,52.58,0.0,0.0,,0.0,100.0,9.34,0.8307,90.66,0.776
2024-06-10,407936.0,300526.45,0.47,0.63,0.3,,278057.1,273813.0,377436.0,201718.04,,,,,,,,0.02,,24208.0,,,,,,,31912.0,0.2,0.02,,,100.0,48.31,0.0,0.0,,0.0,100.0,10.17,0.8174,89.83,0.7197
2024-06-11,407936.0,305952.0,0.47,0.63,0.3,,283077.0,273813.0,377436.0,205359.75,,,,,,,,,,,,,,,,,,0.2,,,,100.0,55.11,0.0,0.0,,0.0,100.0,10.21,0.8167,89.79,0.8211
2024-06-12,427432.0,312495.54,0.49,0.66,0.32,,290196.99,293309.0,396932.0,214438.21,,,19496.0,0.02,,,,,19496.0,,,,0.02,19496.0,,,,0.22,,,,100.0,59.04,0.0,0.0,,0.0,100.0,9.66,0.8254,90.34,0.8604
2024-06-13,427432.0,324762.83,0.49,0.7,0.31,,301588.93,293309.0,396932.0,222856.18,,,,,,,,,,,,,,,,,,0.22,,,,100.0,59.04,0.0,0.0,,0.0,100.0,9.74,0.8241,90.26,0.8604
2024-06-14,427432.0,337500.31,0.49,0.7,0.32,,313417.51,293309.0,396932.0,231596.79,,,,,,,,,,,,,,,,,,0.22,,,,100.0,59.04,0.0,0.0,,0.0,100.0,9.91,0.8215,90.09,0.8604
2024-06-17,427432.0,331559.0,0.43,0.7,0.33,,307900.15,293309.0,396932.0,227519.79,,,,,,,,,,,,,,,,,,0.23,,,,100.0,58.63,0.0,0.0,,0.0,100.0,9.42,0.8294,90.58,0.8543
2024-06-18,56363.0,43185.33,0.05,0.09,0.04,,19816.23,36363.0,25863.0,27861.33,,,,,,,,0.2,,256946.0,,,,,,,371069.0,0.03,0.29,,,100.0,7.42,0.0,0.0,,0.0,100.0,12.95,0.7746,87.05,0.115
2024-06-19,50500.0,39092.05,0.04,0.08,0.04,,15482.0,30500.0,20000.0,23610.05,,,,,,,,0.0,,5863.0,,,,,,,5863.0,0.02,0.0,,,100.0,6.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.102
2024-06-20,50500.0,38112.35,0.04,0.08,0.04,,15094.0,30500.0,20000.0,23018.35,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.101
2024-06-21,50500.0,38753.7,0.04,0.08,0.04,,15348.0,30500.0,20000.0,23405.7,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.101
2024-06-24,50500.0,37996.2,0.04,0.08,0.04,,15048.0,30500.0,20000.0,22948.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1031
2024-06-25,50500.0,38395.15,0.04,0.08,0.04,,15206.0,30500.0,20000.0,23189.15,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1031
2024-06-26,50500.0,38602.2,0.04,0.08,0.04,,15288.0,30500.0,20000.0,23314.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1031
2024-06-27,50500.0,38874.9,0.04,0.08,0.04,,15396.0,30500.0,20000.0,23478.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1031
2024-06-28,50500.0,39021.35,0.04,0.08,0.04,,15454.0,30500.0,20000.0,23567.35,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1031
2024-07-01,53089.0,40347.64,0.04,0.09,0.04,,17167.64,30500.0,22589.0,23180.0,,,,,,2589.0,,,,,,,,,0.0,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,6.13,0.8849,93.87,0.1083
2024-07-02,53089.0,40851.99,0.04,0.09,0.04,,17382.24,30500.0,22589.0,23469.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.22,0.0,0.0,,0.0,100.0,6.07,0.886,93.93,0.1083
2024-07-03,128893.0,96592.41,0.1,0.21,0.1,,73735.71,104923.0,98393.0,78629.3,,,,0.06,,,,,75804.0,,,,0.06,,,74423.0,,0.08,,,,100.0,21.41,0.0,0.0,,0.0,100.0,32.71,0.5598,67.29,0.263
2024-07-04,128893.0,95819.06,0.1,0.21,0.1,,73145.36,104923.0,98393.0,77999.76,,,,,,,,,,,,,,,,,,0.08,,,,100.0,21.49,0.0,0.0,,0.0,100.0,33.68,0.5532,66.32,0.2639
2024-07-05,50500.0,37784.1,0.04,0.08,0.04,,14964.0,30500.0,20000.0,22820.1,,,,,,,,0.06,,74423.0,,,,,,,78393.0,0.02,0.06,,,100.0,5.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.099
2024-07-08,50500.0,37774.0,0.04,0.08,0.04,,14960.0,30500.0,20000.0,22814.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0986
2024-07-09,50500.0,38874.9,0.04,0.08,0.04,,15396.0,30500.0,20000.0,23478.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0976
2024-07-10,59500.0,44738.05,0.04,0.1,0.05,,15038.0,39500.0,20000.0,29700.05,,,,,,,,,,,,,,,,9000.0,,0.03,,,,100.0,7.48,0.0,0.0,,0.0,100.0,18.53,0.6981,81.47,0.1127
2024-07-11,59500.0,44410.8,0.04,0.1,0.04,,14928.0,39500.0,20000.0,29482.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,7.44,0.0,0.0,,0.0,100.0,18.45,0.6991,81.55,0.1121
2024-07-12,64500.0,46814.1,0.05,0.11,0.05,,14516.0,44500.0,20000.0,32298.1,,,14000.0,,,,,0.01,,9000.0,,,,14000.0,,,,0.03,,,,100.0,8.3,0.0,0.0,,0.0,100.0,26.19,0.6134,73.81,0.1203
2024-07-15,64500.0,48039.6,0.05,0.11,0.05,,14896.0,44500.0,20000.0,33143.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.3,0.0,0.0,,0.0,100.0,25.67,0.6184,74.33,0.1203
2024-07-16,64500.0,48787.8,0.05,0.11,0.05,,15128.0,44500.0,20000.0,33659.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.27,0.0,0.0,,0.0,100.0,25.78,0.6173,74.22,0.1199
2024-07-17,64500.0,49845.6,0.05,0.11,0.05,,15456.0,44500.0,20000.0,34389.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.27,0.0,0.0,,0.0,100.0,25.71,0.618,74.29,0.1199
2024-07-18,64500.0,50387.4,0.05,0.11,0.05,,15624.0,44500.0,20000.0,34763.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.3,0.0,0.0,,0.0,100.0,25.93,0.6159,74.07,0.1204
2024-07-19,64500.0,51342.0,0.05,0.11,0.05,,15920.0,44500.0,20000.0,35422.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.33,0.0,0.0,,0.0,100.0,25.76,0.6175,74.24,0.1208
2024-07-22,64500.0,49794.0,0.05,0.11,0.05,,15440.0,44500.0,20000.0,34354.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,8.33,0.0,0.0,,0.0,100.0,26.25,0.6128,73.75,0.1208
2024-07-23,64500.0,49452.15,0.05,0.11,0.05,,15334.0,44500.0,20000.0,34118.15,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.36,0.0,0.0,,0.0,100.0,25.99,0.6153,74.01,0.1212
2024-07-24,64500.0,50568.0,0.05,0.11,0.05,,15680.0,44500.0,20000.0,34888.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.36,0.0,0.0,,0.0,100.0,25.92,0.616,74.08,0.1212
2024-07-25,64500.0,51587.1,0.05,0.11,0.05,,15996.0,44500.0,20000.0,35591.1,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.33,0.0,0.0,,0.0,100.0,25.73,0.6178,74.27,0.1208
2024-07-26,64500.0,50509.95,0.05,0.11,0.05,,15662.0,44500.0,20000.0,34847.95,,,,,,,,,,,,,,,,,,0.04,,,,100.0,8.36,0.0,0.0,,0.0,100.0,26.12,0.614,73.88,0.1212
2024-07-29,64500.0,51471.0,0.05,0.11,0.05,,15960.0,44500.0,20000.0,35511.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.44,0.0,0.0,,0.0,100.0,25.75,0.6177,74.25,0.1223
2024-07-30,64500.0,50903.4,0.06,0.11,0.05,,15784.0,44500.0,20000.0,35119.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,8.44,0.0,0.0,,0.0,100.0,26.06,0.6146,73.94,0.1223
2024-07-31,64500.0,50303.55,0.06,0.11,0.05,,15598.0,44500.0,20000.0,34705.55,,,,,,,,,,,,,,,,,,0.04,,,,100.0,8.39,0.0,0.0,,0.0,100.0,26.01,0.6151,73.99,0.1217
