,EEUE FP Equity_DX_SI_QTY,EEUE FP Equity_DX_SHORT_INTEREST_VALUE,EEUE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEUE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEUE FP Equity_DX_SI_MV,EEUE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEUE FP Equity_DX_SUPPLY_SI_QTY,EEUE FP Equity_DX_BROKER_SI_QTY,EEUE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEUE FP Equity_DX_BROKER_SI_QTY_ADD,EEUE FP Equity_DX_BROKER_SI_MV_ADD,EEUE FP Equity_DX_SUPPLY_SI_MV,EEUE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEUE FP Equity_DX_UTILIZATION_QUANTITY,EEUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEUE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEUE FP Equity_DX_ACTIVE_UTILIZATION_MV,EEUE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEUE FP Equity_DX_BROKER_SI_CON_RATIO,EEUE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEUE FP Equity_DX_DEMAND_SUPPLY_RATIO,EEUE FP Equity_PX_LAST
2023-12-07,,,,,,,,,,,,,,,,,,,,,,,13.94
2023-12-08,,,,,,,,,,,,,,,,,,,,,,,14.034
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,14.062
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,14.048
2023-12-13,,,,,,,,,,,,,,,,,,,,,,,14.048
2023-12-14,,,,,,,,,,,,,,,,,,,,,,,14.186
2023-12-15,,,,,,,,,,,,,,,,,,,,,,,14.202
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,14.158
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,14.214
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,14.262
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,14.21
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,14.226
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,14.256
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,14.22
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,14.264
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,14.26
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,14.114
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,14.218
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,14.184
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,14.214
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,14.18
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,14.166
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,14.058
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,14.168
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,14.116
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,14.086
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,13.942
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,14.014
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,13.984
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,14.108
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,14.072
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,14.236
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,14.28
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,14.446
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,14.454
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,14.488
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,14.492
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,14.434
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,14.432
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,14.434
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,14.516
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,14.472
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,14.454
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,14.45
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,14.52
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,14.382
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,14.458
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,14.522
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,14.65
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,14.664
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,14.656
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,14.642
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,14.796
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,14.844
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,14.786
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,14.808
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,14.756
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,14.756
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,14.85
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,14.854
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,14.81
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,14.864
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,15.036
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,15.02
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,14.966
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,15.11
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,15.13
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,15.136
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,15.064
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,15.05
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,15.06
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,15.052
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,15.206
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,15.218
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,15.212
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,15.242
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,15.264
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,15.292
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,15.18
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,15.224
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,15.232
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,15.114
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,15.182
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,15.094
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,15.122
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,15.074
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,15.084
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,15.12
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,14.912
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,14.896
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,14.95
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,14.944
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,15.062
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,15.222
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,15.178
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,15.1
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,15.288
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,15.29
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,15.18
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,15.17
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,15.26
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,15.392
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,15.564
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,15.62
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,15.678
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,15.816
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,15.802
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,15.83
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,15.91
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,15.888
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,15.86
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,15.92
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,15.89
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,15.858
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,15.864
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,15.854
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,15.91
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,15.8
2024-05-29,,,,,,,,,,,,,,,,,,,,,,,15.622
2024-05-30,,,,,,,,,,,,,,,,,,,,,,,15.692
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,15.748
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,15.798
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,15.734
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,15.896
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,15.99
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,15.956
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,15.912
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,15.762
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,15.926
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,15.742
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,15.558
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,15.574
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,15.694
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,15.662
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,15.814
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,15.642
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,15.808
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,15.798
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,15.714
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,15.662
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,15.626
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,15.674
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,15.594
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,15.696
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,15.796
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,15.768
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,15.746
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,15.616
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,15.746
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,15.826
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,15.984
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,15.818
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,15.766
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,15.686
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,15.614
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,15.488
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,15.656
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,15.7
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,15.602
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,15.54
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,15.644
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,15.606
2024-07-30,,,,,,,,,,,,,,,,,,,,,,,15.69
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,15.786
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,15.57
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,15.164
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,14.85
2024-08-06,,,,,,,,,,,,,,,,,,,,,,,14.9
2024-08-07,,,,,,,,,,,,,,,,,,,,,,,15.088
2024-08-08,,,,,,,,,,,,,,,,,,,,,,,15.11
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,15.212
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,15.198
2024-08-13,,,,,,,,,,,,,,,,,,,,,,,15.29
2024-08-14,,,,,,,,,,,,,,,,,,,,,,,15.358
2024-08-15,,,,,,,,,,,,,,,,,,,,,,,15.558
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,15.586
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,15.684
2024-08-20,,,,,,,,,,,,,,,,,,,,,,,15.63
2024-08-21,,,,,,,,,,,,,,,,,,,,,,,15.672
2024-08-22,,,,,,,,,,,,,,,,,,,,,,,15.742
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,15.824
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,15.814
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,15.836
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,15.892
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,16.024
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,16.028
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,16.034
2024-09-03,,,,,,,,,,,,,,,,,,,,,,,15.892
2024-09-04,,,,,,,,,,,,,,,,,,,,,,,15.73
2024-09-05,,,,,,,,,,,,,,,,,,,,,,,15.654
2024-09-06,,,,,,,,,,,,,,,,,,,,,,,15.504
2024-09-09,,,,,,,,,,,,,,,,,,,,,,,15.644
2024-09-10,,,,,,,,,,,,,,,,,,,,,,,15.542
2024-09-11,,,,,,,,,,,,,,,,,,,,,,,15.542
2024-09-12,,,,,,,,,,,,,,,,,,,,,,,15.708
2024-09-13,,,,,,,,,,,,,,,,,,,,,,,15.808
2024-09-16,,,,,,,,,,,,,,,,,,,,,,,15.794
2024-09-17,,,,,,,,,,,,,,,,,,,,,,,15.844
2024-09-18,,,,,,,,,,,,,,,,,,,,,,,15.758
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,15.98
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,15.774
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,15.828
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,15.932
2024-09-25,,,,,,,,,,,,,,,,,,,,,,,15.922
2024-09-26,,,,,,,,,,,,,,,,,,,,,,,16.136
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,16.202
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,16.052
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,15.99
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,16.006
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,15.858
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,15.946
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,15.966
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,15.87
2024-10-09,,,,,,,,,,,,,,,,,,,,,,,15.984
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,15.954
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,16.024
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,16.13
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,15.99
2024-10-16,,,,,,,,,,,,,,,,,,,,,,,15.976
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,16.07
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,16.104
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,15.986
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,15.938
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,15.876
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,15.876
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,15.88
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,15.954
2024-10-29,,,,,,,,,,,,,,,,,,,,,,,15.872
2024-10-30,,,,,,,,,,,,,,,,,,,,,,,15.664
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,15.468
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,15.644
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,15.59
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,15.614
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,15.51
2024-11-07,,,,,,,,,,,,,,,,,,,,,,,15.598
2024-11-08,,,,,,,,,,,,,,,,,,,,,,,15.512
2024-11-11,,,,,,,,,,,,,,,,,,,,,,,15.67
2024-11-12,,,,,,,,,,,,,,,,,,,,,,,15.372
2024-11-13,,,,,,,,,,,,,,,,,,,,,,,15.37
2024-11-14,,,,,,,,,,,,,,,,,,,,,,,15.542
2024-11-15,,,,,,,,,,,,,,,,,,,,,,,15.414
2024-11-18,,,,,,,,,,,,,,,,,,,,,,,15.442
2024-11-19,,,,,,,,,,,,,,,,,,,,,,,15.368
2024-11-20,,,,,,,,,,,,,,,,,,,,,,,15.368
2024-11-21,,,,,,,,,,,,,,,,,,,,,,,15.432
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,15.61
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,15.616
2024-11-26,,,,,,,,,,,,,,,,,,,,,,,15.542
2024-11-27,,,,,,,,,,,,,,,,,,,,,,,15.502
2024-11-28,,,,,,,,,,,,,,,,,,,,,,,15.57
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,15.66
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,15.772
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,15.86
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,15.914
2024-12-05,,,,,,,,,,,,,,,,,,,,,,,15.976
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,15.996
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,16.022
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,15.934
2024-12-11,,,,,,,,,,,,,,,,,,,,,,,15.98
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,15.94
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,15.876
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,15.852
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,15.778
2024-12-18,,,,,,,,,,,,,,,,,,,,,,,15.818
2024-12-19,,,,,,,,,,,,,,,,,,,,,,,15.586
2024-12-20,,,,,,,,,,,,,,,,,,,,,,,15.414
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,15.418
2024-12-24,,,,,,,,,,,,,,,,,,,,,,,15.524
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,15.578
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,15.464
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,15.498
2025-01-02,,,,,,,,,,,,,,,,,,,,,,,15.736
2025-01-03,,,,,,,,,,,,,,,,,,,,,,,15.62
2025-01-06,,,,,,,,,,,,,,,,,,,,,,,15.774
2025-01-07,,,,,,,,,,,,,,,,,,,,,,,15.796
2025-01-08,,,,,,,,,,,,,,,,,,,,,,,15.794
2025-01-09,,,,,,,,,,,,,,,,,,,,,,,15.868
2025-01-10,,,,,,,,,,,,,,,,,,,,,,,15.724
2025-01-13,,,,,,,,,,,,,,,,,,,,,,,15.636
2025-01-14,,,,,,,,,,,,,,,,,,,,,,,15.636
2025-01-15,,,,,,,,,,,,,,,,,,,,,,,15.83
2025-01-16,,,,,,,,,,,,,,,,,,,,,,,16.004
2025-01-17,,,,,,,,,,,,,,,,,,,,,,,16.094
2025-01-20,,,,,,,,,,,,,,,,,,,,,,,16.126
2025-01-21,,,,,,,,,,,,,,,,,,,,,,,16.168
2025-01-22,,,,,,,,,,,,,,,,,,,,,,,16.244
2025-01-23,,,,,,,,,,,,,,,,,,,,,,,16.316
2025-01-24,,,,,,,,,,,,,,,,,,,,,,,16.302
2025-01-27,,,,,,,,,,,,,,,,,,,,,,,16.298
2025-01-28,,,,,,,,,,,,,,,,,,,,,,,16.346
2025-01-29,,,,,,,,,,,,,,,,,,,,,,,16.43
2025-01-30,,,,,,,,,,,,,,,,,,,,,,,16.54
2025-01-31,,,,,,,,,,,,,,,,,,,,,,,16.578
2025-02-03,,,,,,,,,,,,,,,,,,,,,,,16.442
2025-02-04,,,,,,,,,,,,,,,,,,,,,,,16.472
2025-02-05,,,,,,,,,,,,,,,,,,,,,,,16.542
2025-02-06,,,,,,,,,,,,,,,,,,,,,,,16.742
2025-02-07,,,,,,,,,,,,,,,,,,,,,,,16.672
2025-02-10,,,,,,,,,,,,,,,,,,,,,,,16.756
2025-02-11,,,,,,,,,,,,,,,,,,,,,,,16.8
2025-02-12,,,,,,,,,,,,,,,,,,,,,,,16.812
2025-02-13,,,,,,,,,,,,,,,,,,,,,,,17.008
2025-02-14,,,,,,,,,,,,,,,,,,,,,,,16.96
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,17.05
2025-02-18,,,,,,,,,,,,,,,,,,,,,,,17.096
2025-02-19,,,,,,,,,,,,,,,,,,,,,,,16.986
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,16.948
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,17.042
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,17.032
2025-02-25,,,,,,,,,,,,,,,,,,,,,,,17.044
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,100.0,1721.8,0.0,0.0,,0.0,,0.0,17.218
2025-02-27,,,,,,,,,,,,,,,,,,,,,,,17.15
2025-02-28,,,,,,,,,,,,,,,,,,,,,,,17.138
2025-03-03,,,,,,,,,,,,,,,,,,,,,,,17.318
2025-03-04,,,,,,,,,,,,,,,,,,,,,,,16.948
2025-03-05,,,,,,,,,,,,,,,,,,,,,,,17.072
2025-03-06,,,,,,,,,,,,,,,,,,,,,,,17.072
2025-03-07,,,,,,,,,,,,,,,,,,,,,,,17.01
2025-03-10,,,,,,,,,,,,,,,,,,,,,,,16.77
2025-03-11,,,,,,,,,,,,,,,,,,,,,,,16.484
2025-03-12,,,,,,,,,,,,,,,,,,,,,,,16.648
2025-03-13,,,,,,,,,,,,,,,,,,,,,,,16.602
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,16.784
2025-03-17,,,,,,,,,,,,,,,,,,,,,,,16.928
2025-03-18,,,,,,,,,,,,,,,,,,,,,,,17.024
2025-03-19,,,,,,,,,,,,,,,,,,,,,,,17.056
2025-03-20,,,,,,,,,,,,,,,,,,,,,,,16.986
2025-03-21,,,,,,,,,,,,,,,,,,,,,,,16.896
2025-03-24,,,,,,,,,,,,,,,,,,,,,,,16.882
2025-03-25,,,,,,,,,,,,,,,,,,,,,,,16.994
2025-03-26,,,,,,,,,,,,,,,,,,,,,,,16.866
2025-03-27,,,,,,,,,,,,,,,,,,,,,,,16.824
2025-03-28,,,,,,,,,,,,,,,,,,,,,,,16.694
2025-03-31,,,,,,,,,,,,,,,,,,,,,,,16.458
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,16.626
2025-04-02,,,,,,,,,,,,,,,,,,,,,,,16.556
2025-04-03,,,,,,,,,,,,,,,,,,,,,,,16.124
2025-04-04,,,,,,,,,,,,,,,,,,,,,,,15.306
2025-04-07,,,,,,,,,,,,,,,,,,,,,,,14.564
2025-04-08,,,,,,,,,,,,,,,,,,,,,,,15.03
2025-04-09,,,,,,,,,,,,,,,,,,,,,,,14.474
2025-04-10,,,,,,,,,,,,,,,,,,,,,,,15.016
2025-04-11,,,,,,,,,,,,,,,,,,,,,,,15.008
2025-04-14,,,,,,,,,,,,,,,,,,,,,,,15.406
2025-04-15,,,,,,,,,,,,,,,,,,,,,,,15.676
2025-04-16,,,,,,,,,,,,,,,,,,,,,,,15.644
2025-04-17,,,,,,,,,,,,,,,,,,,,,,,15.6
2025-04-22,,,,,,,,,,,,,,,,,,,,,,,15.724
2025-04-23,,,,,,,,,,,,,,,,,,,,,,,15.986
2025-04-24,,,,,,,,,,,,,,,,,,,,,,,16.05
2025-04-25,,,,,,,,,,,,,,,,,,,,,,,16.118
2025-04-28,,,,,,,,,,,,,,,,,,,,,,,16.18
2025-04-29,,,,,,,,,,,,,,,,,,,,,,,16.236
2025-04-30,,,,,,,,,,,,,,,,,,,,,,,16.336
2025-05-02,,,,,,,,,,,,,,,,,,,,,,,16.632
2025-05-05,,,,,,,,,,,,,,,,,,,,,,,16.706
2025-05-06,,,,,,,,,,,,,,,,,,,,,,,16.632
2025-05-07,,,,,,,,,,,,,,,,,,,,,,,16.576
2025-05-08,,,,,,,,,,,,,,,,,,,,,,,16.638
2025-05-09,,,,,,,,,,,,,,,,,,,,,,,16.716
2025-05-12,,,,,,,,,,,,,,,,,,,,,,,16.944
2025-05-13,,,,,,,,,,,,,,,,,,,,,,,16.952
2025-05-14,,,,,,,,,,,,,,,,,,,,,,,16.9
2025-05-15,,,,,,,,,,,,,,,,,,,,,,,17.03
2025-05-16,,,,,,,,,,,,,,,,,,,,,,,17.1
2025-05-19,,,,,,,,,,,,,,,,,,,,,,,17.146
2025-05-20,,,,,,,,,,,,,,,,,,,,,,,17.276
2025-05-21,,,,,,,,,,,,,,,,,,,,,,,17.256
2025-05-22,,,,,,,,,,,,,,,,,,,,,,,17.156
2025-05-23,,,,,,,,,,,,,,,,,,,,,,,17.006
2025-05-26,,,,,,,,,,,,,,,,,,,,,,,17.222
2025-05-27,,,,,,,,,,,,,,,,,,,,,,,17.24
2025-05-28,,,,,,,,,,,,,,,,,,,,,,,17.12
2025-05-29,,,,,,,,,,,,,,,,,,,,,,,17.094
2025-05-30,,,,,,,,,,,,,,,,,,,,,,,17.136
2025-06-02,,,,,,,,,,,,,,,,,,,,,,,17.104
2025-06-03,,,,,,,,,,,,,,,,,,,,,,,17.142
2025-06-04,,,,,,,,,,,,,,,,,,,,,,,17.22
2025-06-05,,,,,,,,,,,,,,,,,,,,,,,17.25
2025-06-06,,,,,,,,,,,,,,,,,,,,,,,17.314
2025-06-09,,,,,,,,,,,,,,,,,,,,,,,17.28
2025-06-10,,,,,,,,,,,,,,,,,,,,,,,17.254
2025-06-11,,,,,,,,,,,,,,,,,,,,,,,17.224
2025-06-12,,,,,,,,,,,,,,,,,,,,,,,17.166
2025-06-13,,,,,,,,,,,,,,,,,,,,,,,17.012
2025-06-16,,,,,,,,,,,,,,,,,,,,,,,17.08
2025-06-17,,,,,,,,,,,,,,,,,,,,,,,16.926
2025-06-18,,,,,,,,,,,,,,,,,,,,,,,16.866
2025-06-19,,,,,,,,,,,,,,,,,,,,,,,16.736
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,16.764
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,16.712
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,16.902
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,16.766
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,16.81
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,16.984
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,16.89
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,16.862
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,16.898
2025-07-03,,,,,,,,,,,,,,,,,,,,,,,16.97
2025-07-04,,,,,,,,,,,,,,,,,,,,,,,16.888
2025-07-07,,,,,,,,,,,,,,,,,,,,,,,16.97
