,EBBB FP Equity_DX_SI_QTY,EBBB FP Equity_DX_SHORT_INTEREST_VALUE,EBBB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EBBB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EBBB FP Equity_DX_SI_MV,EBBB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EBBB FP Equity_DX_SUPPLY_SI_QTY,EBBB FP Equity_DX_BROKER_SI_QTY,EBBB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EBBB FP Equity_DX_BROKER_SI_MV_NEW_x,EBBB FP Equity_DX_SUPPLY_SI_QTY_INC_x,EBBB FP Equity_DX_BROKER_SI_MV_INC_x,EBBB FP Equity_DX_BROKER_SI_QTY_ADD,EBBB FP Equity_DX_BROKER_SI_QTY_NEW,EBBB FP Equity_DX_SUPPLY_SI_MV_DEC,EBBB FP Equity_DX_BROKER_SI_QTY_INC,EBBB FP Equity_DX_SUPPLY_SI_QTY_DEC,EBBB FP Equity_DX_BROKER_SI_MV_NEW_y,EBBB FP Equity_DX_BROKER_SI_MV_INC_y,EBBB FP Equity_DX_SUPPLY_SI_QTY_INC_y,EBBB FP Equity_DX_BROKER_SI_MV_ADD,EBBB FP Equity_DX_SUPPLY_SI_QTY_ADD,EBBB FP Equity_DX_BROKER_SI_QTY_DEC,EBBB FP Equity_DX_SUPPLY_SI_MV,EBBB FP Equity_DX_BROKER_SI_MV_DEC,EBBB FP Equity_DX_BROKER_SI_MV_RMV,EBBB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EBBB FP Equity_DX_UTILIZATION_QUANTITY,EBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EBBB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EBBB FP Equity_DX_ACTIVE_UTILIZATION_MV,EBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EBBB FP Equity_DX_BROKER_SI_CON_RATIO,EBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EBBB FP Equity_DX_DEMAND_SUPPLY_RATIO,EBBB FP Equity_PX_LAST
2022-02-01,74323.0,3873789.08,80.94,1.0,3.88,3821668.08,1000.0,73323.0,52121.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8339.36,0.01,82.54,9.42,0.8294,90.58,64.0716,52.121
2022-02-02,74323.0,3871410.75,80.87,1.0,3.87,3819321.75,1000.0,73323.0,52089.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8334.24,0.01,82.56,9.43,0.8292,90.57,64.0716,52.089
2022-02-03,74323.0,3851789.48,80.87,1.0,3.85,3799964.48,1000.0,73323.0,51825.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8292.0,0.01,82.55,9.47,0.8285,90.53,64.0716,51.825
2022-02-04,72323.0,3731866.8,78.41,0.97,3.73,3680266.8,1000.0,71323.0,51600.0,,,,,,,,,,,,,,2000.0,0.05,0.11,,86.21,86.21,160.0,8256.0,0.01,82.49,6.94,0.8708,93.06,62.3474,51.6
2022-02-07,79123.0,4068346.41,74.1,1.06,4.09,4016928.41,1000.0,78123.0,51418.0,,,0.35,,,,6800.0,,,0.35,,,,,0.05,,,86.21,86.21,160.0,8226.88,0.01,82.44,14.91,0.7463,85.09,68.2095,51.418
2022-02-08,74123.0,3817038.01,64.71,1.0,3.81,3817038.01,0.0,74123.0,0.0,,,,,,0.05,,1000.0,,,,,,4000.0,0.0,0.21,,0.0,0.0,160.0,8239.36,0.01,0.0,9.17,0.8334,90.83,463.2688,51.496
2022-02-09,74123.0,3826525.75,64.69,0.98,3.82,3826525.75,0.0,74123.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8259.84,0.01,0.0,9.15,0.8337,90.85,463.2688,51.624
2022-02-10,74123.0,3816741.52,58.14,0.98,3.8,3816741.52,0.0,74123.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8238.72,0.01,0.0,9.18,0.8333,90.82,463.2688,51.492
2022-02-11,75123.0,3866731.06,61.43,0.99,3.85,3866731.06,0.0,75123.0,0.0,,,0.05,,,,1000.0,,,0.05,,,,,0.0,,,0.0,0.0,160.0,8235.52,0.01,0.0,10.39,0.8137,89.61,469.5188,51.472
2022-02-14,76123.0,3916528.35,55.99,1.0,3.92,3865078.35,1000.0,75123.0,51450.0,,,,,,,,,,,,,1000.0,,0.05,,,100.0,86.21,0.0,0.0,0.0,100.0,11.57,0.7954,88.43,65.6233,51.45
2022-02-15,76123.0,3916680.6,45.87,1.0,3.92,3865228.6,1000.0,75123.0,51452.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8232.32,0.01,82.41,11.56,0.7955,88.44,65.6233,51.452
2022-02-16,76123.0,3917670.2,45.77,0.99,3.92,3866205.2,1000.0,75123.0,51465.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8234.4,0.01,82.41,11.56,0.7955,88.44,65.6233,51.465
2022-02-17,69323.0,3570342.47,61.2,0.9,3.57,3518839.47,1000.0,68323.0,51503.0,,,,,,,,,,,,,,6800.0,0.05,0.35,,86.21,86.21,160.0,8240.48,0.01,82.41,2.89,0.944,97.11,59.7612,51.503
2022-02-18,69323.0,3571243.67,59.28,0.99,3.57,3519727.67,1000.0,68323.0,51516.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8242.56,0.01,82.43,2.88,0.944,97.12,59.7612,51.516
2022-02-21,69323.0,3569441.27,53.6,0.97,3.56,3517951.27,1000.0,68323.0,51490.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8238.4,0.01,82.43,2.89,0.9439,97.11,59.7612,51.49
2022-02-22,69323.0,3560221.31,53.6,0.97,3.56,3508864.31,1000.0,68323.0,51357.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8217.12,0.01,82.42,2.89,0.9438,97.11,59.7612,51.357
2022-02-23,69323.0,3558072.3,53.77,0.97,3.55,3506746.3,1000.0,68323.0,51326.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8212.16,0.01,82.39,2.89,0.9439,97.11,59.7612,51.326
2022-02-24,69323.0,3541573.42,53.77,0.97,3.55,3490485.42,1000.0,68323.0,51088.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8174.08,0.01,82.38,2.9,0.9437,97.1,59.7612,51.088
2022-02-25,69323.0,3555230.06,46.75,0.97,3.55,3503945.06,1000.0,68323.0,51285.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8205.6,0.01,82.33,2.89,0.9439,97.11,59.7612,51.285
2022-02-28,69323.0,3559874.7,42.8,0.97,3.57,3508522.7,1000.0,68323.0,51352.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8216.32,0.01,82.38,2.88,0.944,97.12,59.7612,51.352
2022-03-01,69323.0,3580740.92,42.79,0.97,3.58,3529087.92,1000.0,68323.0,51653.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8264.48,0.01,82.38,2.87,0.9443,97.13,59.7612,51.653
2022-03-02,69323.0,3576928.15,42.79,0.97,3.58,3525330.15,1000.0,68323.0,51598.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8255.68,0.01,82.46,2.89,0.9439,97.11,59.7612,51.598
2022-03-03,69323.0,3568262.78,43.34,0.97,3.57,3516789.78,1000.0,68323.0,51473.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8235.68,0.01,82.44,2.89,0.9438,97.11,59.7612,51.473
2022-03-04,82723.0,4261558.07,51.71,1.16,4.26,4210042.07,1000.0,81723.0,51516.0,,,0.69,,,,13400.0,,,0.69,,,,,0.05,,,86.21,86.21,160.0,8242.56,0.01,82.48,18.62,0.6969,81.38,71.3129,51.516
2022-03-07,82723.0,4242614.5,51.71,1.16,4.24,4191327.5,1000.0,81723.0,51287.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8205.92,0.01,82.43,18.68,0.6961,81.32,71.3129,51.287
2022-03-08,82723.0,4232770.46,51.71,1.16,4.22,4181602.46,1000.0,81723.0,51168.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8186.88,0.01,82.38,18.67,0.6963,81.33,71.3129,51.168
2022-03-09,82723.0,4239140.14,50.86,1.16,4.23,4187895.14,1000.0,81723.0,51245.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8199.2,0.01,82.35,18.59,0.6973,81.41,71.3129,51.245
2022-03-10,82723.0,4218376.66,41.54,1.16,4.24,4167382.66,1000.0,81723.0,50994.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8159.04,0.01,82.36,18.6,0.6972,81.4,71.3129,50.994
2022-03-11,69323.0,3535958.26,35.04,0.96,3.54,3484951.26,1000.0,68323.0,51007.0,,,,,,,,,,,,,,13400.0,0.05,0.69,,86.21,86.21,160.0,8161.12,0.01,82.4,2.9,0.9438,97.11,59.7612,51.007
2022-03-14,69323.0,3530620.39,34.51,0.97,3.52,3479690.39,1000.0,68323.0,50930.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8148.8,0.01,82.32,2.89,0.9439,97.11,59.7612,50.93
2022-03-15,69323.0,3532214.82,32.2,0.97,3.54,3481261.82,1000.0,68323.0,50953.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8152.48,0.01,82.3,2.88,0.944,97.12,59.7612,50.953
2022-03-16,69323.0,3534849.09,32.22,0.97,3.55,3483858.09,1000.0,68323.0,50991.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8158.56,0.01,82.32,2.88,0.944,97.12,59.7612,50.991
2022-03-17,69323.0,3541989.36,32.1,0.97,3.53,3490895.36,1000.0,68323.0,51094.0,,,,,,,,,,,,,,,0.05,,,86.21,86.21,160.0,8175.04,0.01,82.31,2.88,0.9441,97.12,59.7612,51.094
2022-03-18,67323.0,3441080.5,31.22,0.93,3.44,3441080.5,0.0,67323.0,0.0,,,,,,0.05,,1000.0,,,,,,1000.0,0.0,0.05,,0.0,0.0,160.0,8178.08,0.01,0.0,1.46,1.0,100.0,420.7688,51.113
2022-03-21,67323.0,3437243.09,33.59,0.96,3.43,3437243.09,0.0,67323.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8168.96,0.01,0.0,,1.0,100.0,420.7688,51.056
2022-03-22,67323.0,3432059.22,34.94,0.94,3.43,3432059.22,0.0,67323.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8156.64,0.01,0.0,,1.0,100.0,420.7688,50.979
2022-03-23,67323.0,3431049.37,34.89,0.94,3.43,3431049.37,0.0,67323.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8154.24,0.01,0.0,,1.0,100.0,420.7688,50.964
2022-03-24,67323.0,3432328.51,37.46,0.96,3.43,3432328.51,0.0,67323.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8157.28,0.01,0.0,,1.0,100.0,420.7688,50.983
2022-03-25,67323.0,3426336.76,34.71,0.93,3.42,3426336.76,0.0,67323.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8143.04,0.01,0.0,,1.0,100.0,420.7688,50.894
2022-03-28,67323.0,3423239.9,37.34,0.92,3.42,3423239.9,0.0,67323.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8135.68,0.01,0.0,,1.0,100.0,420.7688,50.848
2022-03-29,80523.0,4097815.47,53.62,1.08,4.1,4097815.47,0.0,80523.0,0.0,,,,13200.0,,,,,,,,0.67,,,0.0,,,0.0,0.0,160.0,8142.4,0.01,0.0,16.38,0.726,83.62,503.2688,50.89
2022-03-30,80523.0,4090487.88,59.05,1.08,4.09,4090487.88,0.0,80523.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8127.84,0.01,0.0,16.41,0.7256,83.59,503.2688,50.799
2022-03-31,82523.0,4198687.72,66.83,1.11,4.21,4147808.72,1000.0,81523.0,50879.0,,,0.05,,,,1000.0,,,0.05,,,1000.0,,0.05,,,100.0,86.21,0.0,0.0,0.0,100.0,18.32,0.7008,81.68,71.1405,50.879
2022-04-01,15200.0,774014.4,12.69,0.2,0.77,723092.4,1000.0,14200.0,50922.0,,,,,,,,,,,,,,,0.05,,3.45,100.0,86.21,0.0,0.0,0.0,100.0,,1.0,100.0,13.1034,50.922
2022-04-04,15200.0,774272.8,14.14,0.2,0.77,723333.8,1000.0,14200.0,50939.0,,,,,,,,,,,,,,,0.05,,,100.0,86.21,0.0,0.0,0.0,100.0,,1.0,100.0,13.1034,50.939
2022-04-05,13200.0,670348.8,12.28,0.18,0.67,670348.8,0.0,13200.0,0.0,,,,,,0.05,,1000.0,,,,,,1000.0,0.0,0.06,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,82.5,50.784
2022-04-06,13200.0,669860.4,12.28,0.18,0.67,669860.4,0.0,13200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,82.5,50.747
2022-04-07,13200.0,669556.8,12.28,0.19,0.67,669556.8,0.0,13200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,82.5,50.724
2022-04-08,13200.0,668527.2,14.97,0.19,0.67,668527.2,0.0,13200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,82.5,50.646
2022-04-11,13200.0,666811.2,17.72,0.19,0.67,666811.2,0.0,13200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,82.5,50.516
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13200.0,0.0,0.67,,0.0,0.0,160.0,8082.08,0.01,0.0,,0.0,,0.0,50.513
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8083.68,0.01,0.0,,0.0,,0.0,50.523
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8085.44,0.01,0.0,,0.0,,0.0,50.534
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8085.44,0.01,0.0,,0.0,,0.0,
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8085.44,0.01,0.0,,0.0,,0.0,
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8076.48,0.01,0.0,,0.0,,0.0,50.478
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8083.04,0.01,0.0,,0.0,,0.0,50.519
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8064.96,0.01,0.0,,0.0,,0.0,50.406
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8039.04,0.01,0.0,,0.0,,0.0,50.244
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8045.76,0.01,0.0,,0.0,,0.0,50.286
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8045.92,0.01,0.0,,0.0,,0.0,50.287
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8033.76,0.01,0.0,,0.0,,0.0,50.211
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8026.24,0.01,0.0,,0.0,,0.0,50.164
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8010.08,0.01,0.0,,0.0,,0.0,50.063
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7988.64,0.01,0.0,,0.0,,0.0,49.929
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8006.72,0.01,0.0,,0.0,,0.0,50.042
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7988.64,0.01,0.0,,0.0,,0.0,49.929
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7976.8,0.01,0.0,,0.0,,0.0,49.855
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7953.92,0.01,0.0,,0.0,,0.0,49.712
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7955.52,0.01,0.0,,0.0,,0.0,49.722
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7968.32,0.01,0.0,,0.0,,0.0,49.802
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7978.4,0.01,0.0,,0.0,,0.0,49.865
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8003.2,0.01,0.0,,0.0,,0.0,50.02
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8006.88,0.01,0.0,,0.0,,0.0,50.043
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8005.12,0.01,0.0,,0.0,,0.0,50.032
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7990.4,0.01,0.0,,0.0,,0.0,49.94
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7974.08,0.01,0.0,,0.0,,0.0,49.838
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7973.76,0.01,0.0,,0.0,,0.0,49.836
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7972.96,0.01,0.0,,0.0,,0.0,49.831
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7962.72,0.01,0.0,,0.0,,0.0,49.767
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7970.4,0.01,0.0,,0.0,,0.0,49.815
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7981.28,0.01,0.0,,0.0,,0.0,49.883
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7992.0,0.01,0.0,,0.0,,0.0,49.95
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8005.6,0.01,0.0,,0.0,,0.0,50.035
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7987.84,0.01,0.0,,0.0,,0.0,49.924
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7961.44,0.01,0.0,,0.0,,0.0,49.759
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7957.12,0.01,0.0,,0.0,,0.0,49.732
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7947.52,0.01,0.0,,0.0,,0.0,49.672
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7938.88,0.01,0.0,,0.0,,0.0,49.618
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7931.2,0.01,0.0,,0.0,,0.0,49.57
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7933.12,0.01,0.0,,0.0,,0.0,49.582
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7914.72,0.01,0.0,,0.0,,0.0,49.467
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7869.92,0.01,0.0,,0.0,,0.0,49.187
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7829.6,0.01,0.0,,0.0,,0.0,48.935
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7754.72,0.01,0.0,,0.0,,0.0,48.467
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7724.32,0.01,0.0,,0.0,,0.0,48.277
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7759.52,0.01,0.0,,0.0,,0.0,48.497
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7721.92,0.01,0.0,,0.0,,0.0,48.262
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7724.0,0.01,0.0,,0.0,,0.0,48.275
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7721.28,0.01,0.0,,0.0,,0.0,48.258
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7728.48,0.01,0.0,,0.0,,0.0,48.303
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7749.92,0.01,0.0,,0.0,,0.0,48.437
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7782.88,0.01,0.0,,0.0,,0.0,48.643
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7777.76,0.01,0.0,,0.0,,0.0,48.611
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7754.72,0.01,0.0,,0.0,,0.0,48.467
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7727.84,0.01,0.0,,0.0,,0.0,48.299
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7738.56,0.01,0.0,,0.0,,0.0,48.366
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7753.6,0.01,0.0,,0.0,,0.0,48.46
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7786.24,0.01,0.0,,0.0,,0.0,48.664
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,7773.28,0.01,0.0,,0.0,,0.0,48.583
2022-07-05,8900.0,434008.5,13.03,0.17,0.43,434008.5,0.0,8900.0,0.0,,,,8900.0,,,,,,,,0.43,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,55.625,48.765
2022-07-06,12000.0,587328.0,18.13,0.23,0.59,435601.6,3100.0,8900.0,151726.4,,,,,,,,,,,,,3100.0,,0.15,,,100.0,95.09,0.0,0.0,0.0,100.0,,1.0,100.0,3.681,48.944
2022-07-07,12000.0,586692.0,18.33,0.23,0.59,435129.9,3100.0,8900.0,151562.1,,,,,,,,,,,,,,,0.15,,,100.0,95.09,0.0,0.0,0.0,100.0,,1.0,100.0,3.681,48.891
2022-07-08,12000.0,587196.0,18.38,0.25,0.59,435503.7,3100.0,8900.0,151692.3,,,,,,,,,,,,,,,0.15,,,100.0,95.09,0.0,0.0,0.0,100.0,,1.0,100.0,3.681,48.933
2022-07-11,5800.0,284530.6,6.73,0.12,0.28,284530.6,0.0,5800.0,0.0,,,,,,0.15,,3100.0,,,,,,3100.0,0.0,0.16,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,36.25,49.057
2022-07-12,5800.0,285551.4,6.55,0.12,0.28,285551.4,0.0,5800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,36.25,49.233
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,5800.0,0.0,0.28,,0.0,0.0,160.0,7842.72,0.01,0.0,,0.0,,0.0,49.017
