,ALLDL FP Equity_DX_SI_QTY,ALLDL FP Equity_DX_SHORT_INTEREST_VALUE,ALLDL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLDL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLDL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLDL FP Equity_DX_SI_MV,ALLDL FP Equity_DX_DSS,ALLDL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLDL FP Equity_DX_SUPPLY_SI_QTY,ALLDL FP Equity_DX_BROKER_SI_QTY,ALLDL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLDL FP Equity_DX_BROKER_SI_MV_NEW_x,ALLDL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALLDL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLDL FP Equity_DX_BROKER_SI_MV_INC_x,ALLDL FP Equity_DX_SUPPLY_SI_MV_NEW,ALLDL FP Equity_DX_BROKER_SI_QTY_ADD,ALLDL FP Equity_DX_BROKER_SI_QTY_NEW,ALLDL FP Equity_DX_SUPPLY_SI_MV_DEC,ALLDL FP Equity_DX_BROKER_SI_QTY_INC,ALLDL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLDL FP Equity_DX_BROKER_SI_MV_NEW_y,ALLDL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALLDL FP Equity_DX_BROKER_SI_MV_INC_y,ALLDL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLDL FP Equity_DX_BROKER_SI_MV_ADD,ALLDL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLDL FP Equity_DX_BROKER_SI_QTY_DEC,ALLDL FP Equity_DX_SUPPLY_SI_MV,ALLDL FP Equity_DX_BROKER_SI_MV_DEC,ALLDL FP Equity_DX_SUPPLY_SI_MV_RMV,ALLDL FP Equity_DX_BROKER_SI_MV_RMV,ALLDL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLDL FP Equity_DX_UTILIZATION_QUANTITY,ALLDL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLDL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLDL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALLDL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLDL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLDL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLDL FP Equity_DX_BROKER_SI_CON_RATIO,ALLDL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLDL FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-08-09,27467.0,373551.2,0.79,13.56,0.45,0.38,0.0,246255.2,21334.0,18107.0,290142.4,,,,,,,,0.0,,200.0,,,,,,,,0.29,,,,10.53,10.31,181218.0,2464564.8,,2.45,10.54,16.2,0.224,38.4,0.1327
2024-08-12,27467.0,377396.58,0.79,14.57,0.45,0.38,0.0,248790.18,21334.0,18107.0,293129.16,,,,,,,,,,,,,,,,,,0.29,,,,10.53,10.32,181218.0,2489935.32,,2.46,10.54,16.29,0.2237,38.32,0.1328
2024-08-13,26721.0,357526.98,0.77,14.61,0.43,0.37,0.0,232290.18,20888.0,17361.0,279481.44,,,,,,,,0.01,,446.0,,,,,,,746.0,0.28,0.01,,,10.33,10.1,181374.0,2426784.12,,2.49,10.24,16.27,0.2345,39.86,0.1292
2024-08-14,26721.0,358061.4,0.77,14.34,0.43,0.36,0.0,232637.4,20888.0,17361.0,279899.2,,,,,,,,,,,,,,,,,,0.28,,,,10.33,10.1,181374.0,2430411.6,,2.43,10.36,16.66,0.2324,39.41,0.1292
2024-08-15,26721.0,355389.3,0.77,14.92,0.43,0.36,0.0,230901.3,20888.0,17361.0,277810.4,,,,,,,,,,,,,,,,,,0.28,,,,10.33,10.1,181374.0,2412274.2,,2.43,10.3,16.52,0.2332,39.59,0.1292
2024-08-16,26721.0,355389.3,0.77,15.2,0.43,0.36,0.0,230901.3,20888.0,17361.0,277810.4,,,,,,,,,,,,,,,,,,0.28,,,,10.33,10.1,181374.0,2412274.2,,2.41,10.31,16.54,0.2327,39.51,0.1292
2024-08-19,26721.0,357526.98,0.77,15.4,0.43,0.36,0.0,232290.18,20888.0,17361.0,279481.44,,,,,,,,,,,,,,,,,,0.28,,,,100.0,10.1,0.0,0.0,,0.0,100.0,16.65,0.2323,39.4,0.1292
2024-08-20,26421.0,351399.3,0.76,15.48,0.43,0.36,0.0,226911.3,20588.0,17061.0,273820.4,,,,,,,,0.0,,300.0,,,,,,,300.0,0.27,0.0,,,100.0,9.97,0.0,0.0,,0.0,100.0,16.71,0.2383,40.01,0.128
2024-08-21,26421.0,351927.72,0.76,15.55,0.43,0.36,0.0,227252.52,20588.0,17061.0,274232.16,,,,,,,,,,,,,,,,,,0.27,,,,100.0,9.97,0.0,0.0,,0.0,100.0,16.77,0.238,39.94,0.128
2024-08-22,26421.0,350870.88,0.76,15.3,0.43,0.36,0.0,226570.08,20588.0,17061.0,273408.64,,,,,,,,,,,,,,,,,,0.27,,,,100.0,9.97,0.0,0.0,,0.0,100.0,16.76,0.2382,39.99,0.128
2024-08-23,26421.0,355626.66,0.76,15.86,0.43,0.36,0.0,229641.06,20588.0,17061.0,277114.48,,,,,,,,,,,,,,,,,,0.27,,,,100.0,9.97,0.0,0.0,,0.0,100.0,16.65,0.2378,39.91,0.128
2024-08-26,26421.0,356155.08,0.76,16.52,0.43,0.36,0.0,229982.28,20588.0,17061.0,277526.24,,,,,,,,,,,,,,,,,,0.28,,,,100.0,9.97,0.0,0.0,,0.0,100.0,16.83,0.238,39.93,0.128
2024-08-27,26621.0,358851.08,0.77,17.5,0.43,0.36,0.0,231330.28,20688.0,17161.0,278874.24,,,100.0,,,100.0,,,,,,,,100.0,0.0,,,0.28,,,,100.0,10.01,0.0,0.0,,0.0,100.0,16.65,0.2349,39.69,0.1289
2024-08-28,26621.0,357253.82,0.77,18.31,0.43,0.36,0.0,230300.62,20688.0,17161.0,277632.96,,,,,,,,,,,,,,,,,,0.28,,,,100.0,10.01,0.0,0.0,,0.0,100.0,16.64,0.2349,39.71,0.1289
2024-08-29,26621.0,356721.4,0.77,20.32,0.43,0.36,0.0,229957.4,20380.0,17161.0,273092.0,,,,,,,,0.0,,308.0,,,,,,,,0.27,,,,100.0,9.87,0.0,0.0,,0.0,100.0,16.64,0.2347,39.68,0.1289
2024-08-30,26621.0,355124.14,0.77,19.99,0.43,0.36,0.0,228927.74,20380.0,17161.0,271869.2,,,,,,,,,,,,,,,,,,0.27,,,,100.0,9.87,0.0,0.0,,0.0,100.0,16.64,0.2349,39.71,0.1289
2024-09-02,26621.0,355656.56,0.77,18.91,0.43,0.36,0.0,229270.96,20380.0,17161.0,272276.8,,,,,,,,,,,,,,,,,,0.27,,,,100.0,9.88,0.0,0.0,,0.0,100.0,16.66,0.2349,39.71,0.1291
2024-09-03,26313.0,353646.72,0.76,18.65,0.43,0.36,0.0,226504.32,20380.0,16853.0,273907.2,,,,,,,,,,,,,,,,,308.0,0.27,0.0,,,100.0,9.88,0.0,0.0,,0.0,100.0,16.96,0.2376,40.06,0.1276
2024-09-04,28102.0,368698.24,0.81,19.3,0.46,0.38,0.0,221111.36,22139.0,16853.0,290463.68,,,2019.0,,,,,0.0,,260.0,,,,2019.0,,,,0.3,,,,10.97,10.75,179663.0,2357178.56,,2.41,10.91,15.55,0.2149,37.83,0.1364
2024-09-05,28072.0,373357.6,0.81,18.94,0.45,0.37,0.0,223745.9,22094.0,16823.0,293850.2,,,,,,,,0.0,,45.0,,,,,,,30.0,0.29,0.0,,,10.95,10.73,179708.0,2390116.4,,2.36,11.0,15.93,0.2133,37.45,0.1363
2024-09-06,32213.0,434875.5,0.93,21.66,0.52,0.43,0.0,240624.0,29980.0,17824.0,404730.0,,,7886.0,0.01,,,,,1046.0,,,,0.01,7886.0,,,45.0,0.4,0.0,,,14.86,14.55,171822.0,2319597.0,,2.29,14.84,14.06,0.2604,45.17,0.1564
2024-09-09,25322.0,342859.88,0.73,16.89,0.41,0.35,0.0,240646.42,23038.0,17773.0,311934.52,,,,,,,,0.09,,6942.0,,,,,,,51.0,0.31,0.0,,,11.82,11.36,171924.0,2327850.96,,2.32,11.8,17.65,0.1853,30.98,0.1248
2024-09-10,24264.0,339696.0,0.7,16.02,0.39,0.33,0.0,234010.0,21978.0,16715.0,307692.0,,,,,,,,0.01,,1060.0,,,,,,,1058.0,0.3,0.01,,,11.27,10.83,172984.0,2421776.0,,2.34,11.33,18.82,0.1762,27.88,0.1196
2024-09-11,19662.0,282739.56,0.57,13.17,0.32,0.28,0.0,239599.56,17375.0,16662.0,249852.5,,,,,,,,0.06,,4603.0,,,,,,,53.0,0.24,0.0,,,9.07,8.72,174087.0,2503371.06,,2.44,9.01,23.19,0.2283,34.55,0.0987
2024-09-12,19608.0,286668.96,0.56,13.1,0.32,0.28,0.0,242808.96,17317.0,16608.0,253174.54,,,,,,,,0.0,,58.0,,,,,,,54.0,0.25,0.0,,,9.04,8.7,174145.0,2545999.9,,2.5,8.98,23.1,0.229,34.66,0.0985
2024-09-13,19550.0,293250.0,0.56,13.18,0.32,0.29,0.0,248250.0,17317.0,16550.0,259755.0,,,,,,,,,,,,,,,,,58.0,0.25,0.0,,,9.04,8.7,174145.0,2612175.0,,2.55,9.0,23.4,0.2299,34.69,0.0982
2024-09-16,19492.0,303685.36,0.56,12.15,0.32,0.3,0.0,256945.36,17259.0,16492.0,268895.22,,,,,,,,0.0,,58.0,,,,,,,58.0,0.26,0.0,,,9.01,8.67,174203.0,2714082.74,,2.61,8.95,23.7,0.2312,34.76,0.0979
2024-09-17,19237.0,297019.28,0.55,12.8,0.31,0.3,0.0,252243.28,17104.0,16337.0,264085.76,,,,,,,,0.0,,155.0,,,,,,,155.0,0.26,0.0,,,8.94,8.59,174258.0,2690543.52,,2.71,8.86,23.21,0.2378,35.78,0.0966
2024-09-18,19196.0,297921.92,0.55,13.03,0.31,0.3,0.0,252913.92,13301.0,16296.0,206431.52,,,,,,,,0.06,,3803.0,,,,,,,41.0,0.21,0.0,,,7.09,6.84,174299.0,2705120.48,,2.69,7.09,23.5,0.237,35.5,0.0987
2024-09-19,19116.0,297062.64,0.55,12.76,0.31,0.3,0.0,251996.64,13301.0,16216.0,206697.54,,,,,,,,0.0,,80.0,,,,,,,80.0,0.21,0.0,,,7.09,6.84,174299.0,2708606.46,,2.71,7.06,23.51,0.2359,35.22,0.0983
2024-09-20,19116.0,297827.28,0.55,11.78,0.31,0.3,0.0,252645.28,13221.0,16216.0,205983.18,,,,,,,,0.0,,80.0,,,,,,,,0.21,,,,7.05,6.8,174379.0,2716824.82,,2.71,7.05,23.53,0.2358,35.2,0.0983
2024-09-23,15247.0,236938.38,0.44,9.42,0.25,0.24,0.0,191872.38,13114.0,12347.0,203791.56,,,,,,,,0.0,,107.0,,,,,,,3869.0,0.2,0.06,,,6.99,6.74,174486.0,2711512.44,,2.72,6.99,24.84,0.2808,43.59,0.0784
2024-09-24,15152.0,234552.96,0.44,9.4,0.25,0.24,0.0,189660.96,13019.0,12252.0,201534.12,,,,,,,,0.0,,95.0,,,,,,,95.0,0.2,0.0,,,6.94,6.69,174581.0,2702513.88,,2.71,6.94,25.08,0.278,43.07,0.0779
2024-09-25,15152.0,235462.08,0.44,9.76,0.25,0.24,0.0,190396.08,13019.0,12252.0,202315.26,,,,,,,,,,,,,,,,,,0.2,,,,6.94,6.69,174581.0,2712988.74,,2.7,6.94,24.99,0.2784,43.18,0.0779
2024-09-26,15087.0,235658.94,0.43,9.4,0.24,0.23,0.0,190360.94,12954.0,12187.0,202341.48,,,,,,,,0.0,,65.0,,,,,,,65.0,0.2,0.0,,,6.91,6.66,174646.0,2727970.52,,2.71,6.91,25.14,0.2769,42.89,0.0775
2024-09-27,19415.0,305203.8,0.56,11.77,0.31,0.32,0.0,259615.8,17282.0,16515.0,271673.04,,,4328.0,0.07,,,,,4328.0,,,,0.07,4328.0,,,,0.27,,,,9.21,8.88,170318.0,2677398.96,,2.66,9.21,31.47,0.2696,35.87,0.0998
2024-09-30,14939.0,242310.58,0.43,8.58,0.24,0.24,0.0,195272.58,12806.0,12039.0,207713.32,,,,,,,,0.07,,4476.0,,,,,,,4476.0,0.2,0.08,,,6.83,6.58,174794.0,2835158.68,,2.75,6.82,25.35,0.2735,42.29,0.0768
2024-10-01,15982.0,248040.55,0.46,8.4,0.26,0.26,0.0,203032.56,13402.0,13082.0,207998.96,,,596.0,0.01,,894.0,,,269.0,,,,0.01,596.0,0.01,,120.0,0.22,0.0,,,7.13,6.88,174506.0,2708332.09,,2.74,7.36,23.81,0.241,38.96,0.082
2024-10-02,15982.0,241967.48,0.46,8.13,0.26,0.25,0.0,198061.48,13402.0,13082.0,202906.28,,,,,,,,,,,,,,,,,,0.21,,,,7.13,6.88,174506.0,2642020.84,,2.78,7.13,23.82,0.2411,38.97,0.082
2024-10-03,15870.0,239637.0,0.46,8.08,0.26,0.24,0.0,195847.0,13290.0,12970.0,200679.0,,,,,,,,0.01,,112.0,,,,,,,112.0,0.2,0.01,,,7.07,6.82,174618.0,2636731.8,,2.64,7.09,23.85,0.2371,38.33,0.0814
2024-10-04,15870.0,236145.6,0.46,8.01,0.26,0.24,0.0,192993.6,13290.0,12970.0,197755.2,,,,,,,,,,,,,,,,,,0.2,,,,7.07,6.82,174618.0,2598315.84,,2.64,7.09,23.86,0.2372,38.34,0.0814
2024-10-07,15865.0,236071.2,0.46,7.53,0.26,0.24,0.0,192919.2,13285.0,12965.0,197680.8,,,,,,,,0.0,,5.0,,,,,,,5.0,0.2,0.0,,,7.07,6.8,174623.0,2598390.24,,2.6,7.07,23.83,0.2367,38.29,0.0812
2024-10-08,15865.0,236071.2,0.46,7.37,0.26,0.24,0.0,192919.2,13285.0,12965.0,197680.8,,,,,,,,,,,,,,,,,,0.2,,,,7.07,6.64,174623.0,2598390.24,,2.6,7.07,23.82,0.2366,38.28,0.0793
2024-10-09,15865.0,234802.0,0.46,7.46,0.26,0.24,0.0,191882.0,13181.0,12965.0,195078.8,,,,,,,,0.0,,104.0,,,,,,,,0.2,,,,7.01,6.59,174727.0,2585959.6,,2.6,7.02,23.83,0.2367,38.29,0.0793
2024-10-10,15761.0,231056.26,0.45,7.42,0.26,0.23,0.0,188542.26,13181.0,12861.0,193233.46,,,,,,,,,,,,,,,,,104.0,0.2,0.0,,,7.01,6.59,174727.0,2561497.82,,2.59,7.02,23.99,0.238,38.55,0.0788
2024-10-11,15005.0,220873.6,0.43,7.06,0.24,0.22,0.0,178185.6,13094.0,12105.0,192743.68,,,,,,,,0.0,,87.0,,,,,,,756.0,0.19,0.01,,,6.97,6.55,174814.0,2573262.08,,2.56,6.97,25.15,0.2476,38.94,0.0751
2024-10-14,14558.0,212255.64,0.42,7.18,0.24,0.22,0.0,169973.64,12425.0,11658.0,181156.5,,,,,,,,0.01,,669.0,,,,,,,447.0,0.18,0.01,,,6.61,6.21,175483.0,2558542.14,,2.58,6.61,25.94,0.2624,40.17,0.0728
2024-10-15,14556.0,199708.32,0.42,7.13,0.24,0.21,0.0,159920.32,12363.0,11656.0,169620.36,,,,,,,,0.02,,1620.0,,,,,,1558.0,2.0,0.18,0.0,,,6.53,6.18,177103.0,2429853.16,,2.58,6.54,25.94,0.2636,40.34,0.0728
2024-10-16,14496.0,198595.2,0.42,7.15,0.23,0.2,0.0,158865.2,12304.0,11596.0,168564.8,,,,,,,,0.01,,59.0,,,,,,,60.0,0.17,0.0,,,6.49,6.15,177162.0,2427119.4,,2.43,6.58,25.72,0.2639,40.62,0.0725
2024-10-17,14438.0,196068.04,0.42,7.26,0.23,0.2,0.0,156686.04,12239.0,11538.0,166205.62,,,,0.0,,,,0.0,1.0,65.0,,,0.0,,,,59.0,0.17,0.0,,,6.46,6.12,177227.0,2406742.66,,2.43,6.46,26.03,0.2629,40.34,0.0722
2024-10-18,14372.0,195459.2,0.41,7.21,0.23,0.2,0.0,156019.2,12239.0,11472.0,166450.4,,,,,,,,,,,,,,,,,66.0,0.17,0.0,,,6.46,6.12,177227.0,2410287.2,,2.41,6.45,26.13,0.2635,40.44,0.0719
2024-10-21,9707.0,131238.64,0.28,4.9,0.16,0.13,0.0,128534.64,9411.0,9507.0,127236.72,,,,,,,,0.04,,2828.0,,,,,,,1965.0,0.13,0.03,,,5.02,4.75,178155.0,2408655.6,,2.42,5.02,18.8,0.4115,59.63,0.049
2024-10-22,9944.0,131857.44,0.29,5.03,0.16,0.14,0.0,129205.44,9711.0,9744.0,128767.86,,,,,,300.0,,,,,,,,,0.0,300.0,63.0,0.13,0.0,,,5.17,4.9,178155.0,2362335.3,,2.41,5.18,17.71,0.3902,58.16,0.0502
2024-10-23,9944.0,131658.56,0.29,5.11,0.16,0.14,0.0,129010.56,9654.0,9744.0,127818.96,,,,,,,,0.0,,57.0,,,,,,,,0.13,,,,5.14,4.88,178212.0,2359526.88,,2.36,5.16,17.63,0.3905,58.17,0.0502
2024-10-24,9887.0,130508.4,0.28,5.16,0.16,0.13,0.0,127868.4,9654.0,9687.0,127432.8,,,,,,,,,,,,,,,,,57.0,0.13,0.0,,,5.14,4.88,178212.0,2352398.4,,2.36,5.13,17.24,0.3911,58.31,0.05
2024-10-25,9887.0,130706.14,0.28,5.2,0.16,0.13,0.0,128062.14,9654.0,9687.0,127625.88,,,,,,,,,,,,,,,,,,0.13,,,,5.14,4.88,178212.0,2355962.64,,2.35,5.14,17.21,0.391,58.3,0.05
2024-10-28,10220.0,135108.4,0.29,5.72,0.17,0.14,0.0,132464.4,9654.0,10020.0,127625.88,,,,0.0,,,,,333.0,,,,0.0,,,,,0.13,,,,5.14,4.88,178212.0,2355962.64,,2.36,5.14,19.86,0.3782,56.44,0.0516
2024-10-29,9887.0,130508.4,0.28,5.97,0.16,0.13,0.0,127868.4,9321.0,9687.0,123037.2,,,,,,,,0.0,,333.0,,,,,,,333.0,0.12,0.0,,,4.96,4.71,178545.0,2356794.0,,2.36,4.96,17.23,0.3913,58.32,0.05
2024-10-30,9542.0,124046.0,0.27,6.06,0.15,0.13,0.0,121446.0,8976.0,9342.0,116688.0,,,,,,,,0.0,,345.0,,,,,,,345.0,0.12,0.0,,,4.79,4.54,178590.0,2321670.0,,2.36,4.78,17.4,0.4173,60.42,0.0482
2024-10-31,9166.0,123557.68,0.26,5.81,0.15,0.12,0.0,120861.68,8933.0,8966.0,120416.84,,,,,,,,0.0,,43.0,,,,,,,376.0,0.12,0.01,,,4.76,4.52,178633.0,2407972.84,,2.32,4.76,13.99,0.4347,62.49,0.0463
2024-11-01,9127.0,117008.14,0.26,6.33,0.15,0.12,0.0,114444.14,8894.0,8927.0,114021.08,,,,,,,,0.0,,39.0,,,,,,,39.0,0.12,0.0,,,4.74,4.5,178672.0,2290575.04,,2.41,4.7,13.86,0.4429,63.27,0.0461
2024-11-04,9083.0,109904.3,0.26,5.53,0.15,0.12,0.0,107484.3,8802.0,8883.0,106504.2,,,,,,,,0.01,,92.0,,,,,,,44.0,0.11,0.0,,,4.69,4.45,178764.0,2163044.4,,2.29,4.7,13.63,0.4447,63.44,0.0459
2024-11-05,9035.0,103721.8,0.26,5.06,0.15,0.11,0.0,101425.8,8601.0,8835.0,98739.48,,,,,,,,0.01,,201.0,,,,,,,48.0,0.1,0.0,,,4.59,4.35,178965.0,2054518.2,,2.17,4.58,14.43,0.4422,63.17,0.0457
2024-11-06,8834.0,98234.08,0.25,4.65,0.14,0.11,0.0,96010.08,8601.0,8634.0,95643.12,,,,,,,,,,,,,,,,,201.0,0.1,0.0,,,4.59,4.35,178965.0,1990090.8,,2.05,4.61,15.34,0.4518,64.06,0.0447
2024-11-07,9134.0,103762.24,0.26,3.8,0.15,0.11,0.0,101490.24,8901.0,8934.0,101115.36,,,,,,300.0,,,,,,,,,0.0,300.0,,0.1,,,,4.74,4.5,178965.0,2033042.4,,1.99,4.77,15.18,0.4199,61.55,0.0461
2024-11-08,9037.0,103383.28,0.26,3.58,0.15,0.11,0.0,101095.28,8804.0,8837.0,100717.76,,,,,,,,0.0,,97.0,,,,,,,97.0,0.1,0.0,,,4.69,4.45,179062.0,2048469.28,,2.03,4.71,15.1,0.4283,62.38,0.0457
2024-11-11,8922.0,103852.08,0.26,3.4,0.14,0.11,0.0,101524.08,8689.0,8722.0,101139.96,,,,,,,,0.0,,115.0,,,,,,,115.0,0.1,0.0,,,4.63,4.4,179177.0,2085620.28,,2.05,4.63,14.8,0.4395,63.46,0.0451
2024-11-12,8858.0,100626.88,0.25,3.51,0.14,0.11,0.0,98354.88,8625.0,8658.0,97980.0,,,,,,,,0.0,,64.0,,,,,,,64.0,0.1,0.0,,,4.59,4.36,179241.0,2036177.76,,2.09,4.59,14.81,0.4473,64.16,0.0448
2024-11-13,8558.0,98417.0,0.25,3.74,0.14,0.1,0.0,96117.0,8325.0,8358.0,95737.5,,,,,,,,0.0,,300.0,,,,,,,300.0,0.1,0.0,,,4.44,4.22,179241.0,2061271.5,,2.04,4.47,15.49,0.4739,66.05,0.0433
2024-11-14,8073.0,89287.38,0.23,2.66,0.13,0.1,0.0,87075.38,7840.0,7873.0,86710.4,,,,,,,,0.0,,485.0,,,,,,,485.0,0.09,0.01,,,4.18,4.01,179726.0,1987769.56,,2.07,4.2,16.33,0.4562,64.4,0.0413
2024-11-15,16810.0,187599.6,0.48,5.39,0.27,0.19,0.0,185367.6,16577.0,16610.0,184999.32,,,8653.0,0.1,,,,0.0,8737.0,308.0,,,0.1,8653.0,,392.0,,0.18,,,,8.83,8.46,171073.0,1909174.68,,1.89,8.83,31.36,0.4088,54.93,0.0858
2024-11-18,12103.0,132648.88,0.35,3.9,0.2,0.14,0.0,83580.96,8316.0,7626.0,91143.36,,,,,,,,0.09,,8261.0,,,,,,,8984.0,0.09,0.1,,,4.43,4.25,179334.0,1965500.64,,2.0,4.42,17.63,0.4697,65.25,0.0619
2024-11-19,12103.0,129017.98,0.35,3.71,0.2,0.14,0.0,81293.16,8316.0,7626.0,88648.56,,,,,,,,,,,,,,,,,,0.09,,,,4.43,4.25,179334.0,1911700.44,,1.97,4.44,17.72,0.4688,65.15,0.0619
2024-11-20,10733.0,107330.0,0.31,3.28,0.17,0.12,0.0,69790.0,7593.0,6979.0,75930.0,,,,,,,,0.01,,723.0,,,,,,,647.0,0.08,0.01,,,4.06,3.88,179334.0,1793340.0,,1.91,4.1,20.1,0.505,67.32,0.0549
2024-11-21,6980.0,69800.0,0.2,1.8,0.11,0.08,0.0,67800.0,6747.0,6780.0,67470.0,,,,,,,,0.01,,846.0,,,,,,,199.0,0.07,0.01,,,3.61,3.45,180180.0,1801800.0,,1.8,3.62,20.79,0.4359,60.6,0.0357
2024-11-22,7313.0,72983.74,0.21,1.63,0.12,0.08,0.0,70987.74,6747.0,7113.0,67335.06,,,,0.0,,,,,333.0,,,,0.0,,,,,0.07,,,,3.61,3.45,180180.0,1798196.4,,1.8,3.62,19.91,0.4144,58.03,0.0374
2024-11-25,7313.0,71009.23,0.21,1.6,0.12,0.08,0.0,69067.23,6747.0,7113.0,65513.37,,,,,,,,,,,,,,,,,,0.07,,,,3.61,3.46,180180.0,1749547.8,,1.8,3.6,19.98,0.4136,57.93,0.0375
2024-11-26,7063.0,74161.5,0.2,1.52,0.11,0.07,0.0,72061.5,6497.0,6863.0,68218.5,,,,,,,,0.0,,250.0,,,,,,,250.0,0.06,0.0,,,3.48,3.33,180430.0,1894515.0,,1.75,3.5,20.62,0.4046,56.77,0.0362
2024-11-27,16463.0,164630.0,0.47,3.5,0.27,0.17,0.0,115630.0,11197.0,11563.0,111970.0,,,,,,4700.0,,,,,,,,,0.05,4700.0,,0.12,,,,5.84,5.6,180430.0,1804300.0,,1.89,5.83,24.25,0.3946,56.53,0.0824
2024-11-28,16463.0,164959.26,0.47,3.46,0.27,0.17,0.0,115861.26,11197.0,11563.0,112193.94,,,,,,,,,,,,,,,,,,0.11,,,,5.84,5.6,180430.0,1807908.6,,1.8,5.84,25.09,0.3882,55.57,0.0824
2024-11-29,15655.0,157489.3,0.45,3.16,0.25,0.16,0.0,108195.3,10389.0,10755.0,104513.34,,,,,,,,0.01,,808.0,,,,,,,808.0,0.1,0.01,,,5.42,5.2,181238.0,1823254.28,,1.82,5.42,21.61,0.4031,58.17,0.0783
2024-12-02,15655.0,154671.4,0.45,3.16,0.25,0.16,0.0,106259.4,10389.0,10755.0,102643.32,,,,,,,,,,,,,,,,,,0.1,,,,5.42,5.2,181238.0,1790631.44,,1.82,5.42,21.65,0.4032,58.17,0.0783
2024-12-03,15655.0,154984.5,0.45,3.12,0.25,0.16,0.0,106474.5,10389.0,10755.0,102851.1,,,,,,,,,,,,,,,,,,0.1,,,,5.42,5.2,181238.0,1794256.2,,1.79,5.42,21.6,0.4022,58.08,0.0783
2024-12-04,15655.0,150601.1,0.45,3.1,0.25,0.16,0.0,103463.1,10389.0,10755.0,99942.18,,,,,,,,,,,,,,,,,,0.1,,,,5.42,5.2,181238.0,1743509.56,,1.79,5.42,21.58,0.4022,58.09,0.0783
2024-12-05,14902.0,139184.68,0.43,2.92,0.24,0.15,0.0,93418.68,9636.0,10002.0,90000.24,,,,,,,,0.01,,753.0,,,,,,,753.0,0.09,0.01,,,5.03,4.82,181991.0,1699795.94,,1.75,5.04,17.93,0.4198,60.61,0.0745
2024-12-06,14902.0,145294.5,0.43,2.89,0.24,0.15,0.0,97519.5,9636.0,10002.0,93951.0,,,,,,,,,,,,,,,,,,0.09,,,,5.03,4.82,181991.0,1774412.25,,1.7,5.08,18.15,0.4165,60.25,0.0745
2024-12-09,14902.0,142165.08,0.43,2.82,0.24,0.15,0.0,95419.08,9636.0,10002.0,91927.44,,,,,,,,,,,,,,,,,,0.09,,,,5.03,4.83,181991.0,1736194.14,,1.77,5.03,17.75,0.4218,60.83,0.0747
2024-12-10,25207.0,230896.12,0.73,4.73,0.41,0.24,0.0,183264.12,19974.0,20007.0,182961.84,,,10730.0,0.09,,300.0,,0.0,9705.0,392.0,,,0.09,10730.0,0.0,,,0.19,,,,10.43,10.06,171561.0,1571498.76,,1.64,10.43,36.75,0.2919,37.01,0.127
2024-12-11,25276.0,220153.96,0.73,4.65,0.41,0.23,0.0,174861.96,20043.0,20076.0,174574.53,,,,0.0,,,,0.01,69.0,339.0,,,0.0,,,408.0,,0.18,,,,10.44,10.26,171900.0,1497249.0,,1.57,10.47,36.23,0.288,36.84,0.1293
2024-12-12,25014.0,208866.9,0.72,4.4,0.41,0.22,0.0,165446.9,19781.0,19814.0,165171.35,,,,,,,,0.0,,262.0,,,,,,,262.0,0.17,0.0,,,10.32,10.12,171900.0,1435365.0,,1.5,10.39,36.54,0.2904,36.86,0.128
2024-12-13,35727.0,311896.71,1.03,6.0,0.58,0.31,0.0,266500.71,30494.0,30527.0,266212.62,,,10859.0,0.09,,,,0.0,10713.0,146.0,,,0.09,10859.0,,,,0.25,,,,15.92,15.6,161041.0,1405887.93,,1.34,15.92,27.3,0.2519,32.33,0.1828
2024-12-16,23793.0,213661.14,0.68,4.02,0.39,0.22,0.0,166965.14,18860.0,18593.0,169362.8,,,,,,,,0.09,,11634.0,,,,,,,11934.0,0.16,0.1,,,9.85,9.65,172675.0,1550621.5,,1.51,9.85,38.08,0.3144,39.38,0.1218
2024-12-17,23493.0,211437.0,0.68,4.04,0.38,0.22,0.0,167337.0,18560.0,18593.0,167040.0,,,,,,,,0.0,,300.0,,,,,,,,0.17,,,,9.71,9.51,172675.0,1554075.0,,1.55,9.69,38.9,0.3273,40.32,0.1204
