,ALGBE FP Equity_DX_SI_QTY,ALGBE FP Equity_DX_SHORT_INTEREST_VALUE,ALGBE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGBE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGBE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGBE FP Equity_DX_SI_MV,ALGBE FP Equity_DX_DSS,ALGBE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGBE FP Equity_DX_SUPPLY_SI_QTY,ALGBE FP Equity_DX_BROKER_SI_QTY,ALGBE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGBE FP Equity_DX_BROKER_SI_MV_NEW_x,ALGBE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGBE FP Equity_DX_BROKER_SI_MV_INC_x,ALGBE FP Equity_DX_BROKER_SI_QTY_ADD,ALGBE FP Equity_DX_BROKER_SI_QTY_NEW,ALGBE FP Equity_DX_SUPPLY_SI_MV_DEC,ALGBE FP Equity_DX_BROKER_SI_QTY_INC,ALGBE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGBE FP Equity_DX_BROKER_SI_MV_NEW_y,ALGBE FP Equity_DX_BROKER_SI_MV_INC_y,ALGBE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGBE FP Equity_DX_BROKER_SI_MV_ADD,ALGBE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGBE FP Equity_DX_BROKER_SI_QTY_DEC,ALGBE FP Equity_DX_SUPPLY_SI_MV,ALGBE FP Equity_DX_BROKER_SI_MV_DEC,ALGBE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGBE FP Equity_DX_UTILIZATION_QUANTITY,ALGBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGBE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGBE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGBE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGBE FP Equity_DX_BROKER_SI_CON_RATIO,ALGBE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGBE FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-05-13,68794.0,126443.37,0.44,3.42,0.38,0.13,1.0,87858.24,47201.0,47801.0,86755.44,,,,,,,,,,,,,,,0.09,,100.0,99.8,0.0,0.0,0.0,100.0,35.71,0.3355,40.79,1.4546
2024-05-14,68794.0,127268.9,0.43,3.42,0.38,0.13,1.0,88431.85,47201.0,47801.0,87321.85,,,,,,,,,,,,,,,0.09,,100.0,99.8,0.0,0.0,0.0,100.0,35.54,0.3358,41.02,1.4546
2024-05-15,68794.0,124929.9,0.43,3.45,0.38,0.13,1.0,86806.62,47201.0,47801.0,85717.02,,,,,,,,,,,,,,,0.09,,100.0,99.8,0.0,0.0,0.0,100.0,35.73,0.3352,40.73,1.4546
2024-05-16,68794.0,124929.9,0.43,3.32,0.38,0.13,1.0,86806.62,47201.0,47801.0,85717.02,,,,,,,,,,,,,,,0.09,,100.0,99.8,0.0,0.0,0.0,100.0,35.57,0.3354,40.92,1.4546
2024-05-17,69294.0,126808.02,0.44,3.4,0.38,0.13,1.0,88390.83,47701.0,48301.0,87292.83,,500.0,0.0,,,,500.0,,,0.0,500.0,,,,0.09,,100.0,99.8,0.0,0.0,0.0,100.0,35.98,0.3359,40.72,1.4498
2024-05-20,69294.0,127639.55,0.44,3.5,0.38,0.13,1.0,88970.44,47701.0,48301.0,87865.24,,,,,,,,,,,,,,,0.09,,100.0,99.8,0.0,0.0,0.0,100.0,36.03,0.3359,40.66,1.4498
2024-05-21,69294.0,129164.02,0.44,3.52,0.38,0.13,1.0,90033.06,47701.0,48301.0,88914.66,,,,,,,,,,,,,,,0.09,,100.0,99.8,0.0,0.0,0.0,100.0,35.97,0.3363,40.79,1.4498
2024-05-22,69294.0,128886.84,0.44,3.47,0.38,0.13,1.0,89839.86,47701.0,48301.0,88723.86,,,,,,,,,,,,,,,0.09,,100.0,99.8,0.0,0.0,0.0,100.0,36.08,0.3361,40.63,1.4498
2024-05-23,69294.0,134984.71,0.44,4.13,0.38,0.13,1.0,94090.35,47701.0,48301.0,92921.55,,,,,,,,,,,,,,,0.09,,100.0,99.8,0.0,0.0,0.0,100.0,35.72,0.3375,41.22,1.4498
2024-05-24,69294.0,133737.42,0.44,4.09,0.38,0.13,1.0,93220.93,47701.0,48301.0,92062.93,,,,,,,,,,,,,,,0.09,,100.0,99.8,0.0,0.0,0.0,100.0,36.19,0.3368,40.61,1.4498
2024-05-27,69949.0,135281.37,0.44,4.14,0.38,0.13,1.0,94680.9,48356.0,48956.0,93520.5,,655.0,0.0,,,,655.0,,,0.0,655.0,,,,0.09,,100.0,99.81,0.0,0.0,0.0,100.0,36.71,0.3374,40.34,1.4437
2024-05-28,69949.0,134861.67,0.44,4.31,0.38,0.14,1.0,94387.17,48356.0,48956.0,93230.37,,,,,,,,,,,,,,,0.09,,100.0,99.81,0.0,0.0,0.0,100.0,36.73,0.3374,40.29,1.4437
2024-05-29,69949.0,133462.69,0.44,4.11,0.38,0.13,1.0,93408.05,48356.0,48956.0,92263.25,,,,,,,,,,,,,,,0.09,,100.0,99.81,0.0,0.0,0.0,100.0,36.78,0.3371,40.2,1.4437
2024-05-30,69949.0,134022.28,0.44,4.15,0.38,0.13,1.0,93799.7,48356.0,48956.0,92650.1,,,,,,,,,,,,,,,0.09,,100.0,99.81,0.0,0.0,0.0,100.0,36.66,0.3373,40.36,1.4437
2024-05-31,69949.0,138499.02,0.44,4.15,0.38,0.13,1.0,96932.88,48356.0,48956.0,95744.88,,,,,,,,,,,,,,,0.09,,100.0,99.81,0.0,0.0,0.0,100.0,36.47,0.3383,40.74,1.4437
2024-06-03,69949.0,139898.0,0.44,4.13,0.38,0.14,1.0,97912.0,48356.0,48956.0,96712.0,,,,,,,,,,,,,,,0.1,,100.0,99.81,0.0,0.0,0.0,100.0,36.66,0.3382,40.48,1.4437
2024-06-04,69949.0,143395.45,0.44,4.39,0.38,0.14,1.0,100359.8,48356.0,48956.0,99129.8,,,,,,,,,,,,,,,0.1,,100.0,99.29,0.0,0.0,0.0,100.0,36.56,0.3388,40.67,1.4363
2024-06-05,69949.0,140247.75,0.44,4.36,0.38,0.14,1.0,98156.78,48356.0,48956.0,96953.78,,,,,,,,,,,,,,,0.1,,100.0,99.29,0.0,0.0,0.0,100.0,36.94,0.338,40.14,1.4363
2024-06-06,69949.0,140247.75,0.44,4.27,0.38,0.14,1.0,98156.78,48356.0,48956.0,96953.78,,,,,,,,,,,,,,,0.1,,100.0,99.29,0.0,0.0,0.0,100.0,36.76,0.3381,40.36,1.4363
2024-06-07,69949.0,138778.82,0.44,4.45,0.38,0.14,1.0,97128.7,48356.0,48956.0,95938.3,,,,,,,,,,,,,,,0.1,,100.0,99.29,0.0,0.0,0.0,100.0,36.83,0.3378,40.25,1.4363
2024-06-10,69949.0,134581.88,0.44,4.47,0.38,0.14,1.0,94191.34,48356.0,48956.0,93036.94,,,,,,,,,,,,,,,0.1,,100.0,99.29,0.0,0.0,0.0,100.0,36.96,0.3371,39.99,1.4363
2024-06-11,69949.0,128706.16,0.44,4.5,0.38,0.13,1.0,90079.04,48356.0,48956.0,88975.04,,,,,,,,,,,,,,,0.09,,100.0,99.29,0.0,0.0,0.0,100.0,37.03,0.3362,39.79,1.4363
2024-06-12,69949.0,127866.77,0.44,4.28,0.38,0.13,1.0,89491.57,48356.0,48956.0,88394.77,,,,,,,,,,,,,,,0.09,,100.0,99.29,0.0,0.0,0.0,100.0,36.7,0.3363,40.19,1.4363
2024-06-13,69949.0,127167.28,0.44,4.32,0.38,0.13,1.0,89002.01,48356.0,48956.0,87911.21,,,,,,,,,,,,,,,0.09,,100.0,99.29,0.0,0.0,0.0,100.0,36.68,0.3362,40.19,1.4363
2024-06-14,69949.0,118913.3,0.44,4.4,0.38,0.13,1.0,83225.2,48356.0,48956.0,82205.2,,,,,,,,,,,,,,,0.09,,100.0,99.29,0.0,0.0,0.0,100.0,37.12,0.3346,39.46,1.4363
2024-06-17,69949.0,115415.85,0.44,4.06,0.38,0.12,1.0,80777.4,48356.0,48956.0,79787.4,,,,,,,,,,,,,,,0.09,,100.0,99.29,0.0,0.0,0.0,100.0,36.05,0.3345,40.38,1.4363
2024-06-18,69949.0,114716.36,0.44,3.94,0.38,0.12,1.0,80287.84,48356.0,48956.0,79303.84,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.58,0.3345,40.07,1.4363
2024-06-19,69949.0,113317.38,0.44,3.74,0.38,0.11,1.0,79308.72,48356.0,48956.0,78336.72,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.62,0.3342,39.99,1.4363
2024-06-20,69949.0,113317.38,0.44,3.62,0.38,0.11,1.0,79308.72,48356.0,48956.0,78336.72,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.51,0.3342,40.11,1.4363
2024-06-21,69949.0,114296.67,0.44,3.59,0.38,0.11,1.0,79994.1,48356.0,48956.0,79013.7,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.46,0.3347,40.23,1.4363
2024-06-24,69949.0,114576.46,0.44,3.6,0.38,0.11,1.0,80189.93,48356.0,48956.0,79207.13,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.52,0.3347,40.17,1.4363
2024-06-25,69949.0,113457.28,0.44,3.56,0.38,0.11,1.0,79406.63,48356.0,48956.0,78433.43,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.61,0.3344,40.03,1.4363
2024-06-26,69949.0,112198.2,0.44,3.55,0.38,0.11,1.0,78525.42,48356.0,48956.0,77563.02,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.61,0.3342,40.0,1.4363
2024-06-27,69949.0,110939.11,0.44,3.65,0.38,0.11,1.0,77644.22,48356.0,48956.0,76692.62,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.6,0.3339,39.98,1.4363
2024-06-28,69949.0,98068.5,0.44,3.62,0.38,0.11,1.0,68636.31,48356.0,48956.0,67795.11,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,37.37,0.3311,38.67,1.4363
2024-07-01,69949.0,105622.99,0.44,3.34,0.38,0.1,1.0,73923.56,48356.0,48956.0,73017.56,,,,,,,,,,,,,,,0.07,,100.0,99.29,0.0,0.0,0.0,100.0,35.77,0.3333,40.81,1.4363
2024-07-02,69949.0,107721.46,0.44,3.26,0.38,0.11,1.0,75392.24,48356.0,48956.0,74468.24,,,,,,,,,,,,,,,0.07,,100.0,99.29,0.0,0.0,0.0,100.0,36.29,0.3334,40.26,1.4363
2024-07-03,69949.0,110519.42,0.44,3.3,0.38,0.11,1.0,77350.48,48356.0,48956.0,76402.48,,,,,,,,,,,,,,,0.07,,100.0,99.29,0.0,0.0,0.0,100.0,36.27,0.3341,40.37,1.4363
2024-07-04,69949.0,111918.4,0.44,3.28,0.38,0.11,1.0,78329.6,48356.0,48956.0,77369.6,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.4,0.3343,40.25,1.4363
2024-07-05,69949.0,111918.4,0.44,3.42,0.38,0.11,1.0,78329.6,48356.0,48956.0,77369.6,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.52,0.3342,40.12,1.4363
2024-07-08,69949.0,108420.95,0.44,3.51,0.38,0.11,1.0,75881.8,48356.0,48956.0,74951.8,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.75,0.3334,39.74,1.4363
2024-07-09,69949.0,110659.32,0.44,3.51,0.38,0.11,1.0,77448.39,48356.0,48956.0,76499.19,,,,,,,,,,,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,36.32,0.3341,40.32,1.4363
2024-07-10,71643.0,111046.65,0.45,3.89,0.39,0.11,1.0,78507.5,48356.0,50650.0,74951.8,,,0.0,,,,1694.0,,,0.0,,,,,0.08,,100.0,99.29,0.0,0.0,0.0,100.0,38.12,0.3353,38.93,1.4711
2024-07-11,70488.0,113626.66,0.45,3.84,0.39,0.11,1.0,79785.94,47201.0,49495.0,76088.01,,,,,,0.0,,1155.0,,,,,,1155.0,0.07,0.0,100.0,99.28,0.0,0.0,0.0,100.0,36.66,0.3351,40.24,1.4826
2024-07-12,68888.0,124136.18,0.44,3.66,0.38,0.11,1.0,86306.79,47201.0,47895.0,85056.2,,,,,,,,,,,,,,1600.0,0.08,0.0,100.0,96.92,0.0,0.0,0.0,100.0,34.71,0.3373,42.13,1.4145
2024-07-15,68794.0,128094.43,0.43,3.09,0.38,0.12,1.0,89005.46,47201.0,47801.0,87888.26,,,,,,,,,,,,,,94.0,0.09,0.0,100.0,99.28,0.0,0.0,0.0,100.0,35.36,0.3369,41.36,1.4469
2024-07-16,68794.0,126443.37,0.43,3.16,0.38,0.13,1.0,87858.24,47201.0,47801.0,86755.44,,,,,,,,,,,,,,,0.09,,100.0,99.28,0.0,0.0,0.0,100.0,35.74,0.3362,40.85,1.4469
2024-07-17,90545.0,169500.24,0.57,4.16,0.5,0.17,1.0,130201.34,47201.0,69552.0,88360.27,,,0.04,,,,21751.0,,,0.04,,,,,0.09,,100.0,99.28,0.0,0.0,0.0,100.0,31.37,0.3813,50.9,1.9044
2024-07-18,75745.0,145884.87,0.48,3.56,0.42,0.14,1.0,105259.75,32301.0,54652.0,62211.73,,,,100.0,,0.03,,14900.0,,,,0.0,,15000.0,0.06,0.03,100.0,98.95,0.0,0.0,0.0,100.0,37.19,0.3435,41.37,2.3203
2024-07-19,75745.0,145430.4,0.48,3.15,0.42,0.15,1.0,104931.84,32301.0,54652.0,62017.92,,,,,,,,,,,,,,,0.06,,100.0,98.95,0.0,0.0,0.0,100.0,37.13,0.3433,41.39,2.3203
2024-07-22,66245.0,127455.38,0.42,2.75,0.36,0.13,1.0,86872.45,22801.0,45152.0,43869.12,,,,,,0.02,,9500.0,,,,,,9500.0,0.04,0.02,100.0,98.51,0.0,0.0,0.0,100.0,32.81,0.3338,42.6,2.8622
2024-07-23,66245.0,127190.4,0.42,2.72,0.36,0.13,1.0,86691.84,22801.0,45152.0,43777.92,,,,,,,,,,,,,,,0.04,,100.0,98.51,0.0,0.0,0.0,100.0,32.94,0.3336,42.49,2.8622
2024-07-24,63073.0,120343.28,0.4,2.72,0.35,0.12,1.0,80097.84,22801.0,41980.0,43504.31,,,,,,,,,,,,,,3172.0,0.04,0.01,100.0,98.51,0.0,0.0,0.0,100.0,29.64,0.3368,44.7,2.7251
2024-07-25,62973.0,116877.89,0.4,2.7,0.35,0.12,1.0,77914.88,22701.0,41980.0,42133.06,,,,,,0.0,,100.0,,,,,,,0.04,,100.0,98.51,0.0,0.0,0.0,100.0,29.84,0.3364,44.43,2.7326
2024-07-26,62973.0,117633.56,0.4,2.68,0.35,0.12,1.0,78418.64,22701.0,41980.0,42405.47,,,,,,,,,,,,,,,0.04,,100.0,98.51,0.0,0.0,0.0,100.0,29.57,0.3375,44.82,2.7326
2024-07-29,60201.0,112696.27,0.38,2.73,0.33,0.11,1.0,73397.38,22701.0,39208.0,42496.27,,,,,,,,,,,,,,2772.0,0.04,0.0,100.0,98.51,0.0,0.0,0.0,100.0,26.46,0.3426,46.77,2.6123
2024-07-30,60201.0,112575.87,0.38,2.82,0.33,0.11,1.0,73318.96,22701.0,39208.0,42450.87,,,,,,,,,,,,,,,0.04,,100.0,98.51,0.0,0.0,0.0,100.0,26.42,0.3426,46.77,2.6123
2024-07-31,60201.0,110649.44,0.38,2.95,0.33,0.11,1.0,72064.3,22701.0,39208.0,41724.44,,,,,,,,,,,,,,,0.04,,100.0,98.51,0.0,0.0,0.0,100.0,26.49,0.3417,46.59,2.6123
2024-08-01,60201.0,106676.17,0.38,3.03,0.33,0.11,1.0,69476.58,22701.0,39208.0,40226.17,,,,,,,,,,,,,,,0.04,,100.0,98.51,0.0,0.0,0.0,100.0,26.67,0.34,46.27,2.6123
2024-08-02,60201.0,108361.8,0.38,3.0,0.33,0.11,1.0,70574.4,22701.0,39208.0,40861.8,,,,,,,,,,,,,,,0.04,,100.0,98.51,0.0,0.0,0.0,100.0,26.06,0.3434,47.07,2.6123
2024-08-05,60201.0,103304.92,0.38,2.97,0.33,0.11,1.0,67280.93,22701.0,39208.0,38954.92,,,,,,,,,,,,,,,0.04,,100.0,98.51,0.0,0.0,0.0,100.0,26.62,0.3398,46.22,2.6123
2024-08-06,57377.0,98344.18,0.36,2.8,0.32,0.1,1.0,62362.18,22701.0,36384.0,38909.51,,,,,,,,,,,,,,2824.0,0.04,0.01,100.0,98.51,0.0,0.0,0.0,100.0,23.97,0.3506,48.93,2.4898
2024-08-07,57377.0,100409.75,0.36,2.8,0.32,0.1,1.0,63672.0,22701.0,36384.0,39726.75,,,,,,,,,,,,,,,0.04,,100.0,98.51,0.0,0.0,0.0,100.0,23.85,0.3521,49.21,2.4898
2024-08-08,49084.0,84817.15,0.31,2.42,0.27,0.09,1.0,48541.25,22701.0,28091.0,39227.33,,,,,,,,,,,,,,8293.0,0.04,0.01,100.0,98.51,0.0,0.0,0.0,100.0,28.08,0.3148,40.33,2.1299
2024-08-09,40791.0,70078.94,0.26,2.03,0.22,0.07,1.0,48260.34,14408.0,28091.0,24752.94,,,,,,0.01,,8293.0,,,,,,,0.02,,100.0,97.67,0.0,0.0,0.0,100.0,31.94,0.2995,33.74,2.7651
2024-08-12,40791.0,70160.52,0.26,2.14,0.22,0.07,1.0,48316.52,14408.0,28091.0,24781.76,,,,,,,,,,,,,,,0.02,,100.0,97.67,0.0,0.0,0.0,100.0,31.94,0.2993,33.68,2.7651
2024-08-13,40791.0,69426.28,0.26,2.18,0.22,0.07,1.0,47810.88,14408.0,28091.0,24522.42,,,,,,,,,,,,,,,0.02,,100.0,97.67,0.0,0.0,0.0,100.0,31.87,0.2994,33.8,2.7651
2024-08-14,40791.0,69344.7,0.26,2.18,0.22,0.07,1.0,47754.7,14408.0,28091.0,24493.6,,,,,,,,,,,,,,,0.02,,100.0,97.67,0.0,0.0,0.0,100.0,31.88,0.2991,33.7,2.7651
2024-08-15,37811.0,64278.7,0.24,2.06,0.21,0.06,1.0,42688.7,14408.0,25111.0,24493.6,,,,,,,,,,,,,,2980.0,0.02,0.01,100.0,97.67,0.0,0.0,0.0,100.0,30.49,0.2999,36.27,2.5631
2024-08-16,37811.0,65110.54,0.24,2.03,0.21,0.06,1.0,43241.14,14408.0,25111.0,24810.58,,,,,,,,,,,,,,,0.02,,100.0,97.67,0.0,0.0,0.0,100.0,30.71,0.3002,36.3,2.5633
2024-08-19,37811.0,67303.58,0.24,2.01,0.21,0.07,1.0,44697.58,14408.0,25111.0,25646.24,,,,,,,,,,,,,,,0.02,,100.0,97.67,0.0,0.0,0.0,100.0,30.94,0.3006,36.2,2.5633
2024-08-20,37811.0,66547.36,0.24,1.99,0.21,0.07,1.0,44195.36,14408.0,25111.0,25358.08,,,,,,,,,,,,,,,0.03,,100.0,97.67,0.0,0.0,0.0,100.0,30.54,0.3016,36.53,2.5633
2024-08-21,37811.0,65186.16,0.24,2.0,0.21,0.07,1.0,43291.36,14408.0,25111.0,24839.39,,,,,,,,,,,,,,,0.03,,100.0,97.67,0.0,0.0,0.0,100.0,30.4,0.3012,36.54,2.5633
2024-08-22,37941.0,66700.28,0.24,1.99,0.21,0.07,1.0,44373.68,14538.0,25241.0,25557.8,,130.0,0.0,,,,130.0,,,0.0,130.0,,,,0.03,,100.0,96.99,0.0,0.0,0.0,100.0,30.63,0.2989,36.08,2.5313
2024-08-23,37941.0,66320.87,0.24,2.11,0.21,0.07,1.0,44121.27,14538.0,25241.0,25412.42,,,,,,,,,,,,,,,0.03,,100.0,98.56,0.0,0.0,0.0,100.0,30.54,0.2994,36.33,2.5721
2024-08-26,34915.0,61450.4,0.22,2.45,0.19,0.06,1.0,39098.4,14538.0,22215.0,25586.88,,,,,,,,,,,,,,3026.0,0.03,0.01,100.0,98.56,0.0,0.0,0.0,100.0,33.14,0.3105,39.29,2.367
2024-08-27,34915.0,61101.25,0.22,2.52,0.19,0.06,1.0,38876.25,14538.0,22215.0,25441.5,,,,,,,,,,,,,,,0.03,,100.0,98.56,0.0,0.0,0.0,100.0,33.06,0.3109,39.44,2.367
2024-08-28,34915.0,60821.93,0.22,2.57,0.19,0.06,1.0,38698.53,14538.0,22215.0,25325.2,,,,,,,,,,,,,,,0.03,,100.0,94.7,0.0,0.0,0.0,100.0,33.0,0.3103,39.35,2.2744
2024-08-29,34915.0,60612.44,0.22,2.63,0.19,0.06,1.0,38565.24,14538.0,22215.0,25237.97,,,,,,,,,,,,,,,0.03,,100.0,94.7,0.0,0.0,0.0,100.0,33.02,0.3103,39.35,2.2744
2024-08-30,34915.0,60193.46,0.22,3.29,0.19,0.06,1.0,38298.66,14538.0,22215.0,25063.51,,,,,,,,,,,,,,,0.03,,100.0,94.7,0.0,0.0,0.0,100.0,32.98,0.3103,39.37,2.2744
2024-09-02,34915.0,59495.16,0.22,3.39,0.19,0.06,1.0,37854.36,14538.0,22215.0,24772.75,,,,,,,,,,,,,,,0.03,,100.0,94.7,0.0,0.0,0.0,100.0,32.94,0.3102,39.42,2.2744
2024-09-03,34915.0,59425.33,0.22,3.54,0.19,0.06,1.0,37809.93,14538.0,22215.0,24743.68,,,,,,,,,,,,,,,0.02,,100.0,94.7,0.0,0.0,0.0,100.0,33.0,0.3096,39.28,2.2744
2024-09-04,31983.0,53347.64,0.2,3.3,0.18,0.05,1.0,32164.04,14538.0,19283.0,24249.38,,,,,,,,,,,,,,2932.0,0.02,0.01,100.0,94.7,0.0,0.0,0.0,100.0,35.82,0.337,43.05,2.0834
2024-09-05,32483.0,54376.54,0.21,3.3,0.18,0.05,1.0,33116.74,14538.0,19783.0,24336.61,,,0.0,,,,500.0,,,0.0,,,,,0.02,,100.0,91.72,0.0,0.0,0.0,100.0,35.48,0.3289,42.14,2.0493
2024-09-06,31883.0,53818.5,0.2,3.34,0.18,0.05,1.0,32380.9,14538.0,19183.0,24540.14,,,,,,,,,,,,,,600.0,0.02,0.0,100.0,94.7,0.0,0.0,0.0,100.0,36.19,0.3379,42.87,2.0769
2024-09-09,32483.0,55545.93,0.21,3.49,0.18,0.06,1.0,33828.93,14538.0,19783.0,24859.98,,,0.0,,,,600.0,,,0.0,,,,,0.02,,100.0,98.56,0.0,0.0,0.0,100.0,35.52,0.3282,41.99,2.2021
2024-09-10,32483.0,56195.59,0.21,3.31,0.18,0.06,1.0,34224.59,14138.0,19783.0,24458.74,,,,,,0.0,,400.0,,,,,,,0.02,,100.0,95.84,0.0,0.0,0.0,100.0,35.57,0.3289,42.07,2.2021
2024-09-11,31983.0,51364.7,0.2,3.19,0.18,0.06,1.0,30968.5,14138.0,19283.0,22705.63,,,,,,,,,,,,,,500.0,0.02,0.0,100.0,95.84,0.0,0.0,0.0,100.0,35.2,0.3365,43.43,2.1682
2024-09-12,32373.0,52314.77,0.2,2.55,0.18,0.05,1.0,31791.57,14528.0,19673.0,23477.25,,390.0,0.0,,,,390.0,,,0.0,390.0,,,,0.02,,100.0,98.49,0.0,0.0,0.0,100.0,35.47,0.3284,42.07,2.1946
2024-09-13,32373.0,50631.37,0.2,2.6,0.18,0.05,1.0,30768.57,14528.0,19673.0,22721.79,,,,,,,,,,,,,,,0.02,,100.0,98.49,0.0,0.0,0.0,100.0,35.03,0.3281,42.36,2.1946
2024-09-16,32373.0,50178.15,0.2,2.63,0.18,0.05,1.0,30493.15,14528.0,19673.0,22518.4,,,,,,,,,,,,,,,0.02,,100.0,98.49,0.0,0.0,0.0,100.0,35.2,0.327,42.06,2.1946
2024-09-17,34173.0,52284.69,0.22,2.85,0.19,0.05,1.0,32853.69,14528.0,21473.0,22227.84,,,0.0,,,,1800.0,,,0.0,,,,,0.02,,100.0,98.49,0.0,0.0,0.0,100.0,33.07,0.3041,39.6,2.3167
2024-09-18,40120.0,59377.6,0.25,3.34,0.22,0.06,1.0,40581.6,26131.0,27420.0,38673.88,,11603.0,0.01,,,,7458.0,,,0.01,11603.0,,,1511.0,0.04,0.0,100.0,99.15,0.0,0.0,0.0,100.0,28.88,0.2854,33.91,1.5224
2024-09-19,40120.0,59377.6,0.25,3.27,0.22,0.06,1.0,40581.6,26131.0,27420.0,38673.88,,,,,,,,,,,,,,,0.04,,100.0,99.15,0.0,0.0,0.0,100.0,28.4,0.2842,33.77,1.5224
2024-09-20,28517.0,41349.65,0.18,2.25,0.16,0.04,0.0,22934.65,14528.0,15817.0,21065.6,,,,,,0.02,,11603.0,,,,,,11603.0,0.02,0.02,100.0,98.49,0.0,0.0,0.0,100.0,39.77,0.402,47.79,1.9332
2024-09-23,29635.0,43859.8,0.19,2.43,0.16,0.04,0.0,25063.8,14646.0,16935.0,21676.08,,118.0,0.0,,,,1118.0,,,0.0,118.0,,,,0.02,,100.0,99.29,0.0,0.0,0.0,100.0,38.67,0.3818,45.54,2.009
2024-09-24,29635.0,43148.56,0.19,2.34,0.16,0.04,0.0,24657.36,14646.0,16935.0,21324.58,,,,,,,,,,,,,,,0.02,,100.0,99.29,0.0,0.0,0.0,100.0,38.36,0.3833,46.01,2.009
2024-09-25,29517.0,42799.65,0.19,2.25,0.16,0.04,0.0,24384.65,14528.0,16817.0,21065.6,,,,,,0.0,,118.0,,,,,,118.0,0.02,0.0,100.0,98.49,0.0,0.0,0.0,100.0,38.56,0.3839,45.96,2.001
2024-09-26,29517.0,42740.62,0.19,2.18,0.16,0.04,0.0,24351.02,14528.0,16817.0,21036.54,,,,,,,,,,,,,,,0.02,,100.0,98.49,0.0,0.0,0.0,100.0,38.56,0.3836,45.91,2.001
2024-09-27,29317.0,41512.87,0.19,2.14,0.16,0.04,0.0,23529.67,14328.0,16617.0,20288.45,,,,,,0.0,,200.0,,,,,,200.0,0.02,0.0,100.0,97.13,0.0,0.0,0.0,100.0,38.74,0.3887,46.6,1.9875
2024-09-30,14838.0,20921.58,0.09,1.07,0.08,0.02,0.0,12743.58,7038.0,9038.0,9923.58,,,,,,0.01,,7290.0,,,,,,7579.0,0.01,0.01,100.0,55.2,0.0,0.0,0.0,100.0,24.17,0.6335,75.83,1.1637
2024-10-01,14838.0,21485.42,0.09,1.05,0.08,0.02,0.0,13087.02,7038.0,9038.0,10191.02,,,,,,,,,,,,,,,0.01,,100.0,35.81,0.0,0.0,0.0,100.0,23.96,0.6356,76.04,0.7551
2024-10-02,14600.0,20031.2,0.09,0.97,0.08,0.02,0.0,12073.6,6800.0,8800.0,9329.6,,,,,,0.0,,238.0,,,,,,238.0,0.01,0.0,100.0,34.6,0.0,0.0,0.0,100.0,22.67,0.6493,77.33,0.743
2024-10-03,13600.0,17707.2,0.09,0.85,0.07,0.02,0.0,10155.6,6800.0,7800.0,8853.6,,,,,,,,,,,,,,1000.0,0.01,0.0,100.0,34.6,0.0,0.0,0.0,100.0,17.75,0.708,82.25,0.6921
2024-10-04,14600.0,18542.0,0.09,0.86,0.08,0.02,0.0,9906.0,6800.0,7800.0,8636.0,,,,,,,,,,,,,,,0.01,,100.0,34.6,0.0,0.0,0.0,100.0,23.21,0.6435,76.79,0.743
