,SBT FP Equity_DX_SI_QTY,SBT FP Equity_DX_SHORT_INTEREST_VALUE,SBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SBT FP Equity_DX_SI_MV,SBT FP Equity_DX_DSS,SBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SBT FP Equity_DX_SUPPLY_SI_QTY,SBT FP Equity_DX_BROKER_SI_QTY,SBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SBT FP Equity_DX_BROKER_SI_MV_NEW_x,SBT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,SBT FP Equity_DX_BROKER_SI_MV_INC_x,SBT FP Equity_DX_SUPPLY_SI_MV_NEW,SBT FP Equity_DX_BROKER_SI_QTY_ADD,SBT FP Equity_DX_BROKER_SI_QTY_NEW,SBT FP Equity_DX_SUPPLY_SI_MV_DEC,SBT FP Equity_DX_BROKER_SI_QTY_INC,SBT FP Equity_DX_SUPPLY_SI_QTY_DEC,SBT FP Equity_DX_BROKER_SI_MV_NEW_y,SBT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SBT FP Equity_DX_BROKER_SI_MV_INC_y,SBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,SBT FP Equity_DX_BROKER_SI_MV_ADD,SBT FP Equity_DX_SUPPLY_SI_QTY_ADD,SBT FP Equity_DX_BROKER_SI_QTY_DEC,SBT FP Equity_DX_SUPPLY_SI_MV,SBT FP Equity_DX_BROKER_SI_MV_DEC,SBT FP Equity_DX_SUPPLY_SI_MV_RMV,SBT FP Equity_DX_BROKER_SI_MV_RMV,SBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SBT FP Equity_DX_UTILIZATION_QUANTITY,SBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SBT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SBT FP Equity_DX_ACTIVE_UTILIZATION_MV,SBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SBT FP Equity_DX_BROKER_SI_CON_RATIO,SBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-02-10,5100.0,23519.33,0.04,0.08,0.01,0.02,0.0,23519.33,0.0,5100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60139.0,277338.99,,0.29,0.0,21.36,0.277,39.18,0.0848
2015-02-11,5100.0,23470.73,0.04,0.08,0.01,0.02,0.0,23470.73,0.0,5100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60139.0,276765.97,,0.29,0.0,21.33,0.2771,39.21,0.0848
2015-02-12,4000.0,18484.64,0.03,0.07,0.01,0.02,0.0,18484.64,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,1100.0,0.0,0.01,,,0.0,0.0,60139.0,277912.0,,0.29,0.0,25.13,0.251,27.15,0.0665
2015-02-13,2000.0,9375.72,0.01,0.03,0.0,0.01,0.0,9375.72,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.01,,,0.0,0.0,60139.0,281923.1,,0.29,0.0,47.92,0.5009,52.08,0.0333
2015-02-16,2000.0,9471.0,0.01,0.03,0.0,0.01,0.0,9471.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60139.0,284788.17,,0.3,0.0,47.6,0.5012,52.4,0.0333
2015-02-17,2000.0,9451.94,0.01,0.03,0.0,0.01,0.0,9451.94,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60139.0,284215.16,,0.3,0.0,47.41,0.5013,52.59,0.0333
2015-02-18,1000.0,4697.39,0.01,0.02,0.0,0.01,0.0,4697.39,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.0,,,0.0,0.0,60139.0,282496.11,,0.3,0.0,,1.0,100.0,0.0166
2015-02-19,1000.0,4687.86,0.01,0.01,0.0,0.01,0.0,4687.86,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60139.0,281923.1,,0.3,0.0,,1.0,100.0,0.0166
2015-02-20,1000.0,4697.39,0.01,0.01,0.0,0.01,0.0,4697.39,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60139.0,282496.11,,0.3,0.0,,1.0,100.0,0.0166
2015-02-23,1000.0,4716.44,0.01,0.01,0.0,0.01,0.0,4716.44,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65238.0,307691.28,,0.32,0.0,,1.0,100.0,0.0153
2015-02-24,1000.0,4764.08,0.01,0.01,0.0,0.01,0.0,4764.08,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64892.0,309150.9,,0.32,0.0,,1.0,100.0,0.0154
2015-02-25,1000.0,4764.08,0.01,0.01,0.0,0.01,0.0,4764.08,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64892.0,309150.9,,0.32,0.0,,1.0,100.0,0.0154
2015-02-26,1000.0,4764.08,0.01,0.01,0.0,0.01,0.0,4764.08,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64892.0,309150.9,,0.33,0.0,,1.0,100.0,0.0154
2015-02-27,1000.0,4745.03,0.01,0.01,0.0,0.01,0.0,4745.03,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65678.0,311643.89,,0.33,0.0,,1.0,100.0,0.0152
2015-03-02,1000.0,4678.33,0.01,0.01,0.0,0.01,0.0,4678.33,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65678.0,307263.36,,0.33,0.0,,1.0,100.0,0.0152
2015-03-03,1000.0,4602.1,0.01,0.01,0.0,0.01,0.0,4602.1,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65678.0,302257.03,,0.32,0.0,,1.0,100.0,0.0152
2015-03-04,1000.0,4668.8,0.01,0.01,0.0,0.01,0.0,4668.8,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65678.0,306637.56,,0.32,0.0,,1.0,100.0,0.0152
2015-03-05,1000.0,4697.39,0.01,0.01,0.0,0.01,0.0,4697.39,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65678.0,308514.94,,0.32,0.0,,1.0,100.0,0.0152
2015-03-06,1000.0,4630.69,0.01,0.01,0.0,0.01,0.0,4630.69,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65678.0,304134.4,,0.33,0.0,,1.0,100.0,0.0152
2015-03-09,1000.0,4878.42,0.01,0.01,0.0,0.01,0.0,4878.42,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65678.0,320404.97,,0.32,0.0,,1.0,100.0,0.0152
2015-03-10,1000.0,4868.89,0.01,0.01,0.0,0.01,0.0,4868.89,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,67813.0,330174.26,,0.35,0.0,,1.0,100.0,0.0147
2015-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.01,,,0.0,0.0,67813.0,335343.33,,0.35,0.0,,0.0,,0.0
2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70271.0,350176.65,,0.36,0.0,,0.0,,0.0
2015-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70271.0,354863.52,,0.37,0.0,,0.0,,0.0
2015-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70271.0,368254.6,,0.37,0.0,,0.0,,0.0
2015-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70271.0,366245.94,,0.39,0.0,,0.0,,0.0
2015-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73440.0,381362.98,,0.4,0.0,,0.0,,0.0
2015-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73440.0,379963.48,,0.4,0.0,,0.0,,0.0
2015-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73440.0,378563.98,,0.4,0.0,,0.0,,0.0
2015-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76030.0,389741.47,,0.41,0.0,,0.0,,0.0
2015-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76030.0,386843.77,,0.41,0.0,,0.0,,0.0
2015-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,78715.0,405005.22,,0.42,0.0,,0.0,,0.0
2015-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53535.0,268817.65,,0.29,0.0,,0.0,,0.0
2015-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56160.0,283603.98,,0.3,0.0,,0.0,,0.0
2015-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58266.0,296459.81,,0.31,0.0,,0.0,,0.0
2015-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58266.0,297014.97,,0.31,0.0,,0.0,,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41341.0,209950.81,,0.22,0.0,,0.0,,0.0
2015-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43315.0,220388.5,,0.23,0.0,,0.0,,0.0
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43315.0,220388.5,,0.23,0.0,,0.0,,0.0
2015-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43315.0,220388.5,,0.23,0.0,,0.0,,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43315.0,222452.07,,0.23,0.0,,0.0,,0.0
2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43315.0,222452.07,,0.23,0.0,,0.0,,0.0
2015-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43315.0,223690.2,,0.23,0.0,,0.0,,0.0
2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45300.0,236531.03,,0.25,0.0,,0.0,,0.0
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45300.0,236531.03,,0.25,0.0,,0.0,,0.0
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47168.0,248531.79,,0.26,0.0,,0.0,,0.0
2015-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47168.0,249430.64,,0.26,0.0,,0.0,,0.0
2015-04-16,5000.0,27059.99,0.04,0.09,0.01,0.03,0.0,0.0,5000.0,0.0,27059.99,,,,,,,,,,,,,,,,5000.0,,0.03,,,,100.0,10.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.106
2015-04-17,5000.0,26393.02,0.04,0.08,0.01,0.03,0.0,0.0,5000.0,0.0,26393.02,,,,,,,,,,,,,,,,,,0.03,,,,100.0,10.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1018
2015-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.03,,5000.0,,,,,,,,0.0,,,,0.0,0.0,49135.0,261236.9,,0.27,0.0,,0.0,,0.0
2015-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51370.0,273119.76,,0.29,0.0,,0.0,,0.0
2015-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51370.0,274098.68,,0.29,0.0,,0.0,,0.0
2015-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53707.0,282474.55,,0.3,0.0,,0.0,,0.0
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53707.0,279404.18,,0.3,0.0,,0.0,,0.0
2015-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53707.0,281451.09,,0.29,0.0,,0.0,,0.0
2015-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53707.0,276333.8,,0.29,0.0,,0.0,,0.0
2015-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53707.0,273263.43,,0.29,0.0,,0.0,,0.0
2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56781.0,285116.93,,0.3,0.0,,0.0,,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56781.0,285116.93,,0.3,0.0,,0.0,,0.0
2015-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5099.0,26478.35,,0.29,0.0,,0.0,,0.0
2015-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,61257.0,312261.8,,0.33,0.0,,0.0,,0.0
2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,61257.0,313429.14,,0.33,0.0,,0.0,,0.0
2015-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,61257.0,321016.81,,0.33,0.0,,0.0,,0.0
2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,63239.0,338634.08,,0.35,0.0,,0.0,,0.0
2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,63239.0,350082.57,,0.36,0.0,,0.0,,0.0
2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58140.0,314099.64,,0.34,0.0,,0.0,,0.0
2015-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58140.0,316869.48,,0.33,0.0,,0.0,,0.0
2015-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58140.0,320193.29,,0.33,0.0,,0.0,,0.0
2015-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,62053.0,344108.28,,0.36,0.0,,0.0,,0.0
2015-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,62053.0,342334.53,,0.36,0.0,,0.0,,0.0
2015-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,333541.25,,0.35,0.0,,0.0,,0.0
2015-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,335821.87,,0.35,0.0,,0.0,,0.0
2015-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,334111.41,,0.35,0.0,,0.0,,0.0
2015-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,329550.16,,0.35,0.0,,0.0,,0.0
2015-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,332400.94,,0.35,0.0,,0.0,,0.0
2015-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,336962.19,,0.35,0.0,,0.0,,0.0
2015-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,340383.12,,0.35,0.0,,0.0,,0.0
2015-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,341523.43,,0.36,0.0,,0.0,,0.0
2015-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,342093.59,,0.36,0.0,,0.0,,0.0
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,342093.59,,0.36,0.0,,0.0,,0.0
2015-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,342093.59,,0.36,0.0,,0.0,,0.0
2015-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,342093.59,,0.36,0.0,,0.0,,0.0
2015-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,335251.72,,0.36,0.0,,0.0,,0.0
2015-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,339812.97,,0.35,0.0,,0.0,,0.0
2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,334681.56,,0.36,0.0,,0.0,,0.0
2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59839.0,338102.5,,0.35,0.0,,0.0,,0.0
2015-06-10,10000.0,55739.78,0.07,0.26,0.02,0.06,0.0,0.0,10000.0,0.0,55739.78,,,,,,,,,,,,,,,,10000.0,,0.06,,,,100.0,16.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1671
2015-06-11,10000.0,55263.37,0.07,0.26,0.02,0.06,0.0,0.0,10000.0,0.0,55263.37,,,,,,,,,,,,,,,,,,0.06,,,,100.0,16.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.166
2015-06-12,10000.0,55644.49,0.07,0.25,0.02,0.06,0.0,0.0,10000.0,0.0,55644.49,,,,,,,,,,,,,,,,,,0.06,,,,100.0,16.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.166
2015-06-15,126.0,683.11,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,683.11,,,,,,,,0.06,,9874.0,,,,,,,,0.0,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2015-06-16,126.0,680.71,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,680.71,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2015-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,126.0,,,,,,,,0.0,,,,0.0,0.0,60238.0,325434.03,,0.34,0.0,,0.0,,0.0
2015-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60238.0,327729.86,,0.34,0.0,,0.0,,0.0
2015-06-19,5000.0,27631.68,0.04,0.13,0.01,0.03,0.0,0.0,5000.0,0.0,27631.68,,,,,,,,,,,,,,,,5000.0,,0.03,,,,100.0,8.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.082
2015-06-22,5000.0,28536.86,0.04,0.13,0.01,0.03,0.0,0.0,5000.0,0.0,28536.86,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.083
2015-06-23,5000.0,28536.86,0.04,0.12,0.01,0.03,0.0,0.0,5000.0,0.0,28536.86,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.082
2015-06-24,5000.0,28632.14,0.04,0.11,0.01,0.03,0.0,0.0,5000.0,0.0,28632.14,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.08
2015-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.03,,5000.0,,,,,,,,0.0,,,,0.0,0.0,62484.0,354833.36,,0.38,0.0,,0.0,,0.0
2015-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,62484.0,360786.94,,0.37,0.0,,0.0,,0.0
2015-06-29,1000.0,5526.34,0.01,0.02,0.0,0.01,0.0,0.0,1000.0,0.0,5526.34,,,,,,,,,,,,,,,,1000.0,,0.01,,,,100.0,1.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.016
2015-06-30,1000.0,5612.09,0.01,0.02,0.0,0.01,0.0,0.0,1000.0,0.0,5612.09,,,,,,,,,,,,,,,,,,0.01,,,,100.0,1.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.016
2015-07-01,1500.0,8403.84,0.01,0.03,0.0,0.01,0.0,8403.84,0.0,1500.0,0.0,,,,,,1500.0,,0.01,,1000.0,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.024
2015-07-02,1500.0,8461.01,0.01,0.03,0.0,0.01,0.0,8461.01,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.024
2015-07-03,1500.0,8418.14,0.01,0.03,0.0,0.01,0.0,8418.14,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.024
2015-07-06,17500.0,95877.18,0.13,0.35,0.03,0.1,0.0,8218.04,16000.0,1500.0,87659.14,,,,,,,,,,,,,,,,16000.0,,0.09,,,,100.0,25.61,0.0,0.0,,0.0,100.0,8.66,0.8418,91.34,0.2801
2015-07-07,17500.0,95043.47,0.13,0.35,0.03,0.1,0.0,8146.58,16000.0,1500.0,86896.88,,,,,,,,,,,,,,,,,,0.09,,,,100.0,25.61,0.0,0.0,,0.0,100.0,8.81,0.8393,91.19,0.2801
2015-07-08,19000.0,104095.22,0.14,0.38,0.03,0.11,0.0,16436.09,16000.0,3000.0,87659.14,,,,,,1500.0,,,,,,,,,0.01,,,0.09,,,,100.0,25.61,0.0,0.0,,0.0,100.0,7.9,0.7218,84.23,0.3041
2015-07-09,19000.0,108078.0,0.14,0.37,0.03,0.11,0.0,17064.95,17500.0,3000.0,99545.52,,,,,,,,,,,,,,,,1500.0,,0.1,,,,100.0,28.01,0.0,0.0,,0.0,100.0,7.92,0.7212,84.19,0.3041
2015-07-10,1500.0,8589.64,0.01,0.03,0.0,0.01,0.0,8589.64,0.0,1500.0,0.0,,,,,,,,0.1,,17500.0,,,,,,,1500.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.06,1.0,100.0,0.024
2015-07-13,1500.0,8646.81,0.01,0.03,0.0,0.01,0.0,8646.81,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0234
2015-07-14,1500.0,8675.4,0.01,0.03,0.0,0.01,0.0,8675.4,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0234
