,CB3 FP Equity_DX_SI_QTY,CB3 FP Equity_DX_SHORT_INTEREST_VALUE,CB3 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CB3 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CB3 FP Equity_DX_SI_MV,CB3 FP Equity_DX_DSS,CB3 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CB3 FP Equity_DX_SUPPLY_SI_QTY,CB3 FP Equity_DX_BROKER_SI_QTY,CB3 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CB3 FP Equity_DX_BROKER_SI_MV_NEW_x,CB3 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CB3 FP Equity_DX_BROKER_SI_MV_INC_x,CB3 FP Equity_DX_BROKER_SI_QTY_ADD,CB3 FP Equity_DX_BROKER_SI_QTY_NEW,CB3 FP Equity_DX_SUPPLY_SI_MV_DEC,CB3 FP Equity_DX_BROKER_SI_QTY_INC,CB3 FP Equity_DX_SUPPLY_SI_QTY_DEC,CB3 FP Equity_DX_BROKER_SI_MV_NEW_y,CB3 FP Equity_DX_BROKER_SI_MV_INC_y,CB3 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CB3 FP Equity_DX_BROKER_SI_MV_ADD,CB3 FP Equity_DX_SUPPLY_SI_QTY_ADD,CB3 FP Equity_DX_BROKER_SI_QTY_DEC,CB3 FP Equity_DX_SUPPLY_SI_MV,CB3 FP Equity_DX_BROKER_SI_MV_DEC,CB3 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CB3 FP Equity_DX_UTILIZATION_QUANTITY,CB3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CB3 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CB3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CB3 FP Equity_DX_ACTIVE_UTILIZATION_MV,CB3 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CB3 FP Equity_DX_BROKER_SI_CON_RATIO,CB3 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CB3 FP Equity_DX_DEMAND_SUPPLY_RATIO,CB3 FP Equity_PX_LAST
2019-10-30,106376.0,26584851.66,171.16,5.6,26.65,,26584851.66,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,249.914
2019-10-31,106376.0,26691897.83,170.58,5.6,26.71,,26691897.83,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,250.9203
2019-11-01,106376.0,26603744.04,191.09,5.6,26.6,,26603744.04,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,250.0916
2019-11-04,106376.0,26550577.32,190.93,5.5,26.54,,26550577.32,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,249.5918
2019-11-05,106376.0,26515941.29,191.8,5.39,26.55,,26515941.29,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,249.2662
2019-11-06,106376.0,26532706.15,109.79,5.39,26.55,,26532706.15,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,249.4238
2019-11-07,106376.0,26358068.67,118.79,5.39,26.39,,26358068.67,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.7821
2019-11-08,106376.0,26376120.68,92.79,5.39,26.38,,26376120.68,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.9518
2019-11-11,106376.0,26299710.8,92.77,5.39,26.29,,26299710.8,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.2335
2019-11-12,106376.0,26309954.8,93.24,5.28,26.31,,26309954.8,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.3298
2019-11-13,106376.0,26364025.73,95.73,5.28,26.38,,26364025.73,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.8381
2019-11-14,106376.0,26376461.08,104.76,6.03,26.38,,26376461.08,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.955
2019-11-15,106376.0,26403321.02,104.51,6.03,26.39,,26403321.02,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.2075
2019-11-18,106376.0,26432117.0,111.74,6.03,26.4,,26432117.0,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.4782
2019-11-19,106376.0,26413341.64,112.16,6.24,26.4,,26413341.64,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.3017
2019-11-20,106376.0,26447286.22,109.03,6.24,26.44,,26447286.22,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.6208
2019-11-21,106376.0,26402916.79,109.37,6.24,26.41,,26402916.79,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.2037
2019-11-22,106376.0,26460210.9,114.16,6.24,26.46,,26460210.9,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.7423
2019-11-25,106376.0,26460540.67,113.94,6.24,26.48,,26460540.67,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.7454
2019-11-26,106376.0,26492719.41,115.07,6.24,26.49,,26492719.41,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,249.0479
2019-11-27,106376.0,26465944.57,113.13,6.24,26.48,,26465944.57,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.7962
2019-11-28,106376.0,26447977.66,113.75,6.24,26.45,,26447977.66,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.6273
2019-11-29,106376.0,26439659.06,114.16,6.24,26.43,,26439659.06,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.5491
2019-12-02,106376.0,26276659.12,128.41,6.24,26.29,,26276659.12,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.0168
2019-12-03,106376.0,26426872.67,128.62,6.24,26.41,,26426872.67,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.4289
2019-12-04,106376.0,26364259.75,129.17,6.63,26.37,,26364259.75,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.8403
2019-12-05,106376.0,26291955.99,128.94,6.63,26.29,,26291955.99,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.1606
2019-12-06,106376.0,26279552.54,125.26,6.63,26.32,,26279552.54,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.044
2019-12-09,106376.0,26334761.69,125.74,6.8,26.36,,26334761.69,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.563
2019-12-10,106376.0,26338793.34,125.06,6.8,26.34,,26338793.34,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.6009
2019-12-11,106376.0,26396321.48,126.09,6.8,26.46,,26396321.48,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.1417
2019-12-12,106376.0,26311561.08,125.84,6.8,26.36,,26311561.08,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.3449
2019-12-13,106376.0,26417043.52,125.71,6.8,26.45,,26417043.52,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.3365
2019-12-16,106376.0,26357377.23,112.82,6.8,26.36,,26357377.23,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.7756
2019-12-17,106376.0,26409373.81,111.79,6.8,26.42,,26409373.81,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.2644
2019-12-18,106376.0,26312912.06,193.62,6.8,26.31,,26312912.06,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.3576
2019-12-19,106376.0,26274946.46,187.7,6.8,26.27,,26274946.46,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.0007
2019-12-20,106376.0,26276850.59,314.44,6.8,26.31,,26276850.59,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.0186
2019-12-23,106376.0,26268670.28,310.19,6.8,26.26,,26268670.28,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.9417
2019-12-24,106376.0,26271148.84,234.79,6.8,26.27,,26271148.84,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.965
2019-12-25,106376.0,26271148.84,240.22,6.8,26.27,,26271148.84,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2019-12-26,106376.0,26271148.84,240.22,6.8,26.26,,26271148.84,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2019-12-27,106376.0,26298987.44,240.22,6.8,26.27,,26298987.44,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.2267
2019-12-30,106376.0,26186984.15,204.19,6.87,26.28,,26186984.15,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.1738
2019-12-31,106376.0,26208259.35,202.58,6.87,26.18,,26208259.35,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.3738
2020-01-01,106376.0,26208259.35,202.88,6.87,26.22,,26208259.35,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2020-01-02,106376.0,26229023.94,202.88,6.8,26.25,,26229023.94,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.569
2020-01-03,106376.0,26354664.64,207.47,6.74,26.34,,26354664.64,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.7501
2020-01-06,106376.0,26335516.96,220.9,6.8,26.33,,26335516.96,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.5701
2020-01-07,106376.0,26319837.14,218.96,6.8,26.36,,26319837.14,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.4227
2020-01-08,106376.0,26282945.94,217.91,6.8,26.26,,26282945.94,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.0759
2020-01-09,106376.0,26239650.91,218.15,6.91,26.25,,26239650.91,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.6689
2020-01-10,106376.0,26282339.6,219.95,6.91,26.26,,26282339.6,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.0702
2020-01-13,106376.0,26180452.66,205.41,6.61,26.17,,26180452.66,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.1124
2020-01-14,106376.0,26200813.03,204.99,6.61,26.19,,26200813.03,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.3038
2020-01-15,106376.0,26255586.03,205.16,6.61,26.24,,26255586.03,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.8187
2020-01-16,106376.0,26233736.4,206.23,6.61,26.25,,26233736.4,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.6133
2020-01-17,106376.0,26260458.05,199.67,6.61,26.27,,26260458.05,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.8645
2020-01-20,106376.0,26271063.74,198.56,6.61,26.29,,26271063.74,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.9642
2020-01-21,106376.0,26317709.62,200.92,6.61,26.31,,26317709.62,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.4027
2020-01-22,106376.0,26342335.66,210.22,6.86,26.35,,26342335.66,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,247.6342
2020-01-23,106376.0,26464668.06,210.02,6.86,26.49,,26464668.06,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,248.7842
2020-01-24,106376.0,26501910.3,213.85,6.86,26.5,,26501910.3,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,249.1343
2020-01-27,106376.0,26676154.18,214.41,6.86,26.69,,26676154.18,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,250.7723
2020-01-28,106376.0,26640273.56,214.5,6.86,26.67,,26640273.56,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,250.435
2020-01-29,106376.0,26708481.85,214.64,6.86,26.72,,26708481.85,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,251.0762
2020-01-30,106376.0,26771169.23,262.79,6.86,26.76,,26771169.23,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,251.6655
2020-01-31,106376.0,26846525.99,269.83,6.86,26.85,,26846525.99,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,252.3739
2020-02-03,106376.0,26786753.31,208.63,6.86,26.79,,26786753.31,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,251.812
2020-02-04,106376.0,26753255.51,168.9,6.86,26.77,,26753255.51,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,251.4971
2020-02-05,106376.0,26684642.99,157.77,6.86,26.69,,26684642.99,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,250.8521
2020-02-06,106376.0,26679930.53,157.73,6.86,26.71,,26679930.53,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,250.8078
2020-02-07,106376.0,26723895.73,188.34,6.86,26.75,,26723895.73,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1145.0,287648.16,0.29,0.0,,1.0,100.0,92.9048,251.2211
2020-02-10,106376.0,26773775.44,183.4,6.86,26.8,,26773775.44,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1145.0,288185.05,0.29,0.0,,1.0,100.0,92.9048,251.69
2020-02-11,106376.0,26779094.24,211.4,6.86,26.76,,26779094.24,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,251.74
2020-02-12,106376.0,26756787.19,200.13,6.86,26.77,,26756787.19,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,251.5303
2020-02-13,106376.0,26786317.17,192.87,7.05,26.8,,26786317.17,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,251.8079
2020-02-14,106376.0,26790231.81,191.82,7.05,26.77,,26790231.81,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,251.8447
2020-02-17,107276.0,27026836.52,193.26,7.11,27.02,,27026836.52,0.0,107276.0,0.0,,,,900.0,,,,,,,,0.21,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.9849,99.24,0.0,251.9374
2020-02-18,107276.0,27023350.05,192.61,7.11,26.99,,27023350.05,0.0,107276.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.9849,99.24,0.0,251.9049
2020-02-19,107276.0,27047841.16,164.69,7.11,27.06,,27047841.16,0.0,107276.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.9849,99.24,0.0,252.1332
2020-02-20,107276.0,27134681.09,164.27,7.11,27.1,,27134681.09,0.0,107276.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.9849,99.24,0.0,252.9427
2020-02-21,107276.0,27137169.89,164.38,7.11,27.07,,27137169.89,0.0,107276.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.9849,99.24,0.0,252.9659
2020-02-24,107276.0,27159494.02,172.8,7.11,27.08,,27159494.02,0.0,107276.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.9849,99.24,0.0,253.174
2020-02-25,107276.0,27190046.23,172.96,7.11,27.14,,27190046.23,0.0,107276.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.9849,99.24,0.0,253.4588
2020-02-26,107276.0,27128523.44,148.99,7.11,27.11,,27128523.44,0.0,107276.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.9849,99.24,0.0,252.8853
2020-02-27,107276.0,27123041.64,57.18,6.98,27.13,,27123041.64,0.0,107276.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.9849,99.24,0.0,252.8342
2020-02-28,106376.0,26958178.24,53.69,6.87,27.0,,26958178.24,0.0,106376.0,0.0,,,,,,,,,,,,,,900.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,253.4235
2020-03-02,106376.0,26965816.03,53.82,6.87,26.84,,26965816.03,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,253.4953
2020-03-03,106376.0,27110370.38,49.1,6.87,27.12,,27110370.38,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,254.8542
2020-03-04,106776.0,27189707.58,48.38,6.9,27.2,,27189707.58,0.0,106776.0,0.0,,,,400.0,,,,,,,,0.09,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.9933,99.66,0.0,254.6425
2020-03-05,106776.0,27188234.07,48.37,6.9,27.21,,27188234.07,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.9933,99.66,0.0,254.6287
2020-03-06,106776.0,27199050.48,48.31,6.83,27.16,,27199050.48,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.9933,99.66,0.0,254.73
2020-03-09,106776.0,27212675.1,48.29,6.83,27.17,,27212675.1,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.9933,99.66,0.0,254.8576
2020-03-10,106776.0,27125065.39,48.36,6.83,27.08,,27125065.39,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.9933,99.66,0.0,254.0371
2020-03-11,106776.0,27248359.64,46.89,6.83,27.24,,27248359.64,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.9933,99.66,0.0,255.1918
2020-03-12,106776.0,27293013.36,47.03,6.77,27.3,,27293013.36,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.9933,99.66,0.0,255.61
2020-03-13,106776.0,26405555.31,44.06,6.77,26.47,,26405555.31,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.9931,99.65,0.0,247.2986
2020-03-16,106776.0,26237062.79,46.26,6.77,26.28,,26237062.79,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.993,99.65,0.0,245.7206
2020-03-17,106776.0,25892571.38,46.86,6.77,25.9,,25892571.38,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.9929,99.65,0.0,242.4943
2020-03-18,106776.0,25560038.88,46.47,6.77,25.73,,25560038.88,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.9929,99.64,0.0,239.38
2020-03-19,106776.0,26287194.12,43.81,6.29,26.37,,26287194.12,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.9931,99.65,0.0,246.1901
2020-03-20,106776.0,26267963.76,43.76,6.86,26.3,,26267963.76,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.9931,99.65,0.0,246.01
2020-03-23,106776.0,26282378.52,44.03,6.86,26.25,,26282378.52,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.9931,99.65,0.0,246.145
2020-03-24,106776.0,26113672.44,43.9,6.37,26.2,,26113672.44,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.993,99.65,0.0,244.565
2020-03-25,106776.0,26050674.6,44.54,6.37,26.07,,26050674.6,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.993,99.65,0.0,243.975
2020-03-26,106776.0,26409441.96,44.86,6.52,26.39,,26409441.96,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.9931,99.65,0.0,247.335
2020-03-27,106776.0,26554123.44,44.92,6.52,26.59,,26554123.44,0.0,106776.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.9931,99.65,0.0,248.69
2020-03-30,106376.0,26245086.72,44.6,6.5,26.6,,26245086.72,0.0,106376.0,0.0,,,,,,,,,,,,,,400.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.72
2020-03-31,106376.0,26221684.0,44.47,6.5,26.32,,26221684.0,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.5
2020-04-01,106376.0,26206791.36,46.25,6.5,26.29,,26206791.36,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.36
2020-04-02,106376.0,26228598.44,46.32,5.97,26.3,,26228598.44,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.565
2020-04-03,106376.0,26167432.24,46.32,5.97,26.24,,26167432.24,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,245.99
2020-04-06,106376.0,26185516.16,46.66,5.97,26.17,,26185516.16,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.16
2020-04-07,106376.0,26001485.68,45.15,5.97,25.99,,26001485.68,0.0,106376.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,244.43
