,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_y,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity
2011-04-21,29201332.0,612031830.41,12.29,28.77,7.0,718.39,2.0,401109921.56,15914773.0,19137802.0,333558333.9,,,2211495.0,129.86,,4010085.0,,14.39,4985964.0,605338.0,,,129.86,2211495.0,98.63,6062940.0,419025.0,386.68,9.83,,,35.31,35.31,29154636.0,611053127.16,,710.99,35.23,11.96,0.1034,20.71,0.6479
2011-04-22,29186934.0,611730062.18,12.28,28.55,7.0,722.26,2.0,403564979.45,15883238.0,19254938.0,332897390.64,,,,3.99,,,,0.77,124136.0,31535.0,,,3.99,,,,7000.0,390.29,0.08,,,35.23,35.23,29202194.0,612049897.1,,716.84,35.25,11.91,0.1033,20.59,0.6474
2011-04-25,29897724.0,626627536.88,12.58,29.25,7.17,744.75,2.0,472265185.28,15935701.0,22532770.0,333996964.65,,,,12.66,,2847186.0,,0.29,455646.0,11968.0,,,12.66,,73.32,64431.0,,390.73,,,0.61,36.26,36.26,28015060.0,587168710.34,,687.9,36.22,11.44,0.1052,21.06,0.6803
2011-04-26,35733280.0,762634221.83,15.04,34.96,8.57,887.66,2.0,555620638.05,20529636.0,26033644.0,438151856.62,0.61,,2193340.0,89.06,,,25000.0,3.28,3594342.0,131332.0,0.61,,89.06,2193340.0,,2531928.0,118469.0,502.04,3.09,,,46.63,46.63,23495852.0,501458047.13,,576.37,46.55,14.52,0.0931,17.6,0.8117
2011-04-27,39987684.0,838974377.14,16.83,38.55,9.59,986.5,2.0,585724850.8,22704396.0,27917158.0,476356832.58,,,1092302.0,47.75,,,,14.38,1994058.0,582869.0,,,47.75,1092302.0,,1665326.0,110543.0,551.48,3.93,,,49.03,49.03,23606768.0,495289336.56,,574.91,48.96,16.42,0.0941,17.26,0.8635
2011-04-28,43820340.0,976084695.45,18.44,41.23,10.51,1073.32,3.0,689453122.08,24506940.0,30952304.0,545884606.7,,,1342234.0,58.14,,500000.0,,6.24,2535146.0,255533.0,,,58.14,1342234.0,12.55,715844.0,,590.08,,,,52.85,52.85,21860492.0,486935785.44,,539.11,52.26,15.44,0.0863,16.2,0.9451
2011-04-29,40705580.0,929225676.71,17.13,36.77,9.76,1056.35,2.0,667916210.08,23148052.0,29258680.0,528422989.78,,,24635.0,57.06,,59211.0,,28.7,1407579.0,1599734.0,,,57.06,24635.0,1.51,216210.0,3160414.0,593.7,64.83,,,47.55,47.55,25536388.0,582943847.5,,657.4,47.45,11.73,0.0858,17.4,0.8361
2011-05-02,36732256.0,839162857.39,15.46,32.76,8.81,968.66,2.0,631604686.32,21171656.0,27646916.0,483674820.97,,,134837.0,18.3,,,,60.73,579376.0,2400160.0,,,18.3,134837.0,,288927.0,2191141.0,554.23,51.14,,,44.01,44.01,26935580.0,615353935.2,,706.78,43.95,12.69,0.0967,19.49,0.7635
2011-05-03,31010648.0,702506185.74,13.05,27.9,7.44,820.9,2.0,549219730.04,17618620.0,24244142.0,399127084.81,,,103728.0,8.05,,,,101.51,291682.0,3895835.0,,,8.05,103728.0,,239070.0,3694455.0,462.22,95.5,,,36.49,36.49,30660200.0,694567238.84,,802.66,36.54,13.55,0.1042,22.61,0.6423
2011-05-04,28450590.0,633480317.49,11.97,25.99,6.82,749.52,2.0,506669717.78,16045556.0,22755328.0,357270056.94,,,484903.0,12.98,,257634.0,,67.47,565000.0,2549476.0,,,12.98,484903.0,7.12,491510.0,2311449.0,416.3,60.66,,,33.08,33.08,32465712.0,722880950.64,,840.57,33.12,15.03,0.127,25.95,0.5865
2011-05-05,23338244.0,515480336.14,9.78,21.23,5.6,606.15,2.0,407291470.09,13267494.0,18440020.0,293043995.38,,,15870.0,7.85,,,,72.78,303631.0,2798680.0,,,7.85,15870.0,,4748.0,4618938.0,342.88,123.73,,,26.83,26.83,36190440.0,799351492.61,,927.63,26.99,12.24,0.1472,31.8,0.4719
2011-05-06,18600036.0,422899380.84,7.79,16.6,4.46,482.21,1.0,291042837.69,10346235.0,12800698.0,235236984.25,,,232840.0,11.45,,,,109.47,450230.0,4229284.0,,,11.45,232840.0,,1075185.0,6089552.0,265.96,157.37,,,21.19,21.19,38479868.0,874896820.2,,989.62,21.18,13.34,0.1072,21.36,0.3809
2011-05-09,15011951.0,340076364.66,6.29,13.21,3.6,393.54,1.0,246448790.57,7904386.0,10878960.0,179063657.73,,,1349.0,9.82,,,,62.68,421533.0,2443198.0,,,9.82,1349.0,,,2343271.0,206.41,59.38,,,16.25,16.25,40747824.0,923089334.2,,1063.52,16.25,17.85,0.1173,18.72,0.3086
2011-05-10,12983895.0,302617991.43,5.44,11.36,3.11,338.96,1.0,216746062.41,7013418.0,9299540.0,163463003.07,,,7381.0,,,,,23.49,,900630.0,,,,7381.0,,2281.0,1579420.0,182.61,41.77,,,14.13,14.13,42626792.0,993510358.5,,1113.45,14.09,18.73,0.1243,18.96,0.2616
2011-05-11,9536806.0,230917825.03,4.0,8.36,2.29,255.83,1.0,171353979.04,5022802.0,7076845.0,121618759.3,,,676.0,,,,,50.94,,1991292.0,,,,676.0,,,2222695.0,135.9,55.72,,,10.52,10.52,42710488.0,1034163114.44,,1157.39,10.51,22.19,0.1742,24.97,0.1998
2011-05-12,8770496.0,209115185.08,3.68,7.46,2.1,242.08,1.0,161451659.97,4586377.0,6771441.0,109353116.99,,,36091.0,11.26,,,,12.96,337000.0,482564.0,,,11.26,36091.0,,10048.0,642404.0,126.59,16.77,,,9.71,9.71,42662716.0,1017208348.56,,1179.41,9.69,27.44,0.2036,28.46,0.1856
2011-05-13,8991300.0,215985809.18,3.77,7.53,2.16,250.3,1.0,162227843.77,4371591.0,6753403.0,105012803.44,,,60733.0,18.08,,330472.0,,11.41,580380.0,409625.0,,,18.08,60733.0,9.45,134106.0,928890.0,120.05,25.48,,,9.24,9.24,42942212.0,1031542536.31,,1177.83,9.25,24.88,0.1982,26.62,0.19
2011-05-16,8703752.0,208509667.3,3.65,7.36,2.09,242.08,1.0,158798458.63,4239018.0,6628673.0,101551173.89,,,78650.0,3.64,,16670.0,,6.75,130016.0,246468.0,,,3.64,78650.0,0.48,35245.0,271416.0,116.69,7.78,,,8.97,8.97,43042448.0,1031137664.8,,1184.6,8.97,23.35,0.1822,25.49,0.1841
2011-05-17,8807994.0,210508085.28,3.69,7.49,2.11,243.82,1.0,157292690.11,4006604.0,6581377.0,95756484.0,,,30741.0,7.37,,,,7.25,271314.0,263155.0,,,7.37,30741.0,,,318610.0,109.84,9.46,,,8.54,8.54,42933712.0,1026101233.39,,1177.15,8.53,24.7,0.1739,25.45,0.1876
2011-05-18,8848249.0,212626583.44,3.71,7.56,2.12,246.06,1.0,158505557.3,4117181.0,6596055.0,98937329.8,,,52280.0,3.76,,,,1.0,85000.0,36153.0,,,3.76,52280.0,,94450.0,70322.0,112.85,1.99,,,8.79,8.79,42732644.0,1026880696.41,,1169.86,8.8,24.55,0.1717,25.16,0.1889
2011-05-19,8646739.0,209404008.94,3.62,7.37,2.07,241.49,1.0,156161474.98,4063485.0,6448241.0,98408203.29,,,86215.0,0.59,,,,3.84,15000.0,139911.0,,,0.59,86215.0,,,162814.0,111.84,4.44,,,8.69,8.69,42699792.0,1034090149.56,,1176.23,8.68,25.28,0.1796,25.59,0.1849
2011-05-20,8365613.0,203397570.0,3.51,7.05,2.01,236.09,1.0,157653611.23,3736500.0,6484193.0,90847499.2,,,1622.0,11.24,,6566.0,,9.13,361773.0,331890.0,,,11.24,1622.0,0.19,3283.0,332387.0,104.29,9.33,,,8.01,8.01,42898044.0,1043002814.88,,1193.36,8.04,26.18,0.1735,26.74,0.1794
2011-05-23,8295923.0,198197479.04,3.48,7.04,1.99,234.47,1.0,152306285.52,3744782.0,6375062.0,89466398.37,,,221982.0,1.13,,2870.0,,5.91,37451.0,212444.0,,,1.13,221982.0,0.08,,149452.0,104.57,3.98,0.04,,8.01,8.01,42982544.0,1026893796.32,1256.0,1193.59,8.05,25.45,0.1758,28.3,0.1775
2011-05-24,6490615.0,160382891.48,2.72,5.56,1.56,182.66,1.0,114312242.66,3250016.0,4626159.0,80307792.63,,,33851.0,0.39,,,,17.39,24712.0,613590.0,,,0.39,33851.0,,85044.0,1773615.0,89.6,49.6,0.0,,7.19,7.19,41979640.0,1037315577.42,71.0,1160.77,7.17,11.38,0.1928,38.03,0.1435
2011-05-25,6516138.0,159764516.61,2.73,5.5,1.56,185.13,1.0,114474540.1,3188929.0,4668946.0,78187064.21,,,1735.0,3.32,,1237.0,,1.63,96829.0,65923.0,,,3.32,1735.0,0.04,3101.0,55279.0,90.11,1.23,,,7.12,7.12,41599008.0,1019936257.43,,1177.32,7.11,11.75,0.1877,37.02,0.1455
2011-05-26,5781160.0,139074452.56,2.42,4.97,1.39,164.56,1.0,103311512.27,2822636.0,4294537.0,67902731.71,,,579.0,1.96,,3200.0,,10.44,9106.0,366872.0,,,1.96,579.0,0.09,5327.0,386715.0,78.82,11.61,0.15,,6.29,6.29,42038204.0,1011291887.39,5327.0,1174.35,6.29,13.02,0.2415,44.01,0.1289
2011-05-27,5895726.0,142652417.14,2.47,5.02,1.41,165.4,1.0,103236588.71,2937720.0,4266697.0,71080789.52,,,13488.0,0.77,,,,1.4,25000.0,43383.0,,,0.77,13488.0,,144979.0,52840.0,80.77,2.44,,,6.5,6.5,42235720.0,1021931403.78,,1162.13,6.5,12.49,0.2288,42.49,0.1305
2011-05-30,5814955.0,142142056.53,2.44,5.14,1.39,163.02,1.0,102420511.99,2934803.0,4189968.0,71738978.88,,,5120.0,0.11,,,,0.63,1125.0,24477.0,,,0.11,5120.0,,16440.0,77854.0,81.56,3.06,,,6.49,6.49,42285012.0,1033624261.25,,1177.14,6.48,11.32,0.2272,42.41,0.1286
2011-05-31,5820071.0,143255959.62,2.44,5.26,1.4,164.13,1.0,105060423.82,2814040.0,4268298.0,69265134.5,,,2707.0,1.88,,36685.0,,3.47,66122.0,123470.0,,,1.88,2707.0,1.06,,24477.0,78.63,0.44,,,6.21,6.21,42525060.0,1046717175.49,,1192.34,6.19,11.25,0.2188,41.47,0.1284
2011-06-01,5196287.0,127653048.92,2.18,4.69,1.25,148.32,1.0,88209059.7,2866123.0,3590667.0,70409763.65,,,4529.0,,,,,7.74,,276926.0,,,,4529.0,,324480.0,677631.0,80.82,17.68,,,6.35,6.35,42241976.0,1037725019.61,,1193.86,6.34,11.79,0.2479,45.23,0.1152
2011-06-02,5045866.0,122133251.07,2.11,4.48,1.21,143.33,1.0,94290220.91,2723411.0,3895547.0,65919118.63,,,20000.0,,,314480.0,,4.73,,167300.0,,,,20000.0,8.64,4588.0,9600.0,76.03,0.08,,,6.06,6.06,42218456.0,1021881533.62,,1183.06,6.04,12.16,0.2664,47.13,0.1123
2011-06-03,4721076.0,114950554.1,1.98,4.25,1.13,132.9,1.0,94052290.55,2410364.0,3862774.0,58688459.45,,,1804.0,,,2557.0,,8.81,,314851.0,,,,1804.0,0.07,,35330.0,66.52,1.02,,,5.35,5.35,42684748.0,1039304479.34,,1182.97,5.32,12.96,0.2982,51.02,0.1047
2011-06-06,4722837.0,116022179.42,1.98,4.24,1.13,133.67,1.0,95473679.42,2381616.0,3886383.0,58507265.62,,,,0.32,,,,0.7,23609.0,28748.0,,,0.32,,,,,66.67,,,,5.29,5.29,42671308.0,1048272077.31,,1193.9,5.29,13.12,0.2914,50.3,0.1048
2011-06-07,4587855.0,110327741.75,1.92,4.17,1.1,130.06,1.0,90177647.41,2383081.0,3749936.0,57307814.9,,,1465.0,0.89,,,,,29991.0,,,,0.89,1465.0,,,166438.0,66.66,4.27,,,5.24,5.24,43131884.0,1037226189.37,,1206.68,5.24,13.26,0.301,51.31,0.1008
2011-06-08,4820932.0,113517461.74,2.02,4.4,1.16,136.37,1.0,92454624.78,2421119.0,3926422.0,57009574.8,,,,5.62,,,,1.44,176486.0,50128.0,,,5.62,,,88166.0,,66.96,,,,5.29,5.29,43350544.0,1020766051.0,,1195.22,5.3,12.43,0.2912,50.52,0.1053
2011-06-09,4483740.0,108917873.55,1.88,4.14,1.08,125.79,1.0,87496172.98,2406734.0,3601889.0,58463771.2,,,,,,6000.0,,0.38,,14385.0,,,,,0.16,,330533.0,65.57,9.46,,,5.33,5.33,42778752.0,1039170581.03,,1175.43,5.28,8.61,0.3203,54.14,0.0992
2011-06-10,4373849.0,107143995.31,1.83,4.27,1.05,122.96,1.0,85447836.54,2302391.0,3488165.0,56400522.86,,,1181.0,1.36,,,,5.46,87440.0,197996.0,,,1.36,1181.0,,92472.0,201164.0,64.39,5.51,,,5.09,5.09,42935168.0,1051761375.13,,1202.41,5.08,8.5,0.3564,57.7,0.0967
2011-06-13,3997440.0,98341246.61,1.68,3.78,0.96,112.32,0.0,76921500.48,2202391.0,3126756.0,54181145.05,,,,,,20000.0,,2.78,,100000.0,,,,,0.56,,381409.0,61.77,10.91,,,4.87,4.87,43063096.0,1059397650.4,,1210.99,4.85,9.51,0.4064,61.99,0.0883
2011-06-14,4157625.0,105379224.89,1.74,3.97,1.0,117.2,0.0,78964368.62,2401801.0,3115455.0,60876083.75,,,124486.0,0.17,,3291.0,,0.64,5408.0,23000.0,,,0.17,124486.0,0.09,97924.0,20000.0,67.69,0.45,,,5.32,5.32,42740120.0,1083291715.18,,1216.44,5.27,9.08,0.4265,63.75,0.0921
2011-06-15,4425954.0,111582566.39,1.85,4.29,1.06,127.41,1.0,83740989.7,2526718.0,3321610.0,63700996.21,,18810.0,65637.0,6.14,0.56,20804.0,,1.82,207600.0,80451.0,,18810.0,6.14,65637.0,0.64,139731.0,22249.0,73.57,0.0,0.53,,5.53,5.53,43164040.0,1088207052.94,18810.0,1262.03,5.51,10.04,0.3777,59.46,0.0969
2011-06-16,4657050.0,113006145.92,1.95,4.45,1.12,135.04,1.0,86454354.56,2614936.0,3562835.0,63453009.78,,,56487.0,10.31,,5000.0,,1.61,312602.0,54427.0,,,10.31,56487.0,0.14,86158.0,76377.0,74.82,2.22,,,5.7,5.7,43286084.0,1050363110.76,,1241.38,5.68,9.85,0.3408,55.79,0.1015
2011-06-17,4709811.0,116358762.72,1.97,4.44,1.13,133.51,1.0,90644692.44,2649581.0,3668992.0,65459519.9,,,51029.0,1.98,,,,2.02,115983.0,68900.0,,,1.98,51029.0,,52516.0,9826.0,73.72,0.31,,,5.75,5.75,43403628.0,1072313188.75,,1211.9,5.73,9.96,0.3367,55.13,0.1023
2011-06-20,4900442.0,120534700.99,2.05,4.61,1.18,137.84,1.0,93168929.27,2796341.0,3787863.0,68780760.25,,,84863.0,0.73,,15800.0,,0.27,103071.0,13103.0,,,0.73,84863.0,0.4,75000.0,,79.26,,,,5.99,5.99,43894896.0,1079669581.71,,1242.87,6.0,11.29,0.3199,53.32,0.105
2011-06-21,5019417.0,127703291.74,2.1,4.72,1.2,142.22,1.0,99752078.46,2833078.0,3920786.0,72078766.59,,,360711.0,3.43,,26510.0,,0.41,123000.0,13948.0,,,3.43,360711.0,0.75,,16587.0,80.04,0.0,8.79,,6.16,6.16,43193624.0,1098926024.11,310026.0,1229.05,6.11,11.81,0.3019,51.26,0.1091
2011-06-22,5053520.0,128108608.41,2.12,4.67,1.21,144.96,1.0,97755746.93,2774745.0,3856186.0,70340816.04,,,26067.0,4.69,,,,2.18,153949.0,84400.0,,,4.69,26067.0,,,218549.0,80.82,6.85,,,5.97,5.97,43729808.0,1108566870.04,,1267.6,5.99,12.05,0.2899,50.18,0.1087
2011-06-23,4949223.0,124688437.43,2.07,4.74,1.19,144.47,1.0,94078691.93,2806808.0,3734239.0,70713423.84,,,8145.0,1.58,,,,0.01,50453.0,451.0,,,1.58,8145.0,,24369.0,172400.0,81.72,4.96,,,6.05,6.05,43615820.0,1098836815.98,,1270.16,6.04,12.21,0.3153,53.03,0.1066
2011-06-24,5101549.0,128081572.11,2.14,4.97,1.22,148.45,1.0,94969709.37,3012623.0,3782688.0,75636143.07,,,5711.0,3.46,,,,3.47,118000.0,118896.0,,,3.46,5711.0,,319000.0,69551.0,87.07,2.32,,,6.51,6.51,43297104.0,1087034770.88,,1249.51,6.51,11.14,0.2962,51.12,0.1102
2011-06-27,5273678.0,133712670.15,2.21,5.09,1.26,151.9,1.0,100369986.07,3002221.0,3958630.0,76120496.22,,,11300.0,6.43,,,,0.62,259918.0,21702.0,,,6.43,11300.0,,,83976.0,86.37,2.55,,,6.48,6.48,43295212.0,1097738314.91,,1247.54,6.48,12.78,0.2833,49.07,0.1139
2011-06-28,5291239.0,133212825.74,2.22,5.12,1.27,152.3,1.0,100480657.58,3010587.0,3991111.0,75794875.53,,,,1.23,,11300.0,,0.31,45000.0,10234.0,,,1.23,,0.33,18600.0,23819.0,87.17,1.28,,,6.56,6.56,42883964.0,1079651481.13,,1240.36,6.57,12.88,0.2757,48.09,0.1153
2011-06-29,5213931.0,133992238.73,2.18,4.99,1.25,150.76,1.0,99987801.7,2990068.0,3890744.0,76841428.34,,,3651.0,0.2,,,,1.55,8087.0,53265.0,,,0.2,3651.0,,29095.0,108454.0,86.65,2.27,,,6.55,6.55,42659592.0,1096304158.13,,1235.83,6.55,13.15,0.2888,49.5,0.1142
2011-06-30,5155641.0,132292106.31,2.16,4.86,1.24,149.8,1.0,98885843.86,2920232.0,3853744.0,74932223.21,,,3645.0,,,,,2.15,,74836.0,,,,3645.0,,1355.0,37000.0,85.63,1.09,,,6.36,6.36,42989136.0,1103087540.36,,1258.05,6.37,13.39,0.29,49.51,0.1123
2011-07-01,5119893.0,130794901.19,2.15,4.85,1.23,149.88,1.0,98307859.85,2908442.0,3848206.0,74300260.57,,30641.0,6645.0,,0.9,,,1.43,,49076.0,,30641.0,,6645.0,,,5538.0,85.37,0.0,,,6.56,6.56,41410896.0,1057899852.67,,1217.6,6.55,13.24,0.2939,49.98,0.1155
2011-07-04,4775402.0,124948553.42,2.0,4.59,1.15,140.12,1.0,97325944.38,2593896.0,3719695.0,67869375.8,,,4320.0,,,,,9.26,,318866.0,,,,4320.0,,,128511.0,76.27,3.62,,,5.88,5.88,41512928.0,1086187152.81,,1224.66,5.86,12.17,0.3244,53.64,0.1083
2011-07-05,4742025.0,122753095.99,1.99,4.66,1.14,140.25,1.0,93733169.37,2609149.0,3620968.0,67541001.5,,,49021.0,,,,,0.96,,33768.0,,,,49021.0,,,98727.0,78.04,2.8,,,5.92,5.92,41470052.0,1073502833.43,,1239.98,5.92,12.68,0.3152,52.62,0.1076
2011-07-06,3875716.0,99111948.61,1.62,3.96,0.93,116.05,0.0,70764058.78,2562361.0,2767188.0,65526109.69,,,45412.0,,,,,2.76,,92200.0,,,,45412.0,,,853780.0,76.42,23.77,,,5.81,5.81,41556424.0,1062703810.05,,1234.61,5.83,16.22,0.4015,60.42,0.0878
2011-07-07,4012620.0,104291100.48,1.68,4.14,0.96,118.94,0.0,76708703.22,2346079.0,2951382.0,60976409.61,,,,9.38,,,,6.67,350734.0,216282.0,,,9.38,,,,166540.0,69.15,4.54,,,5.32,5.32,41739648.0,1084845767.47,,1231.5,5.32,19.85,0.4426,63.08,0.091
2011-07-08,3675710.0,93997284.79,1.54,3.91,0.88,108.94,0.0,67421981.97,2275531.0,2636498.0,58191134.63,,,1000.0,0.08,,,,2.31,5000.0,76548.0,,,0.08,1000.0,,5000.0,319884.0,67.77,9.88,,,5.15,5.15,41917604.0,1071940104.35,,1247.88,5.15,18.11,0.4517,64.3,0.0832
2011-07-11,3847175.0,95683698.2,1.61,4.14,0.92,114.92,0.0,69750243.05,2223875.0,2804463.0,55310347.03,,,3500.0,8.3,,100.0,,1.61,225072.0,55156.0,,,8.3,3500.0,0.0,,57207.0,65.46,1.84,,,5.05,5.05,41844020.0,1040709242.82,,1222.73,5.08,14.57,0.507,69.38,0.0873
2011-07-12,3741797.0,93242137.09,1.57,3.98,0.9,109.54,0.0,67632500.01,2156139.0,2714085.0,53728999.26,,,346.0,,,3500.0,,2.08,,68082.0,,,,346.0,0.1,,93878.0,61.87,3.96,,,4.94,4.94,41509496.0,1034378432.78,,1185.82,4.96,14.0,0.5037,69.22,0.0857
2011-07-13,3714090.0,94283003.52,1.56,3.88,0.89,106.04,0.0,68897653.42,2090222.0,2714085.0,53060751.94,,,,,,,,1.95,,65917.0,,,,,,,,59.78,,,,4.79,4.79,41568816.0,1055233670.98,,1190.97,4.78,14.38,0.4916,68.24,0.0851
2011-07-14,3725138.0,92599811.17,1.56,3.98,0.89,107.41,0.0,67020440.07,2145501.0,2696122.0,53333054.36,,,81657.0,1.16,,22000.0,,1.58,39000.0,55393.0,,,1.16,81657.0,0.63,29015.0,78963.0,62.39,1.95,,,4.94,4.94,41298684.0,1026606353.9,,1193.21,4.97,14.01,0.4919,68.28,0.0857
2011-07-15,3651937.0,90971089.4,1.53,3.91,0.88,105.6,0.0,64121948.99,2122401.0,2574107.0,52869786.94,,,15242.0,,,,,2.88,,98750.0,,,,15242.0,,60408.0,122015.0,60.79,3.81,,,4.9,4.9,41233880.0,1027151066.4,,1176.85,4.91,9.6,0.5396,72.39,0.0842
2011-07-18,3688669.0,87466951.02,1.55,3.94,0.88,105.13,0.0,60564098.87,2160658.0,2554118.0,51234243.96,,,66401.0,,,,,0.8,,28144.0,,,,66401.0,,,19989.0,61.52,1.72,,,4.96,4.96,41398072.0,981644906.56,,1169.22,5.0,9.14,0.5437,72.74,0.0847
2011-07-19,3713112.0,89615634.0,1.56,3.79,0.89,104.3,0.0,62095244.68,2134674.0,2572839.0,51520170.65,,,10442.0,2.41,,,,1.11,90427.0,36426.0,,,2.41,10442.0,,,71706.0,58.69,2.29,,,4.87,4.87,41692808.0,1006252281.64,,1138.22,4.9,8.95,0.5724,74.79,0.0847
2011-07-20,3541494.0,89469618.76,1.48,3.59,0.85,97.11,0.0,60468478.39,2103586.0,2393536.0,53143401.47,,,8060.0,,,,,1.16,,40273.0,,,,8060.0,,1125.0,179303.0,58.47,7.79,,,4.8,4.8,41749704.0,1054732861.37,,1172.38,4.75,6.87,0.6183,78.0,0.0808
2011-07-21,3656116.0,94658945.98,1.53,3.62,0.88,102.22,0.0,63820190.03,2139655.0,2464997.0,55396898.53,,,43161.0,2.66,,6860.0,,0.22,75721.0,7092.0,,,2.66,43161.0,0.2,,11120.0,61.37,0.31,,,4.85,4.85,41933728.0,1085688335.3,,1221.45,4.78,6.7,0.6242,78.39,0.083
2011-07-22,3578694.0,91298070.85,1.5,3.43,0.86,103.75,0.0,61612435.61,2111026.0,2415079.0,53855568.91,,,2716.0,3.29,,449.0,,0.85,10442.0,31345.0,,,3.29,2716.0,0.01,,60809.0,61.85,1.69,,,4.77,4.77,42144120.0,1075162294.86,,1248.47,4.72,6.61,0.6741,81.69,0.0809
2011-07-25,3967796.0,101293812.85,1.66,3.98,0.95,117.21,0.0,71599363.06,2294626.0,2804630.0,58579477.53,,,70450.0,11.37,,,,2.27,390000.0,76850.0,,,11.37,70450.0,,190000.0,449.0,67.31,0.01,,,5.16,5.16,42203392.0,1077409849.45,,1236.3,5.16,12.45,0.5294,71.25,0.0892
2011-07-26,3974289.0,99399216.06,1.67,3.95,0.95,115.76,0.0,70307776.42,2377568.0,2811123.0,59464320.62,,,,2.41,,,,,82942.0,,,,2.41,,,82942.0,76449.0,69.23,3.46,,,5.31,5.31,42362256.0,1059503985.96,,1231.21,5.32,12.38,0.4899,68.21,0.0888
2011-07-27,4054260.0,99050248.45,1.7,4.04,0.97,118.06,0.0,71288982.12,2364866.0,2917954.0,57776404.29,,,14158.0,3.59,,,,0.78,106831.0,26860.0,,,3.59,14158.0,,,,68.11,,,,5.26,5.26,42600792.0,1040786489.17,,1217.07,5.3,12.04,0.5149,70.14,0.0902
2011-07-28,4000144.0,104559342.52,1.68,4.04,0.96,115.2,0.0,74857559.72,2364866.0,2863838.0,61814983.19,,,,1.16,,,,,25000.0,,,,1.16,,,,79116.0,67.47,3.14,,,5.34,5.34,41910928.0,1095505330.83,,1200.58,5.32,13.72,0.4999,68.76,0.0903
2011-07-29,3942320.0,99716005.39,1.65,3.76,0.95,113.37,0.0,70930366.78,2366614.0,2804266.0,59860512.18,,,45148.0,,,,,2.86,,98174.0,,,,45148.0,,54774.0,59572.0,69.92,1.47,,,5.35,5.35,41898600.0,1059772170.61,,1236.24,5.35,13.78,0.5048,69.14,0.0891
2011-08-01,3935669.0,97730335.42,1.7,3.59,0.94,116.33,0.0,69400110.09,2359988.0,2794791.0,58603103.78,,,2824.0,,,,,0.31,,9780.0,,,,2824.0,,330.0,9475.0,68.56,0.0,,,5.32,5.32,42020236.0,1043444395.06,,1215.65,5.34,13.04,0.5301,71.18,0.0887
2011-08-02,3983290.0,97004013.09,1.72,3.59,0.96,115.39,0.0,69972499.56,2371912.0,2873291.0,57762548.72,,,12009.0,2.06,,3500.0,,4.57,75000.0,154655.0,,,2.06,12009.0,0.1,154570.0,,67.69,,,,5.29,5.29,42491568.0,1034785973.0,,1205.01,5.32,13.03,0.5008,68.94,0.0888
2011-08-03,3788403.0,91267734.6,1.64,3.44,0.91,107.53,0.0,65126791.2,2299528.0,2703327.0,55398729.02,,,,0.0,,,,2.14,1748.0,72384.0,,,0.0,,,,171712.0,64.42,5.0,,,5.1,5.1,42755688.0,1030042153.62,,1197.02,5.11,14.13,0.5542,72.78,0.0841
2011-08-04,3285155.0,74177645.09,1.42,2.91,0.79,91.79,0.0,48774434.15,2163969.0,2160106.0,48861659.34,,,87538.0,,,,,6.54,,230046.0,,,,87538.0,,6949.0,543221.0,59.86,16.3,,,4.72,4.72,43637776.0,985325642.43,,1189.16,4.79,7.86,0.6837,82.24,0.0717
2011-08-05,3254248.0,70403350.78,1.41,2.8,0.78,87.61,0.0,45998809.57,2259750.0,2126199.0,48888090.87,,,10000.0,1.58,,27495.0,,1.21,66000.0,44363.0,,,1.58,10000.0,0.8,130144.0,127402.0,58.52,4.24,,,4.91,4.91,43736704.0,946212616.2,,1116.64,4.98,8.97,0.6279,78.55,0.0707
2011-08-08,3347357.0,66278380.52,1.45,2.75,0.8,85.17,0.0,43869173.02,2228999.0,2215591.0,44134654.27,,,5289.0,0.35,,,,1.13,123960.0,36040.0,,,0.35,5289.0,,,34568.0,55.21,0.9,,,4.86,4.86,43638216.0,864045957.86,,1056.66,4.97,8.72,0.6592,80.57,0.073
2011-08-09,3394120.0,70767826.09,1.47,2.61,0.81,81.74,0.0,47104352.08,2232165.0,2259188.0,46540919.16,,,3166.0,0.0,,,,,47097.0,,,,0.0,3166.0,,,3500.0,51.43,0.1,,,4.84,4.84,43847472.0,914225269.93,,1020.71,4.8,8.38,0.6666,81.06,0.0737
2011-08-10,3178496.0,65787391.58,1.38,2.37,0.76,74.32,0.0,41327614.82,2245460.0,1996730.0,46475740.82,,,46834.0,,,,,0.7,,33539.0,,,,46834.0,,,262458.0,53.86,9.65,,,4.85,4.85,44011208.0,910928494.07,,1052.44,4.87,9.95,0.5862,75.65,0.0687
