,TTE FP Equity_DX_SI_QTY,TTE FP Equity_DX_SHORT_INTEREST_VALUE,TTE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TTE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TTE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TTE FP Equity_DX_SI_MV,TTE FP Equity_DX_DSS,TTE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TTE FP Equity_DX_SUPPLY_SI_QTY,TTE FP Equity_DX_BROKER_SI_QTY,TTE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TTE FP Equity_DX_BROKER_SI_MV_NEW_x,TTE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TTE FP Equity_DX_SUPPLY_SI_QTY_INC_x,TTE FP Equity_DX_BROKER_SI_MV_INC_x,TTE FP Equity_DX_SUPPLY_SI_MV_NEW,TTE FP Equity_DX_BROKER_SI_QTY_ADD,TTE FP Equity_DX_BROKER_SI_QTY_NEW,TTE FP Equity_DX_SUPPLY_SI_MV_DEC,TTE FP Equity_DX_BROKER_SI_QTY_INC,TTE FP Equity_DX_SUPPLY_SI_QTY_DEC,TTE FP Equity_DX_BROKER_SI_MV_NEW_y,TTE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TTE FP Equity_DX_BROKER_SI_MV_INC_y,TTE FP Equity_DX_SUPPLY_SI_QTY_INC_y,TTE FP Equity_DX_BROKER_SI_MV_ADD,TTE FP Equity_DX_SUPPLY_SI_QTY_ADD,TTE FP Equity_DX_BROKER_SI_QTY_DEC,TTE FP Equity_DX_SUPPLY_SI_MV,TTE FP Equity_DX_BROKER_SI_MV_DEC,TTE FP Equity_DX_SUPPLY_SI_MV_RMV,TTE FP Equity_DX_BROKER_SI_MV_RMV,TTE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TTE FP Equity_DX_UTILIZATION_QUANTITY,TTE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TTE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TTE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TTE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TTE FP Equity_DX_ACTIVE_UTILIZATION_MV,TTE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TTE FP Equity_DX_BROKER_SI_CON_RATIO,TTE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TTE FP Equity_DX_DEMAND_SUPPLY_RATIO,TTE FP Equity_PX_LAST
2020-02-06,60985628.0,2799240325.2,2.39,12.88,2.34,2848.45,1.0,2207399482.8,31251580.0,48091492.0,1434447522.0,,,163704.0,13.32,,34371.0,,6.16,301702.0,150696.0,,,13.32,163704.0,1.71,675746.0,32872.0,1426.5,1.21,,,4.73,4.73,629928512.0,28913718700.8,,28708.83,4.73,25.34,0.2303,33.04,0.0922,45.9
2020-02-07,61494092.0,2783222603.92,2.41,12.62,2.36,2855.05,1.0,2202448275.36,30742444.0,48662136.0,1391403015.44,,,42445.0,32.25,,,,25.06,577300.0,559376.0,,,32.25,42445.0,,7795.0,6654.0,1408.89,0.26,,,4.66,4.66,629469440.0,28489786854.4,,28810.01,4.66,26.29,0.2297,32.5,0.0931,45.26
2020-02-10,63182232.0,2816347991.4,2.47,12.53,2.43,2892.53,1.0,2136934771.6,33525740.0,47940208.0,1494409860.5,,,46278.0,0.54,,,,8.25,23258.0,170481.0,,,0.54,46278.0,,2907500.0,745188.0,1517.86,34.24,,,5.07,5.07,627177664.0,27956444372.8,,28326.86,5.09,25.61,0.2216,31.56,0.0956,44.575
2020-02-11,63476804.0,2855821411.96,2.49,12.31,2.44,2909.79,1.0,2165949430.92,33100198.0,48142908.0,1489177908.02,,,406849.0,,,243100.0,,55.12,,1201187.0,,,,406849.0,10.84,368795.0,40400.0,1485.69,1.31,,,5.02,5.02,626553024.0,28188620549.76,,28005.05,5.04,25.34,0.2219,31.86,0.0962,44.99
2020-02-12,56791772.0,2583173749.42,2.22,10.84,2.18,2634.78,1.0,1867920850.84,33570040.0,41066744.0,1526933269.4,,,507955.0,22.95,,,,6.41,507245.0,154359.0,,,22.95,507955.0,,116244.0,7583411.0,1521.89,338.23,,,5.09,5.09,625431488.0,28447751231.68,,28249.28,5.11,28.45,0.2395,35.89,0.0862,45.485
2020-02-13,58191032.0,2641581897.64,2.28,10.78,2.24,2706.55,1.0,1872326398.74,34889400.0,41245212.0,1583804313.0,,,52649.0,3.25,,98569.0,,10.26,81900.0,233289.0,,,3.25,52649.0,4.98,1500000.0,2000.0,1594.43,0.09,,,5.3,5.3,623003968.0,28281265127.36,,28370.99,5.32,27.93,0.2296,34.81,0.0885,45.395
2020-02-14,55111888.0,2493812932.0,2.16,10.09,2.12,2562.51,1.0,1725851290.0,35143692.0,38140360.0,1590252063.0,,,105812.0,4.1,,235321.0,,6.52,94654.0,140509.0,,,4.1,105812.0,11.31,288992.0,3434826.0,1599.06,156.35,,,5.35,5.35,621309696.0,28114263744.0,,28203.33,5.37,29.55,0.2482,36.73,0.084,45.25
2020-02-17,57815176.0,2613535031.08,2.26,10.64,2.22,2677.33,1.0,1726058717.78,37701360.0,38182916.0,1704289978.8,,,1720800.0,,,90247.0,,5.03,,108864.0,,,,1720800.0,4.08,945730.0,47690.0,1709.8,2.19,,,5.75,5.75,617957888.0,27934786327.04,,27966.79,5.76,31.11,0.2434,35.04,0.0882,45.205
2020-02-18,49886992.0,2229699107.44,1.95,9.42,1.92,2303.1,1.0,1650928356.14,32227440.0,36937652.0,1440405430.8,,,2323118.0,20.78,,,,371.4,457123.0,8215916.0,,,20.78,2323118.0,,418878.0,1702389.0,1461.99,90.18,,,4.91,4.91,624191744.0,27898249998.08,,28166.69,4.93,33.02,0.2859,40.37,0.076,44.695
2020-02-19,50722840.0,2285063942.0,1.99,9.51,1.95,2331.36,1.0,1672286453.8,32815088.0,37120676.0,1478319714.4,,,826443.0,90.29,,15200.0,,26.87,2000000.0,600123.0,,,90.29,826443.0,1.33,361328.0,1832174.0,1472.79,92.6,,,5.0,5.0,624080064.0,28114806883.2,,27954.74,5.0,29.23,0.2676,40.84,0.0772,45.05
2020-02-20,56137576.0,2512156526.0,2.2,10.5,2.16,2577.88,1.0,1626578549.0,38771476.0,36348124.0,1735023551.0,,,391458.0,5.45,,,,111.4,116520.0,2504556.0,,,5.45,391458.0,,8069487.0,889071.0,1748.01,35.88,,,5.91,5.91,617170752.0,27618391152.0,,27758.42,5.92,22.93,0.2155,36.73,0.0856,44.75
2020-02-21,57097676.0,2529141558.42,2.24,10.68,2.19,2597.69,1.0,1621235448.06,38199360.0,36600868.0,1692040651.2,,,812743.0,10.81,,,,78.24,252743.0,1644357.0,,,10.81,812743.0,,259500.0,,1702.15,,,,5.83,5.83,617515648.0,27352855628.16,,27555.72,5.82,22.05,0.2072,36.08,0.0871,44.295
2020-02-24,55613720.0,2344952503.8,2.18,10.23,2.14,2447.87,1.0,1449229433.94,37346116.0,34370436.0,1574698981.14,,,565481.0,0.0,,,,95.22,55380.0,2108338.0,,,0.0,565481.0,,689612.0,2285812.0,1632.72,110.54,,,5.73,5.73,614008128.0,25889652717.12,,26876.31,5.73,21.13,0.2068,36.41,0.0854,42.165
2020-02-25,56290356.0,2315785245.84,2.2,9.88,2.16,2393.12,1.0,1444905750.64,34361512.0,35121676.0,1413632603.68,,,3199.0,7.82,,18100.0,,133.71,733139.0,3020233.0,,,7.82,3199.0,1.44,32431.0,,1470.81,,,,5.28,5.28,616790720.0,25374770220.8,,25984.64,5.36,21.92,0.2078,36.2,0.0864,41.14
2020-02-26,58647624.0,2407191727.08,2.3,9.97,2.25,2460.99,1.0,1499306372.02,35742384.0,36528356.0,1467046151.28,,,1364470.0,28.53,,402101.0,,13.95,1029100.0,91327.0,,,28.53,1364470.0,17.46,107727.0,24520.0,1472.09,1.01,,,5.46,5.46,619155904.0,25413254079.68,,25446.12,5.47,21.8,0.1996,35.24,0.0896,41.045
2020-02-27,57332420.0,2274950425.6,2.25,9.51,2.2,2353.71,1.0,1469334845.44,33919780.0,37029608.0,1345936870.4,,,162013.0,21.93,,,,86.22,698477.0,2027423.0,,,21.93,162013.0,,42808.0,197226.0,1373.3,11.02,,,5.19,5.19,619566144.0,24584384593.92,,25125.39,5.18,23.12,0.2024,35.01,0.0877,39.68
2020-02-28,57322712.0,2200045686.56,2.25,8.96,2.2,2259.03,1.0,1440942711.52,34163608.0,37544104.0,1311199275.04,,1805613.0,67537.0,43.07,69.3,,,57.8,1705800.0,1381685.0,,1805613.0,43.07,67537.0,,892000.0,1191302.0,1336.7,51.19,46.78,,5.31,5.31,609115072.0,23377836463.36,1139642.0,23949.6,5.29,28.06,0.2251,35.18,0.0891,38.38
2020-03-02,60249648.0,2355761236.8,2.36,8.81,2.32,2366.21,1.0,1561546553.2,35170848.0,39937252.0,1375180156.8,,,231133.0,71.61,,4000.0,,11.42,2389145.0,190406.0,,,71.61,231133.0,0.15,966516.0,,1350.25,,,,5.47,5.47,608245248.0,23782389196.8,,23358.48,5.46,27.93,0.2176,34.31,0.0936,39.1
2020-03-03,64060892.0,2518874273.44,2.51,8.92,2.46,2545.8,1.0,1650820945.92,38846708.0,41984256.0,1527452558.56,,,1954989.0,95.69,,,,33.22,2139306.0,888896.0,,,95.69,1954989.0,,2609767.0,92303.0,1519.74,3.45,,,6.04,6.04,604037568.0,23750757173.76,,23622.71,6.04,30.39,0.2162,32.1,0.0996,39.32
2020-03-04,64110596.0,2560897757.22,2.51,8.62,2.46,2593.99,1.0,1683131148.12,39688012.0,42136216.0,1585337639.34,,,1435512.0,30.47,,,,42.95,713284.0,1107504.0,,,30.47,1435512.0,,513296.0,561320.0,1572.05,5.41,,,6.18,6.18,603029248.0,24088003311.36,,23830.62,6.19,30.03,0.2129,31.92,0.0997,39.945
2020-03-05,70700304.0,2760846871.2,2.77,9.33,2.72,2846.1,1.0,1896292523.4,42925616.0,48560628.0,1676245304.8,,,1222684.0,177.56,,2000000.0,,25.61,4701911.0,640405.0,,,177.56,1222684.0,88.07,2655327.0,277500.0,1701.65,10.64,,,6.69,6.69,598766144.0,23381817923.2,,23700.06,6.7,29.56,0.2022,30.97,0.1102,39.05
2020-03-06,66746800.0,2479643620.0,2.61,8.64,2.57,2592.56,1.0,1652535574.2,43672940.0,44482788.0,1622449721.0,,,40496.0,77.51,,6000.0,,43.47,2487472.0,938114.0,,,77.51,40496.0,0.23,1644940.0,6571313.0,1676.71,295.56,,,6.8,6.8,598973440.0,22251863296.0,,23058.56,6.78,21.92,0.1851,33.83,0.1039,37.15
2020-03-09,66414084.0,2057508322.32,2.6,8.22,2.55,2319.03,1.0,1357430337.12,43512016.0,43816344.0,1348002255.68,,,280908.0,0.0,,,,55.84,62500.0,1187559.0,,,0.0,280908.0,,745726.0,728944.0,1527.16,79.31,,,6.69,6.69,606440320.0,18787521113.6,,21773.59,6.55,20.42,0.1859,35.02,0.1022,30.98
2020-03-10,61692660.0,1944244179.9,2.42,6.89,2.37,1974.19,1.0,1368233431.62,41043048.0,43415308.0,1293471657.72,,,106310.0,3.86,,,,180.34,727020.0,4963116.0,,,3.86,106310.0,,2387837.0,1128055.0,1289.85,144.57,,,6.23,6.23,618218112.0,19483143799.68,,19456.57,6.22,24.65,0.1924,33.51,0.0936,31.515
2020-03-11,59715460.0,1849089218.9,2.34,6.28,2.3,1892.5,1.0,1377721781.48,42443400.0,44492872.0,1314259881.0,,,1232456.0,52.83,,,,199.13,1867788.0,6359792.0,,,52.83,1232456.0,,6527691.0,790224.0,1342.29,39.23,,,6.44,6.44,616545408.0,19091328558.72,,19504.24,6.44,24.55,0.2082,36.33,0.0906,30.965
2020-03-12,60656084.0,1600107495.92,2.38,6.1,2.33,1779.02,1.0,1240177193.12,44158632.0,47012024.0,1164904712.16,,,3160316.0,43.44,,458937.0,,114.18,2311460.0,3341972.0,,,43.44,3160316.0,14.22,1896885.0,251247.0,1337.64,19.36,,,6.94,6.94,591854336.0,15613117383.68,,17826.92,6.98,22.17,0.2028,36.93,0.0954,26.38
2020-03-13,83685688.0,2177920030.2,3.28,7.9,3.22,2255.03,1.0,1338475743.6,75665856.0,51430384.0,1969203902.4,,,12358298.0,70.88,,,,73.31,6599981.0,1233504.0,,,70.88,12358298.0,,20389856.0,2181620.0,1988.77,42.99,0.19,,11.53,11.53,580684032.0,15112301932.8,7423.0,15275.96,11.52,18.16,0.1556,27.36,0.1275,26.025
2020-03-16,102778568.0,2501116452.28,4.03,9.27,3.95,2739.92,1.0,1772685216.48,85167112.0,72845088.0,2072541670.52,,,5739571.0,477.24,,5598017.0,,81.45,17011740.0,3043755.0,,,477.24,5739571.0,151.23,6805437.0,1195050.0,2182.41,22.62,,,12.98,12.98,571197888.0,13900100604.48,,14582.13,13.02,23.04,0.1496,23.58,0.1566,24.335
2020-03-17,123995416.0,3118484712.4,4.86,10.63,4.77,3215.62,1.0,2166867664.0,94996872.0,86157760.0,2389171330.8,,,769687.0,311.34,,3100000.0,,73.24,13450966.0,2654180.0,,,311.34,769687.0,77.96,11714255.0,3238304.0,2343.4,84.15,,,14.62,14.62,554996480.0,13958161472.0,,13692.86,14.61,20.05,0.1667,28.36,0.1908,25.15
2020-03-18,131007272.0,2855303493.24,5.13,10.91,5.04,3294.29,2.0,2026982774.64,103847456.0,93002192.0,2263355303.52,,,1098514.0,108.02,,,,0.42,6914006.0,148713.0,,,108.02,1098514.0,,7900782.0,69565.0,2564.56,3.23,,,15.85,15.85,551315712.0,12015925943.04,,13434.33,16.03,20.21,0.1561,25.22,0.2,21.795
2020-03-19,135825648.0,3056077080.0,5.32,10.89,5.22,3223.02,2.0,2119696740.0,110932032.0,94208744.0,2495970720.0,,,1482016.0,0.0,,,,109.04,2300341.0,2375865.0,,,0.0,1482016.0,,8115806.0,1093789.0,2447.89,0.0,2.99,,16.97,16.97,542727296.0,12211364160.0,137373.0,12006.9,16.93,19.22,0.1531,25.18,0.2078,22.5
2020-03-20,140480080.0,3512002000.0,5.5,10.9,5.4,3452.26,2.0,2494992600.0,110995632.0,99799704.0,2774890800.0,,,2074841.0,129.89,,,,82.14,5822855.0,4052773.0,,,129.89,2074841.0,,2041530.0,231900.0,2523.75,4.76,,,17.02,17.02,541077760.0,13526944000.0,,12352.32,16.97,18.38,0.1521,25.61,0.2154,25.0
2020-03-23,139021472.0,3684069008.0,5.45,10.26,5.34,3683.89,2.0,2640867888.0,110229232.0,99655392.0,2921074648.0,,,895786.0,142.98,,,,67.62,2951884.0,3875490.0,,,142.98,895786.0,,1972506.0,3096194.0,2778.06,0.0,1.01,,17.67,17.67,513474496.0,13607074144.0,40563.0,13012.32,17.59,20.02,0.1514,25.41,0.2229,26.5
2020-03-24,163756768.0,4990487504.8,6.41,11.57,6.29,4685.4,2.0,3496798776.2,124319800.0,114743192.0,3788645905.0,,,5650093.0,556.43,,,,210.32,17042650.0,9156914.0,,,556.43,5650093.0,,18654188.0,1954850.0,3356.88,0.0,26.54,,20.07,20.07,495259776.0,15093041673.6,1056800.0,13638.81,19.75,22.42,0.1522,24.56,0.2643,30.475
2020-03-25,175332320.0,5759666712.0,6.87,11.97,6.74,5501.93,2.0,3825897062.4,136958672.0,116465664.0,4499092375.2,,,2625792.0,329.46,,129698.0,,72.63,5654386.0,4583013.0,,,329.46,2625792.0,4.1,14596087.0,4061614.0,4197.98,109.52,,,21.85,21.85,489921728.0,16093928764.8,,15171.86,21.67,20.71,0.1451,23.74,0.2797,32.85
2020-03-26,183996464.0,6071883312.0,7.21,12.11,7.07,6064.26,2.0,3921848304.0,143090960.0,118843888.0,4722001680.0,,,4342400.0,114.42,,700000.0,,168.25,3416088.0,6435119.0,,,114.42,4342400.0,23.0,8225010.0,1737864.0,4671.04,0.0,,,22.88,22.88,482411008.0,15919563264.0,,15714.65,22.91,19.34,0.1396,22.66,0.2942,33.0
2020-03-27,176183952.0,5562127201.67,6.9,11.38,6.77,5793.69,2.0,3343430349.32,140217600.0,105905304.0,4426669502.3,,,7620245.0,50.26,,,,455.24,1285097.0,14007592.0,,,50.26,7620245.0,,3513996.0,14223682.0,4597.48,496.4,,,22.51,22.51,482670144.0,15237895999.61,,15793.34,22.55,19.81,0.1476,24.35,0.2829,32.25
2020-03-30,197171408.0,6619044166.56,7.72,12.43,7.58,6484.62,2.0,3476176991.28,161847360.0,103550104.0,5433215875.2,,,10736850.0,433.17,,,,350.48,11661000.0,10757314.0,,,433.17,10736850.0,,21650216.0,14016200.0,5254.44,481.49,,,26.21,26.21,455653376.0,15296283832.32,,14798.57,26.2,18.82,0.1422,22.5,0.3193,33.57
2020-03-31,198274384.0,7016930449.76,7.77,12.25,7.62,6765.9,2.0,3896796297.44,165178512.0,110110096.0,5845667539.68,,,7064796.0,341.13,,103850.0,,361.73,7708679.0,11563686.0,,,341.13,7064796.0,2.53,7830035.0,1252536.0,5577.12,7.62,,,27.11,27.11,444199744.0,15720228940.16,,15065.93,27.02,21.52,0.1568,24.03,0.3254,35.39
2020-04-01,192562512.0,6778200422.4,7.54,11.67,7.4,6787.11,2.0,4022544486.4,168957120.0,114276832.0,5947290624.0,,,1970409.0,233.88,,325100.0,,112.37,5499313.0,3758363.0,,,233.88,1970409.0,11.44,5566563.0,1657671.0,5984.8,20.35,,,26.95,26.95,457981632.0,16120953446.4,,16126.31,27.07,17.74,0.1542,24.99,0.3071,35.2
2020-04-02,200363040.0,7269171091.2,7.85,11.92,7.7,7119.8,2.0,4256310391.04,166982096.0,117318368.0,6058110442.88,,152110.0,1216796.0,114.3,5.52,,,244.81,3043030.0,6909823.0,,152110.0,114.3,1216796.0,,3784278.0,1500.0,5922.44,0.0,7.76,,26.63,26.63,459963072.0,16687460252.16,218371.0,16312.29,26.64,19.33,0.1534,24.46,0.3196,36.28
2020-04-03,201224944.0,6747072372.32,7.88,11.64,7.73,7119.16,2.0,3921224058.08,167761760.0,116946736.0,5625051812.8,,,452109.0,4.64,,16200.0,,25.42,34200.0,942148.0,,,4.64,452109.0,0.57,1269700.0,422033.0,6013.6,0.0,,,26.78,26.78,458724256.0,15381024303.68,,16365.99,26.87,19.42,0.1508,23.34,0.3212,33.53
2020-04-06,212429824.0,7183314498.56,8.32,12.14,8.16,7244.86,2.0,4368625856.88,169234576.0,129191952.0,5722667187.44,,,3006922.0,457.33,,5000000.0,,222.5,14253673.0,4612568.0,,,457.33,3006922.0,176.13,2977763.0,6526800.0,5682.51,229.96,,,27.14,27.14,454390720.0,15365222196.8,,15266.64,27.13,20.34,0.1443,21.54,0.3406,33.815
2020-04-07,221685472.0,7596052698.08,8.68,12.74,8.52,7565.45,2.0,4563287427.16,176305936.0,133176344.0,6041122897.04,,,911250.0,139.46,,,,163.72,4270922.0,4878030.0,,,139.46,911250.0,,11038141.0,286530.0,5940.15,4.49,,,28.75,28.75,436985024.0,14973291847.36,,14771.52,28.68,20.83,0.1458,21.12,0.3615,34.265
2020-04-08,212068640.0,7184885523.2,8.31,12.21,8.15,7321.54,2.0,4474073542.4,164337552.0,132056480.0,5567756261.76,,,486419.0,28.7,,850000.0,,447.96,800000.0,13719978.0,,,28.7,486419.0,29.13,1265184.0,2769864.0,5636.46,60.24,,,26.86,26.86,447399168.0,15157883811.84,,15288.06,26.94,21.42,0.1461,21.52,0.3467,33.88
2020-04-09,207937888.0,6991911484.0,8.15,12.02,7.99,7080.29,2.0,4469374206.0,153888144.0,132918192.0,5174488842.0,,,1132683.0,123.28,,,,512.82,3674900.0,14727302.0,,,123.28,1132683.0,,3145198.0,2813187.0,5202.38,137.49,,,25.27,25.27,455113408.0,15303188344.0,,15363.49,25.3,21.95,0.1456,22.25,0.3414,33.625
2020-04-10,207720384.0,6984597912.0,8.14,12.13,7.98,7054.63,2.0,4469374206.0,153670640.0,132918192.0,5167175270.0,,,63000.0,,,,,13.56,,280500.0,,,,63000.0,,,,5170.28,,,,25.22,25.22,455656768.0,15321458824.0,,15330.17,25.22,21.93,0.1456,22.27,0.3409,
2020-04-13,205951952.0,6925134386.0,8.07,12.02,7.92,6984.37,2.0,4409910411.0,153636960.0,131149752.0,5166042780.0,,,8965.0,,,,,1.27,,33672.0,,,,8965.0,,,1768439.0,5175.48,76.93,0.3,,25.21,25.21,455751328.0,15324638404.0,8965.0,15331.92,25.24,21.36,0.144,22.19,0.338,
2020-04-14,202461024.0,6612377043.84,7.93,11.82,7.78,6804.82,2.0,4398326903.04,130130184.0,134670144.0,4250051809.44,,41582.0,1095751.0,250.48,1.39,11330000.0,,919.11,7476182.0,27099212.0,,41582.0,250.48,1095751.0,370.04,2455103.0,15285777.0,4348.96,512.31,,,21.43,21.43,477001536.0,15578870165.76,,15895.81,21.48,21.67,0.1409,23.66,0.3335,32.66
2020-04-15,175838608.0,5395607686.48,6.89,10.46,6.76,5725.79,2.0,4071839602.88,115110200.0,132698048.0,3532156487.0,,,190678.0,0.0,,50000.0,,579.11,106938.0,16820396.0,,,0.0,190678.0,1.63,2063980.0,2129042.0,3748.21,173.19,14.82,,19.0,19.0,490838912.0,15061392014.72,454252.0,15875.06,19.1,17.02,0.1385,26.43,0.2902,30.685
2020-04-16,157263776.0,4720272236.64,6.16,9.38,6.04,4902.52,2.0,3818552482.08,92060664.0,127221472.0,2763200829.96,,24241.0,2096610.0,152.07,0.73,,,862.63,6899796.0,25546508.0,,24241.0,152.07,2096610.0,,376123.0,12376374.0,2828.87,479.27,,,15.22,15.22,512854912.0,15393340183.68,,15702.46,15.27,19.58,0.1694,32.65,0.26,30.015
2020-04-17,145329904.0,4508133622.08,5.69,8.72,5.59,4508.98,2.0,3690295292.64,83408200.0,118965032.0,2587322364.0,,,678166.0,4.51,,,,353.02,274878.0,11260007.0,,,4.51,678166.0,,1929375.0,8531320.0,2505.76,269.8,,,13.79,13.79,521416576.0,16174342187.52,,15763.56,13.72,19.07,0.1795,34.61,0.2403,31.02
2020-04-20,145210944.0,4482661841.28,5.69,8.68,5.58,4573.4,2.0,3688071251.76,83459560.0,119471048.0,2576396617.2,,,296595.0,86.62,,340024.0,,32.26,1450336.0,1178159.0,,,86.62,296595.0,10.2,932926.0,1284343.0,2588.28,31.25,,,13.61,13.61,529736032.0,16352951307.84,,16397.62,13.63,18.82,0.1837,35.36,0.2368,30.87
2020-04-21,143612544.0,4265292556.8,5.63,8.61,5.52,4455.15,2.0,3514060281.6,81287152.0,118318528.0,2414228414.4,,,4026645.0,38.26,,13022.0,,462.19,2198666.0,14926826.0,,,38.26,4026645.0,0.42,8727769.0,3364203.0,2501.46,111.86,,,13.23,13.23,532984384.0,15829636204.8,,16327.92,13.28,19.03,0.2034,38.28,0.2338,29.7
2020-04-22,144714544.0,4502793036.56,5.67,8.76,5.56,4479.55,2.0,3688846790.44,82166352.0,118555256.0,2556606042.48,,,603891.0,0.0,,5516.0,,123.5,832836.0,3753911.0,,,0.0,603891.0,0.18,4029225.0,601628.0,2459.02,22.53,,,13.29,13.29,535875456.0,16673764813.44,,16104.95,13.25,19.85,0.2138,39.43,0.2342,31.115
2020-04-23,141717248.0,4594473180.16,5.55,9.0,5.45,4564.82,2.0,3801514734.4,81019496.0,117258320.0,2626652060.32,,,886666.0,129.03,,,,107.47,960634.0,3877494.0,,,129.03,886666.0,,1843971.0,2257567.0,2537.41,39.95,,,13.12,13.12,536548320.0,17394896534.4,,16879.99,13.07,20.61,0.2244,40.56,0.2295,32.42
2020-04-24,139570640.0,4446720590.4,5.47,9.13,5.36,4546.91,2.0,3704997360.96,78184488.0,116289936.0,2490957787.68,,,253282.0,15.85,,54940.0,,139.24,480000.0,4689579.0,,,15.85,253282.0,1.75,1601289.0,1503322.0,2511.8,0.0,,,12.7,12.7,537650560.0,17129546841.6,,17377.05,12.63,20.34,0.2309,41.47,0.2266,31.86
2020-04-27,144265728.0,4652569728.0,5.55,9.69,5.54,4693.64,2.0,3823181256.0,81498480.0,118548256.0,2628325980.0,,,5588342.0,89.45,,,,91.25,3471687.0,2821853.0,,,89.45,5588342.0,,547498.0,1213367.0,2609.56,45.71,,,13.21,13.21,535596672.0,17272992672.0,,17085.34,13.25,20.12,0.2396,42.82,0.2338,32.25
2020-04-28,139154672.0,4563577468.24,5.35,9.82,5.35,4613.54,2.0,3699273638.76,81886136.0,112799928.0,2685455830.12,,,1812583.0,49.61,,,,62.59,236993.0,2041871.0,,,49.61,1812583.0,,616949.0,5985323.0,2657.73,167.28,,,13.28,13.28,534829824.0,17539744078.08,,17310.94,13.31,20.97,0.2325,41.41,0.2256,32.795
2020-04-29,134344496.0,4543530854.72,5.16,9.87,5.16,4501.04,2.0,3590708901.76,84285424.0,106171168.0,2850533039.68,,,1318779.0,40.07,,,,169.83,1375572.0,4950177.0,,,40.07,1318779.0,,6030686.0,8004333.0,2766.56,253.0,,,13.63,13.63,534093696.0,18063048798.72,,17614.73,13.57,22.1,0.2477,42.76,0.2173,33.82
2020-04-30,126401904.0,4152302546.4,4.86,9.66,4.86,4266.82,1.0,3335533286.4,84889808.0,101538304.0,2788630192.8,,,1668837.0,54.59,,,,31.06,157943.0,1120459.0,,,54.59,1668837.0,,56005.0,4790805.0,2847.51,152.47,,,13.73,13.73,533609600.0,17529075360.0,,17887.01,13.73,23.65,0.2473,41.7,0.2044,32.85
2020-05-01,119900608.0,3938734972.8,4.61,9.33,4.61,3981.97,1.0,3167955712.8,84889808.0,96437008.0,2788630192.8,,,236.0,,,,,0.07,,236.0,,,,236.0,,,5101300.0,2779.25,209.04,,,13.74,13.74,533100800.0,17512361280.0,,17497.52,13.71,24.27,0.2345,39.54,0.194,
2020-05-04,115428088.0,3519402403.12,4.44,8.99,4.44,3742.85,1.0,2856437112.08,82384912.0,93684392.0,2511915966.88,,,496124.0,32.7,,,,115.42,791878.0,3343582.0,,,32.7,496124.0,,342559.0,3544491.0,2674.53,131.93,,,13.05,13.05,549117312.0,16742586842.88,,17781.31,13.07,23.93,0.2542,42.46,0.1828,30.49
2020-05-05,111683984.0,3675519913.44,4.29,8.83,4.29,3576.75,1.0,2926369047.6,83637616.0,88920360.0,2752513942.56,,,2531082.0,25.24,,,,79.15,724397.0,1946692.0,,,25.24,2531082.0,,668321.0,5488428.0,2583.82,204.32,,,13.27,13.27,546795840.0,17995051094.4,,17031.68,13.17,26.96,0.2401,38.57,0.1772,32.91
2020-05-06,111081584.0,3576827004.8,4.27,8.99,4.27,3668.62,1.0,2841758707.2,83623304.0,88253376.0,2692670388.8,,,2233166.0,168.74,,36017.0,,94.25,2689141.0,3404604.0,,,168.74,2233166.0,1.21,1159166.0,3392145.0,2741.49,116.69,0.06,,13.27,13.27,546690240.0,17603425728.0,2046.0,17936.11,13.26,23.21,0.2477,41.81,0.1762,32.2
2020-05-07,106675336.0,3474415693.52,4.1,9.06,4.1,3476.64,1.0,2814564690.48,76973536.0,86415864.0,2507028067.52,,,667715.0,9.47,,,,244.11,218699.0,7326682.0,,,9.47,667715.0,,9200.0,2056215.0,2473.19,113.89,,,12.26,12.26,550850688.0,17941206908.16,,17762.78,12.22,24.75,0.2589,42.82,0.1699,32.57
2020-05-08,98351120.0,3244111693.2,3.78,8.76,3.78,3258.29,1.0,2668157705.52,73927672.0,80890032.0,2438504260.92,,,1035044.0,18.66,,7254.0,,188.16,481798.0,5961316.0,,,18.66,1035044.0,0.24,1880405.0,6014880.0,2400.66,152.87,,,11.77,11.77,554257280.0,18282176380.8,,18074.54,11.72,25.58,0.259,42.46,0.1566,32.985
