,AELIS FP Equity_DX_SI_QTY,AELIS FP Equity_DX_SHORT_INTEREST_VALUE,AELIS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AELIS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AELIS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AELIS FP Equity_DX_SI_MV,AELIS FP Equity_DX_DSS,AELIS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AELIS FP Equity_DX_SUPPLY_SI_QTY,AELIS FP Equity_DX_BROKER_SI_QTY,AELIS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AELIS FP Equity_DX_SUPPLY_SI_QTY_INC_x,AELIS FP Equity_DX_BROKER_SI_MV_INC_x,AELIS FP Equity_DX_BROKER_SI_QTY_ADD,AELIS FP Equity_DX_SUPPLY_SI_MV_DEC,AELIS FP Equity_DX_BROKER_SI_QTY_INC,AELIS FP Equity_DX_SUPPLY_SI_QTY_DEC,AELIS FP Equity_DX_BROKER_SI_MV_INC_y,AELIS FP Equity_DX_SUPPLY_SI_QTY_INC_y,AELIS FP Equity_DX_BROKER_SI_MV_ADD,AELIS FP Equity_DX_SUPPLY_SI_QTY_ADD,AELIS FP Equity_DX_BROKER_SI_QTY_DEC,AELIS FP Equity_DX_SUPPLY_SI_MV,AELIS FP Equity_DX_BROKER_SI_MV_DEC,AELIS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AELIS FP Equity_DX_UTILIZATION_QUANTITY,AELIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AELIS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AELIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AELIS FP Equity_DX_ACTIVE_UTILIZATION_MV,AELIS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AELIS FP Equity_DX_BROKER_SI_CON_RATIO,AELIS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AELIS FP Equity_DX_DEMAND_SUPPLY_RATIO,AELIS FP Equity_PX_LAST
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16100.0,225400.0,0.23,0.0,,0.0,,0.0,14.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16100.0,225400.0,0.23,0.0,,0.0,,0.0,14.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16100.0,225400.0,0.23,0.0,,0.0,,0.0,14.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15730.0,218647.0,0.22,0.0,,0.0,,0.0,13.9
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15600.0,216840.0,0.22,0.0,,0.0,,0.0,13.9
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15600.0,217620.0,0.22,0.0,,0.0,,0.0,13.95
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15375.0,213712.5,0.21,0.0,,0.0,,0.0,13.9
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16100.0,223790.0,0.22,0.0,,0.0,,0.0,13.9
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16100.0,224595.0,0.22,0.0,,0.0,,0.0,13.95
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15291.0,213309.45,0.21,0.0,,0.0,,0.0,13.95
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14468.0,201105.2,0.2,0.0,,0.0,,0.0,13.9
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14468.0,201105.2,0.2,0.0,,0.0,,0.0,13.9
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14468.0,201828.6,0.2,0.0,,0.0,,0.0,13.95
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14414.0,201075.3,0.2,0.0,,0.0,,0.0,13.95
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14222.0,198396.9,0.2,0.0,,0.0,,0.0,13.95
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13212.0,184307.4,0.18,0.0,,0.0,,0.0,13.95
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,184042.35,0.18,0.0,,0.0,,0.0,13.95
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,184042.35,0.18,0.0,,0.0,,0.0,13.95
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,184042.35,0.18,0.0,,0.0,,0.0,13.95
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,184042.35,0.18,0.0,,0.0,,0.0,13.95
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,183382.7,0.18,0.0,,0.0,,0.0,13.9
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,184042.35,0.18,0.0,,0.0,,0.0,13.95
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,184042.35,0.18,0.0,,0.0,,0.0,13.95
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,183382.7,0.18,0.0,,0.0,,0.0,13.9
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,183382.7,0.18,0.0,,0.0,,0.0,13.9
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,183382.7,0.18,0.0,,0.0,,0.0,13.9
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,183382.7,0.18,0.0,,0.0,,0.0,13.9
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,184042.35,0.18,0.0,,0.0,,0.0,13.95
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,184042.35,0.18,0.0,,0.0,,0.0,13.95
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182723.05,0.18,0.0,,0.0,,0.0,13.85
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,184042.35,0.18,0.0,,0.0,,0.0,13.95
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,184042.35,0.18,0.0,,0.0,,0.0,13.95
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,184042.35,0.18,0.0,,0.0,,0.0,13.95
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,183382.7,0.18,0.0,,0.0,,0.0,13.9
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182723.05,0.18,0.0,,0.0,,0.0,13.85
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182723.05,0.18,0.0,,0.0,,0.0,13.85
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182723.05,0.18,0.0,,0.0,,0.0,13.85
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182723.05,0.18,0.0,,0.0,,0.0,13.85
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182723.05,0.18,0.0,,0.0,,0.0,13.85
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182723.05,0.18,0.0,,0.0,,0.0,13.85
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182723.05,0.18,0.0,,0.0,,0.0,13.85
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,179424.8,0.18,0.0,,0.0,,0.0,13.6
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,179424.8,0.18,0.0,,0.0,,0.0,13.6
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182723.05,0.18,0.0,,0.0,,0.0,13.85
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,181403.75,0.18,0.0,,0.0,,0.0,13.75
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,181403.75,0.18,0.0,,0.0,,0.0,13.75
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,182063.4,0.18,0.0,,0.0,,0.0,13.8
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,181403.75,0.18,0.0,,0.0,,0.0,13.75
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,181403.75,0.18,0.0,,0.0,,0.0,13.75
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,181403.75,0.18,0.0,,0.0,,0.0,13.75
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,181403.75,0.18,0.0,,0.0,,0.0,13.75
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,181403.75,0.18,0.0,,0.0,,0.0,13.75
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,180744.1,0.18,0.0,,0.0,,0.0,13.7
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,179424.8,0.18,0.0,,0.0,,0.0,13.6
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,178765.15,0.18,0.0,,0.0,,0.0,13.55
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13193.0,176786.2,0.18,0.0,,0.0,,0.0,13.4
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10960.0,147412.0,0.15,0.0,,0.0,,0.0,13.45
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10960.0,147412.0,0.15,0.0,,0.0,,0.0,13.45
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11847.0,159934.5,0.16,0.0,,0.0,,0.0,13.5
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,162000.0,0.16,0.0,,0.0,,0.0,13.5
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,162600.0,0.16,0.0,,0.0,,0.0,13.55
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,162600.0,0.16,0.0,,0.0,,0.0,13.55
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,162600.0,0.16,0.0,,0.0,,0.0,13.55
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,162000.0,0.16,0.0,,0.0,,0.0,13.5
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,162000.0,0.16,0.0,,0.0,,0.0,13.5
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,162000.0,0.16,0.0,,0.0,,0.0,13.5
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,162000.0,0.16,0.0,,0.0,,0.0,13.5
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,162600.0,0.16,0.0,,0.0,,0.0,13.55
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160200.0,0.16,0.0,,0.0,,0.0,13.35
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,161400.0,0.16,0.0,,0.0,,0.0,13.45
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
