,ALUPG FP Equity_DX_SI_QTY,ALUPG FP Equity_DX_SHORT_INTEREST_VALUE,ALUPG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALUPG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALUPG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALUPG FP Equity_DX_SI_MV,ALUPG FP Equity_DX_DSS,ALUPG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALUPG FP Equity_DX_SUPPLY_SI_QTY,ALUPG FP Equity_DX_BROKER_SI_QTY,ALUPG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALUPG FP Equity_DX_BROKER_SI_QTY_ADD,ALUPG FP Equity_DX_SUPPLY_SI_MV_DEC,ALUPG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALUPG FP Equity_DX_BROKER_SI_MV_ADD,ALUPG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALUPG FP Equity_DX_BROKER_SI_QTY_DEC,ALUPG FP Equity_DX_SUPPLY_SI_MV,ALUPG FP Equity_DX_BROKER_SI_MV_DEC,ALUPG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALUPG FP Equity_DX_UTILIZATION_QUANTITY,ALUPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALUPG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALUPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALUPG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALUPG FP Equity_DX_BROKER_SI_CON_RATIO,ALUPG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALUPG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALUPG FP Equity_PX_LAST
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1032.0,0.0,0.0,0.0,,0.0,2.58
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1032.0,0.0,0.0,0.0,,0.0,2.58
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1032.0,0.0,0.0,0.0,,0.0,2.58
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1032.0,0.0,0.0,0.0,,0.0,2.58
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1032.0,0.0,0.0,0.0,,0.0,2.58
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1032.0,0.0,0.0,0.0,,0.0,2.58
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1032.0,0.0,0.0,0.0,,0.0,2.58
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1032.0,0.0,0.0,0.0,,0.0,2.58
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1032.0,0.0,0.0,0.0,,0.0,2.58
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1040.0,0.0,0.0,0.0,,0.0,2.6
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1040.0,0.0,0.0,0.0,,0.0,2.6
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,1040.0,0.0,0.0,0.0,,0.0,2.6
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,904.0,0.0,0.0,0.0,,0.0,2.26
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,904.0,0.0,0.0,0.0,,0.0,2.26
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,904.0,0.0,0.0,0.0,,0.0,2.26
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,904.0,0.0,0.0,0.0,,0.0,2.26
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,904.0,0.0,0.0,0.0,,0.0,2.26
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,904.0,0.0,0.0,0.0,,0.0,2.26
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,904.0,0.0,0.0,0.0,,0.0,2.26
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,864.0,0.0,0.0,0.0,,0.0,2.16
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,792.0,0.0,0.0,0.0,,0.0,1.98
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,792.0,0.0,0.0,0.0,,0.0,1.98
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,792.0,0.0,0.0,0.0,,0.0,1.98
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,792.0,0.0,0.0,0.0,,0.0,1.98
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,792.0,0.0,0.0,0.0,,0.0,1.98
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,792.0,0.0,0.0,0.0,,0.0,1.98
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,792.0,0.0,0.0,0.0,,0.0,1.98
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,792.0,0.0,0.0,0.0,,0.0,1.98
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,792.0,0.0,0.0,0.0,,0.0,1.98
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,792.0,0.0,0.0,0.0,,0.0,1.98
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,792.0,0.0,0.0,0.0,,0.0,1.98
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,848.0,0.0,0.0,0.0,,0.0,2.12
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,848.0,0.0,0.0,0.0,,0.0,2.12
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,848.0,0.0,0.0,0.0,,0.0,2.12
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,848.0,0.0,0.0,0.0,,0.0,2.12
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,856.0,0.0,0.0,0.0,,0.0,2.14
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,856.0,0.0,0.0,0.0,,0.0,2.14
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,788.0,0.0,0.0,0.0,,0.0,1.97
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,950.0,1871.5,0.0,0.0,0.0,,0.0,1.97
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,950.0,1871.5,0.0,0.0,0.0,,0.0,1.97
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3940.0,0.0,0.0,0.0,,0.0,1.97
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3940.0,0.0,0.0,0.0,,0.0,1.97
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3940.0,0.0,0.0,0.0,,0.0,1.97
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3620.0,0.0,0.0,0.0,,0.0,1.81
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3620.0,0.0,0.0,0.0,,0.0,1.81
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3620.0,0.0,0.0,0.0,,0.0,1.81
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3940.0,0.0,0.0,0.0,,0.0,1.97
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3600.0,0.0,0.0,0.0,,0.0,1.8
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3600.0,0.0,0.0,0.0,,0.0,1.8
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3600.0,0.0,0.0,0.0,,0.0,1.8
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3600.0,0.0,0.0,0.0,,0.0,1.8
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3600.0,0.0,0.0,0.0,,0.0,1.8
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3400.0,0.0,0.0,0.0,,0.0,1.7
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3400.0,0.0,0.0,0.0,,0.0,1.7
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3400.0,0.0,0.0,0.0,,0.0,1.7
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3400.0,0.0,0.0,0.0,,0.0,1.7
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3400.0,0.0,0.0,0.0,,0.0,1.7
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3400.0,0.0,0.0,0.0,,0.0,1.7
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3400.0,0.0,0.0,0.0,,0.0,1.7
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3400.0,0.0,0.0,0.0,,0.0,1.7
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3200.0,0.0,0.0,0.0,,0.0,1.6
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3960.0,0.0,0.0,0.0,,0.0,1.98
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3600.0,0.0,0.0,0.0,,0.0,1.8
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3600.0,0.0,0.0,0.0,,0.0,1.8
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3600.0,0.0,0.0,0.0,,0.0,1.8
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3600.0,0.0,0.0,0.0,,0.0,
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3600.0,0.0,0.0,0.0,,0.0,
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3620.0,0.0,0.0,0.0,,0.0,1.81
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3620.0,0.0,0.0,0.0,,0.0,1.81
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3620.0,0.0,0.0,0.0,,0.0,1.81
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3620.0,0.0,0.0,0.0,,0.0,
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,3600.0,0.0,0.0,0.0,,0.0,1.8
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,4240.0,0.0,0.0,0.0,,0.0,2.12
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,4600.0,0.0,0.0,0.0,,0.0,2.3
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,4600.0,0.0,0.0,0.0,,0.0,2.3
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,4560.0,0.0,0.0,0.0,,0.0,2.28
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,4000.0,0.0,0.0,0.0,,0.0,2.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,4360.0,0.0,0.0,0.0,,0.0,2.18
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,4360.0,0.0,0.0,0.0,,0.0,2.18
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,4760.0,0.0,0.0,0.0,,0.0,2.38
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,5040.0,0.0,0.0,0.0,,0.0,2.52
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,5040.0,0.01,0.0,0.0,,0.0,2.52
