,BTC FP Equity_DX_SI_QTY,BTC FP Equity_DX_SHORT_INTEREST_VALUE,BTC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BTC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BTC FP Equity_DX_SI_MV,BTC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BTC FP Equity_DX_SUPPLY_SI_QTY,BTC FP Equity_DX_BROKER_SI_QTY,BTC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BTC FP Equity_DX_BROKER_SI_MV_NEW_x,BTC FP Equity_DX_SUPPLY_SI_QTY_INC_x,BTC FP Equity_DX_BROKER_SI_MV_INC_x,BTC FP Equity_DX_BROKER_SI_QTY_ADD,BTC FP Equity_DX_BROKER_SI_QTY_NEW,BTC FP Equity_DX_SUPPLY_SI_MV_DEC,BTC FP Equity_DX_BROKER_SI_QTY_INC,BTC FP Equity_DX_SUPPLY_SI_QTY_DEC,BTC FP Equity_DX_BROKER_SI_MV_NEW_y,BTC FP Equity_DX_BROKER_SI_MV_INC_y,BTC FP Equity_DX_SUPPLY_SI_QTY_INC_y,BTC FP Equity_DX_BROKER_SI_MV_ADD,BTC FP Equity_DX_SUPPLY_SI_QTY_ADD,BTC FP Equity_DX_BROKER_SI_QTY_DEC,BTC FP Equity_DX_SUPPLY_SI_MV,BTC FP Equity_DX_BROKER_SI_MV_DEC,BTC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BTC FP Equity_DX_UTILIZATION_QUANTITY,BTC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BTC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BTC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BTC FP Equity_DX_ACTIVE_UTILIZATION_MV,BTC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BTC FP Equity_DX_BROKER_SI_CON_RATIO,BTC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BTC FP Equity_DX_DEMAND_SUPPLY_RATIO,BTC FP Equity_PX_LAST
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3595.0,67028.77,0.06,0.0,,0.0,,0.0,18.65
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1295.0,24475.5,0.02,0.0,,0.0,,0.0,18.9
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1295.0,26100.73,0.02,0.0,,0.0,,0.0,20.16
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1303.0,26242.42,0.03,0.0,,0.0,,0.0,20.14
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,449.0,8635.62,0.01,0.0,,0.0,,0.0,19.23
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,449.0,8578.15,0.01,0.0,,0.0,,0.0,19.11
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1259.0,25055.36,0.02,0.0,,0.0,,0.0,19.9
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1259.0,25064.17,0.02,0.0,,0.0,,0.0,19.91
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,737.0,12917.4,0.01,0.0,,0.0,,0.0,17.53
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,737.0,12691.88,0.01,0.0,,0.0,,0.0,17.22
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,737.0,12540.79,0.01,0.0,,0.0,,0.0,17.02
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,737.0,13300.64,0.01,0.0,,0.0,,0.0,18.05
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,737.0,13540.9,0.01,0.0,,0.0,,0.0,18.37
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,537.0,9380.32,0.01,0.0,,0.0,,0.0,17.47
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,537.0,9508.12,0.01,0.0,,0.0,,0.0,17.71
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,497.0,8651.78,0.01,0.0,,0.0,,0.0,17.41
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,897.0,15889.46,0.02,0.0,,0.0,,0.0,17.71
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,897.0,16050.92,0.02,0.0,,0.0,,0.0,17.89
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,497.0,9029.0,0.01,0.0,,0.0,,0.0,18.17
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,497.0,8775.03,0.01,0.0,,0.0,,0.0,17.66
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,897.0,15335.11,0.02,0.0,,0.0,,0.0,17.1
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,704.0,12311.55,0.01,0.0,,0.0,,0.0,17.49
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,704.0,12518.53,0.01,0.0,,0.0,,0.0,17.78
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,504.0,8988.84,0.01,0.0,,0.0,,0.0,17.84
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,504.0,8930.88,0.01,0.0,,0.0,,0.0,17.72
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,512.0,9047.04,0.01,0.0,,0.0,,0.0,17.67
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,512.0,8634.88,0.01,0.0,,0.0,,0.0,16.86
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,512.0,8727.55,0.01,0.0,,0.0,,0.0,17.05
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,512.0,7685.12,0.01,0.0,,0.0,,0.0,15.01
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,712.0,9398.4,0.01,0.0,,0.0,,0.0,13.2
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,512.0,6984.7,0.01,0.0,,0.0,,0.0,13.64
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,512.0,7244.8,0.01,0.0,,0.0,,0.0,14.15
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2052.0,28535.11,0.03,0.0,,0.0,,0.0,13.91
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2052.0,29431.84,0.03,0.0,,0.0,,0.0,14.34
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2052.0,25576.13,0.03,0.0,,0.0,,0.0,12.46
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2052.0,26879.15,0.02,0.0,,0.0,,0.0,13.1
2025-03-06,44.0,590.88,0.01,0.01,0.0,0.0,44.0,0.0,590.88,,,,,,,,,,,,,44.0,,0.0,,100.0,1.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.0196,13.43
2025-03-07,44.0,570.64,0.01,0.01,0.0,0.0,44.0,0.0,570.64,,,,,,,,,,,,,,,0.0,,100.0,1.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.0196,12.97
2025-03-10,44.0,534.47,0.01,0.01,0.0,0.0,44.0,0.0,534.47,,,,,,,,,,,,,,,0.0,,100.0,1.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0169,12.15
2025-03-11,44.0,508.73,0.01,0.01,0.0,0.0,44.0,0.0,508.73,,,,,,,,,,,,,,,0.0,,100.0,1.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0169,11.56
2025-03-12,44.0,535.3,0.01,0.01,0.0,0.0,44.0,0.0,535.3,,,,,,,,,,,,,,,0.0,,100.0,1.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.0188,12.17
2025-03-13,44.0,509.56,0.01,0.01,0.0,0.0,44.0,0.0,509.56,,,,,,,,,,,,,,,0.0,,100.0,1.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.0188,11.58
2025-03-14,44.0,529.85,0.01,0.01,0.0,0.0,44.0,0.0,529.85,,,,,,,,,,,,,,,0.0,,100.0,1.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0184,12.04
2025-03-17,44.0,529.28,0.01,0.01,0.0,0.0,44.0,0.0,529.28,,,,,,,,,,,,,,,0.0,,100.0,1.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0184,12.03
2025-03-18,44.0,521.31,0.01,0.01,0.0,0.0,44.0,0.0,521.31,,,,,,,,,,,,,,,0.0,,100.0,1.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.018,11.85
2025-03-19,44.0,527.56,0.01,0.01,0.0,0.0,44.0,0.0,527.56,,,,,,,,,,,,,,,0.0,,100.0,1.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.018,11.99
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,44.0,,,,,,,0.0,,0.0,0.0,2702.0,32804.98,0.03,0.0,,0.0,,0.0,12.14
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2751.0,33372.38,0.03,0.0,,0.0,,0.0,12.13
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2553.0,33411.11,0.03,0.0,,0.0,,0.0,13.09
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2553.0,33270.7,0.03,0.0,,0.0,,0.0,13.03
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2553.0,31728.68,0.03,0.0,,0.0,,0.0,12.43
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2553.0,31026.61,0.03,0.0,,0.0,,0.0,12.15
2025-03-28,12200.0,137957.6,1.83,2.03,0.14,68978.8,6100.0,6100.0,68978.8,,,,6100.0,,,,,,,,0.07,6100.0,,0.07,,100.0,70.5,0.0,0.0,0.0,100.0,48.21,0.5006,51.79,1.4099,11.31
2025-03-31,12200.0,132626.2,1.81,2.03,0.14,66313.1,6100.0,6100.0,66313.1,,,,,,,,,,,,,,,0.07,,100.0,70.5,0.0,0.0,0.0,100.0,49.01,0.5002,50.99,1.4099,10.87
2025-04-01,12200.0,135359.0,1.75,2.03,0.13,67679.5,6100.0,6100.0,67679.5,,,,,,,,,,,,,,,0.07,,100.0,70.5,0.0,0.0,0.0,100.0,49.49,0.5001,50.51,1.4099,11.1
2025-04-02,12200.0,140361.0,1.53,2.0,0.14,70180.5,6100.0,6100.0,70180.5,,,,,,,,,,,,,,,0.07,,100.0,70.5,0.0,0.0,0.0,100.0,49.1,0.5002,50.9,1.4099,11.51
2025-04-03,12200.0,132504.2,1.51,2.0,0.14,66252.1,6100.0,6100.0,66252.1,,,,,,,,,,,,,,,0.07,,100.0,70.5,0.0,0.0,0.0,100.0,48.55,0.5004,51.45,1.4099,10.86
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.07,,6100.0,,,,,,6100.0,0.0,0.07,0.0,0.0,8653.0,87248.2,0.1,0.0,,0.0,,0.0,10.08
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2553.0,25351.29,0.03,0.0,,0.0,,0.0,9.93
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2653.0,26914.69,0.03,0.0,,0.0,,0.0,10.15
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2553.0,23919.06,0.03,0.0,,0.0,,0.0,9.37
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2553.0,25499.36,0.02,0.0,,0.0,,0.0,9.99
2025-04-11,16000.0,157344.0,2.44,2.62,0.16,78672.0,8000.0,8000.0,78672.0,,,,8000.0,,,,,,,,0.08,8000.0,,0.08,,100.0,75.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.5162,9.83
2025-04-14,16000.0,163968.0,2.56,2.62,0.16,81984.0,8000.0,8000.0,81984.0,,,,,,,,,,,,,,,0.08,,100.0,75.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.5162,10.25
2025-04-15,16000.0,163232.0,2.6,2.62,0.16,81616.0,8000.0,8000.0,81616.0,,,,,,,,,,,,,,,0.08,,100.0,75.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.5162,10.2
2025-04-16,16000.0,159424.0,2.3,2.62,0.16,79712.0,8000.0,8000.0,79712.0,,,,,,,,,,,,,,,0.08,,100.0,75.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.5162,9.96
2025-04-17,16000.0,157104.0,2.3,2.54,0.16,78552.0,8000.0,8000.0,78552.0,,,,,,,,,,,,,,,0.08,,100.0,75.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.5162,9.82
2025-04-18,16000.0,157104.0,2.3,2.54,0.16,78552.0,8000.0,8000.0,78552.0,,,,,,,,,,,,,,,0.08,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,1.4881,
2025-04-21,16000.0,157104.0,2.3,2.54,0.16,78552.0,8000.0,8000.0,78552.0,,,,,,,,,,,,,,,0.08,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,1.4881,
2025-04-22,16000.0,171104.0,2.3,2.54,0.16,85552.0,8000.0,8000.0,85552.0,,,,,,,,,,,,,,,0.08,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,1.4881,10.69
2025-04-23,16000.0,176288.0,2.0,2.54,0.17,88144.0,8000.0,8000.0,88144.0,,,,,,,,,,,,,,,0.09,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,1.4881,11.02
2025-04-24,16000.0,180576.0,2.1,2.54,0.18,90288.0,8000.0,8000.0,90288.0,,,,,,,,,,,,,,,0.09,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,1.4881,11.29
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.09,,8000.0,,,,,,8000.0,0.0,0.09,0.0,0.0,10352.0,121915.5,0.12,0.0,,0.0,,0.0,11.78
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2752.0,31292.99,0.03,0.0,,0.0,,0.0,11.37
2025-04-29,7600.0,87688.8,0.99,1.21,0.09,43844.4,3800.0,3800.0,43844.4,,,,3800.0,,,,,,,,0.04,3800.0,,0.04,,100.0,58.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.16,11.54
2025-04-30,12800.0,143667.2,1.51,2.03,0.15,71833.6,6400.0,6400.0,71833.6,,2600.0,0.03,,,,2600.0,,,0.03,2600.0,,,,0.07,,100.0,69.93,0.0,0.0,0.0,100.0,49.31,0.5001,50.69,1.3986,11.22
2025-05-01,12800.0,143667.2,1.51,2.03,0.15,71833.6,6400.0,6400.0,71833.6,,,,,,,,,,,,,,,0.07,,100.0,69.93,0.0,0.0,0.0,100.0,49.31,0.5001,50.69,1.3986,
2025-05-02,12800.0,155417.6,1.51,2.03,0.15,77708.8,6400.0,6400.0,77708.8,,,,,,,,,,,,,,,0.07,,100.0,69.93,0.0,0.0,0.0,100.0,48.03,0.5008,51.97,1.3986,12.14
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.07,,6400.0,,,,,,6400.0,0.0,0.08,0.0,0.0,2752.0,31925.95,0.03,0.0,,0.0,,0.0,11.6
2025-05-06,19600.0,224772.8,2.2,3.11,0.23,112386.4,9800.0,9800.0,112386.4,,,,9800.0,,,,,,,,0.11,9800.0,,0.11,,100.0,78.08,0.0,0.0,0.0,100.0,49.71,0.5,50.29,1.5615,11.47
2025-05-07,19600.0,229457.2,2.2,3.11,0.23,114728.6,9800.0,9800.0,114728.6,,,,,,,,,,,,,,,0.11,,100.0,78.08,0.0,0.0,0.0,100.0,49.49,0.5001,50.51,1.5615,11.71
2025-05-08,19600.0,243510.4,2.26,3.11,0.24,121755.2,9800.0,9800.0,121755.2,,,,,,,,,,,,,,,0.11,,100.0,78.08,0.0,0.0,0.0,100.0,48.52,0.5004,51.48,1.5615,12.42
2025-05-09,19600.0,248978.8,2.27,3.11,0.25,124489.4,9800.0,9800.0,124489.4,,,,,,,,,,,,,,,0.12,,100.0,78.08,0.0,0.0,0.0,100.0,49.44,0.5001,50.56,1.5615,12.7
2025-05-12,19600.0,262365.6,2.28,2.93,0.25,131182.8,9800.0,9800.0,131182.8,,,,,,,,,,,,,,,0.12,,100.0,78.08,0.0,0.0,0.0,100.0,48.69,0.5003,51.31,1.5615,13.39
2025-05-13,19600.0,269892.0,2.29,2.93,0.27,134946.0,9800.0,9800.0,134946.0,,,,,,,,,,,,,,,0.13,,100.0,78.08,0.0,0.0,0.0,100.0,49.3,0.5001,50.7,1.5615,13.77
2025-05-14,19600.0,276752.0,2.23,2.93,0.27,138376.0,9800.0,9800.0,138376.0,,,,,,,,,,,,,,,0.13,,100.0,78.08,0.0,0.0,0.0,100.0,49.37,0.5001,50.63,1.5615,14.12
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.13,,9800.0,,,,,,9800.0,0.0,0.14,0.0,0.0,2852.0,38202.54,0.04,0.0,,0.0,,0.0,13.4
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2852.0,40398.58,0.04,0.0,,0.0,,0.0,14.17
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2752.0,37504.26,0.04,0.0,,0.0,,0.0,13.63
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2752.0,38932.54,0.04,0.0,,0.0,,0.0,14.15
2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2752.0,39934.27,0.04,0.0,,0.0,,0.0,14.51
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2752.0,39408.64,0.04,0.0,,0.0,,0.0,14.32
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2752.0,37672.13,0.04,0.0,,0.0,,0.0,13.69
2025-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2852.0,39751.18,0.04,0.0,,0.0,,0.0,13.94
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3052.0,43170.54,0.04,0.0,,0.0,,0.0,14.15
2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2952.0,40108.82,0.04,0.0,,0.0,,0.0,13.59
2025-05-29,14800.0,200791.6,2.07,2.21,0.2,100395.8,7400.0,7400.0,100395.8,,,,7400.0,,,,,,,,0.1,7400.0,,0.1,,100.0,71.48,0.0,0.0,0.0,100.0,49.96,0.5,50.04,1.4297,13.57
2025-05-30,14800.0,195064.0,2.11,2.18,0.2,97532.0,7400.0,7400.0,97532.0,,,,,,,,,,,,,,,0.1,,100.0,71.48,0.0,0.0,0.0,100.0,49.27,0.5001,50.73,1.4297,13.18
2025-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,7400.0,,,,,,7400.0,0.0,0.1,0.0,0.0,2752.0,36235.58,0.04,0.0,,0.0,,0.0,13.17
2025-06-03,400.0,5400.0,0.07,0.06,0.01,2700.0,200.0,200.0,2700.0,,,,200.0,,,,,,,,0.0,200.0,,0.0,,100.0,6.78,0.0,0.0,0.0,100.0,49.38,0.5001,50.62,0.1355,13.5
2025-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,200.0,,,,,,200.0,0.0,0.0,0.0,0.0,2852.0,39366.16,0.04,0.0,,0.0,,0.0,13.8
2025-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2852.0,40515.51,0.04,0.0,,0.0,,0.0,14.21
2025-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2852.0,40834.94,0.04,0.0,,0.0,,0.0,14.32
2025-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2752.0,39931.52,0.04,0.0,,0.0,,0.0,14.51
2025-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2752.0,39890.24,0.04,0.0,,0.0,,0.0,14.5
2025-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2752.0,39837.95,0.04,0.0,,0.0,,0.0,14.48
2025-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2752.0,38643.58,0.04,0.0,,0.0,,0.0,14.04
2025-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2752.0,37509.76,0.04,0.0,,0.0,,0.0,13.63
2025-06-16,44.0,603.86,0.01,0.01,0.0,0.0,44.0,0.0,603.86,,,,,,,,,,,,,44.0,,0.0,,100.0,1.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.0152,13.72
2025-06-17,44.0,591.27,0.01,0.01,0.0,0.0,44.0,0.0,591.27,,,,,,,,,,,,,,,0.0,,100.0,1.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.0152,13.44
2025-06-18,44.0,581.94,0.01,0.01,0.0,0.0,44.0,0.0,581.94,,,,,,,,,,,,,,,0.0,,100.0,1.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0151,13.23
2025-06-19,44.0,588.1,0.01,0.01,0.0,0.0,44.0,0.0,588.1,,,,,,,,,,,,,,,0.0,,100.0,1.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0151,13.37
2025-06-20,44.0,601.74,0.01,0.01,0.0,0.0,44.0,0.0,601.74,,,,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.015,13.68
2025-06-23,44.0,578.16,0.01,0.01,0.0,0.0,44.0,0.0,578.16,,,,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.015,13.14
2025-06-24,44.0,600.51,0.01,0.01,0.0,0.0,44.0,0.0,600.51,,,,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.015,13.65
2025-06-25,44.0,601.52,0.01,0.01,0.0,0.0,44.0,0.0,601.52,,,,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.015,13.67
2025-06-26,44.0,587.58,0.01,0.01,0.0,0.0,44.0,0.0,587.58,,,,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.015,13.35
2025-06-27,44.0,604.08,0.01,0.01,0.0,0.0,44.0,0.0,604.08,,,,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.015,13.73
2025-06-30,44.0,617.45,0.01,0.01,0.0,0.0,44.0,0.0,617.45,,,,,,,,,,,,,,,0.0,,100.0,1.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0162,14.03
2025-07-01,88.0,1241.94,0.02,0.01,0.0,620.97,44.0,44.0,620.97,0.0,,,,44.0,,,,0.0,,,,,,0.0,,100.0,1.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0324,14.11
2025-07-02,88.0,1302.93,0.02,0.01,0.0,651.46,44.0,44.0,651.46,,,,,,,,,,,,,,,0.0,,100.0,1.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0258,14.81
