,SHC FP Equity_DX_SI_QTY,SHC FP Equity_DX_SHORT_INTEREST_VALUE,SHC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SHC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SHC FP Equity_DX_SI_MV,SHC FP Equity_DX_DSS,SHC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SHC FP Equity_DX_SUPPLY_SI_QTY,SHC FP Equity_DX_BROKER_SI_QTY,SHC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SHC FP Equity_DX_BROKER_SI_MV_NEW_x,SHC FP Equity_DX_SUPPLY_SI_QTY_INC_x,SHC FP Equity_DX_BROKER_SI_MV_INC_x,SHC FP Equity_DX_BROKER_SI_QTY_ADD,SHC FP Equity_DX_BROKER_SI_QTY_NEW,SHC FP Equity_DX_SUPPLY_SI_MV_DEC,SHC FP Equity_DX_BROKER_SI_QTY_INC,SHC FP Equity_DX_SUPPLY_SI_QTY_DEC,SHC FP Equity_DX_BROKER_SI_MV_NEW_y,SHC FP Equity_DX_BROKER_SI_MV_INC_y,SHC FP Equity_DX_SUPPLY_SI_QTY_INC_y,SHC FP Equity_DX_BROKER_SI_MV_ADD,SHC FP Equity_DX_SUPPLY_SI_QTY_ADD,SHC FP Equity_DX_BROKER_SI_QTY_DEC,SHC FP Equity_DX_SUPPLY_SI_MV,SHC FP Equity_DX_BROKER_SI_MV_DEC,SHC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SHC FP Equity_DX_UTILIZATION_QUANTITY,SHC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SHC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SHC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SHC FP Equity_DX_ACTIVE_UTILIZATION_MV,SHC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SHC FP Equity_DX_BROKER_SI_CON_RATIO,SHC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SHC FP Equity_DX_DEMAND_SUPPLY_RATIO,SHC FP Equity_PX_LAST
2017-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,258897.52,0.26,0.0,,0.0,,0.0,25.165
2017-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,258177.36,0.26,0.0,,0.0,,0.0,25.095
2017-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,256788.48,0.26,0.0,,0.0,,0.0,24.96
2017-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,255965.44,0.26,0.0,,0.0,,0.0,24.88
2017-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,256479.84,0.26,0.0,,0.0,,0.0,24.93
2017-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,256839.92,0.26,0.0,,0.0,,0.0,24.965
2017-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,257354.32,0.26,0.0,,0.0,,0.0,25.015
2017-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,255399.6,0.26,0.0,,0.0,,0.0,24.825
2017-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,255914.0,0.25,0.0,,0.0,,0.0,24.875
2017-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,256016.88,0.25,0.0,,0.0,,0.0,24.885
2017-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,254679.44,0.26,0.0,,0.0,,0.0,24.755
2017-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,253393.44,0.26,0.0,,0.0,,0.0,24.63
2017-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,252313.2,0.25,0.0,,0.0,,0.0,24.525
2017-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,250770.0,0.25,0.0,,0.0,,0.0,24.375
2017-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,252416.08,0.25,0.0,,0.0,,0.0,24.535
2017-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,251798.8,0.25,0.0,,0.0,,0.0,24.475
2017-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,252210.32,0.25,0.0,,0.0,,0.0,24.515
2017-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,250615.68,0.25,0.0,,0.0,,0.0,24.36
2017-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,250049.84,0.25,0.0,,0.0,,0.0,24.305
2017-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,251232.96,0.25,0.0,,0.0,,0.0,24.42
2017-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,251593.04,0.25,0.0,,0.0,,0.0,24.455
2017-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,251593.04,0.25,0.0,,0.0,,0.0,24.455
2017-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,252981.92,0.25,0.0,,0.0,,0.0,24.59
2017-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,252981.92,0.25,0.0,,0.0,,0.0,
2017-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,252981.92,0.25,0.0,,0.0,,0.0,
2017-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,256839.92,0.25,0.0,,0.0,,0.0,24.965
2017-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,256016.88,0.26,0.0,,0.0,,0.0,24.885
2017-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,252107.44,0.26,0.0,,0.0,,0.0,24.505
2017-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,253033.36,0.25,0.0,,0.0,,0.0,24.595
2017-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,242436.72,0.25,0.0,,0.0,,0.0,23.565
2017-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,241870.88,0.24,0.0,,0.0,,0.0,23.51
2017-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,241407.92,0.24,0.0,,0.0,,0.0,23.465
2017-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,242179.52,0.24,0.0,,0.0,,0.0,23.54
2017-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,242230.96,0.24,0.0,,0.0,,0.0,23.545
2017-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,242230.96,0.24,0.0,,0.0,,0.0,
2017-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,240173.36,0.24,0.0,,0.0,,0.0,23.345
2017-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,240379.12,0.24,0.0,,0.0,,0.0,23.365
2017-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236932.64,0.24,0.0,,0.0,,0.0,23.03
2017-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,233640.48,0.24,0.0,,0.0,,0.0,22.71
2017-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235492.32,0.23,0.0,,0.0,,0.0,22.89
2017-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,234772.16,0.24,0.0,,0.0,,0.0,22.82
2017-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,234720.72,0.24,0.0,,0.0,,0.0,22.815
2017-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235492.32,0.23,0.0,,0.0,,0.0,22.89
2017-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,234514.96,0.23,0.0,,0.0,,0.0,22.795
2017-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,233691.92,0.23,0.0,,0.0,,0.0,22.715
2017-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,233228.96,0.23,0.0,,0.0,,0.0,22.67
2017-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236984.08,0.23,0.0,,0.0,,0.0,23.035
2017-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,238270.08,0.24,0.0,,0.0,,0.0,23.16
2017-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236726.88,0.24,0.0,,0.0,,0.0,23.01
2017-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236675.44,0.24,0.0,,0.0,,0.0,23.005
2017-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235646.64,0.24,0.0,,0.0,,0.0,22.905
2017-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235646.64,0.24,0.0,,0.0,,0.0,22.905
2017-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235749.52,0.23,0.0,,0.0,,0.0,22.915
2017-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235800.96,0.24,0.0,,0.0,,0.0,22.92
2017-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235698.08,0.24,0.0,,0.0,,0.0,22.91
2017-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236212.48,0.24,0.0,,0.0,,0.0,22.96
2017-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236881.2,0.23,0.0,,0.0,,0.0,23.025
2017-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235183.68,0.24,0.0,,0.0,,0.0,22.86
2017-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,234154.88,0.23,0.0,,0.0,,0.0,22.76
2017-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235389.44,0.23,0.0,,0.0,,0.0,22.88
2017-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236984.08,0.24,0.0,,0.0,,0.0,23.035
2017-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,237138.4,0.24,0.0,,0.0,,0.0,23.05
2017-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,237189.84,0.24,0.0,,0.0,,0.0,23.055
2017-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235543.76,0.24,0.0,,0.0,,0.0,22.895
2017-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,237858.56,0.24,0.0,,0.0,,0.0,23.12
2017-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236829.76,0.24,0.0,,0.0,,0.0,23.02
2017-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,237549.92,0.24,0.0,,0.0,,0.0,23.09
2017-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,238938.8,0.24,0.0,,0.0,,0.0,23.225
2017-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236881.2,0.24,0.0,,0.0,,0.0,23.025
2017-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,234566.4,0.24,0.0,,0.0,,0.0,22.8
2017-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235286.56,0.24,0.0,,0.0,,0.0,22.87
2017-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236058.16,0.23,0.0,,0.0,,0.0,22.945
2017-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235646.64,0.24,0.0,,0.0,,0.0,22.905
2017-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236366.8,0.23,0.0,,0.0,,0.0,22.975
2017-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,235029.36,0.24,0.0,,0.0,,0.0,22.845
2017-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236624.0,0.23,0.0,,0.0,,0.0,23.0
2017-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,236778.32,0.23,0.0,,0.0,,0.0,23.015
2017-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,241202.16,0.24,0.0,,0.0,,0.0,23.445
2017-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,242796.8,0.24,0.0,,0.0,,0.0,23.6
2017-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,239247.44,0.24,0.0,,0.0,,0.0,23.255
2017-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,240019.04,0.24,0.0,,0.0,,0.0,23.33
2017-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,239761.84,0.24,0.0,,0.0,,0.0,23.305
2017-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,241047.84,0.24,0.0,,0.0,,0.0,23.43
2017-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,241407.92,0.24,0.0,,0.0,,0.0,23.465
2017-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,240379.12,0.24,0.0,,0.0,,0.0,23.365
2017-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,241562.24,0.24,0.0,,0.0,,0.0,23.48
2017-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,237704.24,0.24,0.0,,0.0,,0.0,23.105
2017-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,237138.4,0.24,0.0,,0.0,,0.0,23.05
2017-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10288.0,237138.4,0.24,0.0,,0.0,,0.0,23.05
2017-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,188348.79,0.19,0.0,,0.0,,0.0,23.065
2017-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,190308.63,0.19,0.0,,0.0,,0.0,23.305
2017-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,188797.92,0.19,0.0,,0.0,,0.0,23.12
2017-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,189492.03,0.19,0.0,,0.0,,0.0,23.205
2017-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,192431.79,0.19,0.0,,0.0,,0.0,23.565
2017-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,191941.83,0.19,0.0,,0.0,,0.0,23.505
2017-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,190716.93,0.19,0.0,,0.0,,0.0,23.355
2017-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,189655.35,0.19,0.0,,0.0,,0.0,23.225
2017-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,189818.67,0.19,0.0,,0.0,,0.0,23.245
2017-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,191778.51,0.19,0.0,,0.0,,0.0,23.485
2017-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,193125.9,0.19,0.0,,0.0,,0.0,23.65
2017-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,191860.17,0.19,0.0,,0.0,,0.0,23.495
2017-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,192595.11,0.19,0.0,,0.0,,0.0,23.585
2017-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,191696.85,0.19,0.0,,0.0,,0.0,23.475
2017-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,189083.73,0.19,0.0,,0.0,,0.0,23.155
2017-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,188879.58,0.19,0.0,,0.0,,0.0,23.13
2017-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,188471.28,0.19,0.0,,0.0,,0.0,23.08
2017-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,191084.4,0.19,0.0,,0.0,,0.0,23.4
2017-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,192145.98,0.19,0.0,,0.0,,0.0,23.53
2017-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,194269.14,0.19,0.0,,0.0,,0.0,23.79
2017-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,191819.34,0.19,0.0,,0.0,,0.0,23.49
2017-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,191166.06,0.19,0.0,,0.0,,0.0,23.41
2017-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,189818.67,0.19,0.0,,0.0,,0.0,23.245
2017-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,190880.25,0.19,0.0,,0.0,,0.0,23.375
2017-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,192105.15,0.19,0.0,,0.0,,0.0,23.525
2017-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,193085.07,0.19,0.0,,0.0,,0.0,23.645
2017-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,191247.72,0.19,0.0,,0.0,,0.0,23.42
2017-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,191941.83,0.19,0.0,,0.0,,0.0,23.505
2017-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,192064.32,0.19,0.0,,0.0,,0.0,23.52
2017-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,192309.3,0.19,0.0,,0.0,,0.0,23.55
2017-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,193289.22,0.19,0.0,,0.0,,0.0,23.67
2017-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,195085.74,0.19,0.0,,0.0,,0.0,23.89
2017-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,194105.82,0.2,0.0,,0.0,,0.0,23.77
2017-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,193003.41,0.19,0.0,,0.0,,0.0,23.635
2017-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,191533.53,0.19,0.0,,0.0,,0.0,23.455
2017-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8166.0,192309.3,0.19,0.0,,0.0,,0.0,23.55
