,MTD FP Equity_DX_SI_QTY,MTD FP Equity_DX_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTD FP Equity_DX_SI_MV,MTD FP Equity_DX_DSS,MTD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY,MTD FP Equity_DX_BROKER_SI_QTY,MTD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTD FP Equity_DX_BROKER_SI_MV_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTD FP Equity_DX_BROKER_SI_MV_INC_x,MTD FP Equity_DX_SUPPLY_SI_MV_NEW,MTD FP Equity_DX_BROKER_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_NEW,MTD FP Equity_DX_SUPPLY_SI_MV_DEC,MTD FP Equity_DX_BROKER_SI_QTY_INC,MTD FP Equity_DX_SUPPLY_SI_QTY_DEC,MTD FP Equity_DX_BROKER_SI_MV_NEW_y,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTD FP Equity_DX_BROKER_SI_MV_INC_y,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTD FP Equity_DX_BROKER_SI_MV_ADD,MTD FP Equity_DX_SUPPLY_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_DEC,MTD FP Equity_DX_SUPPLY_SI_MV,MTD FP Equity_DX_BROKER_SI_MV_DEC,MTD FP Equity_DX_SUPPLY_SI_MV_RMV,MTD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTD FP Equity_DX_UTILIZATION_QUANTITY,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTD FP Equity_DX_ACTIVE_UTILIZATION_MV,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTD FP Equity_DX_BROKER_SI_CON_RATIO,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTD FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-11-07,3600.0,616284.0,6.8,0.22,0.61,,410856.0,1200.0,2400.0,205428.0,,,,,,,,,,,,,,,,,,0.2,,,100.0,0.87,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.026
2018-11-08,3600.0,615456.0,7.51,0.21,0.61,,410304.0,1200.0,2400.0,205152.0,,,,,,,,,,,,,,,,,,0.2,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0259
2018-11-09,3600.0,616140.0,7.35,0.2,0.62,,410760.0,1200.0,2400.0,205380.0,,,,,,,,,,,,,,,,,,0.2,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0259
2018-11-12,3600.0,616428.0,7.34,0.2,0.61,,410952.0,1200.0,2400.0,205476.0,,,,,,,,,,,,,,,,,,0.2,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0259
2018-11-13,3600.0,615780.0,7.69,0.2,0.62,,410520.0,1200.0,2400.0,205260.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0259
2018-11-14,3600.0,615672.0,8.0,0.2,0.62,,410448.0,1200.0,2400.0,205224.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0259
2018-11-15,3600.0,616464.0,7.35,0.2,0.62,,410976.0,1200.0,2400.0,205488.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0257
2018-11-16,3600.0,615924.0,7.98,0.2,0.62,,410616.0,1200.0,2400.0,205308.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-11-19,3600.0,614772.0,7.94,0.2,0.62,,409848.0,1200.0,2400.0,204924.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-11-20,3600.0,615528.0,7.96,0.2,0.61,,410352.0,1200.0,2400.0,205176.0,,,,,,,,,,,,,,,,,,0.2,,,100.0,0.86,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0257
2018-11-21,3600.0,616428.0,7.91,0.2,0.61,,410952.0,1200.0,2400.0,205476.0,,,,,,,,,,,,,,,,,,0.2,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-11-22,3600.0,616932.0,7.91,0.2,0.62,,411288.0,1200.0,2400.0,205644.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-11-23,3600.0,617976.0,9.13,0.2,0.62,,411984.0,1200.0,2400.0,205992.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-11-26,3600.0,619272.0,9.57,0.2,0.62,,412848.0,1200.0,2400.0,206424.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-11-27,3600.0,619740.0,10.83,0.2,0.62,,413160.0,1200.0,2400.0,206580.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-11-28,3600.0,619884.0,10.92,0.2,0.62,,413256.0,1200.0,2400.0,206628.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-11-29,3600.0,621756.0,10.47,0.2,0.62,,414504.0,1200.0,2400.0,207252.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-11-30,3600.0,622008.0,10.4,0.2,0.62,,414672.0,1200.0,2400.0,207336.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-12-03,3600.0,622980.0,3.89,0.2,0.62,,415320.0,1200.0,2400.0,207660.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-12-04,3600.0,624024.0,3.46,0.2,0.62,,416016.0,1200.0,2400.0,208008.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.86,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0257
2018-12-05,16200.0,2810214.0,15.6,0.92,2.81,,1873476.0,5400.0,10800.0,936738.0,,,4200.0,0.73,,4200.0,,,4200.0,,,,0.73,4200.0,0.73,,,0.94,,,9.7,3.86,50270.0,8720336.9,,8.71,9.7,38.91,0.4136,49.98,0.1159
2018-12-06,16200.0,2809242.0,15.24,0.92,2.81,,1872828.0,5400.0,10800.0,936414.0,,,,,,,,,,,,,,,,,,0.94,,,9.7,3.86,50270.0,8717320.7,,8.71,9.7,38.88,0.4136,50.01,0.1159
2018-12-07,20400.0,3538584.0,21.31,1.16,3.54,,2359056.0,6800.0,13600.0,1179528.0,,,1400.0,0.49,,,,,2800.0,,,,0.49,1400.0,,,,1.18,,,12.21,4.86,48870.0,8476990.2,,8.46,12.23,30.89,0.3819,50.0,0.1459
2018-12-10,20400.0,3540828.0,20.37,1.16,3.54,,2360552.0,6800.0,13600.0,1180276.0,,,,,,,,,,,,,,,,,,1.18,,,11.93,4.82,50200.0,8713214.0,,8.71,11.93,30.9,0.3819,49.99,0.1445
2018-12-11,20400.0,3539604.0,19.68,1.16,3.54,,2359736.0,6800.0,13600.0,1179868.0,,,,,,,,,,,,,,,,,,1.18,,,11.93,4.82,50200.0,8710202.0,,8.71,11.93,30.88,0.3819,50.0,0.1445
2018-12-12,20400.0,3541644.0,19.23,1.16,3.54,,2361096.0,6800.0,13600.0,1180548.0,,,,,,,,,,,,,,,,,,1.18,,,11.93,4.82,50200.0,8715222.0,,8.71,11.93,30.9,0.3819,49.99,0.1445
2018-12-13,20400.0,3543276.0,18.46,1.16,3.54,,2362184.0,6800.0,13600.0,1181092.0,,,,,,,,,,,,,,,,,,1.18,,,11.93,4.82,50200.0,8719238.0,,8.71,11.94,30.89,0.3819,49.99,0.1445
2018-12-14,16200.0,2818638.0,14.15,0.92,2.81,,1635506.0,6800.0,9400.0,1183132.0,,,,,,,,,,,,,,,,,4200.0,1.18,0.73,,11.66,4.77,51530.0,8965704.7,,8.95,11.66,27.66,0.5998,72.34,0.1137
2018-12-17,3600.0,626112.0,3.18,0.2,0.63,,417408.0,1200.0,2400.0,208704.0,,,,,,,,0.97,,5600.0,,,,,,,7000.0,0.21,1.21,,100.0,0.84,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0253
2018-12-18,3600.0,626436.0,3.16,0.2,0.63,,417624.0,1200.0,2400.0,208812.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.84,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0253
2018-12-19,3600.0,628056.0,3.15,0.2,0.62,,418704.0,1200.0,2400.0,209352.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.84,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0253
2018-12-20,16500.0,2883705.0,14.46,0.78,2.88,,1922470.0,5500.0,11000.0,961235.0,,,4300.0,1.5,,,,,8600.0,,,,1.5,4300.0,,,,0.96,,,9.43,3.86,52830.0,9233099.1,,9.21,9.43,50.0,0.5,50.0,0.1158
2018-12-21,23700.0,4129725.0,19.17,1.12,4.14,,2753150.0,7900.0,15800.0,1376575.0,,,2400.0,0.83,,,,,4800.0,,,,0.83,2400.0,,,,1.38,,,13.54,4.64,50430.0,8787427.5,,8.8,13.54,50.0,0.5,50.0,0.1391
2018-12-24,23700.0,4133991.0,18.87,1.12,4.14,,2755994.0,7900.0,15800.0,1377997.0,,,,,,,,,,,,,,,,,,1.39,,,13.54,4.02,50430.0,8796504.9,,8.84,13.54,50.0,0.5,50.0,0.1207
2018-12-25,23700.0,4133991.0,18.72,1.12,4.13,,2755994.0,7900.0,15800.0,1377997.0,,,,,,,,,,,,,,,,,,1.38,,,13.54,4.02,50430.0,8796504.9,,8.82,13.54,49.99,0.5,50.01,0.1207
2018-12-26,23700.0,4133991.0,18.72,1.12,4.13,,2755994.0,7900.0,15800.0,1377997.0,,,,,,,,,,,,,,,,,,1.38,,,13.54,4.02,50430.0,8796504.9,,8.79,13.54,49.97,0.5,50.03,0.1207
2018-12-27,34100.0,5953519.0,26.94,1.57,5.94,,3910816.0,11700.0,22400.0,2042703.0,,,3800.0,1.17,,,,,6600.0,,,,1.17,3800.0,,,,2.04,,,20.06,5.96,46630.0,8141131.7,,8.13,20.07,47.79,0.501,52.21,0.1736
2018-12-28,35100.0,6123195.0,27.14,1.62,6.13,,4082130.0,11700.0,23400.0,2041065.0,,,,,,1000.0,,,,,,,,,0.17,,,2.04,,,20.06,5.96,46630.0,8134603.5,,8.13,20.09,45.73,0.4609,50.0,0.1787
2018-12-31,35100.0,6124248.0,23.62,1.62,6.14,,4082832.0,11700.0,23400.0,2041416.0,,,,,,,,,,,,,,,,,,2.05,,,20.06,5.96,46630.0,8136002.4,,8.16,20.09,45.73,0.4609,50.0,0.1787
2019-01-01,35100.0,6124248.0,23.28,1.62,6.12,,4082832.0,11700.0,23400.0,2041416.0,,,,,,,,,,,,,,,,,,2.04,,,20.06,5.96,46630.0,8136002.4,,8.14,20.06,45.72,0.4609,50.01,0.1787
2019-01-02,69600.0,12182088.0,46.17,3.21,12.16,,8121392.0,23200.0,46400.0,4060696.0,,,11500.0,3.98,,,,,23000.0,,,,3.98,11500.0,,,,4.06,,,39.77,11.81,35130.0,6148803.9,,6.13,39.83,47.84,0.4794,50.0,0.3544
2019-01-03,69600.0,12166080.0,38.18,3.11,12.18,,8110720.0,23200.0,46400.0,4055360.0,,,,,,,,,,,,,,,,,,4.06,,,39.77,11.81,35130.0,6140724.0,,6.15,39.78,47.85,0.4794,50.0,0.3544
2019-01-04,65300.0,11381137.0,35.51,2.91,11.41,,7337609.0,23200.0,42100.0,4043528.0,,,,,,,,,,,,,,,,,4300.0,4.05,0.76,,39.77,11.8,35130.0,6122807.7,,6.13,39.79,42.52,0.485,55.11,0.3322
2019-01-07,41100.0,7151811.0,22.24,1.83,7.17,,4767874.0,13700.0,27400.0,2383937.0,,,,,,,,1.64,,9500.0,,,,,,,14700.0,2.39,2.54,,23.49,6.97,44630.0,7766066.3,,7.78,23.49,46.35,0.4661,49.99,0.2091
2019-01-08,41100.0,7141947.0,22.16,1.83,7.14,,4761298.0,13700.0,27400.0,2380649.0,,,,,,,,,,,,,,,,,,2.38,,,23.49,6.97,44630.0,7755355.1,,7.75,23.49,46.34,0.466,49.99,0.209
2019-01-09,54900.0,9559737.0,29.62,2.45,9.55,,6373158.0,18300.0,36600.0,3186579.0,,,4600.0,1.63,,,,,9200.0,,,,1.63,4600.0,,,,3.18,,,31.37,9.31,40030.0,6970423.9,,6.97,31.35,47.26,0.474,49.99,0.2792
2019-01-10,54900.0,9574560.0,29.08,2.45,9.55,,6383040.0,18300.0,36600.0,3191520.0,,,,,,,,,,,,,,,,,,3.18,,,31.37,9.31,40030.0,6981232.0,,6.97,31.37,47.26,0.4741,49.99,0.2792
2019-01-11,57600.0,10063296.0,30.51,2.57,10.04,,6708864.0,19200.0,38400.0,3354432.0,,,900.0,0.31,,,,,1800.0,,,,0.31,900.0,,,,3.35,,,32.92,9.76,39130.0,6836402.3,,6.81,32.93,47.4,0.4753,50.0,0.2929
2019-01-14,57600.0,10071936.0,30.09,2.57,10.06,,6714624.0,19200.0,38400.0,3357312.0,,,,,,,,,,,,,,,,,,3.35,,,31.27,9.61,42200.0,7379092.0,,7.37,31.26,47.4,0.4754,50.0,0.2884
2019-01-15,57600.0,10089792.0,30.28,2.57,10.09,,6726528.0,19200.0,38400.0,3363264.0,,,,,,,,,,,,,,,,,,3.36,,,31.27,9.61,42200.0,7392174.0,,7.39,31.3,47.4,0.4754,50.0,0.2884
2019-01-16,57600.0,10096128.0,29.77,2.57,10.08,,6730752.0,19200.0,38400.0,3365376.0,,,,,,,,,,,,,,,,,,3.36,,,31.27,9.61,42200.0,7396816.0,,7.39,31.27,47.4,0.4754,50.01,0.2884
2019-01-17,57882.0,10149029.88,42.7,2.58,10.15,,6764967.88,19300.0,38582.0,3384062.0,,,100.0,0.18,,1000.0,,,1000.0,,,,0.18,100.0,0.17,,1818.0,3.38,0.32,,31.43,9.66,42100.0,7381814.0,,7.38,31.44,47.44,0.4735,49.77,0.2899
2019-01-18,82782.0,14514995.88,65.99,3.7,14.52,,9675611.88,27600.0,55182.0,4839384.0,,,8300.0,2.9,,,,,16600.0,,,,2.9,8300.0,,,,4.84,,,44.95,13.82,33800.0,5926492.0,,5.93,44.93,48.21,0.4812,49.84,0.4145
2019-01-21,82782.0,14499267.3,66.45,3.7,14.52,,9665127.3,27600.0,55182.0,4834140.0,,,,,,,,,,,,,,,,,,4.84,,,44.95,13.82,33800.0,5920070.0,,5.92,44.97,48.21,0.4812,49.84,0.4145
2019-01-22,82782.0,14518307.16,62.71,3.7,14.48,,9677819.16,27600.0,55182.0,4840488.0,,,,,,,,,,,,,,,,,,4.83,,,44.95,13.82,33800.0,5927844.0,,5.92,44.92,48.21,0.4811,49.84,0.4145
2019-01-23,82782.0,14536519.2,62.22,3.57,14.5,,9689959.2,27600.0,55182.0,4846560.0,,,,,,,,,,,,,,,,,,4.84,,,44.95,13.82,33800.0,5935280.0,,5.92,44.95,48.21,0.4812,49.84,0.4145
2019-01-24,82782.0,14596950.06,64.43,3.51,14.54,,9730242.06,27600.0,55182.0,4866708.0,,,,,,,,,,,,,,,,,,4.85,,,44.95,13.82,33800.0,5959954.0,,5.94,44.94,48.21,0.4812,49.84,0.4145
2019-01-25,82782.0,14596122.24,55.2,3.42,14.58,,9729690.24,27600.0,55182.0,4866432.0,,,,,,,,,,,,,,,,,,4.87,,,44.95,13.82,33800.0,5959616.0,,5.96,44.94,48.31,0.4812,49.75,0.4145
2019-01-28,23382.0,4120142.22,15.8,0.97,4.11,,2745704.22,7800.0,15582.0,1374438.0,,,,,,,,3.48,,19800.0,,,,,,,39600.0,1.37,6.95,,12.7,3.91,53600.0,9444856.0,,9.45,12.7,43.76,0.4392,49.36,0.1171
2019-01-29,23382.0,4119440.76,16.29,0.97,4.12,,2745236.76,7800.0,15582.0,1374204.0,,,,,,,,,,,,,,,,,,1.38,,,12.7,3.91,53600.0,9443248.0,,9.45,12.7,43.74,0.4392,49.37,0.1171
2019-01-30,23382.0,4122012.78,16.51,0.97,4.14,,2746950.78,7800.0,15582.0,1375062.0,,,,,,,,,,,,,,,,,,1.38,,,12.7,3.91,53600.0,9449144.0,,9.45,12.76,43.74,0.4392,49.38,0.1171
2019-01-31,22382.0,3956689.96,15.81,0.92,3.94,,2577805.96,7800.0,14582.0,1378884.0,,,,,,,,,,,,,,,,,1000.0,1.37,0.17,,12.7,3.91,53600.0,9475408.0,,9.45,12.7,46.63,0.4963,52.8,0.1121
2019-02-01,6582.0,1160538.24,4.5,0.27,1.16,,772634.24,2200.0,4382.0,387904.0,,,,,,,,0.98,,5600.0,,,,,,,10200.0,0.39,1.79,,100.0,1.1,0.0,0.0,,0.0,100.0,47.92,0.4821,50.21,0.033
2019-02-04,6582.0,1159090.2,3.67,0.27,1.16,,771670.2,2200.0,4382.0,387420.0,,,,,,,,,,,,,,,,,,0.39,,,100.0,1.1,0.0,0.0,,0.0,100.0,47.92,0.4821,50.21,0.033
2019-02-05,6582.0,1158761.1,3.64,0.27,1.16,,771451.1,2200.0,4382.0,387310.0,,,,,,,,,,,,,,,,,,0.39,,,100.0,1.1,0.0,0.0,,0.0,100.0,47.92,0.4821,50.21,0.033
2019-02-06,6582.0,1158234.54,3.3,0.27,1.16,,771100.54,2200.0,4382.0,387134.0,,,,,,,,,,,,,,,,,,0.39,,,100.0,1.1,0.0,0.0,,0.0,100.0,47.92,0.4821,50.21,0.033
2019-02-07,6582.0,1158761.1,3.33,0.29,1.16,,771451.1,2200.0,4382.0,387310.0,,,,,,,,,,,,,,,,,,0.39,,,100.0,1.1,0.0,0.0,,0.0,100.0,47.92,0.4821,50.21,0.033
2019-02-08,6582.0,1159353.48,3.34,0.29,1.16,,771845.48,2200.0,4382.0,387508.0,,,,,,,,,,,,,,,,,,0.39,,,100.0,1.1,0.0,0.0,,0.0,100.0,47.92,0.4821,50.21,0.033
2019-02-11,3882.0,683736.66,2.0,0.17,0.68,,454767.66,1300.0,2582.0,228969.0,,,,,,,,0.16,,900.0,,,,,,,1800.0,0.23,0.32,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-02-12,3882.0,683503.74,2.26,0.17,0.68,,454612.74,1300.0,2582.0,228891.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-02-13,3882.0,684784.8,2.24,0.17,0.68,,455464.8,1300.0,2582.0,229320.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.48,0.4705,50.35,0.0195
2019-02-14,3882.0,685250.64,2.78,0.17,0.69,,455774.64,1300.0,2582.0,229476.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-02-15,3882.0,685289.46,2.41,0.17,0.69,,455800.46,1300.0,2582.0,229489.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-02-18,3882.0,685600.02,2.42,0.17,0.69,,456007.02,1300.0,2582.0,229593.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-02-19,3882.0,685949.4,2.36,0.17,0.69,,456239.4,1300.0,2582.0,229710.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-02-20,3882.0,684940.08,2.33,0.17,0.68,,455568.08,1300.0,2582.0,229372.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-02-21,3882.0,684862.44,2.38,0.17,0.69,,455516.44,1300.0,2582.0,229346.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.48,0.4705,50.34,0.0195
2019-02-22,3882.0,685794.12,1.96,0.17,0.68,,456136.12,1300.0,2582.0,229658.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-02-25,3882.0,686182.32,1.99,0.17,0.69,,456394.32,1300.0,2582.0,229788.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-02-26,3882.0,686919.9,1.97,0.17,0.69,,456884.9,1300.0,2582.0,230035.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.48,0.4705,50.35,0.0195
2019-02-27,3882.0,685444.74,1.99,0.17,0.69,,455903.74,1300.0,2582.0,229541.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.48,0.4705,50.35,0.0195
2019-02-28,3882.0,684551.88,1.96,0.17,0.69,,455309.88,1300.0,2582.0,229242.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,1.07,0.0,0.0,,0.0,100.0,46.47,0.4705,50.36,0.0319
2019-03-01,3882.0,684435.42,1.9,0.17,0.68,,455232.42,1300.0,2582.0,229203.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.48,0.4705,50.35,0.0195
2019-03-04,3882.0,685328.28,1.88,0.17,0.69,,455826.28,1300.0,2582.0,229502.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.48,0.4705,50.35,0.0195
2019-03-05,3882.0,685755.3,1.91,0.17,0.69,,456110.3,1300.0,2582.0,229645.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.48,0.4705,50.35,0.0195
2019-03-06,3882.0,688200.96,1.9,0.17,0.69,,457736.96,1300.0,2582.0,230464.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.48,0.4705,50.35,0.0195
2019-03-07,3882.0,692548.8,1.89,0.17,0.69,,460628.8,1300.0,2582.0,231920.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.48,0.4705,50.35,0.0195
2019-03-08,3882.0,692354.7,2.15,0.17,0.69,,460499.7,1300.0,2582.0,231855.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-03-11,3882.0,692393.52,2.17,0.17,0.69,,460525.52,1300.0,2582.0,231868.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.48,0.4705,50.35,0.0195
2019-03-12,3882.0,692315.88,2.16,0.17,0.69,,460473.88,1300.0,2582.0,231842.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-03-13,3882.0,691927.68,2.19,0.17,0.69,,460215.68,1300.0,2582.0,231712.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-03-14,3882.0,692044.14,2.18,0.17,0.69,,460293.14,1300.0,2582.0,231751.0,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.47,0.4705,50.35,0.0195
2019-03-15,282.0,50274.96,0.16,0.01,0.05,,32446.96,100.0,182.0,17828.0,,,,,,,,0.21,,1200.0,,,,,,,2400.0,0.02,0.43,,100.0,0.05,0.0,0.0,,0.0,100.0,45.05,0.5049,54.95,0.0014
2019-03-18,282.0,50370.84,0.2,0.01,0.05,,32508.84,100.0,182.0,17862.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,0.05,0.0,0.0,,0.0,100.0,45.05,0.5049,54.95,0.0014
2019-03-19,282.0,50252.4,0.2,0.01,0.05,,32432.4,100.0,182.0,17820.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,0.05,0.0,0.0,,0.0,100.0,45.05,0.5049,54.95,0.0014
2019-03-20,282.0,50289.06,0.25,0.01,0.05,,32456.06,100.0,182.0,17833.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,0.05,0.0,0.0,,0.0,100.0,45.05,0.5049,54.95,0.0014
2019-03-21,282.0,50463.9,0.25,0.01,0.05,,32568.9,100.0,182.0,17895.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,0.05,0.0,0.0,,0.0,100.0,45.05,0.5049,54.95,0.0014
2019-03-22,282.0,50624.64,0.25,0.01,0.05,,32672.64,100.0,182.0,17952.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,0.05,0.0,0.0,,0.0,100.0,45.05,0.5049,54.95,0.0014
2019-03-25,282.0,50545.68,0.25,0.01,0.05,,32621.68,100.0,182.0,17924.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,0.05,0.0,0.0,,0.0,100.0,45.05,0.5049,54.95,0.0014
2019-03-26,282.0,50568.24,0.25,0.01,0.05,,32636.24,100.0,182.0,17932.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,0.05,0.0,0.0,,0.0,100.0,45.05,0.5049,54.95,0.0014
2019-03-27,36282.0,6532211.28,33.62,1.56,6.5,,4353727.28,12100.0,24182.0,2178484.0,,,12000.0,2.15,,12000.0,,,12000.0,,,,2.15,12000.0,2.15,,,2.17,,,19.71,6.07,49300.0,8875972.0,,8.84,19.7,49.59,0.4966,50.07,0.1819
2019-03-28,36282.0,6515158.74,33.47,1.56,6.53,,4342361.74,12100.0,24182.0,2172797.0,,,,,,,,,,,,,,,,,,2.18,,,19.71,6.07,49300.0,8852801.0,,8.87,19.72,49.59,0.4966,50.07,0.1819
2019-03-29,36282.0,6519512.58,41.71,1.56,6.51,,4345263.58,12100.0,24182.0,2174249.0,,,,,,,,,,,,,,,,,,2.17,,,19.71,6.07,49300.0,8858717.0,,8.86,19.69,49.62,0.4966,50.04,0.1819
2019-04-01,36282.0,6498106.2,41.88,1.56,6.53,,4330996.2,12100.0,24182.0,2167110.0,0.99,,,,,,2900.0,,,,0.99,,,,,,,2.17,,,19.71,6.07,49300.0,8829630.0,,8.85,19.72,49.75,0.4966,49.91,0.1819
2019-04-02,36282.0,6501371.58,41.13,1.56,6.5,,4333172.58,12100.0,24182.0,2168199.0,,,,,,,,,,,,,,,,,1400.0,2.17,0.0,,19.71,6.07,49300.0,8834067.0,,8.83,19.72,49.6,0.4966,50.06,0.1819
