,EEMU FP Equity_DX_SI_QTY,EEMU FP Equity_DX_SHORT_INTEREST_VALUE,EEMU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEMU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEMU FP Equity_DX_SI_MV,EEMU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEMU FP Equity_DX_SUPPLY_SI_QTY,EEMU FP Equity_DX_BROKER_SI_QTY,EEMU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEMU FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEMU FP Equity_DX_BROKER_SI_MV_INC_x,EEMU FP Equity_DX_BROKER_SI_QTY_ADD,EEMU FP Equity_DX_SUPPLY_SI_MV_DEC,EEMU FP Equity_DX_BROKER_SI_QTY_INC,EEMU FP Equity_DX_SUPPLY_SI_QTY_DEC,EEMU FP Equity_DX_BROKER_SI_MV_INC_y,EEMU FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEMU FP Equity_DX_BROKER_SI_MV_ADD,EEMU FP Equity_DX_SUPPLY_SI_QTY_ADD,EEMU FP Equity_DX_BROKER_SI_QTY_DEC,EEMU FP Equity_DX_SUPPLY_SI_MV,EEMU FP Equity_DX_BROKER_SI_MV_DEC,EEMU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEMU FP Equity_DX_UTILIZATION_QUANTITY,EEMU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEMU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEMU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEMU FP Equity_DX_ACTIVE_UTILIZATION_MV,EEMU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEMU FP Equity_DX_BROKER_SI_CON_RATIO,EEMU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEMU FP Equity_DX_DEMAND_SUPPLY_RATIO,EEMU FP Equity_PX_LAST
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.024
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.226
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.052
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.92
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.896
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.774
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.634
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.696
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.47
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.254
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.228
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.184
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.202
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.006
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.148
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.28
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.64
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.532
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.472
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.308
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.246
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.192
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.132
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.222
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.282
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.484
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.554
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.53
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.586
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.528
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.632
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.874
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.938
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.918
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.92
2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.928
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.976
2022-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.914
2022-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.806
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.072
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.234
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.222
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.584
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65
2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.698
2022-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.762
2022-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.668
2022-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.594
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.76
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.732
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.766
2022-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.808
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.88
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.884
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.788
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.752
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.854
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.944
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.956
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.836
2022-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.774
2022-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.77
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.842
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.784
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.968
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.946
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.598
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.472
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.494
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.474
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.684
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.542
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.578
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.544
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.59
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.55
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.66
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.734
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.992
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.13
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.254
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.208
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.338
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.436
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.498
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.536
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.514
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.574
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.354
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.428
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,23539.0,294614.12,0.29,0.0,,0.0,,0.0,12.516
2023-01-24,28200.0,353289.6,1.33,0.3,0.35,176644.8,14100.0,14100.0,176644.8,,,14100.0,,,,,,0.18,14100.0,,0.18,,100.0,59.9,0.0,0.0,0.0,100.0,,1.0,100.0,1.198,12.528
2023-01-25,44200.0,552588.4,2.08,0.46,0.55,276294.2,22100.0,22100.0,276294.2,8000.0,0.1,,,8000.0,,0.1,8000.0,,,,0.28,,100.0,93.89,0.0,0.0,0.0,100.0,,1.0,100.0,1.8777,12.502
2023-01-26,44200.0,556301.2,2.29,0.46,0.55,278150.6,22100.0,22100.0,278150.6,,,,,,,,,,,,0.28,,100.0,93.89,0.0,0.0,0.0,100.0,,1.0,100.0,1.8777,12.586
2023-01-27,46200.0,581288.4,2.28,0.49,0.58,290644.2,23100.0,23100.0,290644.2,1000.0,0.01,,,1000.0,,0.01,1000.0,,,,0.29,,100.0,98.14,0.0,0.0,0.0,100.0,,1.0,100.0,1.9627,12.582
2023-01-30,46200.0,576576.0,2.26,0.49,0.58,288288.0,23100.0,23100.0,288288.0,,,,,,,,,,,,0.29,,100.0,98.14,0.0,0.0,0.0,100.0,,1.0,100.0,1.9627,12.48
2023-01-31,46200.0,579255.6,2.13,0.48,0.58,289627.8,23100.0,23100.0,289627.8,,,,,,,,,,,,0.29,,100.0,98.14,0.0,0.0,0.0,100.0,,1.0,100.0,1.9627,12.538
2023-02-01,2000.0,25168.0,0.09,0.02,0.03,12584.0,1000.0,1000.0,12584.0,,,,0.27,,22100.0,,,,,22100.0,0.01,0.27,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.584
2023-02-02,2000.0,25688.0,0.09,0.02,0.03,12844.0,1000.0,1000.0,12844.0,,,,,,,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.844
2023-02-03,2000.0,25656.0,0.09,0.02,0.03,12828.0,1000.0,1000.0,12828.0,,,,,,,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.828
2023-02-06,2000.0,25408.0,0.09,0.02,0.03,12704.0,1000.0,1000.0,12704.0,,,,,,,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.704
2023-02-07,2000.0,25452.0,0.09,0.02,0.03,12726.0,1000.0,1000.0,12726.0,,,,,,,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.726
2023-02-08,2000.0,25360.0,0.11,0.02,0.03,12680.0,1000.0,1000.0,12680.0,,,,,,,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.68
2023-02-09,2000.0,25604.0,0.13,0.02,0.03,12802.0,1000.0,1000.0,12802.0,,,,,,,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.802
2023-02-10,2000.0,25236.0,0.13,0.02,0.03,12618.0,1000.0,1000.0,12618.0,,,,,,,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.618
2023-02-13,2000.0,25468.0,0.13,0.02,0.03,12734.0,1000.0,1000.0,12734.0,,,,,,,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.734
2023-02-14,2000.0,25500.0,0.12,0.02,0.03,12750.0,1000.0,1000.0,12750.0,,,,,,,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.75
2023-02-15,2000.0,25708.0,0.12,0.02,0.03,12854.0,1000.0,1000.0,12854.0,,,,,,,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.854
2023-02-16,2000.0,25836.0,0.09,0.02,0.03,12918.0,1000.0,1000.0,12918.0,,,,,,,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.918
2023-02-17,46000.0,592112.0,2.16,0.47,0.6,296056.0,23000.0,23000.0,296056.0,22000.0,0.28,,,22000.0,,0.28,22000.0,,,,0.3,,100.0,97.71,0.0,0.0,0.0,100.0,,1.0,100.0,1.9542,12.872
2023-02-20,46000.0,592112.0,2.31,0.47,0.59,296056.0,23000.0,23000.0,296056.0,,,,,,,,,,,,0.3,,100.0,97.71,0.0,0.0,0.0,100.0,,1.0,100.0,1.9542,12.872
2023-02-21,46000.0,589260.0,2.29,0.47,0.59,294630.0,23000.0,23000.0,294630.0,,,,,,,,,,,,0.3,,100.0,97.71,0.0,0.0,0.0,100.0,,1.0,100.0,1.9542,12.81
2023-02-22,24000.0,306096.0,1.14,0.24,0.31,293342.0,1000.0,23000.0,12754.0,,,,0.28,,22000.0,,,,,,0.01,,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,1.0196,12.754
2023-02-23,2000.0,25548.0,0.1,0.02,0.03,12774.0,1000.0,1000.0,12774.0,,,,,,,,,,,22000.0,0.01,0.28,100.0,4.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.085,12.774
2023-02-24,17800.0,223959.6,0.87,0.18,0.23,111979.8,8900.0,8900.0,111979.8,7900.0,0.1,,,7900.0,,0.1,7900.0,,,,0.11,,100.0,37.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.7562,12.582
2023-02-27,33600.0,428668.8,1.57,0.33,0.42,214334.4,16800.0,16800.0,214334.4,7900.0,0.1,,,7900.0,,0.1,7900.0,,,,0.21,,100.0,71.37,0.0,0.0,0.0,100.0,,1.0,100.0,1.4274,12.758
2023-02-28,33600.0,427929.6,1.54,0.33,0.43,213964.8,16800.0,16800.0,213964.8,,,,,,,,,,,,0.21,,100.0,71.37,0.0,0.0,0.0,100.0,,1.0,100.0,1.4274,12.736
2023-03-01,33600.0,426585.6,1.52,0.33,0.43,213292.8,16800.0,16800.0,213292.8,,,,,,,,,,,,0.21,,100.0,71.37,0.0,0.0,0.0,100.0,,1.0,100.0,1.4274,12.696
2023-03-02,28565.0,364146.62,1.3,0.28,0.36,214166.4,11765.0,16800.0,149980.22,,,,0.07,,5035.0,,,,,,0.15,,100.0,49.98,0.0,0.0,0.0,100.0,10.03,0.8195,89.97,1.2135,12.748
2023-03-03,4865.0,62787.69,0.22,0.05,0.06,12906.0,3865.0,1000.0,49881.69,,,,0.1,,7900.0,,,,,15800.0,0.05,0.2,100.0,16.42,0.0,0.0,0.0,100.0,41.11,0.5158,58.89,0.2067,12.906
2023-03-06,4865.0,62758.5,0.23,0.05,0.06,12900.0,3865.0,1000.0,49858.5,,,,,,,,,,,,0.05,,100.0,16.42,0.0,0.0,0.0,100.0,41.11,0.5158,58.89,0.2067,12.9
2023-03-07,2865.0,36780.87,0.13,0.03,0.04,0.0,2865.0,0.0,36780.87,,,,0.01,,1000.0,,,,,1000.0,0.04,0.01,100.0,12.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.1217,12.838
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.04,,2865.0,,,,,,0.0,,0.0,0.0,23539.0,302523.23,0.3,0.0,,0.0,,0.0,12.852
2023-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.802
2023-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.648
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.254
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.104
2023-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.24
2023-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.136
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.26
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.454
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.434
2023-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.478
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.278
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.408
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.39
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.578
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.816
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.814
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.804
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.802
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.872
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.852
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.98
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.958
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.006
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.036
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.984
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.052
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.992
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.984
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.906
2023-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.94
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.808
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.86
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.806
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.968
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.994
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.924
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.928
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.918
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.998
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.972
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.962
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.926
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.056
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.08
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.148
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.06
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.834
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.826
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.976
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.94
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.858
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.694
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.792
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.982
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.952
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.974
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.942
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.016
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.04
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.066
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.232
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.116
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.24
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.058
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.042
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.962
2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.91
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.78
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.83
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.852
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.026
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.044
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.182
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.142
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.168
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.058
2023-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.736
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.758
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.876
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.186
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.18
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.112
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.132
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.154
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.18
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.212
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.202
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.232
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.142
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.394
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.384
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.374
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.234
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.056
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.968
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.034
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.008
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.914
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.994
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.154
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.994
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.986
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.868
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.856
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.718
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.698
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.72
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.806
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.84
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.76
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.774
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.948
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.042
