,DKUPL FP Equity_DX_SI_QTY,DKUPL FP Equity_DX_SHORT_INTEREST_VALUE,DKUPL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DKUPL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DKUPL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DKUPL FP Equity_DX_SI_MV,DKUPL FP Equity_DX_DSS,DKUPL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DKUPL FP Equity_DX_SUPPLY_SI_QTY,DKUPL FP Equity_DX_BROKER_SI_QTY,DKUPL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DKUPL FP Equity_DX_SUPPLY_SI_QTY_INC_x,DKUPL FP Equity_DX_BROKER_SI_MV_INC_x,DKUPL FP Equity_DX_BROKER_SI_QTY_ADD,DKUPL FP Equity_DX_SUPPLY_SI_MV_DEC,DKUPL FP Equity_DX_BROKER_SI_QTY_INC,DKUPL FP Equity_DX_SUPPLY_SI_QTY_DEC,DKUPL FP Equity_DX_BROKER_SI_MV_INC_y,DKUPL FP Equity_DX_SUPPLY_SI_QTY_INC_y,DKUPL FP Equity_DX_BROKER_SI_MV_ADD,DKUPL FP Equity_DX_SUPPLY_SI_QTY_ADD,DKUPL FP Equity_DX_BROKER_SI_QTY_DEC,DKUPL FP Equity_DX_SUPPLY_SI_MV,DKUPL FP Equity_DX_BROKER_SI_MV_DEC,DKUPL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DKUPL FP Equity_DX_UTILIZATION_QUANTITY,DKUPL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DKUPL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DKUPL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DKUPL FP Equity_DX_ACTIVE_UTILIZATION_MV,DKUPL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DKUPL FP Equity_DX_BROKER_SI_CON_RATIO,DKUPL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DKUPL FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-10-09,1012.0,36836.8,0.12,1.64,0.02,0.04,0.0,22058.4,606.0,606.0,22058.4,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.72,0.6834,80.28,0.9276
2024-10-10,1012.0,36836.8,0.12,1.63,0.02,0.04,0.0,22058.4,606.0,606.0,22058.4,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.76,0.6829,80.24,0.9276
2024-10-11,1012.0,36735.6,0.12,1.67,0.02,0.04,0.0,21997.8,606.0,606.0,21997.8,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.78,0.6826,80.22,0.9276
2024-10-14,1012.0,36634.4,0.12,1.67,0.02,0.04,0.0,21937.2,606.0,606.0,21937.2,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.78,0.6826,80.22,0.9276
2024-10-15,1012.0,36432.0,0.12,1.7,0.02,0.04,0.0,21816.0,606.0,606.0,21816.0,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.81,0.6823,80.19,0.9276
2024-10-16,1012.0,36432.0,0.12,1.76,0.02,0.04,0.0,21816.0,606.0,606.0,21816.0,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.76,0.6829,80.24,0.9276
2024-10-17,1012.0,36432.0,0.12,1.77,0.02,0.04,0.0,21816.0,606.0,606.0,21816.0,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.76,0.6829,80.24,0.9276
2024-10-18,1012.0,36634.4,0.12,1.76,0.02,0.04,0.0,21937.2,606.0,606.0,21937.2,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.72,0.6834,80.28,0.9276
2024-10-21,1012.0,36634.4,0.12,1.77,0.02,0.04,0.0,21937.2,606.0,606.0,21937.2,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.76,0.6829,80.24,0.9276
2024-10-22,1012.0,36432.0,0.12,1.78,0.02,0.04,0.0,21816.0,606.0,606.0,21816.0,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.81,0.6823,80.19,0.9276
2024-10-23,1012.0,39063.2,0.12,1.77,0.02,0.04,0.0,23391.6,606.0,606.0,23391.6,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.21,0.6896,80.79,0.9276
2024-10-24,1012.0,38658.4,0.12,1.5,0.02,0.04,0.0,23149.2,606.0,606.0,23149.2,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.76,0.6829,80.24,0.9276
2024-10-25,1012.0,38152.4,0.12,1.49,0.02,0.04,0.0,22846.2,606.0,606.0,22846.2,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.87,0.6816,80.13,0.9276
2024-10-28,1012.0,37747.6,0.12,1.53,0.02,0.04,0.0,22603.8,606.0,606.0,22603.8,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.76,0.6829,80.24,0.9276
2024-10-29,1012.0,37848.8,0.12,1.57,0.02,0.04,0.0,22664.4,606.0,606.0,22664.4,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.74,0.6831,80.26,0.9276
2024-10-30,1012.0,37646.4,0.12,1.62,0.02,0.04,0.0,22543.2,606.0,606.0,22543.2,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.81,0.6823,80.19,0.9276
2024-10-31,1012.0,37747.6,0.12,2.01,0.02,0.04,0.0,22603.8,606.0,606.0,22603.8,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.74,0.6831,80.26,0.9276
2024-11-01,1012.0,37342.8,0.12,2.06,0.02,0.04,0.0,22361.4,606.0,606.0,22361.4,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.85,0.6818,80.15,0.9276
2024-11-04,1012.0,37140.4,0.12,2.32,0.02,0.04,0.0,22240.2,606.0,606.0,22240.2,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.81,0.6823,80.19,0.9276
2024-11-05,1012.0,37140.4,0.12,2.37,0.02,0.04,0.0,22240.2,606.0,606.0,22240.2,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.76,0.6829,80.24,0.9276
2024-11-06,1012.0,37747.6,0.12,2.21,0.02,0.04,0.0,22603.8,606.0,606.0,22603.8,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.63,0.6844,80.37,0.9276
2024-11-07,1012.0,37646.4,0.12,2.2,0.02,0.04,0.0,22543.2,606.0,606.0,22543.2,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.78,0.6826,80.22,0.9276
2024-11-08,1012.0,37241.6,0.12,2.24,0.02,0.04,0.0,22300.8,606.0,606.0,22300.8,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.85,0.6818,80.15,0.9276
2024-11-11,1012.0,37444.0,0.12,2.41,0.02,0.04,0.0,22422.0,606.0,606.0,22422.0,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.72,0.6834,80.28,0.9276
2024-11-12,1012.0,37646.4,0.12,2.66,0.02,0.04,0.0,22543.2,606.0,606.0,22543.2,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.72,0.6834,80.28,0.9276
2024-11-13,1012.0,37747.6,0.12,3.87,0.02,0.04,0.0,22603.8,606.0,606.0,22603.8,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.74,0.6831,80.26,0.9276
2024-11-14,1012.0,37646.4,0.12,3.05,0.02,0.04,0.0,22543.2,606.0,606.0,22543.2,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.78,0.6826,80.22,0.9276
2024-11-15,1012.0,38860.8,0.12,3.07,0.02,0.04,0.0,23270.4,606.0,606.0,23270.4,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.51,0.6859,80.49,0.9276
2024-11-18,1012.0,38962.0,0.12,2.91,0.02,0.04,0.0,23331.0,606.0,606.0,23331.0,,,,,,,,,,,,0.02,,100.0,60.78,0.0,0.0,0.0,100.0,19.74,0.6831,80.26,1.015
2024-11-19,1012.0,39063.2,0.12,2.54,0.02,0.04,0.0,23391.6,606.0,606.0,23391.6,,,,,,,,,,,,0.02,,100.0,55.55,0.0,0.0,0.0,100.0,19.74,0.6831,80.26,0.9276
2024-11-20,1012.0,38860.8,0.12,2.42,0.02,0.04,0.0,23270.4,606.0,606.0,23270.4,,,,,,,,,,,,0.02,,100.0,60.78,0.0,0.0,0.0,100.0,19.8,0.6824,80.2,1.015
2024-11-21,1012.0,38860.8,0.12,2.33,0.02,0.04,0.0,23270.4,606.0,606.0,23270.4,,,,,,,,,,,,0.02,,100.0,60.78,0.0,0.0,0.0,100.0,19.76,0.6829,80.24,1.015
2024-11-22,1012.0,38557.2,0.12,2.28,0.02,0.04,0.0,23088.6,606.0,606.0,23088.6,,,,,,,,,,,,0.02,,100.0,60.78,0.0,0.0,0.0,100.0,19.82,0.6821,80.18,1.015
2024-11-25,948.0,36403.2,0.11,2.05,0.02,0.04,0.0,22041.6,574.0,574.0,22041.6,,,,0.0,,32.0,,,,,32.0,0.02,0.0,100.0,52.61,0.0,0.0,0.0,100.0,21.03,0.6678,78.97,0.8689
2024-11-26,948.0,35455.2,0.11,1.97,0.02,0.04,0.0,21467.6,574.0,574.0,21467.6,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.32,0.6646,78.68,0.8689
2024-11-27,948.0,35170.8,0.11,1.89,0.02,0.04,0.0,21295.4,574.0,574.0,21295.4,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.16,0.6663,78.84,0.8689
2024-11-28,948.0,35265.6,0.11,1.88,0.02,0.04,0.0,21352.8,574.0,574.0,21352.8,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.07,0.6673,78.93,0.8689
2024-11-29,948.0,34886.4,0.11,1.88,0.02,0.04,0.0,21123.2,574.0,574.0,21123.2,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.19,0.666,78.81,0.8689
2024-12-02,948.0,33369.6,0.11,1.89,0.02,0.03,0.0,20204.8,574.0,574.0,20204.8,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.47,0.6628,78.53,0.8689
2024-12-03,948.0,32800.8,0.11,1.73,0.02,0.03,0.0,19860.4,574.0,574.0,19860.4,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.24,0.6654,78.76,0.8689
2024-12-04,948.0,32421.6,0.11,1.69,0.02,0.03,0.0,19630.8,574.0,574.0,19630.8,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.19,0.666,78.81,0.8689
2024-12-05,948.0,34128.0,0.11,2.01,0.02,0.03,0.0,20664.0,574.0,574.0,20664.0,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,20.67,0.6721,79.33,0.8689
2024-12-06,948.0,34317.6,0.11,1.95,0.02,0.03,0.0,20778.8,574.0,574.0,20778.8,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.05,0.6676,78.95,0.8689
2024-12-09,948.0,34602.0,0.11,1.98,0.02,0.03,0.0,20951.0,574.0,574.0,20951.0,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.03,0.6679,78.97,0.8689
2024-12-10,948.0,34412.4,0.11,1.93,0.02,0.03,0.0,20836.2,574.0,574.0,20836.2,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.14,0.6665,78.86,0.8689
2024-12-11,948.0,34412.4,0.11,1.86,0.02,0.03,0.0,20836.2,574.0,574.0,20836.2,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.1,0.6671,78.9,0.8689
2024-12-12,948.0,34696.8,0.11,1.79,0.02,0.03,0.0,21008.4,574.0,574.0,21008.4,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.03,0.6679,78.97,0.8689
2024-12-13,948.0,34412.4,0.11,1.69,0.02,0.03,0.0,20836.2,574.0,574.0,20836.2,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.17,0.6663,78.83,0.8689
2024-12-16,948.0,34222.8,0.11,1.6,0.02,0.03,0.0,20721.4,574.0,574.0,20721.4,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.1,0.6671,78.9,0.8689
2024-12-17,948.0,34222.8,0.11,1.56,0.02,0.03,0.0,20721.4,574.0,574.0,20721.4,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.1,0.6671,78.9,0.8689
2024-12-18,948.0,33843.6,0.11,1.63,0.02,0.03,0.0,20491.8,574.0,574.0,20491.8,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.19,0.666,78.81,0.8689
2024-12-19,948.0,34033.2,0.11,1.56,0.02,0.03,0.0,20606.6,574.0,574.0,20606.6,,,,,,,,,,,,0.02,,100.0,52.61,0.0,0.0,0.0,100.0,21.05,0.6676,78.95,0.8689
2024-12-20,1748.0,62753.2,0.2,2.93,0.04,0.06,0.0,34966.6,974.0,974.0,34966.6,400.0,,400.0,,,,,400.0,0.02,,,0.04,,100.0,71.36,0.0,0.0,0.0,100.0,42.31,0.4069,46.38,1.2806
2024-12-23,1748.0,62228.8,0.2,2.93,0.04,0.06,0.0,34674.4,974.0,974.0,34674.4,,,,,,,,,,,,0.04,,100.0,71.36,0.0,0.0,0.0,100.0,42.21,0.4068,46.46,1.2806
2024-12-24,1748.0,62054.0,0.2,2.9,0.04,0.06,0.0,34577.0,974.0,974.0,34577.0,,,,,,,,,,,,0.03,,100.0,71.36,0.0,0.0,0.0,100.0,42.18,0.4071,46.53,1.2806
2024-12-25,1748.0,62054.0,0.2,2.98,0.04,0.06,0.0,34577.0,974.0,974.0,34577.0,,,,,,,,,,,,0.03,,100.0,71.36,0.0,0.0,0.0,100.0,42.19,0.4073,46.54,1.2806
2024-12-26,1371.0,48670.5,0.16,2.34,0.03,0.05,0.0,21193.5,974.0,597.0,34577.0,,,,,,,,,,,377.0,0.03,0.01,100.0,71.36,0.0,0.0,0.0,100.0,30.94,0.414,54.5,1.0044
2024-12-27,994.0,35386.4,0.11,1.69,0.02,0.04,0.0,21253.2,597.0,597.0,21253.2,,,,0.01,,377.0,,,,,,0.02,,100.0,60.43,0.0,0.0,0.0,100.0,20.08,0.6079,75.19,1.0061
2024-12-30,994.0,35187.6,0.11,1.72,0.02,0.04,0.0,21133.8,597.0,597.0,21133.8,,,,,,,,,,,,0.02,,100.0,54.72,0.0,0.0,0.0,100.0,20.14,0.607,75.11,0.9111
2024-12-31,994.0,35485.8,0.11,1.73,0.02,0.04,0.0,21312.9,597.0,597.0,21312.9,,,,,,,,,,,,0.02,,100.0,54.72,0.0,0.0,0.0,100.0,20.03,0.6083,75.23,0.9111
2025-01-01,994.0,35485.8,0.11,1.8,0.02,0.04,0.0,21312.9,597.0,597.0,21312.9,,,,,,,,,,,,0.02,,100.0,54.72,0.0,0.0,0.0,100.0,20.17,0.6069,75.1,0.9111
2025-01-02,1394.0,49626.4,0.16,2.52,0.03,0.05,0.0,28373.2,797.0,797.0,28373.2,200.0,,200.0,,,,,200.0,0.01,,,0.03,,100.0,67.09,0.0,0.0,0.0,100.0,28.85,0.3907,53.46,1.1734
2025-01-03,1394.0,49487.0,0.16,2.83,0.03,0.05,0.0,28293.5,797.0,797.0,28293.5,,,,,,,,,,,,0.03,,100.0,67.09,0.0,0.0,0.0,100.0,28.69,0.3911,53.58,1.1734
2025-01-06,1394.0,49208.2,0.16,2.93,0.03,0.05,0.0,28134.1,797.0,797.0,28134.1,,,,,,,,,,,,0.03,,100.0,67.09,0.0,0.0,0.0,100.0,28.64,0.3911,53.6,1.1734
2025-01-07,1394.0,49905.2,0.16,3.04,0.03,0.05,0.0,28532.6,797.0,797.0,28532.6,,,,,,,,,,,,0.03,,100.0,67.09,0.0,0.0,0.0,100.0,28.74,0.3919,53.66,1.1734
2025-01-08,1394.0,49487.0,0.16,3.09,0.03,0.05,0.0,28293.5,797.0,797.0,28293.5,,,,,,,,,,,,0.03,,100.0,67.09,0.0,0.0,0.0,100.0,28.76,0.3906,53.49,1.1734
2025-01-09,1394.0,49487.0,0.16,3.21,0.03,0.05,0.0,28293.5,797.0,797.0,28293.5,,,,,,,,,,,,0.03,,100.0,67.09,0.0,0.0,0.0,100.0,28.7,0.3912,53.59,1.1734
2025-01-10,1394.0,49765.8,0.16,3.35,0.03,0.05,0.0,28452.9,797.0,797.0,28452.9,,,,,,,,,,,,0.03,,100.0,67.09,0.0,0.0,0.0,100.0,28.73,0.3915,53.61,1.1734
2025-01-13,1894.0,67426.4,0.22,4.79,0.05,0.07,0.0,46173.2,1297.0,1297.0,46173.2,500.0,,500.0,,,,,500.0,0.02,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,26.4,0.2816,39.43,1.122
2025-01-14,1894.0,67426.4,0.22,4.85,0.05,0.07,0.0,46173.2,1297.0,1297.0,46173.2,,,,,,,,,,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,26.43,0.282,39.54,1.122
2025-01-15,1894.0,67237.0,0.22,5.0,0.05,0.07,0.0,46043.5,1297.0,1297.0,46043.5,,,,,,,,,,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,26.41,0.2816,39.45,1.122
2025-01-16,1994.0,70587.6,0.23,5.28,0.05,0.07,0.0,49453.8,1297.0,1397.0,45913.8,,,100.0,,,,,,0.0,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,25.09,0.2566,37.48,1.1813
2025-01-17,1994.0,70787.0,0.23,5.8,0.05,0.07,0.0,49593.5,1297.0,1397.0,46043.5,,,,,,,,,,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,25.04,0.2567,37.51,1.1813
2025-01-20,1994.0,69191.8,0.23,6.07,0.05,0.07,0.0,48475.9,1297.0,1397.0,45005.9,,,,,,,,,,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,25.26,0.2563,37.36,1.1813
2025-01-21,1994.0,68394.2,0.23,6.07,0.05,0.07,0.0,47917.1,1297.0,1397.0,44487.1,,,,,,,,,,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,25.1,0.2562,37.34,1.1813
2025-01-22,1894.0,63259.6,0.22,6.28,0.05,0.06,0.0,43319.8,1297.0,1297.0,43319.8,,,,,,,,,,,100.0,0.04,0.0,100.0,76.84,0.0,0.0,0.0,100.0,26.46,0.2802,39.06,1.122
2025-01-23,1694.0,60306.4,0.19,5.24,0.04,0.06,0.0,39053.2,1097.0,1097.0,39053.2,,,,0.01,,200.0,,,,,200.0,0.04,0.01,100.0,73.72,0.0,0.0,0.0,100.0,28.92,0.3401,44.69,1.1384
2025-01-24,1694.0,60306.4,0.19,4.96,0.04,0.06,0.0,39053.2,1097.0,1097.0,39053.2,,,,,,,,,,,,0.04,,100.0,73.72,0.0,0.0,0.0,100.0,29.56,0.3386,44.22,1.1384
2025-01-27,2094.0,76849.8,0.24,6.18,0.05,0.08,0.0,47599.9,1297.0,1297.0,47599.9,200.0,,200.0,,,,,200.0,0.01,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,23.74,0.2589,36.06,1.2405
2025-01-28,2094.0,76849.8,0.24,6.4,0.05,0.08,0.0,47599.9,1297.0,1297.0,47599.9,,,,,,,,,,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,23.85,0.2578,35.69,1.2405
2025-01-29,2094.0,78106.2,0.24,7.14,0.05,0.08,0.0,48378.1,1297.0,1297.0,48378.1,,,,,,,,,,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,23.8,0.2584,35.89,1.2405
2025-01-30,2094.0,77687.4,0.24,7.83,0.05,0.08,0.0,48118.7,1297.0,1297.0,48118.7,,,,,,,,,,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,23.88,0.2576,35.62,1.2405
2025-01-31,2094.0,77268.6,0.24,8.1,0.05,0.08,0.0,47859.3,1297.0,1297.0,47859.3,,,,,,,,,,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,23.87,0.2575,35.62,1.2405
2025-02-03,2094.0,76640.4,0.24,8.26,0.05,0.08,0.0,47470.2,1297.0,1297.0,47470.2,,,,,,,,,,,,0.05,,100.0,76.84,0.0,0.0,0.0,100.0,23.89,0.2575,35.6,1.2405
2025-02-04,2071.0,75384.4,0.24,8.72,0.05,0.08,0.0,46373.6,1297.0,1274.0,47210.8,,,,,,,,,,,23.0,0.05,0.0,100.0,76.84,0.0,0.0,0.0,100.0,24.16,0.2633,36.05,1.2269
2025-02-05,2048.0,74547.2,0.24,8.49,0.05,0.07,0.0,46373.6,1274.0,1274.0,46373.6,,,,0.0,,23.0,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.4,0.2692,36.5,1.23
2025-02-06,2048.0,74547.2,0.24,8.49,0.05,0.07,0.0,46373.6,1274.0,1274.0,46373.6,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.39,0.2691,36.48,1.23
2025-02-07,2048.0,74752.0,0.24,8.78,0.05,0.07,0.0,46501.0,1274.0,1274.0,46501.0,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.38,0.2693,36.52,1.23
2025-02-10,2048.0,74956.8,0.24,8.58,0.05,0.07,0.0,46628.4,1274.0,1274.0,46628.4,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.4,0.2694,36.55,1.23
2025-02-11,2048.0,74956.8,0.24,8.33,0.05,0.07,0.0,46628.4,1274.0,1274.0,46628.4,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.44,0.2694,36.56,1.23
2025-02-12,2048.0,74752.0,0.24,8.38,0.05,0.07,0.0,46501.0,1274.0,1274.0,46501.0,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.44,0.2693,36.51,1.23
2025-02-13,2048.0,74752.0,0.24,8.42,0.05,0.07,0.0,46501.0,1274.0,1274.0,46501.0,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.45,0.2695,36.58,1.23
2025-02-14,2048.0,76185.6,0.24,8.45,0.05,0.08,0.0,47392.8,1274.0,1274.0,47392.8,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.34,0.27,36.76,1.23
2025-02-17,2048.0,75366.4,0.24,8.29,0.05,0.08,0.0,46883.2,1274.0,1274.0,46883.2,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.51,0.2692,36.47,1.23
2025-02-18,2048.0,75366.4,0.24,8.4,0.05,0.08,0.0,46883.2,1274.0,1274.0,46883.2,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.37,0.2691,36.46,1.23
2025-02-19,2048.0,75161.6,0.24,8.49,0.05,0.08,0.0,46755.8,1274.0,1274.0,46755.8,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.42,0.2691,36.48,1.23
2025-02-20,2048.0,74956.8,0.24,8.41,0.05,0.08,0.0,46628.4,1274.0,1274.0,46628.4,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.46,0.2694,36.55,1.23
2025-02-21,2048.0,75161.6,0.24,8.51,0.05,0.08,0.0,46755.8,1274.0,1274.0,46755.8,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.38,0.2693,36.53,1.23
2025-02-24,2048.0,75161.6,0.24,8.33,0.05,0.08,0.0,46755.8,1274.0,1274.0,46755.8,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.42,0.2693,36.53,1.23
2025-02-25,2048.0,74752.0,0.24,8.51,0.05,0.08,0.0,46501.0,1274.0,1274.0,46501.0,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.46,0.2692,36.49,1.23
2025-02-26,2048.0,75571.2,0.24,8.47,0.05,0.07,0.0,47010.6,1274.0,1274.0,47010.6,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.35,0.2696,36.63,1.23
2025-02-27,2048.0,75161.6,0.24,8.46,0.05,0.08,0.0,46755.8,1274.0,1274.0,46755.8,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.4,0.2689,36.4,1.23
2025-02-28,2048.0,75366.4,0.24,8.87,0.05,0.08,0.0,46883.2,1274.0,1274.0,46883.2,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.39,0.2693,36.54,1.23
2025-03-03,2048.0,74752.0,0.24,8.79,0.05,0.08,0.0,46501.0,1274.0,1274.0,46501.0,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.5,0.2693,36.51,1.23
2025-03-04,2048.0,75366.4,0.24,7.92,0.05,0.07,0.0,46883.2,1274.0,1274.0,46883.2,,,,,,,,,,,,0.05,,100.0,76.52,0.0,0.0,0.0,100.0,24.44,0.27,36.71,1.23
2025-03-05,1648.0,59987.2,0.19,5.81,0.04,0.06,0.0,39093.6,1074.0,1074.0,39093.6,,,,0.01,,200.0,,,,,200.0,0.04,0.01,100.0,73.31,0.0,0.0,0.0,100.0,30.53,0.3574,45.42,1.1249
2025-03-06,1648.0,60316.8,0.19,5.55,0.04,0.06,0.0,39308.4,1074.0,1074.0,39308.4,,,,,,,,,,,,0.04,,100.0,73.31,0.0,0.0,0.0,100.0,30.3,0.3572,45.46,1.1249
2025-03-07,1648.0,60481.6,0.19,6.09,0.04,0.06,0.0,39415.8,1074.0,1074.0,39415.8,,,,,,,,,,,,0.04,,100.0,73.31,0.0,0.0,0.0,100.0,30.37,0.3575,45.5,1.1249
2025-03-10,1648.0,60152.0,0.19,6.49,0.04,0.06,0.0,39201.0,1074.0,1074.0,39201.0,,,,,,,,,,,,0.04,,100.0,73.31,0.0,0.0,0.0,100.0,30.42,0.3571,45.39,1.1249
2025-03-11,1648.0,58668.8,0.19,6.38,0.04,0.06,0.0,38234.4,1074.0,1074.0,38234.4,,,,,,,,,,,,0.04,,100.0,73.31,0.0,0.0,0.0,100.0,30.58,0.3564,45.18,1.1249
2025-03-12,1648.0,58339.2,0.19,6.18,0.04,0.06,0.0,38019.6,1074.0,1074.0,38019.6,,,,,,,,,,,,0.04,,100.0,73.31,0.0,0.0,0.0,100.0,30.3,0.3561,45.2,1.1249
2025-03-13,1648.0,58504.0,0.19,5.98,0.04,0.06,0.0,38127.0,1074.0,1074.0,38127.0,,,,,,,,,,,,0.04,,100.0,73.31,0.0,0.0,0.0,100.0,30.21,0.3562,45.25,1.1249
2025-03-14,1648.0,58174.4,0.19,6.12,0.04,0.06,0.0,37912.2,1074.0,1074.0,37912.2,,,,,,,,,,,,0.04,,100.0,73.31,0.0,0.0,0.0,100.0,30.31,0.3562,45.22,1.1249
