,ALTHO FP Equity_DX_SI_QTY,ALTHO FP Equity_DX_SHORT_INTEREST_VALUE,ALTHO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHO FP Equity_DX_SI_MV,ALTHO FP Equity_DX_DSS,ALTHO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHO FP Equity_DX_SUPPLY_SI_QTY,ALTHO FP Equity_DX_BROKER_SI_QTY,ALTHO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTHO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHO FP Equity_DX_BROKER_SI_MV_INC_x,ALTHO FP Equity_DX_SUPPLY_SI_MV_NEW,ALTHO FP Equity_DX_BROKER_SI_QTY_ADD,ALTHO FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHO FP Equity_DX_BROKER_SI_QTY_INC,ALTHO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTHO FP Equity_DX_BROKER_SI_MV_INC_y,ALTHO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHO FP Equity_DX_BROKER_SI_MV_ADD,ALTHO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHO FP Equity_DX_BROKER_SI_QTY_DEC,ALTHO FP Equity_DX_SUPPLY_SI_MV,ALTHO FP Equity_DX_BROKER_SI_MV_DEC,ALTHO FP Equity_DX_SUPPLY_SI_MV_RMV,ALTHO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHO FP Equity_DX_UTILIZATION_QUANTITY,ALTHO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTHO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHO FP Equity_DX_BROKER_SI_CON_RATIO,ALTHO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTHO FP Equity_PX_LAST
2024-06-25,85400.0,69088.6,0.44,0.21,0.35,0.07,0.0,34544.3,42700.0,42700.0,34544.3,,4800.0,0.0,,,0.0,4800.0,3500.0,,0.0,4800.0,,,,0.03,,,100.0,82.59,0.0,0.0,,0.0,100.0,29.26,0.586,70.74,1.6518,0.809
2024-06-26,107600.0,87156.0,0.56,0.26,0.45,0.09,0.0,43578.0,53800.0,53800.0,43578.0,,11100.0,0.0,,8600.0,,2500.0,,,0.0,11100.0,0.01,,,0.04,,,100.0,99.26,0.0,0.0,,0.0,100.0,30.8,0.4677,60.42,1.9852,0.81
2024-06-27,95600.0,73707.6,0.5,0.22,0.4,0.08,0.0,38858.4,50400.0,50400.0,38858.4,,5200.0,,,,0.01,,8600.0,,,5200.0,,,3400.0,0.04,0.0,,100.0,84.85,0.0,0.0,,0.0,100.0,32.52,0.4953,62.19,1.6094,0.771
2024-06-28,95600.0,69788.0,0.5,0.22,0.4,0.07,0.0,36792.0,50400.0,50400.0,36792.0,,,,,,,,,,,,,,,0.04,,,100.0,84.85,0.0,0.0,,0.0,100.0,32.47,0.4922,61.94,1.6094,0.73
2024-07-01,105400.0,80104.0,0.55,0.24,0.44,0.08,0.0,38532.0,59900.0,50700.0,45524.0,,9500.0,0.0,,8500.0,,1000.0,,,0.0,9500.0,0.01,,9200.0,0.04,0.01,,100.0,99.17,0.0,0.0,,0.0,100.0,33.35,0.3975,52.5,1.745,0.76
2024-07-02,118000.0,88146.0,0.61,0.27,0.49,0.09,0.0,54157.5,45500.0,72500.0,33988.5,,,0.02,,,0.01,27000.0,14400.0,,0.02,,,,5200.0,0.03,0.0,,100.0,98.91,0.0,0.0,,0.0,100.0,37.47,0.4453,54.65,2.5652,0.747
2024-07-03,121938.0,88770.86,0.63,0.29,0.51,0.09,1.0,55646.86,45500.0,76438.0,33124.0,,,0.0,,,,3938.0,,,0.0,,,,,0.03,,,100.0,98.91,0.0,0.0,,0.0,100.0,36.06,0.4531,56.33,2.6508,0.728
2024-07-04,92275.0,66991.65,0.48,0.22,0.38,0.07,0.0,44531.39,30937.0,61338.0,22460.26,,,,,,0.01,,14563.0,,,,,,15100.0,0.02,0.01,,100.0,98.41,0.0,0.0,,0.0,100.0,39.89,0.4117,49.19,2.9352,0.726
2024-07-05,88337.0,61835.9,0.44,0.21,0.35,0.06,0.0,40180.0,30937.0,57400.0,21655.9,,,,,,,,,,,,,,3938.0,0.02,0.0,,100.0,98.41,0.0,0.0,,0.0,100.0,36.95,0.4131,51.44,2.81,0.7
2024-07-08,66937.0,46788.96,0.33,0.15,0.27,0.05,0.0,32643.3,20237.0,46700.0,14145.66,,,,,,0.01,,10700.0,,,,,,10700.0,0.01,0.01,,100.0,69.22,0.0,0.0,,0.0,100.0,41.04,0.5066,58.15,2.2895,0.699
2024-07-09,77837.0,53007.0,0.38,0.18,0.31,0.05,0.0,39225.6,31137.0,57600.0,21204.3,,10900.0,,,10900.0,,,,,,10900.0,0.01,,,0.02,,,100.0,67.49,0.0,0.0,,0.0,100.0,35.49,0.3918,49.54,1.6871,0.681
2024-07-10,106241.0,70968.99,0.52,0.24,0.42,0.07,0.0,50570.27,50941.0,75704.0,34028.59,,14105.0,0.01,,,,18104.0,,,0.01,14105.0,,5699.0,,0.03,,,100.0,88.84,0.0,0.0,,0.0,100.0,30.29,0.3258,39.36,1.8528,0.668
2024-07-11,102042.0,65102.8,0.5,0.23,0.4,0.07,0.0,46960.63,43141.0,73606.0,27523.96,,,,,,0.01,,7800.0,,,,,,2098.0,0.03,0.0,,100.0,83.54,0.0,0.0,,0.0,100.0,28.87,0.3268,40.11,1.976,0.638
2024-07-12,96478.0,62710.7,0.47,0.22,0.38,0.06,0.0,46035.6,40359.0,70824.0,26233.35,,,,,,0.0,,2782.0,,,,,,2782.0,0.03,0.0,,100.0,78.15,0.0,0.0,,0.0,100.0,29.01,0.3318,42.01,1.8682,0.65
2024-07-15,79537.0,52017.2,0.39,0.18,0.31,0.05,0.0,37670.4,32837.0,57600.0,21475.4,,,,,,0.0,,7522.0,,,,,,13224.0,0.02,0.01,,100.0,68.64,0.0,0.0,,0.0,100.0,34.38,0.3776,48.93,1.6627,0.654
2024-07-16,43637.0,29542.25,0.21,0.1,0.17,0.03,0.0,14690.9,23937.0,21700.0,16205.35,,,,,2000.0,0.01,,10900.0,,,,0.0,2000.0,37900.0,0.02,0.02,,100.0,61.48,0.0,0.0,,0.0,100.0,5.16,0.8192,90.25,1.1207,0.677
2024-07-17,68037.0,45516.75,0.33,0.15,0.27,0.05,0.0,22679.1,36137.0,33900.0,24175.65,,12200.0,,,12200.0,,,,,,12200.0,0.01,,,0.02,,,100.0,73.54,0.0,0.0,,0.0,100.0,36.57,0.4629,57.2,1.3846,0.669
2024-07-18,68037.0,45584.79,0.33,0.16,0.27,0.05,0.0,22713.0,36137.0,33900.0,24211.79,,,,,,,,,,,,,,,0.02,,,100.0,73.54,0.0,0.0,,0.0,100.0,36.44,0.4633,57.31,1.3846,0.67
2024-07-19,58737.0,38179.05,0.29,0.14,0.23,0.04,0.0,23920.0,39037.0,36800.0,25374.05,,2900.0,0.0,,,,2900.0,,,0.0,2900.0,,,,0.03,,,100.0,75.02,0.0,0.0,,0.0,100.0,26.89,0.5084,65.83,1.1288,0.65
2024-07-22,68037.0,44224.05,0.33,0.16,0.27,0.04,0.0,22035.0,36137.0,33900.0,23489.05,,,,,,0.0,,2900.0,,,,,,2900.0,0.02,0.0,,100.0,73.54,0.0,0.0,,0.0,100.0,36.4,0.4626,57.28,1.3846,0.65
2024-07-23,68037.0,44972.46,0.33,0.16,0.27,0.04,0.0,22407.9,36137.0,33900.0,23886.56,,,,,,,,,,,,,,,0.02,,,100.0,73.54,0.0,0.0,,0.0,100.0,36.22,0.4637,57.49,1.3846,0.661
2024-07-24,68037.0,44087.98,0.33,0.17,0.27,0.05,0.0,21967.2,36137.0,33900.0,23416.78,,,,,,,,,,,,,,,0.02,,,100.0,73.54,0.0,0.0,,0.0,100.0,36.4,0.4631,57.32,1.3846,0.648
2024-07-25,68037.0,44019.94,0.33,0.17,0.27,0.04,0.0,21933.3,36137.0,33900.0,23380.64,,,,,,,,,,,,,,,0.02,,,100.0,73.54,0.0,0.0,,0.0,100.0,36.41,0.4624,57.26,1.3846,0.647
2024-07-26,70037.0,44473.5,0.34,0.17,0.28,0.05,0.0,21526.5,36137.0,33900.0,22947.0,,,,,,,,,,,,,,,0.02,,,100.0,73.54,0.0,0.0,,0.0,100.0,35.53,0.4374,55.38,1.4253,0.635
2024-07-29,74737.0,50596.95,0.36,0.2,0.29,0.05,0.0,22611.8,41337.0,33400.0,27985.15,,7200.0,,,,0.0,,2000.0,,,7200.0,,,500.0,0.03,0.0,,100.0,73.37,0.0,0.0,,0.0,100.0,32.46,0.4006,52.82,1.3266,0.677
2024-07-30,83600.0,55761.2,0.41,0.22,0.33,0.06,0.0,22277.8,50200.0,33400.0,33483.4,,8863.0,,,,,,,,,8863.0,,,,0.03,,,100.0,76.99,0.0,0.0,,0.0,100.0,29.63,0.3518,46.28,1.2822,0.667
2024-07-31,83600.0,55008.8,0.41,0.22,0.33,0.06,0.0,21977.2,50200.0,33400.0,33031.6,,,,,,,,,,,,,,,0.03,,,100.0,76.99,0.0,0.0,,0.0,100.0,29.62,0.3517,46.29,1.2822,0.658
2024-08-01,87200.0,59208.8,0.42,0.24,0.34,0.06,0.0,23900.8,52000.0,35200.0,35308.0,,1800.0,,,1800.0,,,,,,1800.0,0.0,,,0.03,,,100.0,79.75,0.0,0.0,,0.0,100.0,28.67,0.3396,45.86,1.3374,0.679
2024-08-02,87200.0,57377.6,0.42,0.25,0.34,0.06,0.0,23161.6,52000.0,35200.0,34216.0,,,,,,,,,,,,,,,0.04,,,100.0,79.75,0.0,0.0,,0.0,100.0,29.12,0.3367,45.1,1.3374,0.658
2024-08-05,76400.0,49125.2,0.37,0.22,0.3,0.05,0.0,21476.2,43000.0,33400.0,27649.0,,,,,,0.01,,9000.0,,,,,,1800.0,0.03,0.0,,100.0,74.14,0.0,0.0,,0.0,100.0,32.53,0.3842,50.6,1.3172,0.643
2024-08-06,52000.0,32396.0,0.25,0.15,0.2,0.03,0.0,13207.6,30800.0,21200.0,19188.4,,,,,,0.01,,12200.0,,,,,,12200.0,0.02,0.01,,100.0,67.25,0.0,0.0,,0.0,100.0,21.99,0.6099,74.87,1.1354,0.623
2024-08-07,52000.0,32656.0,0.25,0.16,0.2,0.03,0.0,13313.6,30800.0,21200.0,19342.4,,,,,,,,,,,,,,,0.02,,,100.0,67.25,0.0,0.0,,0.0,100.0,21.64,0.6129,75.17,1.1354,0.628
2024-08-08,52000.0,31772.0,0.25,0.17,0.2,0.03,0.0,12953.2,30800.0,21200.0,18818.8,,,,,,,,,,,,,,,0.02,,,100.0,67.25,0.0,0.0,,0.0,100.0,21.94,0.6094,74.85,1.1354,0.611
2024-08-09,52000.0,31616.0,0.25,0.17,0.2,0.03,0.0,12889.6,30800.0,21200.0,18726.4,,,,,,,,,,,,,,,0.02,,,100.0,67.25,0.0,0.0,,0.0,100.0,21.81,0.6146,75.25,1.1354,0.608
2024-08-12,52000.0,33384.0,0.25,0.18,0.2,0.03,0.0,13610.4,30800.0,21200.0,19773.6,,,,,,,,,,,,,,,0.02,,,100.0,67.25,0.0,0.0,,0.0,100.0,21.3,0.6208,75.8,1.1354,0.642
2024-08-13,52000.0,32396.0,0.25,0.18,0.2,0.03,0.0,13207.6,30800.0,21200.0,19188.4,,,,,,,,,,,,,,,0.02,,,100.0,67.25,0.0,0.0,,0.0,100.0,22.05,0.6136,75.11,1.1354,0.623
2024-08-14,93700.0,57344.4,0.45,0.33,0.37,0.06,0.0,38494.8,72500.0,62900.0,44370.0,,37200.0,,,41700.0,,,,,,37200.0,0.03,4500.0,,0.05,,,100.0,87.35,0.0,0.0,,0.0,100.0,40.97,0.3894,45.49,1.1289,0.612
2024-08-15,93700.0,57344.4,0.45,0.33,0.37,0.06,0.0,38494.8,72500.0,62900.0,44370.0,,,,,,,,,,,,,,,0.04,,,100.0,87.35,0.0,0.0,,0.0,100.0,41.4,0.3886,45.02,1.1289,0.612
2024-08-16,126400.0,76345.6,0.61,0.45,0.5,0.08,1.0,35273.6,68000.0,58400.0,41072.0,,,,,,0.0,,4500.0,,,,,,4500.0,0.04,0.0,,100.0,81.93,0.0,0.0,,0.0,100.0,30.48,0.4544,59.46,1.5229,0.604
2024-08-19,115300.0,69180.0,0.56,0.44,0.45,0.07,0.0,35040.0,56900.0,58400.0,34140.0,,,,,,0.01,,11100.0,,,,,,,0.03,,,100.0,68.55,0.0,0.0,,0.0,100.0,33.52,0.5371,65.16,1.3892,0.6
2024-08-20,82600.0,48486.2,0.4,0.31,0.32,0.05,0.0,36922.3,61400.0,62900.0,36041.8,,,0.0,,,,4500.0,,,0.0,,,4500.0,,0.04,,,100.0,85.4,0.0,0.0,,0.0,100.0,46.55,0.4831,51.58,1.1488,0.587
2024-08-21,82600.0,45430.0,0.4,0.31,0.32,0.05,0.0,34595.0,61400.0,62900.0,33770.0,,,,,,,,,,,,,,,0.04,,,100.0,85.4,0.0,0.0,,0.0,100.0,46.19,0.4828,51.87,1.1488,0.55
2024-08-22,82600.0,47247.2,0.4,0.31,0.32,0.05,0.0,35978.8,61400.0,62900.0,35120.8,,,,,,,,,,,,,,,0.03,,,100.0,85.4,0.0,0.0,,0.0,100.0,47.47,0.4809,50.51,1.1488,0.572
2024-08-23,115300.0,68603.5,0.55,0.42,0.45,0.07,0.0,34748.0,56900.0,58400.0,33855.5,,,,,,0.0,,4500.0,,,,,,4500.0,0.03,0.0,,100.0,79.14,0.0,0.0,,0.0,100.0,33.59,0.5368,65.1,1.6036,0.595
2024-08-26,120999.0,76713.37,0.58,0.43,0.47,0.07,1.0,40638.77,62599.0,64099.0,39687.77,,,,,5699.0,,,,,,,0.0,5699.0,,0.04,,,100.0,87.06,0.0,0.0,,0.0,100.0,32.73,0.4858,61.35,1.6829,0.634
2024-08-27,115300.0,85898.5,0.55,0.38,0.45,0.08,0.0,43508.0,56900.0,58400.0,42390.5,,,,,,0.0,,5699.0,,,,,,5699.0,0.04,0.0,,100.0,79.14,0.0,0.0,,0.0,100.0,35.58,0.527,63.27,1.6036,0.745
2024-08-28,115300.0,81863.0,0.55,0.33,0.45,0.09,0.0,41464.0,56900.0,58400.0,40399.0,,,,,,,,,,,,,,,0.04,,,100.0,79.14,0.0,0.0,,0.0,100.0,33.16,0.5433,65.82,1.6036,0.71
2024-08-29,40900.0,29120.8,0.2,0.11,0.16,0.03,0.0,15094.4,19700.0,21200.0,14026.4,,,,,,0.03,,37200.0,,,,,,37200.0,0.01,0.03,,100.0,27.4,0.0,0.0,,0.0,100.0,3.05,0.9409,96.95,0.5688,0.712
2024-08-30,80500.0,59248.0,0.39,0.2,0.31,0.06,0.0,44748.8,59300.0,60800.0,43644.8,,35100.0,,,39600.0,,,,,,35100.0,0.03,4500.0,,0.04,,,100.0,77.62,0.0,0.0,,0.0,100.0,48.59,0.4819,49.55,1.0537,0.736
2024-09-02,111100.0,77214.5,0.53,0.26,0.43,0.08,0.0,39128.5,54800.0,56300.0,38086.0,,,,,,0.0,,4500.0,,,,,,4500.0,0.04,0.0,,100.0,76.22,0.0,0.0,,0.0,100.0,34.24,0.5325,64.43,1.5452,0.695
2024-09-03,111100.0,76659.0,0.53,0.24,0.43,0.08,0.0,38847.0,54800.0,56300.0,37812.0,,,,,,,,,,,,,,,0.04,,,100.0,76.22,0.0,0.0,,0.0,100.0,34.78,0.5285,63.82,1.5452,0.69
2024-09-04,119005.0,83303.5,0.57,0.25,0.46,0.08,0.0,41510.0,59705.0,59300.0,41793.5,,3000.0,,,3000.0,,,,,,3000.0,0.0,1905.0,,0.04,,,100.0,74.81,0.0,0.0,,0.0,100.0,33.54,0.4841,60.87,1.4911,0.7
2024-09-05,119505.0,83414.49,0.57,0.24,0.46,0.08,0.0,41391.4,60205.0,59300.0,42023.09,,500.0,,,,,,,,,500.0,,,,0.04,,,100.0,77.28,0.0,0.0,,0.0,100.0,33.21,0.4814,60.81,1.5339,0.698
2024-09-06,97839.0,61834.25,0.47,0.21,0.38,0.07,0.0,42280.8,73639.0,66900.0,46539.85,,13434.0,0.01,,,,7600.0,,,0.01,13434.0,,,,0.05,,,100.0,82.06,0.0,0.0,,0.0,100.0,39.48,0.3837,46.75,1.0902,0.632
2024-09-09,103939.0,63402.79,0.5,0.21,0.4,0.07,0.0,40809.0,79739.0,66900.0,48640.79,,6100.0,,,,,,,,,6100.0,,,,0.05,,,100.0,93.0,0.0,0.0,,0.0,100.0,37.89,0.3504,42.99,1.2122,0.61
2024-09-10,128539.0,80979.57,0.6,0.26,0.49,0.08,1.0,54180.0,98839.0,86000.0,62268.57,,19100.0,0.01,,,,19100.0,,,0.01,19100.0,,,,0.06,,,100.0,99.49,0.0,0.0,,0.0,100.0,32.56,0.346,46.95,1.2939,0.63
2024-09-11,105139.0,62137.15,0.49,0.21,0.4,0.07,0.0,40660.8,83939.0,68800.0,49607.95,,,,,,0.01,,14900.0,,,,,,17200.0,0.05,0.01,,100.0,90.31,0.0,0.0,,0.0,100.0,36.07,0.3696,46.17,1.1312,0.591
2024-09-12,100734.0,60541.13,0.47,0.2,0.39,0.06,0.0,41348.8,71934.0,68800.0,43232.33,,,,,,0.01,,12005.0,,,,,,,0.04,,,100.0,82.75,0.0,0.0,,0.0,100.0,38.55,0.3894,47.5,1.1587,0.601
2024-09-13,105741.0,63550.34,0.5,0.2,0.4,0.06,0.0,44358.01,71934.0,73807.0,43232.33,,,,,6597.0,,,,,,,0.0,,1590.0,0.04,0.0,,100.0,82.75,0.0,0.0,,0.0,100.0,36.59,0.3444,43.92,1.2163,0.601
2024-09-16,136397.0,90704.01,0.64,0.26,0.52,0.08,1.0,45085.01,68600.0,67797.0,45619.0,,,,,,0.0,,6334.0,,,,,3000.0,6010.0,0.04,0.0,,100.0,78.91,0.0,0.0,,0.0,100.0,29.43,0.4311,58.14,1.569,0.665
2024-09-17,136397.0,90022.02,0.64,0.26,0.52,0.09,1.0,44746.02,68600.0,67797.0,45276.0,,,,,,,,,,,,,,,0.05,,,100.0,78.91,0.0,0.0,,0.0,100.0,28.42,0.4405,59.44,1.569,0.66
2024-09-18,102600.0,63817.2,0.48,0.2,0.39,0.07,0.0,29607.2,55000.0,47600.0,34210.0,,,,,,0.01,,13600.0,,,,,,20197.0,0.04,0.01,,100.0,82.09,0.0,0.0,,0.0,100.0,37.06,0.4211,52.51,1.5313,0.622
2024-09-19,101100.0,63086.4,0.48,0.19,0.39,0.06,0.0,29702.4,53500.0,47600.0,33384.0,,,,,,0.0,,1500.0,,,,,,,0.03,,,100.0,79.85,0.0,0.0,,0.0,100.0,38.33,0.4295,52.62,1.509,0.624
2024-09-20,131599.0,71721.46,0.62,0.25,0.5,0.08,1.0,37004.96,67899.0,67899.0,37004.96,,14399.0,0.01,,,,20299.0,,,0.01,14399.0,,,,0.04,,,100.0,83.42,0.0,0.0,,0.0,100.0,42.06,0.4858,55.55,1.6167,0.545
2024-09-23,131599.0,67510.29,0.58,0.23,0.48,0.07,1.0,34832.19,67899.0,67899.0,34832.19,,,,,,,,,,,,,,,0.04,,,100.0,87.95,0.0,0.0,,0.0,100.0,41.1,0.4873,56.39,1.7047,0.513
2024-09-24,136799.0,71409.08,0.6,0.24,0.49,0.07,1.0,36800.48,70499.0,70499.0,36800.48,,2600.0,,,2600.0,,,,,,2600.0,0.0,,,0.04,,,100.0,91.32,0.0,0.0,,0.0,100.0,39.34,0.4719,56.25,1.772,0.522
2024-09-25,136799.0,69767.49,0.56,0.24,0.47,0.07,1.0,35954.49,70499.0,70499.0,35954.49,,,,,,,,,,,,,,,0.04,,,100.0,91.32,0.0,0.0,,0.0,100.0,39.83,0.4699,55.73,1.772,0.51
2024-09-26,175999.0,76119.57,0.72,0.31,0.6,0.09,1.0,38967.82,90099.0,90099.0,38967.82,,19600.0,0.01,,,,19600.0,,,0.01,19600.0,,,,0.05,,,100.0,93.08,0.0,0.0,,0.0,100.0,41.25,0.4752,55.19,1.8182,0.433
2024-09-27,175999.0,64767.63,0.72,0.29,0.6,0.07,1.0,33156.43,90099.0,90099.0,33156.43,,,,,,,,,,,,,,,0.04,,,100.0,93.08,0.0,0.0,,0.0,100.0,41.36,0.4771,55.28,1.8182,0.368
2024-09-30,175999.0,61775.65,0.72,0.27,0.6,0.06,1.0,31624.75,90099.0,90099.0,31624.75,,,,,,,,,,,,,,,0.03,,,100.0,93.08,0.0,0.0,,0.0,100.0,42.71,0.4729,53.86,1.8182,0.351
2024-10-01,175999.0,62479.65,0.72,0.26,0.6,0.06,1.0,31985.15,90099.0,90099.0,31985.15,,,,,,,,,,,,,,,0.03,,,100.0,93.08,0.0,0.0,,0.0,100.0,43.13,0.4723,53.46,1.8182,0.355
2024-10-02,117999.0,33806.71,0.48,0.17,0.4,0.04,0.0,17504.86,61099.0,61099.0,17504.86,,,,,,0.01,,29000.0,,,,,,29000.0,0.02,0.01,,100.0,86.79,0.0,0.0,,0.0,100.0,35.75,0.5031,61.23,1.6761,0.287
2024-10-03,96899.0,28585.21,0.4,0.14,0.33,0.03,0.0,12242.21,59599.0,41499.0,17581.71,,,,,,0.0,,1500.0,,,,,,19600.0,0.02,0.01,,100.0,84.66,0.0,0.0,,0.0,100.0,20.05,0.6438,77.66,1.3764,0.295
2024-10-04,77299.0,30455.81,0.3,0.1,0.25,0.03,0.0,16350.61,39999.0,41499.0,15759.61,,,,,,0.01,,19600.0,,,,,,,0.01,,,100.0,56.82,0.0,0.0,,0.0,100.0,1.67,0.9671,98.33,1.098,0.394
2024-10-07,77299.0,29876.06,0.3,0.1,0.25,0.03,0.0,16039.36,39999.0,41499.0,15459.61,,,,,,,,,,,,,,,0.02,,,100.0,78.74,0.0,0.0,,0.0,100.0,1.49,0.9705,98.51,1.5216,0.387
2024-10-08,77299.0,27363.85,0.3,0.09,0.25,0.03,0.0,14690.65,39999.0,41499.0,14159.65,,,,,,,,,,,,,,,0.02,,,100.0,78.74,0.0,0.0,,0.0,100.0,1.58,0.9689,98.42,1.5216,0.354
2024-10-09,128830.0,45670.24,0.5,0.16,0.42,0.05,1.0,24010.29,66230.0,67730.0,23478.54,,26231.0,0.0,,25300.0,,931.0,,,0.0,26231.0,0.01,,,0.02,,,100.0,96.64,0.0,0.0,,0.0,100.0,28.19,0.4895,63.63,1.8799,0.355
2024-10-10,235030.0,80145.23,0.91,0.3,0.76,0.08,1.0,41203.03,119330.0,120830.0,40691.53,,53100.0,0.02,,,,53100.0,,,0.02,53100.0,,,,0.04,,,100.0,98.86,0.0,0.0,,0.0,100.0,39.87,0.4714,55.77,1.9472,0.341
2024-10-11,235030.0,93306.91,0.91,0.31,0.76,0.08,1.0,47969.51,119330.0,120830.0,47374.01,,,,,,,,,,,,,,,0.04,,,100.0,98.86,0.0,0.0,,0.0,100.0,42.35,0.4655,53.36,1.9472,0.397
2024-10-14,234099.0,84977.94,0.9,0.3,0.76,0.09,1.0,43523.34,119330.0,119899.0,43316.79,,,,,,,,,,,,,,931.0,0.05,0.0,,100.0,98.86,0.0,0.0,,0.0,100.0,39.0,0.4735,56.56,1.9395,0.363
2024-10-15,229900.0,86442.4,0.89,0.31,0.75,0.08,1.0,43503.2,114200.0,115700.0,42939.2,,,,,,0.0,,5130.0,,,,,,4199.0,0.04,0.0,,100.0,94.61,0.0,0.0,,0.0,100.0,39.37,0.4719,56.16,1.9047,0.376
2024-10-16,229900.0,80465.0,0.89,0.3,0.75,0.09,1.0,40495.0,114200.0,115700.0,39970.0,,,,,,,,,,,,,,,0.04,,,100.0,94.61,0.0,0.0,,0.0,100.0,38.11,0.4757,57.35,1.9047,0.35
2024-10-17,179300.0,63741.15,0.69,0.24,0.58,0.06,1.0,32137.2,88900.0,90400.0,31603.95,,,,,,0.01,,25300.0,,,,,,25300.0,0.03,0.01,,100.0,85.56,0.0,0.0,,0.0,100.0,48.35,0.4922,50.84,1.7257,0.356
2024-10-18,179300.0,72975.1,0.69,0.24,0.58,0.07,1.0,36792.8,88900.0,90400.0,36182.3,,,,,,,,,,,,,,,0.03,,,100.0,85.56,0.0,0.0,,0.0,100.0,49.3,0.492,49.89,1.7257,0.407
2024-10-21,179300.0,81491.85,0.69,0.23,0.58,0.08,1.0,41086.8,88900.0,90400.0,40405.05,,,,,,,,,,,,,,,0.04,,,100.0,85.56,0.0,0.0,,0.0,100.0,49.62,0.4929,49.66,1.7257,0.455
2024-10-22,179300.0,78354.1,0.69,0.23,0.58,0.08,1.0,39504.8,88900.0,90400.0,38849.3,,,,,,,,,,,,,,,0.04,,,100.0,85.56,0.0,0.0,,0.0,100.0,47.72,0.4942,51.62,1.7257,0.437
2024-10-23,179300.0,75485.3,0.69,0.22,0.58,0.08,1.0,38058.4,88900.0,90400.0,37426.9,,,,,,,,,,,,,,,0.04,,,100.0,85.56,0.0,0.0,,0.0,100.0,47.73,0.4939,51.58,1.7257,0.421
2024-10-24,179300.0,74588.8,0.69,0.22,0.58,0.08,1.0,37606.4,88900.0,90400.0,36982.4,,,,,,,,,,,,,,,0.04,,,100.0,85.56,0.0,0.0,,0.0,100.0,48.18,0.4934,51.1,1.7257,0.416
2024-10-25,201630.0,85087.86,0.78,0.25,0.65,0.08,1.0,43942.86,102630.0,104130.0,43309.86,,8600.0,0.01,,,,13730.0,,,0.01,8600.0,,5130.0,,0.04,,,100.0,91.23,0.0,0.0,,0.0,100.0,45.51,0.496,53.74,1.7923,0.422
2024-10-28,219630.0,100919.99,0.85,0.27,0.71,0.09,1.0,51983.24,111630.0,113130.0,51293.99,,9000.0,,,9000.0,,,,,,9000.0,0.0,,,0.05,,,100.0,99.23,0.0,0.0,,0.0,100.0,43.38,0.4565,51.62,1.9523,0.46
2024-10-29,219630.0,95429.24,0.85,0.27,0.71,0.1,1.0,49154.99,111630.0,113130.0,48503.24,,,,,,,,,,,,,,,0.05,,,100.0,99.23,0.0,0.0,,0.0,100.0,42.7,0.4577,52.3,1.9523,0.435
2024-10-30,219630.0,68085.3,0.85,0.26,0.71,0.09,1.0,35070.3,111630.0,113130.0,34605.3,,,,,,,,,,,,,,,0.05,,,100.0,99.23,0.0,0.0,,0.0,100.0,39.37,0.4629,55.3,1.9523,0.31
2024-10-31,219630.0,59300.1,0.82,0.23,0.7,0.07,1.0,30545.1,111630.0,113130.0,30140.1,,,,,,,,,,,,,,,0.03,,,100.0,99.23,0.0,0.0,,0.0,100.0,41.53,0.4562,53.07,1.9523,0.27
2024-11-01,219630.0,56444.91,0.82,0.21,0.7,0.06,1.0,29074.41,111630.0,113130.0,28688.91,,,,,,,,,,,,,,,0.03,,,100.0,99.23,0.0,0.0,,0.0,100.0,42.57,0.4536,51.99,1.9523,0.257
2024-11-04,93430.0,20507.88,0.35,0.09,0.3,0.02,0.0,10981.59,48530.0,50030.0,10652.34,,,,,,0.02,,63100.0,,,,,,63100.0,0.01,0.02,,100.0,29.77,0.0,0.0,,0.0,100.0,2.81,0.9454,97.19,0.5732,0.22
