,EXA FP Equity_DX_SI_QTY,EXA FP Equity_DX_SHORT_INTEREST_VALUE,EXA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EXA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EXA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EXA FP Equity_DX_SI_MV,EXA FP Equity_DX_DSS,EXA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EXA FP Equity_DX_SUPPLY_SI_QTY,EXA FP Equity_DX_BROKER_SI_QTY,EXA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EXA FP Equity_DX_BROKER_SI_MV_NEW_x,EXA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EXA FP Equity_DX_SUPPLY_SI_QTY_INC_x,EXA FP Equity_DX_BROKER_SI_MV_INC_x,EXA FP Equity_DX_SUPPLY_SI_MV_NEW,EXA FP Equity_DX_BROKER_SI_QTY_ADD,EXA FP Equity_DX_BROKER_SI_QTY_NEW,EXA FP Equity_DX_SUPPLY_SI_MV_DEC,EXA FP Equity_DX_BROKER_SI_QTY_INC,EXA FP Equity_DX_SUPPLY_SI_QTY_DEC,EXA FP Equity_DX_BROKER_SI_MV_NEW_y,EXA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EXA FP Equity_DX_BROKER_SI_MV_INC_y,EXA FP Equity_DX_SUPPLY_SI_QTY_INC_y,EXA FP Equity_DX_BROKER_SI_MV_ADD,EXA FP Equity_DX_SUPPLY_SI_QTY_ADD,EXA FP Equity_DX_BROKER_SI_QTY_DEC,EXA FP Equity_DX_SUPPLY_SI_MV,EXA FP Equity_DX_BROKER_SI_MV_DEC,EXA FP Equity_DX_SUPPLY_SI_MV_RMV,EXA FP Equity_DX_BROKER_SI_MV_RMV,EXA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EXA FP Equity_DX_UTILIZATION_QUANTITY,EXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EXA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EXA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EXA FP Equity_DX_ACTIVE_UTILIZATION_MV,EXA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EXA FP Equity_DX_BROKER_SI_CON_RATIO,EXA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EXA FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-02-23,218902.0,3826406.96,3.7,20.73,1.62,3.8,1.0,3520506.96,38194.0,201402.0,667631.12,,,,,,,,,,,,,,,,,468.0,0.65,0.01,,,100.0,15.54,0.0,0.0,,0.0,100.0,19.89,0.3573,54.12,0.8906
2018-02-26,218494.0,3788685.96,3.69,20.06,1.62,3.82,1.0,3485235.96,38194.0,200994.0,662283.96,,,,,,,,,,,,,,,,,408.0,0.67,0.0,,,100.0,15.59,0.0,0.0,,0.0,100.0,19.63,0.3541,53.82,0.8919
2018-02-27,219814.0,3793989.64,3.72,21.27,1.63,3.82,1.0,3491939.64,38194.0,202314.0,659228.44,,,,0.02,,,,,1320.0,,,,0.02,,,,,0.66,,,,100.0,15.59,0.0,0.0,,0.0,100.0,19.53,0.3521,53.55,0.8973
2018-02-28,220054.0,3754121.24,3.72,22.91,1.63,3.79,1.0,3455571.24,37500.0,202554.0,639750.0,,,,0.0,,,,0.01,240.0,694.0,,,0.0,,,,,0.65,,,,100.0,15.31,0.0,0.0,,0.0,100.0,19.45,0.3513,53.46,0.8982
2018-03-01,225263.0,3752881.58,3.81,23.37,1.67,3.8,1.0,3461331.58,37500.0,207763.0,624750.0,,,,0.08,,,,,5209.0,,,,0.08,,,,,0.64,,,,100.0,15.21,0.0,0.0,,0.0,100.0,18.94,0.3412,52.05,0.9134
2018-03-02,225263.0,3590692.22,3.81,23.76,1.67,3.66,1.0,3311742.22,37500.0,207763.0,597750.0,,,,,,,,,,,,,,,,,,0.62,,,,100.0,15.21,0.0,0.0,,0.0,100.0,18.82,0.3394,51.84,0.9134
2018-03-05,225263.0,3604208.0,3.81,23.29,1.67,3.61,1.0,3324208.0,37500.0,207763.0,600000.0,,,,,,,,,,,,,,,,,,0.6,,,,100.0,15.21,0.0,0.0,,0.0,100.0,19.12,0.3433,52.3,0.9134
2018-03-06,225263.0,3590692.22,3.81,24.06,1.67,3.61,1.0,3311742.22,37500.0,207763.0,597750.0,,,,,,,,,,,,,,,,,,0.6,,,,100.0,15.21,0.0,0.0,,0.0,100.0,19.08,0.3427,52.22,0.9134
2018-03-07,225263.0,3590692.22,3.81,25.89,1.67,3.61,1.0,3311742.22,37500.0,207763.0,597750.0,,,,,,,,,,,,,,,,,,0.6,,,,100.0,15.21,0.0,0.0,,0.0,100.0,19.1,0.3431,52.27,0.9134
2018-03-08,225096.0,3529505.28,3.81,26.6,1.67,3.57,1.0,3255105.28,37500.0,207596.0,588000.0,,,,,,,,,,,,,,,,,167.0,0.6,0.0,,,100.0,15.21,0.0,0.0,,0.0,100.0,18.99,0.3424,52.2,0.9127
2018-03-09,225096.0,3511497.6,3.81,26.55,1.67,3.53,1.0,3238497.6,37500.0,207596.0,585000.0,,,,,,,,,,,,,,,,,,0.59,,,,100.0,15.16,0.0,0.0,,0.0,100.0,19.07,0.343,52.27,0.9098
2018-03-12,225096.0,3583528.32,3.81,27.66,1.67,3.57,1.0,3304928.32,37500.0,207596.0,597000.0,,,,,,,,,,,,,,,,,,0.59,,,,100.0,15.03,0.0,0.0,,0.0,100.0,19.24,0.3449,52.49,0.9025
2018-03-13,266620.0,4244590.4,4.51,33.17,1.97,4.26,1.0,3965990.4,37500.0,249120.0,597000.0,,,,0.66,,,,,41524.0,,,,0.66,,,,,0.59,,,,100.0,15.03,0.0,0.0,,0.0,100.0,31.7,0.3196,44.21,1.069
2018-03-14,244416.0,3788448.0,4.13,30.62,1.81,3.87,1.0,3517198.0,37500.0,226916.0,581250.0,,,,,,,,,,,,,,,,,22204.0,0.59,0.38,,,100.0,15.03,0.0,0.0,,0.0,100.0,25.02,0.3272,48.59,0.9799
2018-03-15,231416.0,3582319.68,3.91,29.02,1.71,3.61,1.0,3311419.68,37500.0,213916.0,580500.0,,,,,,,,,,,,,,,,,13000.0,0.58,0.2,,,100.0,15.03,0.0,0.0,,0.0,100.0,21.22,0.337,51.06,0.9278
2018-03-16,226416.0,3473221.44,3.83,28.33,1.68,3.52,1.0,3204771.44,37500.0,208916.0,575250.0,,,,,,,,,,,,,,,,,5000.0,0.58,0.08,,,100.0,15.03,0.0,0.0,,0.0,100.0,19.43,0.3426,52.16,0.9078
2018-03-19,226416.0,3482278.08,3.83,28.74,1.68,3.49,1.0,3213128.08,37500.0,208916.0,576750.0,,,,,,,,,,,,,,,,,,0.58,,,,100.0,14.97,0.0,0.0,,0.0,100.0,19.6,0.3417,52.02,0.9041
2018-03-20,222416.0,3371826.56,3.76,29.63,1.65,3.43,1.0,3106526.56,37500.0,204916.0,568500.0,,,,,,,,,,,,,,,,,4000.0,0.58,0.07,,,100.0,14.82,0.0,0.0,,0.0,100.0,17.93,0.3484,53.11,0.8788
2018-03-21,222416.0,3336240.0,3.76,30.7,1.65,3.38,1.0,3073740.0,37500.0,204916.0,562500.0,,,,,,,,,,,,,,,,,,0.57,,,,100.0,14.82,0.0,0.0,,0.0,100.0,17.96,0.3486,53.13,0.8788
2018-03-22,222416.0,3265066.88,3.76,31.5,1.65,3.34,1.0,3008166.88,37500.0,204916.0,550500.0,,,,,,,,,,,,,,,,,,0.56,,,,100.0,14.82,0.0,0.0,,0.0,100.0,17.82,0.3492,53.22,0.8788
2018-03-23,222394.0,3229160.88,3.76,30.09,1.65,3.28,1.0,2975060.88,37500.0,204894.0,544500.0,,,,,,,,,,,,,,,,,22.0,0.55,0.01,,,100.0,14.82,0.0,0.0,,0.0,100.0,17.94,0.3481,53.1,0.8788
2018-03-26,222393.0,3291416.4,3.76,30.1,1.65,3.29,1.0,3032416.4,37500.0,204893.0,555000.0,,,,,,,,,,,,,,,,,1.0,0.55,0.01,,,100.0,14.82,0.0,0.0,,0.0,100.0,18.25,0.3477,53.03,0.8788
2018-03-27,222393.0,3362582.16,3.76,30.39,1.65,3.32,1.0,3097982.16,37500.0,204893.0,567000.0,,,,,,,,,,,,,,,,,,0.56,,,,100.0,14.82,0.0,0.0,,0.0,100.0,18.48,0.3445,52.58,0.8788
2018-03-28,222393.0,3313655.7,3.76,29.55,1.65,3.36,1.0,3052905.7,37500.0,204893.0,558750.0,,,,,,,,,,,,,,,,,,0.57,,,,100.0,14.82,0.0,0.0,,0.0,100.0,17.95,0.348,53.07,0.8788
2018-03-29,222393.0,3344790.72,3.76,29.48,1.65,3.34,1.0,3081590.72,37500.0,204893.0,564000.0,,,,,,,,,,,,,,,,,,0.56,,,,100.0,14.82,0.0,0.0,,0.0,100.0,18.23,0.3472,52.94,0.8788
2018-03-30,222393.0,3344790.72,3.76,29.64,1.65,3.35,1.0,3081590.72,37500.0,204893.0,564000.0,,,,,,,,,,,,,,,,,,0.56,,,,100.0,14.82,0.0,0.0,,0.0,100.0,18.22,0.3464,52.82,0.8788
2018-04-02,222393.0,3344790.72,3.76,29.64,1.65,3.36,1.0,3081590.72,37500.0,204893.0,564000.0,,,,,,,,,,,,,,,,,,0.56,,,,100.0,14.82,0.0,0.0,,0.0,100.0,18.14,0.3475,52.98,0.8788
2018-04-03,222271.0,3169584.46,3.76,29.63,1.65,3.32,1.0,2920034.46,37500.0,204771.0,534750.0,,,,,,,,,,,,,,,,,122.0,0.56,0.0,,,100.0,14.82,0.0,0.0,,0.0,100.0,17.4,0.352,53.6,0.8783
2018-04-04,220453.0,3103978.24,3.73,27.91,1.63,3.17,1.0,2857578.24,37500.0,202953.0,528000.0,,,,,,,,,,,,,,,,,1818.0,0.54,0.06,,,100.0,14.82,0.0,0.0,,0.0,100.0,17.97,0.3517,53.66,0.8711
2018-04-05,229381.0,3202158.76,3.88,27.49,1.7,3.25,1.0,2957858.76,37500.0,211881.0,523500.0,,,,,,10135.0,,,,,,,,,0.14,,1207.0,0.54,0.02,,,100.0,14.82,0.0,0.0,,0.0,100.0,17.4,0.3237,51.36,0.9064
2018-04-06,224176.0,3250552.0,3.79,24.06,1.66,3.18,1.0,2996802.0,37500.0,206676.0,543750.0,,,,,,,,,,,,,,,,,5205.0,0.54,0.08,,,100.0,14.82,0.0,0.0,,0.0,100.0,18.46,0.3282,51.97,0.8858
2018-04-09,214039.0,3283358.26,3.62,22.7,1.59,3.24,1.0,3014908.26,37500.0,196539.0,575250.0,,,,,,,,,,,,,,,,,10137.0,0.55,0.13,,,100.0,14.82,0.0,0.0,,0.0,100.0,19.19,0.3663,55.44,0.8457
2018-04-10,213898.0,3418090.04,3.62,22.55,1.58,3.38,1.0,3138440.04,37500.0,196398.0,599250.0,,,,,,,,,,,,,,,,,141.0,0.57,0.0,,,100.0,14.82,0.0,0.0,,0.0,100.0,19.16,0.3669,55.5,0.8452
2018-04-11,213373.0,3388363.24,3.61,23.5,1.58,3.41,1.0,3110463.24,37500.0,195873.0,595500.0,,,,,,,,,,,,,,,,,525.0,0.6,0.0,,,100.0,14.82,0.0,0.0,,0.0,100.0,18.87,0.3626,55.12,0.8431
2018-04-12,213373.0,3418235.46,3.61,20.01,1.58,3.43,1.0,3137885.46,37500.0,195873.0,600750.0,,,,,,,,,,,,,,,,,,0.6,,,,100.0,14.82,0.0,0.0,,0.0,100.0,18.95,0.364,55.26,0.8431
2018-04-13,213186.0,3398184.84,3.6,19.91,1.58,3.42,1.0,3119234.84,37500.0,195686.0,597750.0,,,,,,,,,,,,,,,,,187.0,0.6,0.0,,,100.0,14.82,0.0,0.0,,0.0,100.0,18.89,0.3632,55.19,0.8424
2018-04-16,213186.0,3398184.84,3.6,20.49,1.58,3.41,1.0,3119234.84,37500.0,195686.0,597750.0,,,,,,,,,,,,,,,,,,0.6,,,,100.0,12.23,0.0,0.0,,0.0,100.0,18.93,0.3635,55.21,0.6953
2018-04-17,213186.0,3389657.4,3.6,20.66,1.58,3.41,1.0,3111407.4,37500.0,195686.0,596250.0,,,,,,,,,,,,,,,,,,0.6,,,,100.0,12.23,0.0,0.0,,0.0,100.0,18.9,0.3634,55.21,0.6953
2018-04-18,213084.0,3388035.6,3.6,21.1,1.58,3.4,1.0,3109785.6,37500.0,195584.0,596250.0,,,,,,,,,,,,,,,,,102.0,0.6,0.0,,,100.0,12.23,0.0,0.0,,0.0,100.0,18.93,0.3638,55.25,0.6949
2018-04-19,213084.0,3388035.6,3.6,21.15,1.58,3.41,1.0,3109785.6,37500.0,195584.0,596250.0,,,,,,,,,,,,,,,,,,0.6,,,,100.0,12.21,0.0,0.0,,0.0,100.0,18.92,0.3639,55.27,0.6939
2018-04-20,213550.0,3395445.0,3.61,21.81,1.58,3.41,1.0,3109658.4,37974.0,195576.0,603786.6,,,474.0,,,,,,,,,,,474.0,,,8.0,0.6,0.0,,,100.0,11.51,0.0,0.0,,0.0,100.0,18.88,0.3624,55.15,0.647
2018-04-23,213550.0,3416800.0,3.61,22.03,1.58,3.43,1.0,3129216.0,37974.0,195576.0,607584.0,,,,,,,,,,,,,,,,,,0.6,,,,100.0,11.49,0.0,0.0,,0.0,100.0,18.91,0.363,55.21,0.6461
2018-04-24,214024.0,3445786.4,3.62,22.49,1.59,3.46,1.0,3148773.6,38448.0,195576.0,619012.8,,,474.0,,,,,,,,,,,474.0,,,,0.62,,,,100.0,11.65,0.0,0.0,,0.0,100.0,18.88,0.3611,55.06,0.6484
2018-04-25,213529.0,3407922.84,3.61,22.54,1.58,3.44,1.0,3113492.76,38448.0,195081.0,613630.08,,,,,,,,,,,,,,,,,495.0,0.62,0.01,,,100.0,11.63,0.0,0.0,,0.0,100.0,18.82,0.3612,55.1,0.646
2018-04-26,213560.0,3515197.6,3.61,22.61,1.58,3.5,1.0,3203626.26,38929.0,194631.0,640771.34,,,481.0,,,,,,,,,,,481.0,,,450.0,0.63,0.01,,,100.0,11.78,0.0,0.0,,0.0,100.0,19.06,0.3638,55.39,0.6461
2018-04-27,213626.0,3635914.52,3.61,22.82,1.58,3.62,1.0,3305488.24,39414.0,194212.0,670826.28,,,485.0,,,,,,,,,,,485.0,,,419.0,0.65,0.0,,,100.0,11.92,0.0,0.0,,0.0,100.0,19.08,0.363,55.36,0.6463
2018-04-30,213998.0,3650805.88,3.62,22.52,1.58,3.67,1.0,3311328.94,39899.0,194099.0,680676.94,,,485.0,,,,,,,,,,,485.0,,,113.0,0.68,0.0,,,100.0,12.09,0.0,0.0,,0.0,100.0,18.86,0.3594,55.05,0.6484
2018-05-01,213998.0,3650805.88,3.62,22.95,1.58,3.67,1.0,3311328.94,39899.0,194099.0,680676.94,,,,,,,,,,,,,,,,,,0.68,,,,100.0,11.91,0.0,0.0,,0.0,100.0,18.83,0.3594,55.06,0.6386
2018-05-02,212850.0,3690819.0,3.6,22.83,1.58,3.69,1.0,3345770.34,39899.0,192951.0,691848.66,,,,,,,,,,,,,,,,,1148.0,0.68,0.02,,,100.0,11.89,0.0,0.0,,0.0,100.0,19.03,0.3631,55.45,0.6343
2018-05-03,212797.0,3570733.66,3.6,22.55,1.58,3.62,1.0,3228673.36,40385.0,192412.0,677660.3,,,486.0,,,,,,,,,,,486.0,,,539.0,0.69,0.0,,,100.0,12.03,0.0,0.0,,0.0,100.0,18.77,0.3586,55.08,0.634
2018-05-04,211507.0,3506786.06,3.58,22.34,1.57,3.54,1.0,3168802.76,40385.0,191122.0,669583.3,,,,,,,,,,,,,,,,,1290.0,0.68,0.04,,,100.0,12.05,0.0,0.0,,0.0,100.0,18.97,0.3625,55.51,0.6312
2018-05-07,211507.0,3439103.82,3.58,22.22,1.57,3.48,1.0,3107643.72,40385.0,191122.0,656660.1,,,,,,,,,,,,,,,,,,0.67,,,,100.0,12.12,0.0,0.0,,0.0,100.0,18.91,0.3615,55.42,0.635
2018-05-08,211507.0,3439103.82,3.58,22.37,1.57,3.47,1.0,3107643.72,40385.0,191122.0,656660.1,,,,,,,,,,,,,,,,,,0.66,,,,100.0,12.13,0.0,0.0,,0.0,100.0,19.0,0.3624,55.51,0.6354
2018-05-09,211507.0,3498325.78,3.58,23.33,1.57,3.51,1.0,3161157.88,40385.0,191122.0,667967.9,,,,,,,,,,,,,,,,,,0.66,,,,100.0,12.13,0.0,0.0,,0.0,100.0,19.1,0.3636,55.61,0.6354
2018-05-10,213755.0,3509857.1,3.61,23.74,1.58,3.53,1.0,3175135.4,40385.0,193370.0,663121.7,,,,0.04,,,,,2248.0,,,,0.04,,,,,0.66,,,,100.0,12.06,0.0,0.0,,0.0,100.0,18.83,0.3579,54.97,0.6383
2018-05-11,211833.0,3503717.82,3.58,23.84,1.57,3.52,1.0,3166549.92,40385.0,191448.0,667967.9,,,,,,,,,,,,,,,,,1922.0,0.66,0.03,,,100.0,12.05,0.0,0.0,,0.0,100.0,19.06,0.3629,55.53,0.6321
2018-05-14,211782.0,3388512.0,3.58,24.34,1.57,3.44,1.0,3062352.0,40385.0,191397.0,646160.0,,,,,,,,,,,,,,,,,51.0,0.66,0.0,,,100.0,12.12,0.0,0.0,,0.0,100.0,18.82,0.3604,55.3,0.6358
2018-05-15,211782.0,3193672.56,3.58,23.88,1.57,3.29,1.0,2886266.76,40385.0,191397.0,609005.8,,,,,,,,,,,,,,,,,,0.64,,,,100.0,12.1,0.0,0.0,,0.0,100.0,18.59,0.3565,54.96,0.6348
2018-05-16,211782.0,3197908.2,3.58,22.62,1.57,3.24,1.0,2890094.7,40385.0,191397.0,609813.5,,,500.0,,,,,,,,,,,500.0,,,,0.61,,,,100.0,11.37,0.0,0.0,,0.0,100.0,18.92,0.3597,55.25,0.5963
2018-05-17,211827.0,3224006.94,3.58,23.03,1.57,3.23,1.0,2913747.24,40885.0,191442.0,622269.7,,,,0.0,,,,,45.0,,,,0.0,,,,,0.62,,,,100.0,11.59,0.0,0.0,,0.0,100.0,19.09,0.3643,55.65,0.6006
2018-05-18,211827.0,3198587.7,3.58,24.3,1.57,3.22,1.0,2890774.2,40885.0,191442.0,617363.5,,,,,,,,,,,,,,,,,,0.62,,,,100.0,11.59,0.0,0.0,,0.0,100.0,18.99,0.363,55.53,0.6006
2018-05-21,211827.0,3181641.54,3.58,27.17,1.57,3.2,1.0,2875458.84,40885.0,191442.0,614092.7,,,,,,,,,,,,,,,,,,0.62,,,,100.0,11.59,0.0,0.0,,0.0,100.0,19.01,0.3631,55.54,0.6006
2018-05-22,211827.0,3177405.0,3.58,27.83,1.57,3.19,1.0,2871630.0,40385.0,191442.0,605775.0,,,,,,,,0.01,,500.0,,,,,,,,0.61,,,,100.0,11.45,0.0,0.0,,0.0,100.0,19.03,0.3632,55.55,0.6006
2018-05-23,211025.0,3118949.5,3.57,28.66,1.56,3.15,1.0,2817659.2,40385.0,190640.0,596890.3,,,,,,,,,,,,,,,,,802.0,0.6,0.01,,,100.0,11.43,0.0,0.0,,0.0,100.0,19.01,0.3645,55.72,0.5975
2018-05-24,211546.0,3109726.2,3.58,28.72,1.57,3.13,1.0,2802408.0,40906.0,190640.0,601318.2,,,521.0,,,,,,,,,,,521.0,,,,0.6,,,,100.0,11.53,0.0,0.0,,0.0,100.0,19.04,0.3632,55.61,0.5965
2018-05-25,217927.0,3286339.16,3.68,36.41,1.61,3.28,1.0,2971076.68,47287.0,197021.0,713087.96,,,6381.0,0.09,,,,,6381.0,,,,0.09,6381.0,,,,0.7,,,,100.0,13.41,0.0,0.0,,0.0,100.0,18.65,0.3519,54.24,0.6179
2018-05-28,217927.0,3212243.98,3.68,35.01,1.61,3.24,1.0,2904089.54,47287.0,197021.0,697010.38,,,,,,,,,,,,,,,,,,0.7,,,,100.0,13.42,0.0,0.0,,0.0,100.0,18.42,0.348,53.82,0.6184
2018-05-29,215246.0,3103847.32,3.64,33.35,1.59,3.14,1.0,2802382.8,47287.0,194340.0,681878.54,,,,,,,,,,,,,,,,,2681.0,0.69,0.05,,,100.0,13.33,0.0,0.0,,0.0,100.0,18.6,0.3539,54.57,0.6069
2018-05-30,215218.0,3043182.52,3.64,31.58,1.59,3.07,1.0,2747571.68,47287.0,194312.0,668638.18,,,,,,,,,,,,,,,,,28.0,0.68,0.01,,,100.0,13.41,0.0,0.0,,0.0,100.0,18.65,0.3535,54.52,0.6103
2018-05-31,212830.0,2971106.8,3.6,30.16,1.58,3.0,1.0,2679259.04,47287.0,191924.0,660126.52,,,,,,,,,,,,,,,,,2388.0,0.67,0.04,,,100.0,13.41,0.0,0.0,,0.0,100.0,18.88,0.3596,55.21,0.6035
2018-06-01,204830.0,2851233.6,3.46,27.67,1.52,2.87,1.0,2560222.08,47287.0,183924.0,658235.04,,,,,,,,,,,,,,,,,8000.0,0.66,0.11,,,14.28,13.33,283794.0,3950412.48,,3.96,14.27,15.79,0.3752,57.45,0.5775
2018-06-04,204750.0,2907450.0,3.46,26.13,1.52,2.9,1.0,2610584.8,47287.0,183844.0,671475.4,,,,,,,,,,,,,,,,,80.0,0.66,0.0,,,14.28,13.41,283794.0,4029874.8,,3.95,14.37,15.91,0.3772,57.64,0.5806
2018-06-05,204542.0,2855406.32,3.46,25.49,1.51,2.88,1.0,2563558.56,47287.0,183636.0,660126.52,,,,,,,,,,,,,,,,,208.0,0.67,0.0,,,14.28,13.41,283794.0,3961764.24,,4.03,14.21,15.74,0.3746,57.4,0.58
2018-06-06,204542.0,2871769.68,3.46,25.36,1.51,2.88,1.0,2578249.44,47287.0,183636.0,663909.48,,,,,,,,,,,,,,,,,,0.66,,,,14.28,13.41,283794.0,3984467.76,,3.96,14.31,15.86,0.3765,57.57,0.58
2018-06-07,224542.0,3201968.92,3.8,28.16,1.66,3.21,1.0,2761249.36,57287.0,193636.0,816912.62,,,10000.0,,,10000.0,,,,,,,,10000.0,0.15,,,0.81,,,,17.3,16.24,273794.0,3904302.44,,3.84,17.37,14.46,0.3201,52.45,0.6367
2018-06-08,224008.0,3288437.44,3.79,28.16,1.66,3.28,1.0,2841695.68,56813.0,193576.0,834014.84,,,,,,,,0.0,,474.0,,,,,,,60.0,0.82,0.0,,,17.18,16.02,273794.0,4019295.92,,3.9,17.31,14.56,0.3227,52.7,0.6316
2018-06-11,222948.0,3317466.24,3.77,27.26,1.65,3.32,1.0,2864638.08,56813.0,192516.0,845377.44,,,,,,,,,,,,,,,,,1060.0,0.84,0.01,,,17.04,15.98,276657.0,4116656.16,,4.06,17.09,14.59,0.3225,52.69,0.6271
2018-06-12,221638.0,3311271.72,3.75,28.03,1.64,3.33,1.0,2856617.64,56813.0,191206.0,848786.22,,,,,,,,,,,,,,,,,1310.0,0.85,0.01,,,16.4,15.34,289583.0,4326370.02,,4.31,16.42,14.59,0.3255,53.06,0.5983
2018-06-13,173315.0,2599725.0,2.93,21.85,1.28,2.62,1.0,2143245.0,56813.0,142883.0,852195.0,,,,,,,,,,,,,,,,,48323.0,0.85,0.72,,,15.8,14.93,302674.0,4540110.0,,4.52,15.82,18.64,0.2353,40.6,0.4554
2018-06-14,190357.0,2931497.8,3.22,24.46,1.41,2.93,1.0,1903578.6,73129.0,123609.0,1126186.6,,,2857.0,,,,,,,,,,,2857.0,,13459.0,19274.0,1.1,0.26,,,18.61,18.39,319800.0,4924920.0,,4.8,18.7,17.1,0.2795,47.3,0.4787
2018-06-15,189947.0,2911798.01,3.21,24.17,1.41,2.98,1.0,1888582.62,73129.0,123199.0,1121033.11,,,,,,,,,,,,,,,,,410.0,1.13,0.0,,,17.9,17.61,335383.0,5141263.36,,5.16,17.95,17.07,0.2796,47.32,0.4574
2018-06-18,192699.0,3044644.25,3.26,24.22,1.43,3.09,1.0,1990025.83,72834.0,125951.0,1150777.22,,,,0.26,,,,0.0,15349.0,295.0,,,0.26,,,,12597.0,1.15,0.18,,,17.11,16.91,352727.0,5573086.69,,5.52,17.21,14.89,0.3409,54.42,0.4475
2018-06-19,179417.0,2795316.86,3.03,21.78,1.33,2.88,1.0,1755383.02,72630.0,112669.0,1131575.4,,,,,,,,0.01,,204.0,,,,,,,13282.0,1.15,0.2,,,17.08,16.87,352727.0,5495486.66,,5.5,17.31,15.41,0.3192,51.93,0.4167
2018-06-20,229213.0,3451947.78,3.87,27.0,1.7,3.55,1.0,2446722.9,72630.0,162465.0,1093807.8,,,,0.72,,,,,50000.0,,,,0.72,,,,204.0,1.12,0.01,,,17.04,16.83,353720.0,5327023.2,,5.51,16.93,12.12,0.4157,62.03,0.5311
2018-06-21,229213.0,3461116.3,3.87,26.81,1.7,3.49,1.0,2453221.5,72630.0,162465.0,1096713.0,,,,,,,,,,,,,,,,,,1.09,,,,16.97,16.73,355380.0,5366238.0,,5.35,16.98,12.34,0.4149,61.95,0.5278
2018-06-22,235423.0,3578429.6,3.98,27.62,1.74,3.6,1.0,2560668.0,72840.0,168465.0,1107168.0,,,210.0,0.09,,,,,6000.0,,,,0.09,210.0,,,,1.1,,,,16.95,16.63,356917.0,5425138.4,,5.39,16.94,14.58,0.4004,60.33,0.5375
2018-06-25,245888.0,3712908.8,4.16,29.22,1.82,3.76,1.0,2780514.0,61748.0,184140.0,932394.8,,,,0.24,,,,0.17,15675.0,11092.0,,,0.24,,,,,0.94,,,,20.95,14.06,232989.0,3518133.9,,3.54,20.93,13.87,0.3695,57.78,0.56
2018-06-26,246623.0,3684547.62,4.17,27.23,1.83,3.75,1.0,2745807.66,62834.0,183789.0,938739.96,,,1086.0,,,,,,,,,,,1086.0,,,351.0,0.95,0.01,,,21.22,14.3,233272.0,3485083.68,,3.52,21.26,13.77,0.3682,57.71,0.5613
2018-06-27,238234.0,3544921.92,4.03,28.02,1.76,3.59,1.0,2609952.0,62834.0,175400.0,934969.92,,,,,,,,,,,,,,,,,8389.0,0.94,0.13,,,21.21,14.36,233363.0,3472441.44,,3.49,21.2,14.3,0.3926,59.71,0.5445
2018-06-28,195686.0,2868756.76,3.31,24.01,1.45,2.9,1.0,2234184.0,43286.0,152400.0,634572.76,,,452.0,,,,,0.3,,20000.0,,,,452.0,,,23000.0,0.64,0.39,,,15.66,9.89,233164.0,3418184.24,,3.47,15.61,15.91,0.3194,51.98,0.447
2018-06-29,190870.0,2717988.8,3.23,23.62,1.41,2.76,1.0,2333936.0,43286.0,163900.0,616392.64,,,,0.16,,,,,11500.0,,,,0.16,,,,,0.63,,,,15.2,9.54,241549.0,3439657.76,,3.54,15.1,17.85,0.2686,44.57,0.4208
2018-07-02,180609.0,2575484.34,3.05,22.07,1.34,2.59,1.0,2190892.14,43286.0,153639.0,617258.36,,,,,,,,,,,,,,,,,10261.0,0.62,0.16,,,15.2,9.61,241549.0,3444488.74,,3.44,15.34,17.32,0.2838,47.36,0.4009
2018-07-03,180157.0,2547419.98,3.05,22.15,1.33,2.57,1.0,1941747.22,42834.0,137323.0,605672.76,,,,,,,,0.01,,452.0,,,,,,,16316.0,0.62,0.25,,,15.04,9.51,242001.0,3421894.14,,3.45,15.15,17.36,0.2836,47.32,0.3999
2018-07-04,180157.0,2486166.6,3.05,21.69,1.33,2.52,1.0,1895057.4,42834.0,137323.0,591109.2,,,,,,,,,,,,,,,,,,0.61,,,,15.03,9.5,242084.0,3340759.2,,3.42,15.15,17.25,0.2831,47.27,0.3996
2018-07-05,180584.0,2481224.16,3.05,22.25,1.34,2.51,1.0,1878106.86,45016.0,136689.0,618519.84,,,2182.0,,,,,,,,,,,2182.0,,,634.0,0.63,0.02,,,15.68,9.94,242084.0,3326234.16,,3.34,15.97,17.29,0.283,47.4,0.3988
