,EWRD FP Equity_DX_SI_QTY,EWRD FP Equity_DX_SHORT_INTEREST_VALUE,EWRD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EWRD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EWRD FP Equity_DX_SI_MV,EWRD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EWRD FP Equity_DX_SUPPLY_SI_QTY,EWRD FP Equity_DX_BROKER_SI_QTY,EWRD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EWRD FP Equity_DX_BROKER_SI_MV_NEW_x,EWRD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EWRD FP Equity_DX_SUPPLY_SI_QTY_INC_x,EWRD FP Equity_DX_BROKER_SI_MV_INC_x,EWRD FP Equity_DX_SUPPLY_SI_MV_NEW,EWRD FP Equity_DX_BROKER_SI_QTY_ADD,EWRD FP Equity_DX_BROKER_SI_QTY_NEW,EWRD FP Equity_DX_SUPPLY_SI_MV_DEC,EWRD FP Equity_DX_BROKER_SI_QTY_INC,EWRD FP Equity_DX_SUPPLY_SI_QTY_DEC,EWRD FP Equity_DX_BROKER_SI_MV_NEW_y,EWRD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EWRD FP Equity_DX_BROKER_SI_MV_INC_y,EWRD FP Equity_DX_SUPPLY_SI_QTY_INC_y,EWRD FP Equity_DX_BROKER_SI_MV_ADD,EWRD FP Equity_DX_SUPPLY_SI_QTY_ADD,EWRD FP Equity_DX_BROKER_SI_QTY_DEC,EWRD FP Equity_DX_SUPPLY_SI_MV,EWRD FP Equity_DX_BROKER_SI_MV_DEC,EWRD FP Equity_DX_SUPPLY_SI_MV_RMV,EWRD FP Equity_DX_BROKER_SI_MV_RMV,EWRD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EWRD FP Equity_DX_UTILIZATION_QUANTITY,EWRD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EWRD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EWRD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EWRD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EWRD FP Equity_DX_ACTIVE_UTILIZATION_MV,EWRD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EWRD FP Equity_DX_BROKER_SI_CON_RATIO,EWRD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EWRD FP Equity_DX_DEMAND_SUPPLY_RATIO,EWRD FP Equity_PX_LAST
2022-01-24,43000.0,685153.4,12.32,3.4,0.71,342576.7,21500.0,21500.0,342576.7,,,,,,,,,,,,,,,,,,0.36,,,,100.0,97.22,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9445,15.9338
2022-01-25,33000.0,528607.2,9.42,2.61,0.53,184211.6,21500.0,11500.0,344395.6,,,,,,,,,,,,,,,,,10000.0,0.34,0.17,,,100.0,97.22,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4923,16.0184
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.34,,21500.0,,,,,,,11500.0,0.0,0.18,,,0.0,0.0,22114.0,360088.9,,0.35,0.0,,0.0,,0.0,16.2833
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22114.0,355929.25,,0.36,0.0,,0.0,,0.0,16.0952
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22114.0,350690.45,,0.36,0.0,,0.0,,0.0,15.8583
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22114.0,357965.95,,0.35,0.0,,0.0,,0.0,16.1873
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22114.0,361307.38,,0.36,0.0,,0.0,,0.0,16.3384
2022-02-02,6900.0,113769.27,2.17,0.53,0.11,0.0,6900.0,0.0,113769.27,,,,,,,,,,,,,,,,6900.0,,0.11,,,,100.0,31.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.312,16.4883
2022-02-03,20700.0,340502.58,6.29,1.59,0.34,113500.86,13800.0,6900.0,227001.72,,,6900.0,,,6900.0,,,,,,,,6900.0,0.12,,,0.23,,,,100.0,62.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9361,16.4494
2022-02-04,41400.0,671400.36,12.57,3.17,0.68,335700.18,20700.0,20700.0,335700.18,,,6900.0,0.23,,,,,13800.0,,,,0.23,6900.0,,,,0.34,,,,100.0,93.61,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8721,16.2174
2022-02-07,20700.0,336938.04,6.08,1.54,0.34,336938.04,0.0,20700.0,0.0,,,,,,,,0.34,,20700.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9361,16.2772
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,20700.0,0.0,0.34,,,0.0,0.0,22114.0,361459.96,,0.36,0.0,,0.0,,0.0,16.3453
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22114.0,367395.36,,0.36,0.0,,0.0,,0.0,16.6137
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22114.0,366776.17,,0.37,0.0,,0.0,,0.0,16.5857
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22114.0,361256.52,,0.37,0.0,,0.0,,0.0,16.3361
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22114.0,354394.54,,0.36,0.0,,0.0,,0.0,16.0258
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22114.0,359965.06,,0.35,0.0,,0.0,,0.0,16.2777
2022-02-16,14200.0,230369.44,3.13,1.03,0.23,115184.72,7100.0,7100.0,115184.72,,,,,,7100.0,,,,,,,,,0.12,7100.0,,0.12,,,,100.0,32.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6421,16.2232
2022-02-17,36600.0,591185.16,7.91,2.58,0.59,295592.58,18300.0,18300.0,295592.58,,,11200.0,0.18,,,,,11200.0,,,,0.18,11200.0,,,,0.3,,,,100.0,82.75,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6551,16.1526
2022-02-18,42600.0,680667.06,8.28,3.0,0.69,340333.53,21300.0,21300.0,340333.53,,,3000.0,0.05,,,,,3000.0,,,,0.05,3000.0,,,,0.34,,,,100.0,96.32,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9264,15.9781
2022-02-21,42600.0,673821.24,8.62,3.0,0.68,336910.62,21300.0,21300.0,336910.62,,,,,,,,,,,,,,,,,,0.34,,,,100.0,96.32,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9264,15.8174
2022-02-22,42600.0,675167.4,8.63,3.0,0.67,337583.7,21300.0,21300.0,337583.7,,,,,,,,,,,,,,,,,,0.34,,,,100.0,96.32,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9264,15.849
2022-02-23,42600.0,669535.68,7.35,3.0,0.67,334767.84,21300.0,21300.0,334767.84,,,,,,,,,,,,,,,,,,0.34,,,,100.0,96.32,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9264,15.7168
2022-02-24,42600.0,650484.96,7.08,3.0,0.67,325242.48,21300.0,21300.0,325242.48,,,,,,,,,,,,,,,,,,0.33,,,,100.0,96.32,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9264,15.2696
2022-02-25,42600.0,675793.62,6.77,2.85,0.65,337896.81,21300.0,21300.0,337896.81,,,,,,,,,,,,,,,,,,0.33,,,,100.0,96.32,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9264,15.8637
2022-02-28,21300.0,338755.2,2.42,1.42,0.34,47712.0,18300.0,3000.0,291043.2,,,,,,,,0.03,,3000.0,,,,,,,18300.0,0.29,0.28,,,100.0,82.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9632,15.904
2022-03-01,6000.0,93622.2,0.67,0.39,0.1,46811.1,3000.0,3000.0,46811.1,,,,,,,,0.24,,15300.0,,,,,,,,0.05,,,,100.0,13.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2713,15.6037
2022-03-02,6000.0,94830.6,0.65,0.39,0.09,47415.3,3000.0,3000.0,47415.3,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2713,15.8051
2022-03-03,6000.0,94188.6,0.65,0.39,0.09,47094.3,3000.0,3000.0,47094.3,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2713,15.6981
2022-03-04,6000.0,92281.2,0.65,0.39,0.09,46140.6,3000.0,3000.0,46140.6,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2713,15.3802
2022-03-07,6000.0,91291.8,0.64,0.4,0.09,45645.9,3000.0,3000.0,45645.9,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2713,15.2153
2022-03-08,6000.0,89387.4,0.64,0.4,0.09,44693.7,3000.0,3000.0,44693.7,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2713,14.8979
2022-03-09,6000.0,92554.2,0.64,0.4,0.09,46277.1,3000.0,3000.0,46277.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,13.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2713,15.4257
2022-03-10,6000.0,90836.4,0.53,0.4,0.09,45418.2,3000.0,3000.0,45418.2,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2713,15.1394
2022-03-11,6000.0,91435.2,0.52,0.4,0.09,45717.6,3000.0,3000.0,45717.6,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2713,15.2392
2022-03-14,6000.0,91338.6,0.47,0.41,0.09,45669.3,3000.0,3000.0,45669.3,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2713,15.2231
2022-03-15,20400.0,312552.48,1.58,1.42,0.31,156276.24,10200.0,10200.0,156276.24,,,7200.0,0.11,,,,,7200.0,,,,0.11,7200.0,,,,0.16,,,,100.0,46.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9225,15.3212
2022-03-16,20400.0,320794.08,1.59,1.42,0.31,160397.04,10200.0,10200.0,160397.04,,,,,,,,,,,,,,,,,,0.16,,,,100.0,46.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9225,15.7252
2022-03-17,20400.0,324631.32,1.61,1.42,0.32,162315.66,10200.0,10200.0,162315.66,,,,,,,,,,,,,,,,,,0.16,,,,100.0,46.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9225,15.9133
2022-03-18,20400.0,327495.48,1.59,1.42,0.32,163747.74,10200.0,10200.0,163747.74,,,,,,,,,,,,,,,,,,0.16,,,,100.0,46.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9225,16.0537
2022-03-21,42400.0,682063.36,3.24,2.96,0.68,341031.68,21200.0,21200.0,341031.68,,,11000.0,0.18,,,,,11000.0,,,,0.18,11000.0,,,,0.34,,,,100.0,95.87,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9173,16.0864
2022-03-22,42400.0,686714.64,2.76,2.96,0.68,343357.32,21200.0,21200.0,343357.32,,,,,,,,,,,,,,,,,,0.34,,,,100.0,95.87,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9173,16.1961
2022-03-23,44200.0,711686.3,2.94,2.73,0.72,355843.15,22100.0,22100.0,355843.15,,,900.0,0.02,,,,,900.0,,,,0.02,900.0,,,,0.36,,,,100.0,99.94,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9987,16.1015
2022-03-24,22200.0,356241.18,1.44,1.43,0.36,178120.59,11100.0,11100.0,178120.59,,,,,,,,0.18,,11000.0,,,,,,,11000.0,0.18,0.18,,,100.0,50.19,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0039,16.0469
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.18,,11100.0,,,,,,,11100.0,0.0,0.18,,,0.0,0.0,22114.0,355938.1,,0.35,0.0,,0.0,,0.0,16.0956
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22114.0,356238.85,,0.36,0.0,,0.0,,0.0,16.1092
2022-03-29,13800.0,227443.32,0.88,0.87,0.22,113721.66,6900.0,6900.0,113721.66,,,,,,6900.0,,,,,,,,,0.11,6900.0,,0.11,,,,100.0,31.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.624,16.4814
2022-03-30,13800.0,227074.86,0.9,0.87,0.23,113537.43,6900.0,6900.0,113537.43,,,,,,,,,,,,,,,,,,0.11,,,,100.0,31.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.624,16.4547
2022-03-31,27200.0,444888.64,1.82,1.67,0.45,222444.32,13600.0,13600.0,222444.32,,,6700.0,0.11,,,,,6700.0,,,,0.11,6700.0,,,,0.22,,,,100.0,61.5,0.0,0.0,,0.0,100.0,,1.0,100.0,1.23,16.3562
2022-04-01,27200.0,440438.72,1.91,1.67,0.45,220219.36,13600.0,13600.0,220219.36,,,,,,,,,,,,,,,,,,0.22,,,,100.0,61.5,0.0,0.0,,0.0,100.0,,1.0,100.0,1.23,16.1926
2022-04-04,27200.0,442603.84,1.92,1.67,0.44,221301.92,13600.0,13600.0,221301.92,,,,,,,,,,,,,,,,,,0.22,,,,100.0,61.5,0.0,0.0,,0.0,100.0,,1.0,100.0,1.23,16.2722
2022-04-05,27200.0,442029.92,1.92,1.63,0.44,221014.96,13600.0,13600.0,221014.96,,,,,,,,,,,,,,,,,,0.22,,,,100.0,61.5,0.0,0.0,,0.0,100.0,,1.0,100.0,1.23,16.2511
2022-04-06,27200.0,432980.48,2.02,1.67,0.44,216490.24,13600.0,13600.0,216490.24,,,,,,,,,,,,,,,,,,0.22,,,,100.0,61.5,0.0,0.0,,0.0,100.0,,1.0,100.0,1.23,15.9184
2022-04-07,27200.0,431810.88,2.06,1.67,0.43,215905.44,13600.0,13600.0,215905.44,,,,,,,,,,,,,,,,,,0.22,,,,100.0,61.5,0.0,0.0,,0.0,100.0,,1.0,100.0,1.23,15.8754
2022-04-08,27200.0,436538.24,2.13,1.67,0.43,218269.12,13600.0,13600.0,218269.12,,,,,,,,,,,,,,,,,,0.22,,,,100.0,61.5,0.0,0.0,,0.0,100.0,,1.0,100.0,1.23,16.0492
2022-04-11,27200.0,430355.68,2.69,1.67,0.44,215177.84,13600.0,13600.0,215177.84,,,,,,,,,,,,,,,,,,0.22,,,,100.0,61.5,0.0,0.0,,0.0,100.0,,1.0,100.0,1.23,15.8219
2022-04-12,27200.0,430769.12,2.29,1.63,0.43,215384.56,13600.0,13600.0,215384.56,,,,,,,,,,,,,,,,,,0.22,,,,100.0,61.5,0.0,0.0,,0.0,100.0,,1.0,100.0,1.23,15.8371
2022-04-13,27200.0,428315.68,2.29,1.48,0.43,214157.84,13600.0,13600.0,214157.84,,,,,,,,,,,,,,,,,,0.22,,,,100.0,61.5,0.0,0.0,,0.0,100.0,,1.0,100.0,1.23,15.7469
2022-04-14,13800.0,217300.32,1.13,0.75,0.22,108650.16,6900.0,6900.0,108650.16,,,,,,,,0.11,,6700.0,,,,,,,6700.0,0.11,0.11,,,100.0,31.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.624,15.7464
2022-04-15,13800.0,217300.32,1.07,0.75,0.22,108650.16,6900.0,6900.0,108650.16,,,,,,,,,,,,,,,,,,0.11,,,,100.0,31.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.624,
2022-04-18,13800.0,217300.32,1.07,0.75,0.22,108650.16,6900.0,6900.0,108650.16,,,,,,,,,,,,,,,,,,0.11,,,,100.0,31.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.624,
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.11,,6900.0,,,,,,,6900.0,0.0,0.11,,,0.0,0.0,22114.0,347309.22,,0.35,0.0,,0.0,,0.0,15.7054
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9283
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9495
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.51
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1339
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0802
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0828
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0174
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1328
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7553
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9858
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8075
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7751
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1941
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0933
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2943
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9965
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3147
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2268
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4532
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1739
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0132
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9504
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2806
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0628
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1997
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4567
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7005
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9007
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6376
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4621
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6237
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5831
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6527
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5853
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6335
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4134
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8361
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3826
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.241
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3383
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0681
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0953
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2172
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3471
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3826
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3653
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7442
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8506
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7552
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.555
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.457
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4755
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.538
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3027
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5097
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7235
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8131
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6199
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6371
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4379
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2372
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5615
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6864
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8251
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9531
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0311
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0999
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0583
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.888
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0303
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3335
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4965
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6401
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5315
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5509
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6488
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5062
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7033
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5427
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8567
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9484
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9526
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0284
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0806
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9318
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9593
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7212
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4861
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4032
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4429
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4825
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3055
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0182
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9502
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8782
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6165
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9235
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6631
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6488
