,LVE FP Equity_DX_SI_QTY,LVE FP Equity_DX_SHORT_INTEREST_VALUE,LVE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LVE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LVE FP Equity_DX_SI_MV,LVE FP Equity_DX_DSS,LVE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LVE FP Equity_DX_SUPPLY_SI_QTY,LVE FP Equity_DX_BROKER_SI_QTY,LVE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LVE FP Equity_DX_BROKER_SI_MV_NEW_x,LVE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LVE FP Equity_DX_SUPPLY_SI_QTY_INC_x,LVE FP Equity_DX_BROKER_SI_MV_INC_x,LVE FP Equity_DX_SUPPLY_SI_MV_NEW,LVE FP Equity_DX_BROKER_SI_QTY_ADD,LVE FP Equity_DX_BROKER_SI_QTY_NEW,LVE FP Equity_DX_SUPPLY_SI_MV_DEC,LVE FP Equity_DX_BROKER_SI_QTY_INC,LVE FP Equity_DX_SUPPLY_SI_QTY_DEC,LVE FP Equity_DX_BROKER_SI_MV_NEW_y,LVE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LVE FP Equity_DX_BROKER_SI_MV_INC_y,LVE FP Equity_DX_SUPPLY_SI_QTY_INC_y,LVE FP Equity_DX_BROKER_SI_MV_ADD,LVE FP Equity_DX_SUPPLY_SI_QTY_ADD,LVE FP Equity_DX_BROKER_SI_QTY_DEC,LVE FP Equity_DX_SUPPLY_SI_MV,LVE FP Equity_DX_BROKER_SI_MV_DEC,LVE FP Equity_DX_SUPPLY_SI_MV_RMV,LVE FP Equity_DX_BROKER_SI_MV_RMV,LVE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LVE FP Equity_DX_UTILIZATION_QUANTITY,LVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LVE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LVE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LVE FP Equity_DX_ACTIVE_UTILIZATION_MV,LVE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LVE FP Equity_DX_BROKER_SI_CON_RATIO,LVE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LVE FP Equity_DX_DEMAND_SUPPLY_RATIO,LVE FP Equity_PX_LAST
2013-06-25,66715.0,865293.55,0.34,0.68,0.85,,86315.35,60060.0,6655.0,778978.2,,,,,,,,,,,,,,,,,80000.0,0.76,1.04,,,11.57,11.21,459160.0,5955305.2,,5.82,11.57,44.02,0.4976,55.11,0.1245,12.97
2013-06-26,66715.0,905656.13,0.34,0.67,0.86,,90341.63,60060.0,6655.0,815314.5,,,,,,,,,,,,,,,,,,0.78,,,,11.6,11.17,457560.0,6211377.0,,5.94,11.6,44.01,0.4971,55.08,0.124,13.575
2013-06-27,66715.0,918331.98,0.33,0.66,0.9,,91606.08,60060.0,6655.0,826725.9,,,,,,,,,,,,,,,,,,0.82,,,,9.72,9.42,557560.0,7674813.4,,7.57,9.72,43.31,0.4984,55.75,0.1046,13.765
2013-06-28,6715.0,91189.7,0.03,0.07,0.09,,90374.9,60.0,6655.0,814.8,,,,,,,,0.82,,60000.0,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,44.02,0.4972,55.08,0.0105,13.58
2013-07-01,6715.0,92331.25,0.03,0.07,0.09,,91506.25,60.0,6655.0,825.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,43.59,0.4983,55.52,0.0105,13.75
2013-07-02,6715.0,91156.13,0.03,0.06,0.09,,90341.63,60.0,6655.0,814.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,43.97,0.4973,55.13,0.0105,13.575
2013-07-03,6715.0,88973.75,0.03,0.06,0.09,,88178.75,60.0,6655.0,795.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,43.81,0.4979,55.31,0.0105,13.25
2013-07-04,15915.0,222889.58,0.08,0.15,0.21,,93203.28,9260.0,6655.0,129686.3,,,9200.0,,,,,,,,,,,9200.0,,,,0.12,,,,100.0,1.43,0.0,0.0,,0.0,100.0,23.58,0.4229,57.61,0.0245,14.005
2013-07-05,15915.0,214852.5,0.08,0.15,0.22,,89842.5,9260.0,6655.0,125010.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.43,0.0,0.0,,0.0,100.0,22.5,0.4373,59.53,0.0245,13.5
2013-07-08,15915.0,223287.45,0.08,0.15,0.22,,93369.65,9260.0,6655.0,129917.8,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.43,0.0,0.0,,0.0,100.0,23.99,0.4253,57.86,0.0245,14.03
2013-07-09,15915.0,225833.85,0.08,0.15,0.22,,94434.45,9260.0,6655.0,131399.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.43,0.0,0.0,,0.0,100.0,22.58,0.4307,58.71,0.0245,14.19
2013-07-10,15915.0,225197.25,0.1,0.15,0.23,,94168.25,9260.0,6655.0,131029.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.43,0.0,0.0,,0.0,100.0,23.12,0.4298,58.54,0.0245,14.15
2013-07-11,15915.0,229494.3,0.1,0.16,0.23,,95965.1,9260.0,6655.0,133529.2,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.43,0.0,0.0,,0.0,100.0,23.36,0.428,58.29,0.0245,14.42
2013-07-12,15915.0,228061.95,0.1,0.16,0.23,,95366.15,9260.0,6655.0,132695.8,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.43,0.0,0.0,,0.0,100.0,23.0,0.4305,58.64,0.0245,14.33
2013-07-15,6715.0,97233.2,0.04,0.07,0.1,,96364.4,60.0,6655.0,868.8,,,,,,,,0.13,,9200.0,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,44.01,0.4974,55.1,0.0103,14.48
2013-07-16,6655.0,94767.2,0.04,0.07,0.1,,94767.2,0.0,6655.0,0.0,,,,,,,,0.0,,60.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.4,0.5063,55.6,0.0104,14.24
2013-07-17,6655.0,95898.55,0.04,0.07,0.1,,95898.55,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.41,0.5063,55.59,0.0104,14.41
2013-07-18,6655.0,98360.9,0.05,0.07,0.1,,98360.9,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.82,0.5054,55.18,0.0104,14.78
2013-07-19,6655.0,98394.18,0.05,0.07,0.1,,98394.18,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.4,0.5063,55.6,0.0104,14.785
2013-07-22,6655.0,98993.13,0.05,0.07,0.1,,98993.13,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.4,0.5063,55.6,0.0104,14.875
2013-07-23,6655.0,98860.03,0.05,0.07,0.1,,98860.03,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.46,0.5061,55.54,0.0104,14.855
2013-07-24,6655.0,100856.53,0.05,0.07,0.1,,100856.53,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.5,0.5061,55.5,0.0104,15.155
2013-07-25,6655.0,100024.65,0.05,0.07,0.1,,100024.65,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.41,0.5063,55.59,0.0104,15.03
2013-07-26,6655.0,100290.85,0.05,0.07,0.1,,100290.85,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.92,0.5074,56.08,0.0104,15.07
2013-07-29,6655.0,100324.13,0.05,0.07,0.1,,100324.13,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.12,0.5069,55.88,0.0104,15.075
2013-07-30,6655.0,101655.13,0.05,0.07,0.1,,101655.13,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.41,0.5063,55.59,0.0104,15.275
2013-07-31,6655.0,102154.25,0.06,0.07,0.1,,102154.25,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.39,0.5063,55.61,0.0104,15.35
2013-08-01,6655.0,104849.53,0.05,0.07,0.1,,104849.53,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.07,0.507,55.93,0.1552,15.755
2013-08-02,6655.0,105315.38,0.05,0.07,0.1,,105315.38,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.94,0.5073,56.06,0.1552,15.825
2013-08-05,6655.0,105282.1,0.05,0.07,0.1,,105282.1,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.31,0.5089,56.69,0.1552,15.82
2013-08-06,6655.0,103984.38,0.05,0.07,0.1,,103984.38,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.09,0.5095,56.91,0.1552,15.625
2013-08-07,6655.0,104084.2,0.05,0.07,0.11,,104084.2,0.0,6655.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.42,0.5062,55.58,0.1552,15.64
2013-08-08,63700.0,1012193.0,0.49,0.66,1.0,,1012193.0,0.0,63700.0,0.0,,,,,,60000.0,,,,,,,,,0.94,,2955.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.8,0.8906,94.2,1.4854,15.89
2013-08-09,63700.0,1017926.0,0.49,0.73,1.01,,1017926.0,0.0,63700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.72,0.8921,94.28,1.4854,15.98
2013-08-12,63700.0,1020155.5,0.49,0.78,1.02,,1020155.5,0.0,63700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.78,0.8911,94.22,1.4854,16.015
2013-08-13,63700.0,1030029.0,0.5,0.78,1.02,,1030029.0,0.0,63700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.8,0.8908,94.2,2.8974,16.17
2013-08-14,100700.0,1641913.5,0.74,1.19,1.63,,1641913.5,0.0,100700.0,0.0,,,,0.61,,,,,37000.0,,,,0.61,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.64,0.9298,96.36,3.9905,16.305
2013-08-15,100700.0,1620766.5,0.75,1.17,1.65,,1620766.5,0.0,100700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.65,0.9298,96.35,3.9905,16.095
2013-08-16,40700.0,664427.5,0.32,0.47,0.66,,664427.5,0.0,40700.0,0.0,,,,,,,,,,,,,,,,,60000.0,0.0,0.99,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.2,0.833,90.8,1.5622,16.325
2013-08-19,40700.0,650386.0,0.31,0.47,0.66,,650386.0,0.0,40700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.97,0.8366,91.03,1.5622,15.98
2013-08-20,40700.0,634309.5,0.32,0.47,0.65,,634309.5,0.0,40700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.27,0.8318,90.73,1.5622,15.585
2013-08-21,40700.0,627594.0,0.31,0.46,0.64,,627594.0,0.0,40700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.3,0.8313,90.7,1.5622,15.42
2013-08-22,40700.0,643874.0,0.32,0.46,0.63,,643874.0,0.0,40700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.18,0.8333,90.82,1.7655,15.82
2013-08-23,3700.0,59181.5,0.03,0.04,0.06,,59181.5,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,37000.0,0.0,0.57,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,15.995
2013-08-26,3700.0,58978.0,0.03,0.04,0.06,,58978.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,15.94
2013-08-27,3700.0,56055.0,0.03,0.04,0.06,,56055.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,15.15
2013-08-28,3700.0,55666.5,0.03,0.04,0.06,,55666.5,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,15.045
2013-08-29,3700.0,56332.5,0.03,0.04,0.06,,56332.5,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,15.225
2013-08-30,3700.0,54852.5,0.03,0.04,0.06,,54852.5,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,14.825
2013-09-02,3700.0,56832.0,0.03,0.04,0.06,,56832.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,15.36
2013-09-03,3700.0,56073.5,0.03,0.04,0.05,,56073.5,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,15.155
2013-09-04,3700.0,56351.0,0.03,0.04,0.06,,56351.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,15.23
2013-09-05,3700.0,56906.0,0.03,0.04,0.06,,56906.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,15.38
2013-09-06,3700.0,58108.5,0.02,0.04,0.06,,58108.5,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,15.705
2013-09-09,3700.0,57868.0,0.03,0.04,0.06,,57868.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,15.64
2013-09-10,3700.0,60014.0,0.03,0.04,0.06,,60014.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,16.22
2013-09-11,3700.0,60569.0,0.02,0.04,0.06,,60569.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,16.37
2013-09-12,3700.0,60513.5,0.02,0.04,0.06,,60513.5,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,16.355
2013-09-13,3700.0,60846.5,0.03,0.04,0.06,,60846.5,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1605,16.445
2013-09-16,16700.0,279224.0,0.13,0.2,0.27,,279224.0,0.0,16700.0,0.0,,,,,,13000.0,,,,,,,,,0.21,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.06,0.6561,77.94,0.7244,16.72
2013-09-17,16700.0,278639.5,0.13,0.21,0.28,,278639.5,0.0,16700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.87,0.6582,78.13,0.7244,16.685
2013-09-18,16700.0,282063.0,0.14,0.21,0.28,,282063.0,0.0,16700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.2,0.6546,77.8,0.7244,16.89
2013-09-19,16700.0,286906.0,0.14,0.21,0.28,,286906.0,0.0,16700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.95,0.6574,78.05,0.6802,17.18
2013-09-20,16700.0,286822.5,0.14,0.21,0.29,,286822.5,0.0,16700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.86,0.6584,78.14,0.6802,17.175
2013-09-23,16700.0,283232.0,0.14,0.21,0.29,,283232.0,0.0,16700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.16,0.655,77.84,0.6802,16.96
2013-09-24,10700.0,183077.0,0.08,0.14,0.18,,183077.0,0.0,10700.0,0.0,,,,,,,,,,,,,,,,,6000.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.86,0.5458,65.14,0.4358,17.11
2013-09-25,10700.0,183344.5,0.08,0.14,0.18,,183344.5,0.0,10700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.38,0.5488,65.62,0.4358,17.135
2013-09-26,10700.0,183184.0,0.09,0.14,0.18,,183184.0,0.0,10700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.55,0.5477,65.45,0.3883,17.12
2013-09-27,10700.0,182542.0,0.09,0.14,0.18,,182542.0,0.0,10700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.6,0.5475,65.4,0.3747,17.06
2013-09-30,10700.0,179385.5,0.09,0.14,0.18,,179385.5,0.0,10700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.66,0.547,65.34,0.3747,16.765
2013-10-01,13556.0,233366.54,0.11,0.17,0.23,,148531.02,4928.0,8628.0,84835.52,,,,,,,,,,,,,,,,4928.0,2072.0,0.08,0.04,,,100.0,11.31,0.0,0.0,,0.0,100.0,43.31,0.509,56.69,0.3113,17.215
2013-10-02,8628.0,147064.26,0.07,0.1,0.14,,147064.26,0.0,8628.0,0.0,,,,,,,,0.08,,4928.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.88,0.5101,57.12,0.1981,17.045
2013-10-03,3700.0,62382.0,0.03,0.04,0.06,,62382.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,4928.0,0.0,0.08,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.087,16.86
2013-10-04,3700.0,63492.0,0.03,0.04,0.06,,63492.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.087,17.16
2013-10-07,3700.0,63196.0,0.03,0.04,0.06,,63196.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.087,17.08
2013-10-08,3700.0,62437.5,0.03,0.04,0.06,,62437.5,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0912,16.875
2013-10-09,15700.0,265094.5,0.14,0.19,0.27,,265094.5,0.0,15700.0,0.0,,,,,,12000.0,,,,,,,,,0.2,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.78,0.6375,76.22,0.3871,16.885
2013-10-10,29700.0,523759.5,0.27,0.36,0.5,,400314.5,7000.0,22700.0,123445.0,,,,,,7000.0,,,,,,,,,0.12,7000.0,,0.12,,,,100.0,17.26,0.0,0.0,,0.0,100.0,30.84,0.4012,52.87,0.7324,17.635
2013-10-11,53700.0,949684.5,0.47,0.65,0.94,,613669.5,19000.0,34700.0,336015.0,,,12000.0,0.22,,,,,12000.0,,,,0.22,12000.0,,,,0.34,,,,100.0,46.85,0.0,0.0,,0.0,100.0,34.74,0.4337,55.0,1.3242,17.685
2013-10-14,46700.0,827524.0,0.41,0.58,0.82,,614884.0,12000.0,34700.0,212640.0,,,,,,,,0.12,,7000.0,,,,,,,,0.21,,,,100.0,29.59,0.0,0.0,,0.0,100.0,34.61,0.4308,54.74,1.1516,17.72
2013-10-15,78912.0,1425150.72,0.7,0.96,1.4,,1312962.0,6212.0,72700.0,112188.72,,,,0.8,,,,0.1,45000.0,5788.0,,,0.8,,,,7000.0,0.11,0.12,,,100.0,14.95,0.0,0.0,,0.0,100.0,16.48,0.645,78.44,1.8991,18.06
2013-10-16,103424.0,1881282.56,0.9,1.26,1.87,,1584567.28,16312.0,87112.0,296715.28,,,10100.0,0.29,,,,,14412.0,,,,0.29,10100.0,,,,0.3,,,,100.0,39.26,0.0,0.0,,0.0,100.0,18.74,0.6311,77.09,2.489,18.19
2013-10-17,157424.0,2858032.72,1.39,1.88,2.86,,2561888.36,16312.0,141112.0,296144.36,,,,1.0,,,,,54000.0,,,,1.0,,,,,0.3,,,,100.0,40.22,0.0,0.0,,0.0,100.0,11.52,0.7515,85.88,3.8819,18.155
2013-10-18,156108.0,2870826.12,1.4,1.84,2.84,,2595049.68,14996.0,141112.0,275776.44,,,,,,,,0.02,,1316.0,,,,,,,,0.28,,,,100.0,36.98,0.0,0.0,,0.0,100.0,11.53,0.7509,85.85,3.8495,18.39
2013-10-21,179008.0,3290167.04,1.62,2.11,3.29,,3200178.56,4896.0,174112.0,89988.48,,,,0.64,,,,0.19,33000.0,10100.0,,,0.64,,,,,0.09,,,,100.0,12.07,0.0,0.0,,0.0,100.0,9.24,0.7951,88.66,4.4142,18.38
2013-10-22,134592.0,2497354.56,1.2,1.59,2.47,,2406509.28,4896.0,129696.0,90845.28,,,,,,,,,,,,,,,,,44416.0,0.09,0.79,,,100.0,12.07,0.0,0.0,,0.0,100.0,11.44,0.7484,85.7,3.3189,18.555
2013-10-23,119348.0,2177504.26,1.15,1.41,2.21,,2147363.52,1652.0,117696.0,30140.74,,,,,,,,0.06,,3244.0,,,,,,,12000.0,0.03,0.2,,,100.0,4.07,0.0,0.0,,0.0,100.0,12.54,0.7279,84.33,2.943,18.245
2013-10-24,60204.0,1112268.9,0.59,0.71,1.1,,1081748.2,1652.0,58552.0,30520.7,,,,,,,,,,,,,,,,,59144.0,0.03,1.11,,,100.0,4.07,0.0,0.0,,0.0,100.0,19.91,0.5864,73.66,1.4846,18.475
2013-10-25,60204.0,1109860.74,0.59,0.71,1.11,,1079406.12,1652.0,58552.0,30454.62,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.07,0.0,0.0,,0.0,100.0,19.78,0.59,73.95,1.4846,18.435
2013-10-28,66204.0,1209216.06,0.67,0.78,1.22,,1124247.28,4652.0,61552.0,84968.78,,,3000.0,0.05,,,,,3000.0,,,,0.05,3000.0,,,,0.09,,,,100.0,11.47,0.0,0.0,,0.0,100.0,23.71,0.5533,70.25,1.6325,18.265
2013-10-29,43204.0,805106.54,0.45,0.51,0.79,,718416.52,4652.0,38552.0,86690.02,,,,,,,,,,,,,,,,,23000.0,0.08,0.43,,,100.0,11.47,0.0,0.0,,0.0,100.0,38.05,0.4271,52.24,1.0654,18.635
2013-10-30,41894.0,775876.88,0.44,0.5,0.77,,734355.04,2242.0,39652.0,41521.84,,,,0.03,,,,0.04,1100.0,2410.0,,,0.03,,,,,0.04,,,,100.0,5.53,0.0,0.0,,0.0,100.0,36.77,0.4352,53.99,1.0331,18.52
2013-10-31,41894.0,787816.67,0.44,0.5,0.77,,745655.86,2242.0,39652.0,42160.81,,,,,,,,,,,,,,,,,,0.04,,,,100.0,3.1,0.0,0.0,,0.0,100.0,36.83,0.4333,53.73,0.5794,18.805
2013-11-01,38384.0,715093.92,0.43,0.46,0.71,,673325.46,2242.0,36142.0,41768.46,,,,,,,,,,,,,,,,,3510.0,0.04,0.07,,,100.0,3.1,0.0,0.0,,0.0,100.0,30.36,0.4557,59.42,0.5309,18.63
2013-11-04,37242.0,698659.92,0.4,0.45,0.69,,656600.0,2242.0,35000.0,42059.92,,,,,,,,,,,,,,,,,1142.0,0.04,0.02,,,100.0,3.1,0.0,0.0,,0.0,100.0,28.19,0.4638,61.05,0.5151,18.76
2013-11-05,35000.0,645400.0,0.43,0.42,0.65,,645400.0,0.0,35000.0,0.0,,,,,,,,0.04,,2242.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.1,0.4657,61.28,0.4841,18.44
2013-11-06,33900.0,633760.5,0.39,0.4,0.62,,633760.5,0.0,33900.0,0.0,,,,,,,,,,,,,,,,,1100.0,0.0,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.3,0.4529,59.54,0.4689,18.695
2013-11-07,23900.0,443464.5,0.23,0.27,0.44,,443464.5,0.0,23900.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.18,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.51,0.381,42.97,0.3306,18.555
2013-11-08,23900.0,440716.0,0.21,0.27,0.44,,440716.0,0.0,23900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.55,0.3797,42.69,0.3306,18.44
2013-11-11,23900.0,446213.0,0.21,0.27,0.44,,446213.0,0.0,23900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.71,0.38,42.59,0.3306,18.67
2013-11-12,23901.0,441212.46,0.21,0.27,0.44,,441212.46,0.0,23901.0,0.0,,,,,,1.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.53,0.3809,42.93,0.6968,18.46
2013-11-13,23900.0,437131.0,0.21,0.27,0.44,,437131.0,0.0,23900.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.65,0.3796,42.58,0.6967,18.29
2013-11-14,46900.0,875388.5,0.42,0.52,0.86,,875388.5,0.0,46900.0,0.0,,,,0.42,,,,,23000.0,,,,0.42,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.31,0.5518,70.72,1.2573,18.665
2013-11-15,186900.0,3495964.5,1.68,1.95,3.49,,3495964.5,0.0,186900.0,0.0,,,,2.63,,,,,140000.0,,,,2.63,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.24,0.8646,92.82,5.0103,18.705
