,EMEIS FP Equity_DX_SI_QTY,EMEIS FP Equity_DX_SHORT_INTEREST_VALUE,EMEIS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EMEIS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EMEIS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EMEIS FP Equity_DX_SI_MV,EMEIS FP Equity_DX_DSS,EMEIS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EMEIS FP Equity_DX_SUPPLY_SI_QTY,EMEIS FP Equity_DX_BROKER_SI_QTY,EMEIS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EMEIS FP Equity_DX_BROKER_SI_MV_NEW_x,EMEIS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EMEIS FP Equity_DX_SUPPLY_SI_QTY_INC_x,EMEIS FP Equity_DX_BROKER_SI_MV_INC_x,EMEIS FP Equity_DX_SUPPLY_SI_MV_NEW,EMEIS FP Equity_DX_BROKER_SI_QTY_ADD,EMEIS FP Equity_DX_BROKER_SI_QTY_NEW,EMEIS FP Equity_DX_SUPPLY_SI_MV_DEC,EMEIS FP Equity_DX_BROKER_SI_QTY_INC,EMEIS FP Equity_DX_SUPPLY_SI_QTY_DEC,EMEIS FP Equity_DX_BROKER_SI_MV_NEW_y,EMEIS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EMEIS FP Equity_DX_BROKER_SI_MV_INC_y,EMEIS FP Equity_DX_SUPPLY_SI_QTY_INC_y,EMEIS FP Equity_DX_BROKER_SI_MV_ADD,EMEIS FP Equity_DX_SUPPLY_SI_QTY_ADD,EMEIS FP Equity_DX_BROKER_SI_QTY_DEC,EMEIS FP Equity_DX_SUPPLY_SI_MV,EMEIS FP Equity_DX_BROKER_SI_MV_DEC,EMEIS FP Equity_DX_SUPPLY_SI_MV_RMV,EMEIS FP Equity_DX_BROKER_SI_MV_RMV,EMEIS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EMEIS FP Equity_DX_UTILIZATION_QUANTITY,EMEIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EMEIS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EMEIS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EMEIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EMEIS FP Equity_DX_ACTIVE_UTILIZATION_MV,EMEIS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EMEIS FP Equity_DX_BROKER_SI_CON_RATIO,EMEIS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EMEIS FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-12-14,522375.0,52472568.75,0.97,7.42,0.81,54.6,0.0,43755115.95,376566.0,435591.0,37826054.7,,,,3.91,,2000.0,,3.11,39189.0,38519.0,,,3.91,,0.2,4551.0,31080.0,39.05,3.61,,,5.23,5.23,6827504.0,685822776.8,,685.82,5.39,18.22,0.1297,19.87,0.0725
2017-12-15,528553.0,52474741.84,0.99,7.55,0.82,53.6,0.0,42403381.52,389176.0,427109.0,38637393.28,,,30017.0,1.7,,,,1.79,16359.0,17407.0,,,1.7,30017.0,,,24841.0,39.05,2.76,,,5.4,5.4,6812026.0,676297941.28,,682.93,5.41,16.46,0.1248,19.83,0.0734
2017-12-18,466102.0,46983081.6,0.87,6.21,0.72,47.15,0.0,39363105.6,368604.0,390507.0,37155283.2,,,16617.0,3.21,,,,3.86,31345.0,37189.0,,,3.21,16617.0,,,67947.0,36.68,7.08,,,5.12,5.12,6830411.0,688505428.8,,680.46,5.11,20.07,0.144,25.32,0.0647
2017-12-19,542014.0,54201400.0,1.01,7.08,0.84,54.9,0.0,45016300.0,432427.0,450163.0,43242700.0,,,84326.0,8.18,,,,2.32,81097.0,23038.0,,,8.18,84326.0,,2535.0,21441.0,43.49,2.1,,,5.99,5.99,6787757.0,678775700.0,,682.25,5.99,19.4,0.1805,32.7,0.0751
2017-12-20,549372.0,54146104.32,1.02,7.13,0.85,55.14,0.0,45417630.72,440592.0,460812.0,43424747.52,,,12502.0,1.06,,,,0.45,13950.0,4337.0,,,1.06,12502.0,,,3301.0,43.93,0.35,,,6.09,6.09,6797128.0,669924935.68,,676.29,6.1,19.9,0.1813,32.57,0.0759
2017-12-21,595690.0,58127430.2,1.11,7.76,0.92,59.29,0.0,49485745.4,492594.0,507130.0,48067322.52,,,53667.0,3.13,,14000.0,,0.18,32743.0,1665.0,,,3.13,53667.0,1.37,,425.0,48.51,0.09,,,6.79,6.79,6761962.0,659832251.96,,665.22,6.8,18.64,0.1635,29.82,0.0821
2017-12-22,602353.0,59126970.48,1.12,7.8,0.93,59.69,0.0,50433920.88,519887.0,513793.0,51032107.92,,,32005.0,2.34,,,,0.5,23462.0,4712.0,,,2.34,32005.0,,,21944.0,50.84,2.48,,,7.14,7.14,6756819.0,663249353.04,,660.4,7.15,22.05,0.2339,39.95,0.0828
2017-12-25,597208.0,58621937.28,1.11,7.68,0.93,59.18,0.0,49928887.68,519887.0,508648.0,51032107.92,,,,,,,,,,,,,,,,,,51.01,,,,7.17,7.17,6733755.0,660985390.8,,660.25,7.17,18.38,0.177,33.25,0.0823
2017-12-26,592078.0,58118376.48,1.1,7.61,0.92,58.75,0.0,49928887.68,505747.0,508648.0,49644125.52,,,,,,,,1.41,,14140.0,,,,,,,,49.65,,,,6.95,6.95,6771445.0,664685041.2,,664.36,6.95,18.4,0.177,33.23,0.0814
2017-12-27,581263.0,57225342.35,1.08,7.47,0.9,57.74,0.0,48841241.9,481091.0,496102.0,47363408.95,,,1731.0,0.32,,,,2.59,3209.0,26387.0,,,0.32,1731.0,,,15755.0,47.2,1.58,,,6.61,6.61,6793081.0,668778824.45,,666.79,6.61,16.21,0.1774,34.1,0.0799
2017-12-28,539666.0,53135514.36,1.01,7.02,0.84,53.7,0.0,46317060.9,454879.0,470415.0,44787386.34,,,333.0,,,,,2.57,,26545.0,,,,333.0,,,25687.0,44.74,2.51,,,6.25,6.25,6822803.0,671773183.38,,670.69,6.25,17.1,0.1889,35.86,0.0742
2017-12-29,534648.0,52555898.4,1.0,6.98,0.83,53.13,0.0,45748525.1,434009.0,465397.0,42663084.7,,,3310.0,0.49,,,,2.37,4994.0,24180.0,,,0.49,3310.0,,,10012.0,42.69,1.0,,,5.96,5.96,6851309.0,673483674.7,,672.86,5.97,18.25,0.1927,36.18,0.0734
2018-01-01,538992.0,52982913.6,1.01,7.15,0.83,53.59,0.0,46416277.0,429419.0,472190.0,42211887.7,,,,0.67,,,,0.45,6793.0,4590.0,,,0.67,,,,,42.23,,,,5.9,5.9,6853985.0,673746725.5,,673.68,5.9,18.0,0.1899,35.72,0.074
2018-01-02,538676.0,52919530.24,1.0,7.15,0.83,53.52,0.0,46494437.76,471390.0,473274.0,46309353.6,,3880.0,14257.0,0.75,0.38,,,0.14,7420.0,1400.0,,3880.0,0.75,14257.0,,25234.0,6336.0,46.31,0.64,,,6.32,6.32,6988100.0,686510944.0,,685.96,6.32,18.18,0.1909,35.64,0.0722
2018-01-03,552937.0,54796056.7,1.03,7.21,0.86,55.16,0.0,47539558.3,472742.0,479713.0,46848732.2,,,22696.0,2.58,,,,2.11,24329.0,21344.0,,,2.58,22696.0,,,17890.0,46.53,1.78,,,6.34,6.34,6987141.0,692425673.1,,688.46,6.33,18.92,0.2059,37.3,0.0741
2018-01-04,567374.0,56567187.8,1.06,7.29,0.88,57.01,0.0,49611816.7,496036.0,497611.0,49454789.2,,,30026.0,2.66,,,,0.63,23593.0,6732.0,,,2.66,30026.0,,,5695.0,49.13,0.5,,,6.65,6.65,6962792.0,694190362.4,,690.12,6.65,21.08,0.2113,37.34,0.0761
2018-01-05,591502.0,59830427.3,1.1,7.43,0.92,60.11,0.0,52863923.35,514572.0,522629.0,52048957.8,,,16485.0,3.04,,,,0.26,25635.0,2856.0,,,3.04,16485.0,,4907.0,617.0,51.36,0.0,,,6.9,6.9,6943787.0,702364055.05,,695.21,6.88,20.37,0.2066,36.67,0.0793
2018-01-08,607425.0,61532152.5,1.13,7.55,0.94,62.31,1.0,53978414.1,530479.0,532857.0,53737522.7,,,32779.0,2.15,,,,1.5,18523.0,16872.0,,,2.15,32779.0,,,8295.0,53.75,0.61,,,7.11,7.11,6932621.0,702274507.3,,702.77,7.11,19.97,0.2047,35.91,0.0814
2018-01-09,595176.0,60588916.8,1.11,7.29,0.92,61.17,0.0,52997894.4,525831.0,520608.0,53529595.8,,,30721.0,0.73,,,,3.58,7137.0,35369.0,,,0.73,30721.0,,,19386.0,53.34,1.89,,,7.04,7.04,6944411.0,706941039.8,,705.11,7.03,19.64,0.2062,35.85,0.0797
2018-01-10,574013.0,58004013.65,1.07,7.0,0.89,58.9,0.0,50644340.05,506040.0,501181.0,51135342.0,,,3770.0,,,,,2.38,,23561.0,,,,3770.0,,,19427.0,51.45,1.93,,,6.77,6.77,6971428.0,704462799.4,,708.13,6.77,19.09,0.2127,36.95,0.0768
2018-01-11,575820.0,57558967.2,1.07,6.96,0.89,58.57,0.0,50278680.48,509878.0,502988.0,50967404.88,,,9841.0,0.31,,,,0.66,5880.0,6003.0,,,0.31,9841.0,,,4073.0,51.37,0.52,,,6.82,6.82,6965906.0,696311963.76,,700.92,6.83,19.24,0.2169,37.65,0.077
2018-01-12,593284.0,58984295.28,1.11,7.18,0.92,59.88,0.0,51611606.34,520421.0,519127.0,51740255.82,,,11880.0,1.45,,,,0.2,16139.0,1337.0,,,1.45,11880.0,,,,51.7,,,,6.96,6.96,6954068.0,691373440.56,,690.96,6.96,19.48,0.2109,36.55,0.0794
2018-01-15,773307.0,77129640.18,1.44,8.77,1.2,77.4,1.0,61961480.2,671459.0,621230.0,66971320.66,,,170588.0,9.77,,,,2.56,102103.0,25402.0,,,9.77,170588.0,,5852.0,,66.62,,,,8.98,8.98,6809089.0,679138536.86,,674.72,8.99,16.69,0.2604,45.12,0.1034
2018-01-16,626687.0,62668700.0,1.17,7.03,0.97,62.9,1.0,47903900.0,525964.0,479039.0,52596400.0,,,,,,,,14.24,,145495.0,,,,,,,142191.0,52.48,14.18,,,7.16,7.16,6816582.0,681658200.0,,680.43,7.16,21.27,0.2575,43.24,0.0854
2018-01-17,693318.0,69643793.1,1.29,7.92,1.07,70.17,1.0,54335213.1,589090.0,540918.0,59174090.5,,,68283.0,7.18,,,,0.54,69298.0,5462.0,,,7.18,68283.0,,305.0,7419.0,59.06,0.78,,,8.06,8.06,6715386.0,674560523.7,,673.53,8.06,18.95,0.2336,38.75,0.0949
2018-01-18,691159.0,69530595.4,1.29,7.88,1.07,70.01,1.0,54004896.8,587013.0,536828.0,59053507.8,,,3275.0,0.23,,,,0.79,2271.0,8136.0,,,0.23,3275.0,,2784.0,6361.0,58.9,0.64,,,8.02,8.02,6735368.0,677578020.8,,676.83,8.01,18.37,0.234,39.0,0.0944
2018-01-19,687549.0,69511203.9,1.28,7.84,1.07,69.74,1.0,53754061.2,558133.0,531692.0,56427246.3,,,7726.0,0.92,,,,3.86,9280.0,38444.0,,,0.92,7726.0,,1838.0,14416.0,56.23,1.42,,,7.62,7.62,6765578.0,683999935.8,,682.17,7.62,19.59,0.2391,39.82,0.0939
2018-01-22,691986.0,70063582.5,1.29,7.72,1.07,70.49,1.0,54283061.25,563334.0,536129.0,57037567.5,,,4964.0,2.14,,,,1.45,19653.0,14393.0,,,2.14,4964.0,,14630.0,15216.0,56.89,1.43,,,7.67,7.67,6777947.0,686267133.75,,684.68,7.67,17.82,0.2445,41.64,0.0943
2018-01-23,688820.0,69674143.0,1.29,7.76,1.07,70.18,1.0,53816351.75,554747.0,532045.0,56112659.05,,,1295.0,0.54,,,,0.99,4821.0,9882.0,,,0.54,1295.0,,,8905.0,56.08,0.9,,,7.56,7.56,6787782.0,686584149.3,,686.01,7.56,17.94,0.2451,41.86,0.0938
2018-01-24,700294.0,69987382.36,1.31,7.97,1.08,70.94,1.0,54451709.36,562922.0,544844.0,56258424.68,,,9500.0,1.33,,,,0.2,13017.0,1325.0,,,1.33,9500.0,,,218.0,56.64,0.03,,,7.67,7.67,6778885.0,677481766.9,,680.96,7.68,18.24,0.2371,40.69,0.0954
2018-01-25,663343.0,66400634.3,1.24,7.62,1.03,66.91,1.0,50840089.3,562717.0,507893.0,56327971.7,,,28022.0,0.45,,,,3.18,3244.0,30324.0,,,0.45,28022.0,,2097.0,40195.0,56.25,4.27,,,7.67,7.67,6775448.0,678222344.8,,677.44,7.67,19.3,0.2576,44.08,0.0904
2018-01-26,677357.0,68413057.0,1.26,7.75,1.05,68.47,1.0,52375368.0,560296.0,518568.0,56589896.0,,,17002.0,1.58,,,,2.33,15780.0,23303.0,,,1.58,17002.0,,3880.0,5105.0,56.17,0.49,,,8.29,8.29,6197267.0,625923967.0,,622.72,8.27,18.19,0.2478,42.9,0.1002
2018-01-29,563331.0,56840097.9,1.05,6.47,0.87,57.41,0.0,49664493.5,458056.0,492215.0,46217850.4,,,,0.38,,,,10.11,2806.0,102240.0,,,0.38,,,,29159.0,46.33,2.77,,,6.28,6.28,6840507.0,690207156.3,,691.65,6.28,19.84,0.2666,45.27,0.0772
2018-01-30,565550.0,56464512.0,1.06,6.66,0.88,57.45,0.0,49493483.52,466478.0,495728.0,46573163.52,,,17712.0,0.77,,,,1.0,8516.0,9406.0,,,0.77,17712.0,,116.0,5003.0,46.93,0.53,,,6.37,6.37,6852794.0,684182952.96,,688.6,6.38,20.05,0.2679,45.34,0.0773
2018-01-31,564815.0,56820389.0,1.05,6.59,0.87,57.19,0.0,50011680.4,461387.0,497134.0,46415532.2,,,3102.0,0.62,,,,1.31,7604.0,12078.0,,,0.62,3102.0,,3885.0,6198.0,46.11,0.65,,,6.29,6.29,6871963.0,691319477.8,,687.56,6.29,20.46,0.2637,44.59,0.077
2018-02-01,582111.0,57978255.6,1.09,7.12,0.9,58.64,0.0,51237128.4,470495.0,514429.0,46861302.0,,,9629.0,2.4,,,,0.39,23024.0,3814.0,,,2.4,9629.0,,3293.0,5729.0,47.1,0.89,,,6.41,6.41,6864342.0,683688463.2,,687.6,6.41,19.7,0.245,42.08,0.0794
2018-02-02,572756.0,55385505.2,1.07,7.08,0.89,56.63,0.0,48840655.8,470576.0,505074.0,45504699.2,,,5224.0,0.36,,,,0.74,3805.0,6622.0,,,0.36,5224.0,,1479.0,13160.0,46.71,1.5,,,6.37,6.37,6914033.0,668586991.1,,683.19,6.4,18.91,0.2467,42.38,0.0776
2018-02-05,594402.0,56444413.92,1.11,7.28,0.92,57.81,0.0,50017331.2,495531.0,526720.0,47055623.76,,,22835.0,2.66,,,,0.91,31551.0,8191.0,,,2.66,22835.0,,10311.0,9905.0,47.93,1.27,,,6.69,6.69,6910949.0,656263717.04,,666.57,6.71,16.57,0.24,41.47,0.0803
2018-02-06,626014.0,58670032.08,1.17,7.5,0.97,59.77,1.0,50839632.36,515948.0,542463.0,48354646.56,,,20194.0,1.15,,,,0.01,15876.0,133.0,,,1.15,20194.0,,356.0,133.0,48.91,0.16,,,6.96,6.96,6893141.0,646025174.52,,653.0,6.97,16.61,0.2275,39.77,0.0845
2018-02-07,633908.0,60538214.0,1.18,7.15,0.98,60.5,1.0,50911050.0,523819.0,533100.0,50024714.5,,,19923.0,0.52,,,,1.28,6563.0,12638.0,,,0.52,19923.0,,586.0,15926.0,49.44,1.69,,,7.03,7.03,6928651.0,661686170.5,,654.21,7.03,17.32,0.2239,39.57,0.0851
2018-02-08,702977.0,64786360.32,1.31,7.74,1.09,66.73,1.0,55025141.76,574539.0,597061.0,52949514.24,,,58966.0,4.69,,19633.0,,1.33,44987.0,15620.0,,,4.69,58966.0,1.88,7374.0,659.0,54.54,0.02,,,7.68,7.68,6904804.0,636346736.64,,654.01,7.7,19.29,0.1964,34.73,0.094
2018-02-09,730771.0,67157854.9,1.36,7.73,1.13,68.19,1.0,57195619.2,619116.0,622368.0,56896760.4,,,56718.0,3.69,,,,1.48,47752.0,12141.0,,,3.69,56718.0,,,22445.0,57.02,2.32,,,8.29,8.29,6852921.0,629783439.9,,631.29,8.28,20.38,0.1928,32.05,0.0978
2018-02-12,740364.0,68587320.96,1.38,7.53,1.15,69.29,1.0,58104271.2,611745.0,627205.0,56672056.8,,,14094.0,2.78,,,,2.03,29533.0,21465.0,,,2.78,14094.0,,,24696.0,56.18,2.17,,,8.19,8.19,6854535.0,635004122.4,,630.51,8.18,20.9,0.1855,29.95,0.0992
2018-02-13,920971.0,85189817.5,1.72,9.15,1.43,85.91,1.0,59124705.0,714976.0,639186.0,66135280.0,,,146837.0,1.46,,,,6.55,17377.0,71567.0,,,1.46,146837.0,,27961.0,5396.0,66.07,0.49,,,9.56,9.56,6764494.0,625715695.0,,625.16,9.56,19.67,0.1704,27.6,0.1231
2018-02-14,915423.0,88997424.06,1.71,9.01,1.42,86.73,1.0,61312570.76,708894.0,630658.0,68918674.68,,,11722.0,0.59,,,,1.44,7041.0,19191.0,,,0.59,11722.0,,1387.0,15569.0,65.96,0.57,,,9.49,9.49,6762877.0,657486901.94,,632.85,9.44,19.48,0.1646,26.89,0.1225
2018-02-15,928208.0,92867210.4,1.73,8.82,1.44,91.47,1.0,64377172.5,723657.0,643450.0,72401882.85,,,19289.0,2.9,,,,0.41,20974.0,4628.0,,,2.9,19289.0,,102.0,8182.0,70.54,0.11,,,9.69,9.69,6747911.0,675128495.55,,659.58,9.66,20.99,0.1635,26.27,0.1242
2018-02-16,893328.0,89422132.8,1.67,8.34,1.38,89.96,1.0,62648786.2,687698.0,625862.0,68838569.8,,,22683.0,3.25,,,,4.53,26975.0,58642.0,,,3.25,22683.0,,,44563.0,68.92,3.57,,,9.24,9.24,6755776.0,676253177.6,,676.9,9.24,21.26,0.1705,25.57,0.12
2018-02-19,931135.0,92629309.8,1.74,8.57,1.44,93.72,1.0,64969492.68,702851.0,653091.0,69919617.48,,,28208.0,3.03,,,,1.35,30030.0,13055.0,,,3.03,28208.0,,,2801.0,70.34,0.27,,,9.47,9.47,6715915.0,668099224.2,,672.02,9.48,21.14,0.1611,24.32,0.1255
2018-02-20,872661.0,86864675.94,1.63,8.01,1.35,87.5,1.0,60421874.94,625084.0,607011.0,62220861.36,,,17832.0,0.87,,,,10.0,8849.0,97817.0,,,0.87,17832.0,,2218.0,54929.0,62.28,5.75,,,8.65,8.65,6601588.0,657122069.52,,657.65,8.65,19.53,0.1592,25.13,0.1208
2018-02-21,722420.0,72458726.0,1.35,6.56,1.12,72.6,1.0,53564212.0,523559.0,534040.0,52512967.7,,,3085.0,0.43,,,,10.4,4438.0,104610.0,,,0.43,3085.0,,,77409.0,52.27,7.74,,,7.25,7.25,6700197.0,672029759.1,,669.47,7.24,21.42,0.1492,21.86,0.1
2018-02-22,711271.0,71731680.35,1.33,6.48,1.1,71.87,1.0,52416484.95,511306.0,519747.0,51565210.1,,,9917.0,0.44,,,,2.31,3283.0,23467.0,,,0.44,9917.0,,1297.0,17576.0,51.32,1.62,,,7.08,7.08,6712703.0,676976097.55,,673.89,7.08,21.55,0.1503,22.8,0.0985
2018-02-23,720427.0,72150764.05,1.34,6.48,1.12,72.94,1.0,51522968.7,523346.0,514458.0,52413101.9,,,21754.0,0.18,,,,1.46,1541.0,14881.0,,,0.18,21754.0,,5167.0,6830.0,52.73,0.7,,,7.05,7.05,6901349.0,691170102.35,,695.15,7.05,21.3,0.1467,22.58,0.097
2018-02-26,730294.0,73467576.4,1.36,6.87,1.13,73.7,1.0,52963787.4,534210.0,526479.0,53741526.0,,,14510.0,1.45,,,,1.61,16500.0,16058.0,,,1.45,14510.0,,12412.0,4479.0,53.52,0.43,,,7.2,7.2,6884568.0,692587540.8,,689.69,7.2,21.73,0.1467,22.59,0.0984
2018-02-27,721794.0,72287669.1,1.35,6.86,1.12,73.1,1.0,51546003.2,528730.0,514688.0,52952309.5,,,12108.0,0.5,,,,2.22,4554.0,22142.0,,,0.5,12108.0,,4554.0,16345.0,53.19,1.63,,,7.13,7.13,6891522.0,690185928.3,,693.18,7.13,22.1,0.1463,22.91,0.0973
2018-02-28,825158.0,81426591.44,1.54,7.82,1.28,82.89,1.0,49669689.88,637668.0,503341.0,62925078.24,,,103610.0,0.12,,,,0.21,1658.0,1544.0,,,0.12,103610.0,,6872.0,13005.0,63.75,1.43,,,8.59,8.59,6786731.0,669714615.08,,677.93,8.6,19.07,0.142,19.89,0.1111
2018-03-01,834579.0,81772050.42,1.56,7.8,1.29,82.71,1.0,49640587.2,645242.0,506640.0,63220811.16,,,6122.0,2.02,,,,1.77,22771.0,16711.0,,,2.02,6122.0,,18163.0,19472.0,63.47,2.24,,,8.68,8.68,6786208.0,664912659.84,,666.55,8.69,19.61,0.1454,20.9,0.1123
2018-03-02,830424.0,80899906.08,1.55,7.72,1.29,81.8,1.0,48829924.02,647383.0,501231.0,63068051.86,,,1254.0,0.08,,,,0.11,1901.0,1014.0,,,0.08,1254.0,,1901.0,7310.0,63.2,0.83,,,8.69,8.69,6801628.0,662614599.76,,662.65,8.71,19.69,0.1452,20.35,0.1115
2018-03-05,841918.0,82726862.68,1.57,7.83,1.3,82.76,1.0,49405619.3,672348.0,502805.0,66064914.48,,,12709.0,1.9,,,,0.29,21016.0,2974.0,,,1.9,12709.0,,15230.0,19442.0,65.58,1.91,,,9.02,9.02,6778994.0,666103950.44,,661.32,9.02,20.81,0.1508,21.03,0.113
2018-03-06,734484.0,72096949.44,1.37,6.76,1.14,72.66,1.0,52939356.72,523498.0,539317.0,51386563.68,,,20645.0,3.85,,,,0.69,36512.0,7527.0,,,3.85,20645.0,,,,51.33,,15.78,,7.21,7.21,6738056.0,661407576.96,161968.0,660.56,7.21,24.36,0.1787,28.57,0.1011
2018-03-07,740922.0,73706920.56,1.38,6.77,1.15,73.52,1.0,55424983.56,531586.0,557147.0,52882175.28,,,20364.0,2.02,,,,1.19,19263.0,13146.0,,,2.02,20364.0,,870.0,1433.0,52.36,0.19,,,7.33,7.33,6722686.0,668772803.28,,661.82,7.33,23.69,0.1752,27.46,0.1021
2018-03-08,899407.0,90930047.7,1.68,8.2,1.39,90.54,1.0,58856173.8,692477.0,582158.0,70009424.7,,,109839.0,3.56,,,,0.69,32280.0,8170.0,,,3.56,109839.0,,59222.0,7269.0,69.42,0.51,,,9.55,9.55,6561665.0,663384331.5,,657.16,9.55,19.95,0.1501,24.21,0.124
2018-03-09,903573.0,93022840.35,1.69,8.22,1.4,92.13,1.0,63012812.4,702015.0,612072.0,72272444.25,,,40327.0,3.15,,3320.0,,2.93,26594.0,30789.0,,,3.15,40327.0,0.34,,,71.4,,,,9.66,9.66,6561592.0,675515896.4,,666.54,9.68,19.65,0.1528,25.47,0.1244
2018-03-12,894142.0,91873090.5,1.67,8.1,1.39,92.13,1.0,55816677.0,690400.0,543228.0,70938600.0,,,45071.0,0.44,,,,5.69,3865.0,56686.0,,,0.44,45071.0,,,72709.0,70.98,6.78,,,9.5,9.5,6579863.0,676080923.25,,676.59,9.49,19.75,0.151,26.26,0.123
2018-03-13,915887.0,94107389.25,1.71,8.22,1.42,94.15,1.0,57796566.75,697247.0,562497.0,71642129.25,,,6992.0,2.21,,,,0.14,22315.0,645.0,,,2.21,6992.0,,500.0,3046.0,71.52,0.36,,,9.57,9.57,6590755.0,677200076.25,,675.87,9.57,19.98,0.1451,25.1,0.1257
2018-03-14,938000.0,96426400.0,1.75,8.45,1.45,96.61,1.0,58750714.0,714948.0,571505.0,73496654.4,,,18626.0,0.99,,,,0.1,9008.0,925.0,,,0.99,18626.0,,,,73.53,,,,9.81,9.81,6574644.0,675873403.2,,676.11,9.81,19.43,0.1412,24.39,0.1287
2018-03-15,938317.0,96412071.75,1.75,8.51,1.45,96.8,1.0,59610412.5,707807.0,580150.0,72727169.25,,,3530.0,1.48,,3000.0,,2.77,13468.0,27124.0,,,1.48,3530.0,0.31,16453.0,7823.0,72.86,0.8,,,9.51,9.51,6732466.0,691760881.5,,693.07,9.51,20.23,0.1453,24.82,0.1261
2018-03-16,938936.0,96100099.6,1.75,8.5,1.45,96.66,1.0,58821261.45,712246.0,574707.0,72898378.1,,,9294.0,0.3,,,,0.52,3232.0,4855.0,,,0.3,9294.0,,,8675.0,73.12,0.92,,,9.58,9.58,6725209.0,688325141.15,,690.82,9.57,20.48,0.1427,23.75,0.1262
2018-03-19,1024486.0,104395123.4,1.91,9.17,1.59,104.92,1.0,59221528.7,793107.0,581173.0,80817603.3,,,98174.0,2.25,,,,1.96,23623.0,17713.0,,,2.25,98174.0,,400.0,17157.0,80.97,1.8,,,10.69,10.69,6627007.0,675292013.3,,676.6,10.69,22.49,0.1499,24.54,0.1381
2018-03-20,940531.0,95228763.75,1.75,8.55,1.46,96.18,1.0,56745765.0,726402.0,560452.0,73548202.5,,,10738.0,0.57,,,,7.96,5674.0,77443.0,,,0.57,10738.0,,,26395.0,74.02,2.74,,,9.76,9.76,6716550.0,680050687.5,,685.18,9.75,23.51,0.148,23.59,0.1264
2018-03-21,892582.0,90106152.9,1.67,8.69,1.38,90.57,1.0,57128412.6,671583.0,565908.0,67796303.85,,,3510.0,1.0,,,,6.19,12150.0,58829.0,,,1.0,3510.0,,500.0,6694.0,67.8,0.74,,,9.02,9.02,6772704.0,683704468.8,,683.53,9.02,23.28,0.1485,23.78,0.1199
2018-03-22,852110.0,84921282.6,1.59,8.63,1.32,86.17,1.0,53991303.3,617041.0,541755.0,61494306.06,,,6375.0,1.92,,,,7.17,19491.0,70678.0,,,1.92,6375.0,,9761.0,43644.0,61.99,4.46,,,8.29,8.29,6829516.0,680629564.56,,686.65,8.28,20.0,0.1511,27.11,0.1144
2018-03-23,804247.0,80038661.44,1.5,8.41,1.25,80.61,1.0,49354256.96,645702.0,495923.0,64260263.04,,,51537.0,0.72,,,,2.39,9854.0,22876.0,,,0.72,51537.0,,,55686.0,64.26,5.82,,,8.67,8.67,6801678.0,676902994.56,,678.11,8.66,19.38,0.1676,30.38,0.108
2018-03-26,810330.0,80028190.8,1.51,8.75,1.26,80.88,1.0,49478661.24,651521.0,500999.0,64344213.96,,,11265.0,0.68,,,,0.55,7693.0,5446.0,,,0.68,11265.0,,,2617.0,64.55,0.31,,,8.75,8.75,6796015.0,671174441.4,,675.46,8.72,19.14,0.1718,31.43,0.1088
2018-03-27,756851.0,75564003.84,1.41,8.31,1.17,75.44,1.0,50352207.36,605804.0,504329.0,60483471.36,,,28269.0,1.21,,,,7.35,13503.0,73986.0,,,1.21,28269.0,,,10173.0,60.1,1.06,,,8.13,8.13,6843980.0,683302963.2,,679.65,8.12,21.96,0.1998,34.92,0.1016
2018-03-28,750539.0,75954546.8,1.4,8.35,1.16,75.77,1.0,50481697.2,606426.0,498831.0,61370311.2,,,4918.0,0.15,,,,0.37,1196.0,4296.0,,,0.15,4918.0,,,6694.0,60.99,0.45,,,8.15,8.15,6834585.0,691660002.0,,686.38,8.16,22.06,0.203,35.33,0.1009
2018-03-29,789567.0,81522792.75,1.47,8.86,1.22,80.29,1.0,52466900.5,657548.0,508154.0,67891831.0,,,38549.0,2.99,,,,1.82,28748.0,18560.0,,,2.99,38549.0,,31133.0,19425.0,66.26,1.58,,,8.97,8.97,6674164.0,689107433.0,,675.59,8.93,18.64,0.1761,32.46,0.1077
2018-03-30,789567.0,81522792.75,1.47,8.85,1.22,80.59,1.0,52466900.5,654438.0,508154.0,67570723.5,,,,,,,,0.15,,3110.0,,,,,,,,66.31,,,,8.93,8.93,6675667.0,689262617.75,,683.6,8.84,18.67,0.1758,32.37,0.1077
