,ALFRE FP Equity_DX_SI_QTY,ALFRE FP Equity_DX_SHORT_INTEREST_VALUE,ALFRE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALFRE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALFRE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALFRE FP Equity_DX_SI_MV,ALFRE FP Equity_DX_DSS,ALFRE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALFRE FP Equity_DX_SUPPLY_SI_QTY,ALFRE FP Equity_DX_BROKER_SI_QTY,ALFRE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALFRE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALFRE FP Equity_DX_BROKER_SI_MV_INC_x,ALFRE FP Equity_DX_BROKER_SI_QTY_ADD,ALFRE FP Equity_DX_SUPPLY_SI_MV_DEC,ALFRE FP Equity_DX_BROKER_SI_QTY_INC,ALFRE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALFRE FP Equity_DX_BROKER_SI_MV_INC_y,ALFRE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALFRE FP Equity_DX_BROKER_SI_MV_ADD,ALFRE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALFRE FP Equity_DX_BROKER_SI_QTY_DEC,ALFRE FP Equity_DX_SUPPLY_SI_MV,ALFRE FP Equity_DX_BROKER_SI_MV_DEC,ALFRE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALFRE FP Equity_DX_UTILIZATION_QUANTITY,ALFRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALFRE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALFRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALFRE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALFRE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALFRE FP Equity_DX_BROKER_SI_CON_RATIO,ALFRE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALFRE FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,37865.37,0.04,0.0,,0.0,,0.0
2021-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,36968.39,0.04,0.0,,0.0,,0.0
2021-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,36648.04,0.04,0.0,,0.0,,0.0
2021-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,36455.83,0.04,0.0,,0.0,,0.0
2021-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,36583.97,0.04,0.0,,0.0,,0.0
2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,37480.95,0.04,0.0,,0.0,,0.0
2021-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,37801.3,0.04,0.0,,0.0,,0.0
2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,39210.84,0.04,0.0,,0.0,,0.0
2021-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,41004.8,0.04,0.0,,0.0,,0.0
2021-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,39915.61,0.04,0.0,,0.0,,0.0
2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,39851.54,0.04,0.0,,0.0,,0.0
2021-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,39082.7,0.04,0.0,,0.0,,0.0
2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,38185.72,0.04,0.0,,0.0,,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,39082.7,0.04,0.0,,0.0,,0.0
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,39467.12,0.04,0.0,,0.0,,0.0
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,39403.05,0.04,0.0,,0.0,,0.0
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,38698.28,0.04,0.0,,0.0,,0.0
2021-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6407.0,38570.14,0.04,0.0,,0.0,,0.0
2021-07-08,11000.0,64020.0,0.17,0.41,0.03,0.07,0.0,32010.0,5500.0,5500.0,32010.0,,,5500.0,,,,,,0.03,5500.0,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-09,11000.0,64240.0,0.17,0.41,0.03,0.06,0.0,32120.0,5500.0,5500.0,32120.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-12,11000.0,64790.0,0.17,0.41,0.03,0.06,0.0,32395.0,5500.0,5500.0,32395.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-13,11000.0,64460.0,0.17,0.41,0.03,0.06,0.0,32230.0,5500.0,5500.0,32230.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-14,11000.0,64240.0,0.17,0.41,0.03,0.06,0.0,32120.0,5500.0,5500.0,32120.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-15,11000.0,63910.0,0.17,0.42,0.03,0.06,0.0,31955.0,5500.0,5500.0,31955.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-16,11000.0,65120.0,0.17,0.43,0.03,0.06,0.0,32560.0,5500.0,5500.0,32560.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-19,11000.0,63030.0,0.17,0.44,0.03,0.06,0.0,31515.0,5500.0,5500.0,31515.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-20,11000.0,65450.0,0.17,0.43,0.03,0.06,0.0,32725.0,5500.0,5500.0,32725.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-21,11000.0,65340.0,0.17,0.43,0.03,0.07,0.0,32670.0,5500.0,5500.0,32670.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-22,11000.0,65340.0,0.17,0.43,0.03,0.07,0.0,32670.0,5500.0,5500.0,32670.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-23,11000.0,66000.0,0.17,0.43,0.03,0.07,0.0,33000.0,5500.0,5500.0,33000.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-26,11000.0,67870.0,0.17,0.43,0.03,0.07,0.0,33935.0,5500.0,5500.0,33935.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-27,11000.0,65780.0,0.17,0.43,0.03,0.07,0.0,32890.0,5500.0,5500.0,32890.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-28,11000.0,65890.0,0.17,0.43,0.03,0.07,0.0,32945.0,5500.0,5500.0,32945.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-29,11000.0,66220.0,0.17,0.43,0.03,0.07,0.0,33110.0,5500.0,5500.0,33110.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-07-30,11000.0,66220.0,0.17,0.43,0.03,0.07,0.0,33110.0,5500.0,5500.0,33110.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-08-02,11000.0,66880.0,0.17,0.5,0.03,0.07,0.0,33440.0,5500.0,5500.0,33440.0,,,,,,,,,,,,0.03,,100.0,31.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.6319
2021-08-03,11108.0,68425.28,0.18,0.68,0.03,0.07,0.0,34545.28,5608.0,5608.0,34545.28,108.0,,108.0,,,,,108.0,0.0,,,0.03,,100.0,31.82,0.0,0.0,0.0,100.0,0.96,0.9811,99.04,0.6303
2021-08-04,11108.0,71091.2,0.18,0.67,0.03,0.07,0.0,35891.2,5608.0,5608.0,35891.2,,,,,,,,,,,,0.03,,100.0,31.82,0.0,0.0,0.0,100.0,0.95,0.9811,99.05,0.6303
2021-08-05,11143.0,73098.08,0.18,0.79,0.03,0.07,0.0,37018.08,5643.0,5643.0,37018.08,35.0,0.0,,,35.0,,0.0,35.0,,,,0.04,,100.0,31.89,0.0,0.0,0.0,100.0,1.27,0.975,98.73,0.6298
2021-08-06,11215.0,75701.25,0.18,0.96,0.03,0.07,0.0,38576.25,5715.0,5715.0,38576.25,72.0,0.0,,,72.0,,0.0,72.0,,,,0.04,,100.0,32.04,0.0,0.0,0.0,100.0,1.89,0.9629,98.11,0.6287
2021-08-09,14502.0,100643.88,0.23,1.26,0.04,0.1,0.0,62473.88,9002.0,9002.0,62473.88,3287.0,0.02,,,3287.0,,0.02,3287.0,,,,0.06,,100.0,36.88,0.0,0.0,0.0,100.0,23.73,0.638,76.27,0.5941
2021-08-10,20902.0,144641.84,0.33,1.75,0.06,0.14,0.0,84437.84,12202.0,12202.0,84437.84,,,3200.0,,,,,,0.02,3200.0,,0.08,,100.0,49.99,0.0,0.0,0.0,100.0,19.8,0.4577,62.11,0.8563
2021-08-11,20902.0,145686.94,0.33,1.77,0.06,0.14,0.0,85047.94,12202.0,12202.0,85047.94,,,,,,,,,,,,0.08,,100.0,48.98,0.0,0.0,0.0,100.0,19.74,0.4587,62.22,0.8391
2021-08-12,20902.0,144014.78,0.33,1.9,0.06,0.15,0.0,84071.78,12202.0,12202.0,84071.78,,,,,,,,,,,,0.09,,100.0,48.98,0.0,0.0,0.0,100.0,19.85,0.4568,62.0,0.8391
2021-08-13,20902.0,143387.72,0.33,1.91,0.06,0.14,0.0,83705.72,12202.0,12202.0,83705.72,,,,,,,,,,,,0.08,,100.0,48.98,0.0,0.0,0.0,100.0,19.81,0.4575,62.09,0.8391
2021-08-16,20902.0,144223.8,0.33,1.9,0.06,0.14,0.0,84193.8,12202.0,12202.0,84193.8,,,,,,,,,,,,0.08,,100.0,48.98,0.0,0.0,0.0,100.0,19.75,0.4585,62.21,0.8391
2021-08-17,20902.0,140043.4,0.33,1.9,0.06,0.14,0.0,81753.4,12202.0,12202.0,81753.4,,,,,,,,,,,,0.08,,100.0,48.98,0.0,0.0,0.0,100.0,19.96,0.455,61.8,0.8391
2021-08-18,20902.0,143805.76,0.33,1.97,0.06,0.14,0.0,83949.76,12202.0,12202.0,83949.76,,,,,,,,,,,,0.08,,100.0,48.98,0.0,0.0,0.0,100.0,19.62,0.4607,62.45,0.8391
2021-08-19,20902.0,138580.26,0.33,2.0,0.06,0.14,0.0,80899.26,12202.0,12202.0,80899.26,,,,,,,,,,,,0.08,,100.0,48.98,0.0,0.0,0.0,100.0,20.01,0.4542,61.71,0.8391
2021-08-20,20902.0,148613.22,0.33,1.83,0.06,0.14,0.0,86756.22,12202.0,12202.0,86756.22,,,,,,,,,,,,0.08,,100.0,48.98,0.0,0.0,0.0,100.0,19.35,0.4652,62.97,0.8391
2021-08-23,20902.0,148613.22,0.33,1.58,0.06,0.15,0.0,86756.22,12202.0,12202.0,86756.22,,,,,,,,,,,,0.09,,100.0,48.98,0.0,0.0,0.0,100.0,19.78,0.458,62.14,0.8391
2021-08-24,20902.0,147150.08,0.33,1.5,0.06,0.15,0.0,85902.08,12202.0,12202.0,85902.08,,,,,,,,,,,,0.09,,100.0,48.98,0.0,0.0,0.0,100.0,19.84,0.457,62.02,0.8391
2021-08-25,20794.0,151796.2,0.33,1.44,0.06,0.15,0.0,88286.2,12094.0,12094.0,88286.2,,,,0.0,,108.0,,,,,108.0,0.09,0.0,100.0,48.97,0.0,0.0,0.0,100.0,19.07,0.465,62.95,0.842
2021-08-26,21594.0,153749.28,0.34,1.47,0.06,0.16,0.0,88957.28,12494.0,12494.0,88957.28,400.0,0.0,,,400.0,,0.0,400.0,,,,0.09,,100.0,50.59,0.0,0.0,0.0,100.0,20.16,0.4469,60.84,0.8744
2021-08-27,21594.0,152453.64,0.34,1.41,0.06,0.15,0.0,88207.64,12494.0,12494.0,88207.64,,,,,,,,,,,,0.09,,100.0,50.59,0.0,0.0,0.0,100.0,20.06,0.4485,61.03,0.8744
2021-08-30,21594.0,155476.8,0.34,1.39,0.06,0.15,0.0,89956.8,12494.0,12494.0,89956.8,,,,,,,,,,,,0.09,,100.0,50.59,0.0,0.0,0.0,100.0,19.88,0.451,61.33,0.8744
2021-08-31,21594.0,153317.4,0.34,1.49,0.06,0.15,0.0,88707.4,12494.0,12494.0,88707.4,,,,,,,,,,,,0.09,,100.0,50.59,0.0,0.0,0.0,100.0,20.09,0.4479,60.97,0.8744
2021-09-01,19987.0,139909.0,0.32,1.21,0.05,0.14,0.0,71309.0,10887.0,10187.0,76209.0,700.0,,,0.02,,2307.0,,700.0,,,2307.0,0.08,0.02,100.0,54.22,0.0,0.0,0.0,100.0,23.06,0.5477,69.97,0.9953
2021-09-02,19600.0,135240.0,0.31,1.17,0.05,0.14,0.0,67620.0,9800.0,9800.0,67620.0,,0.0,,0.01,700.0,1087.0,0.0,,,,1087.0,0.07,0.01,100.0,73.65,0.0,0.0,0.0,100.0,28.25,0.5946,71.75,1.4729
2021-09-03,19600.0,132496.0,0.31,1.1,0.05,0.13,0.0,66248.0,9800.0,9800.0,66248.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.31,0.5941,71.69,1.0945
2021-09-06,19600.0,133868.0,0.31,1.09,0.05,0.13,0.0,66934.0,9800.0,9800.0,66934.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.0,0.5968,72.0,1.0945
2021-09-07,19600.0,129360.0,0.31,1.1,0.05,0.13,0.0,64680.0,9800.0,9800.0,64680.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.45,0.5929,71.55,1.0945
2021-09-08,19600.0,128968.0,0.31,1.08,0.05,0.13,0.0,64484.0,9800.0,9800.0,64484.0,,,,,,,,,,,,0.06,,100.0,54.73,0.0,0.0,0.0,100.0,28.14,0.5956,71.86,1.0945
2021-09-09,19600.0,135436.0,0.31,1.05,0.05,0.13,0.0,67718.0,9800.0,9800.0,67718.0,,,,,,,,,,,,0.06,,100.0,54.73,0.0,0.0,0.0,100.0,27.61,0.6003,72.39,1.0945
2021-09-10,19600.0,131124.0,0.31,1.05,0.05,0.13,0.0,65562.0,9800.0,9800.0,65562.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.43,0.5931,71.57,1.0945
2021-09-13,19600.0,131516.0,0.31,1.04,0.05,0.13,0.0,65758.0,9800.0,9800.0,65758.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.07,0.5961,71.93,1.0945
2021-09-14,19600.0,139160.0,0.31,1.04,0.05,0.13,0.0,69580.0,9800.0,9800.0,69580.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,27.53,0.601,72.47,1.0945
2021-09-15,19600.0,136808.0,0.31,0.62,0.05,0.14,0.0,68404.0,9800.0,9800.0,68404.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.28,0.5944,71.72,1.0945
2021-09-16,19600.0,138180.0,0.31,0.62,0.05,0.14,0.0,69090.0,9800.0,9800.0,69090.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.0,0.5968,72.0,1.0945
2021-09-17,19600.0,137200.0,0.31,0.63,0.05,0.14,0.0,68600.0,9800.0,9800.0,68600.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.18,0.5953,71.82,1.0945
2021-09-20,19600.0,133672.0,0.31,0.56,0.05,0.14,0.0,66836.0,9800.0,9800.0,66836.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.37,0.5936,71.63,1.0945
2021-09-21,19600.0,142296.0,0.31,0.56,0.05,0.14,0.0,71148.0,9800.0,9800.0,71148.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,27.47,0.6015,72.53,1.0945
2021-09-22,19600.0,145040.0,0.31,0.54,0.05,0.14,0.0,72520.0,9800.0,9800.0,72520.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,27.91,0.5976,72.09,1.0945
2021-09-23,19600.0,147196.0,0.31,0.54,0.05,0.15,0.0,73598.0,9800.0,9800.0,73598.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,27.96,0.5972,72.04,1.0945
2021-09-24,19600.0,145040.0,0.31,0.53,0.05,0.15,0.0,72520.0,9800.0,9800.0,72520.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.25,0.5946,71.75,1.0945
2021-09-27,19600.0,141708.0,0.31,0.53,0.05,0.14,0.0,70854.0,9800.0,9800.0,70854.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.34,0.5938,71.66,1.0945
2021-09-28,19600.0,138180.0,0.31,0.52,0.05,0.14,0.0,69090.0,9800.0,9800.0,69090.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.36,0.5937,71.64,1.0945
2021-09-29,19600.0,138964.0,0.31,0.52,0.05,0.14,0.0,69482.0,9800.0,9800.0,69482.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.05,0.5964,71.95,1.0945
2021-09-30,19600.0,137984.0,0.31,0.5,0.05,0.14,0.0,68992.0,9800.0,9800.0,68992.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.18,0.5953,71.82,1.0945
2021-10-01,19600.0,135436.0,0.31,0.49,0.05,0.14,0.0,67718.0,9800.0,9800.0,67718.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.29,0.5942,71.71,1.0945
2021-10-04,19600.0,138376.0,0.31,0.51,0.05,0.14,0.0,69188.0,9800.0,9800.0,69188.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,27.89,0.5978,72.11,1.0945
2021-10-05,19600.0,138572.0,0.31,0.5,0.05,0.14,0.0,69286.0,9800.0,9800.0,69286.0,,,,,,,,,,,,0.07,,100.0,54.73,0.0,0.0,0.0,100.0,28.09,0.596,71.91,1.0945
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.07,,9800.0,,,,,9800.0,0.0,0.07,0.0,0.0,7307.0,51368.21,0.05,0.0,,0.0,100.0,0.0
2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6907.0,49039.7,0.05,0.0,,0.0,,0.0
2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6907.0,49315.98,0.05,0.0,,0.0,,0.0
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6907.0,49730.4,0.05,0.0,,0.0,,0.0
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6907.0,48763.42,0.05,0.0,,0.0,,0.0
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6907.0,49799.47,0.05,0.0,,0.0,,0.0
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6907.0,50282.96,0.05,0.0,,0.0,,0.0
2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7629.0,55539.12,0.06,0.0,,0.0,,0.0
2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8268.0,61348.56,0.06,0.0,,0.0,,0.0
2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9733.0,71732.21,0.07,0.0,,0.0,,0.0
2021-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9733.0,74846.77,0.07,0.0,,0.0,,0.0
2021-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9733.0,77280.02,0.08,0.0,,0.0,,0.0
2021-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9733.0,78837.3,0.08,0.0,,0.0,,0.0
2021-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9733.0,74068.13,0.08,0.0,,0.0,,0.0
2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9733.0,75722.74,0.08,0.0,,0.0,,0.0
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9733.0,77864.0,0.08,0.0,,0.0,,0.0
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12644.0,99634.72,0.1,0.0,,0.0,,0.0
2021-10-29,2000.0,15700.0,0.01,0.07,0.0,0.02,0.0,7850.0,1000.0,1000.0,7850.0,,,1000.0,,,,,,0.01,1000.0,,0.01,,100.0,6.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.1366
2021-11-01,2000.0,15580.0,0.01,0.08,0.0,0.02,0.0,7790.0,1000.0,1000.0,7790.0,,,,,,,,,,,,0.01,,100.0,6.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.1366
2021-11-02,2000.0,15600.0,0.01,0.08,0.0,0.02,0.0,7800.0,1000.0,1000.0,7800.0,,,,,,,,,,,,0.01,,100.0,10.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.2187
2021-11-03,2000.0,15600.0,0.01,0.09,0.0,0.02,0.0,7800.0,1000.0,1000.0,7800.0,,,,,,,,,,,,0.01,,100.0,10.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.2187
2021-11-04,16000.0,122400.0,0.1,0.71,0.03,0.13,0.0,61200.0,8000.0,8000.0,61200.0,7000.0,,7000.0,,,,,7000.0,0.06,,,0.06,,100.0,34.56,0.0,0.0,0.0,100.0,12.23,0.7853,87.77,0.6913
2021-11-05,16000.0,117440.0,0.1,0.72,0.03,0.13,0.0,58720.0,8000.0,8000.0,58720.0,,,,,,,,,,,,0.06,,100.0,52.48,0.0,0.0,0.0,100.0,12.23,0.7853,87.77,1.0495
2021-11-08,14000.0,105700.0,0.08,0.61,0.03,0.11,0.0,52850.0,7000.0,7000.0,52850.0,,,,0.01,,1000.0,,,,,1000.0,0.05,0.01,100.0,33.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.6621
2021-11-09,14000.0,107380.0,0.08,0.61,0.03,0.11,0.0,53690.0,7000.0,7000.0,53690.0,,,,,,,,,,,,0.05,,100.0,33.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.6621
2021-11-10,14000.0,103320.0,0.08,0.6,0.03,0.11,0.0,51660.0,7000.0,7000.0,51660.0,,,,,,,,,,,,0.05,,100.0,33.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.6621
2021-11-11,14000.0,102760.0,0.08,0.6,0.03,0.11,0.0,51380.0,7000.0,7000.0,51380.0,,,,,,,,,,,,0.05,,100.0,33.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.6621
2021-11-12,14000.0,105280.0,0.08,0.63,0.03,0.11,0.0,52640.0,7000.0,7000.0,52640.0,,,,,,,,,,,,0.05,,100.0,33.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.6621
2021-11-15,14000.0,101500.0,0.08,0.63,0.03,0.11,0.0,50750.0,7000.0,7000.0,50750.0,,,,,,,,,,,,0.05,,100.0,33.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.6621
2021-11-16,14000.0,99820.0,0.08,0.66,0.03,0.1,0.0,49910.0,7000.0,7000.0,49910.0,,,,,,,,,,,,0.05,,100.0,33.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.6621
2021-11-17,14000.0,99400.0,0.08,0.65,0.03,0.1,0.0,49700.0,7000.0,7000.0,49700.0,,,,,,,,,,,,0.05,,100.0,33.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.6621
2021-11-18,14000.0,99400.0,0.08,0.63,0.03,0.1,0.0,49700.0,7000.0,7000.0,49700.0,,,,,,,,,,,,0.05,,100.0,33.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.6621
2021-11-19,14000.0,101780.0,0.08,0.62,0.03,0.1,0.0,50890.0,7000.0,7000.0,50890.0,,,,,,,,,,,,0.05,,100.0,36.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.7279
2021-11-22,14000.0,103320.0,0.08,0.61,0.03,0.1,0.0,51660.0,7000.0,7000.0,51660.0,,,,,,,,,,,,0.05,,100.0,33.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.6621
