,REUSE FP Equity_DX_SI_QTY,REUSE FP Equity_DX_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,REUSE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,REUSE FP Equity_DX_SI_MV,REUSE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY,REUSE FP Equity_DX_BROKER_SI_QTY,REUSE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,REUSE FP Equity_DX_BROKER_SI_MV_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_x,REUSE FP Equity_DX_BROKER_SI_MV_INC_x,REUSE FP Equity_DX_SUPPLY_SI_MV_NEW,REUSE FP Equity_DX_BROKER_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_NEW,REUSE FP Equity_DX_SUPPLY_SI_MV_DEC,REUSE FP Equity_DX_BROKER_SI_QTY_INC,REUSE FP Equity_DX_SUPPLY_SI_QTY_DEC,REUSE FP Equity_DX_BROKER_SI_MV_NEW_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,REUSE FP Equity_DX_BROKER_SI_MV_INC_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_y,REUSE FP Equity_DX_BROKER_SI_MV_ADD,REUSE FP Equity_DX_SUPPLY_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV,REUSE FP Equity_DX_BROKER_SI_MV_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV_RMV,REUSE FP Equity_DX_BROKER_SI_MV_RMV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,REUSE FP Equity_DX_UTILIZATION_QUANTITY,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,REUSE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_MV,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,REUSE FP Equity_DX_BROKER_SI_CON_RATIO,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,REUSE FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-02-15,16800.0,262108.56,0.37,0.06,0.26,131054.28,8400.0,8400.0,131054.28,,,,,,8400.0,,,,,,,,,0.13,8400.0,,0.13,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0053
2023-02-16,16800.0,263277.84,0.37,0.06,0.26,131638.92,8400.0,8400.0,131638.92,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0053
2023-02-17,1182.0,18374.19,0.03,0.0,0.02,9187.09,591.0,591.0,9187.09,,,,,,591.0,,0.13,,8400.0,,,,,0.01,591.0,8400.0,0.01,0.13,,,0.03,0.02,2341031.0,36391326.9,,36.48,0.03,,1.0,100.0,0.0004
2023-02-20,43982.0,685411.09,0.94,0.16,0.68,342705.54,21991.0,21991.0,342705.54,,,,,,21400.0,,,,,,,,,0.33,21400.0,,0.34,,,,0.8,0.69,2730851.0,42557308.9,,42.44,0.8,1.36,0.9731,98.64,0.0138
2023-02-21,73582.0,1139976.49,1.57,0.27,1.15,569988.25,36791.0,36791.0,569988.25,,,6500.0,0.23,,,,,14800.0,,,,0.23,6500.0,,8300.0,,0.57,,,,1.33,1.15,2723210.0,42189603.25,,42.39,1.33,0.82,0.9838,99.18,0.0231
2023-02-22,83682.0,1295347.15,1.78,0.31,1.29,670118.71,40391.0,43291.0,625228.45,,,3600.0,0.09,,,,,6500.0,,,,0.09,3600.0,,,,0.62,,,,1.46,1.27,2716716.0,42053133.65,,41.99,1.46,0.71,0.9859,99.29,0.0263
2023-02-23,51182.0,792077.28,1.09,0.19,0.79,396038.64,25591.0,25591.0,396038.64,,,,,,,,0.23,,14800.0,,,,,,,17700.0,0.4,0.28,,,0.93,0.81,2722724.0,42136059.81,,42.19,0.93,1.17,0.9769,98.83,0.0161
2023-02-24,46182.0,707138.78,0.98,0.17,0.71,315289.39,25591.0,20591.0,391849.39,,,,,,,,,,,,,,,,,5000.0,0.4,0.08,,,0.93,0.81,2722849.0,41692263.89,,41.75,0.94,1.3,0.9744,98.7,0.0146
2023-02-27,21182.0,327219.54,0.45,0.08,0.32,109541.77,14091.0,7091.0,217677.77,,,,,,,,0.18,,11500.0,,,,,,,13500.0,0.22,0.21,,,0.51,0.44,2731805.0,42200923.64,,41.86,0.51,2.87,0.9442,97.13,0.0067
2023-02-28,83982.0,1291928.7,1.77,0.31,1.29,109083.69,76891.0,7091.0,1182845.01,,,62800.0,,,,,,,,,,,62800.0,,,,1.18,,,,2.8,2.43,2672948.0,41119028.26,,41.18,2.8,0.71,0.9859,99.29,0.0265
2023-03-01,83982.0,1282665.48,1.77,0.31,1.29,108301.55,76891.0,7091.0,1174363.93,,,,,,,,,,,,,,,,,,1.18,,,,2.79,2.42,2674935.0,40854549.75,,41.16,2.79,0.71,0.9859,99.29,0.0265
2023-03-02,26328.0,407141.46,0.55,0.1,0.4,113986.62,19237.0,7371.0,297484.82,,,,0.0,,,,0.9,280.0,57934.0,,,0.0,,,280.0,,0.29,,,,0.79,0.61,2422438.0,37461065.72,,37.05,0.79,3.39,0.9345,96.61,0.0083
2023-03-03,41728.0,654457.78,0.88,0.15,0.65,236372.06,26937.0,15071.0,422477.21,,,7700.0,0.12,,,,,7700.0,,,,0.12,7700.0,,,,0.42,,,,1.1,0.85,2421431.0,37977481.66,,37.99,1.09,2.12,0.9586,97.88,0.0131
2023-03-06,23362.0,366446.99,0.49,0.09,0.37,236397.68,8571.0,15071.0,134441.28,,,,,,,,0.28,,18366.0,,,,,,,,0.13,,,,0.37,0.27,2332778.0,36591022.6,,36.55,0.37,3.83,0.9264,96.17,0.0074
2023-03-07,39362.0,616070.41,0.83,0.14,0.62,361093.45,16571.0,23071.0,259359.35,,,,0.12,,,,,8000.0,,,,0.12,,,8000.0,,0.26,,,,0.59,0.52,2771625.0,43379811.53,,43.41,0.59,2.25,0.9561,97.75,0.0124
2023-03-08,100362.0,1574569.38,2.1,0.37,1.57,840470.06,47071.0,53571.0,738492.21,,,30500.0,0.48,,,,,30500.0,,,,0.48,30500.0,,,,0.74,,,,1.71,1.48,2709214.0,42504587.52,,42.4,1.71,0.87,0.9827,99.13,0.0316
2023-03-09,113162.0,1779766.67,2.38,0.41,1.78,943199.9,53471.0,59971.0,840970.5,,,6400.0,0.11,,,,,6400.0,,,,0.11,6400.0,,,,0.84,,,,1.94,1.68,2707680.0,42585307.97,,42.5,1.94,0.77,0.9846,99.23,0.0355
2023-03-10,97162.0,1501920.48,2.04,0.34,1.52,803362.52,45471.0,51971.0,702886.17,,,,,,,,0.12,,8000.0,,,,,,,8000.0,0.71,0.12,,,1.65,1.43,2715768.0,41980070.17,,42.0,1.67,0.9,0.9821,99.1,0.0305
2023-03-13,116462.0,1760963.67,2.43,0.41,1.8,882598.71,58371.0,58371.0,882598.71,,,12900.0,0.09,,,,,6400.0,,,,0.09,12900.0,,,,0.9,,,,2.12,1.84,2700754.0,40836750.86,,41.72,2.12,0.75,0.9851,99.25,0.0366
2023-03-14,370662.0,5666569.46,7.72,1.29,5.61,2835425.01,185471.0,185471.0,2835425.01,,,127100.0,1.9,,,,,127100.0,,,,1.9,127100.0,,,,2.8,,,,6.71,5.85,2578706.0,39422483.72,,39.0,6.71,0.24,0.9953,99.76,0.1168
2023-03-15,449562.0,6823991.51,9.35,1.56,6.88,3613727.32,211771.0,238071.0,3214514.36,,,26300.0,0.39,,26300.0,,,26300.0,,,,0.39,26300.0,0.4,,,3.24,,,,7.66,6.67,2553464.0,38759540.75,,39.12,7.66,6.18,0.8802,93.61,0.1417
2023-03-16,232162.0,3585974.25,4.82,0.79,3.54,1998264.47,103071.0,129371.0,1592034.67,,,,,,,,1.66,,108700.0,,,,,,,108700.0,1.57,1.67,,,3.76,3.27,2635702.0,40711053.09,,40.08,3.76,13.01,0.7663,86.57,0.0736
2023-03-17,321562.0,4930477.99,6.73,1.1,4.96,2669013.24,147771.0,174071.0,2265757.97,,,44700.0,0.72,,,,,44700.0,,,,0.72,44700.0,,,,2.28,,,,5.38,4.68,2599691.0,39860802.13,,39.86,5.4,8.87,0.833,90.84,0.1019
2023-03-20,230482.0,3546633.97,4.86,0.79,3.54,1975667.87,102091.0,128391.0,1570966.1,,,,,,,,0.7,,45680.0,,,,,,,45680.0,1.57,0.7,,,3.74,3.24,2629296.0,40459343.92,,40.34,3.74,12.96,0.7694,86.75,0.0732
2023-03-21,359282.0,5541170.36,7.54,1.22,5.53,4309019.45,79891.0,279391.0,1232150.9,,,4100.0,2.74,,,,0.4,177300.0,26300.0,,,2.74,4100.0,,,26300.0,1.23,0.4,,,18.66,2.54,348311.0,5371965.72,,5.36,18.66,0.16,0.9967,99.84,0.1143
2023-03-22,159782.0,2479497.08,3.4,0.54,2.49,1239748.54,79891.0,79891.0,1239748.54,,,,,,,,,,,,,,,,,199500.0,1.24,3.04,,,16.71,2.51,398311.0,6180990.1,,6.18,16.71,0.37,0.9926,99.63,0.0502
2023-03-23,172782.0,2667875.03,3.69,0.58,2.67,1333937.51,86391.0,86391.0,1333937.51,,,6500.0,0.1,,,,,6500.0,,,,0.1,6500.0,,,,1.34,,,,18.05,2.72,392281.0,6057093.24,,6.07,18.05,0.34,0.9932,99.66,0.0543
2023-03-24,128282.0,1976722.99,2.73,0.4,1.98,184771.72,116291.0,11991.0,1791951.28,,,29900.0,,,,,,,,,,,29900.0,,,74400.0,1.8,1.16,,,24.19,3.66,364543.0,5617316.0,,5.63,24.19,0.46,0.9908,99.54,0.0404
2023-03-27,1182.0,18315.68,0.03,0.0,0.02,9157.84,591.0,591.0,9157.84,,,,,,,,1.78,,115700.0,,,,,,,11400.0,0.01,0.18,,,99.99,0.02,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0004
2023-03-28,1182.0,18229.75,0.13,0.0,0.02,9114.87,591.0,591.0,9114.87,,,,,,,,,,,,,,,,,,0.01,,,,99.99,0.02,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0004
2023-03-29,220782.0,3445678.44,29.54,0.63,3.41,1722839.22,110391.0,110391.0,1722839.22,,,,,,109800.0,,,,,,,,,1.7,109800.0,,1.71,,,,23.16,3.51,366255.0,5716031.91,,5.66,23.16,0.27,0.9946,99.73,0.0701
2023-03-30,276182.0,4339703.0,36.56,0.79,4.31,2169851.5,138091.0,138091.0,2169851.5,,,27700.0,0.46,,,,,27700.0,,,,0.46,27700.0,,,,2.15,,,,28.85,4.39,340594.0,5351821.64,,5.32,28.85,0.21,0.9957,99.79,0.0879
2023-03-31,260382.0,4138876.04,38.06,0.71,4.08,2069438.02,130191.0,130191.0,2069438.02,,,,,,,,0.12,,7900.0,,,,,,,7900.0,2.04,0.12,,,27.65,4.15,340594.0,5413877.87,,5.34,27.66,0.23,0.9955,99.77,0.083
2023-04-03,260382.0,4132054.03,37.3,0.71,4.14,2066027.02,130191.0,130191.0,2066027.02,,,,,,,,,,,,,,,,,,2.07,,,,27.65,4.17,340594.0,5404954.3,,5.42,27.65,0.23,0.9955,99.77,0.0834
2023-04-04,260382.0,4110832.9,37.28,0.71,4.13,2055416.45,130191.0,130191.0,2055416.45,,,,,,,,,,,,,,,,,,2.07,,,,25.14,4.14,387670.0,6120417.66,,6.16,25.14,0.23,0.9955,99.77,0.0829
2023-04-05,233382.0,3659196.38,32.76,0.64,3.69,1829598.19,116691.0,116691.0,1829598.19,,,,,,,,0.23,,13500.0,,,,,,,13500.0,1.84,0.23,,,22.53,3.72,401170.0,6289944.43,,6.34,22.53,0.25,0.9949,99.75,0.0743
2023-04-06,89382.0,1392517.93,12.53,0.25,1.4,696258.97,44691.0,44691.0,696258.97,,,,,,,,1.14,,72000.0,,,,,,,72000.0,0.7,1.14,,,8.63,1.42,473170.0,7371704.7,,7.41,8.63,0.67,0.9868,99.33,0.0284
2023-04-07,89382.0,1392517.93,12.84,0.25,1.39,696258.97,44691.0,44691.0,696258.97,,,,,,,,,,,,,,,,,,0.7,,,,8.63,1.42,473170.0,7371704.7,,7.37,8.63,0.67,0.9868,99.33,0.0285
2023-04-10,89382.0,1392517.93,12.84,0.25,1.4,696258.97,44691.0,44691.0,696258.97,,,,,,,,,,,,,,,,,,0.7,,,,8.63,1.42,473170.0,7371704.7,,7.4,8.63,0.66,0.9868,99.34,0.0285
2023-04-11,61082.0,959732.6,8.77,0.17,0.95,826320.31,8491.0,52591.0,133412.29,,,,0.13,,,,0.69,7900.0,44100.0,,,0.13,,,7900.0,,0.13,,,,100.0,0.27,0.0,0.0,,0.0,100.0,0.98,0.9807,99.02,0.0194
2023-04-12,1182.0,18520.4,0.17,0.0,0.02,9260.2,591.0,591.0,9260.2,,,,,,,,0.12,,7900.0,,,,,,,52000.0,0.01,0.8,,,99.99,0.02,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0004
2023-04-13,14482.0,226108.91,2.08,0.04,0.23,9227.34,13891.0,591.0,216881.57,,,,,,,,,,,,,,,,13300.0,,0.22,,,,2.65,0.44,510870.0,7976264.4,,8.0,2.65,4.25,0.9185,95.75,0.0046
2023-04-14,1182.0,18568.27,0.14,0.0,0.02,9284.14,591.0,591.0,9284.14,,,,,,,,0.21,,13300.0,,,,,,,,0.01,,,,99.98,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2023-04-17,27682.0,437253.8,3.12,0.08,0.44,124643.08,19791.0,7891.0,312610.72,,,,,,7300.0,,,,,,,,,0.11,19200.0,,0.31,,,,3.77,0.63,505370.0,7982622.37,,7.95,3.77,2.18,0.9573,97.82,0.0088
2023-04-18,15782.0,249682.29,1.66,0.04,0.25,124841.14,7891.0,7891.0,124841.14,,,,,,,,0.19,,11900.0,,,,,,,,0.12,,,,100.0,0.25,0.0,0.0,,0.0,100.0,3.89,0.9252,96.11,0.005
2023-04-19,1182.0,18659.05,0.12,0.0,0.02,9329.53,591.0,591.0,9329.53,,,,,,,,0.12,,7300.0,,,,,,,7300.0,0.01,0.12,,,99.98,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2023-04-20,1182.0,18673.24,0.12,0.0,0.02,9336.62,591.0,591.0,9336.62,,,,,,,,,,,,,,,,,,0.01,,,,99.98,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2023-04-21,1182.0,18701.25,0.13,0.0,0.02,9350.62,591.0,591.0,9350.62,,,,,,,,,,,,,,,,,,0.01,,,,99.98,0.02,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0004
2023-04-24,93182.0,1471446.28,9.61,0.26,1.48,735723.14,46591.0,46591.0,735723.14,,,,,,46000.0,,,,,,,,,0.73,46000.0,,0.74,,,,8.86,1.5,479270.0,7568200.5,,7.59,8.86,0.64,0.9873,99.36,0.0299
2023-04-25,193382.0,3057678.83,19.96,0.54,3.06,1528839.42,96691.0,96691.0,1528839.42,,,50100.0,0.79,,,,,50100.0,,,,0.79,50100.0,,,,1.53,,,,18.39,3.11,429170.0,6785864.37,,6.78,18.39,0.31,0.9939,99.69,0.0622
2023-04-26,386582.0,6025460.34,40.74,1.07,6.07,3012730.17,193291.0,193291.0,3012730.17,,,96600.0,1.5,,,,,96600.0,,,,1.5,96600.0,,,,3.06,,,,36.76,6.21,332570.0,5183602.31,,5.26,36.76,0.15,0.9969,99.85,0.1242
2023-04-27,386582.0,6033694.54,40.52,1.07,6.04,3016847.27,193291.0,193291.0,3016847.27,,,,,,,,,,,,,,,,,,3.02,,,,36.76,6.21,332570.0,5190686.05,,5.19,36.76,0.15,0.9969,99.85,0.1243
2023-04-28,386582.0,6077648.91,41.12,1.07,6.03,3038824.46,193291.0,193291.0,3038824.46,,,,,,,,,,,,,,,,,,3.02,,,,39.49,6.21,296166.0,4656173.77,,4.62,39.49,0.15,0.9969,99.85,0.1243
2023-05-01,201882.0,3173887.86,22.13,0.56,3.18,3038824.46,8591.0,193291.0,135063.41,,,,,,,,2.9,,184700.0,,,,,,,,0.13,,,,100.0,0.28,0.0,0.0,,0.0,100.0,0.29,0.9941,99.71,0.0649
2023-05-02,1182.0,18509.65,0.13,0.0,0.02,9254.82,591.0,591.0,9254.82,,,,,,,,0.12,,8000.0,,,,,,,192700.0,0.01,3.02,,,100.02,0.02,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0004
2023-05-03,116982.0,1831575.48,13.03,0.32,1.83,915787.74,58491.0,58491.0,915787.74,,,,,,57900.0,,,,,,,,,0.91,57900.0,,0.92,,,,11.13,1.89,467270.0,7315999.66,,7.33,11.13,0.51,0.9899,99.49,0.0377
2023-05-04,116982.0,1824977.69,12.84,0.32,1.83,912488.85,58491.0,58491.0,912488.85,,,,,,,,,,,,,,,,,,0.91,,,,11.13,1.89,467270.0,7289645.64,,7.31,11.13,0.51,0.9899,99.49,0.0378
2023-05-05,116982.0,1843683.11,13.08,0.32,1.83,921841.56,58491.0,58491.0,921841.56,,,,,,,,,,,,,,,,,,0.91,,,,11.13,1.89,467270.0,7364362.11,,7.29,11.13,0.51,0.9899,99.49,0.0379
2023-05-08,116982.0,1851544.3,12.7,0.32,1.84,925772.15,58491.0,58491.0,925772.15,,,,,,,,,,,,,,,,,,0.92,,,,11.13,1.9,467270.0,7395762.65,,7.35,11.13,0.51,0.9899,99.49,0.038
2023-05-09,116982.0,1855568.48,13.26,0.32,1.85,927784.24,58491.0,58491.0,927784.24,,,,,,,,,,,,,,,,,,0.93,,,,11.13,1.91,467270.0,7411836.74,,7.4,11.13,0.51,0.9899,99.49,0.0381
2023-05-10,116982.0,1852772.61,13.71,0.32,1.86,926386.31,58491.0,58491.0,926386.31,,,,,,,,,,,,,,,,,,0.93,,,,11.13,1.91,467270.0,7400668.99,,7.42,11.13,0.51,0.9899,99.49,0.0382
2023-05-11,318982.0,5064541.01,36.6,0.87,5.05,2532270.51,159491.0,159491.0,2532270.51,,,101000.0,1.59,,,,,101000.0,,,,1.59,101000.0,,,,2.52,,,,30.34,5.22,366270.0,5815342.04,,5.8,30.34,0.19,0.9963,99.81,0.1043
2023-05-12,343982.0,5469588.99,39.57,0.94,5.46,2734794.49,171991.0,171991.0,2734794.49,,,12500.0,0.19,,,,,12500.0,,,,0.19,12500.0,,,,2.73,,,,32.71,5.63,353770.0,5625226.02,,5.62,32.71,0.17,0.9966,99.83,0.1126
2023-05-15,343982.0,5484930.58,39.57,0.94,5.47,2742465.29,171991.0,171991.0,2742465.29,,,,,,,,,,,,,,,,,,2.73,,,,32.71,5.63,353770.0,5641004.16,,5.62,32.71,0.17,0.9966,99.83,0.1126
2023-05-16,342382.0,5458322.32,39.7,0.93,5.46,3932797.26,95691.0,246691.0,1525525.06,,,,1.2,,,,1.21,74700.0,76300.0,,,1.2,,,,,1.53,,,,18.2,3.13,430070.0,6856261.95,,6.86,18.2,0.17,0.9965,99.83,0.1121
2023-05-17,178882.0,2859088.89,19.71,0.49,2.85,1529438.82,83191.0,95691.0,1329650.07,,,,,,,,0.2,,12500.0,,,,,,,151000.0,1.33,2.42,,,15.82,2.73,442570.0,7073640.57,,7.06,15.82,0.33,0.9934,99.67,0.0586
2023-05-18,1182.0,19144.97,0.11,0.0,0.02,9572.49,591.0,591.0,9572.49,,,,,,,,1.33,,82600.0,,,,,,,95100.0,0.01,1.53,,,100.01,0.02,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0004
2023-05-19,1182.0,19090.13,0.11,0.0,0.02,9545.06,591.0,591.0,9545.06,,,,,,,,,,,,,,,,,,0.01,,,,100.01,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2023-05-22,1182.0,19116.6,0.11,0.0,0.02,9558.3,591.0,591.0,9558.3,,,,,,,,,,,,,,,,,,0.01,,,,100.01,0.02,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0004
2023-05-23,1182.0,19007.03,0.11,0.0,0.02,9503.52,591.0,591.0,9503.52,,,,,,,,,,,,,,,,,,0.01,,,,99.98,0.02,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0004
2023-05-24,17582.0,277992.52,1.67,0.05,0.28,138996.26,8791.0,8791.0,138996.26,,,,,,8200.0,,,,,,,,,0.13,8200.0,,0.14,,,,100.0,0.29,0.0,0.0,,0.0,100.0,3.48,0.9329,96.52,0.0058
2023-05-25,79982.0,1282871.29,7.37,0.21,1.27,641435.64,39991.0,39991.0,641435.64,,,,0.49,,,,,31200.0,,,,0.49,,,31200.0,,0.63,,,,7.6,1.31,486070.0,7796319.77,,7.7,7.6,0.74,0.9852,99.26,0.0263
2023-05-26,78182.0,1274734.06,7.16,0.21,1.25,637367.03,39091.0,39091.0,637367.03,,,7300.0,,,,,0.13,,8200.0,,,,7300.0,,,900.0,0.63,0.01,,,7.55,1.28,478770.0,7806201.22,,7.68,7.55,0.76,0.9849,99.24,0.0257
2023-05-29,28182.0,460042.97,2.59,0.07,0.46,230021.48,14091.0,14091.0,230021.48,,,,,,,,0.4,,25000.0,,,,,,,25000.0,0.23,0.4,,,2.72,0.46,503770.0,8223541.48,,8.21,2.72,2.14,0.9581,97.86,0.0093
2023-05-30,101582.0,1647416.24,9.92,0.27,1.66,823708.12,50791.0,50791.0,823708.12,,,28500.0,0.6,,,,,36700.0,,,,0.6,28500.0,,8200.0,,0.83,,,,9.65,1.67,475270.0,7707738.75,,7.77,9.65,0.59,0.9884,99.41,0.0334
2023-05-31,158782.0,2544354.52,16.47,0.42,2.59,1272177.26,79391.0,79391.0,1272177.26,,,28600.0,0.46,,,,,28600.0,,,,0.46,28600.0,,,,1.29,,,,15.09,2.61,446670.0,7157529.41,,7.28,15.09,0.37,0.9926,99.63,0.0523
2023-06-01,88182.0,1426705.4,6.2,0.23,1.41,1284474.93,8791.0,79391.0,142230.47,,,,,,,,1.14,,70600.0,,,,,,,,0.14,,,,100.0,0.29,0.0,0.0,,0.0,100.0,0.67,0.9866,99.33,0.029
2023-06-02,1182.0,19377.0,0.08,0.0,0.02,9688.5,591.0,591.0,9688.5,,,,,,,,0.13,,8200.0,,,,,,,78800.0,0.01,1.27,,,100.0,0.02,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0004
2023-06-05,1182.0,19387.52,0.07,0.0,0.02,9693.76,591.0,591.0,9693.76,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0004
2023-06-06,1182.0,19521.79,0.07,0.0,0.02,9760.9,591.0,591.0,9760.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0004
2023-06-07,1182.0,19430.66,0.07,0.0,0.02,9715.33,591.0,591.0,9715.33,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0004
2023-06-08,5182.0,84712.75,0.31,0.01,0.09,75051.37,4591.0,4591.0,75051.37,,,,0.07,,,,,4000.0,,,,0.07,,,4000.0,,0.08,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2023-06-09,5182.0,85316.45,0.3,0.01,0.08,75586.22,4591.0,4591.0,75586.22,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2023-06-12,5182.0,85866.78,0.3,0.01,0.09,76073.79,4591.0,4591.0,76073.79,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2023-06-13,13582.0,228169.45,0.78,0.04,0.22,147683.53,8791.0,8791.0,147683.53,,,4200.0,,,4200.0,,,,,,,,4200.0,0.07,,,0.15,,,,100.0,0.29,0.0,0.0,,0.0,100.0,35.34,0.543,64.66,0.0045
2023-06-14,30982.0,524094.61,1.75,0.08,0.52,295879.51,17491.0,17491.0,295879.51,,,,0.15,,,,,8700.0,,,,0.15,,,8700.0,,0.29,,,,3.32,0.58,508570.0,8603020.98,,8.52,3.32,15.11,0.7435,84.89,0.0103
2023-06-15,53582.0,902358.39,3.03,0.14,0.91,484860.59,28791.0,28791.0,484860.59,,,11300.0,0.19,,,,,11300.0,,,,0.19,11300.0,,,,0.49,,,,5.47,0.96,497270.0,8374374.89,,8.41,5.47,8.66,0.8417,91.34,0.0178
2023-06-16,49582.0,841084.26,2.73,0.13,0.84,420542.13,24791.0,24791.0,420542.13,,,,,,,,0.07,,4000.0,,,,,,,4000.0,0.42,0.07,,,4.75,0.82,497270.0,8435439.65,,8.38,4.75,1.21,0.9762,98.79,0.0165
2023-06-19,298591.0,5019284.85,16.63,0.78,5.05,4612485.27,149000.0,274391.0,2504675.1,,,124800.0,2.12,,124800.0,,0.01,124800.0,591.0,,,2.12,124800.0,2.1,,,2.53,,,,28.57,6.45,372470.0,6261183.45,,6.32,28.57,41.58,0.5119,58.23,0.1294
2023-06-20,258191.0,4314939.63,14.06,0.68,4.33,4248090.83,128800.0,254191.0,2152531.36,,,,,,,,0.36,,20200.0,,,,,,,20200.0,2.17,0.36,,,24.71,5.84,392470.0,6559037.13,,6.6,24.71,48.19,0.4983,51.58,0.1171
2023-06-21,249600.0,4141587.84,13.55,0.66,4.16,4141587.84,124800.0,249600.0,2070793.92,,,,,,,,0.07,,4000.0,,,,,,,4591.0,2.09,0.08,,,24.13,5.65,392470.0,6512215.46,,6.57,24.13,49.82,0.5,50.18,0.1129
2023-06-22,249600.0,4135223.04,13.4,0.66,4.14,4135223.04,124800.0,249600.0,2067611.52,,,,,,,,,,,,,,,,,,2.07,,,,24.13,5.46,392470.0,6502207.48,,6.51,24.13,49.96,0.5,50.04,0.1092
2023-06-23,249600.0,4109713.92,13.32,0.66,4.13,4109713.92,124800.0,249600.0,2054856.96,,,,,,,,,,,,,,,,,,2.07,,,,24.13,4.16,392470.0,6462097.04,,6.51,24.13,49.85,0.5,50.15,0.0832
2023-06-26,265800.0,4373021.34,14.14,0.7,4.38,4239757.71,132900.0,257700.0,2186510.67,,,,0.12,,,,,8100.0,,,,0.12,,,8100.0,,2.19,,,,25.3,9.03,392470.0,6457034.18,,6.46,25.3,46.93,0.5019,53.07,0.1805
2023-06-27,265800.0,4379187.9,14.04,0.7,4.38,4245736.35,132900.0,257700.0,2189593.95,,,,,,,,,,,,,,,,,,2.19,,,,25.3,5.73,392470.0,6466139.49,,6.46,25.3,46.99,0.5018,53.01,0.1145
2023-06-28,358600.0,5961617.42,19.48,0.94,5.93,5055571.27,179300.0,304100.0,2980808.71,,,46400.0,0.76,,,,,46400.0,,,,0.76,46400.0,,,,2.96,,,,36.47,8.66,312362.0,5192924.54,,5.15,36.47,35.01,0.545,64.99,0.1732
2023-06-29,443300.0,7391761.52,26.37,1.17,7.37,5172398.88,257900.0,310200.0,4300327.76,,,78600.0,0.12,,,,,6100.0,,,,0.12,78600.0,,,,4.29,,,,50.83,11.97,249434.0,4159162.29,,4.15,50.83,28.21,0.3492,43.61,0.2058
2023-06-30,374600.0,6303544.04,21.72,0.98,6.27,4200119.04,249800.0,249600.0,4203484.52,,,,,,,,0.13,,8100.0,,,,,,,60600.0,4.17,0.99,,,50.04,10.42,249434.0,4197325.69,,4.16,50.04,33.27,0.3333,33.52,0.1562
