,ALREW FP Equity_DX_SI_QTY,ALREW FP Equity_DX_SHORT_INTEREST_VALUE,ALREW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALREW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALREW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALREW FP Equity_DX_SI_MV,ALREW FP Equity_DX_DSS,ALREW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALREW FP Equity_DX_SUPPLY_SI_QTY,ALREW FP Equity_DX_BROKER_SI_QTY,ALREW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALREW FP Equity_DX_BROKER_SI_MV_NEW_x,ALREW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALREW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALREW FP Equity_DX_BROKER_SI_MV_INC_x,ALREW FP Equity_DX_SUPPLY_SI_MV_NEW,ALREW FP Equity_DX_BROKER_SI_QTY_ADD,ALREW FP Equity_DX_BROKER_SI_QTY_NEW,ALREW FP Equity_DX_SUPPLY_SI_MV_DEC,ALREW FP Equity_DX_BROKER_SI_QTY_INC,ALREW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALREW FP Equity_DX_BROKER_SI_MV_NEW_y,ALREW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALREW FP Equity_DX_BROKER_SI_MV_INC_y,ALREW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALREW FP Equity_DX_BROKER_SI_MV_ADD,ALREW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALREW FP Equity_DX_BROKER_SI_QTY_DEC,ALREW FP Equity_DX_SUPPLY_SI_MV,ALREW FP Equity_DX_BROKER_SI_MV_DEC,ALREW FP Equity_DX_SUPPLY_SI_MV_RMV,ALREW FP Equity_DX_BROKER_SI_MV_RMV,ALREW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALREW FP Equity_DX_UTILIZATION_QUANTITY,ALREW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALREW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALREW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALREW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALREW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALREW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALREW FP Equity_DX_BROKER_SI_CON_RATIO,ALREW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALREW FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-10-14,582030.0,1306657.35,1.47,10.76,1.02,1.32,1.0,761706.05,294621.0,339290.0,661424.15,,,,,,,,0.03,,10950.0,,,,,,,10950.0,0.64,0.03,,,46.85,24.17,334292.0,750485.54,,0.73,46.85,18.91,0.1738,21.08,0.4775
2024-10-15,563023.0,1238650.6,1.43,10.3,0.99,1.3,1.0,723107.0,286219.0,328685.0,629681.8,,,,,,,,0.01,,8402.0,,,,,,,10605.0,0.64,0.01,,,45.51,23.48,342694.0,753926.8,,0.77,45.51,18.93,0.1727,20.09,0.4619
2024-10-16,520634.0,1142791.63,1.32,9.51,0.91,1.19,0.0,655947.22,273678.0,298837.0,600723.21,,,,,,,,0.04,,12541.0,,,,,,,29848.0,0.6,0.08,,,43.67,22.71,353032.0,774905.24,,0.78,43.66,19.17,0.1768,20.54,0.4319
2024-10-17,537826.0,1212797.63,1.36,9.99,0.94,1.23,1.0,737427.85,262688.0,327019.0,592361.44,,,,0.07,,,,0.03,30000.0,10990.0,,,0.07,,,,1818.0,0.58,0.0,,,42.54,22.66,354850.0,800186.75,,0.78,42.54,18.23,0.1696,19.71,0.4639
2024-10-18,471775.0,1047340.5,1.2,8.81,0.83,1.1,0.0,656298.6,266313.0,295630.0,591214.86,,,38287.0,0.01,,,,0.07,3273.0,34662.0,,,0.01,38287.0,,,34662.0,0.6,0.08,,,100.0,22.55,0.0,0.0,,0.0,100.0,20.17,0.1808,20.75,0.3995
2024-10-21,550080.0,1210176.0,1.39,10.09,0.97,1.26,1.0,727621.4,309511.0,330737.0,680924.2,,,43198.0,0.07,,,,,35107.0,,,,0.07,43198.0,,,,0.69,,,,47.19,26.21,346314.0,761890.8,,0.77,47.19,19.46,0.1875,25.78,0.4659
2024-10-22,495186.0,1059698.04,1.25,8.89,0.87,1.13,0.0,590304.02,275843.0,275843.0,590304.02,,,,,,,,0.08,,33668.0,,,,,,,54894.0,0.61,0.12,,,44.34,24.7,346314.0,741111.96,,0.76,44.33,20.52,0.1805,22.13,0.4433
2024-10-23,494744.0,1024120.08,1.25,9.24,0.87,1.1,0.0,570537.54,275622.0,275622.0,570537.54,,,,,,,,0.01,,221.0,,,,,,,221.0,0.59,0.0,,,44.3,24.81,346535.0,717327.45,,0.74,44.3,20.42,0.181,22.63,0.4454
2024-10-24,492175.0,1008958.75,1.25,9.04,0.86,1.07,0.0,600332.25,255953.0,292845.0,524703.65,,,8287.0,0.03,,,,0.07,17223.0,27956.0,,,0.03,8287.0,,,,0.53,,,,42.48,23.62,346535.0,710396.75,,0.72,42.47,19.88,0.1746,23.25,0.4542
2024-10-25,423333.0,872065.98,1.07,7.58,0.74,0.89,0.0,515764.26,210715.0,250371.0,434072.9,,,20000.0,0.02,,1500.0,,0.14,12921.0,65238.0,,,0.02,20000.0,0.0,,56895.0,0.43,0.15,,,20.35,20.09,824592.0,1698659.52,,1.69,20.36,21.08,0.1844,21.96,0.4037
2024-10-28,367322.0,727297.56,0.93,6.58,0.65,0.77,0.0,462337.92,159512.0,233504.0,315833.76,,,,0.0,,,,0.1,1000.0,51203.0,,,0.0,,,,17867.0,0.33,0.04,,,16.11,15.67,830400.0,1644192.0,,1.71,16.11,20.79,0.1832,25.31,0.3607
2024-10-29,387252.0,774504.0,0.98,6.47,0.68,0.79,0.0,447146.0,189373.0,223573.0,378746.0,,,42595.0,,,,,0.03,,12734.0,,,,42595.0,,,9931.0,0.38,0.03,,,19.28,18.61,792736.0,1585472.0,,1.57,19.28,22.62,0.1843,23.62,0.3806
2024-10-30,391853.0,744520.7,0.99,6.56,0.69,0.8,0.0,437032.3,195817.0,230017.0,372052.3,,,11949.0,0.02,,,,0.01,6444.0,5505.0,,,0.02,11949.0,,,,0.39,,,,20.13,19.43,776735.0,1475796.5,,1.55,20.13,22.24,0.1799,22.41,0.3888
2024-10-31,418895.0,782495.86,1.06,6.99,0.74,0.82,0.0,399716.51,206419.0,213981.0,385590.69,,,43078.0,,,,,0.07,,32476.0,,,,43078.0,,,16036.0,0.4,0.04,,,21.96,21.18,733657.0,1370471.28,,1.43,21.86,23.42,0.1849,23.81,0.4298
2024-11-01,393086.0,733498.48,1.0,6.87,0.69,0.76,0.0,367396.74,196890.0,196890.0,367396.74,,,6351.0,0.0,,,,0.04,9.0,15880.0,,,0.0,6351.0,,,17100.0,0.37,0.03,,,21.06,20.29,737954.0,1377022.16,,1.38,21.07,21.96,0.1989,26.07,0.4052
2024-11-04,371378.0,676650.72,0.94,6.47,0.65,0.71,0.0,338957.59,186036.0,186036.0,338957.59,,,,,,,,0.02,,10854.0,,,,,,,10854.0,0.35,0.02,,,19.93,19.21,747308.0,1361595.18,,1.39,19.93,21.9,0.2069,27.66,0.3834
2024-11-05,484815.0,929875.17,1.23,8.52,0.85,0.91,0.0,473550.36,246898.0,246898.0,473550.36,,,62288.0,0.0,,61900.0,,0.01,388.0,1426.0,,,0.0,62288.0,0.11,,1426.0,0.45,0.0,,,37.42,25.3,412832.0,791811.78,,0.75,37.42,18.35,0.1744,23.96,0.4968
2024-11-06,483887.0,919385.3,1.23,7.96,0.85,0.95,0.0,467818.0,246220.0,246220.0,467818.0,,,,,,,,0.0,,678.0,,,,,,,678.0,0.47,0.0,,,37.36,25.44,412832.0,784380.8,,0.79,37.37,18.36,0.174,23.48,0.5001
2024-11-07,417834.0,777171.24,1.06,6.9,0.73,0.81,0.0,427379.64,195574.0,229774.0,363767.64,,,,0.01,,17100.0,,0.1,6454.0,50646.0,,,0.01,,0.03,,40000.0,0.37,0.08,,,20.87,20.24,741564.0,1379309.04,,1.41,20.87,21.01,0.175,24.55,0.4325
2024-11-08,362464.0,670558.4,0.92,7.12,0.64,0.69,0.0,367556.15,164479.0,198679.0,304286.15,,,,,,,,0.06,,31095.0,,,,,,,31095.0,0.31,0.06,,,17.68,17.03,765839.0,1416802.15,,1.42,17.69,20.75,0.1949,27.01,0.3752
2024-11-11,362464.0,667658.69,0.92,7.51,0.64,0.69,0.0,365966.72,164479.0,198679.0,302970.32,,,,,,,,,,,,,,,,,,0.3,,,,17.68,17.03,765839.0,1410675.44,,1.42,17.68,20.75,0.1948,27.01,0.3752
2024-11-12,362464.0,642286.21,0.92,8.15,0.64,0.68,0.0,352059.19,164479.0,198679.0,291456.79,,,,,,,,,,,,,,,,,,0.3,,,,17.68,17.03,765839.0,1357066.71,,1.41,17.68,20.85,0.194,26.62,0.3752
2024-11-13,362464.0,610389.38,0.92,8.09,0.64,0.66,0.0,334575.44,164479.0,198679.0,276982.64,,,,,,,,,,,,,,,,,,0.29,,,,17.68,17.03,765839.0,1289672.88,,1.36,17.68,20.82,0.193,26.37,0.3753
2024-11-14,349996.0,594993.2,0.89,7.71,0.61,0.61,0.0,331794.1,155517.0,195173.0,264378.9,,,,,,,,0.02,,8962.0,,,,,,,3506.0,0.26,0.01,,,27.36,16.48,412832.0,701814.4,,0.7,27.36,19.97,0.1933,27.69,0.3708
2024-11-15,355452.0,604268.4,0.9,7.88,0.62,0.63,0.0,331794.1,160973.0,195173.0,273654.1,,,14366.0,,,,,0.02,,8910.0,,,,14366.0,,,,0.27,,,,17.3,16.98,769345.0,1307886.5,,1.31,17.31,19.96,0.1933,27.16,0.3749
2024-11-18,505571.0,884749.25,1.28,11.24,0.89,0.88,0.0,478002.0,241152.0,273144.0,422016.0,,,91748.0,0.02,,69800.0,,0.02,11899.0,11569.0,,,0.02,91748.0,0.12,,3728.0,0.41,0.0,,,100.0,26.15,0.0,0.0,,0.0,100.0,18.56,0.1837,29.21,0.5482
2024-11-19,497951.0,863447.03,1.26,11.07,0.87,0.89,0.0,462697.09,239144.0,266838.0,414675.7,,,1720.0,,,1720.0,,0.0,,3728.0,,,,1720.0,0.0,,8026.0,0.42,0.01,,,41.11,25.88,342596.0,594061.46,,0.6,41.14,18.57,0.1809,29.2,0.5389
2024-11-20,545898.0,944403.54,1.38,12.14,0.96,0.97,1.0,502897.16,264518.0,290692.0,457616.14,,,25813.0,0.04,,,,0.0,23854.0,439.0,,,0.04,25813.0,,,,0.46,,,,100.0,28.63,0.0,0.0,,0.0,100.0,17.73,0.1767,27.78,0.5908
2024-11-21,512132.0,829653.84,1.3,11.42,0.9,0.9,0.0,416220.12,256926.0,256926.0,416220.12,,,,,,,,0.01,,7592.0,,,,,,,33766.0,0.44,0.06,,,100.0,27.8,0.0,0.0,,0.0,100.0,18.57,0.1906,30.13,0.5542
2024-11-22,503212.0,766895.09,1.27,10.82,0.88,0.83,0.0,377961.14,256926.0,248006.0,391555.22,,,,0.0,,,,,4997.0,,,,0.0,,,,13917.0,0.42,0.03,,,100.0,27.8,0.0,0.0,,0.0,100.0,18.9,0.1956,30.59,0.5446
2024-11-25,442281.0,676689.93,1.12,8.65,0.78,0.7,0.0,343483.47,219502.0,224499.0,335838.06,,,776.0,0.02,,,,0.07,14693.0,38200.0,,,0.02,776.0,,,38200.0,0.33,0.06,,,100.0,23.77,0.0,0.0,,0.0,100.0,22.14,0.1818,25.18,0.479
2024-11-26,377344.0,569789.44,0.96,7.2,0.66,0.6,0.0,293451.89,193450.0,194339.0,292109.5,,,,0.01,,,,0.05,6900.0,34777.0,,,0.01,,,8725.0,37060.0,0.3,0.06,,,32.52,20.8,401500.0,606265.0,,0.61,32.51,21.73,0.1933,26.4,0.4057
2024-11-27,431228.0,642529.72,1.09,7.74,0.76,0.68,0.0,373127.29,249532.0,250421.0,371802.68,,,58280.0,0.09,,,,0.01,57802.0,2198.0,,,0.09,58280.0,,,1720.0,0.38,0.0,,,38.33,25.42,401500.0,598235.0,,0.61,38.32,22.31,0.2213,34.16,0.4394
2024-11-28,311263.0,479345.02,0.79,5.49,0.55,0.49,0.0,293202.14,182697.0,190391.0,281353.38,,,,,,,,0.1,,66835.0,,,,,,,60030.0,0.27,0.09,,,100.0,18.61,0.0,0.0,,0.0,100.0,23.23,0.2038,27.1,0.3171
2024-11-29,304812.0,463314.24,0.77,5.32,0.54,0.49,0.0,283104.56,178559.0,186253.0,271409.68,,,,,,,,0.01,,4138.0,,,,,,,4138.0,0.28,0.0,,,30.78,18.19,401500.0,610280.0,,0.62,30.78,22.55,0.2034,27.18,0.3106
2024-12-02,290312.0,426758.64,0.74,5.1,0.51,0.45,0.0,267176.91,174059.0,181753.0,255866.73,,,,0.01,,,,0.02,5500.0,10000.0,,,0.01,,,5500.0,10000.0,0.26,0.03,,,29.73,17.73,411500.0,604905.0,,0.63,29.73,24.28,0.2089,28.93,0.2958
2024-12-03,282096.0,442326.53,0.71,4.91,0.5,0.44,0.0,280428.96,171151.0,178845.0,268364.77,,,2400.0,0.0,,,,0.01,2400.0,5308.0,,,0.0,2400.0,,,5308.0,0.25,0.01,,,29.37,17.66,411500.0,645232.0,,0.63,28.89,23.93,0.2155,30.17,0.2911
2024-12-04,267403.0,438540.92,0.68,4.46,0.47,0.44,0.0,269209.28,171151.0,164152.0,280687.64,,,,,,,,,,,,,,,,,14693.0,0.27,0.02,,,29.37,18.1,411500.0,674860.0,,0.65,29.37,25.64,0.2258,31.96,0.2828
2024-12-05,369692.0,617385.64,0.94,6.02,0.65,0.62,0.0,357966.17,214351.0,214351.0,357966.17,,,52090.0,0.09,,,,0.01,52599.0,8890.0,,,0.09,52090.0,,,2400.0,0.35,0.0,,,34.25,23.85,411500.0,687205.0,,0.67,34.25,26.62,0.2596,38.55,0.4114
2024-12-06,288096.0,460953.6,0.73,4.82,0.51,0.49,0.0,280552.0,175345.0,175345.0,280552.0,,,3584.0,0.01,,,,0.07,3584.0,42590.0,,,0.01,3584.0,,,42590.0,0.29,0.07,,,29.88,19.43,411500.0,658400.0,,0.68,30.14,28.9,0.2259,29.85,0.3193
2024-12-09,570896.0,900873.89,1.45,9.46,1.0,0.93,1.0,499823.61,316745.0,316745.0,499823.61,,,141400.0,,,141400.0,,,,,,,,141400.0,0.23,,,0.51,,,,43.49,35.11,411500.0,649347.0,,0.66,43.51,19.74,0.2146,34.21,0.6328
2024-12-10,524753.0,839604.8,1.33,9.26,0.92,0.84,0.0,432963.2,299001.0,270602.0,478401.6,,,,,,,,0.03,,17744.0,,,,,,,46143.0,0.47,0.08,,,42.08,33.79,411500.0,658400.0,,0.65,42.11,22.47,0.2466,38.34,0.5931
2024-12-11,319441.0,505994.54,0.81,5.7,0.56,0.52,0.0,269029.73,169842.0,169842.0,269029.73,,,37643.0,0.07,,,,0.26,40640.0,166802.0,,,0.07,37643.0,,,141400.0,0.27,0.22,,,100.0,19.74,0.0,0.0,,0.0,100.0,29.23,0.2718,33.07,0.3714
2024-12-12,347727.0,552885.93,0.88,6.32,0.61,0.57,0.0,294046.65,184935.0,184935.0,294046.65,,,15093.0,0.03,,,,,16771.0,,,,0.03,15093.0,,,1678.0,0.29,0.0,,,100.0,21.45,0.0,0.0,,0.0,100.0,27.76,0.246,30.88,0.4034
2024-12-13,345737.0,575997.84,0.88,6.68,0.61,0.57,0.0,306444.04,183940.0,183940.0,306444.04,,,,,,,,0.0,,995.0,,,,,,,995.0,0.29,0.0,,,100.0,21.38,0.0,0.0,,0.0,100.0,27.69,0.2461,30.49,0.4019
2024-12-16,411714.0,736968.06,1.04,7.9,0.72,0.7,0.0,329102.24,249917.0,183856.0,447351.43,,,66061.0,,,,,0.0,,84.0,,,,66061.0,,,84.0,0.42,0.0,,,100.0,29.06,0.0,0.0,,0.0,100.0,25.49,0.2784,40.35,0.4787
2024-12-17,430113.0,733772.78,1.09,7.84,0.76,0.78,0.0,393354.13,245442.0,230571.0,418724.05,,,23841.0,0.12,,,,0.03,61586.0,28316.0,,,0.12,23841.0,,,14871.0,0.44,0.02,,,100.0,27.77,0.0,0.0,,0.0,100.0,29.67,0.2614,35.13,0.4866
2024-12-18,465364.0,809733.36,1.18,9.12,0.82,0.81,0.0,444799.68,255632.0,255632.0,444799.68,,,55029.0,,,69900.0,,0.09,,44839.0,,,,55029.0,0.12,,44839.0,0.44,0.09,,,41.51,28.92,360226.0,626793.24,,0.61,41.6,20.58,0.1921,25.39,0.5265
2024-12-19,446256.0,778270.46,1.13,8.9,0.78,0.79,0.0,389135.23,223128.0,223128.0,389135.23,,,,0.0,,,,0.05,1200.0,32504.0,,,0.0,,,,33704.0,0.39,0.05,,,36.81,25.31,383030.0,668004.32,,0.67,36.8,20.79,0.1812,21.46,0.5062
2024-12-20,348792.0,578994.72,0.88,7.01,0.61,0.62,0.0,318547.36,191896.0,191896.0,318547.36,,,,0.02,,,,0.05,10968.0,31232.0,,,0.02,,,,42200.0,0.33,0.07,,,33.38,21.77,383030.0,635829.8,,0.67,33.35,25.34,0.1955,25.4,0.3956
2024-12-23,348792.0,572018.88,0.88,7.0,0.61,0.59,0.0,314709.44,191896.0,191896.0,314709.44,,,,,,,,,,,,,,,,,,0.32,,,,33.38,21.77,383030.0,628169.2,,0.64,33.38,25.12,0.1953,25.71,0.3956
2024-12-24,348792.0,575506.8,0.88,6.8,0.61,0.59,0.0,316628.4,191896.0,191896.0,316628.4,,,,,,,,,,,,,,,,,,0.31,,,,33.38,21.77,383030.0,631999.5,,0.63,33.38,25.03,0.1954,25.89,0.3956
2024-12-25,348792.0,575506.8,0.88,6.96,0.61,0.59,0.0,316628.4,191896.0,191896.0,316628.4,,,,,,,,,,,,,,,,,,0.32,,,,33.38,21.77,383030.0,631999.5,,0.63,33.4,24.97,0.1951,25.82,0.3956
2024-12-26,348792.0,575506.8,0.88,6.96,0.61,0.59,0.0,316628.4,191896.0,191896.0,316628.4,,,,,,,,,,,,,,,,,,0.32,,,,33.38,21.77,383030.0,631999.5,,0.63,33.32,25.1,0.1953,25.8,0.3956
2024-12-27,357592.0,595748.27,0.91,7.13,0.63,0.61,0.0,326029.54,196896.0,195696.0,328028.74,,,5000.0,,,5000.0,,,,,,,,5000.0,0.01,,1200.0,0.33,0.0,,,33.95,22.21,383030.0,638127.98,,0.63,33.97,24.33,0.1857,25.22,0.4033
2024-12-30,356392.0,622973.22,0.9,7.19,0.63,0.61,0.0,342076.61,195696.0,195696.0,342076.61,,,,,,,,0.0,,1200.0,,,,,,,,0.33,,,,33.81,22.1,383030.0,669536.44,,0.64,33.82,24.3,0.1878,25.74,0.4025
2024-12-31,377308.0,679154.4,0.96,7.61,0.66,0.67,0.0,371077.2,206154.0,206154.0,371077.2,,,10458.0,0.02,,,,,10458.0,,,,0.02,10458.0,,,,0.36,,,,34.99,23.28,383030.0,689454.0,,0.67,35.0,23.74,0.1864,24.88,0.4261
2025-01-01,377308.0,679154.4,0.96,7.55,0.66,0.69,0.0,371077.2,206154.0,206154.0,371077.2,,,,,,,,,,,,,,,,,,0.37,,,,34.99,23.28,383030.0,689454.0,,0.69,34.74,23.92,0.1863,24.35,0.4261
2025-01-02,380572.0,713191.93,0.96,7.62,0.67,0.7,0.0,392449.33,209418.0,209418.0,392449.33,,,,0.01,,,,,3264.0,,,,0.01,,,3264.0,,0.38,,,,35.35,23.65,383030.0,717798.22,,0.69,35.55,23.43,0.1864,24.71,0.4298
2025-01-03,380572.0,706341.63,0.96,7.46,0.67,0.72,0.0,388679.81,209418.0,209418.0,388679.81,,,,,,,,,,,,,,,,,,0.39,,,,35.35,23.65,383030.0,710903.68,,0.72,35.33,23.66,0.1862,24.25,0.4298
2025-01-06,392572.0,725473.06,0.99,7.63,0.69,0.74,0.0,401788.46,213418.0,217418.0,394396.46,,,4000.0,0.01,,4000.0,,,4000.0,,,,0.01,4000.0,0.01,,,0.4,,,,35.78,24.1,383030.0,707839.44,,0.71,35.75,23.08,0.1782,23.73,0.4434
2025-01-07,455942.0,816136.18,1.16,8.85,0.8,0.85,0.0,449205.87,246953.0,250953.0,442045.87,,,61235.0,0.11,,,,0.05,61235.0,27700.0,,,0.11,61235.0,,,27700.0,0.46,0.05,,,39.2,26.19,383030.0,685623.7,,0.71,39.2,26.64,0.2283,31.53,0.4835
2025-01-08,459187.0,762250.42,1.16,9.14,0.81,0.83,0.0,421968.68,250198.0,254198.0,415328.68,,,3245.0,0.0,,,,,3245.0,,,,0.0,3245.0,,,,0.45,,,,100.0,28.18,0.0,0.0,,0.0,100.0,26.55,0.2274,31.42,0.5172
2025-01-09,485230.0,806452.26,1.23,10.52,0.85,0.82,0.0,450752.68,258428.0,271211.0,429507.34,,,67500.0,,,67500.0,,0.12,,59270.0,,,,67500.0,0.11,,50487.0,0.43,0.11,,,40.23,29.11,383965.0,638149.83,,0.64,40.24,19.68,0.1668,20.53,0.5465
2025-01-10,485230.0,824891.0,1.23,10.86,0.85,0.82,0.0,461058.7,258428.0,271211.0,439327.6,,,,,,,,,,,,,,,,,,0.43,,,,40.23,29.11,383965.0,652740.5,,0.64,40.26,19.62,0.1669,20.73,0.5465
2025-01-13,401866.0,667097.56,1.02,9.76,0.71,0.69,0.0,375238.02,213264.0,226047.0,354018.24,,,,,,,,0.07,,45164.0,,,,,,,45164.0,0.36,0.07,,,35.71,24.02,383965.0,637381.9,,0.65,35.71,22.29,0.1758,22.93,0.4526
2025-01-14,397866.0,647725.85,1.01,9.89,0.7,0.67,0.0,361492.52,213264.0,222047.0,347193.79,,,,,,,,,,,,,,,,,4000.0,0.35,0.01,,,35.71,24.02,383965.0,625095.02,,0.64,35.69,22.5,0.1792,23.2,0.4481
2025-01-15,422866.0,659670.96,1.07,10.63,0.74,0.7,0.0,385393.32,238264.0,247047.0,371691.84,,,25000.0,0.04,,,,,25000.0,,,,0.04,25000.0,,,,0.39,,,,38.29,26.1,383965.0,598985.4,,0.63,38.3,21.42,0.181,22.38,0.4632
2025-01-16,403638.0,601420.62,1.02,10.32,0.71,0.64,0.0,345410.31,231819.0,231819.0,345410.31,,,,,,,,0.02,,6445.0,,,,,,,15228.0,0.36,0.03,,,37.65,25.46,383965.0,572107.85,,0.6,37.64,22.25,0.1844,22.61,0.4433
2025-01-17,288568.0,429966.32,0.73,7.44,0.51,0.45,0.0,259683.16,174284.0,174284.0,259683.16,,,,,,,,0.09,,57535.0,,,,,,,57535.0,0.26,0.09,,,100.0,19.14,0.0,0.0,,0.0,100.0,32.78,0.2468,33.1,0.317
2025-01-20,266568.0,386523.6,0.68,7.24,0.47,0.41,0.0,236761.8,163284.0,163284.0,236761.8,,,,,,,,0.02,,11000.0,,,,,,,11000.0,0.24,0.02,,,100.0,17.93,0.0,0.0,,0.0,100.0,34.29,0.2601,34.49,0.2928
2025-01-21,267056.0,392572.32,0.68,7.48,0.47,0.4,0.0,240744.84,163772.0,163772.0,240744.84,,,488.0,0.0,,,,,488.0,,,,0.0,488.0,,,,0.24,,,,100.0,17.98,0.0,0.0,,0.0,100.0,34.29,0.2613,34.69,0.2932
2025-01-22,258856.0,354632.72,0.66,7.01,0.45,0.39,0.0,218750.64,159672.0,159672.0,218750.64,,,,,,,,0.01,,4100.0,,,,,,,4100.0,0.23,0.01,,,100.0,17.53,0.0,0.0,,0.0,100.0,34.29,0.2661,35.53,0.2842
2025-01-23,426556.0,574997.49,1.08,10.55,0.75,0.6,0.0,328267.66,243522.0,243522.0,328267.66,,,98050.0,0.11,,,,0.02,83850.0,14200.0,,,0.11,98050.0,,,,0.33,,,,100.0,26.73,0.0,0.0,,0.0,100.0,19.67,0.2045,28.66,0.4683
2025-01-24,575664.0,762179.14,1.46,13.93,1.01,0.79,1.0,417822.62,320576.0,315576.0,424442.62,,,77054.0,,,77054.0,,,,,,,,77054.0,0.1,,5000.0,0.43,0.01,,,100.0,35.19,0.0,0.0,,0.0,100.0,14.48,0.2047,34.73,0.6319
2025-01-27,550664.0,718065.86,1.4,12.16,0.97,0.73,1.0,398471.1,305576.0,305576.0,398471.1,,,,,,,,0.03,,15000.0,,,,,,,10000.0,0.4,0.03,,,100.0,33.73,0.0,0.0,,0.0,100.0,15.5,0.2184,35.27,0.6078
2025-01-28,550664.0,721369.84,1.4,11.35,0.97,0.72,1.0,400304.56,305576.0,305576.0,400304.56,,,,,,,,,,,,,,,,,,0.4,,,,100.0,33.73,0.0,0.0,,0.0,100.0,15.57,0.2181,35.21,0.6078
2025-01-29,565176.0,726816.34,1.43,9.88,0.99,0.74,1.0,411633.17,320088.0,320088.0,411633.17,,,14512.0,0.02,,,,,14512.0,,,,0.02,14512.0,,,,0.42,,,,100.0,34.78,0.0,0.0,,0.0,100.0,17.76,0.2157,34.34,0.614
2025-01-30,482376.0,631912.56,1.22,8.04,0.85,0.62,0.0,365081.28,278688.0,278688.0,365081.28,,,,,,,,0.06,,41400.0,,,,,,,41400.0,0.36,0.06,,,100.0,30.28,0.0,0.0,,0.0,100.0,20.88,0.2113,31.4,0.5241
2025-01-31,492954.0,648727.46,1.25,8.58,0.87,0.64,0.0,380674.06,278688.0,289266.0,366753.41,,,,0.02,,,,,10578.0,,,,0.02,,,,,0.36,,,,100.0,30.28,0.0,0.0,,0.0,100.0,20.56,0.2088,30.35,0.5356
2025-02-03,363846.0,469361.34,0.92,5.96,0.64,0.48,0.0,306003.48,226634.0,237212.0,292357.86,,,25000.0,0.03,,,,0.1,25000.0,77054.0,,,0.03,25000.0,,,77054.0,0.3,0.1,,,100.0,23.97,0.0,0.0,,0.0,100.0,23.81,0.24,35.56,0.3848
2025-02-04,363846.0,454079.81,0.92,5.71,0.64,0.47,0.0,296040.58,226634.0,237212.0,282839.23,,,,,,,,,,,,,,,,,,0.29,,,,100.0,23.97,0.0,0.0,,0.0,100.0,23.67,0.2401,35.63,0.3848
2025-02-05,289846.0,362307.5,0.73,4.32,0.51,0.36,0.0,250265.0,189634.0,200212.0,237042.5,,,,,,,,0.05,,37000.0,,,,,,,37000.0,0.24,0.05,,,100.0,20.06,0.0,0.0,,0.0,100.0,30.65,0.3173,45.22,0.3066
2025-02-06,467644.0,569590.39,1.18,6.62,0.82,0.58,0.0,357007.98,282532.0,293110.0,344123.98,,,84900.0,0.12,,,,,92898.0,,,,0.12,84900.0,,7998.0,,0.35,,,,100.0,27.42,0.0,0.0,,0.0,100.0,26.04,0.2309,27.29,0.4539
2025-02-07,460068.0,615570.98,1.17,6.37,0.81,0.57,0.0,382044.49,285534.0,285534.0,382044.49,,,11000.0,0.01,,,,0.01,11000.0,7998.0,,,0.01,11000.0,,,18576.0,0.35,0.03,,,100.0,29.85,0.0,0.0,,0.0,100.0,26.13,0.2339,29.86,0.481
2025-02-10,684918.0,915050.45,1.74,7.79,1.2,0.91,1.0,520751.42,406134.0,389784.0,542595.02,,,120600.0,0.13,,25000.0,,,95600.0,,,,0.13,120600.0,0.03,,16350.0,0.54,0.02,,,100.0,42.46,0.0,0.0,,0.0,100.0,20.8,0.2134,33.21,0.7161
2025-02-11,618568.0,859809.52,1.57,6.88,1.09,0.83,1.0,507049.76,364784.0,364784.0,507049.76,,,,,,,,0.06,,41350.0,,,,,,,25000.0,0.49,0.03,,,100.0,38.14,0.0,0.0,,0.0,100.0,22.1,0.222,32.57,0.6468
2025-02-12,603568.0,841373.79,1.53,6.48,1.06,0.84,1.0,487598.9,349784.0,349784.0,487598.9,,,,,,,,0.01,,15000.0,,,,,,,15000.0,0.49,0.01,,,100.0,37.16,0.0,0.0,,0.0,100.0,20.17,0.2231,33.51,0.6411
