,EMSRI FP Equity_DX_SI_QTY,EMSRI FP Equity_DX_SHORT_INTEREST_VALUE,EMSRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EMSRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EMSRI FP Equity_DX_SI_MV,EMSRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EMSRI FP Equity_DX_SUPPLY_SI_QTY,EMSRI FP Equity_DX_BROKER_SI_QTY,EMSRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EMSRI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EMSRI FP Equity_DX_BROKER_SI_MV_INC_x,EMSRI FP Equity_DX_BROKER_SI_QTY_ADD,EMSRI FP Equity_DX_SUPPLY_SI_MV_DEC,EMSRI FP Equity_DX_BROKER_SI_QTY_INC,EMSRI FP Equity_DX_SUPPLY_SI_QTY_DEC,EMSRI FP Equity_DX_BROKER_SI_MV_INC_y,EMSRI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EMSRI FP Equity_DX_BROKER_SI_MV_ADD,EMSRI FP Equity_DX_SUPPLY_SI_QTY_ADD,EMSRI FP Equity_DX_BROKER_SI_QTY_DEC,EMSRI FP Equity_DX_SUPPLY_SI_MV,EMSRI FP Equity_DX_BROKER_SI_MV_DEC,EMSRI FP Equity_DX_BROKER_SI_MV_RMV,EMSRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EMSRI FP Equity_DX_UTILIZATION_QUANTITY,EMSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EMSRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EMSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EMSRI FP Equity_DX_ACTIVE_UTILIZATION_MV,EMSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EMSRI FP Equity_DX_BROKER_SI_CON_RATIO,EMSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EMSRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-07-27,4000.0,172496.0,0.36,0.09,0.17,172496.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0634
2020-07-28,4000.0,172860.0,0.36,0.09,0.17,172860.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0634
2020-07-29,4000.0,173868.0,0.37,0.09,0.17,173868.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0634
2020-07-30,4000.0,170736.0,0.36,0.09,0.17,170736.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0634
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,4000.0,0.0,0.17,,0.0,0.0,63049.0,2675358.22,2.67,0.0,,0.0,,0.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2708521.99,2.71,0.0,,0.0,,0.0
2020-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2720438.25,2.74,0.0,,0.0,,0.0
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2758330.7,2.74,0.0,,0.0,,0.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2749756.04,2.76,0.0,,0.0,,0.0
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2759843.88,2.77,0.0,,0.0,,0.0
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2759969.98,2.76,0.0,,0.0,,0.0
2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2785063.48,2.78,0.0,,0.0,,0.0
2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2783613.35,2.78,0.0,,0.0,,0.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2773147.22,2.77,0.0,,0.0,,0.0
2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2768481.59,2.77,0.0,,0.0,,0.0
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2769805.62,2.77,0.0,,0.0,,0.0
2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2758141.55,2.76,0.0,,0.0,,0.0
2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2764824.75,2.76,0.0,,0.0,,0.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2719996.91,2.73,0.0,,0.0,,0.0
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2783550.3,2.79,0.0,,0.0,,0.0
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2815579.19,2.82,0.0,,0.0,,0.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2828756.43,2.84,0.0,,0.0,,0.0
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,63049.0,2847986.38,2.85,0.0,,0.0,,0.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,3063518.05,3.08,0.0,,0.0,,0.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,3067521.14,3.07,0.0,,0.0,,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2968597.3,3.0,0.0,,0.0,,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,3029797.1,3.02,0.0,,0.0,,0.0
2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,3037260.49,3.04,0.0,,0.0,,0.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2998111.61,3.0,0.0,,0.0,,0.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2984338.27,2.99,0.0,,0.0,,0.0
2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2988205.66,2.99,0.0,,0.0,,0.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2953127.73,2.96,0.0,,0.0,,0.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2977689.06,2.98,0.0,,0.0,,0.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2950142.37,2.95,0.0,,0.0,,0.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2960455.42,2.97,0.0,,0.0,,0.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2980267.33,2.98,0.0,,0.0,,0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,3022605.1,3.02,0.0,,0.0,,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,3037599.73,3.02,0.0,,0.0,,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2997704.52,3.02,0.0,,0.0,,0.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2984338.27,2.99,0.0,,0.0,,0.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2915810.78,2.93,0.0,,0.0,,0.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,67849.0,2921645.79,2.92,0.0,,0.0,,0.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,2953392.75,2.96,0.0,,0.0,,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,2925061.36,2.92,0.0,,0.0,,0.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,2934390.82,2.94,0.0,,0.0,,0.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,2976442.01,2.97,0.0,,0.0,,0.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,2960870.04,2.96,0.0,,0.0,,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,2999011.08,3.0,0.0,,0.0,,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3014308.66,3.02,0.0,,0.0,,0.0
2020-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3024049.72,3.03,0.0,,0.0,,0.0
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3028097.06,3.02,0.0,,0.0,,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3071040.03,3.05,0.0,,0.0,,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3087846.79,3.08,0.0,,0.0,,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3096421.66,3.1,0.0,,0.0,,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3116795.57,3.12,0.0,,0.0,,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3127085.42,3.13,0.0,,0.0,,0.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3116178.17,3.12,0.0,,0.0,,0.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3136209.08,3.13,0.0,,0.0,,0.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3117550.15,3.12,0.0,,0.0,,0.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3115560.78,3.12,0.0,,0.0,,0.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3106848.71,3.1,0.0,,0.0,,0.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3111513.44,3.11,0.0,,0.0,,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3125233.24,3.13,0.0,,0.0,,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,68599.0,3141422.61,3.14,0.0,,0.0,,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2292759.65,2.3,0.0,,0.0,,0.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2275185.43,2.29,0.0,,0.0,,0.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2286100.47,2.28,0.0,,0.0,,0.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2254807.35,2.27,0.0,,0.0,,0.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2279441.29,2.26,0.0,,0.0,,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2268626.39,2.27,0.0,,0.0,,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2305627.38,2.3,0.0,,0.0,,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2325354.57,2.33,0.0,,0.0,,0.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2395300.96,2.38,0.0,,0.0,,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2429097.54,2.43,0.0,,0.0,,0.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2437859.61,2.43,0.0,,0.0,,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2524879.53,2.5,0.0,,0.0,,0.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50069.0,2485375.09,2.49,0.0,,0.0,,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50930.0,2544615.59,2.54,0.0,,0.0,,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50930.0,2558264.83,2.56,0.0,,0.0,,0.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50930.0,2566108.05,2.56,0.0,,0.0,,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50930.0,2598193.95,2.59,0.0,,0.0,,0.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50930.0,2579859.15,2.58,0.0,,0.0,,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50930.0,2591114.68,2.59,0.0,,0.0,,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50930.0,2585410.52,2.59,0.0,,0.0,,0.0
2020-11-20,100.0,5115.5,0.0,0.0,0.01,0.0,100.0,0.0,5115.5,,,,,,,,,,100.0,,0.01,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.002
2020-11-23,100.0,5138.0,0.0,0.0,0.01,0.0,100.0,0.0,5138.0,,,,,,,,,,,,0.01,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.002
2020-11-24,100.0,5165.6,0.0,0.0,0.01,0.0,100.0,0.0,5165.6,,,,,,,,,,,,0.01,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.002
2020-11-25,100.0,5125.9,0.0,0.0,0.01,0.0,100.0,0.0,5125.9,,,,,,,,,,,,0.01,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.002
2020-11-26,100.0,5156.4,0.0,0.0,0.01,0.0,100.0,0.0,5156.4,,,,,,,,,,,,0.01,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.002
2020-11-27,100.0,5153.7,0.0,0.0,0.01,0.0,100.0,0.0,5153.7,,,,,,,,,,,,0.01,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.002
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,,100.0,,,,,,0.0,,,0.0,0.0,50930.0,2546347.21,2.56,0.0,,0.0,,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50930.0,2567432.23,2.57,0.0,,0.0,,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50930.0,2552509.74,2.56,0.0,,0.0,,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50930.0,2576192.19,2.57,0.0,,0.0,,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,50930.0,2585512.38,2.57,0.0,,0.0,,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,57000.0,2903010.0,2.89,0.0,,0.0,,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,57000.0,2928774.0,2.91,0.0,,0.0,,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,57000.0,2915835.0,2.93,0.0,,0.0,,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,57000.0,2917317.0,2.92,0.0,,0.0,,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,57000.0,2910819.0,2.91,0.0,,0.0,,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,168111.0,8552815.24,8.57,0.0,,0.0,,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,169796.0,8676236.01,8.63,0.0,,0.0,,0.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,169796.0,8760285.03,8.72,0.0,,0.0,,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,169796.0,8767925.85,8.77,0.0,,0.0,,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,169796.0,8774717.69,8.79,0.0,,0.0,,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,169796.0,8672330.7,8.76,0.0,,0.0,,0.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,169796.0,8653483.34,8.66,0.0,,0.0,,0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,169796.0,8746871.14,8.67,0.0,,0.0,,0.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,169796.0,8730570.73,8.76,0.0,,0.0,,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,169796.0,8730570.73,8.75,0.0,,0.0,,0.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,169796.0,8733627.06,8.75,0.0,,0.0,,0.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,169796.0,8775227.08,8.74,0.0,,0.0,,0.0
2020-12-30,500.0,26147.5,0.01,0.01,0.03,26147.5,500.0,500.0,26147.5,,,500.0,,,,,,0.03,500.0,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2020-12-31,500.0,26321.5,0.01,0.01,0.03,26321.5,500.0,500.0,26321.5,,,,,,,,,,,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2021-01-01,500.0,26321.5,0.01,0.01,0.03,26321.5,500.0,500.0,26321.5,,,,,,,,,,,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2021-01-04,500.0,26536.5,0.01,0.01,0.03,26536.5,500.0,500.0,26536.5,,,,,,,,,,,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2021-01-05,500.0,26642.0,0.01,0.01,0.03,26642.0,500.0,500.0,26642.0,,,,,,,,,,,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2021-01-06,500.0,26834.5,0.01,0.01,0.03,26834.5,500.0,500.0,26834.5,,,,,,,,,,,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2021-01-07,500.0,27002.0,0.01,0.01,0.03,27002.0,500.0,500.0,27002.0,,,,,,,,,,,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2021-01-08,500.0,27763.0,0.01,0.01,0.03,27763.0,500.0,500.0,27763.0,,,,,,,,,,,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2021-01-11,500.0,27848.0,0.01,0.01,0.03,27848.0,500.0,500.0,27848.0,,,,,,,,,,,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2021-01-12,500.0,27987.0,0.01,0.01,0.03,27987.0,500.0,500.0,27987.0,,,,,,,,,,,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2021-01-13,500.0,28073.0,0.01,0.01,0.03,28073.0,500.0,500.0,28073.0,,,,,,,,,,,,0.03,,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.003
2021-01-14,500.0,28472.5,0.01,0.01,0.03,28472.5,500.0,500.0,28472.5,,,,,,,,,,,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2021-01-15,500.0,27884.0,0.01,0.01,0.03,27884.0,500.0,500.0,27884.0,,,,,,,,,,,,0.03,,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2021-01-18,500.0,28055.5,0.01,0.01,0.03,28055.5,500.0,500.0,28055.5,,,,,,,,,,,,0.03,,,100.0,0.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0028
2021-01-19,500.0,28249.5,0.01,0.01,0.03,28249.5,500.0,500.0,28249.5,,,,,,,,,,,,0.03,,,100.0,0.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0028
2021-01-20,500.0,28705.0,0.01,0.01,0.03,28705.0,500.0,500.0,28705.0,,,,,,,,,,,,0.03,,,100.0,0.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0028
2021-01-21,500.0,28693.0,0.01,0.01,0.03,28693.0,500.0,500.0,28693.0,,,,,,,,,,,,0.03,,,100.0,0.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0028
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,500.0,,,,,500.0,0.0,0.03,,0.0,0.0,176695.0,10098826.03,10.14,0.0,,0.0,,0.0
2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,176695.0,10146887.07,10.11,0.0,,0.0,,0.0
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,176695.0,10067020.93,10.13,0.0,,0.0,,0.0
