,INFU FP Equity_DX_SI_QTY,INFU FP Equity_DX_SHORT_INTEREST_VALUE,INFU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INFU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INFU FP Equity_DX_SI_MV,INFU FP Equity_DX_DSS,INFU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INFU FP Equity_DX_SUPPLY_SI_QTY,INFU FP Equity_DX_BROKER_SI_QTY,INFU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INFU FP Equity_DX_BROKER_SI_QTY_ADD,INFU FP Equity_DX_SUPPLY_SI_MV_DEC,INFU FP Equity_DX_SUPPLY_SI_QTY_DEC,INFU FP Equity_DX_BROKER_SI_MV_ADD,INFU FP Equity_DX_SUPPLY_SI_QTY_ADD,INFU FP Equity_DX_BROKER_SI_QTY_DEC,INFU FP Equity_DX_SUPPLY_SI_MV,INFU FP Equity_DX_BROKER_SI_MV_DEC,INFU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INFU FP Equity_DX_UTILIZATION_QUANTITY,INFU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INFU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INFU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INFU FP Equity_DX_ACTIVE_UTILIZATION_MV,INFU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INFU FP Equity_DX_BROKER_SI_CON_RATIO,INFU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INFU FP Equity_DX_DEMAND_SUPPLY_RATIO,INFU FP Equity_PX_LAST
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.77
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.15
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.39
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.12
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.93
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.05
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.89
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.08
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.97
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.23
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.68
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.83
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.03
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.17
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.36
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.36
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.11
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.83
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.92
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.24
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.45
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.36
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.96
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.72
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.38
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.81
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.68
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.79
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.16
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.01
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.58
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.87
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.14
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.02
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.66
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.05
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.99
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.84
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.72
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.83
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.3
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.88
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.57
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.37
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.42
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.89
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.37
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.17
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.47
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.82
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.18
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.97
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.14
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.47
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.82
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.05
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.84
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.45
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.99
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.25
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.9
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.97
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.94
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.63
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.97
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.86
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.16
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.82
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.44
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.82
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.89
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.96
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.2
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.29
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.65
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.86
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.45
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.33
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.32
2024-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.1
2024-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.09
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.03
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.26
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.26
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.29
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.04
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.05
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.88
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.9
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.05
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.95
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.31
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.36
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.29
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.19
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.76
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.22
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.66
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.82
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.37
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.34
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.4
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.69
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.44
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.44
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.45
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.18
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.16
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.38
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.21
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.42
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.08
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.26
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.7
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.13
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.32
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.63
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.47
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.83
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.69
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.56
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.59
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.91
2024-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.18
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.81
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.94
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.29
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.21
2024-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.31
2024-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.73
2024-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.92
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.61
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.65
2024-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.17
2024-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.48
2024-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.12
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.97
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.03
2024-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5
2024-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.25
2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.62
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.18
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.53
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.67
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.15
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.82
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.7
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.68
2024-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.63
2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.79
2024-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.57
2024-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.17
2024-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.96
2024-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.91
2024-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.08
2024-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.18
2024-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.87
2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.62
2024-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.87
2024-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.06
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.1
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.11
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.38
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.25
2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.32
2024-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.02
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.07
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.35
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.4
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.92
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.31
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.77
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.1
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.22
2024-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.4
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.32
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.76
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.45
2024-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.44
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.25
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.51
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.73
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.08
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.87
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.25
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.38
2024-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.88
2024-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.41
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.41
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.59
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.78
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.67
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.58
2024-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.85
2024-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.19
2024-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.18
2024-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.69
2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.96
2024-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.12
2024-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.32
2024-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.25
2024-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.78
2024-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.01
2024-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.08
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.24
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.71
2024-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.1
2024-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.67
2024-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.78
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.56
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.41
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.39
2024-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.76
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.52
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.37
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.43
2024-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.81
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.05
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.16
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.09
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.9
2024-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.47
2024-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.59
2024-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.99
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.16
2024-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.16
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.05
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.54
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.15
2025-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.28
2025-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.81
2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.61
2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.26
2025-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.41
2025-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.73
2025-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.43
2025-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.11
2025-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.07
2025-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.66
2025-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.62
2025-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.71
2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.33
2025-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.08
2025-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.07
2025-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.47
2025-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.15
2025-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.31
2025-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5
2025-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.4
2025-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.32
2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.7
2025-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.23
2025-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.28
2025-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.65
2025-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.25
2025-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.78
2025-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.1
2025-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.82
2025-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.3
2025-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.85
2025-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.93
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.41
2025-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.51
2025-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.36
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.58
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.68
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.1
2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.48
2025-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.42
2025-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.48
2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.39
2025-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.25
2025-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.71
2025-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.75
2025-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.18
2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.78
2025-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.7
2025-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.89
2025-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.4
2025-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.95
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.61
2025-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.05
2025-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.88
2025-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.72
2025-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.26
2025-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.81
2025-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.2
2025-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.2
2025-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.6
2025-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.79
2025-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.34
2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.78
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.43
2025-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.75
2025-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.81
2025-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.11
2025-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.24
2025-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.95
2025-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.25
2025-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.3
2025-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.06
2025-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.45
2025-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.74
2025-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.23
2025-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.08
2025-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.61
2025-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.99
2025-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.24
2025-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.21
2025-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.63
2025-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.47
2025-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.93
2025-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.29
2025-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.32
2025-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.6
2025-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.49
2025-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.17
2025-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.51
2025-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.5
2025-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.78
2025-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.92
2025-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.99
2025-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.38
2025-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.41
2025-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.38
2025-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.63
2025-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.32
2025-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.53
2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.16
2025-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.54
2025-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.01
2025-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.13
