,ALGEN FP Equity_DX_SI_QTY,ALGEN FP Equity_DX_SHORT_INTEREST_VALUE,ALGEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGEN FP Equity_DX_SI_MV,ALGEN FP Equity_DX_DSS,ALGEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGEN FP Equity_DX_SUPPLY_SI_QTY,ALGEN FP Equity_DX_BROKER_SI_QTY,ALGEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGEN FP Equity_DX_BROKER_SI_MV_INC_x,ALGEN FP Equity_DX_BROKER_SI_QTY_ADD,ALGEN FP Equity_DX_SUPPLY_SI_MV_DEC,ALGEN FP Equity_DX_BROKER_SI_QTY_INC,ALGEN FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGEN FP Equity_DX_BROKER_SI_MV_INC_y,ALGEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGEN FP Equity_DX_BROKER_SI_MV_ADD,ALGEN FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGEN FP Equity_DX_BROKER_SI_QTY_DEC,ALGEN FP Equity_DX_SUPPLY_SI_MV,ALGEN FP Equity_DX_BROKER_SI_MV_DEC,ALGEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGEN FP Equity_DX_UTILIZATION_QUANTITY,ALGEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGEN FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGEN FP Equity_DX_BROKER_SI_CON_RATIO,ALGEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGEN FP Equity_DX_DEMAND_SUPPLY_RATIO,ALGEN FP Equity_PX_LAST
2024-08-01,9762.0,38755.14,0.16,1.67,0.11,0.04,0.0,19377.57,4881.0,4881.0,19377.57,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.38,0.5185,59.62,1.7714,3.97
2024-08-02,9762.0,39145.62,0.16,1.72,0.11,0.04,0.0,19572.81,4881.0,4881.0,19572.81,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.71,0.5173,59.29,1.7714,4.01
2024-08-05,9762.0,38657.52,0.16,1.73,0.11,0.04,0.0,19328.76,4881.0,4881.0,19328.76,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.44,0.5183,59.56,1.7714,3.96
2024-08-06,9762.0,39048.0,0.16,1.76,0.11,0.04,0.0,19524.0,4881.0,4881.0,19524.0,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.71,0.5173,59.29,1.7714,4.0
2024-08-07,9762.0,39633.72,0.16,1.76,0.11,0.04,0.0,19816.86,4881.0,4881.0,19816.86,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.77,0.5171,59.23,1.7714,4.06
2024-08-08,9762.0,38657.52,0.16,1.87,0.11,0.04,0.0,19328.76,4881.0,4881.0,19328.76,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.29,0.5189,59.71,1.7714,3.96
2024-08-09,9762.0,39048.0,0.16,1.89,0.11,0.04,0.0,19524.0,4881.0,4881.0,19524.0,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.71,0.5173,59.29,1.7714,4.0
2024-08-12,9762.0,39048.0,0.16,1.98,0.11,0.04,0.0,19524.0,4881.0,4881.0,19524.0,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.59,0.5177,59.41,1.7714,4.0
2024-08-13,9762.0,38755.14,0.16,2.12,0.11,0.04,0.0,19377.57,4881.0,4881.0,19377.57,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.5,0.5181,59.5,1.7714,3.97
2024-08-14,9762.0,39048.0,0.16,2.15,0.11,0.04,0.0,19524.0,4881.0,4881.0,19524.0,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.68,0.5174,59.32,1.7714,4.0
2024-08-15,9762.0,39340.86,0.16,2.2,0.11,0.04,0.0,19670.43,4881.0,4881.0,19670.43,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.68,0.5174,59.32,1.7714,4.03
2024-08-16,9762.0,38950.38,0.16,2.21,0.11,0.04,0.0,19475.19,4881.0,4881.0,19475.19,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.47,0.5182,59.53,1.7714,3.99
2024-08-19,9762.0,39243.24,0.16,2.24,0.11,0.04,0.0,19621.62,4881.0,4881.0,19621.62,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.68,0.5174,59.32,1.7714,4.02
2024-08-20,9762.0,39243.24,0.16,2.29,0.11,0.04,0.0,19621.62,4881.0,4881.0,19621.62,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.59,0.5177,59.41,1.7714,4.02
2024-08-21,9762.0,39828.96,0.16,2.33,0.11,0.04,0.0,19914.48,4881.0,4881.0,19914.48,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.77,0.5171,59.23,1.7714,4.08
2024-08-22,9762.0,39438.48,0.16,2.28,0.11,0.04,0.0,19719.24,4881.0,4881.0,19719.24,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.47,0.5182,59.53,1.7714,4.04
2024-08-23,9762.0,40121.82,0.16,2.31,0.11,0.04,0.0,20060.91,4881.0,4881.0,20060.91,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.59,0.5177,59.41,1.7714,4.11
2024-08-26,9762.0,39536.1,0.16,2.3,0.11,0.04,0.0,19768.05,4881.0,4881.0,19768.05,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.41,0.5184,59.59,1.7714,4.05
2024-08-27,9762.0,38852.76,0.16,2.53,0.11,0.04,0.0,19426.38,4881.0,4881.0,19426.38,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.38,0.5185,59.62,1.7714,3.98
2024-08-28,9762.0,38364.66,0.16,2.68,0.11,0.04,0.0,19182.33,4881.0,4881.0,19182.33,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.43,0.5183,59.57,1.7714,3.93
2024-08-29,9762.0,38559.9,0.16,2.61,0.11,0.04,0.0,19279.95,4881.0,4881.0,19279.95,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.7714,3.95
2024-08-30,9762.0,39048.0,0.16,2.8,0.11,0.04,0.0,19524.0,4881.0,4881.0,19524.0,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.74,0.5172,59.26,1.7714,4.0
2024-09-02,9762.0,38852.76,0.16,3.84,0.11,0.04,0.0,19426.38,4881.0,4881.0,19426.38,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.53,0.518,59.47,1.7714,3.98
2024-09-03,9762.0,37486.08,0.16,4.11,0.11,0.04,0.0,18743.04,4881.0,4881.0,18743.04,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,40.16,0.5194,59.84,1.7714,3.84
2024-09-04,6862.0,26281.46,0.11,2.61,0.07,0.03,0.0,7587.23,4881.0,1981.0,18694.23,,,,,,,,,,,2900.0,0.02,0.01,100.0,88.57,0.0,0.0,0.0,100.0,42.29,0.5119,57.71,1.2451,3.83
2024-09-05,3962.0,14817.88,0.07,1.42,0.04,0.02,0.0,7408.94,1981.0,1981.0,7408.94,,,,0.01,,2900.0,,,,,,0.01,,100.0,35.95,0.0,0.0,0.0,100.0,42.58,1.0,100.0,0.7189,3.74
2024-09-06,3962.0,15332.94,0.07,1.18,0.04,0.02,0.0,7666.47,1981.0,1981.0,7666.47,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.87
2024-09-09,3962.0,15332.94,0.07,1.24,0.04,0.02,0.0,7666.47,1981.0,1981.0,7666.47,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.87
2024-09-10,3962.0,15015.98,0.07,1.23,0.04,0.02,0.0,7507.99,1981.0,1981.0,7507.99,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.79
2024-09-11,3962.0,14699.02,0.07,1.2,0.04,0.01,0.0,7349.51,1981.0,1981.0,7349.51,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.71
2024-09-12,3962.0,14500.92,0.07,1.14,0.04,0.01,0.0,7250.46,1981.0,1981.0,7250.46,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.66
2024-09-13,3962.0,14580.16,0.07,1.01,0.04,0.01,0.0,7290.08,1981.0,1981.0,7290.08,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.68
2024-09-16,3962.0,14580.16,0.07,1.0,0.04,0.01,0.0,7290.08,1981.0,1981.0,7290.08,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.68
2024-09-17,3962.0,14540.54,0.07,1.12,0.04,0.01,0.0,7270.27,1981.0,1981.0,7270.27,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.67
2024-09-18,3962.0,14738.64,0.07,1.11,0.04,0.01,0.0,7369.32,1981.0,1981.0,7369.32,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.72
2024-09-19,3962.0,15055.6,0.07,1.03,0.04,0.01,0.0,7527.8,1981.0,1981.0,7527.8,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.8
2024-09-20,3962.0,15491.42,0.07,1.01,0.04,0.02,0.0,7745.71,1981.0,1981.0,7745.71,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.91
2024-09-23,4362.0,16924.56,0.07,1.08,0.05,0.02,0.0,9238.28,2381.0,2381.0,9238.28,,,400.0,,,,,,0.0,400.0,,0.01,,100.0,73.72,0.0,0.0,0.0,100.0,9.39,0.8298,90.61,1.3505,3.88
2024-09-24,4362.0,17055.42,0.07,1.01,0.05,0.02,0.0,9309.71,2381.0,2381.0,9309.71,,,,,,,,,,,,0.01,,100.0,69.42,0.0,0.0,0.0,100.0,9.16,0.8336,90.84,1.2717,3.91
2024-09-25,4362.0,16837.32,0.07,0.95,0.05,0.02,0.0,9190.66,2381.0,2381.0,9190.66,,,,,,,,,,,,0.01,,100.0,67.45,0.0,0.0,0.0,100.0,9.25,0.8322,90.75,1.2357,3.86
2024-09-26,3962.0,15214.08,0.07,0.82,0.04,0.02,0.0,7607.04,1981.0,1981.0,7607.04,,,,0.0,,400.0,,,,,400.0,0.01,0.0,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.84
2024-09-27,3962.0,15253.7,0.07,0.81,0.04,0.02,0.0,7626.85,1981.0,1981.0,7626.85,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.85
2024-09-30,3962.0,14897.12,0.07,0.79,0.04,0.02,0.0,7448.56,1981.0,1981.0,7448.56,,,,,,,,,,,,0.01,,100.0,61.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.2266,3.76
2024-10-01,3962.0,15055.6,0.07,0.78,0.04,0.02,0.0,7527.8,1981.0,1981.0,7527.8,,,,,,,,,,,,0.01,,100.0,36.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.7297,3.8
2024-10-02,3962.0,15293.32,0.07,0.76,0.04,0.02,0.0,7646.66,1981.0,1981.0,7646.66,,,,,,,,,,,,0.01,,100.0,63.29,0.0,0.0,0.0,100.0,,1.0,100.0,1.2658,3.86
2024-10-03,4362.0,16619.22,0.07,0.84,0.05,0.02,0.0,9071.61,2381.0,2381.0,9071.61,,,400.0,,,,,,0.0,400.0,,0.01,,100.0,65.59,0.0,0.0,0.0,100.0,9.53,0.8276,90.47,1.2017,3.81
2024-10-04,4362.0,16444.74,0.07,0.83,0.05,0.02,0.0,8976.37,2381.0,2381.0,8976.37,,,,,,,,,,,,0.01,,100.0,73.72,0.0,0.0,0.0,100.0,9.24,0.8323,90.76,1.3505,3.77
2024-10-07,4362.0,16139.4,0.07,0.82,0.05,0.02,0.0,8809.7,2381.0,2381.0,8809.7,,,,,,,,,,,,0.01,,100.0,73.72,0.0,0.0,0.0,100.0,9.27,0.8318,90.73,1.3505,3.7
2024-10-08,4362.0,16095.78,0.07,0.8,0.05,0.02,0.0,8785.89,2381.0,2381.0,8785.89,,,,,,,,,,,,0.01,,100.0,73.72,0.0,0.0,0.0,100.0,9.2,0.8329,90.8,1.3505,3.69
2024-10-09,4362.0,16357.5,0.07,0.81,0.05,0.02,0.0,8928.75,2381.0,2381.0,8928.75,,,,,,,,,,,,0.01,,100.0,87.22,0.0,0.0,0.0,100.0,9.13,0.8341,90.87,1.5978,3.75
2024-10-10,4362.0,16313.88,0.07,0.81,0.05,0.02,0.0,8904.94,2381.0,2381.0,8904.94,,,,,,,,,,,,0.01,,100.0,87.22,0.0,0.0,0.0,100.0,9.2,0.8329,90.8,1.5978,3.74
2024-10-11,4362.0,16444.74,0.07,0.8,0.05,0.02,0.0,8976.37,2381.0,2381.0,8976.37,,,,,,,,,,,,0.01,,100.0,87.22,0.0,0.0,0.0,100.0,9.16,0.8336,90.84,1.5978,3.77
2024-10-14,4362.0,15964.92,0.07,0.83,0.05,0.02,0.0,8714.46,2381.0,2381.0,8714.46,,,,,,,,,,,,0.01,,100.0,73.72,0.0,0.0,0.0,100.0,9.32,0.831,90.68,1.3505,3.66
2024-10-15,3962.0,14857.5,0.07,0.72,0.04,0.01,0.0,7428.75,1981.0,1981.0,7428.75,,,,0.0,,400.0,,,,,400.0,0.01,0.0,100.0,75.87,0.0,0.0,0.0,100.0,,1.0,100.0,1.5174,3.75
2024-10-16,7181.0,26856.94,0.12,1.32,0.08,0.03,0.0,9724.0,4581.0,2600.0,17132.94,2600.0,,2600.0,,,,,2600.0,0.01,,1981.0,0.02,0.01,100.0,87.91,0.0,0.0,0.0,100.0,27.59,0.6005,72.41,1.378,3.74
2024-10-17,5200.0,19344.0,0.09,0.95,0.06,0.02,0.0,9672.0,2600.0,2600.0,9672.0,,,,0.01,,1981.0,,,,,,0.01,,100.0,80.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6099,3.72
2024-10-18,5200.0,19292.0,0.09,1.08,0.06,0.02,0.0,9646.0,2600.0,2600.0,9646.0,,,,,,,,,,,,0.01,,100.0,80.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6099,3.71
2024-10-21,5200.0,18980.0,0.09,1.07,0.06,0.02,0.0,9490.0,2600.0,2600.0,9490.0,,,,,,,,,,,,0.01,,100.0,80.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6099,3.65
2024-10-22,5200.0,18980.0,0.09,1.03,0.06,0.02,0.0,9490.0,2600.0,2600.0,9490.0,,,,,,,,,,,,0.01,,100.0,80.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6099,3.65
2024-10-23,5200.0,19084.0,0.09,1.03,0.06,0.02,0.0,9542.0,2600.0,2600.0,9542.0,,,,,,,,,,,,0.01,,100.0,73.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.4731,3.67
2024-10-24,5200.0,18720.0,0.09,1.03,0.06,0.02,0.0,9360.0,2600.0,2600.0,9360.0,,,,,,,,,,,,0.01,,100.0,80.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6099,3.6
2024-10-25,5200.0,18720.0,0.09,1.11,0.06,0.02,0.0,9360.0,2600.0,2600.0,9360.0,,,,,,,,,,,,0.01,,100.0,80.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6099,3.6
2024-10-28,5200.0,18720.0,0.09,1.13,0.06,0.02,0.0,9360.0,2600.0,2600.0,9360.0,,,,,,,,,,,,0.01,,100.0,80.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6099,3.6
2024-10-29,5200.0,18096.0,0.09,1.07,0.06,0.02,0.0,9048.0,2600.0,2600.0,9048.0,,,,,,,,,,,,0.01,,100.0,80.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6099,3.48
2024-10-30,5200.0,18668.0,0.09,0.99,0.06,0.02,0.0,9334.0,2600.0,2600.0,9334.0,,,,,,,,,,,,0.01,,100.0,80.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6099,3.59
2024-10-31,5200.0,18096.0,0.09,0.93,0.06,0.02,0.0,9048.0,2600.0,2600.0,9048.0,,,,,,,,,,,,0.01,,100.0,80.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6099,3.48
2024-11-01,5200.0,17888.0,0.09,0.94,0.06,0.02,0.0,8944.0,2600.0,2600.0,8944.0,,,,,,,,,,,,0.01,,100.0,83.07,0.0,0.0,0.0,100.0,,1.0,100.0,1.6613,3.44
2024-11-04,5200.0,17628.0,0.09,0.92,0.06,0.02,0.0,8814.0,2600.0,2600.0,8814.0,,,,,,,,,,,,0.01,,100.0,83.07,0.0,0.0,0.0,100.0,,1.0,100.0,1.6613,3.39
2024-11-05,5200.0,17472.0,0.09,0.88,0.06,0.02,0.0,8736.0,2600.0,2600.0,8736.0,,,,,,,,,,,,0.01,,100.0,83.07,0.0,0.0,0.0,100.0,,1.0,100.0,1.6613,3.36
2024-11-06,5200.0,17784.0,0.09,0.92,0.06,0.02,0.0,8892.0,2600.0,2600.0,8892.0,,,,,,,,,,,,0.01,,100.0,83.07,0.0,0.0,0.0,100.0,,1.0,100.0,1.6613,3.42
2024-11-07,5200.0,17524.0,0.09,0.91,0.06,0.02,0.0,8762.0,2600.0,2600.0,8762.0,,,,,,,,,,,,0.01,,100.0,83.07,0.0,0.0,0.0,100.0,,1.0,100.0,1.6613,3.37
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,2600.0,,,,,2600.0,0.0,0.01,0.0,0.0,3130.0,10829.8,0.01,0.0,,0.0,,0.0,3.46
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3130.0,11330.6,0.01,0.0,,0.0,,0.0,3.62
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,630.0,2192.4,0.0,0.0,,0.0,,0.0,3.48
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,630.0,2192.4,0.0,0.0,,0.0,,0.0,3.48
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,630.0,2217.6,0.0,0.0,,0.0,,0.0,3.52
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,630.0,2349.9,0.0,0.0,,0.0,,0.0,3.73
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,530.0,1976.9,0.0,0.0,,0.0,,0.0,3.73
2024-11-19,2600.0,9880.0,0.04,0.35,0.03,0.01,0.0,9880.0,0.0,2600.0,0.0,,,2600.0,,,,,,0.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,3.8
2024-11-20,2600.0,9776.0,0.04,0.33,0.03,0.01,0.0,9776.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,3.76
2024-11-21,2600.0,9750.0,0.04,0.33,0.03,0.01,0.0,9750.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,3.75
2024-11-22,2600.0,9776.0,0.04,0.33,0.03,0.01,0.0,9776.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,3.76
2024-11-25,2600.0,9828.0,0.04,0.32,0.03,0.01,0.0,9828.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.9057,3.78
2024-11-26,2600.0,9620.0,0.04,0.32,0.03,0.01,0.0,9620.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.9057,3.7
2024-11-27,2600.0,9620.0,0.04,0.32,0.03,0.01,0.0,9620.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,3.7
2024-11-28,2600.0,9984.0,0.04,0.32,0.03,0.01,0.0,9984.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.9057,3.84
2024-11-29,2600.0,10218.0,0.04,0.31,0.03,0.01,0.0,10218.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.9057,3.93
2024-12-02,2600.0,10010.0,0.04,0.3,0.03,0.01,0.0,10010.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,3.85
2024-12-03,2600.0,10062.0,0.04,0.3,0.03,0.01,0.0,10062.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.9057,3.87
2024-12-04,2600.0,9958.0,0.04,0.3,0.03,0.01,0.0,9958.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,3.83
2024-12-05,2600.0,10166.0,0.04,0.31,0.03,0.01,0.0,10166.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.9057,3.91
2024-12-06,2600.0,9880.0,0.04,0.31,0.03,0.01,0.0,9880.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.9057,3.8
2024-12-09,2600.0,10192.0,0.04,0.3,0.03,0.01,0.0,10192.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,3.92
2024-12-10,2600.0,10322.0,0.04,0.31,0.03,0.01,0.0,10322.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,3.97
2024-12-11,2600.0,10400.0,0.04,0.31,0.03,0.01,0.0,10400.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,4.0
2024-12-12,2600.0,10244.0,0.04,0.33,0.03,0.01,0.0,10244.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,3.94
2024-12-13,2600.0,10374.0,0.04,0.33,0.03,0.01,0.0,10374.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.127,3.99
2024-12-16,2600.0,10218.0,0.04,0.33,0.03,0.01,0.0,10218.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2903,3.93
2024-12-17,2600.0,10192.0,0.04,0.35,0.03,0.01,0.0,10192.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2903,3.92
2024-12-18,2600.0,10192.0,0.04,0.35,0.03,0.01,0.0,10192.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2903,3.92
2024-12-19,2600.0,9984.0,0.04,0.36,0.03,0.01,0.0,9984.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2903,3.84
2024-12-20,2600.0,9958.0,0.04,0.37,0.03,0.01,0.0,9958.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2903,3.83
2024-12-23,2600.0,9880.0,0.04,0.44,0.03,0.01,0.0,9880.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2903,3.8
2024-12-24,2600.0,9750.0,0.04,0.44,0.03,0.01,0.0,9750.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2903,3.75
2024-12-25,2600.0,9750.0,0.04,0.43,0.03,0.01,0.0,9750.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2903,
2024-12-26,2600.0,9750.0,0.04,0.43,0.03,0.01,0.0,9750.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3577,
2024-12-27,2600.0,9724.0,0.04,0.43,0.03,0.01,0.0,9724.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3577,3.74
2024-12-30,2600.0,9802.0,0.04,0.43,0.03,0.01,0.0,9802.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.0766,3.77
2024-12-31,2600.0,9750.0,0.04,0.43,0.03,0.01,0.0,9750.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.0766,3.75
2025-01-01,2600.0,9750.0,0.04,0.46,0.03,0.01,0.0,9750.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.0766,
2025-01-02,2600.0,10244.0,0.04,0.46,0.03,0.01,0.0,10244.0,0.0,2600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3577,3.94
