,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_x,AM FP Equity_y,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity,AM FP Equity
2023-03-07,28066.0,4580371.2,0.12,0.67,0.03,4.7,0.0,3111571.2,19717.0,19066.0,3217814.4,,,4956.0,1.37,,,,1.41,8349.0,8655.0,,,1.37,4956.0,,,5231.0,3.33,0.94,,,0.22,0.22,8797485.0,1435749552.0,,1444.54,0.23,33.13,0.4652,59.33,0.0032
2023-03-08,33223.0,5305713.1,0.15,0.84,0.04,5.52,0.0,3868413.1,28066.0,24223.0,4482140.2,,,269.0,0.82,,,,,5157.0,,,,0.82,269.0,,8080.0,,4.68,,,,0.32,0.32,8764532.0,1399695760.4,,1426.64,0.33,28.27,0.5103,65.43,0.0038
2023-03-09,41672.0,7467622.4,0.18,1.04,0.05,6.78,0.0,5854822.4,32436.0,32672.0,5812531.2,,,5157.0,1.37,,,,0.13,9236.0,787.0,,,1.37,5157.0,,,787.0,5.29,0.11,,,0.37,0.37,8738801.0,1565993139.2,,1430.57,0.37,22.99,0.5943,73.54,0.0048
2023-03-10,40884.0,7293705.6,0.18,0.93,0.05,7.23,0.0,5688105.6,40884.0,31884.0,7293705.6,,,9236.0,,,,,0.13,,788.0,,,,9236.0,,,788.0,7.23,0.14,,,0.47,0.47,8743960.0,1559922464.0,,1541.01,0.47,21.55,0.6395,77.0,0.0047
2023-03-13,41120.0,7134320.0,0.18,0.91,0.05,7.3,0.0,5531874.0,31884.0,31884.0,5531874.0,,,,,,,,1.56,,9000.0,,,,,,,,5.66,,,,0.36,0.36,8728733.0,1514435175.5,,1544.48,0.37,1.43,0.9718,98.57,0.0047
2023-03-14,300323.0,53277300.2,1.31,6.59,0.36,52.41,0.0,53056969.4,208386.0,299081.0,36967676.4,,,15005.0,,,275749.0,,1.52,,8552.0,,,,15005.0,48.14,170049.0,8552.0,36.15,1.61,,,2.4,2.4,8482475.0,1504791065.0,,1478.63,2.39,7.53,0.8495,91.86,0.0346
2023-03-15,305991.0,53609623.2,1.34,6.77,0.37,54.85,0.0,53609623.2,210525.0,305991.0,36883980.0,,,2634.0,2.29,,1179.0,,0.06,5731.0,495.0,,,2.29,2634.0,0.22,,,37.59,,,,2.43,2.43,8459853.0,1482166245.6,,1507.76,2.43,7.46,0.851,91.94,0.0353
2023-03-16,46354.0,8278824.4,0.2,0.98,0.06,8.2,0.0,6139375.0,37118.0,34375.0,6629274.8,,,2742.0,,,,,31.49,,176150.0,,,,2742.0,,1.0,271616.0,6.48,48.74,,,0.43,0.43,8587583.0,1533742323.8,,1504.64,0.43,39.2,0.42,50.85,0.0054
2023-03-17,43720.0,7659744.0,0.19,0.93,0.05,7.81,0.0,5037525.6,34484.0,28753.0,6041596.8,,,,0.51,,,,0.4,2743.0,2634.0,,,0.51,,,,8365.0,6.11,1.49,,,0.4,0.4,8555410.0,1498907832.0,,1518.4,0.4,42.09,0.4088,47.18,0.0051
2023-03-20,14164.0,2524024.8,0.06,0.28,0.02,2.52,0.0,804038.4,14164.0,4512.0,2524024.8,,,,,,,,4.31,,24241.0,,,,,,3921.0,24241.0,2.49,4.32,,,0.17,0.17,8550162.0,1523638868.4,,1497.33,0.17,40.0,0.4745,55.93,0.0017
2023-03-21,15089.0,2690368.7,0.07,0.3,0.02,2.68,0.0,1668531.4,11089.0,9358.0,1977168.7,,,,,,8000.0,,1.24,,7075.0,,,,,1.44,4000.0,3154.0,1.95,0.59,,,0.13,0.13,8266321.0,1473885034.3,,1469.74,0.13,27.11,0.2863,37.23,0.0018
2023-03-22,14800.0,2718760.0,0.07,0.29,0.02,2.67,0.0,1665975.3,10800.0,9069.0,1983960.0,,,,,,,,0.05,,289.0,,,,,,,289.0,1.92,0.05,,,0.13,0.13,8245024.0,1514610908.8,,1472.94,0.13,27.85,0.2956,37.34,0.0018
2023-03-23,14321.0,2617878.8,0.06,0.27,0.02,2.62,0.0,1570252.0,10321.0,8590.0,1886678.8,,,,,,,,0.08,,479.0,,,,,,,479.0,1.84,0.09,,,0.12,0.12,8246834.0,1507521255.2,,1510.53,0.12,29.59,0.314,38.16,0.0017
2023-03-24,16321.0,2968789.9,0.07,0.31,0.02,2.99,0.0,1744421.0,11321.0,9590.0,2059289.9,,,,0.18,,,,,1000.0,,,,0.18,,,1000.0,,2.02,,,,0.14,0.14,8227307.0,1496547143.3,,1511.93,0.13,30.77,0.2794,33.54,0.002
2023-03-27,16321.0,2970422.0,0.07,0.3,0.02,2.97,0.0,1745380.0,11321.0,9590.0,2060422.0,,,,,,,,,,,,,,,,,,2.02,,,,0.14,0.14,8215215.0,1495169130.0,,1491.83,0.14,30.51,0.2797,33.72,0.002
2023-03-28,16321.0,2973686.2,0.07,0.3,0.02,2.96,0.0,1747298.0,11321.0,9590.0,2062686.2,,,,,,,,,,,,,,,,,,2.02,,,,0.14,0.14,8172151.0,1488965912.2,,1482.93,0.14,30.65,0.2799,33.88,0.002
2023-03-29,16321.0,3003064.0,0.07,0.3,0.02,2.97,0.0,1764560.0,11321.0,9590.0,2083064.0,,,,,,,,,,,,,,,,,,2.03,,,,0.14,0.14,8165487.0,1502449608.0,,1489.77,0.14,30.72,0.2797,33.72,0.002
2023-03-30,16321.0,2972054.1,0.07,0.3,0.02,2.98,0.0,1746339.0,11321.0,9590.0,2061554.1,,,,,,,,,,,,,,,,,,2.02,,,,0.14,0.14,8170470.0,1487842587.0,,1494.45,0.14,30.77,0.2794,33.61,0.002
2023-03-31,10590.0,1933734.0,0.05,0.19,0.01,1.97,0.0,1751134.0,5590.0,9590.0,1020734.0,,,,,,,,1.0,,5731.0,,,,,,,,1.02,,,,0.07,0.07,8147847.0,1487796862.2,,1489.53,0.07,38.96,0.378,46.34,0.0013
2023-04-03,10590.0,1927380.0,0.05,0.19,0.01,1.96,0.0,1745380.0,5590.0,9590.0,1017380.0,,,,,,,,,,,,,,,,,,1.02,,,,0.07,0.07,8146019.0,1482575458.0,,1483.89,0.07,38.91,0.3775,46.31,0.0013
2023-04-04,8590.0,1573688.0,0.04,0.15,0.01,1.59,0.0,1573688.0,4590.0,8590.0,840888.0,,,,,,,,0.18,,1000.0,,,,,,,1000.0,0.84,0.18,,,0.07,0.07,6778141.0,1241755431.2,,1232.59,0.07,45.5,0.44,47.8,0.0013
2023-04-05,8590.0,1578842.0,0.04,0.15,0.01,1.62,0.0,1578842.0,4590.0,8590.0,843642.0,,,,,,,,,,,,,,,,,,0.84,,,,0.07,0.07,6778358.0,1245862200.4,,1246.16,0.07,45.51,0.4401,47.8,0.0013
2023-04-06,8590.0,1603753.0,0.04,0.15,0.01,1.61,0.0,1603753.0,4590.0,8590.0,856953.0,,,,,,,,,,,,,,,,,,0.84,,,,0.07,0.07,6766467.0,1263299388.9,,1247.78,0.07,45.52,0.4401,47.79,0.0013
2023-04-07,8590.0,1603753.0,0.04,0.15,0.01,1.64,0.0,1603753.0,4590.0,8590.0,856953.0,,,,,,,,,,,,,,,,,,0.84,,,,0.07,0.07,6770298.0,1264014636.6,,1263.83,0.07,45.58,0.441,47.85,0.0013
2023-04-10,8590.0,1603753.0,0.04,0.15,0.01,1.65,0.0,1603753.0,4590.0,8590.0,856953.0,,,,,,,,,,,,,,,,,,0.86,,,,0.07,0.07,6748059.0,1259862615.3,,1263.03,0.07,45.51,0.4398,47.77,0.0013
2023-04-11,8590.0,1601176.0,0.04,0.15,0.01,1.63,0.0,1601176.0,4590.0,8590.0,855576.0,,,,,,,,,,,,,,,,,,0.86,,,,0.06,0.06,8061356.0,1502636758.4,,1498.92,0.06,45.49,0.4397,47.77,0.0011
2023-04-12,14310.0,2648781.0,0.06,0.25,0.02,2.69,0.0,2119395.0,7450.0,11450.0,1378995.0,,,,,,2860.0,,,,,,,,,0.53,2860.0,,1.38,,,,0.09,0.09,7896420.0,1461627342.0,,1464.25,0.09,28.9,0.3171,39.53,0.0018
2023-04-13,14590.0,2694773.0,0.06,0.26,0.02,2.73,0.0,2585800.0,4590.0,14000.0,847773.0,,,,,,6000.0,,0.53,,2860.0,,,,,1.11,,3450.0,0.85,0.64,,,0.06,0.06,7890175.0,1457315322.5,,1455.04,0.06,28.36,0.3199,40.55,0.0018
2023-04-14,14375.0,2630625.0,0.06,0.25,0.02,2.7,0.0,2630625.0,10000.0,14375.0,1830000.0,,,,0.82,,,,0.11,4375.0,590.0,,,0.82,,,6000.0,4000.0,1.85,0.74,,,0.13,0.13,7766608.0,1421289264.0,,1435.38,0.13,28.84,0.5896,71.16,0.0018
2023-04-17,12276.0,2253873.6,0.05,0.22,0.01,2.28,0.0,2253873.6,10375.0,12276.0,1904850.0,,,3798.0,0.35,,,,0.73,1901.0,4000.0,,,0.35,3798.0,,577.0,4000.0,1.91,0.78,,,0.13,0.13,7765237.0,1425697513.2,,1427.3,0.13,24.38,1.0,100.0,0.0016
2023-04-18,42374.0,7707830.6,0.19,0.75,0.05,7.75,0.0,4105846.8,32078.0,22572.0,5834988.2,,,775.0,1.85,,,,,10296.0,,,,1.85,775.0,,20928.0,,5.86,,,,0.41,0.41,7744998.0,1408815136.2,,1415.22,0.41,46.72,0.5022,53.28,0.0054
2023-04-19,34572.0,6285189.6,0.15,0.61,0.04,6.31,0.0,6285189.6,22572.0,34572.0,4103589.6,,,9191.0,2.18,,,,3.58,12000.0,19588.0,,,2.18,9191.0,,1105.0,,4.11,,0.04,,0.29,0.29,7755855.0,1410014439.0,214.0,1410.98,0.29,,1.0,100.0,0.0044
2023-04-20,37139.0,6774153.6,0.17,0.66,0.04,6.74,0.0,6774153.6,34572.0,37139.0,6305932.8,,,,0.44,,,,,2567.0,,,,0.44,,,12000.0,,6.28,,,,0.45,0.45,7714194.0,1407068985.6,,1402.57,0.45,,1.0,100.0,0.0048
2023-04-21,70409.0,12652497.3,0.31,1.22,0.08,12.82,0.0,12652497.3,37139.0,70409.0,6673878.3,,,2567.0,6.07,,,,,33270.0,,,,6.07,2567.0,,,,6.76,,,,0.48,0.48,7727486.0,1388629234.2,,1404.39,0.48,,1.0,100.0,0.0091
2023-04-24,78369.0,13949682.0,0.35,1.37,0.09,14.08,0.0,13504682.0,72909.0,75869.0,12977802.0,,,12993.0,0.82,,,,,5460.0,,,,0.82,12993.0,,22777.0,,13.02,,,,0.95,0.95,7616657.0,1355764946.0,,1361.48,0.95,3.17,0.9386,96.83,0.0102
2023-04-25,81891.0,14412816.0,0.36,1.57,0.1,14.66,0.0,13972816.0,78369.0,79391.0,13792944.0,,,5460.0,0.58,,,,,3522.0,,,,0.58,5460.0,,,,14.03,,,,1.02,1.02,7619054.0,1340953504.0,,1356.71,1.02,3.05,0.9409,96.95,0.0106
2023-04-26,87537.0,15406512.0,0.39,1.71,0.11,15.31,0.0,14966512.0,81891.0,85037.0,14412816.0,,,3522.0,0.65,,,,,5646.0,,,,0.65,3522.0,,,,14.32,,,,1.06,1.06,7623227.0,1341687952.0,,1337.54,1.06,2.86,0.9445,97.14,0.0114
2023-04-27,94001.0,16647577.1,0.42,1.85,0.11,16.57,0.0,16204827.1,87537.0,91501.0,15502802.7,,,5646.0,1.26,,,,,6464.0,,,,1.26,5646.0,,,,15.43,,,,1.14,1.14,7620261.0,1349548223.1,,1344.0,1.14,2.66,0.9482,97.34,0.0122
2023-04-28,96553.0,17118846.9,0.43,1.9,0.12,17.09,0.0,17118846.9,91501.0,96553.0,16223127.3,,,4721.0,0.96,,,,0.13,5052.0,757.0,,,0.96,4721.0,,,,16.2,,,,1.19,1.19,7603573.0,1348113492.9,,1346.04,1.19,,1.0,100.0,0.0125
2023-05-01,96553.0,17118846.9,0.43,1.96,0.12,17.19,0.0,17118846.9,91501.0,96553.0,16223127.3,,,,,,,,,,,,,,,,,,16.29,,,,1.18,1.18,7631517.0,1353067964.1,,1356.95,1.19,,1.0,100.0,0.0125
2023-05-02,116226.0,20513889.0,0.52,2.36,0.14,20.57,0.0,20171655.5,98492.0,114287.0,17383838.0,,,5052.0,2.69,,1939.0,,,15795.0,,,,2.69,5052.0,0.34,1939.0,,17.43,,,,1.28,1.28,7576489.0,1337250308.5,,1340.89,1.28,3.34,0.9355,96.66,0.0151
2023-05-03,121018.0,21541204.0,0.54,2.49,0.15,21.24,0.0,21415358.0,120311.0,120311.0,21415358.0,,,19877.0,0.93,,787.0,,,5237.0,,,,0.93,19877.0,0.14,1942.0,,21.09,,,,1.57,1.57,7561926.0,1346022828.0,,1331.77,1.56,6.0,0.8641,92.76,0.0158
2023-05-04,125953.0,21726892.5,0.56,2.8,0.15,22.53,0.0,21560775.0,119930.0,124990.0,20687925.0,,,,2.52,,,,0.65,11855.0,3895.0,,,2.52,,,3514.0,7176.0,21.43,1.27,,,1.56,1.56,7567104.0,1305325440.0,,1340.98,1.57,5.79,0.8701,93.09,0.0164
2023-05-05,198033.0,33744823.2,0.88,4.44,0.24,34.51,0.0,22286104.8,184654.0,130787.0,31465041.6,,,5060.0,1.4,,,,1.53,12672.0,6875.0,,,1.4,5060.0,,66539.0,6875.0,32.21,1.26,,,2.4,2.4,7520857.0,1281554032.8,,1291.42,2.43,34.46,0.5391,64.83,0.0257
2023-05-08,211223.0,35823420.8,0.94,4.65,0.25,36.57,0.0,24418499.2,197326.0,143977.0,33466489.6,,,11239.0,2.08,,,,,13190.0,,,,2.08,11239.0,,1433.0,,34.19,,,,2.56,2.56,7500905.0,1272153488.0,,1276.69,2.61,32.49,0.5525,66.85,0.0274
2023-05-09,152093.0,25931856.5,0.68,3.47,0.18,25.96,0.0,25767665.0,149630.0,151130.0,25511915.0,,,4719.0,0.22,,5653.0,,11.88,1500.0,66539.0,,,0.22,4719.0,1.01,14124.0,,25.48,,,,1.94,1.94,7564707.0,1289782543.5,,1287.09,1.94,4.06,0.9044,95.01,0.0197
2023-05-10,233724.0,39499356.0,1.04,5.26,0.28,40.38,0.0,26472667.0,232761.0,156643.0,39336609.0,,,2131.0,0.94,,,,0.17,5513.0,999.0,,,0.94,2131.0,,81999.0,,40.16,,,,3.0,3.0,7526652.0,1272004188.0,,1278.78,3.05,30.55,0.5014,63.67,0.0301
2023-05-11,267184.0,45314406.4,1.19,6.07,0.32,45.99,0.0,45194499.2,263016.0,266477.0,44607513.6,,,51000.0,,,121000.0,,3.6,,20745.0,,,,51000.0,21.15,,11166.0,45.25,1.95,,,3.4,3.4,7467144.0,1266427622.4,,1265.51,3.45,27.15,0.3954,53.49,0.0346
2023-05-12,267184.0,45501435.2,1.19,6.06,0.32,46.19,0.0,45381033.1,263016.0,266477.0,44791624.8,,,1160.0,,,,,0.25,,1160.0,,,,1160.0,,,,45.45,,,,3.41,3.41,7459228.0,1270306528.4,,1269.19,3.46,27.15,0.3952,53.47,0.0346
2023-05-15,228399.0,39079068.9,1.02,5.22,0.27,39.48,0.0,26638901.2,210608.0,155692.0,36035028.8,,,,,,,,21.23,,124408.0,,,,,,72000.0,110785.0,36.49,18.92,,,2.73,2.73,7508954.0,1284782029.4,,1278.6,2.77,22.03,0.4635,62.73,0.0296
2023-05-16,301423.0,52055752.1,1.34,6.83,0.36,53.23,0.0,51987535.6,204624.0,301028.0,35338564.8,,,550.0,16.56,,73194.0,,1.09,91749.0,6784.0,,,16.56,550.0,12.81,250.0,19607.0,35.72,3.32,,,2.64,2.64,7532852.0,1300923540.4,,1290.63,2.69,16.35,0.4967,67.47,0.039
2023-05-17,303488.0,53322841.6,1.38,6.78,0.37,54.67,0.0,53253440.1,153766.0,303093.0,27016686.2,,,2449.0,10.0,,,,9.8,53065.0,57140.0,,,10.0,2449.0,,3833.0,51000.0,27.32,8.7,,,1.97,1.97,7647325.0,1343635002.5,,1326.13,2.02,11.03,0.6952,82.4,0.0389
2023-05-18,314530.0,54445130.54,1.43,7.11,0.38,57.68,0.0,54376756.06,160837.0,314135.0,27840878.33,,,,1.24,,4142.0,,,6900.0,,,,1.24,,0.75,7071.0,,28.88,,,,2.34,2.34,6703932.0,1160450363.72,,1180.2,2.39,10.67,0.6526,79.66,0.0458
2023-05-19,314530.0,54004801.0,1.43,7.16,0.38,57.38,0.0,53936979.5,160837.0,314135.0,27615712.9,,,3757.0,,,,,0.68,,3757.0,,,,3757.0,,,,28.54,,,,2.34,2.34,6722927.0,1154326565.9,,1174.92,2.37,10.67,0.6525,79.65,0.0457
2023-05-22,314530.0,54445143.0,1.43,7.05,0.38,55.97,0.0,54376768.5,167737.0,314135.0,29035274.7,,,,,,,,,,,,,,,,6900.0,,29.44,,,,2.44,2.44,6714983.0,1162363557.3,,1153.24,2.49,10.67,0.6525,79.65,0.0457
2023-05-23,316358.0,52895057.6,1.44,7.05,0.38,57.03,0.0,52801592.8,167901.0,315799.0,28073047.2,,,4351.0,0.32,,164.0,,0.82,1500.0,4351.0,,,0.32,4351.0,0.03,164.0,,29.2,,,,2.43,2.43,6743421.0,1127499991.2,,1159.91,2.46,10.61,0.6461,79.21,0.0458
2023-05-24,319826.0,52035690.2,1.49,6.91,0.39,55.68,0.0,51808723.7,170237.0,318431.0,27697559.9,,,34.0,0.3,,,,0.03,2796.0,198.0,,,0.3,34.0,,2500.0,164.0,28.69,0.03,,,2.36,2.36,7030077.0,1143793527.9,,1170.39,2.39,10.49,0.6336,78.38,0.0444
2023-05-25,293368.0,47848320.8,1.37,6.16,0.36,49.64,0.0,47603670.8,172138.0,291868.0,28075707.8,,,1901.0,0.74,,105.0,,,5332.0,,,,0.74,1901.0,0.02,,32000.0,28.59,6.45,,,2.38,2.38,7049544.0,1149780626.4,,1148.73,2.43,11.6,0.5827,74.56,0.0406
2023-05-26,300118.0,49369411.0,1.4,6.3,0.36,50.76,0.0,42500549.0,180416.0,258362.0,29678432.0,,,869.0,1.08,,,,,6494.0,,,,1.08,869.0,,7409.0,40000.0,30.06,6.53,,,2.5,2.5,7039069.0,1157926850.5,,1150.68,2.55,11.82,0.5583,72.88,0.0416
2023-05-29,300404.0,49686821.6,1.4,6.34,0.36,50.99,0.0,42840088.6,179637.0,259009.0,29711959.8,,,,0.28,,,,0.13,1426.0,779.0,,,0.28,,,,779.0,30.17,0.13,,,2.49,2.49,7026740.0,1162222796.0,,1156.01,2.54,12.32,0.5578,72.77,0.0417
2023-05-30,163406.0,26553475.0,0.76,3.5,0.2,27.32,0.0,15491125.0,155940.0,95330.0,25340250.0,,,4409.0,,,47601.0,,5.26,,32000.0,,,,4409.0,7.81,3894.0,211280.0,26.08,36.29,,,1.95,1.95,7849419.0,1275530587.5,,1291.1,1.98,23.05,0.488,65.66,0.0204
2023-05-31,165697.0,26213265.4,0.77,3.55,0.2,27.21,0.0,15403143.0,160117.0,97365.0,25330509.4,,,5358.0,0.79,,954.0,,1.48,5223.0,8929.0,,,0.79,5358.0,0.16,7748.0,4142.0,26.26,0.72,,,2.03,2.03,7719076.0,1221157823.2,,1250.22,2.06,22.89,0.4781,64.77,0.021
2023-06-01,181781.0,29575768.7,0.85,3.23,0.22,29.26,0.0,22961851.0,168925.0,141130.0,27484097.5,,,1230.0,2.19,,70000.0,,0.14,14765.0,755.0,,,2.19,1230.0,11.52,8333.0,41000.0,27.55,6.75,,,2.15,2.15,7703437.0,1253349199.9,,1218.38,2.21,23.09,0.4404,60.98,0.0231
2023-06-02,181336.0,29829772.0,0.85,3.14,0.22,30.14,0.0,23184794.5,172122.0,140941.0,28314069.0,,,792.0,0.82,,,,0.26,3500.0,1689.0,,,0.82,792.0,,4094.0,3689.0,28.75,0.6,,,2.13,2.13,7895763.0,1298853013.5,,1288.03,2.18,25.13,0.4541,61.36,0.0225
2023-06-05,138291.0,22499945.7,0.65,2.39,0.17,23.07,0.0,11216700.7,135896.0,68941.0,22110279.2,,,4434.0,,,,,7.03,,43126.0,,,,4434.0,,2466.0,72000.0,22.74,12.33,,,1.68,1.68,7929236.0,1290086697.2,,1301.76,1.72,32.91,0.3763,49.34,0.0171
2023-06-06,134360.0,21927552.0,0.63,2.31,0.16,22.45,0.0,10971446.4,131965.0,67227.0,21536688.0,,,166.0,,,,,0.87,,5353.0,,,,166.0,,1256.0,1714.0,22.05,0.29,,,1.64,1.64,7898760.0,1289077632.0,,1286.18,1.69,33.8,0.393,50.7,0.0167
2023-06-07,106975.0,17158790.0,0.5,1.81,0.13,17.83,0.0,8231728.0,106580.0,51320.0,17095432.0,,,287.0,,,,,4.19,,25672.0,,,,287.0,,,15907.0,17.76,2.6,,,1.33,1.33,7908991.0,1268602156.4,,1285.71,1.36,42.6,0.4586,52.49,0.0133
2023-06-08,54535.0,8872844.5,0.25,0.91,0.07,8.7,0.0,8763998.2,51594.0,53866.0,8394343.8,,,,0.23,,,,9.36,2546.0,54986.0,,,0.23,,,,,8.25,,,,0.64,0.64,7964805.0,1295873773.5,,1276.72,0.64,8.08,0.816,89.97,0.0068
2023-06-09,63501.0,10553866.2,0.3,1.05,0.08,10.39,0.0,9201829.2,61606.0,55366.0,10238917.2,,,2711.0,0.42,,,,0.07,1500.0,439.0,,,0.42,2711.0,,7740.0,,10.1,,,,0.77,0.77,7932643.0,1318405266.6,,1296.87,0.77,12.5,0.6502,79.36,0.0079
2023-06-12,67942.0,11475403.8,0.32,1.12,0.08,11.36,0.0,11044202.1,67379.0,65389.0,11380313.1,,,4817.0,0.37,,7908.0,,0.2,2115.0,1202.0,,,0.37,4817.0,1.38,2158.0,,11.28,,,,0.84,0.84,7930183.0,1339407908.7,,1321.57,0.85,12.0,0.5813,74.64,0.0085
2023-06-13,69873.0,11969244.9,0.33,1.14,0.08,11.85,0.0,11578852.2,68710.0,67594.0,11770023.0,,,2437.0,0.43,,,,0.18,2437.0,1106.0,,,0.43,2437.0,,,232.0,11.68,0.02,,,0.86,0.86,7935259.0,1359309866.7,,1340.57,0.86,12.95,0.5559,72.52,0.0087
2023-06-14,73092.0,12396403.2,0.34,1.17,0.09,12.53,0.0,12038377.6,72097.0,70981.0,12227651.2,,,3555.0,0.59,,,,0.03,3555.0,168.0,,,0.59,3555.0,,,168.0,12.4,0.03,,,0.9,0.9,7967112.0,1351222195.2,,1359.9,0.9,17.0,0.5245,69.54,0.0091
2023-06-15,78476.0,13238901.2,0.37,1.25,0.1,13.26,0.0,13071044.7,71479.0,77481.0,12058507.3,,,,1.61,,1060.0,,0.93,9689.0,5365.0,,,1.61,,0.18,4747.0,4249.0,12.13,0.85,,,0.89,0.89,7997366.0,1349155644.2,,1348.83,0.89,28.32,0.4409,59.18,0.0097
2023-06-16,108407.0,18711048.2,0.51,1.7,0.13,18.45,0.0,15723860.0,83199.0,91100.0,14360147.4,,,,2.94,,,,0.85,16780.0,5060.0,,,2.94,,,16780.0,3161.0,14.14,0.5,,,1.03,1.03,7965722.0,1374883617.2,,1347.79,1.04,39.77,0.4272,51.35,0.0135
2023-06-19,111777.0,19270354.8,0.52,1.71,0.14,19.28,0.0,16306454.0,76176.0,94585.0,13132742.4,,,,0.52,,485.0,,1.31,3000.0,7508.0,,,0.52,,0.09,485.0,,13.18,,,,0.94,0.94,8001163.0,1379400501.2,,1379.8,0.95,38.76,0.3983,49.2,0.0138
2023-06-20,60649.0,10631769.7,0.28,0.92,0.07,10.52,0.0,10388102.7,52786.0,59259.0,9253385.8,,,5660.0,0.68,,,,5.05,3761.0,29050.0,,,0.68,5660.0,,,39087.0,9.1,6.7,,,0.65,0.65,8028250.0,1407352225.0,,1388.54,0.65,12.48,0.5298,70.94,0.0075
2023-06-21,63224.0,11228582.4,0.3,0.96,0.08,11.05,0.0,11067854.4,48731.0,62319.0,8654625.6,,,,1.36,,,,0.73,7574.0,4246.0,,,1.36,,,191.0,4514.0,8.49,0.82,,,0.6,0.6,8034886.0,1426995753.6,,1405.79,0.6,24.15,0.5263,68.11,0.0078
2023-06-22,54762.0,9583350.0,0.26,0.82,0.07,9.73,0.0,9424975.0,48821.0,53857.0,8543675.0,,,,0.19,,,,,1000.0,,,,0.19,,,90.0,9462.0,8.68,1.69,,,0.6,0.6,8027232.0,1404765600.0,,1421.21,0.61,10.13,0.6448,79.13,0.0068
2023-06-23,146536.0,26112715.2,0.69,2.18,0.18,26.04,0.0,17774380.8,94708.0,99744.0,16876965.6,,,,,,45887.0,,,,,,,,,8.32,45887.0,,16.67,,,,1.17,1.17,7985312.0,1422982598.4,,1405.92,1.17,29.25,0.4846,62.96,0.0181
2023-06-26,181661.0,31209359.8,0.85,2.64,0.22,32.32,0.0,21155967.4,118107.0,123143.0,20290782.6,,,12661.0,2.18,,14227.0,,0.7,13191.0,4019.0,,,2.18,12661.0,2.54,14757.0,4019.0,21.01,0.63,,,1.46,1.46,7990178.0,1372712580.4,,1412.08,1.47,22.97,0.4719,64.18,0.0224
2023-06-27,226291.0,39781957.8,1.06,3.23,0.27,39.34,0.0,28386953.4,161495.0,161473.0,28390821.0,,,55730.0,8.74,,,,2.2,50956.0,12342.0,,,8.74,55730.0,,,12626.0,27.68,2.47,,,2.0,2.0,7927344.0,1393627075.2,,1364.72,1.99,12.98,0.483,66.94,0.028
2023-06-28,188853.0,34050195.9,0.88,2.66,0.23,33.26,0.0,24875450.1,113373.0,137967.0,20441151.9,,,258.0,3.27,,4841.0,,9.35,16964.0,55952.0,,,3.27,258.0,0.86,7572.0,45311.0,19.96,8.06,,,1.4,1.4,7975647.0,1438009154.1,,1411.23,1.39,22.52,0.3397,50.66,0.0233
2023-06-29,244075.0,44616910.0,1.14,3.43,0.3,44.03,0.0,34233138.8,160470.0,187271.0,29333916.0,,,8585.0,2.8,,35800.0,,0.0,14529.0,82.0,,,2.8,8585.0,6.45,38594.0,1025.0,29.11,0.0,,,1.98,1.98,7924658.0,1448627482.4,,1434.66,1.99,18.57,0.2416,39.2,0.0302
2023-06-30,267011.0,48969817.4,1.25,3.75,0.32,48.62,0.0,38179661.8,188434.0,208177.0,34558795.6,,,30042.0,8.04,,,,3.9,42412.0,21506.0,,,8.04,30042.0,,19428.0,21506.0,34.54,3.88,,,2.33,2.33,7913689.0,1451370562.6,,1444.57,2.34,27.73,0.2456,35.57,0.033
2023-07-03,236305.0,42700313.5,1.11,3.31,0.29,43.33,0.0,31973238.7,157198.0,176941.0,28405678.6,,,6135.0,1.3,,,,6.94,6665.0,37901.0,,,1.3,6135.0,,530.0,37901.0,28.84,6.93,,,1.95,1.95,7884875.0,1424796912.5,,1443.41,1.96,20.83,0.2642,43.28,0.0294
2023-07-04,166646.0,29962950.8,0.78,2.35,0.2,28.66,0.0,28171603.4,120437.0,156683.0,21654572.6,,,2363.0,0.19,,,,10.56,1278.0,56892.0,,,0.19,2363.0,,17768.0,21536.0,21.84,5.66,,,1.5,1.5,7919206.0,1423873238.8,,1431.86,1.5,21.99,0.2028,31.02,0.0207
2023-07-05,198900.0,36398700.0,0.93,2.86,0.24,36.6,0.0,34607130.0,82011.0,189110.0,15008013.0,,,2278.0,12.3,,1173.0,,7.36,56072.0,40704.0,,,12.3,2278.0,0.21,,24818.0,14.89,4.51,,,1.02,1.02,7962740.0,1457181420.0,,1438.97,1.02,14.69,0.2372,41.16,0.0247
