,ALQWA FP Equity_DX_SI_QTY,ALQWA FP Equity_DX_SHORT_INTEREST_VALUE,ALQWA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALQWA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALQWA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALQWA FP Equity_DX_SI_MV,ALQWA FP Equity_DX_DSS,ALQWA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALQWA FP Equity_DX_SUPPLY_SI_QTY,ALQWA FP Equity_DX_BROKER_SI_QTY,ALQWA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALQWA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALQWA FP Equity_DX_BROKER_SI_MV_INC_x,ALQWA FP Equity_DX_BROKER_SI_QTY_ADD,ALQWA FP Equity_DX_SUPPLY_SI_MV_DEC,ALQWA FP Equity_DX_BROKER_SI_QTY_INC,ALQWA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALQWA FP Equity_DX_BROKER_SI_MV_INC_y,ALQWA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALQWA FP Equity_DX_BROKER_SI_MV_ADD,ALQWA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALQWA FP Equity_DX_BROKER_SI_QTY_DEC,ALQWA FP Equity_DX_SUPPLY_SI_MV,ALQWA FP Equity_DX_BROKER_SI_MV_DEC,ALQWA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALQWA FP Equity_DX_UTILIZATION_QUANTITY,ALQWA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALQWA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALQWA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALQWA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALQWA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALQWA FP Equity_DX_BROKER_SI_CON_RATIO,ALQWA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALQWA FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-06-28,200000.0,1066432.45,4.11,170.6,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-29,200000.0,1064468.49,4.11,171.33,4.11,1.09,1.0,1064468.49,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-30,200000.0,1064468.49,4.11,174.74,4.11,1.08,1.0,1064468.49,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-07-01,200000.0,1066432.45,4.11,107.28,4.11,1.08,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-07-04,200000.0,1091963.98,4.11,124.25,4.11,1.08,1.0,1091963.98,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-07-05,200000.0,1080180.2,4.11,117.34,4.11,1.09,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-07-06,200000.0,1080180.2,4.11,115.04,4.11,1.08,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-07-07,200000.0,1119459.48,4.11,109.82,4.11,1.08,1.0,1119459.48,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-07-08,200000.0,1080180.2,4.11,133.18,4.11,1.08,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-07-11,200000.0,1088036.06,4.11,118.94,4.11,1.09,1.0,1088036.06,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-07-12,200000.0,1120000.0,4.11,110.59,4.11,1.11,1.0,1120000.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-26,14250.0,117705.0,0.25,2.2,0.25,0.12,0.0,117705.0,0.0,14250.0,0.0,,,14250.0,,,,,,0.12,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-27,14250.0,117705.0,0.25,2.19,0.25,0.12,0.0,117705.0,0.0,14250.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-28,1100.0,9020.0,0.02,0.17,0.02,0.01,0.0,9020.0,0.0,1100.0,0.0,,,,,,,,,,,13150.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-29,1100.0,9130.0,0.02,0.19,0.02,0.01,0.0,9130.0,0.0,1100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-11-18,400.0,3576.0,0.01,0.16,0.01,0.0,0.0,1788.0,200.0,200.0,1788.0,,,200.0,,,,,,0.0,200.0,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-11-19,400.0,3560.0,0.01,0.16,0.01,0.0,0.0,1780.0,200.0,200.0,1780.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-11-22,400.0,3552.0,0.01,0.2,0.01,0.0,0.0,1776.0,200.0,200.0,1776.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-11-23,400.0,3600.0,0.01,0.2,0.01,0.0,0.0,1800.0,200.0,200.0,1800.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-11-24,400.0,3560.0,0.01,0.2,0.01,0.0,0.0,1780.0,200.0,200.0,1780.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-11-25,400.0,3616.0,0.01,0.2,0.01,0.0,0.0,1808.0,200.0,200.0,1808.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-11-26,400.0,3512.0,0.01,0.18,0.01,0.0,0.0,1756.0,200.0,200.0,1756.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-11-29,400.0,3600.0,0.01,0.17,0.01,0.0,0.0,1800.0,200.0,200.0,1800.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-11-30,400.0,3608.0,0.01,0.14,0.01,0.0,0.0,1804.0,200.0,200.0,1804.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-01,400.0,3576.0,0.01,0.14,0.01,0.0,0.0,1788.0,200.0,200.0,1788.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-02,400.0,3536.0,0.01,0.16,0.01,0.0,0.0,1768.0,200.0,200.0,1768.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-03,400.0,3552.0,0.01,0.16,0.01,0.0,0.0,1776.0,200.0,200.0,1776.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-06,400.0,3536.0,0.01,0.16,0.01,0.0,0.0,1768.0,200.0,200.0,1768.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-07,400.0,3600.0,0.01,0.16,0.01,0.0,0.0,1800.0,200.0,200.0,1800.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-08,400.0,3560.0,0.01,0.16,0.01,0.0,0.0,1780.0,200.0,200.0,1780.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-09,400.0,3496.0,0.01,0.16,0.01,0.0,0.0,1748.0,200.0,200.0,1748.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-10,400.0,3408.0,0.01,0.17,0.01,0.0,0.0,1704.0,200.0,200.0,1704.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-13,400.0,3440.0,0.01,0.16,0.01,0.0,0.0,1720.0,200.0,200.0,1720.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-14,400.0,3544.0,0.01,0.15,0.01,0.0,0.0,1772.0,200.0,200.0,1772.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-15,400.0,3472.0,0.01,0.14,0.01,0.0,0.0,1736.0,200.0,200.0,1736.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-16,400.0,3512.0,0.01,0.14,0.01,0.0,0.0,1756.0,200.0,200.0,1756.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-17,400.0,3464.0,0.01,0.14,0.01,0.0,0.0,1732.0,200.0,200.0,1732.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-20,400.0,3552.0,0.01,0.14,0.01,0.0,0.0,1776.0,200.0,200.0,1776.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-21,400.0,3528.0,0.01,0.13,0.01,0.0,0.0,1764.0,200.0,200.0,1764.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-22,400.0,3520.0,0.01,0.13,0.01,0.0,0.0,1760.0,200.0,200.0,1760.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-23,400.0,3680.0,0.01,0.13,0.01,0.0,0.0,1840.0,200.0,200.0,1840.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-24,400.0,3664.0,0.01,0.12,0.01,0.0,0.0,1832.0,200.0,200.0,1832.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-27,400.0,3680.0,0.01,0.12,0.01,0.0,0.0,1840.0,200.0,200.0,1840.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-28,400.0,3608.0,0.01,0.12,0.01,0.0,0.0,1804.0,200.0,200.0,1804.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-29,400.0,3672.0,0.01,0.12,0.01,0.0,0.0,1836.0,200.0,200.0,1836.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-30,400.0,3616.0,0.01,0.12,0.01,0.0,0.0,1808.0,200.0,200.0,1808.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-12-31,400.0,3584.0,0.01,0.12,0.01,0.0,0.0,1792.0,200.0,200.0,1792.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-03,400.0,3592.0,0.01,0.12,0.01,0.0,0.0,1796.0,200.0,200.0,1796.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-04,400.0,3560.0,0.01,0.12,0.01,0.0,0.0,1780.0,200.0,200.0,1780.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-05,400.0,3600.0,0.01,0.12,0.01,0.0,0.0,1800.0,200.0,200.0,1800.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-06,400.0,3584.0,0.01,0.12,0.01,0.0,0.0,1792.0,200.0,200.0,1792.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-07,400.0,3584.0,0.01,0.12,0.01,0.0,0.0,1792.0,200.0,200.0,1792.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-10,400.0,3584.0,0.01,0.13,0.01,0.0,0.0,1792.0,200.0,200.0,1792.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-11,400.0,3600.0,0.01,0.16,0.01,0.0,0.0,1800.0,200.0,200.0,1800.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-12,400.0,3672.0,0.01,0.17,0.01,0.0,0.0,1836.0,200.0,200.0,1836.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-13,400.0,3568.0,0.01,0.17,0.01,0.0,0.0,1784.0,200.0,200.0,1784.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-14,400.0,3600.0,0.01,0.16,0.01,0.0,0.0,1800.0,200.0,200.0,1800.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-17,400.0,3600.0,0.01,0.16,0.01,0.0,0.0,1800.0,200.0,200.0,1800.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-18,400.0,3600.0,0.01,0.17,0.01,0.0,0.0,1800.0,200.0,200.0,1800.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-19,400.0,3576.0,0.01,0.17,0.01,0.0,0.0,1788.0,200.0,200.0,1788.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-20,400.0,3496.0,0.01,0.18,0.01,0.0,0.0,1748.0,200.0,200.0,1748.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-21,400.0,3448.0,0.01,0.17,0.01,0.0,0.0,1724.0,200.0,200.0,1724.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-24,400.0,3368.0,0.01,0.17,0.01,0.0,0.0,1684.0,200.0,200.0,1684.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-25,400.0,3376.0,0.01,0.19,0.01,0.0,0.0,1688.0,200.0,200.0,1688.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-01-26,400.0,3488.0,0.01,0.2,0.01,0.0,0.0,1744.0,200.0,200.0,1744.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-01-27,400.0,3640.0,0.01,0.2,0.01,0.0,0.0,1820.0,200.0,200.0,1820.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-01-28,400.0,3544.0,0.01,0.19,0.01,0.0,0.0,1772.0,200.0,200.0,1772.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-01-31,400.0,3424.0,0.01,0.18,0.01,0.0,0.0,1712.0,200.0,200.0,1712.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-01,400.0,3400.0,0.01,0.18,0.01,0.0,0.0,1700.0,200.0,200.0,1700.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-02,400.0,3344.0,0.01,0.16,0.01,0.0,0.0,1672.0,200.0,200.0,1672.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-03,400.0,3288.0,0.01,0.15,0.01,0.0,0.0,1644.0,200.0,200.0,1644.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-04,400.0,3264.0,0.01,0.18,0.01,0.0,0.0,1632.0,200.0,200.0,1632.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-07,400.0,3320.0,0.01,0.18,0.01,0.0,0.0,1660.0,200.0,200.0,1660.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-08,400.0,3208.0,0.01,0.14,0.01,0.0,0.0,1604.0,200.0,200.0,1604.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-09,400.0,3152.0,0.01,0.13,0.01,0.0,0.0,1576.0,200.0,200.0,1576.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-10,400.0,3200.0,0.01,0.11,0.01,0.0,0.0,1600.0,200.0,200.0,1600.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-11,400.0,3248.0,0.01,0.11,0.01,0.0,0.0,1624.0,200.0,200.0,1624.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-14,400.0,3208.0,0.01,0.11,0.01,0.0,0.0,1604.0,200.0,200.0,1604.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-15,400.0,3208.0,0.01,0.1,0.01,0.0,0.0,1604.0,200.0,200.0,1604.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-16,400.0,3192.0,0.01,0.1,0.01,0.0,0.0,1596.0,200.0,200.0,1596.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-17,400.0,3112.0,0.01,0.1,0.01,0.0,0.0,1556.0,200.0,200.0,1556.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-18,400.0,3096.0,0.01,0.1,0.01,0.0,0.0,1548.0,200.0,200.0,1548.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-21,400.0,3088.0,0.01,0.1,0.01,0.0,0.0,1544.0,200.0,200.0,1544.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-22,200.0,1492.0,0.0,0.05,0.0,0.0,0.0,0.0,200.0,0.0,1492.0,,,,,,,,,,,200.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,179985.4,0.19,0.0,,0.0,,0.0
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,183036.0,0.18,0.0,,0.0,,0.0
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,179375.28,0.19,0.0,,0.0,,0.0
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,178765.16,0.18,0.0,,0.0,,0.0
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,175714.56,0.18,0.0,,0.0,,0.0
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,172053.84,0.17,0.0,,0.0,,0.0
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,170223.48,0.17,0.0,,0.0,,0.0
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,173884.2,0.17,0.0,,0.0,,0.0
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,169613.36,0.17,0.0,,0.0,,0.0
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,167783.0,0.17,0.0,,0.0,,0.0
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,169613.36,0.17,0.0,,0.0,,0.0
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,169003.24,0.17,0.0,,0.0,,0.0
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,169613.36,0.17,0.0,,0.0,,0.0
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,169003.24,0.17,0.0,,0.0,,0.0
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,169613.36,0.17,0.0,,0.0,,0.0
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,165952.64,0.17,0.0,,0.0,,0.0
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,164122.28,0.16,0.0,,0.0,,0.0
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,162902.04,0.16,0.0,,0.0,,0.0
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,164122.28,0.16,0.0,,0.0,,0.0
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,161681.8,0.16,0.0,,0.0,,0.0
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,164122.28,0.16,0.0,,0.0,,0.0
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,161681.8,0.16,0.0,,0.0,,0.0
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,160461.56,0.16,0.0,,0.0,,0.0
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,158631.2,0.16,0.0,,0.0,,0.0
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,157410.96,0.16,0.0,,0.0,,0.0
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,156800.84,0.16,0.0,,0.0,,0.0
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,147343.98,0.16,0.0,,0.0,,0.0
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,146123.74,0.15,0.0,,0.0,,0.0
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,150699.64,0.15,0.0,,0.0,,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,147343.98,0.15,0.0,,0.0,,0.0
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,146428.8,0.15,0.0,,0.0,,0.0
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,145818.68,0.15,0.0,,0.0,,0.0
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,138802.3,0.14,0.0,,0.0,,0.0
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,139107.36,0.14,0.0,,0.0,,0.0
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,137277.0,0.14,0.0,,0.0,,0.0
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,136971.94,0.14,0.0,,0.0,,0.0
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,131785.92,0.13,0.0,,0.0,,0.0
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30506.0,137277.0,0.13,0.0,,0.0,,0.0
