,ALWIT FP Equity_DX_SI_QTY,ALWIT FP Equity_DX_SHORT_INTEREST_VALUE,ALWIT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALWIT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALWIT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALWIT FP Equity_DX_SI_MV,ALWIT FP Equity_DX_DSS,ALWIT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALWIT FP Equity_DX_SUPPLY_SI_QTY,ALWIT FP Equity_DX_BROKER_SI_QTY,ALWIT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALWIT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALWIT FP Equity_DX_BROKER_SI_MV_INC_x,ALWIT FP Equity_DX_BROKER_SI_QTY_ADD,ALWIT FP Equity_DX_SUPPLY_SI_MV_DEC,ALWIT FP Equity_DX_BROKER_SI_QTY_INC,ALWIT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALWIT FP Equity_DX_BROKER_SI_MV_INC_y,ALWIT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALWIT FP Equity_DX_BROKER_SI_MV_ADD,ALWIT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALWIT FP Equity_DX_BROKER_SI_QTY_DEC,ALWIT FP Equity_DX_SUPPLY_SI_MV,ALWIT FP Equity_DX_BROKER_SI_MV_DEC,ALWIT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALWIT FP Equity_DX_UTILIZATION_QUANTITY,ALWIT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALWIT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALWIT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALWIT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALWIT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALWIT FP Equity_DX_BROKER_SI_CON_RATIO,ALWIT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALWIT FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-02-12,11762.0,87274.04,0.5,0.32,0.29,0.09,0.0,0.0,11762.0,0.0,87274.04,,,,0.01,,1180.0,,,,,9012.0,0.09,0.08,100.0,73.62,0.0,0.0,0.0,100.0,33.99,0.5513,66.01,0.7362
2021-02-15,11762.0,87038.8,0.5,0.31,0.29,0.09,0.0,0.0,11762.0,0.0,87038.8,,,,,,,,,,,,0.09,,100.0,73.62,0.0,0.0,0.0,100.0,34.03,0.551,65.97,0.7362
2021-02-16,11762.0,87038.8,0.5,0.3,0.29,0.09,0.0,0.0,11762.0,0.0,87038.8,,,,,,,,,,,,0.09,,100.0,74.62,0.0,0.0,0.0,100.0,33.96,0.5514,66.04,0.7462
2021-02-17,5281.0,38023.2,0.23,0.13,0.13,0.04,0.0,8820.0,4056.0,1225.0,29203.2,,,1225.0,0.06,,7706.0,,,0.01,,,0.03,,100.0,32.77,0.0,0.0,0.0,100.0,25.26,0.6224,74.74,0.4267
2021-02-18,9822.0,70325.52,0.42,0.25,0.24,0.07,0.0,9171.96,8541.0,1281.0,61153.56,4485.0,0.0,,,56.0,,0.0,4485.0,,,,0.06,,100.0,62.45,0.0,0.0,0.0,100.0,40.41,0.5184,59.59,0.7181
2021-02-19,1337.0,10027.5,0.06,0.03,0.03,0.01,0.0,10027.5,112.0,1337.0,840.0,,0.0,,0.06,56.0,8429.0,0.0,,,,,0.0,,100.0,1.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.2164
2021-02-22,6222.0,45793.92,0.27,0.15,0.15,0.05,0.0,11312.32,4741.0,1537.0,34893.76,4429.0,,200.0,,,,,4429.0,0.0,200.0,,0.04,,100.0,78.02,0.0,0.0,0.0,100.0,6.44,0.8795,93.56,1.0239
2021-02-23,11485.0,80854.4,0.49,0.28,0.28,0.09,0.0,63254.4,6985.0,8985.0,49174.4,2300.0,0.06,,0.0,7448.0,56.0,0.06,2300.0,,,,0.05,,100.0,65.42,0.0,0.0,0.0,100.0,42.21,0.5121,57.79,1.0757
2021-02-24,8548.0,60177.92,0.37,0.21,0.21,0.06,0.0,42577.92,4048.0,6048.0,28497.92,,0.01,,0.02,755.0,2937.0,0.01,,,,3692.0,0.03,0.03,100.0,37.91,0.0,0.0,0.0,100.0,34.44,0.5484,65.56,0.8006
2021-02-25,8259.0,60786.24,0.35,0.21,0.2,0.06,0.0,42386.24,3759.0,5759.0,27666.24,,,,0.0,,289.0,,,,,289.0,0.03,0.0,100.0,35.21,0.0,0.0,0.0,100.0,34.65,0.5471,65.35,0.7735
2021-02-26,8259.0,58473.72,0.35,0.21,0.2,0.06,0.0,40773.72,3759.0,5759.0,26613.72,,,,,,,,,,,,0.03,,100.0,39.21,0.0,0.0,0.0,100.0,35.06,0.5446,64.94,0.8615
2021-03-01,8171.0,58994.62,0.35,0.21,0.2,0.06,0.0,40944.62,3759.0,5671.0,27139.98,,,,,,,,,,,88.0,0.03,0.0,100.0,60.06,0.0,0.0,0.0,100.0,35.09,0.5445,64.91,1.3055
2021-03-02,11371.0,80961.52,0.49,0.29,0.28,0.08,0.0,51769.52,5359.0,7271.0,38156.08,1600.0,0.01,,,1600.0,,0.01,1600.0,,,,0.04,,100.0,56.66,0.0,0.0,0.0,100.0,24.56,0.6294,75.44,1.2021
2021-03-03,15025.0,104874.5,0.64,0.38,0.37,0.11,0.0,70721.36,5359.0,10132.0,37405.82,,0.02,,,3154.0,,0.02,,,,293.0,0.04,0.0,100.0,56.66,0.0,0.0,0.0,100.0,22.06,0.6561,77.94,1.5884
2021-03-04,14159.0,99679.36,0.6,0.35,0.35,0.1,0.0,66640.64,4693.0,9466.0,33038.72,,,,0.01,,666.0,,,,,666.0,0.03,0.01,100.0,54.61,0.0,0.0,0.0,100.0,23.42,0.6413,76.58,1.6477
2021-03-05,14159.0,103643.88,0.6,0.35,0.35,0.1,0.0,69291.12,4693.0,9466.0,34352.76,,,,,,,,,,,,0.03,,100.0,54.61,0.0,0.0,0.0,100.0,23.42,0.6413,76.58,1.6477
2021-03-08,14159.0,104493.42,0.6,0.29,0.35,0.1,0.0,69859.08,4693.0,9466.0,34634.34,,,,,,,,,,,,0.03,,100.0,54.61,0.0,0.0,0.0,100.0,23.57,0.6397,76.43,1.6477
2021-03-09,14159.0,102227.98,0.6,0.28,0.35,0.1,0.0,68344.52,4693.0,9466.0,33883.46,,,,,,,,,,,,0.03,,100.0,54.61,0.0,0.0,0.0,100.0,23.51,0.6403,76.49,1.6477
2021-03-10,12631.0,92458.92,0.54,0.24,0.31,0.09,0.0,63910.92,3900.0,8731.0,28548.0,,,,0.01,,793.0,,,,,735.0,0.03,0.01,100.0,50.0,0.0,0.0,0.0,100.0,13.83,0.7617,86.17,1.6194
2021-03-11,15934.0,115043.48,0.68,0.31,0.39,0.12,0.0,86885.48,3900.0,12034.0,28158.0,,0.03,,,3303.0,,0.03,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.27,0.5778,69.73,2.0428
2021-03-12,15934.0,113131.4,0.68,0.32,0.39,0.12,0.0,85441.4,3900.0,12034.0,27690.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.39,0.5769,69.61,2.0428
2021-03-15,15934.0,114087.44,0.68,0.36,0.39,0.11,0.0,86163.44,3900.0,12034.0,27924.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.39,0.5769,69.61,2.0428
2021-03-16,15934.0,117911.6,0.68,0.37,0.39,0.12,0.0,89051.6,3900.0,12034.0,28860.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.43,0.5766,69.57,2.0428
2021-03-17,15934.0,117592.92,0.68,0.37,0.39,0.12,0.0,88810.92,3900.0,12034.0,28782.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.28,0.5778,69.72,2.0428
2021-03-18,15934.0,116318.2,0.68,0.37,0.39,0.12,0.0,87848.2,3900.0,12034.0,28470.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.37,0.5771,69.63,2.0428
2021-03-19,15934.0,108669.88,0.68,0.37,0.39,0.12,0.0,82071.88,3900.0,12034.0,26598.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.43,0.5766,69.57,2.0428
2021-03-22,16031.0,112537.62,0.68,0.35,0.39,0.11,0.0,83755.62,4100.0,11931.0,28782.0,200.0,,,,,,,200.0,,,103.0,0.03,0.0,100.0,50.0,0.0,0.0,0.0,100.0,30.15,0.5788,69.85,1.955
2021-03-23,16031.0,110293.28,0.68,0.35,0.39,0.11,0.0,82085.28,4100.0,11931.0,28208.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.3,0.5776,69.7,1.955
2021-03-24,16031.0,109652.04,0.68,0.35,0.39,0.11,0.0,81608.04,4100.0,11931.0,28044.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.27,0.5778,69.73,1.955
2021-03-25,16031.0,101957.16,0.68,0.36,0.39,0.11,0.0,75881.16,4100.0,11931.0,26076.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.29,0.5777,69.71,1.955
2021-03-26,16031.0,102277.78,0.68,0.35,0.39,0.1,0.0,76119.78,4100.0,11931.0,26158.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.16,0.5787,69.84,1.955
2021-03-29,16031.0,109972.66,0.68,0.36,0.39,0.1,0.0,81846.66,4100.0,11931.0,28126.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.25,0.578,69.75,1.955
2021-03-30,16031.0,109010.8,0.68,0.35,0.39,0.11,0.0,81130.8,4100.0,11931.0,27880.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.27,0.5778,69.73,1.955
2021-03-31,16031.0,109972.66,0.68,0.34,0.39,0.11,0.0,81846.66,4100.0,11931.0,28126.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.2,0.5784,69.8,1.955
2021-04-01,16031.0,110613.9,0.68,0.34,0.39,0.11,0.0,82323.9,4100.0,11931.0,28290.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.16,0.5787,69.84,1.955
2021-04-02,16031.0,110613.9,0.68,0.35,0.39,0.11,0.0,82323.9,4100.0,11931.0,28290.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.07,0.5794,69.93,1.955
2021-04-05,16031.0,110613.9,0.68,0.35,0.39,0.11,0.0,82323.9,4100.0,11931.0,28290.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.21,0.5783,69.79,1.955
2021-04-06,16031.0,114461.34,0.68,0.35,0.39,0.11,0.0,85187.34,4100.0,11931.0,29274.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.0,0.58,70.0,1.955
2021-04-07,16113.0,120847.5,0.69,0.35,0.39,0.12,0.0,90097.5,4100.0,12013.0,30750.0,,0.0,,,82.0,,0.0,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.01,0.5799,69.99,1.965
2021-04-08,16518.0,123885.0,0.71,0.35,0.4,0.13,0.0,93135.0,4100.0,12418.0,30750.0,,0.01,,,405.0,,0.01,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,29.31,0.5856,70.69,2.0144
2021-04-09,16318.0,114552.36,0.7,0.34,0.4,0.12,0.0,87174.36,3900.0,12418.0,27378.0,,,,0.0,,200.0,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,29.7,0.5824,70.3,2.0921
2021-04-12,16118.0,116533.14,0.69,0.33,0.39,0.11,0.0,88336.14,3900.0,12218.0,28197.0,,,,,,,,,,,200.0,0.03,0.01,100.0,50.0,0.0,0.0,0.0,100.0,30.0,0.58,70.0,2.0664
2021-04-13,16090.0,113273.6,0.69,0.33,0.39,0.12,0.0,85817.6,3900.0,12190.0,27456.0,,,,,,,,,,,28.0,0.03,0.0,100.0,50.0,0.0,0.0,0.0,100.0,29.88,0.5809,70.12,2.0628
2021-04-14,15603.0,107660.7,0.67,0.32,0.38,0.11,0.0,80750.7,3900.0,11703.0,26910.0,,,,,,,,,,,487.0,0.03,0.0,100.0,50.0,0.0,0.0,0.0,100.0,30.76,0.5741,69.24,2.0004
2021-04-15,21803.0,153275.09,0.93,0.45,0.53,0.15,0.0,104065.09,7000.0,14803.0,49210.0,3100.0,0.02,,,3100.0,,0.02,3100.0,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,22.17,0.6549,77.83,1.5574
2021-04-16,14000.0,110600.0,0.6,0.29,0.34,0.1,0.0,55300.0,7000.0,7000.0,55300.0,,,,,,,,,,,7803.0,0.05,0.05,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-04-19,14000.0,116900.0,0.6,0.26,0.34,0.11,0.0,58450.0,7000.0,7000.0,58450.0,,,,,,,,,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-04-20,10800.0,85752.0,0.46,0.19,0.26,0.09,0.0,42876.0,5400.0,5400.0,42876.0,,,,0.01,,1600.0,,,,,1600.0,0.05,0.01,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-04-21,11300.0,92886.0,0.48,0.23,0.28,0.09,0.0,48498.0,5400.0,5900.0,44388.0,,,500.0,,,,,,0.0,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,4.42,0.9154,95.58,1.0463
2021-04-22,11300.0,92660.0,0.48,0.24,0.28,0.09,0.0,48380.0,5400.0,5900.0,44280.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,4.42,0.9154,95.58,1.0463
2021-04-23,11300.0,90400.0,0.48,0.25,0.28,0.09,0.0,47200.0,5400.0,5900.0,43200.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,4.42,0.9155,95.58,1.0463
2021-04-26,8500.0,69615.0,0.36,0.19,0.21,0.07,0.0,44226.0,3100.0,5400.0,25389.0,,,,0.02,,2300.0,,,,,500.0,0.02,0.0,100.0,28.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.787
2021-04-27,10800.0,87480.0,0.46,0.24,0.26,0.09,0.0,43740.0,5400.0,5400.0,43740.0,2300.0,,,,,,,2300.0,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-04-28,8500.0,69700.0,0.36,0.19,0.21,0.07,0.0,44280.0,3100.0,5400.0,25420.0,,,,0.02,,2300.0,,,,,,0.03,,100.0,28.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.787
2021-04-29,10800.0,88560.0,0.46,0.24,0.26,0.09,0.0,44280.0,5400.0,5400.0,44280.0,2300.0,,,,,,,2300.0,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-04-30,10800.0,87912.0,0.46,0.24,0.26,0.09,0.0,43956.0,5400.0,5400.0,43956.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-05-03,8500.0,68595.0,0.36,0.19,0.21,0.07,0.0,43578.0,3100.0,5400.0,25017.0,,,,0.02,,2300.0,,,,,,0.03,,100.0,28.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.787
2021-05-04,7200.0,53064.0,0.31,0.16,0.18,0.06,0.0,30217.0,3100.0,4100.0,22847.0,,,,,,,,,,,1300.0,0.03,0.01,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.1613
2021-05-05,7200.0,55296.0,0.31,0.18,0.18,0.05,0.0,31488.0,3100.0,4100.0,23808.0,,,,,,,,,,,,0.02,,100.0,88.57,0.0,0.0,0.0,100.0,,1.0,100.0,2.0571
2021-05-06,1000.0,7520.0,0.04,0.03,0.02,0.01,0.0,7520.0,0.0,1000.0,0.0,,,,0.02,,3100.0,,,,,3100.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.6667
2021-05-07,1000.0,7580.0,0.04,0.03,0.02,0.01,0.0,7580.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-05-10,1200.0,9312.0,0.05,0.03,0.03,0.01,0.0,7760.0,200.0,1000.0,1552.0,,,,,,,,,,200.0,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,16.63,0.7227,83.37,3.0
2021-05-11,1206.0,9623.88,0.05,0.03,0.03,0.01,0.0,7980.0,206.0,1000.0,1643.88,6.0,,,,,,,6.0,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,17.06,0.7169,82.94,2.9272
2021-05-12,1514.0,12157.42,0.06,0.04,0.04,0.01,0.0,10503.24,514.0,1308.0,4127.42,308.0,,308.0,,,,,308.0,0.0,,,0.0,,100.0,83.71,0.0,0.0,0.0,100.0,19.79,0.5012,66.59,2.4658
2021-05-13,1571.0,12662.26,0.07,0.05,0.04,0.01,0.0,11001.9,571.0,1365.0,4602.26,57.0,0.0,,,57.0,,0.0,57.0,,,,0.0,,100.0,85.1,0.0,0.0,0.0,100.0,23.25,0.4761,63.62,2.3413
2021-05-14,571.0,4705.04,0.02,0.02,0.01,0.0,0.0,3007.6,571.0,365.0,4705.04,,,,,,,,,,,1000.0,0.0,0.01,100.0,50.0,0.0,0.0,0.0,100.0,36.08,0.5388,63.92,0.5
2021-05-17,571.0,4767.85,0.02,0.02,0.01,0.0,0.0,3047.75,571.0,365.0,4767.85,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,36.08,0.5388,63.92,0.5
2021-05-18,418.0,3511.2,0.02,0.01,0.01,0.0,0.0,1780.8,418.0,212.0,3511.2,,,,0.0,,153.0,,,,,153.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,49.28,0.5001,50.72,0.5
2021-05-19,418.0,3553.0,0.02,0.01,0.01,0.0,0.0,1802.0,418.0,212.0,3553.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,49.28,0.5001,50.72,0.5
2021-05-20,618.0,5531.1,0.03,0.02,0.02,0.01,0.0,2792.4,518.0,312.0,4636.1,100.0,,100.0,,,,,100.0,0.0,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.3335,34.3,0.5965
2021-05-21,718.0,6469.18,0.03,0.02,0.02,0.01,0.0,3712.12,618.0,412.0,5568.18,100.0,0.0,,,100.0,,0.0,100.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,28.69,0.3487,43.45,0.5809
2021-05-24,718.0,6282.5,0.03,0.02,0.02,0.01,0.0,3605.0,618.0,412.0,5407.5,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,28.69,0.3487,43.45,0.5809
2021-05-25,718.0,6339.94,0.03,0.02,0.02,0.01,0.0,3637.96,618.0,412.0,5456.94,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,28.69,0.3487,43.45,0.5809
2021-05-26,718.0,6282.5,0.03,0.03,0.02,0.01,0.0,3605.0,618.0,412.0,5407.5,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,28.69,0.3487,43.45,0.5809
2021-05-27,718.0,5988.12,0.03,0.03,0.02,0.01,0.0,3436.08,618.0,412.0,5154.12,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,28.69,0.3487,43.45,0.5809
2021-05-28,718.0,5916.32,0.03,0.03,0.02,0.01,0.0,3394.88,618.0,412.0,5092.32,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,28.69,0.3487,43.45,0.5809
2021-05-31,718.0,5966.58,0.03,0.03,0.02,0.01,0.0,3423.72,618.0,412.0,5135.58,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,28.69,0.3487,43.45,0.5809
2021-06-01,618.0,5129.4,0.03,0.03,0.02,0.01,0.0,2589.6,618.0,312.0,5129.4,,,,,,,,,,,100.0,0.01,0.0,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.3922,50.49,0.5
2021-06-02,518.0,4040.4,0.02,0.03,0.01,0.0,0.0,2433.6,518.0,312.0,4040.4,,,,0.0,,100.0,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,39.77,0.5209,60.23,0.5
2021-06-03,518.0,3916.08,0.02,0.03,0.01,0.0,0.0,2358.72,518.0,312.0,3916.08,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,39.77,0.5209,60.23,0.5
2021-06-04,518.0,3910.9,0.02,0.03,0.01,0.0,0.0,2355.6,518.0,312.0,3910.9,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,39.77,0.5209,60.23,0.5
2021-06-07,518.0,3802.12,0.02,0.03,0.01,0.0,0.0,2290.08,518.0,312.0,3802.12,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,39.77,0.5209,60.23,0.5
2021-06-08,518.0,3916.08,0.02,0.03,0.01,0.0,0.0,2358.72,518.0,312.0,3916.08,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,39.77,0.5209,60.23,0.5
2021-06-09,918.0,6738.12,0.04,0.05,0.02,0.01,0.0,3758.08,718.0,512.0,5270.12,200.0,,200.0,,,,,200.0,0.0,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,33.99,0.3557,43.57,0.6393
2021-06-10,1018.0,7400.86,0.04,0.06,0.02,0.01,0.0,4449.24,818.0,612.0,5946.86,100.0,0.0,,,100.0,,0.0,100.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,39.29,0.3591,40.47,0.6222
2021-06-11,1118.0,8161.4,0.05,0.07,0.03,0.01,0.0,5197.6,918.0,712.0,6701.4,100.0,0.0,,,100.0,,0.0,100.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,35.78,0.3717,45.8,0.6089
2021-06-14,1118.0,8295.56,0.05,0.07,0.03,0.01,0.0,5283.04,918.0,712.0,6811.56,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,35.78,0.3717,45.8,0.6089
2021-06-15,912.0,6885.6,0.04,0.06,0.02,0.01,0.0,5375.6,712.0,712.0,5375.6,,,,0.0,,206.0,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,43.86,0.5075,56.14,0.6404
2021-06-16,912.0,6912.96,0.04,0.06,0.02,0.01,0.0,5396.96,712.0,712.0,5396.96,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,43.86,0.5075,56.14,0.6404
2021-06-17,1112.0,8373.36,0.05,0.08,0.03,0.01,0.0,6867.36,912.0,912.0,6867.36,200.0,0.0,,,200.0,,0.0,200.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,35.97,0.5394,64.03,0.6096
2021-06-18,1112.0,8428.96,0.05,0.08,0.03,0.01,0.0,6912.96,912.0,912.0,6912.96,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,36.0,0.5392,64.0,0.6096
2021-06-21,1112.0,8273.28,0.05,0.08,0.03,0.01,0.0,6785.28,912.0,912.0,6785.28,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,35.97,0.5394,64.03,0.6096
2021-06-22,1212.0,8920.32,0.05,0.08,0.03,0.01,0.0,7448.32,1012.0,1012.0,7448.32,100.0,0.0,,,100.0,,0.0,100.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,33.0,0.5578,67.0,0.5988
2021-06-23,1212.0,9029.4,0.05,0.09,0.03,0.01,0.0,7539.4,1012.0,1012.0,7539.4,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,33.0,0.5578,67.0,0.5988
2021-06-24,1412.0,10773.56,0.06,0.11,0.03,0.01,0.0,8484.56,1112.0,1112.0,8484.56,100.0,0.0,,,100.0,,0.0,100.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,42.49,0.5113,57.51,0.6349
2021-06-25,1612.0,12122.24,0.07,0.13,0.04,0.01,0.0,9114.24,1212.0,1212.0,9114.24,100.0,0.0,,,100.0,,0.0,100.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,49.63,0.5,50.37,0.665
2021-06-28,1812.0,13481.28,0.08,0.15,0.04,0.01,0.0,9761.28,1312.0,1312.0,9761.28,100.0,0.0,,,100.0,,0.0,100.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
2021-06-29,1812.0,13354.44,0.08,0.15,0.04,0.01,0.0,9669.44,1312.0,1312.0,9669.44,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
2021-06-30,1812.0,12919.56,0.08,0.15,0.04,0.01,0.0,9354.56,1312.0,1312.0,9354.56,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
2021-07-01,1812.0,12412.2,0.08,0.16,0.04,0.01,0.0,8987.2,1312.0,1312.0,8987.2,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
2021-07-02,1812.0,12557.16,0.08,0.18,0.04,0.01,0.0,9092.16,1312.0,1312.0,9092.16,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
2021-07-05,1812.0,12158.52,0.08,0.19,0.04,0.01,0.0,8803.52,1312.0,1312.0,8803.52,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
2021-07-06,1812.0,11977.32,0.08,0.2,0.04,0.01,0.0,8672.32,1312.0,1312.0,8672.32,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
2021-07-07,1812.0,11886.72,0.08,0.2,0.04,0.01,0.0,8606.72,1312.0,1312.0,8606.72,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
2021-07-08,1812.0,11542.44,0.08,0.2,0.04,0.01,0.0,8357.44,1312.0,1312.0,8357.44,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
2021-07-09,1812.0,11832.36,0.09,0.22,0.04,0.01,0.0,8567.36,1312.0,1312.0,8567.36,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
2021-07-12,1812.0,11959.2,0.09,0.21,0.04,0.01,0.0,8659.2,1312.0,1312.0,8659.2,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
2021-07-13,1812.0,11850.48,0.09,0.21,0.04,0.01,0.0,8580.48,1312.0,1312.0,8580.48,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,0.6905
