,AEME FP Equity_DX_SI_QTY,AEME FP Equity_DX_SHORT_INTEREST_VALUE,AEME FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AEME FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AEME FP Equity_DX_SI_MV,AEME FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AEME FP Equity_DX_SUPPLY_SI_QTY,AEME FP Equity_DX_BROKER_SI_QTY,AEME FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AEME FP Equity_DX_SUPPLY_SI_QTY_INC_x,AEME FP Equity_DX_BROKER_SI_MV_INC_x,AEME FP Equity_DX_BROKER_SI_QTY_ADD,AEME FP Equity_DX_SUPPLY_SI_MV_DEC,AEME FP Equity_DX_BROKER_SI_QTY_INC,AEME FP Equity_DX_SUPPLY_SI_QTY_DEC,AEME FP Equity_DX_BROKER_SI_MV_INC_y,AEME FP Equity_DX_SUPPLY_SI_QTY_INC_y,AEME FP Equity_DX_BROKER_SI_MV_ADD,AEME FP Equity_DX_SUPPLY_SI_QTY_ADD,AEME FP Equity_DX_BROKER_SI_QTY_DEC,AEME FP Equity_DX_SUPPLY_SI_MV,AEME FP Equity_DX_BROKER_SI_MV_DEC,AEME FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AEME FP Equity_DX_UTILIZATION_QUANTITY,AEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AEME FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AEME FP Equity_DX_ACTIVE_UTILIZATION_MV,AEME FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AEME FP Equity_DX_BROKER_SI_CON_RATIO,AEME FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AEME FP Equity_DX_DEMAND_SUPPLY_RATIO,AEME FP Equity_PX_LAST
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,56886320.4,1.16,0.0,,0.0,,0.0,55.65
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,56522411.5,1.14,0.0,,0.0,,0.0,55.294
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,56502989.4,1.15,0.0,,0.0,,0.0,55.275
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,57208318.44,1.14,0.0,,0.0,,0.0,55.965
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,56758543.4,1.15,0.0,,0.0,,0.0,55.525
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,56403834.45,1.16,0.0,,0.0,,0.0,55.178
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,57022275.13,1.15,0.0,,0.0,,0.0,55.783
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,56878142.67,1.15,0.0,,0.0,,0.0,55.642
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,54711044.75,1.14,0.0,,0.0,,0.0,53.522
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,54862332.72,1.14,0.0,,0.0,,0.0,53.67
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,55453173.57,1.14,0.0,,0.0,,0.0,54.248
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,55538017.5,1.16,0.0,,0.0,,0.0,54.331
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,54713089.18,1.15,0.0,,0.0,,0.0,53.524
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,55165930.87,1.16,0.0,,0.0,,0.0,53.967
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,56405878.88,1.15,0.0,,0.0,,0.0,55.18
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,56308768.36,1.15,0.0,,0.0,,0.0,55.085
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,56801476.47,1.14,0.0,,0.0,,0.0,55.567
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,57890136.51,1.13,0.0,,0.0,,0.0,56.632
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,57897292.02,1.14,0.0,,0.0,,0.0,56.639
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,58022002.38,1.14,0.0,,0.0,,0.0,56.761
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,57646849.1,1.16,0.0,,0.0,,0.0,56.394
2022-11-10,8400.0,479127.6,0.88,0.02,0.48,239563.8,4200.0,4200.0,239563.8,,,4200.0,,,,,,0.24,4200.0,,0.24,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,57.039
2022-11-11,8400.0,484201.2,0.89,0.02,0.48,242100.6,4200.0,4200.0,242100.6,,,,,,,,,,,,0.24,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,57.643
2022-11-14,8200.0,473049.8,0.87,0.02,0.47,236524.9,4100.0,4100.0,236524.9,,,,0.0,,100.0,,,,,100.0,0.24,0.0,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008,57.689
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.24,,4100.0,,,,,4100.0,0.0,0.24,0.0,0.0,1022216.0,60282121.95,1.15,0.0,,0.0,,0.0,58.972
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1022216.0,58834664.1,1.15,0.0,,0.0,,0.0,57.556
2022-11-17,4200.0,242285.4,0.43,0.01,0.24,242285.4,0.0,4200.0,0.0,,,4200.0,,,,,,0.24,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041,57.687
2022-11-18,32700.0,1880282.7,3.32,0.08,1.88,1880282.7,0.0,32700.0,0.0,,1.64,,,28500.0,,1.64,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.032,57.501
2022-11-21,411900.0,23556149.1,41.24,0.95,23.72,23315955.3,4200.0,407700.0,240193.8,,21.57,,,375000.0,,21.57,,,4200.0,,0.24,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.4013,57.189
2022-11-22,411900.0,23557796.7,41.22,0.95,23.57,23317586.1,4200.0,407700.0,240210.6,,,,,,,,,,,,0.24,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.4013,57.193
2022-11-23,403500.0,23055586.5,39.08,0.93,23.15,23055586.5,0.0,403500.0,0.0,,,,0.24,,4200.0,,,,,4200.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3947,57.139
2022-11-24,403500.0,23225460.0,39.1,0.93,23.05,23225460.0,0.0,403500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3947,57.56
2022-11-25,410900.0,23396235.1,39.64,0.94,23.65,23185560.8,3700.0,407200.0,210674.3,,0.38,,,3700.0,,0.38,,,3700.0,,0.21,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.4005,56.939
2022-11-28,410900.0,23223246.2,40.29,0.93,23.34,23014129.6,3700.0,407200.0,209116.6,,,,,,,,,,,,0.21,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.4005,56.518
2022-11-29,375000.0,21805125.0,37.63,0.85,21.18,21805125.0,0.0,375000.0,0.0,,,,0.21,,3700.0,,,,,32200.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3669,58.147
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,375000.0,0.0,21.23,0.0,0.0,1022216.0,60786074.44,1.16,0.0,,0.0,,0.0,59.465
2022-12-01,8400.0,494566.8,0.85,0.02,0.5,247283.4,4200.0,4200.0,247283.4,,,4200.0,,,,,,0.25,4200.0,,0.25,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,58.877
2022-12-02,98400.0,5727568.8,9.8,0.22,5.8,5483099.4,4200.0,94200.0,244469.4,,5.31,,,90000.0,,5.31,,,,,0.25,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0959,58.207
2022-12-05,98400.0,5745280.8,9.8,0.22,5.73,5500055.4,4200.0,94200.0,245225.4,,,,,,,,,,,,0.24,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0959,58.387
2022-12-06,90000.0,5253840.0,8.91,0.2,5.25,5253840.0,0.0,90000.0,0.0,,,,0.24,,4200.0,,,,,4200.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.088,58.376
2022-12-07,97400.0,5642771.6,8.74,0.22,5.68,5428415.8,3700.0,93700.0,214355.8,,0.23,,,3700.0,,0.23,,,3700.0,,0.22,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0949,57.934
2022-12-08,98700.0,5769409.8,5.98,0.22,5.73,5553130.0,5000.0,95000.0,292270.0,,,1300.0,,,,,,0.08,1300.0,,0.29,,100.0,0.49,0.0,0.0,0.0,100.0,1.41,0.9723,98.59,0.0961,58.454
2022-12-09,133901.0,7849142.72,7.85,0.3,7.82,7632252.42,3701.0,130201.0,216948.92,,2.17,,0.07,36500.0,1299.0,2.17,,,,1299.0,0.22,0.08,100.0,0.36,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1305,58.619
2022-12-12,133901.0,7694487.06,7.81,0.3,7.86,7481870.26,3701.0,130201.0,212674.26,,,,,,,,,,,,0.22,,100.0,0.36,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1305,57.464
2022-12-13,61900.0,3612360.2,3.75,0.14,3.56,3396435.6,3700.0,58200.0,215924.6,,,,0.0,,1.0,,,,,72001.0,0.21,4.23,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0603,58.358
2022-12-14,61900.0,3573796.5,3.76,0.14,3.62,3360177.0,3700.0,58200.0,213619.5,,,,,,,,,,,,0.22,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0603,57.735
2022-12-15,61900.0,3508306.3,3.89,0.14,3.58,3298601.4,3700.0,58200.0,209704.9,,,,,,,,,,,,0.21,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0603,56.677
2022-12-16,119500.0,6778040.0,6.02,0.27,6.76,6636240.0,2500.0,117000.0,141800.0,,3.25,,0.07,58800.0,1200.0,3.25,,,,,0.14,,100.0,0.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.1165,56.72
2022-12-19,179100.0,10178253.0,9.23,0.41,10.14,10036178.0,2500.0,176600.0,142075.0,,3.39,,,59600.0,,3.39,,,,,0.14,,100.0,0.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.1748,56.83
2022-12-20,119600.0,6783114.0,5.62,0.27,6.8,6783114.0,0.0,119600.0,0.0,,,,0.14,,2500.0,,,,,57000.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.117,56.715
2022-12-21,119600.0,6830834.4,5.67,0.27,6.79,6830834.4,0.0,119600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.117,57.114
2022-12-22,128000.0,7296896.0,6.7,0.29,7.32,7057466.6,4200.0,123800.0,239429.4,,0.28,,,4200.0,,0.28,,,4200.0,,0.24,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.1247,57.007
2022-12-23,128000.0,7240960.0,6.66,0.29,7.31,7003366.0,4200.0,123800.0,237594.0,,,,,,,,,,,,0.24,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.1247,56.57
2022-12-26,128000.0,7240960.0,6.64,0.29,7.25,7003366.0,4200.0,123800.0,237594.0,,,,,,,,,,,,0.24,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.1247,
2022-12-27,68000.0,3888036.0,3.53,0.15,3.85,3647892.6,4200.0,63800.0,240143.4,,,,,,,,,,,60000.0,0.24,3.39,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0662,57.177
2022-12-28,64400.0,3649161.6,3.34,0.14,3.68,3411172.8,4200.0,60200.0,237988.8,,,,,,,,,,,3600.0,0.24,0.18,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0627,56.664
2022-12-29,64400.0,3691923.2,3.37,0.14,3.64,3451145.6,4200.0,60200.0,240777.6,,,,,,,,,,,,0.24,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0627,57.328
2022-12-30,64400.0,3633641.2,3.38,0.14,3.69,3396664.6,4200.0,60200.0,236976.6,,,,,,,,,,,,0.24,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0627,56.423
2023-01-02,64000.0,3631808.0,3.2,0.14,3.61,3404820.0,4000.0,60000.0,226988.0,,,,0.02,,200.0,,,,,200.0,0.23,0.07,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0624,56.747
2023-01-03,64000.0,3678080.0,3.22,0.14,3.63,3448200.0,4000.0,60000.0,229880.0,,,,,,,,,,,,0.23,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0624,57.47
2023-01-04,64000.0,3746048.0,3.16,0.14,3.68,3511920.0,4000.0,60000.0,234128.0,,,,,,,,,,,,0.23,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0624,58.532
2023-01-05,64000.0,3778496.0,3.25,0.14,3.74,3542340.0,4000.0,60000.0,236156.0,,,,,,,,,,,,0.23,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0624,59.039
2023-01-06,64000.0,3812864.0,3.07,0.14,3.78,3574560.0,4000.0,60000.0,238304.0,,,,,,,,,,,,0.24,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0624,59.576
2023-01-09,64000.0,3841536.0,3.07,0.14,3.81,3601440.0,4000.0,60000.0,240096.0,,,,,,,,,,,,0.24,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0624,60.024
2023-01-10,8000.0,478368.0,0.38,0.02,0.48,239184.0,4000.0,4000.0,239184.0,,,,,,,,,,,56000.0,0.24,3.33,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078,59.796
2023-01-11,250.0,14930.0,0.01,0.0,0.01,14930.0,250.0,250.0,14930.0,,,250.0,0.22,,3750.0,,,0.01,,4000.0,0.01,0.24,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,59.72
2023-01-12,250.0,14991.0,0.01,0.0,0.01,14991.0,250.0,250.0,14991.0,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,59.964
2023-01-13,250.0,15032.5,0.01,0.0,0.01,15032.5,250.0,250.0,15032.5,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,60.13
2023-01-16,250.0,15019.75,0.01,0.0,0.02,15019.75,250.0,250.0,15019.75,,,,,,,,,,,,0.02,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,60.079
2023-01-17,250.0,15083.5,0.01,0.0,0.02,15083.5,250.0,250.0,15083.5,,,,,,,,,,,,0.02,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,60.334
2023-01-18,250.0,15031.25,0.01,0.0,0.02,15031.25,250.0,250.0,15031.25,,,,,,,,,,,,0.02,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,60.125
2023-01-19,250.0,15094.25,0.01,0.0,0.02,15094.25,250.0,250.0,15094.25,,,,,,,,,,,,0.02,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,60.377
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.02,,250.0,,,,,250.0,0.0,0.02,0.0,0.0,1023296.0,62445615.1,1.22,0.0,,0.0,,0.0,61.024
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1023296.0,63053452.93,1.22,0.0,,0.0,,0.0,61.618
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1023296.0,63029917.12,1.23,0.0,,0.0,,0.0,61.595
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1023296.0,62698369.22,1.23,0.0,,0.0,,0.0,61.271
2023-01-26,25300.0,1569991.5,1.39,0.06,1.55,1278333.0,4700.0,20600.0,291658.5,,,20600.0,,,,,,1.26,4700.0,,0.29,,100.0,0.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.0246,62.055
2023-01-27,60700.0,3764007.0,3.27,0.14,3.77,3472560.0,4700.0,56000.0,291447.0,,2.21,,,35400.0,,2.21,,,,,0.29,,100.0,0.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.0591,62.01
2023-01-30,57100.0,3487325.4,3.83,0.13,3.54,3310210.8,2900.0,54200.0,177114.6,,,,0.11,,1800.0,,,,,1800.0,0.18,0.12,100.0,0.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0521,61.074
2023-01-31,51300.0,3104573.4,3.38,0.12,3.13,3104573.4,0.0,51300.0,0.0,,,,0.18,,2900.0,,,,,2900.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0469,60.518
2023-02-01,51300.0,3111293.7,4.5,0.12,3.13,3111293.7,0.0,51300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0469,60.649
2023-02-02,35400.0,2151399.6,3.33,0.08,2.15,2151399.6,0.0,35400.0,0.0,,,,,,,,,,,15900.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0324,60.774
2023-02-03,180.0,10879.2,0.02,0.0,0.01,0.0,180.0,0.0,10879.2,,,,,,,,,,180.0,35400.0,0.01,2.16,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,60.44
2023-02-06,7580.0,453041.44,0.69,0.02,0.46,221141.6,3880.0,3700.0,231899.84,3700.0,,3700.0,,,,,3700.0,0.22,,,0.23,,100.0,0.35,0.0,0.0,0.0,100.0,2.37,0.9536,97.63,0.0069,59.768
2023-02-07,180.0,10788.66,0.02,0.0,0.01,0.0,180.0,0.0,10788.66,,,,0.22,,3700.0,,,,,3700.0,0.01,0.22,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,59.937
2023-02-08,180.0,10764.54,0.02,0.0,0.01,0.0,180.0,0.0,10764.54,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,59.803
2023-02-09,180.0,10878.3,0.02,0.0,0.01,0.0,180.0,0.0,10878.3,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,60.435
2023-02-10,180.0,10805.76,0.02,0.0,0.01,0.0,180.0,0.0,10805.76,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,60.032
2023-02-13,180.0,10830.06,0.02,0.0,0.01,0.0,180.0,0.0,10830.06,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,60.167
2023-02-14,11380.0,681787.18,1.16,0.03,0.68,335501.6,5780.0,5600.0,346285.58,5600.0,,5600.0,,,,,5600.0,0.34,,,0.35,,100.0,0.53,0.0,0.0,0.0,100.0,1.59,0.9688,98.41,0.0104,59.911
2023-02-15,11380.0,678373.18,1.15,0.03,0.68,333821.6,5780.0,5600.0,344551.58,,,,,,,,,,,,0.35,,100.0,0.53,0.0,0.0,0.0,100.0,1.58,0.9689,98.42,0.0104,59.611
2023-02-16,11380.0,679477.04,1.06,0.03,0.68,334364.8,5780.0,5600.0,345112.24,,,,,,,,,,,,0.34,,100.0,0.53,0.0,0.0,0.0,100.0,1.59,0.9688,98.41,0.0104,59.708
2023-02-17,11380.0,674048.78,1.18,0.03,0.68,331693.6,5780.0,5600.0,342355.18,,,,,,,,,,,,0.35,,100.0,0.53,0.0,0.0,0.0,100.0,1.58,0.969,98.42,0.0104,59.231
2023-02-20,11380.0,678020.4,1.18,0.03,0.67,333648.0,5780.0,5600.0,344372.4,,,,,,,,,,,,0.34,,100.0,0.53,0.0,0.0,0.0,100.0,1.58,0.9688,98.42,0.0104,59.58
2023-02-21,11380.0,670168.2,1.19,0.03,0.68,329784.0,5780.0,5600.0,340384.2,,,,,,,,,,,,0.34,,100.0,0.53,0.0,0.0,0.0,100.0,1.58,0.9689,98.42,0.0104,58.89
2023-02-22,11380.0,664079.9,1.24,0.03,0.67,326788.0,5780.0,5600.0,337291.9,,,,,,,,,,,,0.34,,100.0,0.53,0.0,0.0,0.0,100.0,1.58,0.969,98.42,0.0104,58.355
2023-02-23,11380.0,673172.52,1.23,0.03,0.67,331262.4,5780.0,5600.0,341910.12,,,,,,,,,,,,0.34,,100.0,0.53,0.0,0.0,0.0,100.0,1.58,0.9689,98.42,0.0104,59.154
2023-02-24,11380.0,657297.42,1.24,0.03,0.67,323450.4,5780.0,5600.0,333847.02,,,,,,,,,,,,0.34,,100.0,0.53,0.0,0.0,0.0,100.0,1.59,0.9688,98.41,0.0104,57.759
2023-02-27,11380.0,659607.56,1.22,0.03,0.66,324587.2,5780.0,5600.0,335020.36,,,,,,,,,,,,0.33,,100.0,0.53,0.0,0.0,0.0,100.0,1.57,0.9691,98.43,0.0104,57.962
2023-02-28,11380.0,654566.22,1.23,0.03,0.66,322106.4,5780.0,5600.0,332459.82,,,,,,,,,,,,0.33,,100.0,0.53,0.0,0.0,0.0,100.0,1.58,0.9688,98.42,0.0104,57.519
2023-03-01,11180.0,653582.8,1.56,0.03,0.64,321530.0,5680.0,5500.0,332052.8,,,,0.01,,100.0,,,,,100.0,0.33,0.0,100.0,0.52,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,0.0102,58.46
2023-03-02,180.0,10579.68,0.03,0.0,0.01,0.0,180.0,0.0,10579.68,,,,0.32,,5500.0,,,,,5500.0,0.01,0.32,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,58.776
2023-03-03,180.0,10678.86,0.03,0.0,0.01,0.0,180.0,0.0,10678.86,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,59.327
2023-03-06,180.0,10630.26,0.03,0.0,0.01,0.0,180.0,0.0,10630.26,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,59.057
2023-03-07,180.0,10578.24,0.03,0.0,0.01,0.0,180.0,0.0,10578.24,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,58.768
2023-03-08,454.0,26701.56,0.08,0.0,0.03,8057.52,317.0,137.0,18644.04,137.0,,137.0,,,,,137.0,0.01,,,0.02,,100.0,0.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,58.814
2023-03-09,454.0,26302.94,0.08,0.0,0.03,7937.23,317.0,137.0,18365.71,,,,,,,,,,,,0.02,,100.0,0.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,57.936
2023-03-10,454.0,25957.9,0.05,0.0,0.03,7833.11,317.0,137.0,18124.79,,,,,,,,,,,,0.02,,100.0,0.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,57.176
2023-03-13,354.0,20009.85,0.04,0.0,0.02,7743.93,217.0,137.0,12265.93,,,,0.01,,100.0,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,56.525
2023-03-14,354.0,20030.74,0.04,0.0,0.02,7752.01,217.0,137.0,12278.73,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,56.584
2023-03-15,14554.0,817483.63,1.64,0.03,0.82,406495.05,7317.0,7237.0,410988.57,7100.0,,7100.0,,,,,7100.0,0.4,,,0.41,,100.0,0.67,0.0,0.0,0.0,100.0,2.44,0.9523,97.56,0.0132,56.169
2023-03-16,14417.0,816160.79,1.64,0.03,0.81,409693.81,7180.0,7237.0,406466.98,,,,0.01,,137.0,,,,,,0.4,,100.0,0.65,0.0,0.0,0.0,100.0,1.52,0.9701,98.48,0.0131,56.611
2023-03-17,217.0,12215.15,0.02,0.0,0.01,7711.87,80.0,137.0,4503.28,,,,0.4,,7100.0,,,,,7100.0,0.0,0.39,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,56.291
2023-03-20,354.0,19834.62,0.04,0.0,0.02,7676.11,217.0,137.0,12158.51,137.0,,,,,,,137.0,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,56.03
2023-03-21,354.0,19884.18,0.04,0.0,0.02,7695.29,217.0,137.0,12188.89,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,56.17
2023-03-22,80.0,4543.76,0.01,0.0,0.0,0.0,80.0,0.0,4543.76,,,,0.01,,137.0,,,,,137.0,0.0,0.01,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,56.797
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,80.0,,,,,,0.0,,0.0,0.0,1092241.0,62564656.72,1.28,0.0,,0.0,,0.0,57.281
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1092241.0,62311256.81,1.3,0.0,,0.0,,0.0,57.049
