,ALDAR FP Equity_DX_SI_QTY,ALDAR FP Equity_DX_SHORT_INTEREST_VALUE,ALDAR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDAR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDAR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDAR FP Equity_DX_SI_MV,ALDAR FP Equity_DX_DSS,ALDAR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDAR FP Equity_DX_SUPPLY_SI_QTY,ALDAR FP Equity_DX_BROKER_SI_QTY,ALDAR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDAR FP Equity_DX_BROKER_SI_MV_NEW_x,ALDAR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALDAR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDAR FP Equity_DX_BROKER_SI_MV_INC_x,ALDAR FP Equity_DX_SUPPLY_SI_MV_NEW,ALDAR FP Equity_DX_BROKER_SI_QTY_ADD,ALDAR FP Equity_DX_BROKER_SI_QTY_NEW,ALDAR FP Equity_DX_SUPPLY_SI_MV_DEC,ALDAR FP Equity_DX_BROKER_SI_QTY_INC,ALDAR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDAR FP Equity_DX_BROKER_SI_MV_NEW_y,ALDAR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALDAR FP Equity_DX_BROKER_SI_MV_INC_y,ALDAR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDAR FP Equity_DX_BROKER_SI_MV_ADD,ALDAR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDAR FP Equity_DX_BROKER_SI_QTY_DEC,ALDAR FP Equity_DX_SUPPLY_SI_MV,ALDAR FP Equity_DX_BROKER_SI_MV_DEC,ALDAR FP Equity_DX_SUPPLY_SI_MV_RMV,ALDAR FP Equity_DX_BROKER_SI_MV_RMV,ALDAR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDAR FP Equity_DX_UTILIZATION_QUANTITY,ALDAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDAR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDAR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALDAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDAR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDAR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDAR FP Equity_DX_BROKER_SI_CON_RATIO,ALDAR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDAR FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-11,59.0,1430.8,0.0,0.1,0.0,0.0,0.0,1430.8,59.0,59.0,1430.8,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,119505.0,2898101.25,,4.05,0.05,,1.0,100.0,0.0005
2006-10-12,59.0,1420.64,0.0,0.23,0.0,0.0,0.0,1420.64,59.0,59.0,1420.64,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,116578.0,2807038.77,,3.94,0.05,,1.0,100.0,0.0005
2006-10-13,59.0,1431.23,0.0,0.21,0.0,0.0,0.0,1431.23,59.0,59.0,1431.23,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,116792.0,2833146.82,,3.94,0.05,,1.0,100.0,0.0005
2006-10-16,59.0,1435.46,0.0,0.18,0.0,0.0,0.0,1435.46,59.0,59.0,1435.46,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,116649.0,2838049.75,,3.94,0.05,,1.0,100.0,0.0005
2006-10-17,59.0,1437.58,0.0,0.18,0.0,0.0,0.0,1437.58,59.0,59.0,1437.58,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,116672.0,2842796.08,,3.96,0.05,,1.0,100.0,0.0005
2006-10-18,59.0,1439.69,0.0,0.19,0.0,0.0,0.0,1439.69,59.0,59.0,1439.69,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,119565.0,2917576.63,,4.06,0.05,,1.0,100.0,0.0005
2006-10-19,59.0,1439.27,0.0,0.17,0.0,0.0,0.0,1439.27,59.0,59.0,1439.27,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,116434.0,2840339.6,,3.95,0.05,,1.0,100.0,0.0005
2006-10-20,59.0,1439.27,0.0,0.17,0.0,0.0,0.0,1439.27,59.0,59.0,1439.27,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,116523.0,2842510.7,,3.96,0.05,,1.0,100.0,0.0005
2006-10-23,59.0,1397.77,0.0,0.17,0.0,0.0,0.0,1397.77,59.0,59.0,1397.77,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,116525.0,2760602.79,,3.96,0.05,,1.0,100.0,0.0005
2006-10-24,59.0,1430.8,0.0,0.17,0.0,0.0,0.0,1430.8,59.0,59.0,1430.8,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,117213.0,2842518.23,,3.89,0.05,,1.0,100.0,0.0005
2006-10-25,59.0,1430.8,0.0,0.17,0.0,0.0,0.0,1430.8,59.0,59.0,1430.8,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,119505.0,2898101.25,,4.03,0.05,,1.0,100.0,0.0005
2006-10-26,59.0,1437.15,0.0,0.17,0.0,0.0,0.0,1437.15,59.0,59.0,1437.15,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,116509.0,2837988.29,,3.93,0.05,,1.0,100.0,0.0005
2006-10-27,59.0,1435.46,0.0,0.17,0.0,0.0,0.0,1435.46,59.0,59.0,1435.46,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,116405.0,2832113.27,,3.94,0.05,,1.0,100.0,0.0005
2006-10-30,59.0,1418.52,0.0,0.17,0.0,0.0,0.0,1418.52,59.0,59.0,1418.52,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,116508.0,2801172.41,,3.95,0.05,,1.0,100.0,0.0005
2006-10-31,59.0,1418.52,0.0,0.17,0.0,0.0,0.0,1418.52,59.0,59.0,1418.52,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,116803.0,2808265.02,,3.92,0.05,,1.0,100.0,0.0005
2006-11-01,59.0,1435.04,0.0,0.18,0.0,0.0,0.0,1435.04,59.0,59.0,1435.04,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,119505.0,2906678.05,,4.01,0.05,,1.0,100.0,0.0005
2006-11-02,59.0,1432.92,0.0,0.19,0.0,0.0,0.0,1432.92,59.0,59.0,1432.92,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,116188.0,2821830.46,,3.92,0.05,,1.0,100.0,0.0005
2006-11-03,59.0,1435.04,0.0,0.22,0.0,0.0,0.0,1435.04,59.0,59.0,1435.04,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,116246.0,2827410.54,,3.94,0.05,,1.0,100.0,0.0005
2006-11-06,59.0,1418.52,0.0,0.22,0.0,0.0,0.0,1418.52,59.0,59.0,1418.52,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,116157.0,2792733.41,,3.93,0.05,,1.0,100.0,0.0005
2006-11-07,59.0,1418.52,0.0,0.2,0.0,0.0,0.0,1418.52,59.0,59.0,1418.52,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,116442.0,2799585.59,,3.9,0.05,,1.0,100.0,0.0005
2006-11-08,59.0,1407.94,0.0,0.2,0.0,0.0,0.0,1407.94,59.0,59.0,1407.94,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,119505.0,2851786.52,,4.01,0.05,,1.0,100.0,0.0005
2006-11-09,59.0,1384.65,0.0,0.19,0.0,0.0,0.0,1384.65,59.0,59.0,1384.65,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,116557.0,2735428.7,,3.88,0.05,,1.0,100.0,0.0005
2006-11-10,59.0,1376.6,0.0,0.16,0.0,0.0,0.0,1376.6,59.0,59.0,1376.6,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,117012.0,2730150.94,,3.84,0.05,,1.0,100.0,0.0005
2006-11-13,59.0,1371.94,0.0,0.16,0.0,0.0,0.0,1371.94,59.0,59.0,1371.94,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,117099.0,2722936.31,,3.84,0.05,,1.0,100.0,0.0005
2006-11-14,59.0,1363.47,0.0,0.16,0.0,0.0,0.0,1363.47,59.0,59.0,1363.47,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,117102.0,2706197.39,,3.82,0.05,,1.0,100.0,0.0005
2006-11-15,59.0,1422.33,0.0,0.16,0.0,0.0,0.0,1422.33,59.0,59.0,1422.33,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,119505.0,2880947.65,,3.85,0.05,,1.0,100.0,0.0005
2006-11-16,59.0,1423.6,0.0,0.16,0.0,0.0,0.0,1423.6,59.0,59.0,1423.6,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,118556.0,2860622.39,,3.98,0.05,,1.0,100.0,0.0005
2006-11-17,59.0,1430.8,0.0,0.15,0.0,0.0,0.0,1430.8,59.0,59.0,1430.8,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,118548.0,2874893.16,,3.98,0.05,,1.0,100.0,0.0005
2006-11-20,59.0,1426.14,0.0,0.15,0.0,0.0,0.0,1426.14,59.0,59.0,1426.14,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,118496.0,2864277.29,,4.0,0.05,,1.0,100.0,0.0005
2006-11-21,59.0,1418.1,0.0,0.15,0.0,0.0,0.0,1418.1,59.0,59.0,1418.1,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,118775.0,2854824.88,,3.99,0.05,,1.0,100.0,0.0005
2006-11-22,59.0,1418.1,0.0,0.15,0.0,0.0,0.0,1418.1,59.0,59.0,1418.1,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,119555.0,2873572.62,,4.0,0.05,,1.0,100.0,0.0005
2006-11-23,59.0,1416.4,0.0,0.15,0.0,0.0,0.0,1416.4,59.0,59.0,1416.4,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,119751.0,2874845.81,,4.01,0.05,,1.0,100.0,0.0005
2006-11-24,59.0,1422.76,0.0,0.16,0.0,0.0,0.0,1422.76,59.0,59.0,1422.76,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,119761.0,2887978.64,,4.0,0.05,,1.0,100.0,0.0005
2006-11-27,59.0,1426.14,0.0,0.17,0.0,0.0,0.0,1426.14,59.0,59.0,1426.14,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,119605.0,2891083.96,,4.02,0.05,,1.0,100.0,0.0005
2006-11-28,59.0,1426.14,0.0,0.17,0.0,0.0,0.0,1426.14,59.0,59.0,1426.14,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,116616.0,2818834.05,,3.92,0.05,,1.0,100.0,0.0005
2006-11-29,59.0,1431.23,0.0,0.17,0.0,0.0,0.0,1431.23,59.0,59.0,1431.23,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,116753.0,2832200.76,,3.93,0.05,,1.0,100.0,0.0005
2006-11-30,59.0,1418.1,0.0,0.18,0.0,0.0,0.0,1418.1,59.0,59.0,1418.1,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,116754.0,2806248.99,,3.94,0.05,,1.0,100.0,0.0005
2006-12-01,59.0,1417.68,0.0,0.18,0.0,0.0,0.0,1417.68,59.0,59.0,1417.68,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.05,0.05,116988.0,2811033.7,,3.89,0.05,,1.0,100.0,0.0005
2006-12-04,59.0,1417.68,0.0,0.18,0.0,0.0,0.0,1417.68,59.0,59.0,1417.68,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,116988.0,2811033.7,,3.92,0.05,,1.0,100.0,0.0005
2006-12-05,59.0,1418.1,0.0,0.18,0.0,0.0,0.0,1418.1,59.0,59.0,1418.1,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,116932.0,2810527.32,,3.91,0.05,,1.0,100.0,0.0005
2006-12-06,59.0,1392.69,0.0,0.19,0.0,0.0,0.0,1392.69,59.0,59.0,1392.69,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.05,0.05,116801.0,2757082.24,,3.91,0.05,,1.0,100.0,0.0005
2006-12-07,25059.0,589718.07,0.95,69.27,0.32,0.87,0.0,589718.07,25057.0,25059.0,589671.01,,,,0.87,,,,0.0,25000.0,2.0,,,0.87,,,25000.0,,0.83,,,,100.0,21.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2153
2006-12-08,25059.0,589897.92,0.95,65.75,0.32,0.87,0.0,589897.92,25057.0,25059.0,589850.84,,,,,,,,0.0,,0.0,,,,,,,,0.83,,,,100.0,21.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2153
2006-12-11,25059.0,584502.51,0.95,64.19,0.32,0.87,0.0,584502.51,26996.0,25059.0,629683.14,,,1939.0,,,,,,,,,,,1939.0,,,,0.89,,,,100.0,23.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2153
2006-12-12,27059.0,621442.58,1.03,68.15,0.35,0.92,0.0,621442.58,27021.0,27059.0,620569.86,,,25.0,0.05,,,,,2000.0,,,,0.05,25.0,,,,0.88,,,,100.0,23.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2312
2006-12-13,27059.0,599109.49,1.03,62.2,0.35,0.91,0.0,599109.49,27007.0,27059.0,597958.16,,,,,,,,0.0,,14.0,,,,,,,,0.87,,,,100.0,23.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2332
2006-12-14,27059.0,588040.04,1.03,50.63,0.35,0.91,0.0,588040.04,26962.0,27059.0,585932.06,,,,,,,,0.0,,45.0,,,,,,,,0.84,,,,100.0,23.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2327
2006-12-15,40112.0,866523.01,1.52,67.47,0.52,1.27,0.0,866523.01,26997.0,40112.0,583205.07,,,35.0,,,13053.0,,,,,,,,35.0,0.41,,,0.82,,,,100.0,23.02,0.0,0.0,,0.0,100.0,32.07,0.5643,67.93,0.342
2006-12-18,40236.0,860249.82,1.53,65.33,0.52,1.26,0.0,860249.82,27011.0,40236.0,577497.96,,,14.0,0.0,,,,,124.0,,,,0.0,14.0,,,,0.81,,,,100.0,34.82,0.0,0.0,,0.0,100.0,32.27,0.5629,67.73,0.5187
2006-12-19,27059.0,566257.29,1.03,42.94,0.35,0.84,0.0,566257.29,27029.0,27059.0,565629.49,,,18.0,,,,,,,,,,,18.0,,,13177.0,0.8,0.41,,,100.0,34.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.346
2006-12-20,55561.0,1177743.46,2.11,87.05,0.72,1.64,0.0,678080.59,50586.0,31989.0,1072286.87,,,,,,4930.0,,0.0,,15.0,,,,,0.14,23572.0,,1.46,,,,100.0,66.5,0.0,0.0,,0.0,100.0,15.15,0.7429,84.85,0.7304
2006-12-21,50237.0,1061215.71,1.91,77.18,0.65,1.51,0.0,571599.34,50187.0,27059.0,1060159.5,,,,,,,,0.0,,399.0,,,,,,,4930.0,1.47,0.14,,,100.0,66.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.664
2006-12-22,25939.0,558371.79,0.99,40.42,0.34,0.75,0.0,44322.74,25939.0,2059.0,558371.79,,,752.0,,,,,0.73,,25000.0,,,,752.0,,,25000.0,0.75,0.76,,,100.0,34.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3414
2006-12-25,23572.0,507418.94,0.9,35.58,0.31,0.75,0.0,0.0,23572.0,0.0,507418.94,,,,,,,,0.0,,2367.0,,,,,,,,0.75,,,0.06,100.0,54.71,0.0,0.0,,0.0,108.75,,1.0,100.0,0.5471
2006-12-26,25495.0,548814.09,0.97,38.48,0.33,0.75,0.0,44322.74,25495.0,2059.0,548814.09,0.06,,2059.0,,,,2059.0,0.0,,136.0,0.06,,,2059.0,,,,0.75,,,,100.0,33.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3375
2006-12-27,26159.0,563107.58,0.99,39.48,0.34,0.77,0.0,44322.74,26115.0,2059.0,562160.43,,,664.0,,,,,0.0,,44.0,,,,664.0,,,,0.77,,,,34.33,34.33,49945.0,1075133.16,,1.47,34.3,,1.0,100.0,0.3439
2006-12-28,26177.0,563495.06,1.0,39.18,0.34,0.77,0.0,44322.74,26177.0,2059.0,563495.06,,,62.0,,,,,,,,,,,62.0,,,,0.77,,,,34.35,34.35,50035.0,1077070.53,,1.47,34.35,,1.0,100.0,0.3435
2006-12-29,26036.0,552654.53,0.99,38.94,0.34,0.77,0.0,43705.47,26036.0,2059.0,552654.53,,,,,,,,0.0,,140.0,,,,,,,,0.77,,,,34.23,34.23,50035.0,1062070.57,,1.46,34.35,,1.0,100.0,0.3423
2007-01-01,24100.0,511559.92,0.92,36.66,0.31,0.77,0.0,0.0,24100.0,0.0,511559.92,,,123.0,,,,,0.0,,2059.0,,,,123.0,,,,0.77,,,0.06,55.26,55.26,19510.0,414130.04,,0.69,52.46,,1.0,100.0,0.5526
2007-01-02,26424.0,566493.54,1.0,40.19,0.34,0.77,0.0,44142.08,26424.0,2059.0,566493.54,0.06,,2324.0,,,,2059.0,,,,0.06,,,2324.0,,,,0.77,,,,28.3,28.3,66933.0,1434949.74,,1.95,28.23,,1.0,100.0,0.283
2007-01-03,2059.0,44157.13,0.08,3.12,0.03,0.06,0.0,44157.13,2059.0,2059.0,44157.13,,,,,,,,0.71,,24365.0,,,,,,,,0.06,,,,100.0,2.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0271
2007-01-04,2059.0,44096.91,0.08,3.11,0.03,0.06,0.0,44096.91,2058.0,2059.0,44075.49,,,,,,,,0.0,,1.0,,,,,,,,0.06,,,,100.0,2.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0271
2007-01-05,2059.0,44051.74,0.08,3.12,0.03,0.06,0.0,44051.74,2059.0,2059.0,44051.74,,,1.0,,,,,,,,,,,1.0,,,,0.06,,,,100.0,2.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.027
2007-01-08,2059.0,42606.44,0.08,3.13,0.03,0.06,0.0,42606.44,59.0,2059.0,1220.87,,,,,,,,0.06,,2000.0,,,,,,,,0.0,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.027
2007-01-09,2059.0,43630.2,0.08,3.03,0.03,0.06,0.0,43630.2,57.0,2059.0,1207.83,,,,,,,,0.0,,2.0,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0271
2007-01-10,59.0,1248.92,0.0,0.08,0.0,0.0,0.0,1248.92,59.0,59.0,1248.92,,,2.0,,,,,,,,,,,2.0,,,2000.0,0.0,0.06,,,0.08,0.08,76544.0,1620287.77,,2.22,0.08,,1.0,100.0,0.0008
2007-01-11,862.0,18240.56,0.03,1.23,0.01,0.03,0.0,18240.56,59.0,862.0,1248.48,,,0.0,0.02,,,,,803.0,,,,0.02,0.0,,,,0.0,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0112
2007-01-12,862.0,17925.42,0.03,1.24,0.01,0.02,0.0,17925.42,59.0,862.0,1226.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0112
2007-01-15,862.0,18246.87,0.03,1.25,0.01,0.02,0.0,18246.87,58.0,862.0,1227.75,,,,,,,,0.0,,1.0,,,,,,,,0.0,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0112
2007-01-16,1486.0,31140.63,0.06,2.17,0.02,0.04,0.0,31140.63,59.0,1486.0,1236.4,,,1.0,0.02,,,,,624.0,,,,0.02,1.0,,,,0.0,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0193
2007-01-17,1486.0,31249.29,0.06,2.16,0.02,0.04,0.0,31249.29,59.0,1486.0,1240.72,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0194
2007-01-18,1486.0,29999.75,0.06,2.17,0.02,0.04,0.0,29999.75,59.0,1486.0,1191.11,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0159
2007-01-19,1521.0,30061.3,0.06,2.12,0.02,0.04,0.0,30061.3,59.0,1521.0,1166.09,,,0.0,0.0,,,,,35.0,,,,0.0,0.0,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0161
2007-01-22,1521.0,30461.67,0.06,2.04,0.02,0.04,0.0,30461.67,59.0,1521.0,1181.62,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.016
2007-01-23,1521.0,30750.83,0.06,1.74,0.02,0.04,0.0,30750.83,59.0,1521.0,1192.83,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0165
2007-01-24,1521.0,30728.58,0.06,1.74,0.02,0.04,0.0,30728.58,59.0,1521.0,1191.97,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0162
2007-01-25,1521.0,30661.85,0.06,1.73,0.02,0.04,0.0,30661.85,59.0,1521.0,1189.38,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0162
2007-01-26,1521.0,29916.72,0.06,1.73,0.02,0.04,0.0,29916.72,59.0,1521.0,1160.48,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0162
2007-01-29,1521.0,30795.31,0.06,1.79,0.02,0.04,0.0,30795.31,59.0,1521.0,1194.56,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0162
2007-01-30,1521.0,30795.31,0.06,2.0,0.02,0.04,0.0,30795.31,97.0,1521.0,1963.94,,,38.0,,,,,,,,,,,38.0,,,,0.0,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0162
2007-01-31,1559.0,31564.69,0.06,2.19,0.02,0.04,0.0,31564.69,97.0,1559.0,1963.94,,,0.0,0.0,,,,,38.0,,,,0.0,0.0,,,,0.0,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0166
2007-02-01,1559.0,31553.29,0.06,2.25,0.02,0.04,0.0,31553.29,290.0,1559.0,5869.44,,,193.0,,,,,,,,,,,193.0,,,,0.01,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0166
2007-02-02,1752.0,35459.5,0.07,2.65,0.02,0.05,0.0,35459.5,290.0,1752.0,5869.44,,,,0.01,,,,0.0,193.0,0.0,,,0.01,,,,,0.01,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0187
2007-02-05,1752.0,35446.69,0.07,2.73,0.02,0.05,0.0,35446.69,290.0,1752.0,5867.32,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0187
2007-02-06,1752.0,35421.07,0.07,2.75,0.02,0.05,0.0,35421.07,290.0,1752.0,5863.08,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0187
2007-02-07,1752.0,35305.77,0.07,2.87,0.02,0.05,0.0,35305.77,290.0,1752.0,5843.99,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0187
2007-02-08,1752.0,34537.14,0.07,2.99,0.02,0.05,0.0,34537.14,290.0,1752.0,5716.76,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0187
2007-02-09,1752.0,35139.24,0.07,3.01,0.02,0.05,0.0,35139.24,297.0,1752.0,5956.82,,,7.0,,,,,,,,,,,7.0,,,,0.01,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0186
2007-02-12,1752.0,35459.5,0.07,3.05,0.02,0.05,0.0,35459.5,290.0,1752.0,5869.44,,,,,,,,0.0,,7.0,,,,,,,,0.01,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0187
2007-02-13,1752.0,34383.42,0.07,3.01,0.02,0.05,0.0,34383.42,290.0,1752.0,5691.32,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0187
2007-02-14,1752.0,35318.59,0.07,3.04,0.02,0.05,0.0,35318.59,305.0,1752.0,6148.5,,,15.0,,,,,,,,,,,15.0,,,,0.01,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0187
2007-02-15,1767.0,35608.05,0.07,3.02,0.02,0.05,0.0,35608.05,297.0,1767.0,5985.05,,,,0.0,,,,0.0,15.0,8.0,,,0.0,,,,,0.01,,,,0.32,0.32,92591.0,1865865.87,,2.57,0.33,,1.0,100.0,0.019
2007-02-16,1767.0,35517.61,0.07,3.03,0.02,0.05,0.0,35517.61,305.0,1767.0,6130.66,,,8.0,,,,,,,,,,,8.0,,,,0.01,,,,0.33,0.33,93392.0,1877227.25,,2.57,0.33,,1.0,100.0,0.0189
2007-02-19,1767.0,35465.93,0.07,3.04,0.02,0.05,0.0,35465.93,304.0,1767.0,6101.67,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,0.33,0.33,93315.0,1872950.25,,2.56,0.33,,1.0,100.0,0.0189
2007-02-20,1767.0,35440.09,0.07,3.2,0.02,0.05,0.0,35440.09,305.0,1767.0,6117.28,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,0.33,0.33,93382.0,1872929.42,,2.56,0.33,,1.0,100.0,0.0189
2007-02-21,1767.0,35349.65,0.07,3.46,0.02,0.05,0.0,35349.65,305.0,1767.0,6101.67,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,0.33,0.33,93382.0,1868149.8,,2.56,0.33,,1.0,100.0,0.0189
2007-02-22,1767.0,35336.73,0.07,3.35,0.02,0.05,0.0,35336.73,305.0,1767.0,6099.43,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,0.33,0.33,93382.0,1867467.0,,2.56,0.33,,1.0,100.0,0.0189
2007-02-23,1767.0,35310.89,0.07,3.26,0.02,0.05,0.0,35310.89,305.0,1767.0,6094.97,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,0.33,0.33,93382.0,1866101.39,,2.55,0.33,,1.0,100.0,0.0189
2007-02-26,1767.0,35259.21,0.07,3.17,0.02,0.05,0.0,35259.21,305.0,1767.0,6086.05,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,0.33,0.33,93382.0,1863370.18,,2.55,0.33,,1.0,100.0,0.0189
