,ATEME FP Equity_DX_SI_QTY,ATEME FP Equity_DX_SHORT_INTEREST_VALUE,ATEME FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATEME FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATEME FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATEME FP Equity_DX_SI_MV,ATEME FP Equity_DX_DSS,ATEME FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATEME FP Equity_DX_SUPPLY_SI_QTY,ATEME FP Equity_DX_BROKER_SI_QTY,ATEME FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATEME FP Equity_DX_BROKER_SI_MV_NEW_x,ATEME FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ATEME FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATEME FP Equity_DX_BROKER_SI_MV_INC_x,ATEME FP Equity_DX_SUPPLY_SI_MV_NEW,ATEME FP Equity_DX_BROKER_SI_QTY_ADD,ATEME FP Equity_DX_BROKER_SI_QTY_NEW,ATEME FP Equity_DX_SUPPLY_SI_MV_DEC,ATEME FP Equity_DX_BROKER_SI_QTY_INC,ATEME FP Equity_DX_SUPPLY_SI_QTY_DEC,ATEME FP Equity_DX_BROKER_SI_MV_NEW_y,ATEME FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ATEME FP Equity_DX_BROKER_SI_MV_INC_y,ATEME FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATEME FP Equity_DX_BROKER_SI_MV_ADD,ATEME FP Equity_DX_SUPPLY_SI_QTY_ADD,ATEME FP Equity_DX_BROKER_SI_QTY_DEC,ATEME FP Equity_DX_SUPPLY_SI_MV,ATEME FP Equity_DX_BROKER_SI_MV_DEC,ATEME FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATEME FP Equity_DX_UTILIZATION_QUANTITY,ATEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATEME FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATEME FP Equity_DX_ACTIVE_UTILIZATION_MV,ATEME FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATEME FP Equity_DX_BROKER_SI_CON_RATIO,ATEME FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATEME FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-03-05,60825.0,254248.5,0.6,3.03,0.53,0.26,0.0,136610.76,33143.0,32682.0,138537.74,,,1000.0,0.0,,,,,190.0,,,,0.0,1000.0,,190.0,,0.14,,10.6,9.96,279535.0,1168456.3,1.17,10.81,29.86,0.2692,36.64,0.1828
2024-03-06,46350.0,194670.0,0.45,2.26,0.41,0.2,0.0,118650.0,38711.0,28250.0,162586.2,,,5568.0,0.02,,,,,5568.0,,,,0.02,5568.0,,,10000.0,0.17,0.04,12.38,11.64,273967.0,1150661.4,1.15,12.55,26.87,0.2637,38.97,0.1394
2024-03-07,33427.0,137050.7,0.33,1.62,0.29,0.14,0.0,83340.7,25788.0,20327.0,105730.8,,,2300.0,,,2300.0,,0.07,,15223.0,,,,2300.0,0.01,,10223.0,0.11,0.04,8.46,7.75,279190.0,1144679.0,1.14,8.64,23.87,0.2373,37.82,0.1004
2024-03-08,23237.0,94574.59,0.23,1.09,0.2,0.1,0.0,61607.59,20598.0,15137.0,83833.86,,,,,,,,0.02,,5190.0,,,,,,,5190.0,0.09,0.02,6.87,6.19,279190.0,1136303.3,1.14,7.0,32.57,0.2534,33.87,0.0698
2024-03-11,23237.0,94574.59,0.23,1.09,0.2,0.1,0.0,61607.59,14237.0,15137.0,57944.59,,,,,,,,0.03,,6361.0,,,,,,,,0.06,,4.85,4.28,279190.0,1136303.3,1.14,4.97,32.57,0.2541,34.06,0.0698
2024-03-12,23237.0,94109.85,0.23,1.09,0.2,0.1,0.0,61304.85,13237.0,15137.0,53609.85,,,,,,,,0.0,,1000.0,,,,,,,,0.06,,4.53,4.04,279190.0,1130719.5,1.13,4.64,32.66,0.2539,33.92,0.071
2024-03-13,26074.0,106381.92,0.26,1.22,0.23,0.11,0.0,61758.96,13237.0,15137.0,54006.96,,,,,,,,,,,,,,,,,,0.05,,4.53,4.04,279190.0,1139095.2,1.14,4.59,29.14,0.229,30.23,0.0796
2024-03-14,23500.0,95175.0,0.23,1.09,0.21,0.1,0.0,62370.0,13500.0,15400.0,54675.0,,,,0.0,,,,0.01,263.0,1837.0,,,0.0,,,2100.0,,0.06,,100.0,4.1,0.0,0.0,0.0,100.0,32.4,0.2506,33.53,0.0713
2024-03-15,22411.0,91885.1,0.22,1.03,0.2,0.09,0.0,58675.1,13500.0,14311.0,55350.0,,,,,,,,,,,,,,,,,1089.0,0.05,0.0,100.0,4.12,0.0,0.0,0.0,100.0,30.7,0.235,31.68,0.0684
2024-03-18,21711.0,93357.3,0.21,1.0,0.19,0.09,0.0,58527.3,13500.0,13611.0,58050.0,,,,,,,,,,,,,,,,,700.0,0.05,0.0,100.0,4.12,0.0,0.0,0.0,100.0,28.47,0.2302,32.52,0.0663
2024-03-19,19922.0,85066.94,0.19,0.91,0.17,0.09,0.0,58118.97,11711.0,13611.0,50005.97,,,,,,,,0.0,,1789.0,,,,,,,,0.05,,100.0,3.63,0.0,0.0,0.0,100.0,29.85,0.2248,29.86,0.0617
2024-03-20,20201.0,84440.18,0.2,0.96,0.18,0.09,0.0,58060.2,11711.0,13890.0,48951.98,,,,0.0,,,,,279.0,,,,0.0,,,,,0.05,,100.0,3.63,0.0,0.0,0.0,100.0,29.6,0.2273,30.78,0.0625
2024-03-21,16446.0,67099.68,0.16,0.84,0.14,0.07,0.0,64243.68,6100.0,15746.0,24888.0,,,300.0,0.0,,1000.0,,0.03,856.0,5911.0,,,0.0,300.0,0.0,,,0.03,,100.0,1.89,0.0,0.0,0.0,100.0,17.65,0.2726,44.73,0.051
2024-03-22,20700.0,86526.0,0.2,1.17,0.18,0.09,0.0,83600.0,12100.0,20000.0,50578.0,,,,0.02,,,,,5000.0,,,,0.02,,,6000.0,746.0,0.05,0.0,100.0,3.77,0.0,0.0,0.0,100.0,29.65,0.2306,31.58,0.0644
2024-03-25,20700.0,87354.0,0.2,1.22,0.18,0.09,0.0,84400.0,12100.0,20000.0,51062.0,,,,,,,,,,,,,,,,,,0.05,,100.0,3.77,0.0,0.0,0.0,100.0,29.01,0.2301,32.02,0.0644
2024-03-26,20700.0,87975.0,0.2,1.34,0.18,0.09,0.0,85000.0,12100.0,20000.0,51425.0,,,,,,,,,,,,,,,,,,0.05,,100.0,3.78,0.0,0.0,0.0,100.0,29.1,0.2304,32.01,0.0647
2024-03-27,20700.0,89010.0,0.2,1.76,0.18,0.09,0.0,86000.0,12100.0,20000.0,52030.0,,,,,,,,,,,,,,,,,,0.05,,100.0,3.79,0.0,0.0,0.0,100.0,29.12,0.2306,32.03,0.0649
2024-03-28,20700.0,91701.0,0.2,1.79,0.18,0.09,0.0,88600.0,12100.0,20000.0,53603.0,,,,,,,,,,,,,,,,,,0.05,,100.0,3.83,0.0,0.0,0.0,100.0,29.18,0.2308,32.02,0.0655
2024-03-29,20700.0,91701.0,0.2,1.76,0.18,0.09,0.0,88600.0,12100.0,20000.0,53603.0,,,,,,,,,,,,,,,,,,0.05,,100.0,3.84,0.0,0.0,0.0,100.0,29.23,0.2319,32.18,0.0657
2024-04-01,20700.0,91701.0,0.2,1.76,0.18,0.09,0.0,88600.0,12100.0,20000.0,53603.0,,,,,,,,,,,,,,,,,,0.05,,100.0,3.84,0.0,0.0,0.0,100.0,29.34,0.2319,32.1,0.0657
2024-04-02,20700.0,91494.0,0.2,1.76,0.18,0.09,0.0,88400.0,12100.0,20000.0,53482.0,,,,,,,,,,,,,,,,,,0.05,,100.0,3.84,0.0,0.0,0.0,100.0,29.19,0.2318,32.21,0.0657
2024-04-03,14100.0,62886.0,0.14,1.24,0.12,0.06,0.0,34342.0,11800.0,7700.0,52628.0,,,,,,,,0.0,,300.0,,,,,,,12300.0,0.05,0.05,100.0,3.78,0.0,0.0,0.0,100.0,20.64,0.28,43.36,0.0451
2024-04-04,10600.0,54484.0,0.1,1.12,0.09,0.05,0.0,24672.0,5800.0,4800.0,29812.0,,,,,,,,0.03,,6000.0,,,,,,,2900.0,0.03,0.01,100.0,1.86,0.0,0.0,0.0,100.0,43.96,0.4286,47.82,0.034
2024-04-05,12600.0,68796.0,0.12,1.08,0.11,0.06,0.0,31668.0,6800.0,5800.0,37128.0,,,1000.0,,,1000.0,,,,,,,,1000.0,0.01,,,0.04,,100.0,2.17,0.0,0.0,0.0,100.0,37.75,0.3266,39.06,0.0402
2024-04-08,12600.0,61992.0,0.12,1.03,0.11,0.07,0.0,28536.0,6800.0,5800.0,33456.0,,,,,,,,,,,,,,,,,,0.04,,100.0,2.17,0.0,0.0,0.0,100.0,38.3,0.3283,38.71,0.0402
2024-04-09,7392.0,40064.64,0.07,0.58,0.06,0.03,0.0,31956.32,5896.0,5896.0,31956.32,,,,0.0,,,,0.01,96.0,904.0,,,0.0,,,,,0.03,,100.0,1.88,0.0,0.0,0.0,100.0,31.04,0.2766,32.57,0.0236
2024-04-10,7392.0,40803.84,0.07,0.55,0.06,0.04,0.0,32545.92,5896.0,5896.0,32545.92,,,,,,,,,,,,,,,,,,0.03,,100.0,1.88,0.0,0.0,0.0,100.0,31.91,0.28,33.49,0.0236
2024-04-11,12265.0,70155.8,0.12,0.92,0.11,0.06,0.0,36430.68,6369.0,6369.0,36430.68,,,473.0,0.0,,,,,473.0,,,,0.0,473.0,,,,0.04,,100.0,2.03,0.0,0.0,0.0,100.0,31.09,0.3071,39.23,0.0391
2024-04-12,9691.0,55432.52,0.09,0.71,0.08,0.05,0.0,40783.6,7130.0,7130.0,40783.6,,,761.0,0.01,,,,,761.0,,,,0.01,761.0,,,,0.04,,100.0,2.26,0.0,0.0,0.0,100.0,24.36,0.3103,43.12,0.0307
2024-04-15,24171.0,146959.68,0.24,1.78,0.21,0.14,0.0,144527.68,23771.0,23771.0,144527.68,,,100.0,0.09,,,,0.01,16641.0,1879.0,,,0.09,100.0,,18420.0,,0.13,,8.3,7.56,262607.0,1596650.56,1.48,8.32,11.26,0.5941,75.55,0.0769
2024-04-16,8084.0,48342.32,0.08,0.6,0.07,0.05,0.0,45950.32,7684.0,7684.0,45950.32,,,,,,,,0.09,,16087.0,,,,,,,16087.0,0.05,0.09,2.68,2.44,278694.0,1666590.12,1.65,2.73,29.19,0.282,33.66,0.0257
2024-04-17,12740.0,79752.4,0.12,0.93,0.11,0.08,0.0,45660.44,8061.0,7294.0,50461.86,,,377.0,0.0,,,,,83.0,,,,0.0,377.0,,,473.0,0.05,0.0,2.81,2.57,278694.0,1744624.44,1.69,2.78,32.18,0.3023,36.33,0.0406
2024-04-18,9378.0,58893.84,0.09,0.66,0.08,0.06,0.0,44474.96,7082.0,7082.0,44474.96,,,468.0,0.0,,,,0.01,70.0,1447.0,,,0.0,468.0,,,282.0,0.04,0.0,2.47,2.26,280141.0,1759285.48,1.73,2.49,25.29,0.3025,41.1,0.0299
2024-04-19,9378.0,58893.84,0.09,0.68,0.08,0.06,0.0,44474.96,7082.0,7082.0,44474.96,,,,,,,,,,,,,,,,,,0.04,,2.47,2.26,280141.0,1759285.48,1.69,2.56,25.24,0.3027,41.13,0.03
2024-04-22,9186.0,57871.8,0.09,0.67,0.08,0.06,0.0,44011.8,6986.0,6986.0,44011.8,,,,,,,,0.0,,96.0,,,,,,,96.0,0.04,0.0,2.43,2.23,280141.0,1764888.3,1.7,2.51,25.77,0.2982,39.88,0.0294
2024-04-23,7638.0,49799.76,0.07,0.58,0.07,0.05,0.0,47191.76,7238.0,7238.0,47191.76,,,1052.0,0.0,,,,0.0,252.0,800.0,,,0.0,1052.0,,,,0.05,,2.52,2.31,280141.0,1826519.32,1.8,2.47,30.52,0.2774,30.78,0.0244
2024-04-24,7638.0,52091.16,0.07,0.56,0.07,0.05,0.0,49363.16,7238.0,7238.0,49363.16,,,,,,,,,,,,,,,,,,0.05,,2.52,2.32,280141.0,1910561.62,1.89,2.45,30.23,0.2766,31.03,0.0245
2024-04-25,7638.0,51938.4,0.07,0.56,0.07,0.05,0.0,49218.4,7238.0,7238.0,49218.4,,,,,,,,,,,,,,,,,,0.05,,2.52,2.32,280141.0,1904958.8,1.91,2.52,29.37,0.2769,31.53,0.0245
2024-04-26,8038.0,48549.52,0.08,0.59,0.07,0.05,0.0,46133.52,7638.0,7638.0,46133.52,,,400.0,0.0,,,,,400.0,,,,0.0,400.0,,,,0.05,,2.65,2.44,280141.0,1692051.64,1.69,2.94,30.04,0.2813,32.04,0.0257
2024-04-29,7786.0,46716.0,0.08,0.53,0.07,0.05,0.0,44316.0,7386.0,7386.0,44316.0,,,,,,,,0.0,,252.0,,,,,,,252.0,0.04,0.0,2.57,2.36,280141.0,1680846.0,1.68,2.58,29.8,0.2791,31.34,0.0249
2024-04-30,7986.0,44881.32,0.08,0.55,0.07,0.05,0.0,42633.32,7586.0,7586.0,42633.32,,,200.0,0.0,,,,,200.0,,,,0.0,200.0,,,,0.05,,2.64,2.43,280141.0,1574392.42,1.57,2.79,30.43,0.281,30.75,0.0256
2024-05-01,7986.0,44881.32,0.08,0.55,0.07,0.05,0.0,42633.32,7586.0,7586.0,42633.32,,,,,,,,,,,,,,,,,,0.04,,2.64,2.43,280141.0,1574392.42,1.57,2.73,29.55,0.28,31.99,0.0256
2024-05-02,7186.0,40241.6,0.07,0.49,0.06,0.04,0.0,38001.6,6786.0,6786.0,38001.6,,,,,,,,0.0,,800.0,,,,,,,800.0,0.04,0.0,2.37,2.17,280141.0,1568789.6,1.57,2.37,31.51,0.2862,35.62,0.023
2024-05-03,7186.0,41103.92,0.07,0.5,0.06,0.04,0.0,38815.92,6786.0,6786.0,38815.92,,,,,,,,,,,,,,,,,,0.04,,2.37,2.17,280141.0,1602406.52,1.6,2.32,31.43,0.2859,35.65,0.023
2024-05-06,7186.0,40385.32,0.07,0.5,0.06,0.04,0.0,38137.32,6786.0,6786.0,38137.32,,,,,,,,,,,,,,,,,,0.04,,2.37,2.17,280141.0,1574392.42,1.57,2.4,31.73,0.2856,35.24,0.023
2024-05-07,7211.0,40237.38,0.07,0.49,0.06,0.04,0.0,38005.38,6811.0,6811.0,38005.38,,,25.0,0.0,,,,,25.0,,,,0.0,25.0,,,,0.04,,2.37,2.18,280141.0,1563186.78,1.56,2.39,31.41,0.2859,35.51,0.0231
2024-05-08,7311.0,41234.04,0.07,0.51,0.06,0.04,0.0,38978.04,7311.0,6911.0,41234.04,,,500.0,0.0,,,,,100.0,,,,0.0,500.0,,,,0.04,,2.54,2.34,280141.0,1579995.24,1.58,2.52,30.88,0.2843,35.16,0.0234
2024-05-09,8636.0,48879.76,0.08,0.62,0.08,0.05,0.0,37984.26,6711.0,6711.0,37984.26,,,,,,,,0.0,,600.0,,,,,,,200.0,0.04,0.0,2.34,2.15,280141.0,1585598.06,1.59,2.33,29.63,0.2872,34.89,0.0276
2024-05-10,9236.0,53568.8,0.09,0.67,0.08,0.05,0.0,40663.8,7011.0,7011.0,40663.8,,,300.0,0.0,,,,,300.0,,,,0.0,300.0,,,,0.04,,2.44,2.24,280141.0,1624817.8,1.62,2.39,27.63,0.2972,39.07,0.0295
2024-05-13,9236.0,53938.24,0.09,0.68,0.08,0.05,0.0,40944.24,7011.0,7011.0,40944.24,,,,,,,,,,,,,,,,,,0.04,,100.0,2.24,0.0,0.0,0.0,100.0,27.17,0.2978,39.37,0.0295
2024-05-14,8211.0,49266.0,0.08,0.61,0.07,0.05,0.0,46866.0,7811.0,7811.0,46866.0,,,800.0,0.01,,,,,800.0,,,,0.01,800.0,,,,0.05,,100.0,2.49,0.0,0.0,0.0,100.0,30.24,0.2818,32.16,0.0262
2024-05-15,8211.0,48116.46,0.08,0.64,0.07,0.05,0.0,45772.46,7811.0,7811.0,45772.46,,,,,,,,,,,,,,,,,,0.05,,100.0,2.5,0.0,0.0,0.0,100.0,29.88,0.282,32.21,0.0262
2024-05-16,8211.0,48280.68,0.08,0.65,0.07,0.05,0.0,45928.68,8011.0,7811.0,47104.68,,,200.0,,,,,,,,,,,200.0,,,,0.05,,100.0,2.56,0.0,0.0,0.0,100.0,30.73,0.2821,31.76,0.0262
2024-05-17,8211.0,48280.68,0.08,0.66,0.07,0.05,0.0,45928.68,8011.0,7811.0,47104.68,,,,,,,,,,,,,,,,,,0.05,,100.0,2.56,0.0,0.0,0.0,100.0,30.66,0.2821,31.8,0.0262
2024-05-20,9011.0,52263.8,0.09,0.88,0.08,0.05,0.0,49943.8,8011.0,8611.0,46463.8,,,,0.01,,,,,800.0,,,,0.01,,,,,0.05,,100.0,2.56,0.0,0.0,0.0,100.0,27.76,0.2946,38.25,0.0288
2024-05-21,9011.0,52263.8,0.09,0.99,0.08,0.05,0.0,49943.8,8011.0,8611.0,46463.8,,,,,,,,,,,,,,,,,,0.05,,100.0,2.56,0.0,0.0,0.0,100.0,28.23,0.2934,37.68,0.0288
2024-05-22,11984.0,69027.84,0.12,1.43,0.1,0.07,0.0,66723.84,7125.0,11584.0,41040.0,,,,0.02,,,,0.01,2973.0,886.0,,,0.02,,,,,0.04,,100.0,2.28,0.0,0.0,0.0,100.0,24.69,0.3355,47.43,0.0383
2024-05-23,10859.0,63199.38,0.11,1.47,0.09,0.06,0.0,60871.38,6800.0,10459.0,39576.0,,,,,,,,0.0,,325.0,,,,,,,1125.0,0.04,0.01,100.0,2.18,0.0,0.0,0.0,100.0,27.13,0.3106,41.95,0.0347
2024-05-24,10859.0,64719.64,0.11,1.58,0.09,0.06,0.0,62335.64,6800.0,10459.0,40528.0,,,,,,,,,,,,,,,,,,0.04,,100.0,2.18,0.0,0.0,0.0,100.0,27.11,0.3108,42.08,0.0347
2024-05-27,10859.0,65154.0,0.11,1.71,0.09,0.06,0.0,62754.0,6800.0,10459.0,40800.0,,,,,,,,,,,,,,,,,,0.04,,100.0,2.18,0.0,0.0,0.0,100.0,27.32,0.3121,42.33,0.0347
2024-05-28,10859.0,65154.0,0.11,1.7,0.09,0.07,0.0,62754.0,6800.0,10459.0,40800.0,,,,,,,,,,,,,,,,,,0.04,,100.0,2.18,0.0,0.0,0.0,100.0,27.39,0.3123,42.38,0.0347
2024-05-29,9845.0,58676.2,0.1,1.63,0.09,0.06,0.0,56292.2,6800.0,9445.0,40528.0,,,,,,,,,,,,,,,,,1014.0,0.04,0.01,100.0,2.18,0.0,0.0,0.0,100.0,25.23,0.3282,46.69,0.0315
2024-05-30,9845.0,59070.0,0.1,1.66,0.09,0.06,0.0,56670.0,6800.0,9445.0,40800.0,,,,,,,,,,,,,,,,,,0.04,,100.0,2.18,0.0,0.0,0.0,100.0,25.36,0.3281,46.68,0.0315
2024-05-31,9845.0,58085.5,0.1,1.81,0.09,0.06,0.0,55725.5,6800.0,9445.0,40120.0,,,,,,,,,,,,,,,,,,0.04,,100.0,2.18,0.0,0.0,0.0,100.0,25.34,0.3278,46.6,0.0315
2024-06-03,9845.0,57691.7,0.1,1.82,0.09,0.06,0.0,55347.7,6800.0,9445.0,39848.0,,,,,,,,,,,,,,,,,,0.04,,100.0,2.18,0.0,0.0,0.0,100.0,25.54,0.3282,46.62,0.0315
2024-06-04,7045.0,39592.9,0.07,1.3,0.06,0.04,0.0,37344.9,4000.0,6645.0,22480.0,,,,,,,,0.02,,2800.0,,,,,,,2800.0,0.02,0.02,100.0,1.28,0.0,0.0,0.0,100.0,27.7,0.2819,35.83,0.0225
2024-06-05,7045.0,39029.3,0.07,1.34,0.06,0.04,0.0,36813.3,4000.0,6645.0,22160.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.28,0.0,0.0,0.0,100.0,27.21,0.2839,36.76,0.0225
2024-06-06,7045.0,39452.0,0.07,1.45,0.06,0.04,0.0,37212.0,4000.0,6645.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.29,0.0,0.0,0.0,100.0,27.0,0.2845,37.09,0.0227
2024-06-07,7045.0,39452.0,0.07,1.5,0.06,0.04,0.0,37212.0,4000.0,6645.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.28,0.0,0.0,0.0,100.0,27.28,0.2839,36.78,0.0225
2024-06-10,7045.0,38747.5,0.07,1.57,0.06,0.04,0.0,36547.5,4000.0,6645.0,22000.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.29,0.0,0.0,0.0,100.0,27.21,0.2843,36.88,0.0227
2024-06-11,7045.0,38465.7,0.07,2.2,0.06,0.04,0.0,36281.7,4000.0,6645.0,21840.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.29,0.0,0.0,0.0,100.0,26.98,0.2853,37.31,0.0227
2024-06-12,7245.0,38398.5,0.07,2.36,0.06,0.04,0.0,30978.5,3200.0,5845.0,16960.0,,,,,,,,0.0,,800.0,,,,,,,800.0,0.02,0.0,100.0,1.03,0.0,0.0,0.0,100.0,26.99,0.2835,36.1,0.0234
2024-06-13,7245.0,39123.0,0.07,2.4,0.06,0.04,0.0,31563.0,3200.0,5845.0,17280.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.03,0.0,0.0,0.0,100.0,26.52,0.2843,36.61,0.0234
2024-06-14,7245.0,36949.5,0.07,2.48,0.06,0.04,0.0,29809.5,3200.0,5845.0,16320.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.03,0.0,0.0,0.0,100.0,26.84,0.2847,36.38,0.0234
2024-06-17,7245.0,36225.0,0.07,2.54,0.06,0.04,0.0,29225.0,3200.0,5845.0,16000.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.03,0.0,0.0,0.0,100.0,26.92,0.285,36.86,0.0234
2024-06-18,7245.0,34776.0,0.07,2.75,0.06,0.04,0.0,28056.0,3200.0,5845.0,15360.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.03,0.0,0.0,0.0,100.0,26.26,0.2881,37.74,0.0234
2024-06-19,7245.0,33109.65,0.07,2.75,0.06,0.04,0.0,26711.65,3200.0,5845.0,14624.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.03,0.0,0.0,0.0,100.0,25.87,0.2911,38.72,0.0234
2024-06-20,7245.0,33689.25,0.07,2.74,0.06,0.04,0.0,27179.25,3200.0,5845.0,14880.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.03,0.0,0.0,0.0,100.0,25.24,0.2936,39.73,0.0234
2024-06-21,6845.0,30939.4,0.07,2.53,0.06,0.03,0.0,29131.4,3800.0,6445.0,17176.0,,,600.0,0.0,,,,,600.0,,,,0.0,600.0,,,,0.02,,100.0,1.23,0.0,0.0,0.0,100.0,26.47,0.2969,40.86,0.0221
2024-06-24,7045.0,31702.5,0.07,2.58,0.06,0.03,0.0,29902.5,4000.0,6645.0,18000.0,,,200.0,0.0,,,,,200.0,,,,0.0,200.0,,,,0.02,,100.0,1.29,0.0,0.0,0.0,100.0,25.46,0.2959,40.61,0.0227
2024-06-25,6958.0,30963.1,0.07,2.52,0.06,0.03,0.0,29183.1,3913.0,6558.0,17412.85,,,113.0,,,,,0.0,,200.0,,,,113.0,,,87.0,0.02,0.0,100.0,1.26,0.0,0.0,0.0,100.0,25.82,0.2979,41.15,0.0225
2024-06-26,6958.0,31032.68,0.07,2.64,0.06,0.03,0.0,29248.68,3913.0,6558.0,17451.98,,,,,,,,,,,,,,,,,,0.02,,100.0,1.26,0.0,0.0,0.0,100.0,25.7,0.2987,41.39,0.0225
2024-06-27,6958.0,30336.88,0.07,2.01,0.06,0.03,0.0,28592.88,3913.0,6558.0,17060.68,,,,,,,,,,,,,,,,,,0.02,,100.0,1.26,0.0,0.0,0.0,100.0,25.67,0.299,41.43,0.0225
2024-06-28,6958.0,28945.28,0.07,1.9,0.06,0.03,0.0,27281.28,3913.0,6558.0,16278.08,,,,,,,,,,,,,,,,,,0.02,,100.0,1.26,0.0,0.0,0.0,100.0,25.48,0.3017,42.02,0.0225
2024-07-01,6958.0,28945.28,0.07,1.76,0.06,0.03,0.0,27281.28,3913.0,6558.0,16278.08,,,,,,,,,,,,,,,,,,0.02,,100.0,1.26,0.0,0.0,0.0,100.0,24.9,0.3056,43.07,0.0225
2024-07-02,7471.0,30631.1,0.07,1.81,0.07,0.03,0.0,24427.8,3313.0,5958.0,13583.3,,,,,,,,0.0,,600.0,,,,,,,600.0,0.01,0.0,100.0,1.07,0.0,0.0,0.0,100.0,26.63,0.2984,40.44,0.0241
2024-07-03,6845.0,29433.5,0.07,1.65,0.06,0.03,0.0,27713.5,3913.0,6445.0,16825.9,,,600.0,0.0,,,,,487.0,,,,0.0,600.0,,,,0.02,,100.0,1.26,0.0,0.0,0.0,100.0,24.91,0.3079,43.74,0.0221
2024-07-04,6845.0,28680.55,0.07,1.55,0.06,0.03,0.0,27004.55,3800.0,6445.0,15922.0,,,,,,,,0.0,,113.0,,,,,,,,0.02,,100.0,1.23,0.0,0.0,0.0,100.0,25.67,0.3051,42.91,0.0221
2024-07-05,10345.0,43449.0,0.1,2.35,0.09,0.05,0.0,41769.0,7300.0,9945.0,30660.0,,,3500.0,0.01,,,,,3500.0,,,,0.01,3500.0,,,,0.03,,100.0,2.33,0.0,0.0,0.0,100.0,29.46,0.3325,45.8,0.033
2024-07-08,12245.0,48245.3,0.12,2.77,0.11,0.05,0.0,32879.3,5700.0,8345.0,22458.0,,,,,,,,0.01,,1600.0,,,,,,,1600.0,0.02,0.01,100.0,1.83,0.0,0.0,0.0,100.0,25.17,0.379,53.8,0.0392
2024-07-09,12245.0,48490.2,0.12,2.84,0.11,0.05,0.0,33046.2,5700.0,8345.0,22572.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.83,0.0,0.0,0.0,100.0,26.35,0.3738,52.81,0.0392
2024-07-10,12245.0,48980.0,0.12,2.71,0.11,0.05,0.0,33380.0,5700.0,8345.0,22800.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.83,0.0,0.0,0.0,100.0,26.25,0.3742,52.9,0.0392
2024-07-11,12245.0,48980.0,0.12,2.75,0.11,0.05,0.0,33380.0,5700.0,8345.0,22800.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.83,0.0,0.0,0.0,100.0,26.05,0.3752,53.08,0.0392
2024-07-12,10980.0,43810.2,0.11,2.37,0.1,0.05,0.0,28249.2,5700.0,7080.0,22743.0,,,,,,,,,,,,,,,,,1265.0,0.02,0.01,100.0,1.83,0.0,0.0,0.0,100.0,28.62,0.4361,58.85,0.0352
2024-07-15,10980.0,43810.2,0.11,2.33,0.1,0.05,0.0,28249.2,5700.0,7080.0,22743.0,,,,,,,,,,,,,,,,,,0.02,,100.0,1.83,0.0,0.0,0.0,100.0,28.67,0.4356,58.78,0.0352
2024-07-16,10980.0,41284.8,0.11,2.17,0.1,0.05,0.0,26620.8,5700.0,7080.0,21432.0,,,,,,,,,,,,,,,,,,0.02,,100.0,85.14,0.0,0.0,0.0,100.0,28.73,0.4371,58.9,1.64
2024-07-17,10980.0,43700.4,0.11,2.14,0.1,0.05,0.0,28178.4,5700.0,7080.0,22686.0,,,,,,,,,,,,,,,,,,0.02,,100.0,83.89,0.0,0.0,0.0,100.0,29.83,0.4296,57.69,1.6159
2024-07-18,11233.0,44932.0,0.11,2.07,0.1,0.05,0.0,29332.0,6647.0,7333.0,26588.0,,,947.0,0.0,,,,,253.0,,,,0.0,947.0,,,,0.03,,100.0,85.86,0.0,0.0,0.0,100.0,28.22,0.4228,57.73,1.4509
