,IPH FP Equity_DX_SI_QTY,IPH FP Equity_DX_SHORT_INTEREST_VALUE,IPH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IPH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IPH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IPH FP Equity_DX_SI_MV,IPH FP Equity_DX_DSS,IPH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IPH FP Equity_DX_SUPPLY_SI_QTY,IPH FP Equity_DX_BROKER_SI_QTY,IPH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IPH FP Equity_DX_BROKER_SI_MV_NEW_x,IPH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IPH FP Equity_DX_SUPPLY_SI_QTY_INC_x,IPH FP Equity_DX_BROKER_SI_MV_INC_x,IPH FP Equity_DX_SUPPLY_SI_MV_NEW,IPH FP Equity_DX_BROKER_SI_QTY_ADD,IPH FP Equity_DX_BROKER_SI_QTY_NEW,IPH FP Equity_DX_SUPPLY_SI_MV_DEC,IPH FP Equity_DX_BROKER_SI_QTY_INC,IPH FP Equity_DX_SUPPLY_SI_QTY_DEC,IPH FP Equity_DX_BROKER_SI_MV_NEW_y,IPH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IPH FP Equity_DX_BROKER_SI_MV_INC_y,IPH FP Equity_DX_SUPPLY_SI_QTY_INC_y,IPH FP Equity_DX_BROKER_SI_MV_ADD,IPH FP Equity_DX_SUPPLY_SI_QTY_ADD,IPH FP Equity_DX_BROKER_SI_QTY_DEC,IPH FP Equity_DX_SUPPLY_SI_MV,IPH FP Equity_DX_BROKER_SI_MV_DEC,IPH FP Equity_DX_SUPPLY_SI_MV_RMV,IPH FP Equity_DX_BROKER_SI_MV_RMV,IPH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IPH FP Equity_DX_UTILIZATION_QUANTITY,IPH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IPH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IPH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,IPH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IPH FP Equity_DX_ACTIVE_UTILIZATION_MV,IPH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IPH FP Equity_DX_BROKER_SI_CON_RATIO,IPH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IPH FP Equity_DX_DEMAND_SUPPLY_RATIO,IPH FP Equity_PX_LAST
2012-07-02,7200.0,11520.0,0.04,0.12,0.02,0.01,0.0,7520.0,7200.0,4700.0,11520.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,40.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4051,1.6
2012-07-03,7200.0,11952.0,0.04,0.14,0.02,0.01,0.0,7802.0,7200.0,4700.0,11952.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,40.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4051,1.66
2012-07-04,7200.0,11592.0,0.04,0.13,0.02,0.01,0.0,7567.0,7200.0,4700.0,11592.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,40.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4051,1.61
2012-07-05,7200.0,11520.0,0.04,0.12,0.02,0.01,0.0,7520.0,7200.0,4700.0,11520.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,40.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4051,1.6
2012-07-06,7200.0,11304.0,0.04,0.12,0.02,0.01,0.0,7379.0,7200.0,4700.0,11304.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,40.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4051,1.57
2012-07-09,7200.0,11160.0,0.04,0.12,0.02,0.01,0.0,7285.0,7200.0,4700.0,11160.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,40.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4051,1.55
2012-07-10,7200.0,11160.0,0.04,0.12,0.02,0.01,0.0,7285.0,7200.0,4700.0,11160.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,40.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4051,1.55
2012-07-11,7200.0,11304.0,0.04,0.12,0.02,0.01,0.0,7379.0,7200.0,4700.0,11304.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,40.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4051,1.57
2012-07-12,7200.0,11088.0,0.04,0.12,0.02,0.01,0.0,0.0,7200.0,0.0,11088.0,,,,,,,,,,,,,,,,,4700.0,0.01,0.01,,,100.0,40.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4051,1.54
2012-07-13,2500.0,3850.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3850.0,,,,,,,,0.01,,4700.0,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.54
2012-07-16,2500.0,3775.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3775.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.51
2012-07-17,2500.0,3800.0,0.01,0.05,0.01,0.0,0.0,0.0,2500.0,0.0,3800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.52
2012-07-18,2500.0,3700.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3700.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.48
2012-07-19,2500.0,3750.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3750.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.5
2012-07-20,2500.0,3700.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3700.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.48
2012-07-23,2500.0,3575.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3575.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.43
2012-07-24,2500.0,3525.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3525.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.41
2012-07-25,2500.0,3475.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3475.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.39
2012-07-26,2500.0,3575.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3575.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.43
2012-07-27,2500.0,3675.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3675.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.47
2012-07-30,2500.0,3700.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3700.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.48
2012-07-31,2500.0,3650.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3650.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.46
2012-08-01,2500.0,3675.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3675.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.47
2012-08-02,2500.0,3625.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3625.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.45
2012-08-03,2500.0,3675.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3675.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.47
2012-08-06,2500.0,3900.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3900.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.56
2012-08-07,2500.0,3825.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3825.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.53
2012-08-08,2500.0,3750.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3750.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.5
2012-08-09,2500.0,3750.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3750.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.5
2012-08-10,2500.0,3775.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3775.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.51
2012-08-13,2500.0,3750.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3750.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,11.64,0.0,0.0,,0.0,100.0,,0.0,,0.1164,1.5
2012-08-14,2500.0,3725.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,3725.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.49
2012-08-15,2500.0,3750.0,0.01,0.05,0.01,0.0,0.0,0.0,2500.0,0.0,3750.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.5
2012-08-16,2500.0,3875.0,0.01,0.05,0.01,0.0,0.0,0.0,2500.0,0.0,3875.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.55
2012-08-17,2500.0,3900.0,0.01,0.05,0.01,0.0,0.0,0.0,2500.0,0.0,3900.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.06,0.0,0.0,,0.0,100.0,,0.0,,0.1406,1.56
2012-08-20,2500.0,3975.0,0.01,0.05,0.01,0.0,0.0,0.0,2500.0,0.0,3975.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.59
2012-08-21,2500.0,4100.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,4100.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.64
2012-08-22,2500.0,4250.0,0.01,0.04,0.01,0.0,0.0,0.0,2500.0,0.0,4250.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.7
2012-08-23,2500.0,4175.0,0.01,0.03,0.01,0.0,0.0,0.0,2500.0,0.0,4175.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.07,0.0,0.0,,0.0,100.0,,0.0,,0.1407,1.67
2012-08-24,2500.0,4075.0,0.01,0.03,0.01,0.0,0.0,0.0,2500.0,0.0,4075.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,6.59,0.0,0.0,,0.0,100.0,,0.0,,0.0659,1.63
2012-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,2500.0,,,,,,,,0.0,,,,0.0,0.0,17773.0,29325.45,,0.03,0.0,,0.0,,0.0,1.65
2012-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17773.0,29680.91,,0.03,0.0,,0.0,,0.0,1.67
2012-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17773.0,30214.1,,0.03,0.0,,0.0,,0.0,1.7
2012-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37933.0,66762.08,,0.06,0.0,,0.0,,0.0,1.76
2012-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17774.0,31993.2,,0.03,0.0,,0.0,,0.0,1.8
2012-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17773.0,35901.46,,0.03,0.0,,0.0,,0.0,2.02
2012-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17773.0,35546.0,,0.04,0.0,,0.0,,0.0,2.0
2012-09-05,7000.0,14140.0,0.04,0.03,0.02,0.01,0.0,14140.0,0.0,7000.0,0.0,,,,,,7000.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,17773.0,35901.46,,0.04,0.0,,1.0,100.0,0.3939,2.02
2012-09-06,7000.0,13370.0,0.04,0.03,0.02,0.01,0.0,13370.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17773.0,33946.43,,0.04,0.0,,1.0,100.0,0.3939,1.91
2012-09-07,7000.0,13440.0,0.04,0.03,0.02,0.01,0.0,13440.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17773.0,34124.16,,0.03,0.0,,1.0,100.0,0.3939,1.92
2012-09-10,7000.0,13930.0,0.04,0.02,0.02,0.01,0.0,13930.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17773.0,35368.27,,0.03,0.0,,1.0,100.0,0.3939,1.99
2012-09-11,7000.0,13580.0,0.04,0.02,0.02,0.01,0.0,13580.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17773.0,34479.62,,0.04,0.0,,1.0,100.0,0.3939,1.94
2012-09-12,7000.0,15050.0,0.04,0.02,0.02,0.02,0.0,15050.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17773.0,38211.95,,0.04,0.0,,1.0,100.0,0.3939,2.15
2012-09-13,7000.0,15120.0,0.04,0.02,0.02,0.01,0.0,15120.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17773.0,38389.68,,0.04,0.0,,1.0,100.0,0.3939,2.16
2012-09-14,7000.0,14630.0,0.04,0.02,0.02,0.01,0.0,14630.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28402.0,59360.18,,0.06,0.0,,1.0,100.0,0.2465,2.09
2012-09-17,7000.0,14770.0,0.04,0.02,0.02,0.01,0.0,14770.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17773.0,37501.03,,0.04,0.0,,1.0,100.0,0.3939,2.11
2012-09-18,7000.0,14560.0,0.04,0.02,0.02,0.01,0.0,14560.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28402.0,59076.16,,0.06,0.0,,1.0,100.0,0.2465,2.08
2012-09-19,7000.0,14630.0,0.04,0.02,0.02,0.01,0.0,14630.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,22937.75,,0.02,0.0,,1.0,100.0,0.6378,2.09
2012-09-20,8000.0,16800.0,0.05,0.02,0.02,0.02,0.0,14700.0,1000.0,7000.0,2100.0,,,,,,,,,,,,,,,,1000.0,,0.0,,,,9.11,9.11,9975.0,20947.5,,0.02,9.09,,1.0,100.0,0.7289,2.1
2012-09-21,8000.0,17040.0,0.05,0.02,0.02,0.02,0.0,14910.0,1000.0,7000.0,2130.0,,,,,,,,,,,,,,,,,,0.0,,,,9.11,9.11,9975.0,21246.75,,0.02,9.11,,1.0,100.0,0.7289,2.13
2012-09-24,8000.0,16960.0,0.05,0.02,0.02,0.02,0.0,14840.0,1000.0,7000.0,2120.0,,,,,,,,,,,,,,,,,,0.0,,,,9.11,9.11,9975.0,21147.0,,0.02,9.13,,1.0,100.0,0.7289,2.12
2012-09-25,8000.0,17280.0,0.05,0.02,0.02,0.02,0.0,15120.0,1000.0,7000.0,2160.0,,,,,,,,,,,,,,,,,,0.0,,,,9.11,9.11,9975.0,21546.0,,0.02,9.03,,1.0,100.0,0.7289,2.16
2012-09-26,8000.0,16560.0,0.05,0.02,0.02,0.02,0.0,14490.0,1000.0,7000.0,2070.0,,,,,,,,,,,,,,,,,,0.0,,,,9.11,9.11,9975.0,20648.25,,0.02,9.29,,1.0,100.0,0.7289,2.07
2012-09-27,7000.0,14420.0,0.04,0.01,0.02,0.01,0.0,14420.0,0.0,7000.0,0.0,,,,,,,,0.0,,1000.0,,,,,,,,0.0,,,,0.0,0.0,10975.0,22608.5,,0.02,0.0,,1.0,100.0,0.6378,2.06
2012-09-28,7000.0,14490.0,0.04,0.01,0.02,0.01,0.0,14490.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,22718.25,,0.02,0.0,,1.0,100.0,0.6378,2.07
2012-10-01,7000.0,14350.0,0.04,0.01,0.02,0.01,0.0,14350.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,22498.75,,0.02,0.0,,1.0,100.0,0.6378,2.05
2012-10-02,7000.0,14280.0,0.04,0.01,0.02,0.01,0.0,14280.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,22389.0,,0.02,0.0,,1.0,100.0,0.6378,2.04
2012-10-03,7000.0,14070.0,0.04,0.01,0.02,0.01,0.0,14070.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,22059.75,,0.02,0.0,,1.0,100.0,0.6378,2.01
2012-10-04,7000.0,14630.0,0.04,0.01,0.02,0.01,0.0,14630.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,22937.75,,0.02,0.0,,1.0,100.0,0.6378,2.09
2012-10-05,7000.0,15190.0,0.04,0.01,0.02,0.02,0.0,15190.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,23815.75,,0.02,0.0,,1.0,100.0,0.6378,2.17
2012-10-08,7000.0,15050.0,0.04,0.01,0.02,0.02,0.0,15050.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,23596.25,,0.02,0.0,,1.0,100.0,0.6378,2.15
2012-10-09,7000.0,14770.0,0.04,0.01,0.02,0.01,0.0,14770.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,23157.25,,0.02,0.0,,1.0,100.0,0.6378,2.11
2012-10-10,7000.0,14840.0,0.04,0.01,0.02,0.01,0.0,14840.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,23267.0,,0.02,0.0,,1.0,100.0,0.6378,2.12
2012-10-11,7500.0,15975.0,0.04,0.02,0.02,0.02,0.0,14910.0,500.0,7000.0,1065.0,,,,,,,,,,,,,,,,500.0,,0.0,,,,100.0,4.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6834,2.13
2012-10-12,7500.0,16125.0,0.04,0.02,0.02,0.02,0.0,15050.0,500.0,7000.0,1075.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,4.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6834,2.15
2012-10-15,7500.0,16425.0,0.04,0.02,0.02,0.02,0.0,15330.0,500.0,7000.0,1095.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,4.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6834,2.19
2012-10-16,7500.0,16350.0,0.04,0.02,0.02,0.02,0.0,15260.0,500.0,7000.0,1090.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,4.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6834,2.18
2012-10-17,7500.0,16275.0,0.04,0.02,0.02,0.02,0.0,15190.0,500.0,7000.0,1085.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,4.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6834,2.17
2012-10-18,7173.0,15995.79,0.04,0.02,0.02,0.02,0.0,15610.0,173.0,7000.0,385.79,,,,,,,,0.0,,327.0,,,,,,,,0.0,,,,1.58,1.58,10802.0,24088.46,,0.02,1.56,,1.0,100.0,0.6536,2.23
2012-10-19,173.0,371.95,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,371.95,,,,,,,,,,,,,,,,,7000.0,0.0,0.02,,,100.0,1.58,0.0,0.0,,0.0,100.0,,0.0,,0.0158,2.15
2012-10-22,173.0,371.95,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,371.95,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.58,0.0,0.0,,0.0,100.0,,0.0,,0.0158,2.15
2012-10-23,173.0,365.03,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,365.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.58,0.0,0.0,,0.0,100.0,,0.0,,0.0158,2.11
2012-10-24,173.0,354.65,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,354.65,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.58,0.0,0.0,,0.0,100.0,,0.0,,0.0158,2.05
2012-10-25,173.0,365.03,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,365.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.58,0.0,0.0,,0.0,100.0,,0.0,,0.0158,2.11
2012-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,173.0,,,,,,,,0.0,,,,0.0,0.0,10975.0,23047.5,,0.02,0.0,,0.0,,0.0,2.1
2012-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,23047.5,,0.02,0.0,,0.0,,0.0,2.1
2012-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10975.0,24584.0,,0.02,0.0,,0.0,,0.0,2.24
2012-10-31,13000.0,28730.0,0.07,0.06,0.03,0.03,0.0,17680.0,8000.0,8000.0,17680.0,,,,,,8000.0,,,,,,,,,0.02,8000.0,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.21
2012-11-01,13000.0,28470.0,0.07,0.06,0.03,0.03,0.0,17520.0,8000.0,8000.0,17520.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.19
2012-11-02,13000.0,28600.0,0.07,0.06,0.03,0.03,0.0,17600.0,8000.0,8000.0,17600.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.2
2012-11-05,13000.0,28990.0,0.07,0.06,0.03,0.03,0.0,17840.0,8000.0,8000.0,17840.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.23
2012-11-06,13000.0,28860.0,0.07,0.06,0.03,0.03,0.0,17760.0,8000.0,8000.0,17760.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.22
2012-11-07,13000.0,28340.0,0.07,0.06,0.03,0.03,0.0,17440.0,8000.0,8000.0,17440.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.18
2012-11-08,13000.0,27950.0,0.07,0.06,0.03,0.03,0.0,17200.0,8000.0,8000.0,17200.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.15
2012-11-09,13000.0,28340.0,0.07,0.06,0.03,0.03,0.0,17440.0,8000.0,8000.0,17440.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.18
2012-11-12,13000.0,29640.0,0.07,0.07,0.03,0.03,0.0,18240.0,8000.0,8000.0,18240.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.28
2012-11-13,13000.0,29250.0,0.07,0.06,0.03,0.03,0.0,18000.0,8000.0,8000.0,18000.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.25
2012-11-14,13000.0,29120.0,0.07,0.06,0.03,0.03,0.0,17920.0,8000.0,8000.0,17920.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.24
2012-11-15,13000.0,28080.0,0.07,0.06,0.03,0.03,0.0,17280.0,8000.0,8000.0,17280.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.16
2012-11-16,13000.0,28210.0,0.07,0.06,0.03,0.03,0.0,17360.0,8000.0,8000.0,17360.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.17
2012-11-19,13000.0,28210.0,0.07,0.07,0.03,0.03,0.0,17360.0,8000.0,8000.0,17360.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.17
2012-11-20,13000.0,28210.0,0.07,0.07,0.03,0.03,0.0,17360.0,8000.0,8000.0,17360.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.17
2012-11-21,13000.0,28600.0,0.07,0.07,0.03,0.03,0.0,17600.0,8000.0,8000.0,17600.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.2
2012-11-22,13000.0,29510.0,0.07,0.07,0.03,0.03,0.0,18160.0,8000.0,8000.0,18160.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.89,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1845,2.27
