,RIO FP Equity_DX_SI_QTY,RIO FP Equity_DX_SHORT_INTEREST_VALUE,RIO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RIO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RIO FP Equity_DX_SI_MV,RIO FP Equity_DX_DSS,RIO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RIO FP Equity_DX_SUPPLY_SI_QTY,RIO FP Equity_DX_BROKER_SI_QTY,RIO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RIO FP Equity_DX_BROKER_SI_MV_NEW_x,RIO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RIO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RIO FP Equity_DX_BROKER_SI_MV_INC_x,RIO FP Equity_DX_SUPPLY_SI_MV_NEW,RIO FP Equity_DX_BROKER_SI_QTY_ADD,RIO FP Equity_DX_BROKER_SI_QTY_NEW,RIO FP Equity_DX_SUPPLY_SI_MV_DEC,RIO FP Equity_DX_BROKER_SI_QTY_INC,RIO FP Equity_DX_SUPPLY_SI_QTY_DEC,RIO FP Equity_DX_BROKER_SI_MV_NEW_y,RIO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RIO FP Equity_DX_BROKER_SI_MV_INC_y,RIO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RIO FP Equity_DX_BROKER_SI_MV_ADD,RIO FP Equity_DX_SUPPLY_SI_QTY_ADD,RIO FP Equity_DX_BROKER_SI_QTY_DEC,RIO FP Equity_DX_SUPPLY_SI_MV,RIO FP Equity_DX_BROKER_SI_MV_DEC,RIO FP Equity_DX_SUPPLY_SI_MV_RMV,RIO FP Equity_DX_BROKER_SI_MV_RMV,RIO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RIO FP Equity_DX_UTILIZATION_QUANTITY,RIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RIO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RIO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RIO FP Equity_DX_ACTIVE_UTILIZATION_MV,RIO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RIO FP Equity_DX_BROKER_SI_CON_RATIO,RIO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RIO FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-02-12,1000.0,8110.0,0.01,0.01,0.01,,8110.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0773
2016-02-15,1000.0,8210.0,0.01,0.01,0.01,,8210.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0773
2016-02-16,1000.0,8200.0,0.01,0.01,0.01,,8200.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0773
2016-02-17,1000.0,8600.0,0.01,0.01,0.01,,8600.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0773
2016-02-18,1000.0,8410.0,0.01,0.01,0.01,,8410.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0773
2016-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.01,,,0.0,0.0,12932.0,107723.56,,0.09,0.0,,0.0,,0.0
2016-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,115741.4,,0.09,0.0,,0.0,,0.0
2016-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,114448.2,,0.09,0.0,,0.0,,0.0
2016-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,110309.96,,0.09,0.0,,0.0,,0.0
2016-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,112767.04,,0.09,0.0,,0.0,,0.0
2016-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,111473.84,,0.09,0.0,,0.0,,0.0
2016-02-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,117293.24,,0.09,0.0,,0.0,,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,120267.6,,0.1,0.0,,0.0,,0.0
2016-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,124147.2,,0.1,0.0,,0.0,,0.0
2016-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,127897.48,,0.1,0.0,,0.0,,0.0
2016-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,140829.48,,0.11,0.0,,0.0,,0.0
2016-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,141088.12,,0.11,0.0,,0.0,,0.0
2016-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,138243.08,,0.11,0.0,,0.0,,0.0
2016-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,142510.64,,0.11,0.0,,0.0,,0.0
2016-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,138372.4,,0.11,0.0,,0.0,,0.0
2016-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,144321.12,,0.11,0.0,,0.0,,0.0
2016-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,144191.8,,0.12,0.0,,0.0,,0.0
2016-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12932.0,132940.96,,0.12,0.0,,0.0,,0.0
2016-03-16,6000.0,60840.0,0.05,0.03,0.06,,60840.0,0.0,6000.0,0.0,,,,,,6000.0,,,,,,,,,0.06,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.464
2016-03-17,6000.0,67620.0,0.04,0.03,0.06,,67620.0,0.0,6000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.464
2016-03-18,6000.0,67380.0,0.04,0.03,0.07,,67380.0,0.0,6000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.464
2016-03-21,29000.0,328570.0,0.18,0.15,0.33,,328570.0,0.0,29000.0,0.0,,,,0.26,,,,,23000.0,,,,0.26,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2425
2016-03-22,29000.0,332630.0,0.16,0.16,0.33,,332630.0,0.0,29000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2425
2016-03-23,29000.0,319000.0,0.16,0.14,0.33,,319000.0,0.0,29000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2425
2016-03-24,29000.0,314650.0,0.11,0.14,0.32,,314650.0,0.0,29000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2425
2016-03-25,29000.0,314650.0,0.11,0.14,0.32,,314650.0,0.0,29000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2425
2016-03-28,29000.0,314650.0,0.11,0.14,0.32,,314650.0,0.0,29000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2425
2016-03-29,29000.0,325670.0,0.11,0.14,0.32,,325670.0,0.0,29000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2425
2016-03-30,128700.0,1486485.0,0.46,0.63,1.45,,1486485.0,0.0,128700.0,0.0,,,,1.13,,,,,99700.0,,,,1.13,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.9521
2016-03-31,128700.0,1462032.0,0.45,0.64,1.49,,1462032.0,0.0,128700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.9521
2016-04-01,140700.0,1582875.0,0.49,0.68,1.6,,1582875.0,0.0,140700.0,0.0,,,,0.11,,,,,12000.0,,,,0.11,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,10.88
2016-04-04,140700.0,1546293.0,0.48,0.69,1.58,,1546293.0,0.0,140700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,10.88
2016-04-05,140700.0,1509711.0,0.48,0.69,1.54,,1509711.0,0.0,140700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0651
2016-04-06,128000.0,1351680.0,0.43,0.63,1.37,,1351680.0,0.0,128000.0,0.0,,,,,,,,,,,,,,,,,12700.0,0.0,0.17,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0592
2016-04-07,266300.0,2793487.0,0.92,1.31,2.85,,2793487.0,0.0,266300.0,0.0,,,,,,175000.0,,,,,,,,,1.89,,36700.0,0.0,0.41,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.8,0.5525,66.2,0.1232
2016-04-08,245000.0,2702350.0,0.85,1.21,2.61,,2702350.0,0.0,245000.0,0.0,,,,,,,,,,,,,,,,,21300.0,0.0,0.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.16,0.5954,71.84,0.1133
2016-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,245000.0,0.0,2.6,,,0.0,0.0,2161477.0,24727296.88,,24.69,0.0,,0.0,100.0,0.0
2016-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2161477.0,24965059.35,,24.96,0.0,,0.0,,0.0
2016-04-13,96000.0,1170240.0,0.31,0.47,1.13,,1170240.0,0.0,96000.0,0.0,,,,,,96000.0,,,,,,,,,1.13,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.48,0.5546,66.52,7.2415
2016-04-14,65000.0,790400.0,0.21,0.32,0.79,,790400.0,0.0,65000.0,0.0,,,,,,,,,,,,,,,,,31000.0,0.0,0.38,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.2602
2016-04-15,65000.0,787800.0,0.17,0.32,0.79,,787800.0,0.0,65000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.8946
2016-04-18,65000.0,772200.0,0.18,0.32,0.79,,772200.0,0.0,65000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.4185
2016-04-19,65000.0,792350.0,0.18,0.32,0.77,,792350.0,0.0,65000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.4185
2016-04-20,65000.0,786500.0,0.19,0.32,0.79,,786500.0,0.0,65000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.4185
2016-04-21,50000.0,610000.0,0.15,0.25,0.6,,610000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,15000.0,0.0,0.19,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.9373
2016-04-22,20000.0,237600.0,0.06,0.1,0.24,,237600.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,30000.0,0.0,0.36,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.9749
2016-04-25,20000.0,234800.0,0.06,0.11,0.24,,234800.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.9749
2016-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,20000.0,0.0,0.24,,,0.0,0.0,10127.0,121625.27,,0.11,0.0,,0.0,,0.0
2016-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10127.0,124359.56,,0.11,0.0,,0.0,,0.0
2016-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10127.0,128005.28,,0.11,0.0,,0.0,,0.0
2016-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11057.0,137106.8,,0.11,0.0,,0.0,,0.0
2016-05-02,17000.0,207400.0,0.06,0.1,0.21,,207400.0,0.0,17000.0,0.0,,,,,,17000.0,,,,,,,,,0.21,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5375
2016-05-03,17000.0,197540.0,0.06,0.1,0.21,,197540.0,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.6027
2016-05-04,47000.0,543320.0,0.16,0.27,0.55,,543320.0,0.0,47000.0,0.0,,,,0.34,,,,,30000.0,,,,0.34,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.431
2016-05-05,49000.0,574280.0,0.18,0.28,0.57,,574280.0,0.0,49000.0,0.0,,,,0.02,,,,,2000.0,,,,0.02,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.6196
2016-05-06,51000.0,594150.0,0.19,0.29,0.6,,594150.0,0.0,51000.0,0.0,,,,0.03,,,,,2000.0,,,,0.03,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.8081
2016-05-09,51000.0,569160.0,0.27,0.29,0.59,,569160.0,0.0,51000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.8081
2016-05-10,51000.0,605370.0,0.27,0.29,0.57,,605370.0,0.0,51000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.8081
2016-05-11,2000.0,24440.0,0.01,0.01,0.02,,24440.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,49000.0,0.0,0.54,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-05-12,2000.0,23940.0,0.01,0.01,0.02,,23940.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-05-13,2000.0,23800.0,0.01,0.01,0.02,,23800.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-05-16,2000.0,23640.0,0.01,0.01,0.02,,23640.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-05-17,2000.0,23300.0,0.01,0.01,0.02,,23300.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-05-18,2000.0,23180.0,0.01,0.01,0.02,,23180.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-05-19,2000.0,22240.0,0.01,0.01,0.02,,22240.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-05-20,2000.0,23000.0,0.01,0.01,0.02,,23000.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-05-23,42000.0,470820.0,0.26,0.24,0.48,,470820.0,0.0,42000.0,0.0,,,,0.46,,,,,40000.0,,,,0.46,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.9596
2016-05-24,42000.0,477120.0,0.25,0.24,0.47,,477120.0,0.0,42000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.9596
2016-05-25,52000.0,583960.0,0.35,0.3,0.59,,583960.0,0.0,52000.0,0.0,,,,0.12,,,,,10000.0,,,,0.12,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.9024
2016-05-26,50000.0,568500.0,0.34,0.29,0.56,,568500.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.7139
2016-05-27,51000.0,569670.0,0.63,0.29,0.58,,569670.0,0.0,51000.0,0.0,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.8081
2016-05-30,51000.0,568650.0,0.61,0.29,0.57,,568650.0,0.0,51000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.8081
2016-05-31,121000.0,1327370.0,1.6,0.69,1.35,,1327370.0,0.0,121000.0,0.0,,,,0.78,,,,,70000.0,,,,0.78,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,11.4076
2016-06-01,131000.0,1431830.0,1.79,0.74,1.44,,1431830.0,0.0,131000.0,0.0,,,,0.1,,,,,10000.0,,,,0.1,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,12.3503
2016-06-02,121000.0,1351570.0,1.78,0.69,1.32,,1351570.0,0.0,121000.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.12,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,11.4076
2016-06-03,121000.0,1374560.0,1.77,0.7,1.36,,1374560.0,0.0,121000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,11.4076
2016-06-06,142000.0,1634420.0,1.84,0.83,1.61,,1634420.0,0.0,142000.0,0.0,,,,0.26,,,,,21000.0,,,,0.26,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,13.3874
2016-06-07,141000.0,1663800.0,1.79,0.83,1.62,,1663800.0,0.0,141000.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,13.2931
2016-06-08,141000.0,1710330.0,1.77,0.84,1.66,,1710330.0,0.0,141000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,13.2931
2016-06-09,116500.0,1395670.0,1.45,0.67,1.41,,1395670.0,0.0,116500.0,0.0,,,,,,,,,,,,,,,,,24500.0,0.0,0.26,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,10.9833
2016-06-10,116500.0,1358390.0,1.57,0.67,1.39,,1358390.0,0.0,116500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,10.9833
2016-06-13,85698.0,983813.04,1.17,0.49,1.0,,983813.04,0.0,85698.0,0.0,,,,,,,,,,,,,,,,,30802.0,0.0,0.39,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,8.0794
2016-06-14,85698.0,964102.5,1.18,0.5,0.98,,964102.5,0.0,85698.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,8.0794
2016-06-15,85698.0,972672.3,1.2,0.5,0.97,,972672.3,0.0,85698.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,8.0794
2016-06-16,1000.0,11360.0,0.01,0.01,0.01,,11360.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,84698.0,0.0,0.96,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0943
2016-06-17,1000.0,11640.0,0.01,0.01,0.01,,11640.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0943
2016-06-20,1000.0,11980.0,0.02,0.01,0.01,,11980.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0943
2016-06-21,1000.0,11810.0,0.01,0.01,0.01,,11810.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0943
2016-06-22,1000.0,12040.0,0.01,0.01,0.01,,12040.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0943
2016-06-23,1000.0,12190.0,0.02,0.01,0.01,,12190.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0943
2016-06-24,1000.0,12020.0,0.01,0.01,0.01,,12020.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0943
2016-06-27,2000.0,23700.0,0.03,0.01,0.02,,23700.0,0.0,2000.0,0.0,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-06-28,2000.0,24640.0,0.03,0.01,0.02,,24640.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-06-29,2000.0,25740.0,0.03,0.01,0.02,,25740.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-06-30,2000.0,26020.0,0.03,0.01,0.03,,26020.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1886
2016-07-01,2000.0,26060.0,0.02,0.01,0.03,,26060.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1804
2016-07-04,2000.0,26440.0,0.02,0.01,0.03,,26440.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1969
2016-07-05,10000.0,128200.0,0.13,0.06,0.13,,128200.0,0.0,10000.0,0.0,,,,0.11,,,,,8000.0,,,,0.11,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9845
2016-07-06,35200.0,439648.0,0.44,0.2,0.45,,439648.0,0.0,35200.0,0.0,,,,0.16,,12600.0,,,12600.0,,,,0.16,,0.16,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.33,0.5431,64.67,3.4656
2016-07-07,100400.0,1285120.0,1.19,0.57,1.27,,1285120.0,0.0,100400.0,0.0,,,,0.82,,,,,65200.0,,,,0.82,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.58,0.5039,54.42,9.8848
2016-07-08,100400.0,1325280.0,1.19,0.57,1.3,,1325280.0,0.0,100400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.79,0.5035,54.21,9.8848
2016-07-11,100400.0,1350380.0,1.2,0.56,1.34,,1350380.0,0.0,100400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.42,0.5042,54.58,9.8848
2016-07-12,100400.0,1372468.0,1.18,0.56,1.36,,1372468.0,0.0,100400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.4,0.5042,54.6,9.8848
2016-07-13,124000.0,1665320.0,1.41,0.69,1.68,,1665320.0,0.0,124000.0,0.0,,,,0.32,,,,,23600.0,,,,0.32,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.3,0.5044,54.7,12.2083
2016-07-14,114300.0,1592199.0,1.19,0.63,1.56,,1592199.0,0.0,114300.0,0.0,,,,,,,,,,,,,,,,,9700.0,0.0,0.14,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.38,0.5001,50.62,11.2533
2016-07-15,114300.0,1579626.0,1.17,0.63,1.58,,1579626.0,0.0,114300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.47,0.5001,50.53,11.2533
2016-07-18,114300.0,1611630.0,1.3,0.63,1.6,,1611630.0,0.0,114300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.81,0.5,50.19,11.2533
