,ALCRB FP Equity_DX_SI_QTY,ALCRB FP Equity_DX_SHORT_INTEREST_VALUE,ALCRB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCRB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCRB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCRB FP Equity_DX_SI_MV,ALCRB FP Equity_DX_DSS,ALCRB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCRB FP Equity_DX_SUPPLY_SI_QTY,ALCRB FP Equity_DX_BROKER_SI_QTY,ALCRB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCRB FP Equity_DX_BROKER_SI_MV_NEW_x,ALCRB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCRB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCRB FP Equity_DX_BROKER_SI_MV_INC_x,ALCRB FP Equity_DX_SUPPLY_SI_MV_NEW,ALCRB FP Equity_DX_BROKER_SI_QTY_ADD,ALCRB FP Equity_DX_BROKER_SI_QTY_NEW,ALCRB FP Equity_DX_SUPPLY_SI_MV_DEC,ALCRB FP Equity_DX_BROKER_SI_QTY_INC,ALCRB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCRB FP Equity_DX_BROKER_SI_MV_NEW_y,ALCRB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCRB FP Equity_DX_BROKER_SI_MV_INC_y,ALCRB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCRB FP Equity_DX_BROKER_SI_MV_ADD,ALCRB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCRB FP Equity_DX_BROKER_SI_QTY_DEC,ALCRB FP Equity_DX_SUPPLY_SI_MV,ALCRB FP Equity_DX_BROKER_SI_MV_DEC,ALCRB FP Equity_DX_SUPPLY_SI_MV_RMV,ALCRB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCRB FP Equity_DX_UTILIZATION_QUANTITY,ALCRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCRB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCRB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCRB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCRB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCRB FP Equity_DX_BROKER_SI_CON_RATIO,ALCRB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCRB FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-05-18,53732.0,1657632.2,0.55,3.67,0.48,1.68,1.0,1295237.25,29360.0,41985.0,905756.0,,,3735.0,0.06,,2950.0,,0.04,1730.0,1322.0,,,0.06,3735.0,0.09,,,0.91,,,54.04,6.67,24970.0,770324.5,,0.77,54.05,33.08,0.2619,35.09,0.1221
2023-05-19,51853.0,1648925.4,0.53,3.55,0.46,1.63,1.0,1267071.0,27220.0,39845.0,865596.0,,,,0.01,,,,0.07,311.0,2140.0,,,0.01,,,,2451.0,0.84,0.07,,52.16,6.13,24970.0,794046.0,,0.77,52.31,34.2,0.2788,37.66,0.1169
2023-05-22,51942.0,1703697.6,0.53,3.68,0.46,1.68,1.0,1309835.2,27309.0,39934.0,895735.2,,,89.0,0.01,,,,,89.0,,,,0.01,89.0,,,,0.86,,,52.24,6.15,24970.0,819016.0,,0.79,52.17,34.26,0.2792,37.69,0.117
2023-05-23,55672.0,1814907.2,0.57,3.98,0.49,1.86,1.0,1418067.4,30874.0,43499.0,1006492.4,,,3565.0,0.13,,,,,3600.0,,,,0.13,3565.0,,,35.0,1.01,0.0,,55.29,6.96,24970.0,814022.0,,0.82,55.23,31.84,0.2576,34.84,0.1254
2023-05-24,56885.0,1794721.75,0.58,4.11,0.5,1.88,1.0,1376116.35,30992.0,43617.0,977797.6,,,1389.0,0.03,,,,0.04,1095.0,1271.0,,,0.03,1389.0,,,977.0,1.01,0.04,,55.38,6.98,24970.0,787803.5,,0.82,55.21,33.74,0.2662,35.3,0.128
2023-05-25,56889.0,1794847.95,0.58,4.14,0.5,1.82,1.0,1358132.85,30422.0,43047.0,959814.1,,,,,,,,0.03,,570.0,,,,,,,570.0,0.96,0.04,,54.92,6.85,24970.0,787803.5,,0.79,54.96,33.61,0.2693,36.18,0.1282
2023-05-26,59366.0,1855187.5,0.61,4.49,0.53,1.9,1.0,1403500.0,32287.0,44912.0,1008968.75,,,2458.0,0.06,,,,0.02,1865.0,593.0,,,0.06,2458.0,,,,1.02,,,57.39,7.28,23970.0,749062.5,,0.76,57.35,32.21,0.265,36.55,0.1339
2023-05-29,62689.0,1968434.6,0.64,4.73,0.56,2.0,1.0,1371960.2,35497.0,43693.0,1114605.8,,,3280.0,0.0,,,,0.01,256.0,70.0,,,0.0,3280.0,,,1475.0,1.11,0.05,,62.81,8.01,21016.0,659902.4,,0.66,62.82,30.8,0.2417,34.49,0.1414
2023-05-30,60383.0,1977543.25,0.62,4.62,0.54,1.92,1.0,1500998.0,32932.0,45832.0,1078523.0,,,220.0,0.06,,1644.0,,0.09,1986.0,2785.0,,,0.06,220.0,0.05,,1491.0,1.03,0.05,,59.6,7.45,22326.0,731176.5,,0.7,59.64,34.79,0.2781,35.87,0.1366
2023-05-31,56914.0,1826939.4,0.58,4.14,0.51,1.88,1.0,1434934.2,31802.0,44702.0,1020844.2,,3989.0,,0.02,0.13,,,0.09,161.0,3630.0,,3989.0,0.02,,,2500.0,1291.0,1.03,0.03,0.12,57.73,7.2,23281.0,747320.1,3989.0,0.77,57.48,34.17,0.283,37.38,0.1288
2023-06-01,55267.0,1915001.55,0.56,3.78,0.49,1.79,1.0,1598958.9,33246.0,46146.0,1151973.9,,,4535.0,0.04,,,,0.11,1444.0,3091.0,,,0.04,4535.0,,,,1.07,,,63.94,7.53,18746.0,649548.9,,0.6,64.26,29.5,0.2707,38.36,0.1252
2023-06-02,63809.0,2466217.85,0.65,3.86,0.57,2.23,1.0,1903744.4,37966.0,49256.0,1467385.9,,,4737.0,0.22,,,,0.0,3200.0,17.0,,,0.22,4737.0,,,90.0,1.33,0.0,,100.0,8.56,0.0,0.0,,0.0,100.0,29.5,0.2626,36.52,0.1439
2023-06-05,53935.0,2157400.0,0.55,2.53,0.48,2.12,1.0,1863160.0,33679.0,46579.0,1347160.0,,,336.0,0.13,,,,0.12,1740.0,4623.0,,,0.13,336.0,,,4417.0,1.29,0.14,,68.8,7.62,15273.0,610920.0,,0.59,68.6,30.32,0.3199,42.94,0.1221
2023-06-06,56707.0,2341999.1,0.58,2.52,0.5,2.3,1.0,1989090.6,34512.0,48162.0,1425345.6,,,1189.0,0.12,,,,0.01,1939.0,356.0,,,0.12,1189.0,,,356.0,1.37,0.0,,69.32,7.79,15273.0,630774.9,,0.61,69.06,33.08,0.3243,42.2,0.128
2023-06-07,52734.0,2148910.5,0.54,2.01,0.47,2.21,1.0,1817613.0,30954.0,44604.0,1261375.5,,,,,,,,0.12,,3558.0,,,,,,,3558.0,1.25,0.11,,64.35,6.77,17147.0,698740.25,,0.71,63.83,34.1,0.3458,45.53,0.1153
2023-06-08,45756.0,1857693.6,0.47,1.69,0.41,1.89,1.0,1582628.6,25331.0,38981.0,1028438.6,,,,,,1000.0,,0.24,,5623.0,,,,,0.04,,6623.0,1.01,0.29,,58.57,5.51,17915.0,727349.0,,0.73,58.09,28.69,0.3733,52.91,0.0995
2023-06-09,43133.0,1712380.1,0.44,1.55,0.38,1.79,1.0,1479777.8,23624.0,37274.0,937872.8,,,,0.01,,,,0.11,231.0,2854.0,,,0.01,,,1147.0,1938.0,0.93,0.08,,55.75,5.09,18751.0,744414.7,,0.76,55.01,28.83,0.4094,56.42,0.0929
2023-06-12,41681.0,1619306.85,0.42,1.4,0.37,1.69,1.0,1399299.3,22568.0,36018.0,876766.8,,,,,,,,0.05,,1056.0,,,,,,,1256.0,0.87,0.06,,53.51,4.81,19611.0,761887.35,,0.78,52.87,27.03,0.4234,58.49,0.0889
2023-06-13,42311.0,1686093.35,0.43,1.38,0.38,1.67,1.0,1413718.6,22026.0,35476.0,877736.1,,,2672.0,0.07,,,,0.13,2002.0,3214.0,,,0.07,2672.0,,,2544.0,0.84,0.11,,49.11,4.65,22825.0,909576.25,,0.88,48.74,31.1,0.435,57.61,0.0894
2023-06-14,45737.0,1884364.4,0.47,1.45,0.41,1.84,1.0,1487896.8,22664.0,36114.0,933756.8,,,2788.0,0.03,,,,0.11,800.0,2950.0,,,0.03,2788.0,,800.0,162.0,0.89,0.0,,46.79,4.77,25775.0,1061930.0,,1.02,46.45,34.54,0.4105,53.23,0.0962
2023-06-15,40471.0,1669428.75,0.41,1.27,0.36,1.68,1.0,1335551.25,18927.0,32377.0,780738.75,,,868.0,,,,,0.18,,4605.0,,,,868.0,,,3737.0,0.75,0.13,,39.68,3.96,28775.0,1186968.75,,1.18,38.87,36.78,0.5036,60.63,0.0848
2023-06-16,42811.0,1761672.65,0.44,1.32,0.38,1.79,1.0,1376344.05,20197.0,33447.0,831106.55,,,1307.0,0.05,,,,0.0,1070.0,37.0,,,0.05,1307.0,,,,0.81,,,41.24,4.18,28775.0,1184091.25,,1.18,40.47,40.0,0.4921,57.57,0.0887
2023-06-19,66663.0,2736516.15,0.68,1.99,0.59,2.77,1.0,1850451.9,33525.0,45078.0,1376201.25,,,13328.0,0.42,,1460.0,,,10171.0,,,,0.42,13328.0,0.06,,,1.35,,,53.81,6.82,28775.0,1181213.75,,1.18,53.32,39.96,0.4631,55.0,0.1355
2023-06-20,78052.0,3129885.2,0.8,2.3,0.69,3.23,1.0,2255584.9,42069.0,56249.0,1686966.9,,,8544.0,0.46,,,,,11171.0,,,,0.46,8544.0,,,,1.7,,,59.38,8.41,28775.0,1153877.5,,1.18,58.96,37.45,0.4806,58.28,0.156
2023-06-21,82968.0,3376797.6,0.85,2.39,0.74,3.34,1.0,2489415.5,46985.0,61165.0,1912289.5,,,4916.0,0.17,,,,,4916.0,,,,0.17,4916.0,,,,1.85,,,66.32,9.31,23859.0,971061.3,,0.95,66.13,35.13,0.4943,60.85,0.1644
2023-06-22,89088.0,3189350.4,0.91,2.53,0.79,3.65,1.0,2408803.0,53105.0,67285.0,1901159.0,,,6120.0,0.27,,,,,6120.0,,,,0.27,6120.0,,,,2.12,,,74.96,10.41,17739.0,635056.2,,0.72,74.58,32.66,0.512,63.62,0.1746
2023-06-23,103126.0,3413470.6,1.05,2.57,0.92,3.75,1.0,2592491.3,67143.0,78323.0,2222433.3,,,10000.0,0.23,,,,0.08,11038.0,962.0,,,0.23,10000.0,,5000.0,,2.38,,,67.75,13.04,31958.0,1057809.8,,1.15,67.41,27.77,0.4343,59.14,0.2003
2023-06-26,158848.0,4995769.6,1.62,3.67,1.41,5.33,1.0,3280297.9,98865.0,104302.0,3109304.25,,,2279.0,0.75,,7700.0,,,21000.0,,,,0.75,2279.0,0.27,29443.0,2721.0,3.25,0.15,,75.57,19.21,31958.0,1005079.1,,1.06,75.49,17.9,0.2221,38.09,0.3086
2023-06-27,189510.0,5770579.5,1.93,4.13,1.68,5.98,1.0,3935723.4,106527.0,129252.0,3243747.15,,,7162.0,0.7,,,,,24950.0,,,,0.7,7162.0,,500.0,,3.33,,,76.92,20.69,31958.0,973121.1,,1.0,76.92,15.12,0.1918,34.9,0.3681
2023-06-28,199252.0,6286400.6,2.03,4.33,1.77,6.12,2.0,4413655.7,115287.0,139894.0,3637304.85,,,9660.0,0.36,,,,0.03,12642.0,900.0,,,0.36,9660.0,,,2000.0,3.53,0.08,,78.3,22.52,31958.0,1008274.9,,0.98,78.33,13.27,0.1765,32.97,0.3892
2023-06-29,230234.0,7574698.6,2.35,4.84,2.04,7.32,2.0,5177966.5,146778.0,157385.0,4828996.2,,,33000.0,0.6,,1000.0,,0.04,16491.0,1509.0,,,0.6,33000.0,0.03,,,4.66,,,100.0,27.86,0.0,0.0,,0.0,100.0,11.42,0.1784,34.18,0.4369
2023-06-30,231034.0,8086190.0,2.35,4.78,2.05,7.64,2.0,5508475.0,147578.0,157385.0,5165230.0,,,,,,,,,,,,,,,,800.0,,4.86,,,100.0,28.59,0.0,0.0,,0.0,100.0,11.43,0.1782,34.14,0.4476
2023-07-03,245414.0,8319534.6,2.5,4.93,2.18,8.59,2.0,5794018.5,148428.0,170915.0,5031709.2,,,850.0,0.54,,,,,13530.0,,,,0.54,850.0,,,,5.17,,,100.0,28.75,0.0,0.0,,0.0,100.0,12.56,0.1703,32.44,0.4754
2023-07-04,242414.0,7478471.9,2.47,4.77,2.15,8.26,2.0,5180177.75,148428.0,167915.0,4579003.8,,,,,,,,,,,,,,,,,3000.0,5.0,0.14,,100.0,28.75,0.0,0.0,,0.0,100.0,11.37,0.1708,32.76,0.4696
2023-07-05,240379.0,7632033.25,2.45,4.39,2.13,7.47,2.0,5234146.25,149423.0,164855.0,4744180.25,,,1025.0,0.03,,,,0.02,3000.0,30.0,,,0.03,1025.0,,,6060.0,4.63,0.36,,100.0,28.54,0.0,0.0,,0.0,100.0,11.04,0.1725,33.13,0.4591
2023-07-06,236866.0,7638928.5,2.41,4.13,2.1,7.55,2.0,5302706.25,146340.0,164425.0,4719465.0,,,,,,,,0.09,,3083.0,,,,,,,430.0,4.64,0.0,,100.0,28.01,0.0,0.0,,0.0,100.0,11.15,0.1748,33.63,0.4533
2023-07-07,235466.0,7958750.8,2.4,4.04,2.09,7.6,2.0,5456165.0,147940.0,161425.0,5000372.0,,,1600.0,,,,,,,,,,,1600.0,,,3000.0,4.75,0.09,,100.0,27.9,0.0,0.0,,0.0,100.0,11.95,0.1756,33.79,0.444
2023-07-10,230229.0,7194656.25,2.35,3.86,2.04,7.78,2.0,4940781.25,146023.0,158105.0,4563218.75,,,,0.11,,,,0.06,2000.0,1917.0,,,0.11,,,,5320.0,4.89,0.04,,100.0,27.62,0.0,0.0,,0.0,100.0,12.02,0.1698,32.5,0.4355
2023-07-11,230229.0,6515480.7,2.35,3.74,2.04,7.19,2.0,4474371.5,146023.0,158105.0,4132450.9,,,,,,,,,,,,,,,,,,4.53,,,100.0,27.48,0.0,0.0,,0.0,100.0,11.98,0.1698,32.51,0.4333
2023-07-12,237539.0,6651092.0,2.42,3.45,2.11,6.71,2.0,4631620.0,153333.0,165415.0,4293324.0,,,,0.02,,,,,7310.0,,,,0.02,,,7310.0,,4.31,,,54.44,28.23,128305.0,3592540.0,,3.59,54.57,11.72,0.1792,34.48,0.4374
2023-07-13,211916.0,5891264.8,1.38,2.85,1.26,5.69,2.0,3937453.0,151490.0,141635.0,4211422.0,,,8157.0,0.06,,,,0.29,8868.0,10000.0,,,0.06,8157.0,,,32648.0,4.22,0.99,,54.14,26.74,128305.0,3566879.0,,3.56,54.25,15.02,0.2504,44.66,0.3741
2023-07-14,178978.0,4921895.0,1.16,2.33,1.06,4.83,1.0,3767225.0,125339.0,136990.0,3446822.5,,,,,,,,0.73,,26151.0,,,,,,,4645.0,3.48,0.14,,27.59,15.43,328942.0,9045905.0,,9.12,27.64,11.6,0.3151,53.07,0.2203
2023-07-17,168586.0,4711978.7,1.1,2.25,1.0,4.51,1.0,3506355.45,118029.0,125451.0,3298910.55,,,,0.17,,,,0.2,5697.0,7310.0,,,0.17,,,,17236.0,3.26,0.5,,56.03,14.29,92615.0,2588589.25,,2.55,56.13,12.33,0.3135,52.55,0.2041
2023-07-18,85824.0,2312956.8,0.56,1.13,0.51,2.26,1.0,1853108.95,74697.0,68761.0,2013084.15,,,5240.0,,,,,1.34,,48572.0,,,,5240.0,,,56690.0,2.09,1.56,,51.7,9.15,69781.0,1880597.95,,1.95,51.67,25.72,0.2137,27.9,0.1051
2023-07-19,91531.0,2485066.65,0.6,1.22,0.54,2.39,1.0,2031580.2,65975.0,74828.0,1791221.25,,,,0.53,,,,0.28,18000.0,9793.0,,,0.53,,,1071.0,11933.0,1.78,0.34,,48.6,8.19,69781.0,1894554.15,,1.89,48.6,23.4,0.2577,39.93,0.1136
2023-07-20,92043.0,2466752.4,0.6,1.21,0.55,2.43,1.0,1978590.4,68137.0,73828.0,1826071.6,,,3162.0,,,,,0.03,,1000.0,,,,3162.0,,,1000.0,1.86,0.02,,49.4,8.45,69781.0,1870130.8,,1.91,49.38,22.07,0.2641,41.53,0.1141
2023-07-21,93693.0,2482864.5,0.61,1.23,0.56,2.44,1.0,2040235.0,68137.0,76990.0,1805630.5,,,,0.08,,,,,3162.0,,,,0.08,,,,,1.83,,,49.4,7.19,69781.0,1849196.5,,1.87,49.37,21.59,0.2705,42.73,0.0989
2023-07-24,93693.0,2464125.9,0.61,1.24,0.56,2.42,1.0,2024837.0,68137.0,76990.0,1792003.1,,,,,,,,,,,,,,,,,,1.81,,,49.4,6.97,69781.0,1835240.3,,1.86,49.39,21.58,0.2707,42.77,0.0958
2023-07-25,92768.0,2435160.0,0.6,1.23,0.55,2.37,1.0,2020987.5,76682.0,76990.0,2012902.5,,,9470.0,,,,,0.02,,925.0,,,,9470.0,,,,2.02,,,52.36,7.88,69781.0,1831751.25,,1.84,52.36,21.6,0.2703,42.71,0.0954
2023-07-26,76716.0,1998451.8,0.5,1.02,0.46,1.94,1.0,1808364.95,72201.0,69419.0,1880836.05,,,4087.0,,,,,0.26,,9993.0,,,,4087.0,,1425.0,7571.0,1.89,0.2,,50.85,7.44,69781.0,1817795.05,,1.82,50.86,25.33,0.2861,43.81,0.0791
2023-07-27,82228.0,2166707.8,0.53,1.1,0.49,2.1,1.0,1974431.85,72201.0,74931.0,1902496.35,,,,0.15,,,,,5512.0,,,,0.15,,,,,1.89,,,50.85,7.43,69781.0,1838729.35,,1.83,50.84,23.51,0.3101,47.85,0.0846
2023-07-28,80228.0,2134064.8,0.52,1.08,0.48,2.05,1.0,1939964.6,72201.0,72931.0,1920546.6,,,,,,,,,,,,,,,,,2000.0,1.9,0.05,,50.85,7.43,69781.0,1856174.6,,1.83,50.9,21.49,0.3148,49.14,0.0826
2023-07-31,79028.0,2094242.0,0.51,1.07,0.47,2.05,1.0,1900871.5,71001.0,71731.0,1881526.5,,,,,,,,0.03,,1200.0,,,,,,,1200.0,1.89,0.03,,50.43,7.31,69781.0,1849196.5,,1.86,50.43,20.29,0.3183,49.92,0.0814
2023-08-01,79028.0,2078436.4,0.51,1.06,0.47,2.04,1.0,1886525.3,69075.0,71731.0,1816672.5,,,,,,,,0.05,,1926.0,,,,,,,,1.84,,,49.75,7.11,69781.0,1835240.3,,1.86,49.76,20.28,0.3184,49.93,0.0813
2023-08-02,79028.0,2038922.4,0.51,1.07,0.47,2.02,1.0,1850659.8,69075.0,71731.0,1782135.0,,,,,,,,,,,,,,,,,,1.82,,,49.75,7.09,69781.0,1800349.8,,1.84,49.74,20.28,0.3185,49.94,0.0812
2023-08-03,62879.0,1619134.25,0.41,0.84,0.37,1.56,1.0,1431236.5,54386.0,55582.0,1400439.5,,,,,,,,0.41,,14689.0,,,,,,,16149.0,1.4,0.43,,36.32,5.57,95351.0,2455288.25,,2.45,36.36,15.67,0.4466,63.4,0.0644
2023-08-04,62149.0,1597229.3,0.4,0.89,0.37,1.67,1.0,1428457.4,53656.0,55582.0,1378959.2,,,,,,,,0.02,,730.0,,,,,,,,1.38,,,36.01,5.5,95351.0,2450520.7,,2.44,36.07,22.57,0.4171,59.06,0.0637
2023-08-07,62149.0,1597229.3,0.4,0.92,0.37,1.67,1.0,1428457.4,53656.0,55582.0,1378959.2,,,,,,,,,,,,,,,,,,1.38,,,36.01,5.5,95351.0,2450520.7,,2.45,36.01,22.58,0.4173,59.07,0.0637
2023-08-08,62149.0,1563047.35,0.4,0.95,0.37,1.67,1.0,1397887.3,51082.0,55582.0,1284712.3,,,,,,,,0.07,,2574.0,,,,,,,,1.32,,,34.88,5.23,95351.0,2398077.65,,2.46,34.9,22.59,0.4176,59.1,0.0637
2023-08-09,57649.0,1464284.6,0.37,0.89,0.34,1.52,1.0,1297482.8,50011.0,51082.0,1270279.4,,,,,,,,0.03,,1071.0,,,,,,,4500.0,1.25,0.12,,34.4,5.12,95351.0,2421915.4,,2.39,34.41,24.27,0.4754,63.49,0.0591
2023-08-10,43126.0,1091087.8,0.28,0.68,0.26,1.17,1.0,1068014.2,42214.0,42214.0,1068014.2,,,,,,,,0.19,,7797.0,,,,,,,8868.0,1.07,0.22,,62.28,4.32,25570.0,646921.0,,0.65,62.28,15.23,0.727,83.89,0.0442
2023-08-11,46710.0,1181763.0,0.3,0.75,0.28,1.26,1.0,1068014.2,45798.0,42214.0,1158689.4,,,3584.0,,,,,,,,,,,3584.0,,,,1.17,,,64.17,4.69,25570.0,646921.0,,0.65,64.16,14.18,0.7428,85.01,0.0478
2023-08-14,46710.0,1153737.0,0.3,0.76,0.28,1.26,1.0,1131210.6,45798.0,45798.0,1131210.6,,,,0.1,,,,,3584.0,,,,0.1,,,,,1.17,,,64.17,4.69,25570.0,631579.0,,0.65,64.16,13.99,0.7454,85.19,0.0479
2023-08-15,46710.0,1135053.0,0.3,0.76,0.28,1.23,1.0,1112891.4,45798.0,45798.0,1112891.4,,,,,,,,,,,,,,,,,,1.13,,,64.17,4.66,25570.0,621351.0,,0.63,64.17,14.02,0.745,85.16,0.0475
2023-08-16,148644.0,3597184.8,0.97,2.55,0.88,3.69,1.0,2341713.0,96765.0,96765.0,2341713.0,,,967.0,,,50967.0,,,,,,,,967.0,1.24,50000.0,,2.36,,,45.93,9.84,113896.0,2756283.2,,2.77,45.96,33.07,0.2978,33.07,0.1512
2023-08-17,150460.0,3573425.0,0.98,2.68,0.89,3.72,1.0,2341298.75,98581.0,98581.0,2341298.75,,,1816.0,0.04,,,,,1816.0,,,,0.04,1816.0,,,,2.39,,,52.74,10.03,88326.0,2097742.5,,2.14,52.78,32.7,0.2912,32.7,0.1531
2023-08-18,150460.0,3520764.0,0.98,2.7,0.89,3.65,1.0,2306795.4,98581.0,98581.0,2306795.4,,,,,,,,,,,,,,,,,,2.34,,,52.74,10.03,88326.0,2066828.4,,2.1,52.76,32.71,0.2913,32.71,0.1531
2023-08-21,151535.0,3583802.75,0.99,2.76,0.9,3.62,1.0,2356864.4,99656.0,99656.0,2356864.4,,,1075.0,0.02,,,,,1075.0,,,,0.02,1075.0,,,,2.33,,,53.01,10.14,88326.0,2088909.9,,2.07,52.99,32.48,0.2875,32.48,0.1541
2023-08-22,151535.0,3629263.25,0.99,2.83,0.9,3.66,1.0,2386761.2,99656.0,99656.0,2386761.2,,,,,,,,,,,,,,,,,,2.36,,,53.01,10.14,88326.0,2115407.7,,2.09,53.06,32.5,0.2874,32.5,0.1541
2023-08-23,51535.0,1218802.75,0.34,1.12,0.31,1.31,1.0,1174364.4,49656.0,49656.0,1174364.4,,,,,,,,1.18,,50000.0,,,,,,,50000.0,1.19,1.18,,100.0,5.05,0.0,0.0,,0.0,100.0,12.76,0.6244,77.46,0.0524
2023-08-24,51535.0,1229109.75,0.34,1.3,0.31,1.3,1.0,1184295.6,49656.0,49656.0,1184295.6,,,,,,,,,,,,,,,,,,1.18,,,100.0,5.05,0.0,0.0,,0.0,100.0,12.85,0.6234,77.37,0.0524
2023-08-25,54790.0,1317699.5,0.36,1.53,0.33,1.38,1.0,1272509.55,52911.0,52911.0,1272509.55,,,3255.0,0.07,,227.0,,,3028.0,,,,0.07,3255.0,0.01,,,1.26,,,100.0,5.38,0.0,0.0,,0.0,100.0,13.8,0.5668,73.01,0.0557
2023-08-28,56893.0,1376810.6,0.37,1.73,0.34,1.44,1.0,1331338.8,55014.0,55014.0,1331338.8,,,403.0,0.05,,,,,2103.0,,,,0.05,403.0,,1700.0,,1.32,,,100.0,5.61,0.0,0.0,,0.0,100.0,13.35,0.5286,70.4,0.058
2023-08-29,62543.0,1526049.2,0.41,2.03,0.37,1.58,1.0,1416761.6,58064.0,58064.0,1416761.6,,,450.0,0.07,,,,,3050.0,,,,0.07,450.0,,2600.0,,1.4,,,30.64,5.87,131418.0,3206599.2,,3.18,30.52,12.19,0.4478,64.28,0.0632
2023-08-30,62991.0,1530681.3,0.41,2.2,0.37,1.61,1.0,1421841.6,58512.0,58512.0,1421841.6,,,448.0,0.01,,,,,448.0,,,,0.01,448.0,,,,1.42,,,30.81,5.92,131418.0,3193457.4,,3.21,30.66,12.81,0.4439,63.88,0.0637
2023-08-31,66991.0,1654677.7,0.44,2.55,0.4,1.71,1.0,1494646.4,60512.0,60512.0,1494646.4,,,2000.0,0.05,,,,,2000.0,,,,0.05,2000.0,,,,1.48,,,31.53,6.12,131418.0,3246024.6,,3.19,31.66,12.38,0.4238,62.02,0.0677
2023-09-01,68220.0,1691856.0,0.44,2.62,0.41,1.76,1.0,1531176.8,61741.0,61741.0,1531176.8,,,1229.0,0.03,,,,,1229.0,,,,0.03,1229.0,,,,1.53,,,31.96,6.24,131418.0,3259166.4,,3.25,32.06,12.31,0.4141,61.02,0.0689
2023-09-04,68220.0,1671390.0,0.44,2.72,0.41,1.77,1.0,1512654.5,61741.0,61741.0,1512654.5,,,,,,,,,,,,,,,,,,1.53,,,31.96,6.24,131418.0,3219741.0,,3.26,31.98,12.28,0.4142,61.04,0.0689
2023-09-05,69662.0,1724134.5,0.45,2.82,0.41,1.79,1.0,1539029.25,62183.0,62183.0,1539029.25,,,1000.0,0.01,,,,0.02,442.0,558.0,,,0.01,1000.0,,,,1.53,,,32.29,6.28,130418.0,3227845.5,,3.2,32.39,12.81,0.399,59.66,0.0703
2023-09-06,69956.0,1724415.4,0.45,2.97,0.42,1.8,1.0,1540058.05,62477.0,62477.0,1540058.05,,,294.0,0.01,,,,,294.0,,,,0.01,294.0,,,,1.54,,,32.39,6.31,130418.0,3214803.7,,3.23,32.35,13.11,0.3972,59.46,0.0706
2023-09-07,70454.0,1712032.2,0.46,3.09,0.42,1.81,1.0,1530292.5,62975.0,62975.0,1530292.5,,,498.0,0.01,,,,,498.0,,,,0.01,498.0,,,,1.55,,,32.56,6.36,130418.0,3169157.4,,3.21,32.58,13.77,0.3935,59.03,0.0712
2023-09-08,62025.0,1504106.25,0.4,2.8,0.37,1.58,1.0,1385790.5,57146.0,57146.0,1385790.5,,,,,,,,0.15,,5829.0,,,,,,,5829.0,1.39,0.14,,39.43,5.77,87782.0,2128713.5,,2.13,39.41,13.37,0.4815,66.85,0.0626
2023-09-11,62025.0,1519612.5,0.4,2.86,0.37,1.58,1.0,1400077.0,57146.0,57146.0,1400077.0,,,,,,,,,,,,,,,,,,1.38,,,39.43,5.77,87782.0,2150659.0,,2.13,39.34,13.37,0.481,66.81,0.0626
2023-09-12,62025.0,1497903.75,0.4,2.99,0.37,1.6,1.0,1380075.9,57146.0,57146.0,1380075.9,,,,,,,,,,,,,,,,,,1.4,,,39.43,5.75,87782.0,2119935.3,,2.15,39.43,13.38,0.4822,66.91,0.0625
2023-09-13,61731.0,1469197.8,0.4,2.72,0.37,1.57,1.0,1353077.6,56852.0,56852.0,1353077.6,,,,,,,,0.01,,294.0,,,,,,,294.0,1.37,0.01,,39.31,5.72,87782.0,2089211.6,,2.12,39.28,13.44,0.4852,67.15,0.0622
2023-09-14,61421.0,1507885.55,0.4,2.73,0.36,1.55,1.0,1388106.1,56542.0,56542.0,1388106.1,,,,,,,,0.01,,310.0,,,,,,,310.0,1.36,0.01,,39.18,5.69,87782.0,2155048.1,,2.09,39.35,13.44,0.4883,67.38,0.0618
2023-09-15,61233.0,1494085.2,0.4,2.7,0.36,1.58,1.0,1375037.6,56354.0,56354.0,1375037.6,,,,,,,,0.0,,188.0,,,,,,,188.0,1.38,0.0,,39.1,5.67,87782.0,2141880.8,,2.15,39.09,13.55,0.4933,67.78,0.0616
