,ANX FP Equity_DX_SI_QTY,ANX FP Equity_DX_SHORT_INTEREST_VALUE,ANX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ANX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ANX FP Equity_DX_SI_MV,ANX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ANX FP Equity_DX_SUPPLY_SI_QTY,ANX FP Equity_DX_BROKER_SI_QTY,ANX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ANX FP Equity_DX_BROKER_SI_MV_NEW_x,ANX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ANX FP Equity_DX_BROKER_SI_MV_INC_x,ANX FP Equity_DX_BROKER_SI_QTY_ADD,ANX FP Equity_DX_BROKER_SI_QTY_NEW,ANX FP Equity_DX_SUPPLY_SI_MV_DEC,ANX FP Equity_DX_BROKER_SI_QTY_INC,ANX FP Equity_DX_SUPPLY_SI_QTY_DEC,ANX FP Equity_DX_BROKER_SI_MV_NEW_y,ANX FP Equity_DX_BROKER_SI_MV_INC_y,ANX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ANX FP Equity_DX_BROKER_SI_MV_ADD,ANX FP Equity_DX_SUPPLY_SI_QTY_ADD,ANX FP Equity_DX_BROKER_SI_QTY_DEC,ANX FP Equity_DX_SUPPLY_SI_MV,ANX FP Equity_DX_BROKER_SI_MV_DEC,ANX FP Equity_DX_BROKER_SI_MV_RMV,ANX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ANX FP Equity_DX_UTILIZATION_QUANTITY,ANX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ANX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ANX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ANX FP Equity_DX_ACTIVE_UTILIZATION_MV,ANX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ANX FP Equity_DX_BROKER_SI_CON_RATIO,ANX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ANX FP Equity_DX_DEMAND_SUPPLY_RATIO,ANX FP Equity_PX_LAST
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,242662.0,28066286.92,28.11,0.0,,0.0,,0.0,115.66
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,242562.0,28108084.56,27.91,0.0,,0.0,,0.0,115.88
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,242662.0,28109966.08,28.14,0.0,,0.0,,0.0,115.84
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,242662.0,28109966.08,28.1,0.0,,0.0,,0.0,
2020-12-28,4000.0,467600.0,0.14,0.08,0.46,467600.0,4000.0,4000.0,467600.0,,,,4000.0,,,,,,,,0.46,4000.0,,0.46,,,100.0,1.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.016,116.9
2020-12-29,4000.0,468400.0,0.14,0.08,0.47,468400.0,4000.0,4000.0,468400.0,,,,,,,,,,,,,,,0.47,,,100.0,1.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.016,117.1
2020-12-30,4000.0,467040.0,0.14,0.08,0.47,467040.0,4000.0,4000.0,467040.0,,,,,,,,,,,,,,,0.47,,,100.0,1.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.016,116.76
2020-12-31,4000.0,466880.0,0.14,0.08,0.47,466880.0,4000.0,4000.0,466880.0,,,,,,,,,,,,,,,0.47,,,100.0,1.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.016,116.72
2021-01-01,4000.0,466880.0,0.14,0.08,0.47,466880.0,4000.0,4000.0,466880.0,,,,,,,,,,,,,,,0.47,,,100.0,1.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.016,
2021-01-04,4000.0,462000.0,0.14,0.07,0.47,462000.0,4000.0,4000.0,462000.0,,,,,,,,,,,,,,,0.47,,,100.0,1.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.016,115.5
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.46,,4000.0,,,,,,4000.0,0.0,0.46,,0.0,0.0,242362.0,28031588.92,28.25,0.0,,0.0,,0.0,115.66
2021-01-06,500.0,57970.0,0.05,0.01,0.06,57970.0,500.0,500.0,57970.0,,,,500.0,,,,,,,,0.06,500.0,,0.06,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,115.94
2021-01-07,4500.0,527220.0,0.48,0.08,0.52,527220.0,4500.0,4500.0,527220.0,,4000.0,0.46,,,,4000.0,,,0.46,4000.0,,,,0.52,,,50.0,1.41,4500.0,527220.0,0.57,47.62,,1.0,100.0,0.0141,117.16
2021-01-08,11500.0,1362520.0,2.05,0.21,1.35,1362520.0,4500.0,11500.0,533160.0,,,0.82,,,,7000.0,,,0.82,,,,,0.53,,,50.0,1.41,4500.0,533160.0,0.58,47.62,,1.0,100.0,0.0361,118.48
2021-01-11,11500.0,1367810.0,2.01,0.21,1.36,1367810.0,4500.0,11500.0,535230.0,,,,,,,,,,,,,,,0.53,,,50.0,1.41,4500.0,535230.0,0.59,47.62,,1.0,100.0,0.0361,118.94
2021-01-12,11500.0,1361370.0,1.9,0.21,1.37,1361370.0,4500.0,11500.0,532710.0,,,,,,,,,,,,,,,0.54,,,50.0,1.41,4500.0,532710.0,0.59,47.62,,1.0,100.0,0.0361,118.38
2021-01-13,11500.0,1368500.0,1.91,0.21,1.36,1368500.0,4500.0,11500.0,535500.0,,,,,,,,,,,,,,,0.53,,,50.0,1.41,4500.0,535500.0,0.59,47.62,,1.0,100.0,0.0361,119.0
2021-01-14,11500.0,1371720.0,1.89,0.21,1.37,1371720.0,4500.0,11500.0,536760.0,,,,,,,,,,,,,,,0.54,,,50.0,1.41,4500.0,536760.0,0.59,47.62,,1.0,100.0,0.0361,119.28
2021-01-15,11500.0,1363440.0,1.9,0.21,1.37,1363440.0,4500.0,11500.0,533520.0,,,,,,,,,,,,,,,0.54,,,50.0,1.41,4500.0,533520.0,0.59,47.62,,1.0,100.0,0.0361,118.56
2021-01-18,11500.0,1359990.0,2.4,0.21,1.36,1359990.0,4500.0,11500.0,532170.0,,,,,,,,,,,,,,,0.53,,,100.0,1.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.0366,118.26
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.53,,4500.0,,,,,,11500.0,0.0,1.36,,0.0,0.0,309663.0,36657905.94,36.36,0.0,,0.0,,0.0,118.38
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,309663.0,37766499.48,36.52,0.0,,0.0,,0.0,121.96
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,309663.0,37995650.1,36.71,0.0,,0.0,,0.0,122.7
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,309563.0,37828598.6,37.8,0.0,,0.0,,0.0,122.2
2021-01-25,5000.0,613900.0,0.94,0.09,0.61,613900.0,5000.0,5000.0,613900.0,,,,5000.0,,,,,,,,0.61,5000.0,,0.61,,,50.0,1.56,5000.0,613900.0,0.67,47.62,,1.0,100.0,0.0156,122.78
2021-01-26,5000.0,618300.0,0.93,0.09,0.61,618300.0,5000.0,5000.0,618300.0,,,,,,,,,,,,,,,0.61,,,50.0,1.56,5000.0,618300.0,0.68,47.62,,1.0,100.0,0.0156,123.66
2021-01-27,5000.0,610500.0,0.93,0.09,0.62,610500.0,5000.0,5000.0,610500.0,,,,,,,,,,,,,,,0.62,,,50.0,1.56,5000.0,610500.0,0.68,47.62,,1.0,100.0,0.0156,122.1
2021-01-28,5000.0,610400.0,0.91,0.09,0.61,610400.0,5000.0,5000.0,610400.0,,,,,,,,,,,,,,,0.61,,,50.0,1.56,5000.0,610400.0,0.67,47.62,,1.0,100.0,0.0156,122.08
2021-01-29,5000.0,596200.0,0.87,0.09,0.61,596200.0,5000.0,5000.0,596200.0,,,,,,,,,,,,,,,0.61,,,50.0,1.56,5000.0,596200.0,0.67,47.62,,1.0,100.0,0.0156,119.24
2021-02-01,43000.0,5227080.0,7.44,0.83,5.16,5227080.0,5000.0,43000.0,607800.0,,,2.24,19000.0,,,19000.0,,,2.24,,2.31,,,0.6,,,50.0,1.56,5000.0,607800.0,0.66,47.62,44.69,0.5056,55.31,0.1345,121.56
2021-02-02,43000.0,5344900.0,7.23,0.83,5.3,5344900.0,5000.0,43000.0,621500.0,,,,,,,,,,,,,,,0.61,,,50.0,1.56,5000.0,621500.0,0.67,47.62,44.67,0.5057,55.33,0.1345,124.3
2021-02-03,38000.0,4736320.0,2.32,0.73,4.74,4736320.0,0.0,38000.0,0.0,,,,,,0.61,,5000.0,,,,,,5000.0,0.0,0.56,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,14.5985,124.64
2021-02-04,38000.0,4757600.0,2.28,0.73,4.75,4757600.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,31.5877,125.2
2021-02-05,38000.0,4775080.0,2.25,0.73,4.77,4775080.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,34.6084,125.66
2021-02-08,38000.0,4790280.0,2.3,0.73,4.79,4790280.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,34.4828,126.06
2021-02-09,38000.0,4794080.0,2.28,0.73,4.8,4794080.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,34.4828,126.16
2021-02-10,38000.0,4754560.0,2.28,0.73,4.76,4754560.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.82,0.5,50.18,34.4828,125.12
2021-02-11,38000.0,4800160.0,2.28,0.73,4.75,4800160.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,34.4828,126.32
2021-02-12,38000.0,4807000.0,2.28,0.73,4.76,4807000.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.92,0.5,50.08,34.4828,126.5
2021-02-15,38000.0,4841200.0,2.24,0.73,4.83,4841200.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,34.4828,127.4
2021-02-16,38000.0,4826000.0,2.22,0.73,4.83,4826000.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,34.4828,127.0
2021-02-17,42000.0,5280240.0,2.45,0.81,5.3,5280240.0,4000.0,42000.0,502880.0,,,0.48,,,,4000.0,,,0.48,,,4000.0,,0.51,,,100.0,43.95,0.0,0.0,0.0,100.0,45.03,0.5049,54.97,4.6144,125.72
2021-02-18,41600.0,5205824.0,2.42,0.8,5.24,5205824.0,4000.0,41600.0,500560.0,,,1.17,,,,9300.0,,,1.17,,,,9700.0,0.5,1.21,,100.0,43.95,0.0,0.0,0.0,100.0,22.23,0.6543,77.77,4.5704,125.14
2021-02-19,41600.0,5234112.0,2.39,0.8,5.21,5234112.0,4000.0,41600.0,503280.0,,,,,,,,,,,,,,,0.5,,,100.0,43.95,0.0,0.0,0.0,100.0,22.45,0.6518,77.55,4.5704,125.82
2021-02-22,45600.0,5576880.0,2.64,0.88,5.65,5576880.0,4000.0,45600.0,489200.0,,,0.46,,,,4000.0,,,0.46,,,,,0.5,,,100.0,43.47,0.0,0.0,0.0,100.0,28.76,0.5902,71.24,4.9554,122.3
2021-02-23,46300.0,5544888.0,2.7,0.89,5.62,5544888.0,4700.0,46300.0,562872.0,,700.0,0.0,,,,700.0,,,0.0,700.0,,,,0.58,,,50.0,44.33,4700.0,562872.0,0.63,47.62,28.35,0.5937,71.65,4.3671,119.76
2021-02-24,57500.0,6962100.0,3.15,1.11,6.9,6962100.0,4700.0,57500.0,569076.0,,,1.28,,,,11200.0,,,1.28,,,,,0.56,,,50.0,44.26,4700.0,569076.0,0.62,47.62,33.09,0.5572,66.91,5.4153,121.08
2021-02-25,29200.0,3487064.0,1.6,0.56,3.51,3487064.0,4700.0,29200.0,561274.0,,,,,,,,,,,,,,28300.0,0.57,3.35,,50.0,44.26,4700.0,561274.0,0.62,47.62,18.94,0.6929,81.06,2.75,119.42
2021-02-26,25200.0,3020472.0,1.38,0.49,2.98,3020472.0,700.0,25200.0,83902.0,,,,,,0.49,,4000.0,,,,,,4000.0,0.08,0.57,,100.0,21.1,0.0,0.0,0.0,100.0,22.4,0.6524,77.6,7.5949,119.86
2021-03-01,15600.0,1903824.0,0.86,0.31,1.86,1903824.0,700.0,15600.0,85428.0,,,,,,,,,,,,,,9600.0,0.08,1.13,,100.0,22.26,0.0,0.0,0.0,100.0,26.45,1.0,100.0,4.9603,122.04
2021-03-02,14900.0,1806178.0,0.81,0.3,1.82,1806178.0,0.0,14900.0,0.0,,,,,,0.08,,700.0,,,,,,700.0,0.0,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,9.644,121.22
2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14900.0,0.0,1.82,,0.0,0.0,1493.0,178473.22,0.01,0.0,,0.0,,0.0,119.54
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1493.0,175517.08,0.01,0.0,,0.0,,0.0,117.56
2021-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1393.0,159860.68,0.0,0.0,,0.0,,0.0,114.76
2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,165363.3,0.0,0.0,,0.0,,0.0,118.54
2021-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,166814.1,0.0,0.0,,0.0,,0.0,119.58
2021-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,167539.5,0.0,0.0,,0.0,,0.0,120.1
2021-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,169743.6,0.0,0.0,,0.0,,0.0,121.68
2021-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,167121.0,0.0,0.0,,0.0,,0.0,119.8
2021-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,168990.3,0.0,0.0,,0.0,,0.0,121.14
2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,172645.2,0.0,0.0,,0.0,,0.0,123.76
2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,169938.9,0.0,0.0,,0.0,,0.0,121.82
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,169353.0,0.0,0.0,,0.0,,0.0,121.4
2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,168320.7,0.0,0.0,,0.0,,0.0,120.66
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,171306.0,0.0,0.0,,0.0,,0.0,122.8
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,171724.5,0.0,0.0,,0.0,,0.0,123.1
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,170552.7,0.0,0.0,,0.0,,0.0,122.26
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1395.0,168627.6,0.0,0.0,,0.0,,0.0,120.88
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1383.0,168034.5,0.0,0.0,,0.0,,0.0,121.5
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1383.0,168891.96,0.0,0.0,,0.0,,0.0,122.12
2021-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1383.0,169777.08,0.0,0.0,,0.0,,0.0,122.76
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1383.0,172377.12,0.0,0.0,,0.0,,0.0,124.64
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1383.0,174258.0,0.0,0.0,,0.0,,0.0,126.0
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1383.0,174258.0,0.0,0.0,,0.0,,0.0,
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1383.0,174258.0,0.0,0.0,,0.0,,0.0,
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1386.0,177906.96,0.0,0.0,,0.0,,0.0,128.36
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1386.0,176798.16,0.0,0.0,,0.0,,0.0,127.56
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1376.0,177008.64,0.0,0.0,,0.0,,0.0,128.64
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1263.0,163002.78,0.0,0.0,,0.0,,0.0,129.06
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1243.0,160496.16,0.0,0.0,,0.0,,0.0,129.12
2021-04-13,800.0,104160.0,0.03,0.02,0.1,104160.0,800.0,800.0,104160.0,,,,800.0,,,,,,,,0.1,800.0,,0.1,,,100.0,28.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.2814,130.2
2021-04-14,800.0,103504.0,0.03,0.02,0.1,103504.0,800.0,800.0,103504.0,,,,,,,,,,,,,,,0.1,,,100.0,28.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.2814,129.38
2021-04-15,5100.0,664938.0,0.18,0.11,0.66,664938.0,5100.0,5100.0,664938.0,,4300.0,0.56,,,,4300.0,,,0.56,4300.0,,,,0.66,,,50.0,44.57,5100.0,664938.0,0.73,47.62,,1.0,100.0,0.4457,130.38
2021-04-16,5100.0,665346.0,0.2,0.12,0.66,665346.0,5100.0,5100.0,665346.0,,,,,,,,,,,,,,,0.66,,,50.0,44.57,5100.0,665346.0,0.73,47.62,,1.0,100.0,0.4457,130.46
2021-04-19,5100.0,657390.0,0.2,0.12,0.67,657390.0,5100.0,5100.0,657390.0,,,,,,,,,,,,,,,0.67,,,50.0,44.57,5100.0,657390.0,0.73,47.62,,1.0,100.0,0.4457,128.9
2021-04-20,5100.0,649842.0,0.16,0.12,0.66,649842.0,5100.0,5100.0,649842.0,,,,,,,,,,,,,,,0.66,,,50.0,44.57,5100.0,649842.0,0.72,47.62,,1.0,100.0,0.4457,127.42
2021-04-21,4300.0,553152.0,0.14,0.1,0.55,553152.0,4300.0,4300.0,553152.0,,,,,,0.11,,800.0,,,,,,800.0,0.55,0.11,,50.0,43.69,4300.0,553152.0,0.6,47.62,,1.0,100.0,0.4369,128.64
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.55,,4300.0,,,,,,4300.0,0.0,0.55,,0.0,0.0,1443.0,186781.92,0.03,0.0,,0.0,,0.0,129.44
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1143.0,147241.26,0.0,0.0,,0.0,,0.0,128.82
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1143.0,147721.32,0.0,0.0,,0.0,,0.0,129.24
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1143.0,147469.86,0.0,0.0,,0.0,,0.0,129.02
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1143.0,146784.06,0.0,0.0,,0.0,,0.0,128.42
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1143.0,146441.16,0.0,0.0,,0.0,,0.0,128.12
2021-04-30,4000.0,515360.0,0.17,0.09,0.51,515360.0,4000.0,4000.0,515360.0,,,,4000.0,,,,,,,,0.51,4000.0,,0.51,,,100.0,43.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.4375,128.84
2021-05-03,4000.0,511280.0,0.17,0.09,0.52,511280.0,4000.0,4000.0,511280.0,,,,,,,,,,,,,,,0.52,,,100.0,43.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.4376,127.82
2021-05-04,4000.0,499360.0,0.18,0.09,0.51,499360.0,4000.0,4000.0,499360.0,,,,,,,,,,,,,,,0.51,,,100.0,43.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.4376,124.84
2021-05-05,4000.0,506880.0,0.18,0.09,0.5,506880.0,4000.0,4000.0,506880.0,,,,,,,,,,,,,,,0.5,,,100.0,43.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.4376,126.72
2021-05-06,4000.0,500960.0,0.17,0.09,0.51,500960.0,4000.0,4000.0,500960.0,,,,,,,,,,,,,,,0.51,,,100.0,43.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.4376,125.24
2021-05-07,4000.0,506640.0,0.17,0.09,0.5,506640.0,4000.0,4000.0,506640.0,,,,,,,,,,,,,,,0.5,,,100.0,43.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.437,126.66
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.5,,4000.0,,,,,,4000.0,0.0,0.5,,0.0,0.0,1954.0,241827.04,0.1,0.0,,0.0,,0.0,123.76
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1554.0,189743.4,0.05,0.0,,0.0,,0.0,122.1
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1269.0,153117.54,0.01,0.0,,0.0,,0.0,120.66
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1169.0,141799.7,0.0,0.0,,0.0,,0.0,121.3
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1169.0,143483.06,0.0,0.0,,0.0,,0.0,122.74
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1454.0,177271.68,0.04,0.0,,0.0,,0.0,121.92
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1154.0,140788.0,0.0,0.0,,0.0,,0.0,122.0
2021-05-19,2700.0,323460.0,0.08,0.06,0.33,323460.0,2700.0,2700.0,323460.0,,,,2700.0,,,,,,,,0.33,2700.0,,0.33,,,100.0,41.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.4117,119.8
2021-05-20,2700.0,332424.0,0.12,0.06,0.32,332424.0,2700.0,2700.0,332424.0,,,,,,,,,,,,,,,0.32,,,100.0,41.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.4117,123.12
2021-05-21,2700.0,332910.0,0.12,0.06,0.33,332910.0,2700.0,2700.0,332910.0,,,,,,,,,,,,,,,0.33,,,100.0,41.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.4116,123.3
2021-05-24,2700.0,336852.0,0.12,0.06,0.33,336852.0,2700.0,2700.0,336852.0,,,,,,,,,,,,,,,0.33,,,100.0,41.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.4116,124.76
2021-05-25,2700.0,335178.0,0.12,0.06,0.34,335178.0,2700.0,2700.0,335178.0,,,,,,,,,,,,,,,0.34,,,100.0,41.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.4116,124.14
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.34,,2700.0,,,,,,2700.0,0.0,0.34,,0.0,0.0,1160.0,145116.0,0.0,0.0,,0.0,,0.0,125.1
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1160.0,145440.8,0.0,0.0,,0.0,,0.0,125.38
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1160.0,145788.8,0.0,0.0,,0.0,,0.0,125.68
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1160.0,144768.0,0.0,0.0,,0.0,,0.0,124.8
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1160.0,144350.4,0.0,0.0,,0.0,,0.0,124.44
