,ALDLS FP Equity_DX_SI_QTY,ALDLS FP Equity_DX_SHORT_INTEREST_VALUE,ALDLS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDLS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDLS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDLS FP Equity_DX_SI_MV,ALDLS FP Equity_DX_DSS,ALDLS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDLS FP Equity_DX_SUPPLY_SI_QTY,ALDLS FP Equity_DX_BROKER_SI_QTY,ALDLS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDLS FP Equity_DX_BROKER_SI_QTY_ADD,ALDLS FP Equity_DX_SUPPLY_SI_MV_DEC,ALDLS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDLS FP Equity_DX_BROKER_SI_MV_ADD,ALDLS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDLS FP Equity_DX_BROKER_SI_QTY_DEC,ALDLS FP Equity_DX_SUPPLY_SI_MV,ALDLS FP Equity_DX_BROKER_SI_MV_DEC,ALDLS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDLS FP Equity_DX_UTILIZATION_QUANTITY,ALDLS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDLS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDLS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDLS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDLS FP Equity_DX_BROKER_SI_CON_RATIO,ALDLS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDLS FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,13847.4,0.01,0.0,0.0,,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,13462.75,0.01,0.0,0.0,,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,13682.55,0.01,0.0,0.0,,0.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,13792.45,0.01,0.0,0.0,,0.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14836.5,0.01,0.0,0.0,,0.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14671.65,0.01,0.0,0.0,,0.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14561.75,0.01,0.0,0.0,,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14561.75,0.01,0.0,0.0,,0.0
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14287.0,0.01,0.0,0.0,,0.0
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14396.9,0.01,0.0,0.0,,0.0
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14341.95,0.01,0.0,0.0,,0.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14287.0,0.01,0.0,0.0,,0.0
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14287.0,0.01,0.0,0.0,,0.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14396.9,0.01,0.0,0.0,,0.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14341.95,0.01,0.0,0.0,,0.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14287.0,0.01,0.0,0.0,,0.0
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14287.0,0.01,0.0,0.0,,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14287.0,0.01,0.0,0.0,,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14232.05,0.01,0.0,0.0,,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14341.95,0.01,0.0,0.0,,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14396.9,0.01,0.0,0.0,,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14177.1,0.01,0.0,0.0,,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14232.05,0.01,0.0,0.0,,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14561.75,0.01,0.0,0.0,,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14506.8,0.01,0.0,0.0,,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14726.6,0.01,0.0,0.0,,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14451.85,0.01,0.0,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14341.95,0.01,0.0,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14451.85,0.01,0.0,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14561.75,0.01,0.0,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14287.0,0.01,0.0,0.0,,0.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14506.8,0.01,0.0,0.0,,0.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14341.95,0.01,0.0,0.0,,0.0
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14287.0,0.01,0.0,0.0,,0.0
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14561.75,0.01,0.0,0.0,,0.0
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14506.8,0.01,0.0,0.0,,0.0
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14561.75,0.01,0.0,0.0,,0.0
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14561.75,0.01,0.0,0.0,,0.0
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14451.85,0.01,0.0,0.0,,0.0
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14946.4,0.01,0.0,0.0,,0.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14891.45,0.01,0.0,0.0,,0.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14946.4,0.01,0.0,0.0,,0.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14891.45,0.02,0.0,0.0,,0.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14946.4,0.01,0.0,0.0,,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14836.5,0.01,0.0,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14726.6,0.01,0.0,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,15056.3,0.01,0.0,0.0,,0.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14836.5,0.02,0.0,0.0,,0.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,15001.35,0.01,0.0,0.0,,0.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14726.6,0.02,0.0,0.0,,0.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14616.7,0.01,0.0,0.0,,0.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1099.0,14836.5,0.01,0.0,0.0,,0.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,13500.0,0.01,0.0,0.0,,0.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,13400.0,0.01,0.0,0.0,,0.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,13650.0,0.01,0.0,0.0,,0.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,13500.0,0.01,0.0,0.0,,0.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,13700.0,0.01,0.0,0.0,,0.0
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,14100.0,0.01,0.0,0.0,,0.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,13800.0,0.01,0.0,0.0,,0.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,13900.0,0.01,0.0,0.0,,0.0
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,13900.0,0.01,0.0,0.0,,0.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,14450.0,0.01,0.0,0.0,,0.0
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,14500.0,0.01,0.0,0.0,,0.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,14600.0,0.01,0.0,0.0,,0.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,14600.0,0.01,0.0,0.0,,0.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,14600.0,0.01,0.0,0.0,,0.0
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,14100.0,0.01,0.0,0.0,,0.0
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,14500.0,0.01,0.0,0.0,,0.0
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,14500.0,0.01,0.0,0.0,,0.0
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,14700.0,0.01,0.0,0.0,,0.0
2024-04-08,700.0,10150.0,0.03,0.38,0.03,0.01,0.0,10150.0,700.0,700.0,10150.0,700.0,,,0.01,700.0,,0.01,,100.0,70.0,0.0,0.0,0.0,100.0,1.0,100.0,0.7
2024-04-09,1.0,14.5,0.0,0.0,0.0,0.0,0.0,14.5,1.0,1.0,14.5,,0.01,699.0,,,699.0,0.0,0.01,100.0,0.09,0.0,0.0,0.0,100.0,1.0,100.0,0.0009
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,1200.0,17640.0,0.02,0.0,0.0,,0.0
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,17520.0,0.02,0.0,0.0,,0.0
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,18000.0,0.02,0.0,0.0,,0.0
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,18120.0,0.02,0.0,0.0,,0.0
2024-04-16,700.0,10640.0,0.03,0.36,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,700.0,,,0.01,700.0,,0.01,,100.0,36.84,0.0,0.0,0.0,100.0,1.0,100.0,0.3684
2024-04-17,700.0,10360.0,0.03,0.35,0.03,0.01,0.0,10360.0,700.0,700.0,10360.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-04-18,700.0,10360.0,0.03,0.35,0.03,0.01,0.0,10360.0,700.0,700.0,10360.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-04-19,700.0,10570.0,0.03,0.36,0.03,0.01,0.0,10570.0,700.0,700.0,10570.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-04-22,700.0,10570.0,0.03,0.35,0.03,0.01,0.0,10570.0,700.0,700.0,10570.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-04-23,700.0,10640.0,0.03,0.34,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,70.0,0.0,0.0,0.0,100.0,1.0,100.0,0.7
2024-04-24,700.0,10570.0,0.03,0.34,0.03,0.01,0.0,10570.0,700.0,700.0,10570.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-04-25,700.0,10570.0,0.03,0.34,0.03,0.01,0.0,10570.0,700.0,700.0,10570.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-04-26,700.0,10500.0,0.03,0.34,0.03,0.01,0.0,10500.0,700.0,700.0,10500.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-04-29,700.0,10640.0,0.03,0.35,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-04-30,700.0,10500.0,0.03,0.34,0.03,0.01,0.0,10500.0,700.0,700.0,10500.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-01,700.0,10500.0,0.03,0.35,0.03,0.01,0.0,10500.0,700.0,700.0,10500.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-02,700.0,10500.0,0.03,0.35,0.03,0.01,0.0,10500.0,700.0,700.0,10500.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-03,700.0,10640.0,0.03,0.36,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-06,700.0,10570.0,0.03,0.37,0.03,0.01,0.0,10570.0,700.0,700.0,10570.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-07,700.0,10710.0,0.03,0.38,0.03,0.01,0.0,10710.0,700.0,700.0,10710.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-08,700.0,10710.0,0.03,0.37,0.03,0.01,0.0,10710.0,700.0,700.0,10710.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-09,700.0,10640.0,0.03,0.38,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-10,700.0,10640.0,0.03,0.38,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-13,700.0,10570.0,0.03,0.43,0.03,0.01,0.0,10570.0,700.0,700.0,10570.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-14,700.0,10570.0,0.03,0.42,0.03,0.01,0.0,10570.0,700.0,700.0,10570.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-15,700.0,10640.0,0.03,0.42,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-16,700.0,10640.0,0.03,0.53,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-17,700.0,10640.0,0.03,0.59,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-20,700.0,10570.0,0.03,0.82,0.03,0.01,0.0,10570.0,700.0,700.0,10570.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-21,700.0,10640.0,0.03,0.83,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-22,700.0,10570.0,0.03,0.83,0.03,0.01,0.0,10570.0,700.0,700.0,10570.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-23,700.0,10640.0,0.03,0.89,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-24,700.0,10710.0,0.03,1.02,0.03,0.01,0.0,10710.0,700.0,700.0,10710.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-27,700.0,10710.0,0.03,1.03,0.03,0.01,0.0,10710.0,700.0,700.0,10710.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-28,700.0,10640.0,0.03,1.09,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-29,700.0,10500.0,0.03,1.12,0.03,0.01,0.0,10500.0,700.0,700.0,10500.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-30,700.0,10640.0,0.03,1.19,0.03,0.01,0.0,10640.0,700.0,700.0,10640.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-05-31,700.0,10710.0,0.03,1.24,0.03,0.01,0.0,10710.0,700.0,700.0,10710.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-06-03,700.0,10710.0,0.03,1.24,0.03,0.01,0.0,10710.0,700.0,700.0,10710.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-06-04,700.0,10780.0,0.03,1.28,0.03,0.01,0.0,10780.0,700.0,700.0,10780.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-06-05,700.0,10780.0,0.03,1.47,0.03,0.01,0.0,10780.0,700.0,700.0,10780.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-06-06,700.0,10780.0,0.03,1.5,0.03,0.01,0.0,10780.0,700.0,700.0,10780.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-06-07,700.0,10780.0,0.03,1.47,0.03,0.01,0.0,10780.0,700.0,700.0,10780.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-06-10,700.0,10500.0,0.03,1.49,0.03,0.01,0.0,10500.0,700.0,700.0,10500.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-06-11,700.0,10290.0,0.03,1.41,0.03,0.01,0.0,10290.0,700.0,700.0,10290.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-06-12,700.0,10290.0,0.03,1.37,0.03,0.01,0.0,10290.0,700.0,700.0,10290.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-06-13,700.0,10080.0,0.03,1.29,0.03,0.01,0.0,10080.0,700.0,700.0,10080.0,,,,,,,0.01,,100.0,58.33,0.0,0.0,0.0,100.0,1.0,100.0,0.5833
2024-06-14,63.0,837.9,0.0,0.11,0.0,0.0,0.0,837.9,63.0,63.0,837.9,,0.01,637.0,,,637.0,0.0,0.01,100.0,5.25,0.0,0.0,0.0,100.0,1.0,100.0,0.0525
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,63.0,,,63.0,0.0,0.0,0.0,0.0,1200.0,15960.0,0.02,0.0,0.0,,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15960.0,0.02,0.0,0.0,,0.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15720.0,0.02,0.0,0.0,,0.0
