,HCO FP Equity_DX_SI_QTY,HCO FP Equity_DX_SHORT_INTEREST_VALUE,HCO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HCO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HCO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HCO FP Equity_DX_SI_MV,HCO FP Equity_DX_DSS,HCO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HCO FP Equity_DX_SUPPLY_SI_QTY,HCO FP Equity_DX_BROKER_SI_QTY,HCO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HCO FP Equity_DX_BROKER_SI_MV_NEW_x,HCO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,HCO FP Equity_DX_SUPPLY_SI_QTY_INC_x,HCO FP Equity_DX_BROKER_SI_MV_INC_x,HCO FP Equity_DX_SUPPLY_SI_MV_NEW,HCO FP Equity_DX_BROKER_SI_QTY_ADD,HCO FP Equity_DX_BROKER_SI_QTY_NEW,HCO FP Equity_DX_SUPPLY_SI_MV_DEC,HCO FP Equity_DX_BROKER_SI_QTY_INC,HCO FP Equity_DX_SUPPLY_SI_QTY_DEC,HCO FP Equity_DX_BROKER_SI_MV_NEW_y,HCO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,HCO FP Equity_DX_BROKER_SI_MV_INC_y,HCO FP Equity_DX_SUPPLY_SI_QTY_INC_y,HCO FP Equity_DX_BROKER_SI_MV_ADD,HCO FP Equity_DX_SUPPLY_SI_QTY_ADD,HCO FP Equity_DX_BROKER_SI_QTY_DEC,HCO FP Equity_DX_SUPPLY_SI_MV,HCO FP Equity_DX_BROKER_SI_MV_DEC,HCO FP Equity_DX_SUPPLY_SI_MV_RMV,HCO FP Equity_DX_BROKER_SI_MV_RMV,HCO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HCO FP Equity_DX_UTILIZATION_QUANTITY,HCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HCO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HCO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,HCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HCO FP Equity_DX_ACTIVE_UTILIZATION_MV,HCO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HCO FP Equity_DX_BROKER_SI_CON_RATIO,HCO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HCO FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-12-21,1433.0,6563.14,0.02,0.29,0.01,0.01,0.0,3206.0,1033.0,700.0,4731.14,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.97,0.4134,56.39,0.0521
2022-12-22,1433.0,6606.13,0.02,0.22,0.01,0.01,0.0,3227.0,1033.0,700.0,4762.13,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.94,0.4135,56.42,0.0521
2022-12-23,1433.0,6677.78,0.02,0.22,0.01,0.01,0.0,3262.0,1033.0,700.0,4813.78,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.8,0.4142,56.52,0.0521
2022-12-26,1433.0,6677.78,0.02,0.23,0.01,0.01,0.0,3262.0,1033.0,700.0,4813.78,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.74,0.4133,56.4,0.0521
2022-12-27,1433.0,6763.76,0.02,0.23,0.01,0.01,0.0,3304.0,1033.0,700.0,4875.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.87,0.4139,56.47,0.0521
2022-12-28,1433.0,6792.42,0.02,0.23,0.01,0.01,0.0,3318.0,1033.0,700.0,4896.42,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.69,0.4148,56.6,0.0521
2022-12-29,1433.0,6749.43,0.02,0.23,0.01,0.01,0.0,3297.0,1033.0,700.0,4865.43,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.85,0.414,56.49,0.0521
2022-12-30,1433.0,6806.75,0.02,0.23,0.01,0.01,0.0,3325.0,1033.0,700.0,4906.75,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.86,0.4139,56.48,0.0521
2023-01-02,1433.0,6706.44,0.02,0.22,0.01,0.01,0.0,3276.0,1033.0,700.0,4834.44,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.99,0.4128,56.31,0.0521
2023-01-03,1433.0,6677.78,0.02,0.22,0.01,0.01,0.0,3262.0,1033.0,700.0,4813.78,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,23.13,0.4127,56.28,0.0521
2023-01-04,1433.0,6649.12,0.02,0.22,0.01,0.01,0.0,3248.0,1033.0,700.0,4793.12,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.84,0.414,56.49,0.0521
2023-01-05,1433.0,6806.75,0.02,0.2,0.01,0.01,0.0,3325.0,1033.0,700.0,4906.75,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.69,0.0,0.0,,0.0,100.0,23.05,0.413,56.34,0.0511
2023-01-06,1433.0,6806.75,0.02,0.2,0.01,0.01,0.0,3325.0,1033.0,700.0,4906.75,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.69,0.0,0.0,,0.0,100.0,22.71,0.4146,56.59,0.0511
2023-01-09,1433.0,6778.09,0.02,0.2,0.01,0.01,0.0,3311.0,1033.0,700.0,4886.09,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.69,0.0,0.0,,0.0,100.0,22.7,0.4147,56.59,0.0511
2023-01-10,1433.0,6763.76,0.02,0.18,0.01,0.01,0.0,3304.0,1033.0,700.0,4875.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.69,0.0,0.0,,0.0,100.0,22.92,0.4136,56.43,0.0511
2023-01-11,1433.0,6706.44,0.02,0.18,0.01,0.01,0.0,3276.0,1033.0,700.0,4834.44,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.69,0.0,0.0,,0.0,100.0,22.86,0.4139,56.48,0.0511
2023-01-12,1433.0,6778.09,0.02,0.16,0.01,0.01,0.0,3311.0,1033.0,700.0,4886.09,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.69,0.0,0.0,,0.0,100.0,22.78,0.4143,56.54,0.0511
2023-01-13,1433.0,6763.76,0.02,0.16,0.01,0.01,0.0,3304.0,1033.0,700.0,4875.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.69,0.0,0.0,,0.0,100.0,22.87,0.4139,56.47,0.0511
2023-01-16,1433.0,6792.42,0.02,0.16,0.01,0.01,0.0,3318.0,1033.0,700.0,4896.42,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.69,0.0,0.0,,0.0,100.0,22.93,0.4136,56.43,0.0511
2023-01-17,1433.0,6720.77,0.02,0.16,0.01,0.01,0.0,3283.0,1033.0,700.0,4844.77,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.69,0.0,0.0,,0.0,100.0,22.97,0.4134,56.4,0.0511
2023-01-18,1100.0,5192.0,0.02,0.13,0.01,0.01,0.0,3304.0,700.0,700.0,3304.0,,,,,,,,0.0,,333.0,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-01-19,1100.0,5137.0,0.02,0.13,0.01,0.01,0.0,3269.0,700.0,700.0,3269.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-01-20,1100.0,5170.0,0.02,0.12,0.01,0.01,0.0,3290.0,700.0,700.0,3290.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-01-23,1100.0,5203.0,0.02,0.13,0.01,0.01,0.0,3311.0,700.0,700.0,3311.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-01-24,1100.0,5192.0,0.02,0.13,0.01,0.01,0.0,3304.0,700.0,700.0,3304.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-01-25,1100.0,5225.0,0.02,0.13,0.01,0.01,0.0,3325.0,700.0,700.0,3325.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-01-26,1100.0,5588.0,0.02,0.13,0.01,0.01,0.0,3556.0,700.0,700.0,3556.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-01-27,1100.0,5676.0,0.02,0.12,0.01,0.01,0.0,3612.0,700.0,700.0,3612.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-01-30,1100.0,5544.0,0.02,0.12,0.01,0.01,0.0,3528.0,700.0,700.0,3528.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-01-31,1100.0,5489.0,0.02,0.11,0.01,0.01,0.0,3493.0,700.0,700.0,3493.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-01,1100.0,5522.0,0.02,0.11,0.01,0.01,0.0,3514.0,700.0,700.0,3514.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-02,1100.0,5610.0,0.02,0.11,0.01,0.01,0.0,3570.0,700.0,700.0,3570.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-03,1100.0,5654.0,0.02,0.12,0.01,0.01,0.0,3598.0,700.0,700.0,3598.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-06,1100.0,5698.0,0.02,0.12,0.01,0.01,0.0,3626.0,700.0,700.0,3626.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-07,1100.0,5698.0,0.02,0.12,0.01,0.01,0.0,3626.0,700.0,700.0,3626.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-08,1100.0,5566.0,0.02,0.12,0.01,0.01,0.0,3542.0,700.0,700.0,3542.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-09,1100.0,5654.0,0.02,0.11,0.01,0.01,0.0,3598.0,700.0,700.0,3598.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-10,1100.0,5610.0,0.02,0.1,0.01,0.01,0.0,3570.0,700.0,700.0,3570.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-13,1100.0,5654.0,0.02,0.1,0.01,0.01,0.0,3598.0,700.0,700.0,3598.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-14,1100.0,5742.0,0.02,0.1,0.01,0.01,0.0,3654.0,700.0,700.0,3654.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-15,1100.0,5874.0,0.02,0.09,0.01,0.01,0.0,3738.0,700.0,700.0,3738.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,27.23,0.6037,72.77,0.0392
2023-02-16,1100.0,5962.0,0.02,0.09,0.01,0.01,0.0,3794.0,700.0,700.0,3794.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-17,1100.0,5918.0,0.02,0.08,0.01,0.01,0.0,3766.0,700.0,700.0,3766.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-20,1100.0,6028.0,0.02,0.08,0.01,0.01,0.0,3836.0,700.0,700.0,3836.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.7,0.6086,73.3,0.0392
2023-02-21,1100.0,6050.0,0.02,0.09,0.01,0.01,0.0,3850.0,700.0,700.0,3850.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-22,1100.0,6006.0,0.02,0.08,0.01,0.01,0.0,3822.0,700.0,700.0,3822.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-23,1100.0,5962.0,0.02,0.09,0.01,0.01,0.0,3794.0,700.0,700.0,3794.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-24,1100.0,5918.0,0.02,0.08,0.01,0.01,0.0,3766.0,700.0,700.0,3766.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.5,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-02-27,1100.0,5896.0,0.02,0.08,0.01,0.01,0.0,3752.0,700.0,700.0,3752.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.4,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0376
2023-02-28,1100.0,5874.0,0.02,0.08,0.01,0.01,0.0,3738.0,700.0,700.0,3738.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.4,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0376
2023-03-01,1100.0,5874.0,0.02,0.08,0.01,0.01,0.0,3738.0,700.0,700.0,3738.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.4,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0376
2023-03-02,1100.0,5874.0,0.02,0.08,0.01,0.01,0.0,3738.0,700.0,700.0,3738.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.45,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0384
2023-03-03,1100.0,5874.0,0.02,0.08,0.01,0.01,0.0,3738.0,700.0,700.0,3738.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-06,1100.0,5852.0,0.02,0.08,0.01,0.01,0.0,3724.0,700.0,700.0,3724.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-07,1100.0,5830.0,0.02,0.08,0.01,0.01,0.0,3710.0,700.0,700.0,3710.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-08,23744.0,125368.32,0.34,1.8,0.12,0.13,0.0,102368.64,19388.0,19388.0,102368.64,,,4400.0,,,18688.0,,,,,,,,4400.0,0.1,14288.0,,0.1,,,,100.0,52.6,0.0,0.0,,0.0,100.0,3.33,0.9123,95.45,0.6442
2023-03-09,5500.0,28930.0,0.08,0.42,0.03,0.03,0.0,26826.0,5100.0,5100.0,26826.0,,,,,,,,0.08,,14288.0,,,,,,,14288.0,0.03,0.08,,,100.0,15.5,0.0,0.0,,0.0,100.0,14.86,0.6604,79.71,0.1671
2023-03-10,1100.0,5830.0,0.02,0.09,0.01,0.01,0.0,3710.0,700.0,700.0,3710.0,,,,,,,,0.02,,4400.0,,,,,,,4400.0,0.0,0.02,,,100.0,2.13,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0334
2023-03-13,1100.0,5566.0,0.02,0.09,0.01,0.01,0.0,3542.0,700.0,700.0,3542.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-14,1100.0,5544.0,0.02,0.09,0.01,0.01,0.0,3528.0,700.0,700.0,3528.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-15,1100.0,5423.0,0.02,0.09,0.01,0.01,0.0,3451.0,700.0,700.0,3451.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-16,1100.0,5478.0,0.02,0.09,0.01,0.01,0.0,3486.0,700.0,700.0,3486.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-17,1100.0,5588.0,0.02,0.09,0.01,0.01,0.0,3556.0,700.0,700.0,3556.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-20,1100.0,5544.0,0.02,0.09,0.01,0.01,0.0,3528.0,700.0,700.0,3528.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-21,1100.0,5544.0,0.02,0.09,0.01,0.01,0.0,3528.0,700.0,700.0,3528.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-22,1100.0,5588.0,0.02,0.09,0.01,0.01,0.0,3556.0,700.0,700.0,3556.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.51,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0394
2023-03-23,1100.0,5566.0,0.02,0.09,0.01,0.01,0.0,3542.0,700.0,700.0,3542.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-24,1100.0,5500.0,0.02,0.1,0.01,0.01,0.0,3500.0,700.0,700.0,3500.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-27,1100.0,5456.0,0.02,0.1,0.01,0.01,0.0,3472.0,700.0,700.0,3472.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.66,0.609,73.34,0.0386
2023-03-28,1100.0,5456.0,0.02,0.1,0.01,0.01,0.0,3472.0,700.0,700.0,3472.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-29,1100.0,5478.0,0.02,0.12,0.01,0.01,0.0,3486.0,700.0,700.0,3486.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-30,1100.0,5544.0,0.02,0.12,0.01,0.01,0.0,3528.0,700.0,700.0,3528.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-03-31,1100.0,5588.0,0.02,0.12,0.01,0.01,0.0,3556.0,700.0,700.0,3556.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-04-03,1100.0,5632.0,0.02,0.12,0.01,0.01,0.0,3584.0,700.0,700.0,3584.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-04-04,1100.0,5654.0,0.02,0.11,0.01,0.01,0.0,3598.0,700.0,700.0,3598.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-04-05,1100.0,5544.0,0.02,0.12,0.01,0.01,0.0,3528.0,700.0,700.0,3528.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.46,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0386
2023-04-06,1100.0,5566.0,0.02,0.12,0.01,0.01,0.0,3542.0,700.0,700.0,3542.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.41,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0378
2023-04-07,1100.0,5566.0,0.02,0.11,0.01,0.01,0.0,3542.0,700.0,700.0,3542.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.41,0.0,0.0,,0.0,100.0,26.87,0.607,73.13,0.0378
2023-04-10,1100.0,5566.0,0.02,0.11,0.01,0.01,0.0,3542.0,700.0,700.0,3542.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.41,0.0,0.0,,0.0,100.0,26.82,0.6074,73.18,0.0378
2023-04-11,1100.0,5522.0,0.02,0.11,0.01,0.01,0.0,3514.0,700.0,700.0,3514.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.41,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0378
2023-04-12,1100.0,5500.0,0.02,0.1,0.01,0.01,0.0,3500.0,700.0,700.0,3500.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.49,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-04-13,1100.0,5544.0,0.02,0.1,0.01,0.01,0.0,3528.0,700.0,700.0,3528.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.49,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-04-14,1100.0,5566.0,0.02,0.1,0.01,0.01,0.0,3542.0,700.0,700.0,3542.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.49,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-04-17,1100.0,5544.0,0.02,0.09,0.01,0.01,0.0,3528.0,700.0,700.0,3528.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.49,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-04-18,1100.0,5566.0,0.02,0.09,0.01,0.01,0.0,3542.0,700.0,700.0,3542.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.49,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-04-19,1100.0,5522.0,0.02,0.09,0.01,0.01,0.0,3514.0,700.0,700.0,3514.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.49,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-04-20,1100.0,5489.0,0.02,0.09,0.01,0.01,0.0,3493.0,700.0,700.0,3493.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.49,0.0,0.0,,0.0,100.0,26.79,0.6078,73.21,0.0392
2023-04-21,300.0,1497.0,0.0,0.02,0.0,0.0,0.0,1497.0,300.0,300.0,1497.0,,,,,,,,0.0,,400.0,,,,,,,400.0,0.0,0.0,,,100.0,1.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0112
2023-04-24,300.0,1506.0,0.0,0.02,0.0,0.0,0.0,1506.0,300.0,300.0,1506.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0113
2023-04-25,300.0,1494.0,0.0,0.02,0.0,0.0,0.0,1494.0,300.0,300.0,1494.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-04-26,300.0,1494.0,0.0,0.02,0.0,0.0,0.0,1494.0,300.0,300.0,1494.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-04-27,300.0,1494.0,0.0,0.02,0.0,0.0,0.0,1494.0,300.0,300.0,1494.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-04-28,300.0,1497.0,0.0,0.02,0.0,0.0,0.0,1497.0,300.0,300.0,1497.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-05-01,300.0,1497.0,0.0,0.02,0.0,0.0,0.0,1497.0,300.0,300.0,1497.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-05-02,300.0,1494.0,0.0,0.02,0.0,0.0,0.0,1494.0,300.0,300.0,1494.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-05-03,300.0,1512.0,0.0,0.02,0.0,0.0,0.0,1512.0,300.0,300.0,1512.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-05-04,300.0,1518.0,0.0,0.02,0.0,0.0,0.0,1518.0,300.0,300.0,1518.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-05-05,300.0,1536.0,0.0,0.02,0.0,0.0,0.0,1536.0,300.0,300.0,1536.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-05-08,300.0,1560.0,0.0,0.02,0.0,0.0,0.0,1560.0,300.0,300.0,1560.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-05-09,300.0,1554.0,0.0,0.02,0.0,0.0,0.0,1554.0,300.0,300.0,1554.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-05-10,300.0,1530.0,0.0,0.02,0.0,0.0,0.0,1530.0,300.0,300.0,1530.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-05-11,300.0,1506.0,0.0,0.02,0.0,0.0,0.0,1506.0,300.0,300.0,1506.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-05-12,300.0,1494.0,0.0,0.02,0.0,0.0,0.0,1494.0,300.0,300.0,1494.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2023-05-15,300.0,1512.0,0.0,0.02,0.0,0.0,0.0,1512.0,300.0,300.0,1512.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
