,ALAQU FP Equity_DX_SI_QTY,ALAQU FP Equity_DX_SHORT_INTEREST_VALUE,ALAQU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAQU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAQU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAQU FP Equity_DX_SI_MV,ALAQU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAQU FP Equity_DX_SUPPLY_SI_QTY,ALAQU FP Equity_DX_BROKER_SI_QTY,ALAQU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAQU FP Equity_DX_SUPPLY_SI_MV,ALAQU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAQU FP Equity_DX_UTILIZATION_QUANTITY,ALAQU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAQU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAQU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAQU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAQU FP Equity_DX_BROKER_SI_CON_RATIO,ALAQU FP Equity_DX_DEMAND_SUPPLY_RATIO,ALAQU FP Equity_PX_LAST
2022-05-23,,,,,,,,,,,,,,,,,,,,5.8
2022-05-24,,,,,,,,,,,,,,,,,,,,5.9
2022-05-25,,,,,,,,,,,,,,,,,,,,5.8
2022-05-26,,,,,,,,,,,,,,,,,,,,5.9
2022-05-27,,,,,,,,,,,,,,,,,,,,5.55
2022-05-30,,,,,,,,,,,,,,,,,,,,5.6
2022-05-31,,,,,,,,,,,,,,,,,,,,5.65
2022-06-01,,,,,,,,,,,,,,,,,,,,5.85
2022-06-02,,,,,,,,,,,,,,,,,,,,5.85
2022-06-03,,,,,,,,,,,,,,,,,,,,5.75
2022-06-06,,,,,,,,,,,,,,,,,,,,5.7
2022-06-08,,,,,,,,,,,,,,,,,,,,5.6
2022-06-09,,,,,,,,,,,,,,,,,,,,5.75
2022-06-10,,,,,,,,,,,,,,,,,,,,5.6
2022-06-13,,,,,,,,,,,,,,,,,,,,5.6
2022-06-14,,,,,,,,,,,,,,,,,,,,5.6
2022-06-15,,,,,,,,,,,,,,,,,,,,5.65
2022-06-16,,,,,,,,,,,,,,,,,,,,5.7
2022-06-17,,,,,,,,,,,,,,,,,,,,5.6
2022-06-21,,,,,,,,,,,,,,,,,,,,5.6
2022-06-22,,,,,,,,,,,,,,,,,,,,5.6
2022-06-28,,,,,,,,,,,,,,,,,,,,5.8
2022-06-30,,,,,,,,,,,,,,,,,,,,5.8
2022-07-01,,,,,,,,,,,,,,,,,,,,5.6
2022-07-13,,,,,,,,,,,,,,,,,,,,5.6
2022-07-15,,,,,,,,,,,,,,,,,,,,5.55
2022-07-18,,,,,,,,,,,,,,,,,,,,5.85
2022-07-19,,,,,,,,,,,,,,,,,,,,5.8
2022-07-22,,,,,,,,,,,,,,,,,,,,5.8
2022-08-01,,,,,,,,,,,,,,,,,,,,5.5
2022-08-02,,,,,,,,,,,,,,,,,,,,6.4
2022-08-08,,,,,,,,,,,,,,,,,,,,6.0
2022-08-09,,,,,,,,,,,,,,,,,,,,5.45
2022-08-10,,,,,,,,,,,,,,,,,,,,5.85
2022-08-11,,,,,,,,,,,,,,,,,,,,5.85
2022-08-15,,,,,,,,,,,,,,,,,,,,5.85
2022-08-16,,,,,,,,,,,,,,,,,,,,5.5
2022-08-17,,,,,,,,,,,,,,,,,,,,5.55
2022-08-18,,,,,,,,,,,,,,,,,,,,5.8
2022-08-23,,,,,,,,,,,,,,,,,,,,5.3
2022-08-25,,,,,,,,,,,,,,,,,,,,5.55
2022-08-26,,,,,,,,,,,,,,,,,,,,5.55
2022-08-29,,,,,,,,,,,,,,,,,,,,5.25
2022-08-30,,,,,,,,,,,,,,,,,,,,5.25
2022-08-31,,,,,,,,,,,,,,,,,,,,5.2
2022-09-02,,,,,,,,,,,,,,,,,,,,5.2
2022-09-05,,,,,,,,,,,,,,,,,,,,4.98
2022-09-06,,,,,,,,,,,,,,,,,,,,4.98
2022-09-08,,,,,,,,,,,,,,,,,,,,5.5
2022-09-09,,,,,,,,,,,,,,,,,,,,4.9
2022-09-12,,,,,,,,,,,,,,,,,,,,5.0
2022-09-13,,,,,,,,,,,,,,,,,,,,5.0
2022-09-15,,,,,,,,,,,,,,,,,,,,4.94
2022-09-16,,,,,,,,,,,,,,,,,,,,4.9
2022-09-19,,,,,,,,,,,,,,,,,,,,4.8
2022-09-20,,,,,,,,,,,,,,,,,,,,4.5
2022-09-21,,,,,,,,,,,,,,,,,,,,4.68
2022-09-23,,,,,,,,,,,,,,,,,,,,4.68
2022-09-28,,,,,,,,,,,,,,,,,,,,4.66
2022-09-29,,,,,,,,,,,,,,,,,,,,4.66
2022-09-30,,,,,,,,,,,,,,,,,,,,4.56
2022-10-03,,,,,,,,,,,,,,,,,,,,4.7
2022-10-04,,,,,,,,,,,,,,,,,,,,4.9
2022-10-05,,,,,,,,,,,,,,,,,,,,4.9
2022-10-07,,,,,,,,,,,,,,,,,,,,4.98
2022-10-10,,,,,,,,,,,,,,,,,,,,4.98
2022-10-13,,,,,,,,,,,,,,,,,,,,4.52
2022-10-17,,,,,,,,,,,,,,,,,,,,4.44
2022-10-18,,,,,,,,,,,,,,,,,,,,4.92
2022-10-19,,,,,,,,,,,,,,,,,,,,4.92
2022-10-24,,,,,,,,,,,,,,,,,,,,4.7
2022-10-25,,,,,,,,,,,,,,,,,,,,4.7
2022-11-03,,,,,,,,,,,,,,,,,,,,4.5
2022-11-04,,,,,,,,,,,,,,,,,,,,4.46
2022-11-07,,,,,,,,,,,,,,,,,,,,4.44
2022-11-09,,,,,,,,,,,,,,,,,,,,4.3
2022-11-11,,,,,,,,,,,,,,,,,,,,4.5
2022-11-14,,,,,,,,,,,,,,,,,,,,4.5
2022-11-15,,,,,,,,,,,,,,,,,,,,4.5
2022-11-16,,,,,,,,,,,,,,,,,,,,5.3
2022-11-18,,,,,,,,,,,,,,,,,,,,5.05
2022-11-22,,,,,,,,,,,,,,,,,,,,5.05
2022-11-25,,,,,,,,,,,,,,,,,,,,5.1
2022-11-28,,,,,,,,,,,,,,,,,,,,5.2
2022-11-29,,,,,,,,,,,,,,,,,,,,5.3
2022-11-30,,,,,,,,,,,,,,,,,,,,5.3
2022-12-01,,,,,,,,,,,,,,,,,,,,5.45
2022-12-02,,,,,,,,,,,,,,,,,,,,5.45
2022-12-05,,,,,,,,,,,,,,,,,,,,5.45
2022-12-06,,,,,,,,,,,,,,,,,,,,5.5
2022-12-07,,,,,,,,,,,,,,,,,,,,5.2
2022-12-08,,,,,,,,,,,,,,,,,,,,5.2
2022-12-09,,,,,,,,,,,,,,,,,,,,5.2
2022-12-12,,,,,,,,,,,,,,,,,,,,5.3
2022-12-13,,,,,,,,,,,,,,,,,,,,5.2
2022-12-14,,,,,,,,,,,,,,,,,,,,5.2
2022-12-15,,,,,,,,,,,,,,,,,,,,5.2
2022-12-16,,,,,,,,,,,,,,,,,,,,5.2
2022-12-19,,,,,,,,,,,,,,,,,,,,5.3
2022-12-20,,,,,,,,,,,,,,,,,,,,5.3
2022-12-21,,,,,,,,,,,,,,,,,,,,5.3
2022-12-22,,,,,,,,,,,,,,,,,,,,5.3
2022-12-23,,,,,,,,,,,,,,,,,,,,5.3
2022-12-27,,,,,,,,,,,,,,,,,,,,5.2
2022-12-28,,,,,,,,,,,,,,,,,,,,5.4
2022-12-29,,,,,,,,,,,,,,,,,,,,5.4
2022-12-30,,,,,,,,,,,,,,,,,,,,5.2
2023-01-02,,,,,,,,,,,,,,,,,,,,5.15
2023-01-03,,,,,,,,,,,,,,,,,,,,5.15
2023-01-04,,,,,,,,,,,,,,,,,,,,5.35
2023-01-05,,,,,,,,,,,,,,,,,,,,5.35
2023-01-06,,,,,,,,,,,,,,,,,,,,5.35
2023-01-09,,,,,,,,,,,,,,,,,,,,5.5
2023-01-10,,,,,,,,,,,,,,,,,,,,5.6
2023-01-11,,,,,,,,,,,,,,,,,,,,5.6
2023-01-12,,,,,,,,,,,,,,,,,,,,5.6
2023-01-13,,,,,,,,,,,,,,,,,,,,5.6
2023-01-16,,,,,,,,,,,,,,,,,,,,5.6
2023-01-17,,,,,,,,,,,,,,,,,,,,5.6
2023-01-18,,,,,,,,,,,,,,,,,,,,5.6
2023-01-19,,,,,,,,,,,,,,,,,,,,5.6
2023-01-20,,,,,,,,,,,,,,,,,,,,5.5
2023-01-23,,,,,,,,,,,,,,,,,,,,5.5
2023-01-24,,,,,,,,,,,,,,,,,,,,5.5
2023-01-25,,,,,,,,,,,,,,,,,,,,5.5
2023-01-26,,,,,,,,,,,,,,,,,,,,5.55
2023-01-27,,,,,,,,,,,,,,,,,,,,5.55
2023-01-30,,,,,,,,,,,,,,,,,,,,5.55
2023-01-31,,,,,,,,,,,,,,,,,,,,5.55
2023-02-01,,,,,,,,,,,,,,,,,,,,5.55
2023-02-02,,,,,,,,,,,,,,,,,,,,5.55
2023-02-03,,,,,,,,,,,,,,,,,,,,5.55
2023-02-06,,,,,,,,,,,,,,,,,,,,5.55
2023-02-07,,,,,,,,,,,,,,,,,,,,5.55
2023-02-08,,,,,,,,,,,,,,,,,,,,5.7
2023-02-09,,,,,,,,,,,,,,,,,,,,5.7
2023-02-10,,,,,,,,,,,,,,,,,,,,5.65
2023-02-13,,,,,,,,,,,,,,,,,,,,5.5
2023-02-14,,,,,,,,,,,,,,,,,,,,5.7
2023-02-15,,,,,,,,,,,,,,,,,,,,5.75
2023-02-16,,,,,,,,,,,,,,,,,,,,5.75
2023-02-17,,,,,,,,,,,,,,,,,,,,5.75
2023-02-20,,,,,,,,,,,,,,,,,,,,5.75
2023-02-21,,,,,,,,,,,,,,,,,,,,5.75
2023-02-22,,,,,,,,,,,,,,,,,,,,5.75
2023-02-23,,,,,,,,,,,,,,,,,,,,5.75
2023-02-24,,,,,,,,,,,,,,,,,,,,5.75
2023-02-27,,,,,,,,,,,,,,,,,,,,5.75
2023-02-28,,,,,,,,,,,,,,,,,,,,5.75
2023-03-01,,,,,,,,,,,,,,,,,,,,5.75
2023-03-02,,,,,,,,,,,,,,,,,,,,5.75
2023-03-03,,,,,,,,,,,,,,,,,,,,5.75
2023-03-06,,,,,,,,,,,,,,,,,,,,5.7
2023-03-07,,,,,,,,,,,,,,,,,,,,5.7
2023-03-08,,,,,,,,,,,,,,,,,,,,5.4
2023-03-09,,,,,,,,,,,,,,,,,,,,5.4
2023-03-10,,,,,,,,,,,,,,,,,,,,5.4
2023-03-13,,,,,,,,,,,,,,,,,,,,5.4
2023-03-14,,,,,,,,,,,,,,,,,,,,5.4
2023-03-15,,,,,,,,,,,,,,,,,,,,5.4
2023-03-16,,,,,,,,,,,,,,,,,,,,5.4
2023-03-17,,,,,,,,,,,,,,,,,,,,5.4
2023-03-20,,,,,,,,,,,,,,,,,,,,5.4
2023-03-21,,,,,,,,,,,,,,,,,,,,5.4
2023-03-22,,,,,,,,,,,,,,,,,,,,5.4
2023-03-23,,,,,,,,,,,,,,,,,,,,5.4
2023-03-24,,,,,,,,,,,,,,,,,,,,5.4
2023-03-27,,,,,,,,,,,,,,,,,,,,4.86
2023-03-28,,,,,,,,,,,,,,,,,,,,5.7
2023-03-29,,,,,,,,,,,,,,,,,,,,5.7
2023-03-30,,,,,,,,,,,,,,,,,,,,5.75
2023-03-31,,,,,,,,,,,,,,,,,,,,5.95
2023-04-03,,,,,,,,,,,,,,,,,,,,6.2
2023-04-04,,,,,,,,,,,,,,,,,,,,6.1
2023-04-05,,,,,,,,,,,,,,,,,,,,6.1
2023-04-06,,,,,,,,,,,,,,,,,,,,6.1
2023-04-11,,,,,,,,,,,,,,,,,,,,6.1
2023-04-12,,,,,,,,,,,,,,,,,,,,6.1
2023-04-13,,,,,,,,,,,,,,,,,,,,6.2
2023-04-14,,,,,,,,,,,,,,,,,,,,6.2
2023-04-17,,,,,,,,,,,,,,,,,,,,5.8
2023-04-18,,,,,,,,,,,,,,,,,,,,6.1
2023-04-19,,,,,,,,,,,,,,,,,,,,6.1
2023-04-20,,,,,,,,,,,,,,,,,,,,6.1
2023-04-21,,,,,,,,,,,,,,,,,,,,6.1
2023-04-24,,,,,,,,,,,,,,,,,,,,6.1
2023-04-25,,,,,,,,,,,,,,,,,,,,6.1
2023-04-26,,,,,,,,,,,,,,,,,,,,5.4
2023-04-27,,,,,,,,,,,,,,,,,,,,5.95
2023-04-28,,,,,,,,,,,,,,,,,,,,6.1
2023-05-02,,,,,,,,,,,,,,,,,,,,5.75
2023-05-03,,,,,,,,,,,,,,,,,,,,5.75
2023-05-04,,,,,,,,,,,,,,,,,,,,5.1
2023-05-05,,,,,,,,,,,,,,,,,,,,5.8
2023-05-08,,,,,,,,,,,,,,,,,,,,5.8
2023-05-09,,,,,,,,,,,,,,,,,,,,5.8
2023-05-10,,,,,,,,,,,,,,,,,,,,5.8
2023-05-11,,,,,,,,,,,,,,,,,,,,5.8
2023-05-12,,,,,,,,,,,,,,,,,,,,5.8
2023-05-15,,,,,,,,,,,,,,,,,,,,5.8
2023-05-16,,,,,,,,,,,,,,,,,,,,5.8
2023-05-17,,,,,,,,,,,,,,,,,,,,5.45
2023-05-18,,,,,,,,,,,,,,,,,,,,5.45
2023-05-19,,,,,,,,,,,,,,,,,,,,5.45
2023-05-22,,,,,,,,,,,,,,,,,,,,5.45
2023-05-23,,,,,,,,,,,,,,,,,,,,5.45
2023-05-24,,,,,,,,,,,,,,,,,,,,5.0
2023-05-25,,,,,,,,,,,,,,,,,,,,5.8
2023-05-26,,,,,,,,,,,,,,,,,,,,5.75
2023-05-29,,,,,,,,,,,,,,,,,,,,5.8
2023-05-30,,,,,,,,,,,,,,,,,,,,5.4
2023-05-31,,,,,,,,,,,,,,,,,,,,5.15
2023-06-01,,,,,,,,,,,,,,,,,,,,5.15
2023-06-02,,,,,,,,,,,,,,,,,,,,5.15
2023-06-05,,,,,,,,,,,,,,,,,,,,5.55
2023-06-06,,,,,,,,,,,,,,,,,,,,5.55
2023-06-07,,,,,,,,,,,,,,,,,,,,5.55
2023-06-08,,,,,,,,,,,,,,,,,,,,5.55
2023-06-09,,,,,,,,,,,,,,,,,,,,5.0
2023-06-12,,,,,,,,,,,,,,,,,,,,5.0
2023-06-13,,,,,,,,,,,,,,,,,,,,4.94
2023-06-14,,,,,,,,,,,,,,,,,,,,4.94
2023-06-15,,,,,,,,,,,,,,,,,,,,4.94
2023-06-16,,,,,,,,,,,,,,,,,,,,4.94
2023-06-19,,,,,,,,,,,,,,,,,,,,5.15
2023-06-20,,,,,,,,,,,,,,,,,,,,5.0
2023-06-21,,,,,,,,,,,,,,,,,,,,5.0
2023-06-22,,,,,,,,,,,,,,,,,,,,5.0
2023-06-23,,,,,,,,,,,,,,,,,,,,5.0
2023-06-26,,,,,,,,,,,,,,,,,,,,4.8
2023-06-27,,,,,,,,,,,,,,,,,,,,4.8
2023-06-28,,,,,,,,,,,,,,,,,,,,4.8
2023-06-29,,,,,,,,,,,,,,,,,,,,5.15
2023-06-30,,,,,,,,,,,,,,,,,,,,4.7
2023-07-03,,,,,,,,,,,,,,,,,,,,5.1
2023-07-04,,,,,,,,,,,,,,,,,,,,4.96
2023-07-05,,,,,,,,,,,,,,,,,,,,4.96
2023-07-06,,,,,,,,,,,,,,,,,,,,4.96
2023-07-07,,,,,,,,,,,,,,,,,,,,5.15
2023-07-10,,,,,,,,,,,,,,,,,,,,4.9
2023-07-11,,,,,,,,,,,,,,,,,,,,4.9
2023-07-12,,,,,,,,,,,,,,,,,,,,4.9
2023-07-13,,,,,,,,,,,,,,,,,,,,4.98
2023-07-14,,,,,,,,,,,,,,,,,,,,4.98
2023-07-17,,,,,,,,,,,,,,,,,,,,4.98
2023-07-18,,,,,,,,,,,,,,,,,,,,4.7
2023-07-19,,,,,,,,,,,,,,,,,,,,4.98
2023-07-20,,,,,,,,,,,,,,,,,,,,4.98
2023-07-21,,,,,,,,,,,,,,,,,,,,4.98
2023-07-24,,,,,,,,,,,,,,,,,,,,4.98
2023-07-25,,,,,,,,,,,,,,,,,,,,4.98
2023-07-26,,,,,,,,,,,,,,,,,,,,4.98
2023-07-27,,,,,,,,,,,,,,,,,,,,4.98
2023-07-28,,,,,,,,,,,,,,,,,,,,4.98
2023-07-31,,,,,,,,,,,,,,,,,,,,4.98
2023-08-01,,,,,,,,,,,,,,,,,,,,5.2
2023-08-02,,,,,,,,,,,,,,,,,,,,5.2
2023-08-03,,,,,,,,,,,,,,,,,,,,4.7
2023-08-04,,,,,,,,,,,,,,,,,,,,5.15
2023-08-07,,,,,,,,,,,,,,,,,,,,5.15
2023-08-08,,,,,,,,,,,,,,,,,,,,5.15
2023-08-09,,,,,,,,,,,,,,,,,,,,5.15
2023-08-10,,,,,,,,,,,,,,,,,,,,5.15
2023-08-11,,,,,,,,,,,,,,,,,,,,5.15
2023-08-14,,,,,,,,,,,,,,,,,,,,5.15
2023-08-15,,,,,,,,,,,,,,,,,,,,5.15
2023-08-16,,,,,,,,,,,,,,,,,,,,5.15
2023-08-17,,,,,,,,,,,,,,,,,,,,4.7
2023-08-18,,,,,,,,,,,,,,,,,,,,4.7
2023-08-21,,,,,,,,,,,,,,,,,,,,4.7
2023-08-22,,,,,,,,,,,,,,,,,,,,4.7
2023-08-23,,,,,,,,,,,,,,,,,,,,4.7
2023-08-24,,,,,,,,,,,,,,,,,,,,5.15
2023-08-25,,,,,,,,,,,,,,,,,,,,5.15
2023-08-28,,,,,,,,,,,,,,,,,,,,5.15
2023-08-29,,,,,,,,,,,,,,,,,,,,5.15
2023-08-30,,,,,,,,,,,,,,,,,,,,5.15
2023-08-31,,,,,,,,,,,,,,,,,,,,4.8
2023-09-01,,,,,,,,,,,,,,,,,,,,4.8
2023-09-04,,,,,,,,,,,,,,,,,,,,4.8
2023-09-05,,,,,,,,,,,,,,,,,,,,4.8
2023-09-06,,,,,,,,,,,,,,,,,,,,4.8
2023-09-07,,,,,,,,,,,,,,,,,,,,4.8
2023-09-08,,,,,,,,,,,,,,,,,,,,4.8
2023-09-11,,,,,,,,,,,,,,,,,,,,4.7
2023-09-12,,,,,,,,,,,,,,,,,,,,4.7
2023-09-13,,,,,,,,,,,,,,,,,,,,4.7
2023-09-14,,,,,,,,,,,,,,,,,,,,5.1
2023-09-15,,,,,,,,,,,,,,,,,,,,5.1
2023-09-18,,,,,,,,,,,,,,,,,,,,4.7
2023-09-19,,,,,,,,,,,,,,,,,,,,4.42
2023-09-20,,,,,,,,,,,,,,,,,,,,4.2
2023-09-21,,,,,,,,,,,,,,,,,,,,4.24
2023-09-22,,,,,,,,,,,,,,,,,,,,4.18
2023-09-25,,,,,,,,,,,,,,,,,,,,4.26
2023-09-26,,,,,,,,,,,,,,,,,,,,4.26
2023-09-27,,,,,,,,,,,,,,,,,,,,4.5
2023-09-28,,,,,,,,,,,,,,,,,,,,4.5
2023-09-29,,,,,,,,,,,,,,,,,,,,4.64
2023-10-02,,,,,,,,,,,,,,,,,,,,4.64
2023-10-03,,,,,,,,,,,,,,,,,,,,4.6
2023-10-04,,,,,,,,,,,,,,,,,,,,4.54
2023-10-05,,,,,,,,,,,,,,,,,,,,4.54
2023-10-06,,,,,,,,,,,,,,,,,,,,3.84
2023-10-09,,,,,,,,,,,,,,,,,,,,3.84
2023-10-10,,,,,,,,,,,,,,,,,,,,3.84
2023-10-11,,,,,,,,,,,,,,,,,,,,3.84
2023-10-12,,,,,,,,,,,,,,,,,,,,3.84
2023-10-13,,,,,,,,,,,,,,,,,,,,3.84
2023-10-16,,,,,,,,,,,,,,,,,,,,3.84
2023-10-17,,,,,,,,,,,,,,,,,,,,3.84
2023-10-18,,,,,,,,,,,,,,,,,,,,3.84
2023-10-19,,,,,,,,,,,,,,,,,,,,3.8
2023-10-20,,,,,,,,,,,,,,,,,,,,3.8
2023-10-23,,,,,,,,,,,,,,,,,,,,3.66
2023-10-24,,,,,,,,,,,,,,,,,,,,4.2
2023-10-25,,,,,,,,,,,,,,,,,,,,3.68
2023-10-26,,,,,,,,,,,,,,,,,,,,3.68
2023-10-27,,,,,,,,,,,,,,,,,,,,3.68
2023-10-30,,,,,,,,,,,,,,,,,,,,3.8
2023-10-31,,,,,,,,,,,,,,,,,,,,3.88
2023-11-01,,,,,,,,,,,,,,,,,,,,3.66
2023-11-02,,,,,,,,,,,,,,,,,,,,3.66
2023-11-03,,,,,,,,,,,,,,,,,,,,3.88
2023-11-06,,,,,,,,,,,,,,,,,,,,3.88
2023-11-07,,,,,,,,,,,,,,,,,,,,3.88
2023-11-08,,,,,,,,,,,,,,,,,,,,4.26
2023-11-09,,,,,,,,,,,,,,,,,,,,3.84
2023-11-10,,,,,,,,,,,,,,,,,,,,3.84
2023-11-13,,,,,,,,,,,,,,,,,,,,3.84
2023-11-14,,,,,,,,,,,,,,,,,,,,4.0
2023-11-15,,,,,,,,,,,,,,,,,,,,4.0
2023-11-16,,,,,,,,,,,,,,,,,,,,4.1
2023-11-17,,,,,,,,,,,,,,,,,,,,4.1
2023-11-20,,,,,,,,,,,,,,,,,,,,4.1
2023-11-21,,,,,,,,,,,,,,,,,,,,4.1
2023-11-22,,,,,,,,,,,,,,,,,,,,3.68
2023-11-23,,,,,,,,,,,,,,,,,,,,4.0
2023-11-24,,,,,,,,,,,,,,,,,,,,4.0
2023-11-27,,,,,,,,,,,,,,,,,,,,3.86
2023-11-28,,,,,,,,,,,,,,,,,,,,3.84
2023-11-29,,,,,,,,,,,,,,,,,,,,3.84
2023-11-30,,,,,,,,,,,,,,,,,,,,3.72
2023-12-01,,,,,,,,,,,,,,,,,,,,3.76
2023-12-04,,,,,,,,,,,,,,,,,,,,4.54
2023-12-05,,,,,,,,,,,,,,,,,,,,4.48
2023-12-06,,,,,,,,,,,,,,,,,,,,3.8
2023-12-07,,,,,,,,,,,,,,,,,,,,4.28
2023-12-08,,,,,,,,,,,,,,,,,,,,3.7
2023-12-11,,,,,,,,,,,,,,,,,,,,3.72
2023-12-12,,,,,,,,,,,,,,,,,,,,3.72
2023-12-13,,,,,,,,,,,,,,,,,,,,3.72
2023-12-14,,,,,,,,,,,,,,,,,,,,4.2
2023-12-15,,,,,,,,,,,,,,,,,,,,4.2
2023-12-18,,,,,,,,,,,,,,,,,,,,4.0
2023-12-19,,,,,,,,,,,,,,,,,,,,4.0
2023-12-20,,,,,,,,,,,,,,,,,,,,3.9
2023-12-21,,,,,,,,,,,,,,,,,,,,3.74
2023-12-22,,,,,,,,,,,,,,,,,,,,3.74
2023-12-27,,,,,,,,,,,,,,,,,,,,4.14
2023-12-28,,,,,,,,,,,,,,,,,,,,4.14
2023-12-29,,,,,,,,,,,,,,,,,,,,3.86
2024-01-02,,,,,,,,,,,,,,,,,,,,3.92
2024-01-03,,,,,,,,,,,,,,,,,,,,3.86
2024-01-04,,,,,,,,,,,,,,,,,,,,3.92
2024-01-05,,,,,,,,,,,,,,,,,,,,3.8
2024-01-08,,,,,,,,,,,,,,,,,,,,3.8
2024-01-09,,,,,,,,,,,,,,,,,,,,3.76
2024-01-10,,,,,,,,,,,,,,,,,,,,3.76
2024-01-11,,,,,,,,,,,,,,,,,,,,3.76
2024-01-12,,,,,,,,,,,,,,,,,,,,3.76
2024-01-15,,,,,,,,,,,,,,,,,,,,3.6
2024-01-16,,,,,,,,,,,,,,,,,,,,3.88
2024-01-17,,,,,,,,,,,,,,,,,,,,3.9
2024-01-18,,,,,,,,,,,,,,,,,,,,3.9
2024-01-19,,,,,,,,,,,,,,,,,,,,3.9
2024-01-22,,,,,,,,,,,,,,,,,,,,3.9
2024-01-23,,,,,,,,,,,,,,,,,,,,3.9
2024-01-24,,,,,,,,,,,,,,,,,,,,3.8
2024-01-25,,,,,,,,,,,,,,,,,,,,3.54
2024-01-26,,,,,,,,,,,,,,,,,,,,3.9
2024-01-29,,,,,,,,,,,,,,,,,,,,3.96
2024-01-30,,,,,,,,,,,,,,,,,,,,3.86
2024-01-31,,,,,,,,,,,,,,,,,,,,4.0
2024-02-01,,,,,,,,,,,,,,,,,,,,4.0
2024-02-02,,,,,,,,,,,,,,,,,,,,3.8
2024-02-05,,,,,,,,,,,,,,,,,,,,3.56
2024-02-06,,,,,,,,,,,,,,,,,,,,3.96
2024-02-07,,,,,,,,,,,,,,,,,,,,3.9
2024-02-08,,,,,,,,,,,,,,,,,,,,3.9
2024-02-09,,,,,,,,,,,,,,,,,,,,3.98
2024-02-12,,,,,,,,,,,,,,,,,,,,3.98
2024-02-13,,,,,,,,,,,,,,,,,,,,3.6
2024-02-14,,,,,,,,,,,,,,,,,,,,3.6
2024-02-15,,,,,,,,,,,,,,,,,,,,3.8
2024-02-16,,,,,,,,,,,,,,,,,,,,3.6
2024-02-19,,,,,,,,,,,,,,,,,,,,3.78
2024-02-20,,,,,,,,,,,,,,,,,,,,3.78
2024-02-21,,,,,,,,,,,,,,,,,,,,3.66
2024-02-22,,,,,,,,,,,,,,,,,,,,3.66
2024-02-23,,,,,,,,,,,,,,,,,,,,3.66
2024-02-26,,,,,,,,,,,,,,,,,,,,3.66
2024-02-27,,,,,,,,,,,,,,,,,,,,3.66
2024-02-28,,,,,,,,,,,,,,,,,,,,3.6
2024-02-29,,,,,,,,,,,,,,,,,,,,3.62
2024-03-01,,,,,,,,,,,,,,,,,,,,3.62
2024-03-04,,,,,,,,,,,,,,,,,,,,3.7
2024-03-05,,,,,,,,,,,,,,,,,,,,3.7
2024-03-06,,,,,,,,,,,,,,,,,,,,3.7
2024-03-07,,,,,,,,,,,,,,,,,,,,3.54
2024-03-08,,,,,,,,,,,,,,,,,,,,3.58
2024-03-11,,,,,,,,,,,,,,,,,,,,3.58
2024-03-12,,,,,,,,,,,,,,,,,,,,3.58
2024-03-13,,,,,,,,,,,,,,,,,,,,3.58
2024-03-14,,,,,,,,,,,,,,,,,,,,3.6
2024-03-15,,,,,,,,,,,,,,,,,,,,3.6
2024-03-18,,,,,,,,,,,,,,,,,,,,3.68
2024-03-19,,,,,,,,,,,,,,,,,,,,3.64
2024-03-20,,,,,,,,,,,,,,,,,,,,3.64
2024-03-21,,,,,,,,,,,,,,,,,,,,3.64
2024-03-22,,,,,,,,,,,,,,,,,,,,3.64
2024-03-25,,,,,,,,,,,,,,,,,,,,3.62
2024-03-26,,,,,,,,,,,,,,,,,,,,3.5
2024-03-27,,,,,,,,,,,,,,,,,,,,3.5
2024-03-28,,,,,,,,,,,,,,,,,,,,3.48
2024-04-02,,,,,,,,,,,,,,,,,,,,3.52
2024-04-03,,,,,,,,,,,,,,,,,,,,3.58
2024-04-04,,,,,,,,,,,,,,,,,,,,3.6
2024-04-05,,,,,,,,,,,,,,,,,,,,3.7
2024-04-08,,,,,,,,,,,,,,,,,,,,3.7
2024-04-09,,,,,,,,,,,,,,,,,,,,3.7
2024-04-10,,,,,,,,,,,,,,,,,,,,3.9
2024-04-11,,,,,,,,,,,,,,,,,,,,3.84
2024-04-12,,,,,,,,,,,,,,,,,,,,3.84
2024-04-15,,,,,,,,,,,,,,,,,,,,3.84
2024-04-16,,,,,,,,,,,,,,,,,,,,3.8
2024-04-17,,,,,,,,,,,,,,,,,,,,3.8
2024-04-18,,,,,,,,,,,,,,,,,,,,3.8
2024-04-19,,,,,,,,,,,,,,,,,,,,3.94
2024-04-22,,,,,,,,,,,,,,,,,,,,4.34
2024-04-23,,,,,,,,,,,,,,,,,,,,4.72
2024-04-24,,,,,,,,,,,,,,,,,,,,4.72
2024-04-25,,,,,,,,,,,,,,,,,,,,4.7
2024-04-26,,,,,,,,,,,,,,,,,,,,4.7
2024-04-29,,,,,,,,,,,,,,,,,,,,4.58
