,ALNRG FP Equity_DX_SI_QTY,ALNRG FP Equity_DX_SHORT_INTEREST_VALUE,ALNRG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNRG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNRG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNRG FP Equity_DX_SI_MV,ALNRG FP Equity_DX_DSS,ALNRG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNRG FP Equity_DX_SUPPLY_SI_QTY,ALNRG FP Equity_DX_BROKER_SI_QTY,ALNRG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNRG FP Equity_DX_BROKER_SI_MV_NEW_x,ALNRG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNRG FP Equity_DX_BROKER_SI_MV_INC_x,ALNRG FP Equity_DX_BROKER_SI_QTY_ADD,ALNRG FP Equity_DX_BROKER_SI_QTY_NEW,ALNRG FP Equity_DX_SUPPLY_SI_MV_DEC,ALNRG FP Equity_DX_BROKER_SI_QTY_INC,ALNRG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNRG FP Equity_DX_BROKER_SI_MV_NEW_y,ALNRG FP Equity_DX_BROKER_SI_MV_INC_y,ALNRG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNRG FP Equity_DX_BROKER_SI_MV_ADD,ALNRG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNRG FP Equity_DX_BROKER_SI_QTY_DEC,ALNRG FP Equity_DX_SUPPLY_SI_MV,ALNRG FP Equity_DX_BROKER_SI_MV_DEC,ALNRG FP Equity_DX_BROKER_SI_MV_RMV,ALNRG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNRG FP Equity_DX_UTILIZATION_QUANTITY,ALNRG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNRG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNRG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNRG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNRG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNRG FP Equity_DX_BROKER_SI_CON_RATIO,ALNRG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNRG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNRG FP Equity_PX_LAST
2023-09-07,164295.0,5011.0,0.56,0.03,0.56,0.01,1.0,3039.23,99647.0,99647.0,3039.23,,,,,,,,,,,,,,,0.0,,,100.0,6.23,0.0,0.0,0.0,100.0,43.23,0.4359,49.35,0.1027,0.0305
2023-09-08,164295.0,4682.41,0.56,0.03,0.56,0.0,1.0,2839.94,99647.0,99647.0,2839.94,,,,,,,,,,,,,,,0.0,,,100.0,6.33,0.0,0.0,0.0,100.0,42.73,0.4373,49.93,0.1044,0.0285
2023-09-11,164295.0,4978.14,0.56,0.03,0.56,0.0,1.0,3019.3,99647.0,99647.0,3019.3,,,,,,,,,,,,,,,0.0,,,100.0,6.17,0.0,0.0,0.0,100.0,40.97,0.4431,51.99,0.1017,0.0303
2023-09-12,164295.0,4649.55,0.56,0.03,0.56,0.0,1.0,2820.01,99647.0,99647.0,2820.01,,,,,,,,,,,,,,,0.0,,,100.0,6.72,0.0,0.0,0.0,100.0,42.73,0.4373,49.93,0.1108,0.0283
2023-09-13,277191.0,6929.78,0.95,0.05,0.95,0.01,1.0,3902.38,156095.0,156095.0,3902.38,,56448.0,,56448.0,,,,,,,56448.0,0.0,,,0.0,,,100.0,9.2,0.0,0.0,0.0,100.0,28.62,0.3217,41.67,0.1634,0.025
2023-09-14,277191.0,6597.15,0.95,0.05,0.95,0.01,1.0,3715.06,156095.0,156095.0,3715.06,,,,,,,,,,,,,,,0.0,,,100.0,9.08,0.0,0.0,0.0,100.0,29.58,0.3209,41.11,0.1612,0.0238
2023-09-15,277191.0,6430.83,0.95,0.05,0.95,0.01,1.0,3621.4,156095.0,156095.0,3621.4,,,,,,,,,,,,,,,0.0,,,100.0,9.08,0.0,0.0,0.0,100.0,29.89,0.3207,40.93,0.1612,0.0232
2023-09-18,333595.0,7672.69,1.14,0.06,1.14,0.01,1.0,4238.83,184297.0,184297.0,4238.83,,28202.0,0.0,,,,28202.0,,,0.0,28202.0,,,,0.0,,,100.0,11.21,0.0,0.0,0.0,100.0,25.02,0.3646,50.82,0.2029,0.023
2023-09-19,333595.0,7706.04,1.14,0.06,1.14,0.01,1.0,4257.26,184297.0,184297.0,4257.26,,,,,,,,,,,,,,,0.0,,,100.0,11.21,0.0,0.0,0.0,100.0,25.17,0.3642,50.71,0.2029,0.0231
2023-09-20,333595.0,8806.91,1.14,0.06,1.14,0.01,1.0,4865.44,184297.0,184297.0,4865.44,,,,,,,,,,,,,,,0.0,,,100.0,11.21,0.0,0.0,0.0,100.0,26.8,0.3597,49.61,0.2029,0.0264
2023-09-21,425775.0,11155.31,1.46,0.08,1.46,0.01,1.0,6036.14,230387.0,230387.0,6036.14,,46090.0,0.0,,,,46090.0,,,0.0,46090.0,,,,0.01,,,100.0,14.82,0.0,0.0,0.0,100.0,19.6,0.4432,61.47,0.274,0.0262
2023-09-22,425775.0,10814.69,1.46,0.08,1.46,0.01,1.0,5851.83,230387.0,230387.0,5851.83,,,,,,,,,,,,,,,0.01,,,100.0,14.82,0.0,0.0,0.0,100.0,19.37,0.4446,61.65,0.274,0.0254
2023-09-25,448521.0,10405.69,1.54,0.08,1.54,0.01,1.0,5608.83,241760.0,241760.0,5608.83,,11373.0,0.0,,,,11373.0,,,0.0,11373.0,,,,0.01,,,100.0,15.56,0.0,0.0,0.0,100.0,17.83,0.4665,64.03,0.2886,0.0232
2023-09-26,505867.0,11837.29,1.74,0.09,1.74,0.01,1.0,6328.13,270433.0,270433.0,6328.13,,28673.0,0.0,,,,28673.0,,,0.0,28673.0,,,,0.01,,,100.0,19.34,0.0,0.0,0.0,100.0,16.64,0.5017,67.46,0.3618,0.0234
2023-09-27,505867.0,12343.15,1.74,0.09,1.74,0.01,1.0,6598.57,270433.0,270433.0,6598.57,,,,,,,,,,,,,,,0.01,,,100.0,18.97,0.0,0.0,0.0,100.0,16.94,0.4993,67.22,0.3549,0.0244
2023-09-28,449463.0,10247.76,1.54,0.08,1.54,0.01,1.0,5522.87,242231.0,242231.0,5522.87,,,,,,0.0,,28202.0,,,,,,28202.0,0.01,0.0,,100.0,17.0,0.0,0.0,0.0,100.0,18.0,0.4657,63.95,0.3153,0.0228
2023-09-29,449463.0,11011.84,1.54,0.08,1.54,0.01,1.0,5934.66,242231.0,242231.0,5934.66,,,,,,,,,,,,,,,0.01,,,100.0,10.99,0.0,0.0,0.0,100.0,19.36,0.4566,62.89,0.2039,0.0245
2023-10-02,449463.0,12540.02,1.54,0.08,1.54,0.01,1.0,6758.24,242231.0,242231.0,6758.24,,,,,,,,,,,,,,,0.01,,,100.0,10.18,0.0,0.0,0.0,100.0,18.64,0.4614,63.45,0.1888,0.0279
2023-10-03,426717.0,11222.66,1.46,0.08,1.46,0.01,1.0,6071.57,230858.0,230858.0,6071.57,,,,,,0.0,,11373.0,,,,,,11373.0,0.01,0.0,,100.0,8.83,0.0,0.0,0.0,100.0,19.06,0.4471,61.94,0.1632,0.0263
2023-10-04,369371.0,8864.9,1.27,0.06,1.27,0.01,1.0,4852.44,202185.0,202185.0,4852.44,,,,,,0.0,,28673.0,,,,,,28673.0,0.01,0.0,,100.0,7.88,0.0,0.0,0.0,100.0,21.69,0.3998,56.23,0.144,0.024
2023-10-05,597039.0,8955.58,2.05,0.11,2.05,0.01,2.0,4740.29,316019.0,316019.0,4740.29,,113834.0,0.0,,,,113834.0,,,0.0,113834.0,,,,0.01,,,100.0,13.1,0.0,0.0,0.0,100.0,11.91,0.5893,75.0,0.2474,0.015
2023-10-06,597039.0,8657.07,2.05,0.1,2.05,0.01,2.0,4582.28,316019.0,316019.0,4582.28,,,,,,,,,,,,,,,0.0,,,100.0,13.1,0.0,0.0,0.0,100.0,14.03,0.5587,72.49,0.2474,0.0145
2023-10-09,484143.0,6874.83,1.66,0.08,1.66,0.01,1.0,3685.91,259571.0,259571.0,3685.91,,,,,,0.0,,56448.0,,,,,,56448.0,0.0,0.0,,100.0,10.76,0.0,0.0,0.0,100.0,17.12,0.4886,66.22,0.2007,0.0142
2023-10-10,391963.0,5801.05,1.35,0.07,1.35,0.01,1.0,3159.52,213481.0,213481.0,3159.52,,,,,,0.0,,46090.0,,,,,,46090.0,0.0,0.0,,100.0,9.66,0.0,0.0,0.0,100.0,21.83,0.4124,57.75,0.1774,0.0148
2023-10-11,391963.0,5134.72,1.35,0.07,1.35,0.01,1.0,2796.6,213481.0,213481.0,2796.6,,,,,,,,,,,,,,,0.0,,,100.0,9.66,0.0,0.0,0.0,100.0,20.13,0.4214,59.01,0.1774,0.0131
2023-10-12,498985.0,6536.7,1.71,0.08,1.71,0.01,1.0,3497.6,266992.0,266992.0,3497.6,,53511.0,0.0,,,,53511.0,,,0.0,53511.0,,,,0.0,,,100.0,12.4,0.0,0.0,0.0,100.0,16.79,0.4976,67.07,0.2318,0.0131
2023-10-13,613567.0,7240.09,2.11,0.1,2.11,0.01,2.0,3826.54,324283.0,324283.0,3826.54,,57291.0,0.0,,,,57291.0,,,0.0,57291.0,,,,0.0,,,100.0,14.67,0.0,0.0,0.0,100.0,12.9,0.5753,73.86,0.2776,0.0118
2023-10-16,627971.0,7535.65,0.52,0.11,0.52,0.01,2.0,3977.82,331485.0,331485.0,3977.82,,7202.0,0.0,,,,7202.0,,,0.0,7202.0,,,,0.0,,,100.0,14.95,0.0,0.0,0.0,100.0,13.47,0.574,73.73,0.2832,0.012
2023-10-17,627971.0,7410.06,0.52,0.11,0.52,0.01,2.0,3911.52,331485.0,331485.0,3911.52,,,,,,,,,,,,,,,0.0,,,100.0,4.4,0.0,0.0,0.0,100.0,13.22,0.5766,73.94,0.0833,0.0118
2023-10-18,730271.0,8763.25,0.6,0.14,0.6,0.01,2.0,5205.42,433785.0,433785.0,5205.42,,102300.0,,102300.0,,,,,,,102300.0,0.0,,,0.01,,,100.0,5.68,0.0,0.0,0.0,100.0,13.99,0.4442,63.41,0.0956,0.012
2023-10-19,807557.0,9286.91,0.67,0.16,0.67,0.01,2.0,5519.68,479972.0,479972.0,5519.68,,16188.0,0.0,,,,46187.0,,,0.0,16188.0,,29999.0,,0.01,,,100.0,6.27,0.0,0.0,0.0,100.0,13.46,0.4007,59.84,0.1055,0.0115
2023-10-20,829957.0,9627.5,0.68,0.18,0.68,0.01,2.0,5697.6,491172.0,491172.0,5697.6,,11200.0,0.0,,,,11200.0,,,0.0,11200.0,,,,0.01,,,100.0,6.41,0.0,0.0,0.0,100.0,14.1,0.4073,60.0,0.1082,0.0116
2023-10-23,878958.0,10986.98,0.72,0.19,0.72,0.01,2.0,6614.65,526173.0,529172.0,6577.16,,37000.0,0.0,,,0.0,38000.0,1999.0,,0.0,37000.0,,,,0.01,,,100.0,6.85,0.0,0.0,0.0,100.0,20.02,0.3751,55.79,0.1144,0.0125
2023-10-24,888354.0,10304.91,0.73,0.2,0.73,0.01,2.0,6192.89,530871.0,533870.0,6158.1,,4698.0,0.0,,,,11900.0,,,0.0,4698.0,,,7202.0,0.01,0.0,,100.0,6.91,0.0,0.0,0.0,100.0,20.41,0.3455,52.73,0.1156,0.0116
2023-10-25,7138863.0,69960.86,5.88,1.57,5.88,0.07,5.0,65107.19,6642591.0,6643591.0,65097.39,,11600.0,0.06,,,,6111720.0,,,0.06,11600.0,,6100120.0,1999.0,0.08,0.0,,100.0,86.29,0.0,0.0,0.0,100.0,7.33,0.769,87.31,0.9274,0.0098
2023-10-26,7009675.0,70096.75,5.78,1.61,5.78,0.07,5.0,66435.91,6642591.0,6643591.0,66425.91,,,,,,,,,,,,,,,0.07,,,100.0,86.29,0.0,0.0,0.0,100.0,6.36,0.8293,90.83,0.9106,0.01
2023-10-27,7138863.0,62108.11,5.88,1.52,5.88,0.06,5.0,57799.24,6642591.0,6643591.0,57790.54,,,,,,,,,,,,,,,0.07,,,100.0,86.29,0.0,0.0,0.0,100.0,7.16,0.7739,87.61,0.9274,0.0087
2023-10-30,7138863.0,54969.25,5.88,1.46,5.88,0.06,5.0,51155.65,6642591.0,6643591.0,51147.95,,,,,,,,,,,,,,,0.06,,,100.0,86.29,0.0,0.0,0.0,100.0,7.54,0.7696,87.33,0.9274,0.0077
2023-10-31,7031841.0,50629.26,5.79,1.34,5.79,0.05,5.0,47448.58,6589080.0,6590080.0,47441.38,,,,,,0.0,,53511.0,,,,,,53511.0,0.05,0.0,,100.0,86.2,0.0,0.0,0.0,100.0,5.21,0.81,89.78,0.9199,0.0072
2023-11-01,6788071.0,50231.73,5.59,1.28,5.59,0.05,5.0,48342.64,6531789.0,6532789.0,48335.24,,,,,,0.0,,57291.0,,,,,,57291.0,0.05,0.0,,100.0,86.09,0.0,0.0,0.0,100.0,3.31,0.8812,93.8,0.8947,0.0074
2023-11-02,6917259.0,46345.64,5.7,1.35,5.7,0.05,5.0,43769.69,6531789.0,6532789.0,43762.99,,,,,,,,,,,,,,,0.05,,,100.0,86.09,0.0,0.0,0.0,100.0,3.63,0.833,91.13,0.9117,0.0067
2023-11-03,6788071.0,49552.92,5.59,1.32,5.59,0.05,5.0,47689.36,6531789.0,6532789.0,47682.06,,,,,,,,,,,,,,,0.04,,,100.0,86.09,0.0,0.0,0.0,100.0,3.12,0.8876,94.14,0.8947,0.0073
2023-11-06,6788071.0,65165.48,5.59,1.34,5.59,0.06,5.0,62714.77,6531789.0,6532789.0,62705.17,,,,,,,,,,,,,,,0.05,,,100.0,86.09,0.0,0.0,0.0,100.0,2.61,0.9053,95.1,0.8947,0.0096
2023-11-07,6917259.0,62255.33,5.7,1.32,5.7,0.06,5.0,58795.1,6531789.0,6532789.0,58786.1,,,,,,,,,,,,,,,0.06,,,100.0,86.09,0.0,0.0,0.0,100.0,3.52,0.8378,91.4,0.9117,0.009
2023-11-08,6788071.0,61092.64,5.59,1.27,5.59,0.06,5.0,58795.1,6531789.0,6532789.0,58786.1,,,,,,,,,,,,,,,0.06,,,100.0,86.09,0.0,0.0,0.0,100.0,3.38,0.8787,93.66,0.8947,0.009
2023-11-09,6917259.0,47729.09,5.7,1.31,5.7,0.05,5.0,45076.24,6531789.0,6532789.0,45069.34,,,,,,,,,,,,,,,0.06,,,100.0,86.09,0.0,0.0,0.0,100.0,4.19,0.8091,89.76,0.9117,0.0069
2023-11-10,6788071.0,65165.48,5.59,1.24,5.59,0.06,5.0,62714.77,6531789.0,6532789.0,62705.17,,,,,,,,,,,,,,,0.05,,,100.0,86.09,0.0,0.0,0.0,100.0,2.49,0.9097,95.34,0.8947,0.0096
2023-11-13,6788071.0,55662.18,5.59,0.86,5.59,0.07,5.0,53568.87,6531789.0,6532789.0,53560.67,,,,,,,,,,,,,,,0.06,,,100.0,86.09,0.0,0.0,0.0,100.0,3.36,0.8718,93.29,0.8947,0.0082
2023-11-14,6712659.0,49673.68,5.53,0.78,5.53,0.05,5.0,47585.62,6429489.0,6430489.0,47578.22,,,,,,0.0,,102300.0,,,,,,102300.0,0.05,0.0,,100.0,85.9,0.0,0.0,0.0,100.0,3.76,0.8791,93.67,0.8969,0.0074
2023-11-15,6685771.0,60171.94,5.51,0.76,5.51,0.06,5.0,57874.4,6429489.0,6430489.0,57865.4,,,,,,,,,,,,,,,0.05,,,100.0,85.9,0.0,0.0,0.0,100.0,2.85,0.9213,95.94,0.8933,0.009
2023-11-16,6772859.0,56214.73,5.58,0.72,5.58,0.06,5.0,53739.09,6445589.0,6474589.0,53498.39,,44100.0,0.0,,,0.0,44100.0,28000.0,,0.0,44100.0,,,,0.06,,,100.0,85.96,0.0,0.0,0.0,100.0,3.63,0.8689,93.11,0.9032,0.0083
2023-11-17,6805459.0,51721.49,5.61,0.72,5.61,0.05,5.0,49454.64,6478189.0,6507189.0,49234.24,,32600.0,,32600.0,,,,,,,32600.0,0.0,,,0.05,,,100.0,86.02,0.0,0.0,0.0,100.0,3.65,0.8562,92.42,0.9036,0.0076
2023-11-20,6706471.0,48957.24,5.53,0.63,5.53,0.05,5.0,47298.08,6478189.0,6479189.0,47290.78,,,,,,,,,,,,,,28000.0,0.05,0.0,,100.0,86.02,0.0,0.0,0.0,100.0,3.52,0.8812,93.79,0.8905,0.0073
2023-11-21,6706471.0,50969.18,5.53,0.61,5.53,0.05,5.0,49241.84,6478189.0,6479189.0,49234.24,,,,,,,,,,,,,,,0.05,,,100.0,86.02,0.0,0.0,0.0,100.0,3.26,0.8896,94.25,0.8905,0.0076
2023-11-22,6706471.0,57675.65,5.53,0.6,5.53,0.06,5.0,55721.03,6478189.0,6479189.0,55712.43,,,,,,,,,,,,,,,0.05,,,100.0,86.02,0.0,0.0,0.0,100.0,3.03,0.8975,94.68,0.8905,0.0086
2023-11-23,6706471.0,65723.42,5.53,0.57,5.53,0.06,5.0,63496.05,6478189.0,6479189.0,63486.25,,,,,,,,,,,,,,,0.06,,,100.0,86.02,0.0,0.0,0.0,100.0,3.4,0.8868,94.09,0.8905,0.0098
2023-11-24,606351.0,6184.78,0.5,0.04,0.5,0.01,2.0,3866.5,378069.0,379069.0,3856.3,,,,,,0.05,,6100120.0,,,,,,6100120.0,0.0,0.05,,100.0,5.02,0.0,0.0,0.0,100.0,34.43,0.2865,37.23,0.0805,0.0102
2023-11-27,606351.0,6124.15,0.5,0.04,0.5,0.01,2.0,3828.6,378069.0,379069.0,3818.5,,,,,,,,,,,,,,,0.0,,,100.0,3.83,0.0,0.0,0.0,100.0,33.74,0.2853,37.62,0.0615,0.0101
2023-11-28,606351.0,6124.15,0.5,0.04,0.5,0.01,2.0,3828.6,378069.0,379069.0,3818.5,,,,,,,,,,,,,,,0.0,,,100.0,3.19,0.0,0.0,0.0,100.0,33.87,0.2855,37.55,0.0511,0.0101
2023-11-29,605351.0,5327.09,0.5,0.04,0.5,0.01,2.0,3327.01,378069.0,378069.0,3327.01,,,,,,,,,,,,,,1000.0,0.0,0.0,,100.0,6.34,0.0,0.0,0.0,100.0,32.11,0.2836,38.65,0.1015,0.0088
2023-11-30,345083.0,2484.6,0.28,0.02,0.28,0.0,1.0,1667.77,231635.0,231635.0,1667.77,,,,,,0.0,,146434.0,,,,,,146434.0,0.0,0.0,,100.0,3.8,0.0,0.0,0.0,100.0,22.04,0.4148,56.64,0.0566,0.0072
2023-12-01,345083.0,2139.51,0.28,0.02,0.28,0.0,1.0,1436.14,231635.0,231635.0,1436.14,,,,,,,,,,,,,,,0.0,,,100.0,11.4,0.0,0.0,0.0,100.0,21.67,0.4199,57.35,0.1699,0.0062
2023-12-04,345083.0,2381.07,0.28,0.02,0.28,0.0,1.0,1598.28,231635.0,231635.0,1598.28,,,,,,,,,,,,,,,0.0,,,100.0,11.41,0.0,0.0,0.0,100.0,19.76,0.4492,61.13,0.17,0.0069
2023-12-05,345083.0,2312.06,0.13,0.02,0.13,0.0,1.0,1551.95,231635.0,231635.0,1551.95,,,,,,,,,,,,,,,0.0,,,100.0,11.41,0.0,0.0,0.0,100.0,20.79,0.4328,59.09,0.17,0.0067
2023-12-06,345083.0,2760.66,0.13,0.02,0.13,0.0,1.0,1853.08,231635.0,231635.0,1853.08,,,,,,,,,,,,,,,0.0,,,100.0,11.41,0.0,0.0,0.0,100.0,19.21,0.4584,62.2,0.17,0.008
2023-12-07,345083.0,2450.09,0.13,0.01,0.13,0.0,1.0,1644.61,231635.0,231635.0,1644.61,,,,,,,,,,,,,,,0.0,,,100.0,17.4,0.0,0.0,0.0,100.0,21.45,0.423,57.78,0.2592,0.0071
2023-12-08,744695.0,4989.46,0.09,0.03,0.09,0.01,2.0,4229.35,631247.0,631247.0,4229.35,,399612.0,0.0,,,,399612.0,,,0.0,399612.0,,,,0.0,,,100.0,36.46,0.0,0.0,0.0,100.0,26.88,0.488,63.8,0.4302,0.0067
2023-12-11,744695.0,5063.93,0.09,0.03,0.09,0.01,2.0,4292.48,631247.0,631247.0,4292.48,,,,,,,,,,,,,,,0.0,,,100.0,36.46,0.0,0.0,0.0,100.0,27.76,0.4829,63.03,0.4302,0.0068
2023-12-12,720695.0,5549.35,0.09,0.03,0.09,0.01,2.0,4675.8,631247.0,607247.0,4860.6,,,,,,,,,,,,,,24000.0,0.0,0.0,,100.0,36.46,0.0,0.0,0.0,100.0,26.55,0.49,64.09,0.4163,0.0077
2023-12-13,720695.0,5333.14,0.09,0.03,0.09,0.01,2.0,4493.63,607247.0,607247.0,4493.63,,,,,,0.0,,24000.0,,,,,,,0.0,,,100.0,35.08,0.0,0.0,0.0,100.0,24.75,0.5016,65.66,0.4163,0.0074
2023-12-14,720695.0,5333.14,0.09,0.03,0.09,0.01,2.0,4493.63,607247.0,607247.0,4493.63,,,,,,,,,,,,,,,0.0,,,100.0,35.08,0.0,0.0,0.0,100.0,25.17,0.4988,65.3,0.4163,0.0074
2023-12-15,775695.0,5429.87,0.1,0.03,0.1,0.01,2.0,4635.73,607247.0,662247.0,4250.73,,,0.0,,,,55000.0,,,0.0,,,,,0.0,,,100.0,35.08,0.0,0.0,0.0,100.0,23.03,0.4564,61.63,0.4481,0.007
2023-12-18,775695.0,5585.0,0.1,0.03,0.1,0.01,2.0,4768.18,607247.0,662247.0,4372.18,,,,,,,,,,,,,,,0.0,,,100.0,35.08,0.0,0.0,0.0,100.0,23.79,0.4495,60.75,0.4481,0.0072
2023-12-19,775695.0,6050.42,0.1,0.03,0.1,0.01,2.0,5165.53,607247.0,662247.0,4736.53,,,,,,,,,,,,,,,0.0,,,100.0,35.08,0.0,0.0,0.0,100.0,24.39,0.4478,60.44,0.4481,0.0078
2023-12-20,786695.0,6214.89,0.1,0.02,0.1,0.01,2.0,5318.65,607247.0,673247.0,4797.25,,,0.0,,,,11000.0,,,0.0,,,,,0.0,,,100.0,35.08,0.0,0.0,0.0,100.0,23.44,0.4457,60.38,0.4544,0.0079
2023-12-21,996695.0,8671.25,0.13,0.03,0.13,0.01,2.0,6814.25,717247.0,783247.0,6240.05,,110000.0,0.0,100000.0,,,10000.0,,,0.0,110000.0,0.0,,,0.01,,,100.0,38.96,0.0,0.0,0.0,100.0,20.31,0.3192,47.13,0.5413,0.0087
2023-12-22,1054894.0,10232.47,0.06,0.03,0.06,0.01,3.0,7840.0,717247.0,808247.0,6957.3,,,0.0,,,,25000.0,,,0.0,,,,,0.01,,,100.0,14.82,0.0,0.0,0.0,100.0,25.2,0.3117,44.7,0.2179,0.0097
2023-12-25,1054894.0,10232.47,0.06,0.03,0.06,0.01,3.0,7840.0,717247.0,808247.0,6957.3,,,,,,,,,,,,,,,0.01,,,100.0,14.82,0.0,0.0,0.0,100.0,23.71,0.3232,46.93,0.2179,
2023-12-26,1054524.0,10228.88,0.06,0.03,0.06,0.01,3.0,7836.41,717247.0,807877.0,6957.3,,,,,,,,,,,,,,370.0,0.01,0.0,,100.0,14.85,0.0,0.0,0.0,100.0,23.77,0.3192,46.41,0.2183,
2023-12-27,988126.0,10869.39,0.05,0.02,0.05,0.01,2.0,8521.46,684048.0,774678.0,7524.53,,,,,,0.0,,33199.0,,,,,,33199.0,0.01,0.0,,100.0,14.16,0.0,0.0,0.0,100.0,20.33,0.3242,47.83,0.2045,0.011
2023-12-28,1011140.0,10111.4,0.05,0.02,0.05,0.01,2.0,7976.92,707062.0,797692.0,7070.62,,23014.0,0.0,,,,23014.0,,,0.0,23014.0,,,,0.01,,,100.0,14.57,0.0,0.0,0.0,100.0,20.48,0.3393,50.26,0.2083,0.01
2023-12-29,1011140.0,10212.51,0.05,0.02,0.05,0.01,2.0,8056.69,707062.0,797692.0,7141.33,,,,,,,,,,,,,,,0.01,,,100.0,14.57,0.0,0.0,0.0,100.0,20.04,0.3334,49.47,0.2083,0.0101
2024-01-01,1011140.0,10212.51,0.05,0.02,0.05,0.01,2.0,8056.69,707062.0,797692.0,7141.33,,,,,,,,,,,,,,,0.01,,,100.0,14.57,0.0,0.0,0.0,100.0,20.03,0.3348,49.67,0.2083,
2024-01-02,1001140.0,10612.08,0.05,0.02,0.05,0.01,2.0,8349.54,707062.0,787692.0,7494.86,,,,,,,,,,,,,,10000.0,0.01,0.0,,100.0,14.57,0.0,0.0,0.0,100.0,20.18,0.3371,49.81,0.2062,0.0106
2024-01-03,3529434.0,45529.7,0.18,0.08,0.18,0.06,5.0,41957.17,3171864.0,3252494.0,40917.05,,,0.05,,,0.0,2464802.0,430122.0,,0.05,,,2894924.0,,0.03,,,100.0,71.7,0.0,0.0,0.0,100.0,5.03,0.8054,89.52,0.7978,0.0129
2024-01-04,2754092.0,34701.56,0.14,0.06,0.14,0.05,5.0,29020.96,2328251.0,2303251.0,29335.96,,173901.0,0.0,,,0.01,123901.0,1017514.0,,0.0,173901.0,,,1073144.0,0.03,0.02,,100.0,50.64,0.0,0.0,0.0,100.0,14.67,0.6166,76.95,0.599,0.0126
2024-01-05,2868613.0,35857.66,0.15,0.06,0.15,0.06,5.0,33689.56,2720165.0,2695165.0,34002.06,,391914.0,0.01,,,,391914.0,,,0.01,391914.0,,,,0.03,,,100.0,56.83,0.0,0.0,0.0,100.0,23.71,0.5388,69.32,0.5993,0.0125
2024-01-08,5052658.0,59116.1,0.25,0.1,0.25,0.08,5.0,38202.96,4484165.0,3265210.0,52464.73,,964000.0,0.01,,,,570045.0,,,0.01,964000.0,,800000.0,,0.06,,,100.0,93.69,0.0,0.0,0.0,100.0,26.1,0.4421,60.34,1.0556,0.0117
2024-01-09,5137258.0,60105.92,0.26,0.1,0.26,0.08,5.0,38202.96,4568765.0,3265210.0,53454.55,,84600.0,,,,,,,,,84600.0,,,,0.05,,,100.0,93.8,0.0,0.0,0.0,100.0,25.74,0.472,63.24,1.0547,0.0117
2024-01-10,5340058.0,60342.66,0.27,0.1,0.27,0.08,5.0,39188.51,4771565.0,3468010.0,53918.68,,202800.0,0.0,50000.0,,,152800.0,,,0.0,202800.0,0.0,,,0.06,,,100.0,94.04,0.0,0.0,0.0,100.0,25.73,0.4385,60.21,1.0525,0.0113
2024-01-11,5532658.0,66945.16,0.27,0.11,0.27,0.08,5.0,43321.75,4883865.0,3580310.0,59094.77,,112300.0,0.0,,,,112300.0,,,0.0,112300.0,,,,0.06,,,100.0,94.17,0.0,0.0,0.0,100.0,23.73,0.4332,60.51,1.0668,0.0121
2024-01-12,5482658.0,77305.48,0.27,0.11,0.27,0.08,5.0,49777.37,4833865.0,3530310.0,68157.5,,,,,,0.0,,50000.0,,,,,,50000.0,0.06,0.0,,100.0,93.21,0.0,0.0,0.0,100.0,25.09,0.4024,56.86,1.0572,0.0141
2024-01-15,5432658.0,75513.95,0.27,0.11,0.27,0.09,5.0,49071.31,4783865.0,3530310.0,66495.72,,,,,,0.0,,50000.0,,,,,,,0.07,,,100.0,94.06,0.0,0.0,0.0,100.0,26.51,0.401,56.24,1.0681,0.0139
2024-01-16,5582658.0,78157.21,0.28,0.11,0.28,0.09,5.0,62724.34,3983865.0,4480310.0,55774.11,,,0.01,,,0.01,950000.0,800000.0,,0.01,,,,,0.06,,,100.0,78.33,0.0,0.0,0.0,100.0,25.32,0.38,54.19,1.0976,0.014
2024-01-17,5375151.0,71489.51,0.27,0.1,0.27,0.09,5.0,53781.25,3547258.0,4043703.0,47178.53,,,0.0,,,0.01,44300.0,436607.0,,0.0,,,,480907.0,0.05,0.01,,100.0,73.09,0.0,0.0,0.0,100.0,20.75,0.3943,57.17,1.1076,0.0133
