,ENX FP Equity_DX_SI_QTY,ENX FP Equity_DX_SHORT_INTEREST_VALUE,ENX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ENX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ENX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ENX FP Equity_DX_SI_MV,ENX FP Equity_DX_DSS,ENX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ENX FP Equity_DX_SUPPLY_SI_QTY,ENX FP Equity_DX_BROKER_SI_QTY,ENX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ENX FP Equity_DX_BROKER_SI_MV_NEW_x,ENX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ENX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ENX FP Equity_DX_BROKER_SI_MV_INC_x,ENX FP Equity_DX_SUPPLY_SI_MV_NEW,ENX FP Equity_DX_BROKER_SI_QTY_ADD,ENX FP Equity_DX_BROKER_SI_QTY_NEW,ENX FP Equity_DX_SUPPLY_SI_MV_DEC,ENX FP Equity_DX_BROKER_SI_QTY_INC,ENX FP Equity_DX_SUPPLY_SI_QTY_DEC,ENX FP Equity_DX_BROKER_SI_MV_NEW_y,ENX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ENX FP Equity_DX_BROKER_SI_MV_INC_y,ENX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ENX FP Equity_DX_BROKER_SI_MV_ADD,ENX FP Equity_DX_SUPPLY_SI_QTY_ADD,ENX FP Equity_DX_BROKER_SI_QTY_DEC,ENX FP Equity_DX_SUPPLY_SI_MV,ENX FP Equity_DX_BROKER_SI_MV_DEC,ENX FP Equity_DX_SUPPLY_SI_MV_RMV,ENX FP Equity_DX_BROKER_SI_MV_RMV,ENX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ENX FP Equity_DX_UTILIZATION_QUANTITY,ENX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ENX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ENX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ENX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ENX FP Equity_DX_ACTIVE_UTILIZATION_MV,ENX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ENX FP Equity_DX_BROKER_SI_CON_RATIO,ENX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ENX FP Equity_DX_DEMAND_SUPPLY_RATIO,ENX FP Equity_PX_LAST
2020-05-22,122721.0,10357652.4,0.22,1.11,0.18,10.33,0.0,4616595.6,73491.0,54699.0,6202640.4,,,,0.18,,,,0.1,1909.0,1158.0,,,0.18,,,,1158.0,6.18,0.1,,,0.44,0.44,16650921.0,1405337732.4,,1397.87,0.44,26.76,0.201,27.38,0.0073,84.4
2020-05-25,94584.0,8205162.0,0.17,0.89,0.14,8.08,0.0,4745138.25,45354.0,54699.0,3934459.5,,,,,,,,2.46,,29237.0,,,,,,1100.0,,3.88,,,,0.27,0.27,16484904.0,1430065422.0,,1401.23,0.28,23.02,0.2372,36.54,0.0057,86.75
2020-05-26,92084.0,7633763.6,0.17,0.88,0.13,7.9,0.0,4327297.1,45354.0,52199.0,3759846.6,,,,,,,,,,,,,,,,,2500.0,3.85,0.22,,,0.28,0.28,16097112.0,1334450584.8,,1373.42,0.28,24.46,0.259,38.83,0.0057,82.9
2020-05-27,86946.0,7086099.0,0.16,0.82,0.12,7.18,0.0,3753971.5,42125.0,46061.0,3433187.5,,,1000.0,,,,,0.37,,4229.0,,,,1000.0,,,6138.0,3.46,0.6,,,0.26,0.26,15935470.0,1298740805.0,,1313.94,0.26,23.64,0.2854,41.96,0.0054,81.5
2020-05-28,88691.0,7303703.85,0.16,0.8,0.13,7.25,0.0,3793123.35,43870.0,46061.0,3612694.5,,,2200.0,,,,,0.03,,455.0,,,,2200.0,,,,3.59,,,,0.27,0.27,15999379.0,1317548860.65,,1302.79,0.27,23.57,0.2844,41.84,0.0055,82.35
2020-05-29,88691.0,7352483.9,0.16,0.8,0.13,7.31,0.0,3818456.9,43870.0,46061.0,3636823.0,,,,,,,,,,,,,,,,,,3.63,,,,0.27,0.27,15913424.0,1319222849.6,,1310.62,0.28,23.4,0.2849,41.97,0.0056,82.9
2020-06-01,66365.0,5518249.75,0.12,0.58,0.09,5.49,0.0,3470182.1,25871.0,41734.0,2151173.65,,,,,,,,1.48,,17999.0,,,,,,,4327.0,2.15,0.35,,,0.16,0.16,15903244.0,1322354738.6,,1316.16,0.16,22.25,0.3928,54.89,0.0042,83.15
2020-06-02,58231.0,4911784.85,0.11,0.52,0.08,4.84,0.0,3177211.45,21804.0,37667.0,1839167.4,,,,,,,,0.34,,4067.0,,,,,,,4067.0,1.81,0.33,,,0.14,0.14,15879722.0,1339454550.7,,1323.61,0.14,22.03,0.4277,59.47,0.0037,84.35
2020-06-03,56051.0,4775545.2,0.1,0.49,0.08,4.73,0.0,3116360.4,20714.0,36577.0,1764832.8,,,,,,,,0.08,,1090.0,,,,,,,1090.0,1.74,0.07,,,0.13,0.13,16178433.0,1378402491.6,,1364.54,0.13,22.39,0.4394,60.72,0.0035,85.2
2020-06-04,61449.0,5167860.9,0.11,0.52,0.09,5.22,0.0,3303111.6,23413.0,39276.0,1969033.3,,,,0.23,,,,,2699.0,,,,0.23,,,2699.0,,1.98,,,,0.14,0.14,16228501.0,1364816934.1,,1371.04,0.14,19.99,0.3668,54.74,0.0038,84.1
2020-06-05,70279.0,5966687.1,0.13,0.59,0.1,5.93,0.0,3709365.9,27828.0,43691.0,2362597.2,,,2973.0,0.56,,,,0.2,6650.0,2235.0,,,0.56,2973.0,,3677.0,2235.0,2.35,0.19,,,0.17,0.17,16118514.0,1368461838.6,,1362.41,0.17,29.52,0.3219,44.88,0.0044,84.9
2020-06-08,109099.0,9033397.2,0.18,0.91,0.16,9.17,0.0,6052762.8,37238.0,73101.0,3083306.4,,,4790.0,2.42,,,,,29410.0,,,,2.42,4790.0,,4620.0,,3.14,,,,0.23,0.23,16023962.0,1326784053.6,,1351.77,0.23,28.3,0.4057,55.96,0.0068,82.8
2020-06-09,111821.0,8962453.15,0.18,0.89,0.16,9.13,0.0,6081862.15,57180.0,75881.0,4582977.0,,,,0.12,,,,0.25,2780.0,2838.0,,,0.12,,,22780.0,,4.7,,,,0.36,0.36,15974242.0,1280335496.3,,1308.45,0.36,26.92,0.4211,58.08,0.007,80.15
2020-06-10,72697.0,5790316.05,0.12,0.57,0.1,5.89,0.0,4643276.4,59969.0,58296.0,4776530.85,,,,,,,,,,,,,,,,2789.0,17585.0,4.8,1.45,,,0.38,0.38,15885679.0,1265294332.35,,1270.23,0.38,36.77,0.3407,42.52,0.0046,79.65
2020-06-11,58018.0,4566016.6,0.1,0.45,0.08,4.62,0.0,2565934.8,46654.0,32604.0,3671669.8,,,,,,,,1.95,,24328.0,,,,,,11013.0,25692.0,3.71,2.05,,,0.29,0.29,15868027.0,1248813724.9,,1261.75,0.29,20.41,0.3617,52.89,0.0036,78.7
2020-06-12,92672.0,7293286.4,0.15,0.7,0.13,7.43,0.0,2040218.8,67988.0,25924.0,5350655.6,,,7372.0,,,11013.0,,0.21,,2693.0,,,,7372.0,0.96,16655.0,17693.0,5.38,1.42,,,0.43,0.43,15813741.0,1244541416.7,,1250.75,0.43,21.77,0.3412,50.91,0.0058,78.7
2020-06-15,86422.0,6848943.5,0.14,0.65,0.12,7.03,0.0,3418845.0,61177.0,43140.0,4848277.25,,,,1.47,,,,0.56,17216.0,6811.0,,,1.47,,,,,4.83,,,,0.39,0.39,15821201.0,1253830179.25,,1247.45,0.39,22.98,0.3226,48.06,0.0054,79.25
2020-06-16,94762.0,7637817.2,0.16,0.71,0.14,7.74,0.0,6467747.0,75182.0,80245.0,6059669.2,,,,0.23,,37318.0,,0.23,2809.0,3022.0,,,0.23,,2.96,17027.0,3022.0,5.98,0.23,,,0.47,0.47,15804383.0,1273833269.8,,1260.17,0.47,28.75,0.2687,38.7,0.006,80.6
2020-06-17,143875.0,11999175.0,0.24,1.06,0.21,11.85,0.0,10552768.8,93569.0,126532.0,7803654.6,,,,3.87,,,,1.65,47266.0,20979.0,,,3.87,,,39366.0,979.0,7.57,0.06,,,0.59,0.59,15656008.0,1305711067.2,,1274.19,0.59,18.25,0.3663,55.84,0.0091,83.4
2020-06-18,146879.0,12227676.75,0.24,1.07,0.21,12.4,0.0,10550106.0,95975.0,126728.0,7989918.75,,,636.0,0.23,,,,0.18,2808.0,2612.0,,,0.23,636.0,,4382.0,2612.0,7.99,0.0,,,0.61,0.61,15640713.0,1302089357.25,,1304.53,0.61,16.68,0.3507,54.34,0.0093,83.25
2020-06-19,202457.0,17714987.5,0.33,1.45,0.29,17.2,0.0,14502162.5,150149.0,165739.0,13138037.5,,,52110.0,3.37,,,,,39011.0,,,,3.37,52110.0,,2064.0,,12.55,,,,0.96,0.96,15520871.0,1358076212.5,,1313.62,0.95,25.18,0.3279,48.97,0.0129,87.5
2020-06-22,292431.0,25032093.6,0.48,1.89,0.42,25.7,0.0,20664353.6,223543.0,241406.0,19135280.8,,,11128.0,6.77,,4000.0,,,71667.0,,,,6.77,11128.0,0.34,62266.0,,19.47,,,,1.43,1.43,15435682.0,1321294379.2,,1338.12,1.43,34.51,0.2952,38.24,0.0187,85.6
2020-06-23,371848.0,32425145.6,0.61,2.36,0.53,32.4,0.0,24108968.8,298167.0,276479.0,26000162.4,,,18024.0,3.42,,,,0.53,37729.0,5562.0,,,3.42,18024.0,,62162.0,2656.0,25.47,0.42,,,1.9,1.9,15404525.0,1343274580.0,,1323.11,1.89,28.61,0.2561,37.09,0.0237,87.2
2020-06-24,360825.0,31463940.0,0.59,2.29,0.52,31.84,0.0,23147763.2,316352.0,265456.0,27585894.4,,,876.0,2.51,,,,1.08,28811.0,12707.0,,,2.51,876.0,,30016.0,39834.0,27.7,3.35,,,2.01,2.01,15396683.0,1342590757.6,,1346.78,2.02,22.38,0.3011,46.11,0.023,87.2
2020-06-25,411263.0,36725785.9,0.68,2.56,0.59,36.67,0.0,25678393.6,346452.0,287552.0,30938163.6,,,29377.0,2.94,,,,0.07,29675.0,748.0,,,2.94,29377.0,,1471.0,7579.0,30.32,0.6,,,2.2,2.2,15374091.0,1372906326.3,,1352.06,2.19,17.65,0.3599,54.71,0.0262,89.3
2020-06-26,433312.0,38434774.4,0.71,2.69,0.62,38.92,0.0,27461608.7,356895.0,309601.0,31656586.5,,,,2.15,,,,0.1,22049.0,2439.0,,,2.15,,,12882.0,,31.84,,,,2.27,2.27,15348993.0,1361455679.1,,1367.4,2.28,22.01,0.341,51.5,0.0276,88.7
2020-06-29,417526.0,36971927.3,0.69,2.57,0.6,37.34,0.0,26017318.25,340109.0,293815.0,30116651.95,,,,0.06,,,,1.57,1076.0,17296.0,,,0.06,,,510.0,16862.0,30.1,1.56,,,2.17,2.17,15360239.0,1360149163.45,,1359.78,2.17,23.14,0.3337,50.31,0.0266,88.55
2020-06-30,416439.0,37167180.75,0.69,2.55,0.59,37.42,0.0,26081349.0,336022.0,292228.0,29989963.5,,,,0.47,,,,0.53,4303.0,5890.0,,,0.47,,,1803.0,5890.0,29.8,0.56,,,2.14,2.14,15351683.0,1370137707.75,,1363.12,2.14,23.62,0.3349,50.47,0.0265,89.25
2020-07-01,379275.0,34381278.75,0.62,2.34,0.54,34.39,0.0,23873946.6,298858.0,263364.0,27091477.7,,,1151.0,0.11,,,,3.37,807.0,38315.0,,,0.11,1151.0,,,29671.0,26.68,2.49,,,1.91,1.91,15387182.0,1394848048.3,,1378.81,1.9,25.54,0.3174,47.54,0.0242,90.65
2020-07-02,370722.0,34291785.0,0.61,2.34,0.53,34.13,0.0,23977017.5,287399.0,259211.0,26584407.5,,,,,,2906.0,,0.94,,11459.0,,,,,0.26,,7059.0,26.1,0.53,,,1.83,1.83,15421993.0,1426534352.5,,1407.3,1.82,24.96,0.3202,48.34,0.0236,92.5
2020-07-03,361796.0,33574668.8,0.6,2.26,0.52,33.73,0.0,23226448.0,290202.0,250285.0,26930745.6,,,2898.0,,,,,0.01,,95.0,,,,2898.0,,,8926.0,26.82,0.64,,,1.85,1.85,15396020.0,1428750656.0,,1423.65,1.85,23.37,0.3236,49.36,0.0231,92.8
2020-07-06,389686.0,36221313.7,0.64,2.43,0.56,36.37,0.0,24009449.75,306338.0,258305.0,28474117.1,,,7996.0,0.93,,,,0.25,9890.0,2718.0,,,0.93,7996.0,,10858.0,1870.0,28.34,0.14,,,1.95,1.95,15375508.0,1429153468.6,,1422.95,1.95,22.28,0.3297,50.58,0.0248,92.95
2020-07-07,390854.0,36427592.8,0.64,2.39,0.56,36.67,0.0,24137402.0,306807.0,258985.0,28594412.4,,,488.0,0.55,,,,0.0,5878.0,19.0,,,0.55,488.0,,,5198.0,28.53,0.37,,,1.95,1.95,15389441.0,1434295901.2,,1433.33,1.95,22.22,0.3271,50.32,0.0249,93.2
2020-07-08,377865.0,35387057.25,0.62,2.33,0.54,35.55,0.0,24660667.2,307723.0,263328.0,28818258.95,,,7523.0,0.93,,,,1.72,9717.0,18517.0,,,0.93,7523.0,,11910.0,5374.0,28.63,0.45,,,1.81,1.81,16720553.0,1565879788.45,,1557.5,1.81,21.68,0.3359,51.95,0.0222,93.65
2020-07-09,398660.0,36995648.0,0.66,2.56,0.57,37.7,0.0,25577814.4,316637.0,275623.0,29383913.6,,,8914.0,1.71,,,,,16248.0,,,,1.71,8914.0,,,3953.0,29.7,0.32,,,1.86,1.86,16708131.0,1550514556.8,,1563.49,1.86,20.31,0.3093,48.67,0.0234,92.8
2020-07-10,401437.0,36731485.5,0.66,2.59,0.57,37.51,0.0,25327200.0,317298.0,276800.0,29032767.0,,,,0.38,,,,0.09,4550.0,939.0,,,0.38,,,1600.0,3373.0,29.42,0.4,,,1.87,1.87,16655082.0,1523940003.0,,1538.82,1.88,19.3,0.3039,48.26,0.0237,91.5
2020-07-13,397222.0,36743035.0,0.65,2.61,0.57,36.81,0.0,25389862.5,319620.0,274485.0,29564850.0,,,6537.0,,,,,0.42,,4215.0,,,,6537.0,,,2315.0,29.21,0.37,,,1.86,1.86,16902492.0,1563480510.0,,1554.24,1.84,18.64,0.3108,49.32,0.0231,92.5
2020-07-14,394635.0,35852589.75,0.65,2.57,0.56,36.7,0.0,25374223.3,311793.0,279298.0,28326394.05,,,,0.77,,,,0.79,6110.0,8825.0,,,0.77,,,998.0,1297.0,28.78,0.1,,,1.8,1.8,17022812.0,1546522470.2,,1565.26,1.81,18.88,0.3041,48.2,0.0228,90.85
2020-07-15,365441.0,33401307.4,0.6,2.4,0.52,33.53,0.0,22640145.6,287305.0,247704.0,26259677.0,,,2400.0,,,,,2.57,,26888.0,,,,2400.0,,,31594.0,26.1,3.28,,,1.66,1.66,17063356.0,1559590738.4,,1551.77,1.65,19.27,0.3386,52.64,0.0211,91.4
2020-07-16,291239.0,27041541.15,0.48,1.91,0.42,27.02,0.0,22581398.55,272887.0,243203.0,25337557.95,,,2161.0,0.56,,,,1.49,5664.0,16579.0,,,0.56,2161.0,,,10165.0,24.91,1.0,,,1.57,1.57,17093632.0,1587143731.2,,1570.86,1.56,25.65,0.3012,46.17,0.0168,92.85
2020-07-17,303945.0,27719784.0,0.5,2.0,0.43,28.24,0.0,17959104.0,227523.0,196920.0,20750097.6,,,10230.0,1.22,,,,7.4,12188.0,81555.0,,,1.22,10230.0,,25961.0,58471.0,21.11,5.51,,,1.34,1.34,16703449.0,1523354548.8,,1547.39,1.35,28.95,0.3205,46.82,0.018,91.2
2020-07-20,290007.0,27260658.0,0.48,1.9,0.41,26.83,0.0,17660908.0,201806.0,187882.0,18969764.0,,,786.0,0.0,,,,2.47,786.0,26503.0,,,0.0,786.0,,,9824.0,18.44,1.01,,,1.19,1.19,16773970.0,1576753180.0,,1540.91,1.18,30.43,0.3519,49.75,0.0171,94.0
2020-07-21,273579.0,25962647.1,0.45,1.84,0.39,25.68,0.0,16270984.6,179309.0,171454.0,17016424.1,,,,,,,,1.95,,22497.0,,,,,,,16428.0,16.86,1.41,,,1.06,1.06,16759439.0,1590470761.1,,1573.67,1.06,30.74,0.3837,52.7,0.0162,94.9
2020-07-22,191553.0,18341199.75,0.32,1.3,0.27,18.22,0.0,14664878.5,172775.0,153158.0,16543206.25,,,,,,,,0.61,,6534.0,,,,,,,18296.0,16.4,1.5,,,1.02,1.02,16768505.0,1605584353.75,,1590.12,1.02,38.34,0.3427,41.81,0.0113,95.75
2020-07-23,225501.0,21625545.9,0.37,1.54,0.32,21.59,0.0,10240202.0,149066.0,106780.0,14295429.4,,,23625.0,,,,,4.46,,47334.0,,,,23625.0,,,46378.0,14.27,4.34,,,0.87,0.87,16894338.0,1620167014.2,,1617.89,0.87,17.64,0.3731,56.31,0.0132,95.9
2020-07-24,246060.0,23597154.0,0.4,1.68,0.35,23.8,0.0,14530096.7,160003.0,151513.0,15344287.7,,,,0.97,,35307.0,,0.05,9975.0,549.0,,,0.97,,3.61,11486.0,549.0,15.33,0.07,,,0.93,0.93,17095824.0,1639489521.6,,1634.8,0.93,20.07,0.3247,50.61,0.0143,95.9
2020-07-27,243944.0,23455215.6,0.4,1.68,0.35,23.62,0.0,13684548.75,160514.0,142325.0,15433421.1,,,2500.0,0.46,,,,0.2,4839.0,1989.0,,,0.46,2500.0,,,14027.0,15.36,1.31,,,0.93,0.93,17119682.0,1646057424.3,,1634.74,0.93,14.63,0.3397,53.59,0.0141,96.15
2020-07-28,199603.0,18872463.65,0.33,1.38,0.29,19.39,0.0,13630233.45,173960.0,144159.0,16447918.0,,,4077.0,0.93,,,,0.63,8590.0,7096.0,,,0.93,4077.0,,16465.0,6756.0,16.74,0.75,,,1.0,1.0,17139428.0,1620532917.4,,1644.23,1.01,21.96,0.2065,29.09,0.0115,94.55
2020-07-29,174138.0,16543110.0,0.29,1.2,0.25,16.73,0.0,14320680.0,148495.0,150744.0,14107025.0,,,7476.0,0.75,,,,3.32,8847.0,34312.0,,,0.75,7476.0,,1371.0,2262.0,14.03,0.27,,,0.85,0.85,17249156.0,1638669820.0,,1628.81,0.85,26.37,0.23,32.76,0.01,95.0
2020-07-30,160799.0,15251785.15,0.26,1.13,0.23,15.51,0.0,12844871.55,132041.0,135423.0,12524088.85,,,,0.82,,,,1.74,8610.0,18589.0,,,0.82,,,2135.0,23931.0,12.53,2.24,,,0.76,0.76,17259524.0,1637065851.4,,1633.93,0.76,20.01,0.2206,35.07,0.0092,94.85
2020-07-31,147743.0,14316296.7,0.24,1.04,0.21,14.38,0.0,11707554.9,113770.0,120821.0,11024313.0,,,1546.0,0.46,,4000.0,,1.87,4900.0,19817.0,,,0.46,1546.0,0.38,,23502.0,10.82,2.14,,,0.65,0.65,17388656.0,1684960766.4,,1660.32,0.65,19.65,0.2271,37.69,0.0084,96.9
2020-08-03,194339.0,19220127.1,0.32,1.47,0.28,19.09,0.0,11511663.3,106846.0,116397.0,10567069.4,,,,0.68,,,,1.0,6782.0,11206.0,,,0.68,,,4282.0,11206.0,10.36,1.01,,,0.61,0.61,17411012.0,1721949086.8,,1700.17,0.61,15.02,0.332,53.69,0.0111,98.9
2020-08-04,181450.0,17410127.5,0.3,1.38,0.26,17.73,0.0,9931592.6,91630.0,103508.0,8791898.5,,,,0.54,,,,1.62,4827.0,16881.0,,,0.54,,,1665.0,17716.0,9.02,1.84,,,0.52,0.52,17431840.0,1672585048.0,,1705.12,0.53,19.3,0.3823,57.54,0.0104,95.95
2020-08-05,173639.0,16730117.65,0.29,1.33,0.25,16.67,0.0,9220405.95,84819.0,95697.0,8172310.65,,,,,,,,0.69,,6811.0,,,,,,,7811.0,8.14,0.78,,,0.48,0.48,17425108.0,1678909155.8,,1666.74,0.49,19.93,0.4165,60.5,0.0099,96.35
2020-08-06,187239.0,17946858.15,0.31,1.43,0.27,17.99,0.0,9172557.45,98419.0,95697.0,9433461.15,,,,,,,,,,,,,,,,13600.0,,9.48,,,,0.56,0.56,17446880.0,1672283448.0,,1678.21,0.56,18.49,0.3708,55.87,0.0107,95.85
2020-08-07,147712.0,14217280.0,0.24,1.15,0.21,14.38,0.0,11786486.25,117660.0,122457.0,11324775.0,,,,,,34964.0,,1.52,,15723.0,,,,,3.54,34964.0,8204.0,11.3,0.76,,,0.67,0.67,17343136.0,1669276840.0,,1667.61,0.67,25.11,0.2284,34.6,0.0085,96.25
2020-08-10,162919.0,15241072.45,0.27,1.29,0.23,15.86,0.0,9728358.05,99882.0,103991.0,9343961.1,,,3395.0,0.34,,,,2.03,2091.0,21173.0,,,0.34,3395.0,,,20557.0,9.61,2.08,,,0.57,0.57,17360864.0,1624108827.2,,1662.59,0.57,24.62,0.3295,49.83,0.0093,93.55
2020-08-11,156251.0,14546968.1,0.26,1.25,0.22,14.86,0.0,9141023.5,97716.0,98185.0,9097359.6,,,,,,,,0.25,,2166.0,,,,,,,5806.0,9.14,0.59,,,0.55,0.55,17551088.0,1634006292.8,,1642.36,0.55,25.3,0.3467,51.77,0.0089,93.1
2020-08-12,172916.0,16565352.8,0.28,1.4,0.25,16.5,0.0,11098430.0,114381.0,115850.0,10957699.8,,,17665.0,1.62,,,,0.1,17665.0,1000.0,,,1.62,17665.0,,,,10.67,,,,0.65,0.65,17526956.0,1679082384.8,,1643.3,0.64,32.65,0.3408,47.16,0.0098,95.8
2020-08-13,153188.0,15089018.0,0.25,1.23,0.22,14.99,0.0,9468017.0,103263.0,96122.0,10171405.5,,,,,,,,0.98,,11118.0,,,,,,,19728.0,9.92,1.79,,,0.58,0.58,17589352.0,1732551172.0,,1696.56,0.58,29.34,0.38,53.43,0.0087,98.5
2020-08-14,152916.0,15039288.6,0.25,1.22,0.22,15.14,0.0,9426847.5,107891.0,95850.0,10611079.85,,,12868.0,1.25,,,,0.76,12868.0,8240.0,,,1.25,12868.0,,,13140.0,10.62,1.24,,,0.61,0.61,17581356.0,1729126362.6,,1729.76,0.61,23.84,0.4481,61.95,0.0086,98.35
2020-08-17,126002.0,12600200.0,0.21,1.0,0.18,12.51,0.0,6893600.0,80977.0,68936.0,8097700.0,,,,,,,,2.66,,26914.0,,,,,,,26914.0,7.97,2.74,,,0.46,0.46,17627444.0,1762744400.0,,1737.13,0.46,8.54,0.5907,75.81,0.0071,100.0
2020-08-18,151136.0,15189168.0,0.25,1.21,0.22,15.22,0.0,9454035.0,106111.0,94070.0,10664155.5,,,2315.0,2.61,,,,,25134.0,,,,2.61,2315.0,,22819.0,,10.59,,,,0.61,0.61,17400868.0,1748787234.0,,1737.45,0.61,10.92,0.577,74.65,0.0086,100.5
2020-08-19,157230.0,16084629.0,0.26,1.27,0.22,16.04,0.0,10246777.2,108382.0,100164.0,11087478.6,,,2271.0,0.26,,3823.0,,,2271.0,,,,0.26,2271.0,0.38,,,10.94,,,,0.62,0.62,17356174.0,1775536600.2,,1758.1,0.62,11.99,0.5373,71.78,0.009,102.3
2020-08-20,156678.0,15746139.0,0.26,1.25,0.22,15.96,0.0,10011006.0,103080.0,99612.0,10359540.0,,,,0.49,,,,0.53,4750.0,5302.0,,,0.49,,,,5302.0,10.54,0.54,,,0.59,0.59,17372928.0,1745979264.0,,1771.7,0.59,8.66,0.5344,71.88,0.009,100.5
2020-08-21,191102.0,19358632.6,0.31,1.52,0.27,19.53,0.0,13577846.8,133504.0,134036.0,13523955.2,,,27403.0,3.23,,4000.0,,,30424.0,,,,3.23,27403.0,0.41,3021.0,,13.45,,,,0.76,0.76,17444990.0,1767177487.0,,1759.7,0.76,23.69,0.4055,58.5,0.0109,101.3
2020-08-24,204154.0,20762461.8,0.34,1.64,0.29,20.93,0.0,15844453.2,129556.0,155796.0,13175845.2,,,7454.0,2.24,,,,1.17,21760.0,11508.0,,,2.24,7454.0,,106.0,,13.12,,,,0.74,0.74,17452736.0,1774943251.2,,1769.05,0.74,22.62,0.3846,56.32,0.0116,101.7
2020-08-25,216974.0,22087953.2,0.36,1.77,0.31,22.27,0.0,17285131.0,124355.0,169795.0,12659339.0,,,,1.54,,,,0.51,15000.0,5201.0,,,1.54,,,,1001.0,12.63,0.1,,,0.71,0.71,17440876.0,1775481176.8,,1772.3,0.71,22.19,0.3631,53.0,0.0124,101.8
2020-08-26,183474.0,18806085.0,0.3,1.51,0.26,18.95,0.0,18165050.0,141355.0,177220.0,14488887.5,,,5963.0,0.78,,,,,7425.0,,,,0.78,5963.0,,11037.0,,14.39,,,,0.8,0.8,17445652.0,1788179330.0,,1778.27,0.8,26.16,0.293,40.56,0.0104,102.5
2020-08-27,174047.0,17683175.2,0.29,1.46,0.25,18.17,0.0,15420441.6,136311.0,151776.0,13849197.6,,,18539.0,,,,,2.37,,23583.0,,,,18539.0,,,25444.0,13.97,2.44,,,0.77,0.77,17455004.0,1773428406.4,,1784.33,0.78,28.19,0.2821,37.01,0.0099,101.6
2020-08-28,158972.0,16135658.0,0.26,1.35,0.23,16.37,0.0,14235476.5,127025.0,140251.0,12893037.5,,,,0.17,,,,0.99,1761.0,9286.0,,,0.17,,,,13286.0,12.84,1.35,,,0.72,0.72,17467256.0,1772926484.0,,1766.06,0.72,29.89,0.2797,33.04,0.009,101.5
2020-08-31,151601.0,15432981.8,0.25,1.31,0.22,15.58,0.0,13572586.8,121861.0,133326.0,12405449.8,,,,,,,,0.59,,6017.0,,,,,,853.0,6925.0,12.35,0.71,,,0.69,0.69,17475208.0,1778976174.4,,1772.05,0.69,30.81,0.2786,30.84,0.0086,101.8
2020-09-01,150289.0,15389593.6,0.25,1.31,0.21,15.52,0.0,13518233.6,119113.0,132014.0,12197171.2,,,658.0,0.15,,,,0.32,1436.0,3406.0,,,0.15,658.0,,,2748.0,12.15,0.28,,,0.68,0.68,17474612.0,1789400268.8,,1785.25,0.68,29.13,0.2741,31.18,0.0085,102.4
2020-09-02,176099.0,18296686.1,0.29,1.57,0.25,18.31,0.0,15088565.8,133757.0,145222.0,13897352.3,,,3105.0,1.5,,,,,14233.0,,,,1.5,3105.0,,11539.0,1025.0,13.76,0.1,,,0.76,0.76,17441448.0,1812166447.2,,1799.78,0.76,25.65,0.3006,41.06,0.01,103.9
2020-09-03,160336.0,16129801.6,0.26,1.47,0.23,16.78,0.0,12818150.2,115537.0,127417.0,11623022.2,,,719.0,0.68,,1000.0,,2.67,5736.0,25939.0,,,0.68,719.0,0.1,7000.0,24541.0,12.0,2.59,,,0.66,0.66,17451400.0,1755610840.0,,1797.21,0.66,27.28,0.3255,47.28,0.0091,100.6
2020-09-04,144966.0,14315392.5,0.24,1.33,0.21,14.77,0.0,11085576.25,103123.0,112259.0,10183396.25,,,1015.0,,,,,1.47,,13429.0,,,,1015.0,,,15158.0,10.37,1.74,,,0.59,0.59,17482832.0,1726429660.0,,1749.77,0.59,30.17,0.318,44.51,0.0082,98.75
2020-09-07,154211.0,15852890.8,0.25,1.44,0.22,15.49,0.0,12470873.6,118904.0,121312.0,12223331.2,,,15781.0,1.02,,,,,10886.0,,,,1.02,15781.0,,,1833.0,11.73,0.2,,,0.68,0.68,17486206.0,1797581976.8,,1743.74,0.67,28.07,0.3435,48.94,0.0088,102.8
2020-09-08,167744.0,16673753.6,0.28,1.59,0.24,17.37,0.0,13397032.6,135057.0,134779.0,13424665.8,,,13386.0,1.87,,,,,16087.0,,,,1.87,13386.0,,2767.0,2620.0,13.91,0.25,,,0.77,0.77,17459640.0,1735488216.0,,1782.73,0.77,25.95,0.3881,54.94,0.0095,99.4
