,DBV FP Equity_DX_SI_QTY,DBV FP Equity_DX_SHORT_INTEREST_VALUE,DBV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DBV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DBV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DBV FP Equity_DX_SI_MV,DBV FP Equity_DX_DSS,DBV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DBV FP Equity_DX_SUPPLY_SI_QTY,DBV FP Equity_DX_BROKER_SI_QTY,DBV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DBV FP Equity_DX_BROKER_SI_MV_NEW_x,DBV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DBV FP Equity_DX_SUPPLY_SI_QTY_INC_x,DBV FP Equity_DX_BROKER_SI_MV_INC_x,DBV FP Equity_DX_SUPPLY_SI_MV_NEW,DBV FP Equity_DX_BROKER_SI_QTY_ADD,DBV FP Equity_DX_BROKER_SI_QTY_NEW,DBV FP Equity_DX_SUPPLY_SI_MV_DEC,DBV FP Equity_DX_BROKER_SI_QTY_INC,DBV FP Equity_DX_SUPPLY_SI_QTY_DEC,DBV FP Equity_DX_BROKER_SI_MV_NEW_y,DBV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DBV FP Equity_DX_BROKER_SI_MV_INC_y,DBV FP Equity_DX_SUPPLY_SI_QTY_INC_y,DBV FP Equity_DX_BROKER_SI_MV_ADD,DBV FP Equity_DX_SUPPLY_SI_QTY_ADD,DBV FP Equity_DX_BROKER_SI_QTY_DEC,DBV FP Equity_DX_SUPPLY_SI_MV,DBV FP Equity_DX_BROKER_SI_MV_DEC,DBV FP Equity_DX_SUPPLY_SI_MV_RMV,DBV FP Equity_DX_BROKER_SI_MV_RMV,DBV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DBV FP Equity_DX_UTILIZATION_QUANTITY,DBV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DBV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DBV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DBV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DBV FP Equity_DX_ACTIVE_UTILIZATION_MV,DBV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DBV FP Equity_DX_BROKER_SI_CON_RATIO,DBV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DBV FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-03-04,321917.0,448108.46,0.44,2.28,0.33,0.52,0.0,393370.85,85114.0,282594.0,118478.69,,,,,,,,,,,,,,,,,19500.0,0.12,0.03,,,100.0,92.55,0.0,0.0,,0.0,100.0,22.28,0.2148,34.33,3.5005
2024-03-05,319262.0,454948.35,0.43,2.27,0.33,0.52,0.0,406258.95,81159.0,285094.0,115651.58,,,1200.0,0.0,,,,0.01,2500.0,5155.0,,,0.0,1200.0,,,,0.11,,,,100.0,87.11,0.0,0.0,,0.0,100.0,22.12,0.2121,33.91,3.4269
2024-03-06,312807.0,447939.62,0.42,2.21,0.32,0.52,0.0,399011.05,81159.0,278639.0,116219.69,,,,,,,,,,,,,,,,,6455.0,0.11,0.01,,,100.0,87.11,0.0,0.0,,0.0,100.0,22.71,0.2177,34.14,3.3576
2024-03-07,311607.0,454323.01,0.42,2.21,0.32,0.52,0.0,404506.06,79959.0,277439.0,116580.22,,,,,,,,0.0,,1200.0,,,,,,,1200.0,0.11,0.0,,,100.0,86.95,0.0,0.0,,0.0,100.0,22.79,0.2176,34.06,3.3884
2024-03-08,311607.0,441858.73,0.42,2.2,0.32,0.52,0.0,393408.5,79959.0,277439.0,113381.86,,,,,,,,,,,,,,,,,,0.12,,,,100.0,86.95,0.0,0.0,,0.0,100.0,23.05,0.2169,33.71,3.3884
2024-03-11,311607.0,445598.01,0.42,2.09,0.32,0.52,0.0,396737.77,79959.0,277439.0,114341.37,,,,,,,,,,,,,,,,,,0.11,,,,100.0,86.95,0.0,0.0,,0.0,100.0,22.69,0.2174,34.08,3.3884
2024-03-12,311607.0,464294.43,0.42,2.08,0.32,0.52,0.0,413384.11,79959.0,277439.0,119138.91,,,,,,,,,,,,,,,,,,0.11,,,,100.0,86.95,0.0,0.0,,0.0,100.0,22.82,0.2174,34.04,3.3884
2024-03-13,311607.0,453388.19,0.42,2.01,0.32,0.53,0.0,403673.75,79959.0,277439.0,116340.35,,,,,,,,,,,,,,,,,,0.12,,,,100.0,86.95,0.0,0.0,,0.0,100.0,23.24,0.2157,33.32,3.3884
2024-03-14,311607.0,440612.3,0.42,2.01,0.32,0.53,0.0,392298.75,79959.0,277439.0,113062.03,,,,,,,,,,,,,,,,,,0.12,,,,100.0,86.95,0.0,0.0,,0.0,100.0,23.0,0.2159,33.53,3.3884
2024-03-15,311607.0,430640.87,0.42,2.03,0.32,0.51,0.0,383420.7,79959.0,277439.0,110503.34,,,,,,,,,,,,,,,,,,0.11,,,,100.0,86.91,0.0,0.0,,0.0,100.0,22.66,0.2182,34.24,3.3871
2024-03-18,320307.0,435617.52,0.43,2.1,0.33,0.52,0.0,389149.04,79959.0,286139.0,108744.24,,,,0.01,,,,,9000.0,,,,0.01,,,,300.0,0.11,0.0,,,100.0,86.91,0.0,0.0,,0.0,100.0,21.95,0.214,33.83,3.4817
2024-03-19,318941.0,425786.24,0.43,2.08,0.33,0.51,0.0,380171.96,79659.0,284773.0,106344.77,,,,,,,,0.0,,300.0,,,,,,,1366.0,0.11,0.0,,,100.0,86.62,0.0,0.0,,0.0,100.0,21.97,0.2167,34.44,3.4681
2024-03-20,311268.0,426437.16,0.42,2.04,0.32,0.49,0.0,377809.01,80986.0,275773.0,110950.82,,,1327.0,,,,,,,,,,,1327.0,,,9000.0,0.11,0.01,,,100.0,86.81,0.0,0.0,,0.0,100.0,22.17,0.2223,35.58,3.3365
2024-03-21,313068.0,422641.8,0.42,2.08,0.32,0.5,0.0,372293.55,82786.0,275773.0,111761.1,,,1800.0,,,,,,,,,,,1800.0,,,,0.11,,,,100.0,88.58,0.0,0.0,,0.0,100.0,22.54,0.2195,34.93,3.3496
2024-03-22,313068.0,415128.17,0.42,2.13,0.32,0.5,0.0,365675.0,82786.0,275773.0,109774.24,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.58,0.0,0.0,,0.0,100.0,22.29,0.2199,35.13,3.3496
2024-03-25,313068.0,417632.71,0.42,2.19,0.32,0.5,0.0,367881.18,82786.0,275773.0,110436.52,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.58,0.0,0.0,,0.0,100.0,22.02,0.2211,35.56,3.3496
2024-03-26,318068.0,423348.51,0.43,2.26,0.33,0.5,0.0,373708.86,82786.0,280773.0,110188.17,,,,0.01,,,,,5000.0,,,,0.01,,,,,0.11,,,,100.0,88.58,0.0,0.0,,0.0,100.0,21.9,0.218,35.02,3.4031
2024-03-27,312651.0,416138.48,0.42,2.25,0.32,0.5,0.0,367053.86,82369.0,275773.0,109633.14,,,,,,,,0.0,,417.0,,,,,,,5000.0,0.11,0.01,,,100.0,87.66,0.0,0.0,,0.0,100.0,22.18,0.2219,35.56,3.3273
2024-03-28,312651.0,416138.48,0.42,2.28,0.32,0.5,0.0,367053.86,82369.0,275773.0,109633.14,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.13,0.0,0.0,,0.0,100.0,22.21,0.2218,35.54,3.3451
2024-03-29,312651.0,416138.48,0.42,2.34,0.32,0.49,0.0,367053.86,82369.0,275773.0,109633.14,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.13,0.0,0.0,,0.0,100.0,22.14,0.222,35.6,3.3451
2024-04-01,312651.0,416138.48,0.42,2.34,0.32,0.5,0.0,367053.86,82369.0,275773.0,109633.14,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.13,0.0,0.0,,0.0,100.0,22.21,0.2218,35.53,3.3451
2024-04-02,312651.0,422704.15,0.42,2.34,0.32,0.49,0.0,372845.1,82369.0,275773.0,111362.89,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.13,0.0,0.0,,0.0,100.0,22.15,0.2221,35.66,3.3451
2024-04-03,312651.0,427706.57,0.42,2.34,0.32,0.5,0.0,377257.46,82369.0,275773.0,112680.79,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.11,0.0,0.0,,0.0,100.0,22.23,0.2207,35.33,3.3444
2024-04-04,313068.0,436416.79,0.42,3.34,0.32,0.5,0.0,385008.86,82786.0,276190.0,115403.68,,,417.0,0.0,,,,,417.0,,,,0.0,417.0,,,,0.11,,,,100.0,88.55,0.0,0.0,,0.0,100.0,22.37,0.2188,34.92,3.3488
2024-04-05,313068.0,433286.11,0.42,3.84,0.32,0.51,0.0,382246.96,82786.0,276190.0,114575.82,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.55,0.0,0.0,,0.0,100.0,22.57,0.2177,34.54,3.3488
2024-04-08,313068.0,430155.43,0.42,3.92,0.32,0.51,0.0,379485.06,82786.0,276190.0,113747.96,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.55,0.0,0.0,,0.0,100.0,22.44,0.218,34.69,3.3488
2024-04-09,313068.0,422641.8,0.42,4.09,0.32,0.51,0.0,372856.5,82786.0,276190.0,111761.1,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.55,0.0,0.0,,0.0,100.0,22.42,0.2186,34.82,3.3488
2024-04-10,313068.0,417006.58,0.42,4.16,0.32,0.5,0.0,367885.08,82786.0,276190.0,110270.95,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.55,0.0,0.0,,0.0,100.0,22.35,0.2196,35.04,3.3488
2024-04-11,313068.0,399474.77,0.42,4.3,0.32,0.5,0.0,352418.44,82786.0,276190.0,105634.94,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.55,0.0,0.0,,0.0,100.0,22.17,0.2217,35.53,3.3488
2024-04-12,313068.0,393213.41,0.42,4.25,0.32,0.49,0.0,346894.64,82786.0,276190.0,103979.22,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.55,0.0,0.0,,0.0,100.0,21.83,0.2247,36.34,3.3488
2024-04-15,313068.0,405109.99,0.42,4.32,0.32,0.48,0.0,357389.86,82786.0,276190.0,107125.08,,,,,,,,,,,,,,,,,,0.1,,,,100.0,88.55,0.0,0.0,,0.0,100.0,21.62,0.2266,36.83,3.3488
2024-04-16,313068.0,400727.04,0.42,4.44,0.32,0.49,0.0,353523.2,82786.0,276190.0,105966.08,,,,,,,,,,,,,,,,,,0.11,,,,100.0,88.55,0.0,0.0,,0.0,100.0,21.96,0.2253,36.34,3.3488
2024-04-17,313302.0,397893.54,0.42,4.47,0.32,0.48,0.0,351058.48,83020.0,276424.0,105435.4,,,234.0,0.0,,,,,234.0,,,,0.0,234.0,,,,0.11,,,,100.0,88.8,0.0,0.0,,0.0,100.0,21.74,0.2255,36.53,3.3513
2024-04-18,313254.0,392194.01,0.42,4.51,0.32,0.48,0.0,346022.75,82972.0,276376.0,103880.94,,,,,,,,0.0,,48.0,,,,,,,48.0,0.11,0.0,,,100.0,88.75,0.0,0.0,,0.0,100.0,21.78,0.2262,36.63,3.3508
2024-04-19,311326.0,386044.24,0.42,4.57,0.32,0.47,0.0,342547.52,81044.0,276248.0,100494.56,,,,,,,,0.0,,1928.0,,,,,,,128.0,0.1,0.0,,,100.0,86.69,0.0,0.0,,0.0,100.0,21.72,0.2297,37.18,3.3302
2024-04-22,311268.0,376634.28,0.42,4.59,0.32,0.47,0.0,334189.9,80986.0,276190.0,97993.06,,,,,,,,0.0,,58.0,,,,,,,58.0,0.1,0.0,,,100.0,88.33,0.0,0.0,,0.0,100.0,21.67,0.2309,37.42,3.3949
2024-04-23,310358.0,374912.46,0.42,4.61,0.32,0.46,0.0,333637.52,80076.0,276190.0,96731.81,,,,,,,,0.0,,910.0,,,,,,,,0.1,,,,100.0,87.34,0.0,0.0,,0.0,100.0,21.44,0.234,38.06,3.385
2024-04-24,310358.0,376153.9,0.42,5.61,0.32,0.46,0.0,334742.28,80076.0,276190.0,97052.11,,,,,,,,,,,,,,,,,,0.1,,,,100.0,87.34,0.0,0.0,,0.0,100.0,21.51,0.2342,38.05,3.385
2024-04-25,310358.0,372429.6,0.42,5.81,0.32,0.46,0.0,331428.0,80076.0,276190.0,96091.2,,,,,,,,,,,,,,,,,,0.1,,,,100.0,87.34,0.0,0.0,,0.0,100.0,21.52,0.2344,38.06,3.385
2024-04-26,310358.0,368084.59,0.42,6.51,0.32,0.46,0.0,327561.34,80076.0,276190.0,94970.14,,,,,,,,,,,,,,,,,,0.1,,,,100.0,87.34,0.0,0.0,,0.0,100.0,21.49,0.2349,38.16,3.385
2024-04-29,278028.0,345866.83,0.38,5.93,0.29,0.42,0.0,303361.84,80076.0,243860.0,99614.54,,,,,,,,,,,,,,,,,32330.0,0.1,0.04,,,100.0,87.34,0.0,0.0,,0.0,100.0,23.3,0.2731,42.05,3.0324
2024-04-30,278028.0,345866.83,0.38,5.9,0.29,0.43,0.0,303361.84,80076.0,243860.0,99614.54,,,,,,,,,,,,,,,,,,0.1,,,,100.0,87.34,0.0,0.0,,0.0,100.0,23.93,0.2685,40.94,3.0324
2024-05-01,278028.0,345866.83,0.38,6.03,0.29,0.43,0.0,303361.84,80076.0,243860.0,99614.54,,,,,,,,,,,,,,,,,,0.1,,,,100.0,87.34,0.0,0.0,,0.0,100.0,23.78,0.2686,41.03,3.0324
2024-05-02,278028.0,338638.1,0.38,6.03,0.29,0.43,0.0,297021.48,80076.0,243860.0,97532.57,,,,,,,,,,,,,,,,,,0.1,,,,100.0,87.34,0.0,0.0,,0.0,100.0,23.78,0.2685,40.99,3.0324
2024-05-03,278028.0,332521.49,0.38,6.17,0.29,0.42,0.0,291656.56,80076.0,243860.0,95770.9,,,,,,,,,,,,,,,,,,0.1,,,,100.0,87.34,0.0,0.0,,0.0,100.0,23.61,0.2712,41.53,3.0324
2024-05-06,278028.0,334745.71,0.38,6.12,0.29,0.42,0.0,293607.44,80076.0,243860.0,96411.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,87.34,0.0,0.0,,0.0,100.0,23.39,0.272,41.78,3.0324
2024-05-07,272128.0,332540.42,0.37,5.95,0.28,0.42,0.0,297996.92,74176.0,243860.0,90643.07,,,,,,,,0.01,,5900.0,,,,,,,,0.09,,,,100.0,80.9,0.0,0.0,,0.0,100.0,23.51,0.2716,41.65,2.968
2024-05-08,272128.0,327642.11,0.37,5.93,0.28,0.42,0.0,293607.44,74176.0,243860.0,89307.9,,,,,,,,,,,,,,,,,,0.09,,,,100.0,86.57,0.0,0.0,,0.0,100.0,23.79,0.2695,41.14,3.1758
2024-05-09,272128.0,327097.86,0.37,6.1,0.28,0.41,0.0,293119.72,74176.0,243860.0,89159.55,,,,,,,,,,,,,,,,,,0.09,,,,100.0,86.57,0.0,0.0,,0.0,100.0,23.54,0.2705,41.47,3.1758
2024-05-10,268850.0,325846.2,0.36,6.01,0.28,0.4,0.0,291585.38,76798.0,240582.0,93079.18,,,2622.0,,,,,,,,,,,2622.0,,,3278.0,0.09,0.02,,,100.0,88.9,0.0,0.0,,0.0,100.0,24.53,0.2597,39.09,3.1122
2024-05-13,268850.0,324233.1,0.36,5.88,0.28,0.4,0.0,290141.89,76798.0,240582.0,92618.39,,,,,,,,,,,,,,,,,,0.09,,,,100.0,89.63,0.0,0.0,,0.0,100.0,24.62,0.2595,38.99,3.1376
2024-05-14,268850.0,326383.9,0.36,5.77,0.28,0.4,0.0,292066.55,76798.0,240582.0,93232.77,,,,,,,,,,,,,,,,,,0.09,,,,100.0,89.63,0.0,0.0,,0.0,100.0,24.53,0.2595,39.06,3.1376
2024-05-15,268850.0,333374.0,0.36,5.66,0.28,0.4,0.0,298321.68,76798.0,240582.0,95229.52,,,,,,,,,,,,,,,,,,0.09,,,,100.0,89.63,0.0,0.0,,0.0,100.0,24.59,0.259,38.96,3.1376
2024-05-16,268750.0,350450.0,0.36,5.46,0.28,0.41,0.0,313588.53,76698.0,240482.0,100014.19,,,,,,,,0.0,,100.0,,,,,,,100.0,0.09,0.0,,,100.0,89.51,0.0,0.0,,0.0,100.0,24.89,0.2565,38.34,3.1364
2024-05-17,268750.0,341312.5,0.36,4.56,0.28,0.42,0.0,305412.14,76698.0,240482.0,97406.46,,,,,,,,,,,,,,,,,,0.1,,,,100.0,89.55,0.0,0.0,,0.0,100.0,25.45,0.2538,37.38,3.1378
2024-05-20,273750.0,361350.0,0.37,4.43,0.28,0.42,0.0,324036.24,76698.0,245482.0,101241.36,,,,0.01,,,,,5000.0,,,,0.01,,,,,0.1,,,,100.0,89.55,0.0,0.0,,0.0,100.0,24.63,0.251,37.07,3.1962
2024-05-21,278950.0,362635.0,0.38,4.23,0.29,0.43,0.0,322506.6,79298.0,248082.0,103087.4,,,2600.0,0.0,,,,,2600.0,,,,0.0,2600.0,,,,0.1,,,,100.0,88.85,0.0,0.0,,0.0,100.0,24.75,0.2425,35.88,3.1256
2024-05-22,278950.0,355382.3,0.38,4.14,0.29,0.43,0.0,316056.47,79298.0,248082.0,101025.65,,,,,,,,,,,,,,,,,,0.1,,,,100.0,88.85,0.0,0.0,,0.0,100.0,24.53,0.2425,36.05,3.1256
2024-05-23,278950.0,345898.0,0.38,4.17,0.29,0.43,0.0,307621.68,79298.0,248082.0,98329.52,,,,,,,,,,,,,,,,,,0.1,,,,100.0,88.85,0.0,0.0,,0.0,100.0,24.3,0.2441,36.52,3.1256
2024-05-24,278950.0,348129.6,0.38,3.97,0.29,0.42,0.0,309606.34,79298.0,248082.0,98963.9,,,,,,,,,,,,,,,,,,0.1,,,,100.0,88.85,0.0,0.0,,0.0,100.0,23.85,0.2454,36.94,3.1256
2024-05-27,278850.0,345774.0,0.38,4.02,0.29,0.42,0.0,307497.68,79198.0,247982.0,98205.52,,,,,,,,0.0,,100.0,,,,,,,100.0,0.1,0.0,,,100.0,88.84,0.0,0.0,,0.0,100.0,24.05,0.2459,36.94,3.1279
2024-05-28,278450.0,339709.0,0.38,3.97,0.29,0.42,0.0,302294.04,78998.0,247782.0,96377.56,,,,,,,,0.0,,200.0,,,,,,,200.0,0.1,0.0,,,100.0,84.45,0.0,0.0,,0.0,100.0,24.13,0.2475,37.25,2.9765
2024-05-29,278450.0,339709.0,0.38,3.92,0.29,0.41,0.0,302294.04,78998.0,247782.0,96377.56,,,,,,,,,,,,,,,,,,0.1,,,,100.0,87.13,0.0,0.0,,0.0,100.0,24.02,0.2484,37.51,3.071
2024-05-30,273650.0,328927.3,0.37,3.81,0.28,0.41,0.0,294949.16,76598.0,245382.0,92070.8,,,,,,,,0.0,,2400.0,,,,,,,2400.0,0.09,0.0,,,100.0,87.57,0.0,0.0,,0.0,100.0,24.31,0.2564,38.26,3.1285
2024-05-31,273650.0,312508.3,0.37,3.65,0.28,0.4,0.0,280226.24,76598.0,245382.0,87474.92,,,,,,,,,,,,,,,,,,0.09,,,,100.0,87.57,0.0,0.0,,0.0,100.0,24.15,0.2576,38.54,3.1285
2024-06-03,255476.0,311169.77,0.35,3.2,0.26,0.37,0.0,276739.34,72697.0,227208.0,88544.95,,,,,,,,0.0,,3901.0,,,,,,,18174.0,0.08,0.03,,,100.0,86.99,0.0,0.0,,0.0,100.0,21.95,0.2676,41.77,3.0571
2024-06-04,237228.0,281826.86,0.32,2.77,0.25,0.36,0.0,248244.48,72697.0,208960.0,86364.04,,,,,,,,,,,,,,,,,18248.0,0.09,0.02,,,100.0,87.45,0.0,0.0,,0.0,100.0,20.59,0.2761,43.65,2.8536
2024-06-05,215487.0,248241.02,0.29,2.47,0.22,0.32,0.0,215676.29,72697.0,187219.0,83746.94,,,,,,,,,,,,,,,,,21741.0,0.09,0.04,,,100.0,87.38,0.0,0.0,,0.0,100.0,19.3,0.2779,44.4,2.59
2024-06-06,214787.0,249582.49,0.29,2.37,0.22,0.31,0.0,216735.08,72697.0,186519.0,84473.91,,,,,,,,,,,,,,,,,700.0,0.08,0.0,,,100.0,86.94,0.0,0.0,,0.0,100.0,19.25,0.2829,45.11,2.5686
2024-06-07,212774.0,233200.3,0.29,2.33,0.22,0.31,0.0,202218.58,72697.0,184506.0,79675.91,,,,,,,,,,,,,,,,,2013.0,0.08,0.0,,,100.0,86.31,0.0,0.0,,0.0,100.0,19.78,0.2863,45.38,2.5263
2024-06-10,228761.0,240199.05,0.31,2.17,0.24,0.32,0.0,201067.65,81697.0,191493.0,85781.85,,,9000.0,0.01,,,,,9000.0,,,,0.01,9000.0,,,2013.0,0.09,0.01,,,100.0,88.07,0.0,0.0,,0.0,100.0,17.3,0.2656,44.0,2.4662
2024-06-11,223761.0,222642.2,0.3,1.78,0.23,0.31,0.0,185560.54,81697.0,186493.0,81288.52,,,,,,,,,,,,,,,,,5000.0,0.09,0.01,,,100.0,88.07,0.0,0.0,,0.0,100.0,17.61,0.2794,45.89,2.4123
2024-06-12,248536.0,245056.5,0.34,1.87,0.26,0.32,0.0,208310.25,83822.0,211268.0,82648.49,,,2125.0,0.0,,17650.0,,,7125.0,,,,0.0,2125.0,0.02,,,0.08,,,,100.0,90.42,0.0,0.0,,0.0,100.0,17.08,0.2547,43.64,2.6811
2024-06-13,238536.0,235435.03,0.32,1.75,0.25,0.31,0.0,198651.52,83822.0,201268.0,82732.31,,,,,,,,,,,,,,,,,10000.0,0.08,0.01,,,100.0,90.42,0.0,0.0,,0.0,100.0,16.09,0.2649,45.25,2.5732
2024-06-14,208574.0,198353.87,0.28,1.52,0.22,0.28,0.0,167667.01,78822.0,176306.0,74959.72,,,,,,,,0.0,,5000.0,,,,,,,24962.0,0.08,0.03,,,100.0,85.03,0.0,0.0,,0.0,100.0,17.84,0.3158,50.21,2.25
2024-06-17,341933.0,325862.15,0.46,2.36,0.35,0.41,0.0,295110.75,77493.0,309665.0,73850.83,,,,0.13,,,,0.0,134688.0,1329.0,,,0.13,,,,1329.0,0.07,0.0,,,100.0,83.57,0.0,0.0,,0.0,100.0,27.89,0.2377,34.4,3.6877
2024-06-18,336822.0,328064.63,0.46,2.31,0.35,0.4,0.0,296635.6,72382.0,304554.0,70500.07,,,,,,,,0.01,,5111.0,,,,,,,5111.0,0.07,0.01,,,100.0,88.68,0.0,0.0,,0.0,100.0,27.87,0.2416,35.14,4.1266
2024-06-19,336822.0,323685.94,0.46,2.31,0.35,0.41,0.0,292676.39,72382.0,304554.0,69559.1,,,,,,,,,,,,,,,,,,0.07,,,,100.0,87.84,0.0,0.0,,0.0,100.0,28.14,0.2409,34.73,4.0875
2024-06-20,336822.0,322675.48,0.46,2.31,0.35,0.4,0.0,291762.73,72382.0,304554.0,69341.96,,,,,,,,,,,,,,,,,,0.07,,,,100.0,87.84,0.0,0.0,,0.0,100.0,28.02,0.2408,34.88,4.0875
2024-06-21,336822.0,322675.48,0.46,2.32,0.35,0.4,0.0,291762.73,72382.0,304554.0,69341.96,,,,,,,,,,,,,,,,,,0.07,,,,100.0,87.84,0.0,0.0,,0.0,100.0,27.96,0.2413,35.0,4.0875
2024-06-24,300822.0,289691.59,0.41,2.09,0.31,0.37,0.0,258617.5,72382.0,268554.0,69703.87,,,,,,,,,,,,,,,,,36000.0,0.07,0.04,,,100.0,87.82,0.0,0.0,,0.0,100.0,20.77,0.2406,38.51,3.6496
2024-06-25,264822.0,246284.46,0.36,1.85,0.27,0.33,0.0,216275.22,72382.0,232554.0,67315.26,,,,,,,,,,,,,,,,,36000.0,0.07,0.03,,,100.0,87.82,0.0,0.0,,0.0,100.0,23.11,0.2612,42.4,3.2129
2024-06-26,272822.0,251269.06,0.37,1.9,0.28,0.34,0.0,221550.23,72382.0,240554.0,66663.82,,,,0.01,,,,,8000.0,,,,0.01,,,,,0.07,,,,100.0,87.77,0.0,0.0,,0.0,100.0,24.49,0.2629,42.03,3.3081
2024-06-27,315822.0,284555.62,0.43,2.24,0.33,0.37,0.0,255482.15,72382.0,283554.0,65216.18,,,,0.04,,,,,43000.0,,,,0.04,,,,,0.07,,,,100.0,87.74,0.0,0.0,,0.0,100.0,21.79,0.2419,37.94,3.8285
2024-06-28,280822.0,228869.93,0.38,2.11,0.29,0.33,0.0,202571.51,72382.0,248554.0,58991.33,,,,,,,,,,,,,,,,,35000.0,0.07,0.03,,,100.0,87.74,0.0,0.0,,0.0,100.0,23.73,0.2624,42.1,3.4042
2024-07-01,280822.0,228869.93,0.38,2.06,0.29,0.32,0.0,202571.51,72382.0,248554.0,58991.33,,,,,,,,,,,,,,,,,,0.06,,,,100.0,87.74,0.0,0.0,,0.0,100.0,22.53,0.2742,44.32,3.4042
2024-07-02,483022.0,385451.56,0.65,3.56,0.5,0.49,0.0,359701.69,72382.0,450754.0,57760.84,,,,0.17,,,,,202200.0,,,,0.17,,,,,0.06,,,,100.0,87.7,0.0,0.0,,0.0,100.0,29.0,0.2551,32.6,5.8521
2024-07-03,440022.0,354657.73,0.6,3.27,0.46,0.44,0.0,328649.72,72382.0,407754.0,58339.89,,,,,,,,,,,,,,,,,43000.0,0.06,0.04,,,100.0,87.47,0.0,0.0,,0.0,100.0,26.77,0.2473,31.77,5.3176
2024-07-04,397022.0,324764.0,0.54,2.97,0.41,0.41,0.0,298368.77,72382.0,364754.0,59208.48,,,,,,,,,,,,,,,,,43000.0,0.06,0.03,,,100.0,87.14,0.0,0.0,,0.0,100.0,29.07,0.2502,34.32,4.7795
2024-07-05,397022.0,314838.45,0.54,3.02,0.41,0.41,0.0,289249.92,72382.0,364754.0,57398.93,,,,,,,,,,,,,,,,,,0.06,,,,100.0,87.14,0.0,0.0,,0.0,100.0,29.42,0.2504,34.0,4.7795
2024-07-08,397022.0,314044.4,0.54,2.94,0.41,0.41,0.0,288520.41,72382.0,364754.0,57254.16,,,,,,,,,,,,,,,,,,0.06,,,,100.0,87.47,0.0,0.0,,0.0,100.0,29.07,0.2509,34.52,4.7979
2024-07-09,365022.0,284717.16,0.49,2.71,0.38,0.38,0.0,259548.12,72382.0,332754.0,56457.96,,,,,,,,,,,,,,,,,32000.0,0.06,0.03,,,100.0,87.02,0.0,0.0,,0.0,100.0,27.56,0.2537,37.0,4.3887
2024-07-10,323022.0,249049.96,0.44,2.41,0.33,0.34,0.0,228026.33,67382.0,295754.0,51951.52,,,,,,,,0.0,,5000.0,,,,,,,37000.0,0.05,0.03,,,100.0,80.81,0.0,0.0,,0.0,100.0,21.32,0.263,41.1,3.8738
2024-07-11,220704.0,169279.97,0.3,1.64,0.23,0.19,0.0,148365.41,53584.0,193436.0,41098.93,,,,,,,,0.01,,13798.0,,,,,,,102318.0,0.04,0.15,,,100.0,64.24,0.0,0.0,,0.0,100.0,19.72,0.2086,33.9,2.6461
2024-07-12,179104.0,139522.02,0.24,1.36,0.19,0.16,0.0,118280.24,53584.0,151836.0,41741.94,,,,,,,,,,,,,,,,,41600.0,0.04,0.03,,,100.0,64.24,0.0,0.0,,0.0,100.0,20.77,0.1777,23.64,2.1473
2024-07-15,184024.0,145194.94,0.25,1.44,0.19,0.17,0.0,123680.48,53584.0,156756.0,42277.78,,,,0.01,,,,,4920.0,,,,0.01,,,,,0.04,,,,100.0,64.08,0.0,0.0,,0.0,100.0,21.32,0.1794,22.7,2.2007
2024-07-16,214024.0,167794.82,0.29,1.76,0.22,0.2,0.0,146416.7,53584.0,186756.0,42009.86,,,,0.03,,,,,30000.0,,,,0.03,,,,,0.04,,,,100.0,64.08,0.0,0.0,,0.0,100.0,23.45,0.1915,26.21,2.5594
2024-07-17,127024.0,100221.94,0.17,1.06,0.13,0.13,0.0,78707.48,53584.0,99756.0,42277.78,,,,,,,,,,,,,,,,,87000.0,0.04,0.07,,,100.0,64.04,0.0,0.0,,0.0,100.0,24.29,0.187,28.56,1.5182
