,FORSE FP Equity_DX_SI_QTY,FORSE FP Equity_DX_SHORT_INTEREST_VALUE,FORSE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FORSE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FORSE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FORSE FP Equity_DX_SI_MV,FORSE FP Equity_DX_DSS,FORSE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FORSE FP Equity_DX_SUPPLY_SI_QTY,FORSE FP Equity_DX_BROKER_SI_QTY,FORSE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FORSE FP Equity_DX_BROKER_SI_MV_NEW_x,FORSE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FORSE FP Equity_DX_SUPPLY_SI_QTY_INC_x,FORSE FP Equity_DX_BROKER_SI_MV_INC_x,FORSE FP Equity_DX_SUPPLY_SI_MV_NEW,FORSE FP Equity_DX_BROKER_SI_QTY_ADD,FORSE FP Equity_DX_BROKER_SI_QTY_NEW,FORSE FP Equity_DX_SUPPLY_SI_MV_DEC,FORSE FP Equity_DX_BROKER_SI_QTY_INC,FORSE FP Equity_DX_SUPPLY_SI_QTY_DEC,FORSE FP Equity_DX_BROKER_SI_MV_NEW_y,FORSE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FORSE FP Equity_DX_BROKER_SI_MV_INC_y,FORSE FP Equity_DX_SUPPLY_SI_QTY_INC_y,FORSE FP Equity_DX_BROKER_SI_MV_ADD,FORSE FP Equity_DX_SUPPLY_SI_QTY_ADD,FORSE FP Equity_DX_BROKER_SI_QTY_DEC,FORSE FP Equity_DX_SUPPLY_SI_MV,FORSE FP Equity_DX_BROKER_SI_MV_DEC,FORSE FP Equity_DX_SUPPLY_SI_MV_RMV,FORSE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FORSE FP Equity_DX_UTILIZATION_QUANTITY,FORSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FORSE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FORSE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FORSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FORSE FP Equity_DX_ACTIVE_UTILIZATION_MV,FORSE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FORSE FP Equity_DX_BROKER_SI_CON_RATIO,FORSE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FORSE FP Equity_DX_DEMAND_SUPPLY_RATIO,FORSE FP Equity_PX_LAST
2024-06-18,58176.0,51194.88,0.31,0.9,0.08,0.05,0.0,32120.0,21676.0,36500.0,19074.88,,,,,,,,,,,,,,,,,,0.02,,,100.0,78.84,0.0,0.0,,0.0,100.0,20.69,0.6718,79.31,2.116,0.88
2024-06-19,58176.0,53580.1,0.31,0.91,0.08,0.05,0.0,33616.5,21676.0,36500.0,19963.6,,,,,,,,,,,,,,,,,,0.02,,,100.0,78.84,0.0,0.0,,0.0,100.0,20.97,0.6685,79.03,2.116,0.921
2024-06-20,58176.0,55267.2,0.31,0.9,0.08,0.06,0.0,34675.0,21676.0,36500.0,20592.2,,,,,,,,,,,,,,,,,,0.02,,,100.0,68.83,0.0,0.0,,0.0,100.0,21.23,0.6655,78.77,1.8473,0.95
2024-06-21,58176.0,55325.38,0.31,0.9,0.08,0.06,0.0,34711.5,21676.0,36500.0,20613.88,,,,,,,,,,,,,,,,,,0.02,,,100.0,68.83,0.0,0.0,,0.0,100.0,21.22,0.6656,78.78,1.8473,0.951
2024-06-24,58176.0,54103.68,0.31,0.9,0.08,0.06,0.0,33945.0,21676.0,36500.0,20158.68,,,,,,,,,,,,,,,,,,0.02,,,100.0,80.3,0.0,0.0,,0.0,100.0,21.18,0.6661,78.82,2.1552,0.93
2024-06-25,58176.0,52532.93,0.31,0.9,0.08,0.06,0.0,32959.5,21676.0,36500.0,19573.43,,,,,,,,,,,,,,,,,,0.02,,,100.0,78.27,0.0,0.0,,0.0,100.0,21.2,0.6658,78.8,2.1007,0.903
2024-06-26,55800.0,50499.0,0.3,1.1,0.08,0.05,0.0,33032.5,19300.0,36500.0,17466.5,,,,,,,,0.0,,2376.0,,,,,,,,0.02,,,100.0,72.03,0.0,0.0,,0.0,100.0,17.08,0.7168,82.92,2.0826,0.905
2024-06-27,55800.0,52452.0,0.3,1.17,0.08,0.05,0.0,34310.0,19300.0,36500.0,18142.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,70.2,0.0,0.0,,0.0,100.0,17.09,0.7166,82.91,2.0296,0.94
2024-06-28,55800.0,50443.2,0.3,1.25,0.08,0.05,0.0,32996.0,19300.0,36500.0,17447.2,,,,,,,,,,,,,,,,,,0.02,,,100.0,70.2,0.0,0.0,,0.0,100.0,17.1,0.7165,82.9,2.0296,0.904
2024-07-01,30800.0,28336.0,0.16,0.71,0.04,0.03,0.0,10580.0,19300.0,11500.0,17756.0,,,,,,,,,,,,,,,,,25000.0,0.02,0.03,,100.0,69.57,0.0,0.0,,0.0,100.0,40.41,0.5184,59.59,1.1102,0.92
2024-07-02,7800.0,7098.0,0.04,0.19,0.01,0.01,0.0,0.0,7800.0,0.0,7098.0,,,,,,,,0.01,,11500.0,,,,,,,11500.0,0.01,0.01,,100.0,28.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2842,0.91
2024-07-03,7800.0,7066.8,0.04,0.2,0.01,0.01,0.0,0.0,7800.0,0.0,7066.8,,,,,,,,,,,,,,,,,,0.01,,,100.0,28.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2801,0.906
2024-07-04,7800.0,7176.0,0.04,0.2,0.01,0.01,0.0,0.0,7800.0,0.0,7176.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,28.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2822,0.92
2024-07-05,7800.0,7035.6,0.04,0.2,0.01,0.01,0.0,0.0,7800.0,0.0,7035.6,,,,,,,,,,,,,,,,,,0.01,,,100.0,28.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2822,0.902
2024-07-08,7800.0,7098.0,0.04,0.2,0.01,0.01,0.0,0.0,7800.0,0.0,7098.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,28.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2812,0.91
2024-07-09,7800.0,6957.6,0.04,0.19,0.01,0.01,0.0,0.0,7800.0,0.0,6957.6,,,,,,,,,,,,,,,,,,0.01,,,100.0,28.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2822,0.892
2024-07-10,7800.0,6957.6,0.04,0.2,0.01,0.01,0.0,0.0,7800.0,0.0,6957.6,,,,,,,,,,,,,,,,,,0.01,,,100.0,28.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2812,0.892
2024-07-11,7800.0,6864.0,0.04,0.2,0.01,0.01,0.0,0.0,7800.0,0.0,6864.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,28.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2801,0.88
2024-07-12,7800.0,6864.0,0.04,0.19,0.01,0.01,0.0,0.0,7800.0,0.0,6864.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,28.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2822,0.88
2024-07-15,7800.0,7020.0,0.04,0.18,0.01,0.01,0.0,0.0,7800.0,0.0,7020.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,27.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2781,0.9
2024-07-16,7800.0,6895.2,0.04,0.18,0.01,0.01,0.0,0.0,7800.0,0.0,6895.2,,,,,,,,,,,,,,,,,,0.01,,,100.0,27.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2772,0.884
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,7800.0,,,,,,,,0.0,,,0.0,0.0,27843.0,24557.53,,0.02,0.0,,0.0,,0.0,0.882
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,17943.0,15969.27,,0.02,0.0,,0.0,,0.0,0.89
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,17943.0,15736.01,,0.02,0.0,,0.0,,0.0,0.877
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,17743.0,15791.27,,0.02,0.0,,0.0,,0.0,0.89
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,17943.0,15610.41,,0.02,0.0,,0.0,,0.0,0.87
2024-07-24,16500.0,14520.0,0.09,0.39,0.02,0.01,0.0,0.0,16500.0,0.0,14520.0,,,,,,,,,,,,,,,,16500.0,,0.01,,,94.05,94.05,1043.0,917.84,,0.0,94.05,,0.0,,0.9405,0.88
2024-07-25,33000.0,27918.0,0.18,0.78,0.05,0.03,0.0,13959.0,16500.0,16500.0,13959.0,,,,,,16500.0,,,,,,,,,0.01,,,0.01,,,92.99,92.99,1243.0,1051.58,,0.0,92.95,,1.0,100.0,1.8599,0.846
2024-07-26,33000.0,27720.0,0.18,0.78,0.05,0.03,0.0,13860.0,16500.0,16500.0,13860.0,,,,,,,,,,,,,,,,,,0.01,,,92.99,92.99,1243.0,1044.12,,0.0,92.73,,1.0,100.0,1.8599,0.84
2024-07-29,33000.0,27753.0,0.16,0.78,0.05,0.03,0.0,13876.5,16500.0,16500.0,13876.5,,,,,,,,,,,,,,,,,,0.01,,,92.99,92.99,1243.0,1045.36,,0.0,92.83,,1.0,100.0,1.8599,0.841
2024-07-30,33000.0,27654.0,0.16,0.83,0.05,0.03,0.0,13827.0,16500.0,16500.0,13827.0,,,,,,,,,,,,,,,,,,0.01,,,96.81,96.81,543.0,455.03,,0.0,96.81,,1.0,100.0,1.9363,0.838
2024-07-31,33000.0,26730.0,0.16,0.83,0.05,0.03,0.0,13365.0,16500.0,16500.0,13365.0,,,,,,,,,,,,,,,,,,0.01,,,60.34,60.34,10843.0,8782.83,,0.01,60.32,,1.0,100.0,1.2069,0.81
2024-08-01,33000.0,26400.0,0.16,0.83,0.05,0.03,0.0,13200.0,16500.0,16500.0,13200.0,,,,,,,,,,,,,,,,,,0.01,,,59.47,59.47,11243.0,8994.4,,0.01,59.49,,1.0,100.0,1.1895,0.8
2024-08-02,33000.0,25476.0,0.16,0.87,0.05,0.03,0.0,12738.0,16500.0,16500.0,12738.0,,,,,,,,,,,,,,,,,,0.01,,,59.47,59.47,11243.0,8679.6,,0.01,59.06,,1.0,100.0,1.1895,0.772
2024-08-05,33000.0,25905.0,0.16,0.89,0.05,0.03,0.0,12952.5,16500.0,16500.0,12952.5,,,,,,,,,,,,,,,,,,0.01,,,57.61,57.61,12143.0,9532.25,,0.01,57.44,,1.0,100.0,1.1521,0.785
2024-08-06,33000.0,25575.0,0.16,0.92,0.05,0.03,0.0,12787.5,16500.0,16500.0,12787.5,,,,,,,,,,,,,,,,,,0.01,,,58.01,58.01,11943.0,9255.83,,0.01,57.94,,1.0,100.0,1.1602,0.775
2024-08-07,33000.0,25410.0,0.16,0.93,0.05,0.03,0.0,12705.0,16500.0,16500.0,12705.0,,,,,,,,,,,,,,,,,,0.01,,,57.41,57.41,12243.0,9427.11,,0.01,57.38,,1.0,100.0,1.1481,0.77
2024-08-08,33000.0,25278.0,0.16,0.9,0.05,0.03,0.0,12639.0,16500.0,16500.0,12639.0,,,,,,,,,,,,,,,,,,0.01,,,57.41,57.41,12243.0,9378.14,,0.01,57.39,,1.0,100.0,1.1481,0.766
2024-08-09,33000.0,25476.0,0.16,0.95,0.05,0.03,0.0,12738.0,16500.0,16500.0,12738.0,,,,,,,,,,,,,,,,,,0.01,,,57.41,57.41,12243.0,9451.6,,0.01,57.4,,1.0,100.0,1.1481,0.772
2024-08-12,33000.0,24453.0,0.16,0.93,0.05,0.02,0.0,12226.5,16500.0,16500.0,12226.5,,,,,,,,,,,,,,,,,,0.01,,,60.79,60.79,10643.0,7886.46,,0.01,60.72,,1.0,100.0,1.2158,0.741
2024-08-13,33000.0,24750.0,0.16,0.9,0.05,0.02,0.0,12375.0,16500.0,16500.0,12375.0,,,,,,,,,,,,,,,,,,0.01,,,60.79,60.79,10643.0,7982.25,,0.01,60.59,,1.0,100.0,1.2158,0.75
2024-08-14,33000.0,24783.0,0.16,0.9,0.05,0.02,0.0,12391.5,16500.0,16500.0,12391.5,,,,,,,,,,,,,,,,,,0.01,,,60.79,60.79,10643.0,7992.89,,0.01,60.78,,1.0,100.0,1.2158,0.751
2024-08-15,33000.0,24750.0,0.16,0.91,0.05,0.02,0.0,12375.0,16500.0,16500.0,12375.0,,,,,,,,,,,,,,,,,,0.01,,,61.01,61.01,10543.0,7907.25,,0.01,60.97,,1.0,100.0,1.2203,0.75
2024-08-16,33000.0,24783.0,0.16,0.9,0.05,0.02,0.0,12391.5,16500.0,16500.0,12391.5,,,,,,,,,,,,,,,,,,0.01,,,61.02,61.02,10542.0,7917.04,,0.01,61.06,,1.0,100.0,1.2203,0.751
2024-08-19,43000.0,31734.0,0.21,1.19,0.06,0.03,0.0,12177.0,26500.0,16500.0,19557.0,,,,,,,,,,,,,,,,10000.0,,0.02,,,100.0,71.54,0.0,0.0,,0.0,100.0,38.18,0.5279,61.82,1.1608,0.738
2024-08-20,51000.0,38250.0,0.25,1.46,0.07,0.04,0.0,12375.0,34500.0,16500.0,25875.0,,,8000.0,,,,,,,,,,,8000.0,,,,0.03,,,100.0,76.6,0.0,0.0,,0.0,100.0,48.19,0.5007,51.81,1.1323,0.75
2024-08-21,68600.0,52890.6,0.33,1.98,0.1,0.05,0.0,12721.5,52100.0,16500.0,40169.1,,,17600.0,,,,,,,,,,,17600.0,,,,0.04,,,100.0,83.17,0.0,0.0,,0.0,100.0,32.21,0.5633,67.79,1.0951,0.771
2024-08-22,68600.0,55428.8,0.33,1.95,0.1,0.05,0.0,13332.0,52100.0,16500.0,42096.8,,,,,,,,,,,,,,,,,,0.04,,,100.0,83.17,0.0,0.0,,0.0,100.0,32.7,0.5599,67.3,1.0951,0.808
2024-08-23,69958.0,60023.96,0.34,2.13,0.1,0.06,0.0,15322.16,53458.0,17858.0,45866.96,,,,,,1358.0,,,,,,,,,0.0,1358.0,,0.04,,,100.0,85.34,0.0,0.0,,0.0,100.0,30.65,0.5392,66.67,1.1168,0.858
2024-08-26,69958.0,69118.5,0.34,2.21,0.1,0.06,0.0,17643.7,53458.0,17858.0,52816.5,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.34,0.0,0.0,,0.0,100.0,33.97,0.5205,63.6,1.1168,0.988
2024-08-27,69958.0,66460.1,0.34,1.94,0.1,0.07,0.0,16965.1,53458.0,17858.0,50785.1,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.34,0.0,0.0,,0.0,100.0,30.0,0.5453,67.43,1.1168,0.95
2024-08-28,73958.0,70260.1,0.36,1.99,0.1,0.07,0.0,20765.1,53458.0,21858.0,50785.1,,,,,,4000.0,,,,,,,,,0.0,,,0.05,,,100.0,85.34,0.0,0.0,,0.0,100.0,28.84,0.4723,62.16,1.1806,0.95
2024-08-29,72600.0,69115.2,0.35,1.9,0.1,0.07,0.0,19516.0,52100.0,20500.0,49599.2,,,,,,,,0.0,,1358.0,,,,,,,1358.0,0.05,0.0,,100.0,90.47,0.0,0.0,,0.0,100.0,29.42,0.4914,63.43,1.2607,0.952
2024-08-30,72600.0,67808.4,0.35,1.81,0.1,0.07,0.0,19147.0,52100.0,20500.0,48661.4,,,,,,,,,,,,,,,,,,0.05,,,100.0,98.97,0.0,0.0,,0.0,100.0,29.04,0.4936,63.77,1.3791,0.934
2024-09-02,72600.0,69696.0,0.35,1.81,0.1,0.07,0.0,19680.0,52100.0,20500.0,50016.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,98.97,0.0,0.0,,0.0,100.0,29.97,0.4885,62.94,1.3791,0.96
2024-09-03,72600.0,70422.0,0.35,1.77,0.1,0.07,0.0,19885.0,52100.0,20500.0,50537.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,98.97,0.0,0.0,,0.0,100.0,29.62,0.4903,63.25,1.3791,0.97
2024-09-04,72600.0,67518.0,0.35,1.7,0.1,0.07,0.0,19065.0,52100.0,20500.0,48453.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,98.97,0.0,0.0,,0.0,100.0,28.56,0.4965,64.21,1.3791,0.93
2024-09-05,72600.0,67227.6,0.35,1.65,0.1,0.07,0.0,18983.0,52100.0,20500.0,48244.6,,,,,,,,,,,,,,,,,,0.05,,,100.0,98.97,0.0,0.0,,0.0,100.0,29.25,0.4924,63.58,1.3791,0.926
2024-09-06,72600.0,65412.6,0.35,1.69,0.1,0.07,0.0,18470.5,52100.0,20500.0,46942.1,,,,,,,,,,,,,,,,,,0.05,,,100.0,54.16,0.0,0.0,,0.0,100.0,28.85,0.4949,63.96,0.7547,0.901
2024-09-09,72600.0,63888.0,0.35,1.7,0.1,0.07,0.0,18040.0,52100.0,20500.0,45848.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,54.16,0.0,0.0,,0.0,100.0,28.92,0.4943,63.88,0.7547,0.88
2024-09-10,58600.0,53267.4,0.28,1.37,0.08,0.05,0.0,14998.5,42100.0,16500.0,38268.9,,,,,,,,0.01,,10000.0,,,,,,,4000.0,0.04,0.0,,100.0,43.77,0.0,0.0,,0.0,100.0,39.97,0.5201,60.03,0.6092,0.909
2024-09-11,58600.0,53677.6,0.28,1.37,0.08,0.05,0.0,15114.0,42100.0,16500.0,38563.6,,,,,,,,,,,,,,,,,,0.04,,,100.0,48.84,0.0,0.0,,0.0,100.0,39.37,0.5226,60.63,0.6799,0.916
2024-09-12,58600.0,53326.0,0.28,1.36,0.08,0.05,0.0,15015.0,42100.0,16500.0,38311.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,48.84,0.0,0.0,,0.0,100.0,38.96,0.5244,61.04,0.6799,0.91
2024-09-13,58600.0,59186.0,0.28,1.36,0.08,0.06,0.0,16665.0,42100.0,16500.0,42521.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,48.84,0.0,0.0,,0.0,100.0,41.7,0.5138,58.3,0.6799,1.01
2024-09-16,58600.0,60826.8,0.28,1.31,0.08,0.06,0.0,17127.0,42100.0,16500.0,43699.8,,,,,,,,,,,,,,,,,,0.04,,,100.0,48.84,0.0,0.0,,0.0,100.0,39.83,0.5207,60.17,0.6799,1.038
2024-09-17,80800.0,82739.2,0.39,1.68,0.11,0.08,0.0,28262.4,53200.0,27600.0,54476.8,,,11100.0,,,11100.0,,,,,,,,11100.0,0.01,,,0.06,,,100.0,54.68,0.0,0.0,,0.0,100.0,34.64,0.3441,39.94,0.8305,1.024
2024-09-18,80800.0,78376.0,0.39,1.65,0.11,0.08,0.0,26772.0,53200.0,27600.0,51604.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,53.72,0.0,0.0,,0.0,100.0,35.0,0.3461,40.35,0.8159,0.97
2024-09-19,80800.0,76194.4,0.39,1.65,0.11,0.08,0.0,26026.8,53200.0,27600.0,50167.6,,,,,,,,,,,,,,,,,,0.05,,,100.0,54.68,0.0,0.0,,0.0,100.0,34.8,0.345,40.13,0.8305,0.943
2024-09-20,100627.0,90866.18,0.49,1.94,0.14,0.09,0.0,24922.8,73027.0,27600.0,65943.38,,,27827.0,,,,,0.01,,8000.0,,,,27827.0,,,,0.07,,,100.0,81.78,0.0,0.0,,0.0,100.0,31.68,0.3405,39.96,1.1269,0.903
2024-09-23,100627.0,85734.2,0.49,1.87,0.14,0.09,0.0,23515.2,73027.0,27600.0,62219.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,79.99,0.0,0.0,,0.0,100.0,31.77,0.3408,40.08,1.1022,0.852
2024-09-24,100627.0,87847.37,0.49,1.86,0.14,0.09,0.0,24094.8,73027.0,27600.0,63752.57,,,,,,,,,,,,,,,,,,0.06,,,100.0,79.99,0.0,0.0,,0.0,100.0,31.06,0.3385,39.18,1.1022,0.873
2024-09-25,78427.0,72937.11,0.38,1.45,0.11,0.07,0.0,15345.0,61927.0,16500.0,57592.11,,,,,,,,0.01,,11100.0,,,,,,,11100.0,0.05,0.01,,100.0,77.22,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,0.978,0.93
2024-09-26,78427.0,69251.04,0.38,1.4,0.11,0.07,0.0,14569.5,61927.0,16500.0,54681.54,,,,,,,,,,,,,,,,,,0.06,,,100.0,77.22,0.0,0.0,,0.0,100.0,47.07,0.5017,52.93,0.978,0.883
2024-09-27,78427.0,69643.18,0.38,1.38,0.11,0.07,0.0,14652.0,61927.0,16500.0,54991.18,,,,,,,,,,,,,,,,,,0.05,,,100.0,77.22,0.0,0.0,,0.0,100.0,48.51,0.5004,51.49,0.978,0.888
2024-09-30,78427.0,68231.49,0.38,1.38,0.11,0.07,0.0,14355.0,61927.0,16500.0,53876.49,,,,,,,,,,,,,,,,,,0.06,,,100.0,77.22,0.0,0.0,,0.0,100.0,47.94,0.5009,52.06,0.978,0.87
2024-10-01,78427.0,66662.95,0.38,1.38,0.11,0.07,0.0,14025.0,61927.0,16500.0,52637.95,,,,,,,,,,,,,,,,,,0.05,,,100.0,77.22,0.0,0.0,,0.0,100.0,47.82,0.5009,52.18,0.978,0.85
2024-10-02,78427.0,64937.56,0.21,1.39,0.09,0.07,0.0,13662.0,61927.0,16500.0,51275.56,,,,,,,,,,,,,,,,,,0.05,,,100.0,77.22,0.0,0.0,,0.0,100.0,47.71,0.501,52.29,0.978,0.828
2024-10-03,78427.0,62820.03,0.21,1.37,0.09,0.06,0.0,13216.5,61927.0,16500.0,49603.53,,,,,,,,,,,,,,,,,,0.05,,,100.0,77.22,0.0,0.0,,0.0,100.0,47.53,0.5012,52.47,0.978,0.801
2024-10-04,78427.0,62898.45,0.21,1.38,0.09,0.06,0.0,13233.0,61927.0,16500.0,49665.45,,,,,,,,,,,,,,,,,,0.05,,,100.0,77.22,0.0,0.0,,0.0,100.0,48.41,0.5005,51.59,0.978,0.802
2024-10-07,78427.0,61486.77,0.21,1.47,0.09,0.06,0.0,12936.0,61927.0,16500.0,48550.77,,,,,,,,,,,,,,,,,,0.05,,,100.0,77.22,0.0,0.0,,0.0,100.0,47.82,0.501,52.18,0.978,0.784
2024-10-08,78427.0,61173.06,0.21,1.64,0.09,0.06,0.0,12870.0,61927.0,16500.0,48303.06,,,,,,,,,,,,,,,,,,0.05,,,100.0,77.22,0.0,0.0,,0.0,100.0,48.21,0.5006,51.79,0.978,0.78
2024-10-09,78427.0,61565.2,0.21,1.71,0.09,0.06,0.0,12952.5,61927.0,16500.0,48612.7,,,,,,,,,,,,,,,,,,0.05,,,100.0,77.22,0.0,0.0,,0.0,100.0,48.56,0.5004,51.44,0.978,0.785
2024-10-10,78427.0,60231.94,0.21,1.76,0.09,0.06,0.0,12672.0,61927.0,16500.0,47559.94,,,,,,,,,,,,,,,,,,0.05,,,100.0,77.22,0.0,0.0,,0.0,100.0,47.8,0.501,52.2,0.978,0.768
2024-10-11,78427.0,61173.06,0.21,1.82,0.09,0.06,0.0,12870.0,61927.0,16500.0,48303.06,,,,,,,,,,,,,,,,,,0.05,,,100.0,77.22,0.0,0.0,,0.0,100.0,48.76,0.5003,51.24,0.978,0.78
2024-10-14,78427.0,58820.25,0.21,1.8,0.09,0.06,0.0,12375.0,61927.0,16500.0,46445.25,,,,,,,,,,,,,,,,,,0.05,,,100.0,77.22,0.0,0.0,,0.0,100.0,47.42,0.5013,52.58,0.978,0.75
2024-10-15,112227.0,81925.71,0.3,2.59,0.13,0.08,0.0,24382.0,78827.0,33400.0,57543.71,,,16900.0,,,16900.0,,,,,,,,16900.0,0.01,,,0.06,,,100.0,81.19,0.0,0.0,,0.0,100.0,26.08,0.3757,50.09,1.1559,0.73
2024-10-16,112227.0,83047.98,0.3,2.6,0.13,0.08,0.0,24716.0,78827.0,33400.0,58331.98,,,,,,,,,,,,,,,,,,0.06,,,100.0,81.19,0.0,0.0,,0.0,100.0,25.82,0.3731,49.59,1.1559,0.74
2024-10-17,112227.0,81925.71,0.3,2.58,0.13,0.08,0.0,24382.0,78827.0,33400.0,57543.71,,,,,,,,,,,,,,,,,,0.06,,,100.0,80.17,0.0,0.0,,0.0,100.0,26.01,0.3749,49.95,1.1415,0.73
2024-10-18,112227.0,83609.12,0.3,2.6,0.13,0.08,0.0,24883.0,78827.0,33400.0,58726.12,,,,,,,,,,,,,,,,,,0.06,,,100.0,80.17,0.0,0.0,,0.0,100.0,25.8,0.3729,49.55,1.1415,0.745
2024-10-21,112227.0,81364.58,0.3,2.6,0.13,0.08,0.0,24215.0,78827.0,33400.0,57149.58,,,,,,,,,,,,,,,,,,0.06,,,100.0,80.17,0.0,0.0,,0.0,100.0,26.08,0.3757,50.08,1.1415,0.725
2024-10-22,95327.0,69016.75,0.25,2.16,0.11,0.07,0.0,11946.0,78827.0,16500.0,57070.75,,,,,,,,,,,,,,,,,16900.0,0.06,0.01,,100.0,80.19,0.0,0.0,,0.0,100.0,33.14,0.3336,34.51,0.9698,0.724
2024-10-23,78427.0,54114.63,0.21,1.78,0.09,0.06,0.0,11385.0,61927.0,16500.0,42729.63,,,,,,,,0.01,,16900.0,,,,,,,,0.04,,,100.0,76.1,0.0,0.0,,0.0,100.0,47.17,0.5016,52.83,0.9637,0.69
2024-10-24,78427.0,54898.9,0.21,1.78,0.09,0.05,0.0,11550.0,61927.0,16500.0,43348.9,,,,,,,,,,,,,,,,,,0.04,,,100.0,76.1,0.0,0.0,,0.0,100.0,48.37,0.5005,51.63,0.9637,0.7
2024-10-25,78427.0,53016.65,0.21,1.75,0.09,0.05,0.0,11154.0,61927.0,16500.0,41862.65,,,,,,,,,,,,,,,,,,0.04,,,100.0,76.1,0.0,0.0,,0.0,100.0,47.56,0.5012,52.44,0.9637,0.676
2024-10-28,78427.0,51683.39,0.21,1.86,0.09,0.05,0.0,10873.5,61927.0,16500.0,40809.89,,,,,,,,,,,,,,,,,,0.04,,,100.0,76.15,0.0,0.0,,0.0,100.0,48.43,0.5005,51.57,0.9644,0.659
2024-10-29,78427.0,49801.15,0.21,2.0,0.09,0.05,0.0,10477.5,61927.0,16500.0,39323.64,,,,,,,,,,,,,,,,,,0.04,,,100.0,76.15,0.0,0.0,,0.0,100.0,47.41,0.5013,52.59,0.9644,0.635
2024-10-30,78427.0,49095.3,0.21,1.95,0.09,0.05,0.0,10329.0,61927.0,16500.0,38766.3,,,,,,,,,,,,,,,,,,0.04,,,100.0,76.09,0.0,0.0,,0.0,100.0,48.05,0.5008,51.95,0.9637,0.626
2024-10-31,78427.0,53330.36,0.21,1.99,0.09,0.05,0.0,11220.0,61927.0,16500.0,42110.36,,,,,,,,,,,,,,,,,,0.04,,,100.0,76.09,0.0,0.0,,0.0,100.0,49.61,0.5,50.39,0.9637,0.68
2024-11-01,100947.0,72479.95,0.27,2.55,0.11,0.07,0.0,22760.6,69247.0,31700.0,49719.35,,,7320.0,,,15200.0,,,,,,,,7320.0,0.01,,,0.05,,,100.0,78.06,0.0,0.0,,0.0,100.0,29.89,0.4027,53.44,1.138,0.718
2024-11-04,103347.0,74409.84,0.28,2.77,0.12,0.08,0.0,24552.0,71647.0,34100.0,51585.84,,,,,,2400.0,,,,,,,,,0.0,2400.0,,0.05,,,100.0,80.77,0.0,0.0,,0.0,100.0,27.57,0.3726,51.82,1.1651,0.72
