,GLE FP Equity_DX_SI_QTY,GLE FP Equity_DX_SHORT_INTEREST_VALUE,GLE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GLE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GLE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GLE FP Equity_DX_SI_MV,GLE FP Equity_DX_DSS,GLE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GLE FP Equity_DX_SUPPLY_SI_QTY,GLE FP Equity_DX_BROKER_SI_QTY,GLE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GLE FP Equity_DX_BROKER_SI_MV_NEW_x,GLE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GLE FP Equity_DX_SUPPLY_SI_QTY_INC_x,GLE FP Equity_DX_BROKER_SI_MV_INC_x,GLE FP Equity_DX_SUPPLY_SI_MV_NEW,GLE FP Equity_DX_BROKER_SI_QTY_ADD,GLE FP Equity_DX_BROKER_SI_QTY_NEW,GLE FP Equity_DX_SUPPLY_SI_MV_DEC,GLE FP Equity_DX_BROKER_SI_QTY_INC,GLE FP Equity_DX_SUPPLY_SI_QTY_DEC,GLE FP Equity_DX_BROKER_SI_MV_NEW_y,GLE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GLE FP Equity_DX_BROKER_SI_MV_INC_y,GLE FP Equity_DX_SUPPLY_SI_QTY_INC_y,GLE FP Equity_DX_BROKER_SI_MV_ADD,GLE FP Equity_DX_SUPPLY_SI_QTY_ADD,GLE FP Equity_DX_BROKER_SI_QTY_DEC,GLE FP Equity_DX_SUPPLY_SI_MV,GLE FP Equity_DX_BROKER_SI_MV_DEC,GLE FP Equity_DX_SUPPLY_SI_MV_RMV,GLE FP Equity_DX_BROKER_SI_MV_RMV,GLE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GLE FP Equity_DX_UTILIZATION_QUANTITY,GLE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GLE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GLE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GLE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GLE FP Equity_DX_ACTIVE_UTILIZATION_MV,GLE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GLE FP Equity_DX_BROKER_SI_CON_RATIO,GLE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GLE FP Equity_DX_DEMAND_SUPPLY_RATIO,GLE FP Equity_PX_LAST
2022-07-29,16487658.0,360008012.43,1.99,4.29,1.94,360.25,1.0,313052281.63,8257151.0,14337178.0,180294892.09,,,19847.0,43.52,,,,6.02,2044587.0,298543.0,,,43.52,19847.0,,827232.0,28694.0,174.87,0.6,,,3.4,3.4,234498592.0,5120276756.32,,4964.6,3.4,15.33,0.3605,56.18,0.0679,21.835
2022-08-01,16187586.0,350218423.11,1.96,4.38,1.9,362.07,1.0,296594344.81,9751012.0,13709006.0,210963144.62,,,722929.0,1.51,,,,8.28,66048.0,392023.0,,,1.51,722929.0,,1162955.0,694220.0,212.29,9.5,,,4.02,4.02,232801024.0,5036650154.24,,5058.55,4.03,17.97,0.3337,52.82,0.0667,21.635
2022-08-02,15557049.0,336654540.36,1.88,4.21,1.83,347.37,1.0,286552595.28,8594527.0,13241802.0,185985564.28,,,,,,107823.0,,27.35,,1264308.0,,,,,2.33,107823.0,575027.0,186.7,12.76,,,3.54,3.54,234225856.0,5068647523.84,,5080.36,3.54,14.73,0.3394,54.19,0.0641,21.64
2022-08-03,15922728.0,355156448.04,1.93,4.33,1.87,354.71,1.0,295061625.58,8805873.0,13228497.0,196414997.27,,,,5.13,,,,6.1,255550.0,268855.0,,,5.13,,,480201.0,268855.0,191.18,6.11,,,3.67,3.67,231352640.0,5160320635.2,,5029.1,3.66,13.2,0.3572,56.16,0.0663,22.305
2022-08-04,15892593.0,361794879.65,1.92,4.24,1.87,354.06,1.0,302807418.19,9180078.0,13301446.0,208984475.67,,,237245.0,13.58,,4550.0,,1.86,557499.0,85228.0,,,13.58,237245.0,0.11,222188.0,489100.0,204.23,14.75,,,3.84,3.84,229896880.0,5233602473.2,,5119.37,3.84,15.34,0.3206,52.04,0.0665,22.765
2022-08-05,16534891.0,376499468.07,2.0,4.46,1.95,372.55,1.0,308979473.22,10386209.0,13569586.0,236493978.93,,,1070437.0,21.72,,,,14.09,917002.0,658736.0,,,21.72,1070437.0,,794430.0,648862.0,235.53,13.01,,,4.37,4.37,227431552.0,5178616439.04,,5177.84,4.35,11.97,0.3345,54.4,0.0695,22.77
2022-08-08,14328168.0,327756843.0,1.73,3.88,1.69,322.97,1.0,265733202.0,10342133.0,11616752.0,236576292.38,,,193343.0,4.7,,,,7.85,208995.0,347419.0,,,4.7,193343.0,,110000.0,2161829.0,235.47,48.51,,,4.29,4.29,230737360.0,5278117110.0,,5248.1,4.29,13.87,0.303,50.21,0.0594,22.875
2022-08-09,13888233.0,316790594.73,1.68,3.76,1.63,316.64,1.0,298945943.96,9269600.0,13105916.0,211439576.0,,,651065.0,30.88,,282758.0,,48.93,1206406.0,2150061.0,,,30.88,651065.0,6.45,426463.0,,211.71,,,,3.82,3.82,233095984.0,5316919395.04,,5325.6,3.82,14.86,0.3932,59.59,0.0573,22.81
2022-08-10,13777279.0,320666168.73,1.67,3.7,1.62,311.79,1.0,315601877.85,8989542.0,13559694.0,209231590.05,,,175944.0,10.47,,,,16.52,453778.0,722134.0,,,10.47,175944.0,,266132.0,,204.91,,,,3.73,3.73,232288192.0,5406507668.8,,5290.67,3.73,15.32,0.374,57.71,0.0571,23.275
2022-08-11,14900677.0,347930807.95,1.8,3.97,1.75,347.68,1.0,276241731.35,9154023.0,11830481.0,213746437.05,,,,51.55,,,,57.67,2204753.0,2605788.0,,,51.55,,,2770269.0,3933966.0,214.27,83.86,,,3.75,3.75,235237200.0,5492788620.0,,5483.27,3.76,29.89,0.2321,33.47,0.061,23.35
2022-08-12,15029705.0,356354305.55,1.82,4.2,1.77,350.8,1.0,284108512.95,9306655.0,11982645.0,220660790.05,,,521395.0,14.79,,4200.0,,15.61,703514.0,673727.0,,,14.79,521395.0,0.1,304964.0,555550.0,219.84,12.5,,,3.81,3.81,234679664.0,5564254833.44,,5510.13,3.84,29.61,0.219,30.18,0.0616,23.71
2022-08-15,14683933.0,346393979.47,1.78,4.14,1.73,346.67,1.0,273710476.62,9798668.0,11602818.0,231150578.12,,,659742.0,27.1,,,,3.99,1019985.0,187102.0,,,27.1,659742.0,,19373.0,1399812.0,235.09,33.29,,,4.01,4.01,234774528.0,5538331115.52,,5577.37,4.04,21.2,0.2121,33.35,0.06,23.59
2022-08-16,12610493.0,297985949.59,1.53,3.58,1.48,294.96,1.0,277586737.71,7683009.0,11747217.0,181549502.67,,,555928.0,3.47,,,,77.4,144399.0,3157998.0,,,3.47,555928.0,,486411.0,,181.92,,,,3.16,3.16,235752176.0,5570823918.88,,5565.59,3.17,22.0,0.235,39.06,0.0518,23.63
2022-08-17,16450530.0,383132843.7,1.99,4.85,1.94,385.75,1.0,306043293.05,10055946.0,13140545.0,234202982.34,,,2919714.0,48.59,,20760.0,,18.32,2115532.0,756738.0,,,48.59,2919714.0,0.49,209961.0,742964.0,238.93,17.72,,,4.16,4.16,231532624.0,5392394812.96,,5456.94,4.19,29.89,0.2423,35.41,0.0681,23.29
2022-08-18,14735056.0,341705948.64,1.78,4.43,1.73,341.83,1.0,276349107.84,8389922.0,11916736.0,194562291.18,,,146751.0,5.86,,,,47.42,250695.0,1961134.0,,,5.86,146751.0,,148359.0,1474504.0,197.35,35.48,,,3.49,3.49,232184352.0,5384355122.88,,5417.03,3.52,33.17,0.2516,34.73,0.0613,23.19
2022-08-19,15763766.0,355078829.15,1.91,4.85,1.85,362.61,1.0,288340114.83,9158609.0,12800893.0,206297667.73,,,,22.18,,,,2.55,989531.0,100032.0,,,22.18,,,868719.0,105374.0,213.7,4.37,,,3.76,3.76,234660800.0,5285734520.0,,5432.01,3.79,31.6,0.2332,32.7,0.0647,22.525
2022-08-22,12079461.0,263875825.55,1.46,3.71,1.42,270.94,1.0,242498439.62,7614406.0,11100867.0,166336699.07,,,464956.0,6.76,,,,50.12,418998.0,2057639.0,,,6.76,464956.0,,48480.0,2119024.0,171.44,48.34,,,3.13,3.13,235458480.0,5143590495.6,,5298.02,3.13,13.72,0.2438,43.13,0.0497,21.845
2022-08-23,12533491.0,275047460.0,1.52,3.77,1.47,273.55,1.0,255223202.85,7457186.0,11630130.0,163647946.77,,,270828.0,30.83,,,,11.58,1642114.0,509671.0,,,30.83,270828.0,,81623.0,1112851.0,163.69,25.85,,,3.07,3.07,235401232.0,5165880036.24,,5147.17,3.08,14.09,0.3271,52.95,0.0516,21.945
2022-08-24,14853179.0,325804481.37,1.8,4.49,1.75,324.89,1.0,290467547.33,7958560.0,13242195.0,174571013.6,,,158841.0,42.79,,,,10.04,1917652.0,458678.0,,,42.79,158841.0,,801211.0,305587.0,174.9,6.99,,,3.29,3.29,233984480.0,5132449568.8,,5139.5,3.29,11.98,0.4085,61.48,0.0614,21.935
2022-08-25,14628761.0,319418996.44,1.77,4.49,1.72,319.67,1.0,281890614.23,8232276.0,12910035.0,179751746.46,,,,6.09,,,,4.1,276358.0,186474.0,,,6.09,,,460190.0,608518.0,180.76,13.35,,,3.41,3.41,233036736.0,5088357130.56,,5112.19,3.42,12.19,0.4244,62.41,0.0606,21.835
2022-08-26,13816148.0,298359716.06,1.67,4.33,1.63,300.13,1.0,282030376.08,7551363.0,13059985.0,163071683.99,,,160746.0,4.51,,88000.0,,22.5,203702.0,1022515.0,,,4.51,160746.0,1.92,180856.0,141752.0,164.36,3.26,,,3.12,3.12,234623040.0,5066684548.8,,5117.68,3.11,13.46,0.4233,62.09,0.0571,21.595
2022-08-29,14454171.0,314667302.67,1.75,4.56,1.7,313.34,1.0,244432819.82,8554405.0,11227966.0,186229396.85,,,2424347.0,,,2898339.0,,41.41,,1897447.0,,,,2424347.0,63.09,476142.0,4730358.0,187.07,105.83,,,3.51,3.51,235203376.0,5120377495.52,,5091.23,3.54,33.56,0.282,38.69,0.0593,21.77
2022-08-30,12575101.0,277469603.57,1.52,4.0,1.48,274.5,1.0,205424774.9,7510682.0,9309983.0,165723198.33,,,285083.0,0.94,,8150.0,,28.71,43324.0,1334706.0,,,0.94,285083.0,0.18,5900.0,1969457.0,165.12,40.99,,,3.08,3.08,236104016.0,5209635113.04,,5147.0,3.11,26.71,0.2724,41.85,0.0516,22.065
2022-08-31,9119763.0,201364367.04,1.1,2.93,1.07,198.46,1.0,189307008.96,3587077.0,8573687.0,79202660.16,,,85200.0,3.7,,5306.0,,89.25,146200.0,4014111.0,,,3.7,85200.0,0.12,5306.0,887802.0,78.56,18.23,,,1.48,1.48,238648848.0,5269366563.84,,5255.66,1.47,26.98,0.2311,33.1,0.0376,22.08
2022-09-01,6781747.0,149571430.09,0.82,2.18,0.8,147.5,0.0,137698870.71,3280737.0,6243431.0,72356654.54,,,74000.0,4.54,,,,10.56,187425.0,485399.0,,,4.54,74000.0,,105059.0,2517681.0,72.25,55.59,,,1.35,1.35,238962784.0,5270324201.12,,5296.76,1.35,25.31,0.2919,44.72,0.028,22.055
2022-09-02,6730432.0,155405674.88,0.81,2.18,0.79,145.8,0.0,143150195.58,3163317.0,6199662.0,73040989.53,,,,1.29,,11111.0,,2.62,60300.0,117420.0,,,1.29,,0.27,,115180.0,70.07,2.89,,,1.3,1.3,239700784.0,5534691102.56,,5325.46,1.3,26.46,0.3005,45.06,0.0277,23.09
2022-09-05,6927420.0,156144046.8,0.84,2.22,0.82,152.89,0.0,142602691.0,1647954.0,6326650.0,37144883.16,,,,4.79,,,,34.49,126988.0,1585363.0,,,4.79,,,70000.0,,38.08,,,,0.68,0.68,240729840.0,5426050593.6,,5547.62,0.68,27.32,0.2858,43.1,0.0286,22.54
2022-09-06,4277315.0,96923957.9,0.52,1.37,0.5,94.63,0.0,81679669.5,1529139.0,3604575.0,34650289.74,,,431185.0,0.98,,,,12.73,84179.0,550000.0,,,0.98,431185.0,,,2806254.0,34.52,60.58,,,0.63,0.63,241518304.0,5472804768.64,,5455.76,0.63,19.8,0.2701,44.85,0.0176,22.66
2022-09-07,5069179.0,113955143.92,0.61,1.62,0.6,112.32,0.0,98372120.32,1580716.0,4375984.0,35534495.68,,,24792.0,16.39,,26785.0,,,744624.0,,,,16.39,24792.0,0.6,26785.0,,35.65,,,,0.65,0.65,242100176.0,5442411956.48,,5459.58,0.65,21.21,0.2342,37.98,0.0208,22.48
2022-09-08,5759439.0,132870257.73,0.7,1.82,0.68,127.26,0.0,102994999.92,2249519.0,4464456.0,51896403.33,,,33564.0,2.62,,,,0.96,130305.0,41833.0,,,2.62,33564.0,,677072.0,41833.0,50.46,1.01,,,0.92,0.92,241262016.0,5565914709.12,,5437.28,0.92,18.64,0.1954,34.03,0.0237,23.07
2022-09-09,7382071.0,175213455.19,0.89,2.32,0.87,167.84,0.0,158878197.46,2657242.0,6693836.0,63069638.87,,,198896.0,38.02,,692152.0,,0.6,1564013.0,26785.0,,,38.02,198896.0,16.29,235612.0,26785.0,61.22,0.55,,,1.09,1.09,240349040.0,5704684464.4,,5554.29,1.09,26.5,0.2012,31.29,0.0304,23.735
2022-09-12,7067455.0,171845168.33,0.86,2.2,0.83,164.42,0.0,154704211.82,2420158.0,6362501.0,58846141.77,,,21696.0,1.39,,,,5.68,8000.0,258780.0,,,1.39,21696.0,,,339335.0,57.36,7.52,,,0.99,0.99,241102336.0,5862403299.84,,5728.48,0.99,27.95,0.2149,32.6,0.029,24.315
2022-09-13,6153565.0,149162415.6,0.74,1.88,0.72,147.48,0.0,134489798.16,2599861.0,5548259.0,63020630.64,,,168505.0,7.61,,,,2.48,280735.0,104184.0,,,7.61,168505.0,,115382.0,1094977.0,63.78,23.34,,,1.06,1.06,242219776.0,5871407370.24,,5917.94,1.07,21.96,0.1888,29.92,0.0251,24.24
2022-09-14,8429067.0,204194148.08,1.02,2.53,0.99,202.09,1.0,184384130.1,3187789.0,7611316.0,77224188.53,,,,44.68,,231785.0,,,1831272.0,,,,44.68,,5.62,587928.0,,77.39,,,,1.3,1.3,241375712.0,5847326623.2,,5856.41,1.3,15.76,0.2257,39.97,0.0345,24.225
2022-09-15,8136999.0,199437845.49,0.98,2.49,0.96,194.39,0.0,184013555.43,3239677.0,7507693.0,79404483.27,,,88554.0,3.32,,193300.0,,6.54,139215.0,267239.0,,,3.32,88554.0,4.68,230573.0,436138.0,78.54,11.09,,,1.32,1.32,242567120.0,5945320111.2,,5884.42,1.32,14.2,0.2347,43.02,0.0331,24.51
2022-09-16,9928838.0,238242467.81,1.2,3.02,1.17,239.06,1.0,196483609.39,4473384.0,8188523.0,107338849.08,,,1033877.0,19.08,,,,5.09,730500.0,208153.0,,,19.08,1033877.0,,407983.0,49670.0,109.1,1.74,,,1.82,1.82,240662752.0,5774702734.24,,5871.16,1.82,16.36,0.19,35.47,0.0405,23.995
2022-09-19,9407128.0,225300715.6,1.14,2.77,1.11,223.08,1.0,203343978.3,4477938.0,8490354.0,107246615.1,,,,5.96,,,,13.63,301831.0,553277.0,,,5.96,,,557831.0,,107.18,,,,1.83,1.83,240302864.0,5755253592.8,,5767.08,1.82,17.81,0.212,38.69,0.0384,23.95
2022-09-20,11912039.0,279277754.36,1.44,3.51,1.4,283.05,1.0,257530383.36,5397208.0,10984448.0,126537541.56,,,498284.0,59.87,,,,6.7,2494094.0,279500.0,,,59.87,498284.0,,700486.0,,129.15,,,,2.21,2.21,239124416.0,5606271933.12,,5720.42,2.21,27.41,0.1942,29.52,0.0487,23.445
2022-09-21,8774179.0,203034502.06,1.06,2.55,1.03,204.26,1.0,191108701.42,4638092.0,8258803.0,107325448.88,,,65875.0,0.0,,290317.0,,24.81,15700.0,1028711.0,,,0.0,65875.0,6.81,203720.0,3031662.0,109.37,75.03,,,1.9,1.9,239642656.0,5545331059.84,,5641.27,1.9,18.3,0.1813,33.89,0.0359,23.14
2022-09-22,8420752.0,197971879.52,1.02,2.45,0.99,192.76,1.0,187177968.32,4433069.0,7961632.0,104221452.19,,,,,,,,4.85,,205023.0,,,,,,,297171.0,102.95,7.78,,,1.82,1.82,238551568.0,5608347363.68,,5541.89,1.82,18.96,0.1917,35.44,0.0347,23.51
2022-09-23,8233548.0,185954681.58,1.0,2.36,0.97,190.8,0.0,175729684.19,4207634.0,7780814.0,95029413.89,,,85824.0,4.78,,,,8.22,170630.0,357834.0,,,4.78,85824.0,,46575.0,351448.0,98.95,8.34,,,1.74,1.74,237574000.0,5365608790.0,,5578.91,1.74,19.88,0.2033,36.38,0.0341,22.585
2022-09-26,7862052.0,173790659.46,0.95,2.19,0.93,176.17,0.0,163664580.01,4296201.0,7403962.0,94967523.11,,,9846.0,11.68,,,,6.85,528338.0,280413.0,,,11.68,9846.0,,359134.0,905190.0,96.83,24.86,,,1.77,1.77,238189152.0,5265171204.96,,5387.88,1.77,13.58,0.1902,36.31,0.0324,22.105
2022-09-27,7987307.0,175321388.65,0.97,2.18,0.94,175.14,0.0,158214568.35,4492415.0,7207953.0,98608509.25,,,,7.03,,,,5.34,319632.0,236910.0,,,7.03,,,433124.0,515641.0,99.29,14.11,,,1.86,1.86,236722336.0,5196055275.2,,5245.21,1.86,13.37,0.1669,32.64,0.0331,21.95
2022-09-28,8609077.0,180747571.62,1.04,2.3,1.01,186.17,1.0,160712756.95,4103627.0,7654811.0,86155648.87,,,,23.69,,,,22.82,1146529.0,1030227.0,,,23.69,,,641439.0,699671.0,89.34,15.92,,,1.72,1.72,233963232.0,4912058055.84,,5084.42,1.73,17.35,0.1805,32.29,0.0362,20.995
2022-09-29,8855118.0,178209249.75,1.07,2.25,1.04,184.35,1.0,159011307.88,4404154.0,7901183.0,88633599.25,,,11422.0,2.48,,73135.0,,0.65,182437.0,21653.0,,,2.48,11422.0,1.55,310758.0,9200.0,91.84,1.14,,,1.86,1.86,232315904.0,4675357568.0,,4822.34,1.87,16.84,0.1709,31.19,0.0374,20.125
2022-09-30,8568041.0,174916557.02,1.04,2.1,1.01,173.87,1.0,155475617.91,4053678.0,7615754.0,82755836.37,,,466250.0,13.58,,5000.0,,17.14,646646.0,825280.0,,,13.58,466250.0,0.11,8554.0,937075.0,81.89,19.78,,,1.73,1.73,230460496.0,4704851025.84,,4650.18,1.73,17.26,0.1769,31.7,0.0365,20.415
2022-10-03,8451552.0,175454219.52,1.02,2.04,0.99,174.27,1.0,148121063.76,3545299.0,7134926.0,73600407.24,,,39299.0,5.0,,,,15.72,236445.0,784756.0,,,5.0,39299.0,,237078.0,717273.0,72.95,14.03,,,1.54,1.54,226391856.0,4699894930.56,,4632.98,1.55,17.49,0.1871,32.08,0.0368,20.76
2022-10-04,7429819.0,160409792.21,0.9,1.77,0.87,153.55,0.0,141286061.09,3408725.0,6544051.0,73594372.75,,,17366.0,8.17,,,,10.34,387592.0,507354.0,,,8.17,17366.0,,353414.0,978467.0,70.87,21.48,,,1.49,1.49,225222560.0,4862555070.4,,4678.73,1.49,19.91,0.2156,37.02,0.0325,21.59
2022-10-05,7559993.0,159818252.02,0.91,1.77,0.89,162.34,0.0,146570913.3,3460533.0,6933345.0,73155667.62,,,,6.87,,201400.0,,8.52,193979.0,413647.0,,,6.87,,4.35,465455.0,6085.0,74.86,0.13,,,1.51,1.51,225156944.0,4759817796.16,,4862.99,1.52,19.87,0.218,37.23,0.0331,21.14
2022-10-06,7787040.0,164423349.6,0.94,1.79,0.92,164.01,0.0,151191677.08,3629384.0,7160392.0,76634443.16,,,369400.0,8.7,,,,5.54,475352.0,249501.0,,,8.7,369400.0,,48952.0,248305.0,76.81,5.62,,,1.59,1.59,224769280.0,4746003347.2,,4765.66,1.59,19.2,0.2091,36.82,0.0341,21.115
2022-10-07,7547597.0,160801554.09,0.91,1.72,0.89,158.82,0.0,146392961.28,5425871.0,6871296.0,115598181.66,,,6961.0,10.03,,,,15.56,476673.0,738588.0,,,10.03,6961.0,,2528114.0,765769.0,114.71,16.2,,,2.38,2.38,222176160.0,4733463088.8,,4717.85,2.37,13.09,0.2046,37.62,0.0332,21.305
2022-10-10,10763473.0,232006660.52,1.3,2.44,1.27,233.32,1.0,208800784.62,6926977.0,9686884.0,149310989.24,,,463341.0,77.75,,,,1.32,3379144.0,62591.0,,,77.75,463341.0,,1100356.0,563556.0,147.9,11.97,,,3.04,3.04,221124112.0,4766330234.16,,4737.02,3.03,23.87,0.1831,27.12,0.0472,21.555
2022-10-11,11937490.0,255044473.85,1.44,2.68,1.4,260.27,1.0,232524546.05,7599742.0,10883433.0,162368487.83,,,798529.0,12.68,,652774.0,,17.31,565775.0,809552.0,,,12.68,798529.0,14.1,699367.0,22000.0,163.46,0.0,0.33,,3.34,3.34,220147776.0,4703457234.24,15579.0,4743.51,3.33,23.52,0.1659,24.35,0.0524,21.365
2022-10-12,12283261.0,260773631.03,1.49,2.75,1.45,267.16,1.0,240094400.92,8111316.0,11309204.0,172203238.68,,,387711.0,11.52,,8000.0,,5.12,519701.0,238569.0,,,11.52,387711.0,0.17,362432.0,101930.0,173.39,2.72,,,3.55,3.55,220084208.0,4672387735.84,,4701.75,3.56,22.84,0.1665,24.48,0.0538,21.23
2022-10-13,13093080.0,288767879.4,1.58,2.91,1.54,283.01,1.0,265215080.24,9034331.0,12025168.0,199252170.21,,,364618.0,15.87,,243724.0,,18.99,746055.0,884113.0,,,15.87,364618.0,5.36,1442510.0,273815.0,191.64,7.14,,,3.95,3.95,219737792.0,4846317002.56,,4681.08,3.93,20.78,0.154,21.35,0.0572,22.055
2022-10-14,13107110.0,291174448.65,1.59,2.88,1.54,293.35,1.0,253506250.35,9673562.0,11411490.0,214898179.83,,,4937.0,23.84,,1000.0,,13.18,983492.0,659835.0,,,23.84,4937.0,0.02,1294129.0,1598170.0,213.68,29.16,,,4.23,4.23,219029984.0,4865751094.56,,4838.59,4.23,18.18,0.1487,20.48,0.0573,22.215
2022-10-17,13030481.0,293185822.5,1.58,2.88,1.53,291.21,1.0,240418912.5,9432070.0,10685285.0,212221575.0,,,979255.0,19.69,,,,27.2,875878.0,1233502.0,,,19.69,979255.0,,12755.0,1602083.0,208.74,36.73,,,4.12,4.12,219285920.0,4933933200.0,,4869.0,4.11,20.4,0.1559,20.78,0.057,22.5
2022-10-18,11839443.0,269288131.04,1.43,2.63,1.39,267.31,1.0,229575611.23,8271168.0,10093454.0,188127716.16,,,,0.3,,76167.0,,50.99,11298.0,2343121.0,,,0.3,,1.76,1182219.0,679296.0,185.81,14.31,,,3.62,3.62,220295168.0,5010613596.16,,4958.46,3.61,20.64,0.1641,22.96,0.0518,22.745
2022-10-19,10915801.0,245987575.54,1.32,2.41,1.28,248.73,1.0,210133308.86,7678452.0,9324753.0,173033915.82,,,72355.0,8.45,,72338.0,,38.62,337194.0,1739607.0,,,8.45,72355.0,1.66,1074536.0,1178233.0,174.9,26.77,,,3.37,3.37,220444320.0,4967712751.2,,5021.39,3.37,24.68,0.1818,25.0,0.0479,22.535
2022-10-20,10381714.0,235924450.65,1.26,2.3,1.22,234.63,1.0,196250373.0,7367101.0,8635880.0,167417370.23,,,552525.0,1.75,,,,23.07,78767.0,1005124.0,,,1.75,552525.0,,141248.0,767640.0,165.87,18.6,,,3.21,3.21,221865552.0,5041894669.2,,5008.28,3.21,25.83,0.2105,30.9,0.0453,22.725
2022-10-21,7974433.0,180421546.63,0.96,1.78,0.94,181.75,0.0,145514791.63,5165172.0,6431593.0,116862016.5,,,4550.0,,,,,49.48,,2206479.0,,,,4550.0,,,2204287.0,117.14,49.18,,,2.26,2.26,223803232.0,5063548124.0,,5077.59,2.26,23.96,0.2423,39.9,0.0348,22.625
2022-10-24,9021137.0,207576362.37,1.09,2.04,1.06,205.67,1.0,152693393.58,5562609.0,6635958.0,127995633.09,,15579.0,870768.0,20.57,0.35,,,11.2,866228.0,488910.0,,15579.0,20.57,870768.0,,,661863.0,125.44,15.25,,,2.43,2.43,223380880.0,5139994048.8,,5056.45,2.42,21.66,0.2216,35.01,0.0394,23.01
2022-10-25,9795856.0,227949569.12,1.19,2.23,1.15,227.15,1.0,176045554.88,5719191.0,7565344.0,133085574.57,,,348000.0,23.17,,40286.0,,5.62,946000.0,251853.0,,,23.17,348000.0,0.92,60435.0,56900.0,131.19,0.5,,,2.5,2.5,222837152.0,5185420527.04,,5123.11,2.5,22.49,0.2221,35.8,0.0429,23.27
2022-10-26,10351372.0,240824669.58,1.25,2.38,1.22,242.27,1.0,188403366.69,6560594.0,8098146.0,152632219.41,,,459546.0,20.17,,,,7.82,851915.0,339262.0,,,20.17,459546.0,,721119.0,319113.0,151.77,7.38,,,2.87,2.87,222040592.0,5165774372.88,,5143.17,2.87,21.41,0.2124,34.11,0.0453,23.265
2022-10-27,10875014.0,253115950.85,1.32,2.53,1.28,255.22,1.0,204396115.7,6626236.0,8781788.0,154225642.9,,,225302.0,18.4,,,,5.28,780715.0,241114.0,,,18.4,225302.0,,81454.0,97073.0,154.85,2.16,,,2.89,2.89,222380768.0,5175912375.2,,5188.76,2.9,24.62,0.2218,32.37,0.0475,23.275
2022-10-28,13158175.0,301651161.88,1.59,3.06,1.55,307.83,1.0,239660746.85,7860719.0,10454122.0,180206983.08,,,,14.71,,1036856.0,,0.11,635478.0,4550.0,,,14.71,,23.78,1239033.0,,183.31,,,,3.43,3.43,221039920.0,5067340166.0,,5136.43,3.45,22.99,0.1766,26.82,0.0575,22.925
2022-10-31,13182094.0,306154133.15,1.59,3.16,1.55,304.72,1.0,236958613.28,8965014.0,10202739.0,208212450.15,,,,1.48,,,,16.18,66660.0,686309.0,,,1.48,,,1790604.0,318043.0,206.36,9.26,,,3.92,3.92,219942304.0,5108160010.4,,5064.2,3.92,22.65,0.1722,26.69,0.0576,23.225
2022-11-01,15188471.0,356321529.66,1.84,3.64,1.79,357.9,1.0,253266019.38,10904828.0,10795653.0,255827264.88,,,346162.0,53.56,,,,13.67,2178057.0,612231.0,,,53.56,346162.0,,2205883.0,1585143.0,253.59,35.6,,,4.77,4.77,217945152.0,5112993265.92,,5069.98,4.76,19.48,0.1385,23.0,0.0664,23.46
2022-11-02,13622686.0,318157831.53,1.65,3.31,1.6,322.01,1.0,249410310.44,9024742.0,10679097.0,210772849.41,,,26000.0,,,371910.0,,43.7,,1906906.0,,,,26000.0,8.96,820.0,488466.0,212.28,9.9,,,3.95,3.95,219412432.0,5124377349.36,,5153.01,3.96,13.97,0.1353,25.14,0.0596,23.355
2022-11-03,12995874.0,305403039.0,1.57,3.19,1.53,307.96,1.0,236202847.5,9024842.0,10051185.0,212083787.0,,,100.0,0.76,,,,,45938.0,,,,0.76,100.0,,,673850.0,210.12,14.29,,,3.95,3.95,219382496.0,5155488656.0,,5109.88,3.95,14.41,0.137,25.78,0.0569,23.5
2022-11-04,12078557.0,291093223.7,1.46,2.97,1.42,287.01,1.0,211535171.3,8361924.0,8777393.0,201522368.4,,,185689.0,5.45,,,,20.75,218532.0,881607.0,,,5.45,185689.0,,33000.0,1492324.0,194.62,33.71,,,3.67,3.67,219426096.0,5288168913.6,,5111.79,3.67,15.37,0.1493,27.97,0.053,24.1
2022-11-07,11478528.0,270778475.52,1.39,2.73,1.35,280.76,1.0,207532718.33,7433397.0,8797487.0,175353835.23,,,46000.0,13.46,,,,32.45,483173.0,1450234.0,,,13.46,46000.0,,475707.0,463079.0,178.71,8.26,,,3.25,3.25,221152992.0,5216999081.28,,5278.23,3.27,15.24,0.1646,29.66,0.0502,23.59
