,ALORD FP Equity_DX_SI_QTY,ALORD FP Equity_DX_SHORT_INTEREST_VALUE,ALORD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALORD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALORD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALORD FP Equity_DX_SI_MV,ALORD FP Equity_DX_DSS,ALORD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALORD FP Equity_DX_SUPPLY_SI_QTY,ALORD FP Equity_DX_BROKER_SI_QTY,ALORD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALORD FP Equity_DX_BROKER_SI_QTY_ADD,ALORD FP Equity_DX_SUPPLY_SI_MV_DEC,ALORD FP Equity_DX_SUPPLY_SI_QTY_DEC,ALORD FP Equity_DX_BROKER_SI_MV_ADD,ALORD FP Equity_DX_SUPPLY_SI_QTY_ADD,ALORD FP Equity_DX_BROKER_SI_QTY_DEC,ALORD FP Equity_DX_SUPPLY_SI_MV,ALORD FP Equity_DX_BROKER_SI_MV_DEC,ALORD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALORD FP Equity_DX_UTILIZATION_QUANTITY,ALORD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALORD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALORD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALORD FP Equity_DX_ACTIVE_UTILIZATION_MV,ALORD FP Equity_DX_BROKER_SI_CON_RATIO,ALORD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALORD FP Equity_DX_DEMAND_SUPPLY_RATIO,ALORD FP Equity_PX_LAST
2024-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.658
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.622
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.668
2024-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.668
2024-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63
2024-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678
2024-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688
2025-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688
2025-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65
2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.652
2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.716
2025-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71
2025-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67
2025-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708
2025-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696
2025-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.662
2025-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.662
2025-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.694
2025-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2025-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67
2025-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676
2025-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68
2025-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,900.0,702.0,0.0,0.0,0.0,,0.0,0.78
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,900.0,666.0,0.0,0.0,0.0,,0.0,0.74
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,900.0,642.6,0.0,0.0,0.0,,0.0,0.714
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,900.0,604.8,0.0,0.0,0.0,,0.0,0.672
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,900.0,621.0,0.0,0.0,0.0,,0.0,0.69
2025-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2025-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674
2025-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
2025-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682
2025-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714
2025-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682
2025-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68
2025-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688
2025-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68
2025-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
2025-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2025-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682
2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682
2025-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.684
2025-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67
2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
2025-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68
2025-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73
2025-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748
2025-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.752
2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79
2025-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.822
2025-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.816
2025-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2025-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.734
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.736
2025-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
2025-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
2025-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67
2025-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708
2025-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71
2025-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718
2025-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682
2025-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
2025-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2025-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68
2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672
2025-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2025-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.698
2025-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.668
2025-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68
2025-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.662
2025-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.662
2025-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.662
2025-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65
2025-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66
2025-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66
2025-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.659
2025-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.659
2025-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65
2025-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66
2025-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.655
2025-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63
2025-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654
2025-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.645
2025-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64
2025-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64
2025-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2025-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2025-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2025-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56
2025-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588
2025-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2025-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2025-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2025-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56
2025-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574
2025-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2025-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552
2025-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2025-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2025-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558
2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.554
2025-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546
2025-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2025-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528
2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2025-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548
2025-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2025-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56
2025-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2025-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2025-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588
2025-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2025-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2025-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63
2025-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626
2025-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2025-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2025-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564
2025-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546
2025-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.616
2025-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.614
2025-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566
2025-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2025-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2025-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2025-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2025-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2025-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608
2025-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608
2025-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576
2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612
2025-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2025-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584
2025-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578
2025-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572
2025-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2025-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578
2025-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574
2025-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576
2025-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574
2025-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574
2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574
2025-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576
2025-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576
2025-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566
2025-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2025-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2025-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588
2025-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2025-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574
2025-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2025-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558
2025-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.544
2025-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.506
2025-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495
2025-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514
2025-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2025-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516
