,RBO FP Equity_DX_SI_QTY,RBO FP Equity_DX_SHORT_INTEREST_VALUE,RBO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RBO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RBO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RBO FP Equity_DX_SI_MV,RBO FP Equity_DX_DSS,RBO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RBO FP Equity_DX_SUPPLY_SI_QTY,RBO FP Equity_DX_BROKER_SI_QTY,RBO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RBO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RBO FP Equity_DX_BROKER_SI_MV_INC_x,RBO FP Equity_DX_BROKER_SI_QTY_ADD,RBO FP Equity_DX_SUPPLY_SI_MV_DEC,RBO FP Equity_DX_BROKER_SI_QTY_INC,RBO FP Equity_DX_SUPPLY_SI_QTY_DEC,RBO FP Equity_DX_BROKER_SI_MV_INC_y,RBO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RBO FP Equity_DX_BROKER_SI_MV_ADD,RBO FP Equity_DX_SUPPLY_SI_QTY_ADD,RBO FP Equity_DX_BROKER_SI_QTY_DEC,RBO FP Equity_DX_SUPPLY_SI_MV,RBO FP Equity_DX_BROKER_SI_MV_DEC,RBO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RBO FP Equity_DX_UTILIZATION_QUANTITY,RBO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RBO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RBO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RBO FP Equity_DX_ACTIVE_UTILIZATION_MV,RBO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RBO FP Equity_DX_BROKER_SI_CON_RATIO,RBO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RBO FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-07-07,3070.0,147667.0,0.26,1.61,0.03,0.15,0.0,73833.5,1535.0,1535.0,73833.5,,,,,,,,,,,,0.07,,100.0,75.95,0.0,0.0,0.0,100.0,0.32,0.9936,99.68,1.5191
2023-07-10,3572.0,172170.4,0.3,1.89,0.04,0.17,0.0,74035.2,2036.0,1536.0,98135.2,501.0,0.0,,,1.0,,0.0,501.0,,,,0.1,,100.0,80.73,0.0,0.0,0.0,100.0,13.99,0.7537,85.68,1.4163
2023-07-11,3572.0,171813.2,0.3,1.89,0.04,0.17,0.0,73881.6,2036.0,1536.0,97931.6,,,,,,,,,,,,0.1,,100.0,80.63,0.0,0.0,0.0,100.0,14.01,0.7533,85.65,1.4147
2023-07-12,3632.0,175062.4,0.31,1.9,0.04,0.17,0.0,75481.2,2066.0,1566.0,99581.2,30.0,0.0,,,30.0,,0.0,30.0,,,,0.1,,100.0,81.34,0.0,0.0,0.0,100.0,13.75,0.7294,84.26,1.4299
2023-07-13,3632.0,175788.8,0.31,1.9,0.04,0.18,0.0,75794.4,2066.0,1566.0,99994.4,,,,,,,,,,,,0.1,,100.0,81.92,0.0,0.0,0.0,100.0,13.74,0.7296,84.28,1.4401
2023-07-14,3632.0,174336.0,0.31,1.9,0.04,0.18,0.0,75168.0,2066.0,1566.0,99168.0,,,,,,,,,,,,0.1,,100.0,84.09,0.0,0.0,0.0,100.0,13.81,0.7284,84.2,1.4782
2023-07-17,3622.0,174580.4,0.31,1.93,0.04,0.17,0.0,75240.2,2061.0,1561.0,99340.2,,,,0.0,,5.0,,,,,5.0,0.1,0.0,100.0,84.05,0.0,0.0,0.0,100.0,13.78,0.7335,84.51,1.4772
2023-07-18,3212.0,158672.8,0.27,1.71,0.03,0.16,0.0,77064.0,1652.0,1560.0,81608.8,,,,0.02,,409.0,,,,,1.0,0.08,0.0,100.0,82.07,0.0,0.0,0.0,100.0,2.83,0.9098,95.32,1.5956
2023-07-19,3212.0,160278.8,0.27,1.68,0.03,0.16,0.0,77844.0,1652.0,1560.0,82434.8,,,,,,,,,,,,0.08,,100.0,83.56,0.0,0.0,0.0,100.0,2.85,0.9092,95.29,1.6247
2023-07-20,3120.0,160368.0,0.27,1.65,0.03,0.16,0.0,80184.0,1560.0,1560.0,80184.0,,,,0.0,,92.0,,,,,,0.08,,100.0,82.85,0.0,0.0,0.0,100.0,1.9,0.9628,98.1,1.6569
2023-07-21,6060.0,310272.0,0.51,3.22,0.06,0.31,0.0,155136.0,3030.0,3030.0,155136.0,1470.0,0.08,,,1470.0,,0.08,1470.0,,,,0.16,,100.0,90.5,0.0,0.0,0.0,100.0,49.55,0.5,50.45,1.81
2023-07-24,6060.0,309060.0,0.51,3.19,0.06,0.31,0.0,154530.0,3030.0,3030.0,154530.0,,,,,,,,,,,,0.16,,100.0,90.5,0.0,0.0,0.0,100.0,49.55,0.5,50.45,1.81
2023-07-25,6060.0,305424.0,0.51,3.28,0.06,0.31,0.0,152712.0,3030.0,3030.0,152712.0,,,,,,,,,,,,0.15,,100.0,92.32,0.0,0.0,0.0,100.0,49.65,0.5,50.35,1.8464
2023-07-26,6060.0,301182.0,0.51,3.38,0.06,0.3,0.0,150591.0,3030.0,3030.0,150591.0,,,,,,,,,,,,0.15,,100.0,92.75,0.0,0.0,0.0,100.0,49.68,0.5,50.32,1.8549
2023-07-27,6060.0,300576.0,0.51,3.66,0.06,0.3,0.0,150288.0,3030.0,3030.0,150288.0,,,,,,,,,,,,0.15,,100.0,92.86,0.0,0.0,0.0,100.0,49.53,0.5,50.47,1.8572
2023-07-28,6060.0,293304.0,0.51,3.84,0.06,0.3,0.0,146652.0,3030.0,3030.0,146652.0,,,,,,,,,,,,0.15,,100.0,93.32,0.0,0.0,0.0,100.0,49.81,0.5,50.19,1.8663
2023-07-31,3060.0,147798.0,0.26,2.0,0.03,0.15,0.0,73899.0,1530.0,1530.0,73899.0,,,,0.08,,1500.0,,,,,1500.0,0.07,0.07,100.0,87.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.7516
2023-08-01,3060.0,149328.0,0.26,2.14,0.03,0.15,0.0,74664.0,1530.0,1530.0,74664.0,,,,,,,,,,,,0.07,,100.0,87.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.7546
2023-08-02,3192.0,158004.0,0.27,2.27,0.03,0.16,0.0,79002.0,1596.0,1596.0,79002.0,66.0,,66.0,,,,,66.0,0.0,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,4.11,0.9212,95.89,1.7773
2023-08-03,3192.0,159600.0,0.27,2.32,0.03,0.16,0.0,79800.0,1596.0,1596.0,79800.0,,,,,,,,,,,,0.08,,100.0,89.11,0.0,0.0,0.0,100.0,4.12,0.9211,95.88,1.7822
2023-08-04,3192.0,161515.2,0.27,2.51,0.03,0.16,0.0,80757.6,1596.0,1596.0,80757.6,,,,,,,,,,,,0.08,,100.0,90.73,0.0,0.0,0.0,100.0,4.11,0.9211,95.89,1.8147
2023-08-07,3192.0,164068.8,0.27,2.92,0.03,0.16,0.0,82034.4,1596.0,1596.0,82034.4,,,,,,,,,,,,0.08,,100.0,90.73,0.0,0.0,0.0,100.0,4.13,0.9208,95.87,1.8147
2023-08-08,3192.0,162153.6,0.27,3.09,0.03,0.16,0.0,81076.8,1596.0,1596.0,81076.8,,,,,,,,,,,,0.08,,100.0,91.1,0.0,0.0,0.0,100.0,4.16,0.9203,95.84,1.8219
2023-08-09,3192.0,171091.2,0.27,2.77,0.03,0.17,0.0,85545.6,1596.0,1596.0,85545.6,,,,,,,,,,,,0.08,,100.0,91.25,0.0,0.0,0.0,100.0,4.03,0.9227,95.97,1.825
2023-08-10,3192.0,165345.6,0.27,2.72,0.03,0.17,0.0,82672.8,1596.0,1596.0,82672.8,,,,,,,,,,,,0.09,,100.0,89.21,0.0,0.0,0.0,100.0,4.2,0.9195,95.8,1.7842
2023-08-11,3192.0,160238.4,0.27,2.73,0.03,0.17,0.0,80119.2,1596.0,1596.0,80119.2,,,,,,,,,,,,0.08,,100.0,88.08,0.0,0.0,0.0,100.0,4.12,0.9209,95.88,1.7616
2023-08-14,3060.0,152082.0,0.26,2.69,0.03,0.15,0.0,76041.0,1530.0,1530.0,76041.0,,,,0.01,,66.0,,,,,66.0,0.08,0.0,100.0,87.63,0.0,0.0,0.0,100.0,,1.0,100.0,1.7526
2023-08-15,3060.0,152388.0,0.26,2.75,0.03,0.15,0.0,76194.0,1530.0,1530.0,76194.0,,,,,,,,,,,,0.08,,100.0,87.13,0.0,0.0,0.0,100.0,,1.0,100.0,1.7426
2023-08-16,3060.0,149634.0,0.26,2.84,0.03,0.15,0.0,74817.0,1530.0,1530.0,74817.0,,,,,,,,,,,,0.08,,100.0,87.13,0.0,0.0,0.0,100.0,,1.0,100.0,1.7426
2023-08-17,3060.0,149634.0,0.26,2.99,0.03,0.15,0.0,74817.0,1530.0,1530.0,74817.0,,,,,,,,,,,,0.07,,100.0,87.08,0.0,0.0,0.0,100.0,,1.0,100.0,1.7416
2023-08-18,3060.0,147492.0,0.26,2.94,0.03,0.15,0.0,73746.0,1530.0,1530.0,73746.0,,,,,,,,,,,,0.07,,100.0,86.78,0.0,0.0,0.0,100.0,,1.0,100.0,1.7357
2023-08-21,3164.0,155985.2,0.27,3.13,0.03,0.15,0.0,77992.6,1582.0,1582.0,77992.6,52.0,,52.0,,,,,52.0,0.0,,,0.08,,100.0,87.16,0.0,0.0,0.0,100.0,3.25,0.9371,96.75,1.7433
2023-08-22,3164.0,157883.6,0.27,3.08,0.03,0.16,0.0,78941.8,1582.0,1582.0,78941.8,,,,,,,,,,,,0.08,,100.0,69.57,0.0,0.0,0.0,100.0,3.27,0.9368,96.73,1.3914
2023-08-23,3240.0,158112.0,0.28,3.19,0.03,0.16,0.0,79056.0,1620.0,1620.0,79056.0,38.0,0.0,,,38.0,,0.0,38.0,,,,0.08,,100.0,69.95,0.0,0.0,0.0,100.0,5.61,0.894,94.39,1.399
2023-08-24,3240.0,157140.0,0.28,3.18,0.03,0.16,0.0,78570.0,1620.0,1620.0,78570.0,,,,,,,,,,,,0.08,,100.0,70.07,0.0,0.0,0.0,100.0,5.57,0.8948,94.43,1.4014
2023-08-25,3240.0,159084.0,0.28,3.14,0.03,0.16,0.0,79542.0,1620.0,1620.0,79542.0,,,,,,,,,,,,0.08,,100.0,69.95,0.0,0.0,0.0,100.0,5.52,0.8956,94.48,1.399
2023-08-28,3240.0,162000.0,0.28,2.86,0.03,0.16,0.0,81000.0,1620.0,1620.0,81000.0,,,,,,,,,,,,0.08,,100.0,69.95,0.0,0.0,0.0,100.0,5.51,0.8959,94.49,1.399
2023-08-29,3136.0,156800.0,0.27,2.75,0.03,0.16,0.0,78400.0,1568.0,1568.0,78400.0,,,,0.0,,52.0,,,,,52.0,0.08,0.0,100.0,67.7,0.0,0.0,0.0,100.0,2.42,0.9527,97.58,1.3541
2023-08-30,3136.0,156800.0,0.27,2.86,0.03,0.16,0.0,78400.0,1568.0,1568.0,78400.0,,,,,,,,,,,,0.08,,100.0,67.7,0.0,0.0,0.0,100.0,2.42,0.9527,97.58,1.3541
2023-08-31,3136.0,153977.6,0.27,2.9,0.03,0.16,0.0,76988.8,1568.0,1568.0,76988.8,,,,,,,,,,,,0.08,,100.0,69.26,0.0,0.0,0.0,100.0,2.44,0.9523,97.56,1.3852
2023-09-01,3136.0,156486.4,0.27,2.98,0.03,0.16,0.0,78243.2,1568.0,1568.0,78243.2,,,,,,,,,,,,0.08,,100.0,69.26,0.0,0.0,0.0,100.0,2.4,0.9531,97.6,1.3852
2023-09-04,3060.0,152082.0,0.26,3.02,0.03,0.15,0.0,76041.0,1530.0,1530.0,76041.0,,,,0.0,,38.0,,,,,38.0,0.08,0.0,100.0,68.73,0.0,0.0,0.0,100.0,1.21,1.0,100.0,1.3747
2023-09-05,3060.0,153612.0,0.26,3.04,0.03,0.15,0.0,76806.0,1530.0,1530.0,76806.0,,,,,,,,,,,,0.08,,100.0,68.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.374
2023-09-06,3060.0,152082.0,0.26,3.08,0.03,0.15,0.0,76041.0,1530.0,1530.0,76041.0,,,,,,,,,,,,0.08,,100.0,68.67,0.0,0.0,0.0,100.0,,1.0,100.0,1.3734
2023-09-07,3060.0,149940.0,0.26,3.05,0.03,0.15,0.0,74970.0,1530.0,1530.0,74970.0,,,,,,,,,,,,0.08,,100.0,69.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.3998
2023-09-08,3064.0,147684.8,0.26,3.02,0.03,0.15,0.0,73842.4,1532.0,1532.0,73842.4,2.0,,2.0,,,,,2.0,0.0,,,0.08,,100.0,70.57,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.4113
2023-09-11,3064.0,149829.6,0.26,3.03,0.03,0.15,0.0,74914.8,1532.0,1532.0,74914.8,,,,,,,,,,,,0.07,,100.0,70.57,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.4113
2023-09-12,3068.0,152479.6,0.26,3.05,0.03,0.15,0.0,76239.8,1534.0,1534.0,76239.8,2.0,0.0,,,2.0,,0.0,2.0,,,,0.08,,100.0,70.43,0.0,0.0,0.0,100.0,0.26,0.9948,99.74,1.4086
2023-09-13,3068.0,153093.2,0.26,3.11,0.03,0.15,0.0,76546.6,1534.0,1534.0,76546.6,,,,,,,,,,,,0.08,,100.0,70.66,0.0,0.0,0.0,100.0,0.26,0.9948,99.74,1.4132
2023-09-14,3068.0,151559.2,0.26,3.08,0.03,0.15,0.0,75779.6,1534.0,1534.0,75779.6,,,,,,,,,,,,0.08,,100.0,70.69,0.0,0.0,0.0,100.0,0.26,0.9948,99.74,1.4138
2023-09-15,3068.0,149411.6,0.26,3.08,0.03,0.15,0.0,74705.8,1534.0,1534.0,74705.8,,,,,,,,,,,,0.08,,100.0,71.25,0.0,0.0,0.0,100.0,0.26,0.9948,99.74,1.425
2023-09-18,3064.0,144927.2,0.26,3.09,0.03,0.15,0.0,72463.6,1532.0,1532.0,72463.6,,,,0.0,,2.0,,,,,2.0,0.07,0.0,100.0,71.22,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.4245
2023-09-19,3064.0,144008.0,0.26,2.78,0.03,0.14,0.0,72004.0,1532.0,1532.0,72004.0,,,,,,,,,,,,0.07,,100.0,71.22,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.4245
2023-09-20,3060.0,138924.0,0.26,3.11,0.03,0.14,0.0,69462.0,1530.0,1530.0,69462.0,,,,0.0,,2.0,,,,,2.0,0.07,0.0,100.0,70.38,0.0,0.0,0.0,100.0,,1.0,100.0,1.4075
2023-09-21,3060.0,141678.0,0.26,3.04,0.03,0.14,0.0,70839.0,1530.0,1530.0,70839.0,,,,,,,,,,,,0.07,,100.0,70.38,0.0,0.0,0.0,100.0,,1.0,100.0,1.4075
2023-09-22,3060.0,133110.0,0.26,2.84,0.03,0.14,0.0,66555.0,1530.0,1530.0,66555.0,,,,,,,,,,,,0.07,,100.0,68.64,0.0,0.0,0.0,100.0,,1.0,100.0,1.3728
2023-09-25,3060.0,135864.0,0.26,2.79,0.03,0.13,0.0,67932.0,1530.0,1530.0,67932.0,,,,,,,,,,,,0.07,,100.0,68.64,0.0,0.0,0.0,100.0,,1.0,100.0,1.3728
2023-09-26,3060.0,130968.0,0.26,2.86,0.03,0.13,0.0,65484.0,1530.0,1530.0,65484.0,,,,,,,,,,,,0.07,,100.0,69.14,0.0,0.0,0.0,100.0,,1.0,100.0,1.3827
2023-09-27,3060.0,137394.0,0.26,2.8,0.03,0.13,0.0,68697.0,1530.0,1530.0,68697.0,,,,,,,,,,,,0.07,,100.0,68.79,0.0,0.0,0.0,100.0,,1.0,100.0,1.3759
2023-09-28,3060.0,128826.0,0.26,2.82,0.03,0.13,0.0,64413.0,1530.0,1530.0,64413.0,,,,,,,,,,,,0.07,,100.0,68.79,0.0,0.0,0.0,100.0,,1.0,100.0,1.3759
2023-09-29,3060.0,131580.0,0.26,2.94,0.03,0.13,0.0,65790.0,1530.0,1530.0,65790.0,,,,,,,,,,,,0.06,,100.0,68.76,0.0,0.0,0.0,100.0,,1.0,100.0,1.3753
2023-10-02,3060.0,131580.0,0.26,2.93,0.03,0.13,0.0,65790.0,1530.0,1530.0,65790.0,,,,,,,,,,,,0.07,,100.0,68.64,0.0,0.0,0.0,100.0,,1.0,100.0,1.3728
2023-10-03,3060.0,130968.0,0.26,2.96,0.03,0.13,0.0,65484.0,1530.0,1530.0,65484.0,,,,,,,,,,,,0.07,,100.0,68.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.3716
2023-10-04,3060.0,130968.0,0.26,2.92,0.03,0.13,0.0,65484.0,1530.0,1530.0,65484.0,,,,,,,,,,,,0.07,,100.0,68.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.3716
2023-10-05,3060.0,133110.0,0.26,2.95,0.03,0.13,0.0,66555.0,1530.0,1530.0,66555.0,,,,,,,,,,,,0.07,,100.0,68.46,0.0,0.0,0.0,100.0,,1.0,100.0,1.3691
2023-10-06,3060.0,130662.0,0.26,2.97,0.03,0.13,0.0,65331.0,1530.0,1530.0,65331.0,,,,,,,,,,,,0.07,,100.0,68.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.3716
2023-10-09,3064.0,128688.0,0.26,3.27,0.03,0.13,0.0,64344.0,1532.0,1532.0,64344.0,2.0,,2.0,,,,,2.0,0.0,,,0.07,,100.0,68.61,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.3721
2023-10-10,3064.0,128688.0,0.26,3.21,0.03,0.13,0.0,64344.0,1532.0,1532.0,64344.0,,,,,,,,,,,,0.06,,100.0,69.01,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.3802
2023-10-11,3064.0,127462.4,0.26,3.19,0.03,0.13,0.0,63731.2,1532.0,1532.0,63731.2,,,,,,,,,,,,0.06,,100.0,68.92,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.3783
2023-10-12,3064.0,125317.6,0.26,2.99,0.03,0.13,0.0,62658.8,1532.0,1532.0,62658.8,,,,,,,,,,,,0.06,,100.0,68.88,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.3777
2023-10-13,3064.0,126849.6,0.26,2.92,0.03,0.13,0.0,63424.8,1532.0,1532.0,63424.8,,,,,,,,,,,,0.06,,100.0,68.18,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.3636
2023-10-16,3064.0,122866.4,0.26,2.9,0.03,0.12,0.0,61433.2,1532.0,1532.0,61433.2,,,,,,,,,,,,0.06,,100.0,68.18,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.3636
2023-10-17,3060.0,123318.0,0.26,2.8,0.03,0.12,0.0,61659.0,1530.0,1530.0,61659.0,,,,0.0,,2.0,,,,,2.0,0.06,0.0,100.0,68.12,0.0,0.0,0.0,100.0,,1.0,100.0,1.3624
2023-10-18,3060.0,125460.0,0.26,2.75,0.03,0.12,0.0,62730.0,1530.0,1530.0,62730.0,,,,,,,,,,,,0.06,,100.0,68.76,0.0,0.0,0.0,100.0,,1.0,100.0,1.3753
2023-10-19,3060.0,134028.0,0.26,2.79,0.03,0.13,0.0,67014.0,1530.0,1530.0,67014.0,,,,,,,,,,,,0.06,,100.0,68.79,0.0,0.0,0.0,100.0,,1.0,100.0,1.3759
2023-10-20,3112.0,125413.6,0.26,2.59,0.03,0.13,0.0,62706.8,1556.0,1556.0,62706.8,26.0,,26.0,,,,,26.0,0.0,,,0.07,,100.0,69.71,0.0,0.0,0.0,100.0,1.74,0.9658,98.26,1.3943
2023-10-23,3256.0,131216.8,0.28,2.66,0.03,0.13,0.0,65608.4,1628.0,1628.0,65608.4,72.0,0.0,,,72.0,,0.0,72.0,,,,0.07,,100.0,70.66,0.0,0.0,0.0,100.0,6.02,0.8869,93.98,1.4132
2023-10-24,3256.0,128612.0,0.28,2.62,0.03,0.13,0.0,64306.0,1628.0,1628.0,64306.0,,,,,,,,,,,,0.07,,100.0,70.48,0.0,0.0,0.0,100.0,6.08,0.8859,93.92,1.4095
2023-10-25,3256.0,129588.8,0.28,2.52,0.03,0.13,0.0,64794.4,1628.0,1628.0,64794.4,,,,,,,,,,,,0.06,,100.0,70.26,0.0,0.0,0.0,100.0,6.0,0.8872,94.0,1.4053
2023-10-26,3256.0,135449.6,0.28,2.49,0.03,0.13,0.0,67724.8,1628.0,1628.0,67724.8,,,,,,,,,,,,0.06,,100.0,70.08,0.0,0.0,0.0,100.0,5.89,0.8891,94.11,1.4016
2023-10-27,3256.0,135124.0,0.28,2.36,0.03,0.14,0.0,67562.0,1628.0,1628.0,67562.0,,,,,,,,,,,,0.07,,100.0,69.37,0.0,0.0,0.0,100.0,6.03,0.8867,93.97,1.3873
2023-10-30,3230.0,135660.0,0.27,2.28,0.03,0.13,0.0,68376.0,1602.0,1628.0,67284.0,,,,0.0,,26.0,,,,,,0.07,,100.0,69.02,0.0,0.0,0.0,100.0,5.24,0.9007,94.76,1.3916
2023-10-31,3204.0,133927.2,0.27,2.42,0.03,0.13,0.0,66963.6,1602.0,1602.0,66963.6,,,,,,,,,,,26.0,0.07,0.0,100.0,68.73,0.0,0.0,0.0,100.0,4.5,0.914,95.5,1.3745
2023-11-01,3204.0,133927.2,0.27,2.42,0.03,0.13,0.0,66963.6,1602.0,1602.0,66963.6,,,,,,,,,,,,0.07,,100.0,68.67,0.0,0.0,0.0,100.0,4.49,0.9142,95.51,1.3733
2023-11-02,3060.0,127296.0,0.26,2.41,0.03,0.13,0.0,63648.0,1530.0,1530.0,63648.0,,,,0.0,,72.0,,,,,72.0,0.06,0.0,100.0,67.55,0.0,0.0,0.0,100.0,,1.0,100.0,1.351
2023-11-03,3060.0,122400.0,0.26,2.67,0.03,0.12,0.0,61200.0,1530.0,1530.0,61200.0,,,,,,,,,,,,0.06,,100.0,67.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.3522
2023-11-06,3060.0,123624.0,0.27,2.6,0.03,0.12,0.0,61812.0,1530.0,1530.0,61812.0,,,,,,,,,,,,0.06,,100.0,67.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.3522
2023-11-07,3060.0,125460.0,0.27,2.57,0.03,0.12,0.0,62730.0,1530.0,1530.0,62730.0,,,,,,,,,,,,0.06,,100.0,66.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.3392
2023-11-08,3060.0,124236.0,0.27,2.57,0.03,0.12,0.0,62118.0,1530.0,1530.0,62118.0,,,,,,,,,,,,0.06,,100.0,66.93,0.0,0.0,0.0,100.0,,1.0,100.0,1.3386
2023-11-09,3060.0,126378.0,0.27,2.46,0.03,0.13,0.0,63189.0,1530.0,1530.0,63189.0,,,,,,,,,,,,0.06,,100.0,66.72,0.0,0.0,0.0,100.0,,1.0,100.0,1.3345
2023-11-10,3060.0,127296.0,0.27,2.47,0.03,0.13,0.0,63648.0,1530.0,1530.0,63648.0,,,,,,,,,,,,0.06,,100.0,84.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.6841
2023-11-13,1895.0,79400.5,0.16,1.52,0.02,0.08,0.0,64107.0,365.0,1530.0,15293.5,,,,0.05,,1165.0,,,,,,0.02,,100.0,55.98,0.0,0.0,0.0,100.0,5.26,0.9003,94.74,2.9064
2023-11-14,630.0,27216.0,0.05,0.5,0.01,0.03,0.0,11448.0,365.0,265.0,15768.0,,,,,,,,,,,1265.0,0.02,0.05,100.0,55.9,0.0,0.0,0.0,100.0,15.83,0.7336,84.17,0.9648
2023-11-15,630.0,27216.0,0.05,0.5,0.01,0.03,0.0,11448.0,365.0,265.0,15768.0,,,,,,,,,,,,0.02,,100.0,32.59,0.0,0.0,0.0,100.0,15.87,0.7329,84.13,0.5625
2023-11-16,678.0,29289.6,0.06,0.53,0.01,0.03,0.0,12484.8,389.0,289.0,16804.8,24.0,,24.0,,,,,24.0,0.0,,,0.02,,100.0,34.06,0.0,0.0,0.0,100.0,14.75,0.6378,78.17,0.5937
2023-11-17,678.0,29289.6,0.06,0.53,0.01,0.03,0.0,12484.8,389.0,289.0,16804.8,,,,,,,,,,,,0.02,,100.0,34.98,0.0,0.0,0.0,100.0,14.75,0.6378,78.17,0.6097
2023-11-20,700.0,30450.0,0.06,0.55,0.01,0.03,0.0,13050.0,400.0,300.0,17400.0,11.0,0.0,,,11.0,,0.0,11.0,,,,0.02,,100.0,35.62,0.0,0.0,0.0,100.0,14.25,0.6045,75.78,0.6233
2023-11-21,700.0,30170.0,0.06,0.56,0.01,0.03,0.0,12930.0,400.0,300.0,17240.0,,,,,,,,,,,,0.02,,100.0,36.33,0.0,0.0,0.0,100.0,14.34,0.6026,75.63,0.6358
2023-11-22,700.0,30170.0,0.06,0.55,0.01,0.03,0.0,12930.0,400.0,300.0,17240.0,,,,,,,,,,,,0.02,,100.0,36.53,0.0,0.0,0.0,100.0,14.29,0.6037,75.71,0.6393
2023-11-23,676.0,30420.0,0.06,0.56,0.01,0.03,0.0,12420.0,400.0,276.0,18000.0,,,,,,,,,,,24.0,0.02,0.0,100.0,36.87,0.0,0.0,0.0,100.0,14.78,0.6414,78.42,0.623
2023-11-24,652.0,29209.6,0.06,0.53,0.01,0.03,0.0,12364.8,376.0,276.0,16844.8,,,,0.0,,24.0,,,,,,0.02,,100.0,35.24,0.0,0.0,0.0,100.0,15.37,0.685,81.25,0.6111
2023-11-27,652.0,29274.8,0.06,0.54,0.01,0.03,0.0,12392.4,376.0,276.0,16882.4,,,,,,,,,,,,0.02,,100.0,35.24,0.0,0.0,0.0,100.0,15.32,0.6857,81.31,0.6111
2023-11-28,630.0,28098.0,0.05,0.52,0.01,0.03,0.0,11819.0,365.0,265.0,16279.0,,,,0.0,,11.0,,,,,11.0,0.02,0.0,100.0,35.71,0.0,0.0,0.0,100.0,15.92,0.7323,84.08,0.6164
2023-11-29,630.0,28350.0,0.05,0.53,0.01,0.03,0.0,11925.0,365.0,265.0,16425.0,,,,,,,,,,,,0.02,,100.0,35.61,0.0,0.0,0.0,100.0,15.81,0.7337,84.19,0.6146
2023-11-30,630.0,28350.0,0.05,0.49,0.01,0.03,0.0,11925.0,365.0,265.0,16425.0,,,,,,,,,,,,0.02,,100.0,35.93,0.0,0.0,0.0,100.0,15.87,0.7329,84.13,0.6201
2023-12-01,630.0,29169.0,0.05,0.54,0.01,0.03,0.0,12269.5,365.0,265.0,16899.5,,,,,,,,,,,,0.02,,100.0,34.8,0.0,0.0,0.0,100.0,15.68,0.7355,84.32,0.6006
2023-12-04,630.0,29799.0,0.05,0.55,0.01,0.03,0.0,12534.5,365.0,265.0,17264.5,,,,,,,,,,,,0.02,,100.0,34.8,0.0,0.0,0.0,100.0,15.73,0.7349,84.27,0.6006
2023-12-05,630.0,30555.0,0.05,0.56,0.01,0.03,0.0,12852.5,365.0,265.0,17702.5,,,,,,,,,,,,0.02,,100.0,35.16,0.0,0.0,0.0,100.0,15.71,0.7352,84.29,0.6069
2023-12-06,630.0,30870.0,0.05,0.58,0.01,0.03,0.0,12985.0,365.0,265.0,17885.0,,,,,,,,,,,,0.02,,100.0,35.27,0.0,0.0,0.0,100.0,15.8,0.7339,84.2,0.6087
2023-12-07,1230.0,60270.0,0.11,1.11,0.01,0.06,0.0,27685.0,665.0,565.0,32585.0,300.0,,300.0,,,,,300.0,0.01,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,43.09,0.4302,48.78,0.9248
2023-12-08,1230.0,60270.0,0.11,1.16,0.01,0.06,0.0,27685.0,665.0,565.0,32585.0,,,,,,,,,,,,0.03,,100.0,49.96,0.0,0.0,0.0,100.0,43.09,0.4302,48.78,0.9241
