,AEJ FP Equity_DX_SI_QTY,AEJ FP Equity_DX_SHORT_INTEREST_VALUE,AEJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AEJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AEJ FP Equity_DX_SI_MV,AEJ FP Equity_DX_DSS,AEJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AEJ FP Equity_DX_SUPPLY_SI_QTY,AEJ FP Equity_DX_BROKER_SI_QTY,AEJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AEJ FP Equity_DX_BROKER_SI_MV_NEW_x,AEJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AEJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,AEJ FP Equity_DX_BROKER_SI_MV_INC_x,AEJ FP Equity_DX_SUPPLY_SI_MV_NEW,AEJ FP Equity_DX_BROKER_SI_QTY_ADD,AEJ FP Equity_DX_BROKER_SI_QTY_NEW,AEJ FP Equity_DX_SUPPLY_SI_MV_DEC,AEJ FP Equity_DX_BROKER_SI_QTY_INC,AEJ FP Equity_DX_SUPPLY_SI_QTY_DEC,AEJ FP Equity_DX_BROKER_SI_MV_NEW_y,AEJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AEJ FP Equity_DX_BROKER_SI_MV_INC_y,AEJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,AEJ FP Equity_DX_BROKER_SI_MV_ADD,AEJ FP Equity_DX_SUPPLY_SI_QTY_ADD,AEJ FP Equity_DX_BROKER_SI_QTY_DEC,AEJ FP Equity_DX_SUPPLY_SI_MV,AEJ FP Equity_DX_BROKER_SI_MV_DEC,AEJ FP Equity_DX_SUPPLY_SI_MV_RMV,AEJ FP Equity_DX_BROKER_SI_MV_RMV,AEJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AEJ FP Equity_DX_UTILIZATION_QUANTITY,AEJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AEJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AEJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AEJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AEJ FP Equity_DX_ACTIVE_UTILIZATION_MV,AEJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AEJ FP Equity_DX_BROKER_SI_CON_RATIO,AEJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AEJ FP Equity_DX_DEMAND_SUPPLY_RATIO
2007-06-07,7600.0,233585.41,0.5,0.15,0.26,,233585.41,0.0,7600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.5,0.6861,80.5,0.0
2007-06-08,7600.0,230203.06,0.66,0.15,0.26,,230203.06,0.0,7600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.33,0.6881,80.67,0.0
2007-06-11,7600.0,233242.96,0.64,0.15,0.26,,233242.96,0.0,7600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.56,0.6853,80.44,0.0
2007-06-12,7600.0,235108.36,0.63,0.15,0.26,,235108.36,0.0,7600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.69,0.6838,80.31,0.0
2007-06-13,12800.0,391084.86,1.06,0.26,0.44,,391084.86,0.0,12800.0,0.0,,,,0.18,,,,,5200.0,,,,0.18,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.6,0.7949,88.4,0.0
2007-06-14,12800.0,396786.49,1.08,0.26,0.43,,396786.49,0.0,12800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.73,0.7929,88.27,0.0
2007-06-15,12800.0,398997.32,1.15,0.26,0.44,,398997.32,0.0,12800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.58,0.7952,88.42,0.0
2007-06-18,12800.0,402371.75,1.19,0.26,0.44,,402371.75,0.0,12800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.53,0.7961,88.47,0.0
2007-06-19,13250.0,420010.69,1.21,0.27,0.46,,420010.69,0.0,13250.0,0.0,,,,,,450.0,,,,,,,,,0.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.05,0.7447,85.52,0.0
2007-06-20,11750.0,374171.35,1.0,0.24,0.41,,374171.35,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,1500.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.86,0.9257,96.14,0.0
2007-06-21,11750.0,376628.08,0.99,0.24,0.41,,376628.08,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.85,0.9259,96.15,0.0
2007-06-22,11750.0,374064.53,0.99,0.24,0.41,,374064.53,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.8,0.9268,96.2,0.0
2007-06-25,11750.0,373744.09,1.09,0.24,0.41,,373744.09,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.83,0.9264,96.17,0.0
2007-06-26,11750.0,368937.43,1.05,0.24,0.41,,368937.43,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.78,0.9272,96.22,0.0
2007-06-27,11750.0,366801.14,0.99,0.24,0.41,,366801.14,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.81,0.9267,96.19,0.0
2007-06-28,11750.0,368403.36,1.1,0.24,0.4,,368403.36,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.85,0.926,96.15,0.0
2007-06-29,11750.0,370860.1,1.11,0.24,0.41,,370860.1,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.85,0.9259,96.15,0.0
2007-07-02,11750.0,369151.06,1.1,0.24,0.41,,369151.06,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.81,0.9267,96.19,0.0
2007-07-03,11750.0,374171.35,1.13,0.24,0.41,,374171.35,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.88,0.9254,96.12,0.0
2007-07-04,11750.0,376414.45,1.1,0.24,0.41,,376414.45,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.83,0.9263,96.17,0.0
2007-07-05,11750.0,378443.93,1.06,0.24,0.41,,378443.93,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.85,0.926,96.15,0.0
2007-07-06,11750.0,379618.89,1.1,0.24,0.41,,379618.89,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.87,0.9256,96.13,0.0
2007-07-09,11750.0,385600.5,1.09,0.24,0.41,,385600.5,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.92,0.9247,96.08,0.0
2007-07-10,11750.0,379618.89,1.06,0.24,0.41,,379618.89,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.92,0.9247,96.08,0.0
2007-07-11,11750.0,377055.34,1.2,0.24,0.41,,377055.34,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.84,0.9262,96.16,0.0
2007-07-12,11750.0,381648.36,1.19,0.24,0.41,,381648.36,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.9,0.9251,96.1,0.0
2007-07-13,11750.0,386989.09,1.14,0.24,0.42,,386989.09,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.88,0.9254,96.12,0.0
2007-07-16,11750.0,386455.02,1.13,0.24,0.42,,386455.02,0.0,11750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.87,0.9256,96.13,0.0
2007-07-17,2950.0,96729.89,0.3,0.06,0.11,,96729.89,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,8800.0,0.0,0.31,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.22,0.742,84.78,0.0
2007-07-18,11150.0,363376.26,1.18,0.22,0.4,,363376.26,0.0,11150.0,0.0,,,,,,8200.0,,,,,,,,,0.29,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.55,0.591,73.38,0.0
2007-07-19,11150.0,365504.82,1.22,0.22,0.4,,365504.82,0.0,11150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.45,0.5921,73.49,0.0
2007-07-20,11150.0,366417.07,1.22,0.22,0.4,,366417.07,0.0,11150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.52,0.5914,73.42,0.0
2007-07-23,2950.0,98473.01,0.33,0.06,0.11,,98473.01,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,8200.0,0.0,0.29,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.46,0.7386,84.54,0.0
2007-07-24,2950.0,98392.56,0.34,0.06,0.11,,98392.56,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.26,0.7414,84.74,0.0
2007-07-25,2950.0,98633.91,0.34,0.06,0.11,,98633.91,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.26,0.7414,84.74,0.0
2007-07-26,2950.0,96542.17,0.33,0.06,0.11,,96542.17,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.26,0.7414,84.74,0.0
2007-07-27,2950.0,94155.43,0.32,0.06,0.11,,94155.43,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.45,0.7387,84.55,0.0
2007-07-30,2950.0,94155.43,0.3,0.06,0.1,,94155.43,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.72,0.735,84.28,0.0
2007-07-31,20702.0,676179.57,2.18,0.41,0.73,,676179.57,0.0,20702.0,0.0,,,,,,17752.0,,,,,,,,,0.62,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.07,0.7491,85.67,0.0
2007-08-01,20702.0,645127.63,2.29,0.41,0.73,,645127.63,0.0,20702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.08,0.7488,85.65,0.0
2007-08-02,2950.0,92492.76,0.32,0.06,0.1,,92492.76,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,17752.0,0.0,0.62,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.12,0.7296,83.88,0.0
2007-08-03,2950.0,92492.76,0.34,0.06,0.1,,92492.76,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.12,0.7296,83.88,0.0
2007-08-06,2950.0,90213.29,0.33,0.06,0.1,,90213.29,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.13,0.7431,84.87,0.0
2007-08-07,4400.0,135795.37,0.49,0.09,0.15,,135795.37,0.0,4400.0,0.0,,,,,,1450.0,,,,,,,,,0.05,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.51,0.4401,56.35,0.0
2007-08-08,12400.0,394870.19,1.42,0.25,0.42,,394870.19,0.0,12400.0,0.0,,,,,,8000.0,,,,,,,,,0.27,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.2,0.4679,64.15,0.0
2007-08-09,59126.0,1866168.0,6.66,1.18,2.02,,1866168.0,0.0,59126.0,0.0,,,,1.59,,,,,46726.0,,,,1.59,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.09,0.552,69.79,0.0
2007-08-10,60374.0,1846283.81,6.77,1.21,2.06,,1846283.81,0.0,60374.0,0.0,,,,0.04,,,,,1248.0,,,,0.04,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.64,0.5408,68.41,0.0
2007-08-13,60374.0,1872627.93,6.77,1.21,2.06,,1872627.93,0.0,60374.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.66,0.5421,68.5,0.0
2007-08-14,60374.0,1840246.61,6.69,1.21,2.05,,1840246.61,0.0,60374.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.7,0.5418,68.47,0.0
2007-08-15,60374.0,1811707.15,6.08,1.21,2.05,,1811707.15,0.0,60374.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.68,0.5424,68.52,0.0
2007-08-16,45648.0,1284324.98,4.37,0.91,1.55,,1284324.98,0.0,45648.0,0.0,,,,,,,,,,,,,,,,,14726.0,0.0,0.51,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.34,0.8325,91.04,0.0
2007-08-17,45648.0,1319182.27,4.19,0.91,1.54,,1319182.27,0.0,45648.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.02,0.8373,91.32,0.0
2007-08-20,44198.0,1322278.76,4.08,0.88,1.49,,1322278.76,0.0,44198.0,0.0,,,,,,,,,,,,,,,,,1450.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.2,0.8317,91.0,0.0
2007-08-21,4198.0,124714.52,0.39,0.08,0.13,,124714.52,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,40000.0,0.0,1.36,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.5,0.4449,57.81,0.0
2007-08-22,4198.0,128187.29,0.42,0.08,0.14,,128187.29,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.53,0.4534,59.11,0.0
2007-08-23,4198.0,130286.22,0.39,0.08,0.14,,130286.22,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.53,0.4534,59.11,0.0
2007-08-24,4198.0,130629.68,0.38,0.08,0.14,,130629.68,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.53,0.4534,59.11,0.0
2007-08-27,4198.0,131469.25,0.36,0.08,0.14,,131469.25,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.43,0.4553,59.74,0.0
2007-08-28,4198.0,128721.56,0.32,0.08,0.14,,128721.56,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.47,0.4551,59.71,0.0
2007-08-29,4198.0,130477.03,0.3,0.08,0.14,,130477.03,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.69,0.4528,59.39,0.0
2007-08-30,4198.0,131736.39,0.31,0.08,0.14,,131736.39,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.45,0.455,59.71,0.0
2007-08-31,4198.0,135476.29,0.31,0.08,0.14,,135476.29,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.42,0.4551,59.73,0.0
2007-09-03,4198.0,134713.05,0.3,0.08,0.15,,134713.05,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.78,0.4612,60.59,0.0
2007-09-04,4198.0,136315.87,0.3,0.08,0.15,,136315.87,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.88,0.4603,60.46,0.0
2007-09-05,4198.0,133530.02,0.29,0.08,0.15,,133530.02,0.0,4198.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.68,0.4624,60.74,0.0
2007-09-06,2950.0,94584.51,0.2,0.06,0.1,,94584.51,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,1248.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.08,0.7438,84.92,0.0
2007-09-07,2950.0,91956.41,0.2,0.06,0.1,,91956.41,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.95,0.7457,85.05,0.0
2007-09-10,2950.0,92010.05,0.19,0.06,0.1,,92010.05,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.95,0.7458,85.05,0.0
2007-09-11,2950.0,93806.8,0.17,0.06,0.1,,93806.8,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.26,0.7414,84.74,0.0
2007-09-12,2950.0,93914.07,0.17,0.06,0.1,,93914.07,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.92,0.7462,85.08,0.0
2007-09-13,2950.0,95201.3,0.17,0.06,0.1,,95201.3,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.89,0.7465,85.11,0.0
2007-09-14,2950.0,95496.29,0.17,0.06,0.1,,95496.29,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.57,0.7371,84.43,0.0
2007-09-17,2950.0,94316.33,0.18,0.06,0.1,,94316.33,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.48,0.7383,84.52,0.0
2007-09-18,2950.0,94933.13,0.18,0.06,0.1,,94933.13,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.56,0.7372,84.44,0.0
2007-09-19,2950.0,99518.88,0.18,0.06,0.11,,99518.88,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.87,0.7329,84.13,0.0
2007-09-20,2950.0,97346.68,0.18,0.06,0.1,,97346.68,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.87,0.7329,84.13,0.0
2007-09-21,5361.0,178905.1,0.31,0.11,0.2,,178905.1,0.0,5361.0,0.0,,,,,,2411.0,,,,,,,,,0.09,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.95,0.4255,46.49,0.0
2007-09-24,5361.0,182024.12,0.31,0.11,0.2,,182024.12,0.0,5361.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.86,0.4257,46.6,0.0
2007-09-25,5361.0,180513.34,0.31,0.11,0.2,,180513.34,0.0,5361.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.12,0.4273,46.57,0.0
2007-09-26,5361.0,183486.16,0.33,0.11,0.2,,183486.16,0.0,5361.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.91,0.4267,46.69,0.0
2007-09-27,5361.0,185240.61,0.34,0.11,0.2,,185240.61,0.0,5361.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.84,0.4261,46.67,0.0
2007-09-28,10561.0,364342.09,0.65,0.21,0.4,,364342.09,0.0,10561.0,0.0,,,,0.2,,,,,5200.0,,,,0.2,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.73,0.5766,72.0,0.0
2007-10-01,10561.0,367894.31,0.63,0.21,0.4,,367894.31,0.0,10561.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.69,0.5764,72.0,0.0
2007-10-02,10561.0,376534.83,0.61,0.21,0.4,,376534.83,0.0,10561.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.65,0.5758,71.96,0.0
2007-10-03,10561.0,374614.71,0.56,0.21,0.41,,374614.71,0.0,10561.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.18,0.5714,71.49,0.0
2007-10-04,8150.0,288796.53,0.42,0.16,0.31,,288796.53,0.0,8150.0,0.0,,,,,,,,,,,,,,,,,2411.0,0.0,0.09,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.26,0.4992,63.11,0.0
2007-10-05,8150.0,294130.89,0.43,0.16,0.31,,294130.89,0.0,8150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.26,0.4992,63.11,0.0
2007-10-08,2950.0,106464.56,0.14,0.06,0.12,,106464.56,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,5200.0,0.0,0.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.42,0.7391,84.58,0.0
2007-10-09,2950.0,107912.69,0.15,0.06,0.12,,107912.69,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.43,0.739,84.57,0.0
2007-10-10,2950.0,107778.6,0.15,0.06,0.12,,107778.6,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.24,0.7417,84.76,0.0
2007-10-11,2950.0,109307.19,0.14,0.06,0.12,,109307.19,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.44,0.7389,84.56,0.0
2007-10-12,2950.0,108449.03,0.14,0.06,0.12,,108449.03,0.0,2950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.15,0.7429,84.85,0.0
2007-10-15,34808.0,1270448.73,1.63,0.65,1.41,,1270448.73,0.0,34808.0,0.0,,,,,,31858.0,,,,,,,,,1.29,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.18,0.8432,91.53,0.0
2007-10-16,42058.0,1525506.4,1.93,0.79,1.7,,1525506.4,0.0,42058.0,0.0,,,,0.29,,,,,7250.0,,,,0.29,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.06,0.6291,75.88,0.0
2007-10-17,76108.0,2803446.48,3.42,1.31,3.07,1.0,2803446.48,0.0,76108.0,0.0,,,,1.37,,,,,34050.0,,,,1.37,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.78,0.7667,86.62,3.794
2007-10-18,76108.0,2723881.73,3.33,1.31,3.07,1.0,2723881.73,0.0,76108.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.88,0.7656,86.55,3.794
2007-10-19,76108.0,2681677.82,3.1,1.23,3.06,1.0,2681677.82,0.0,76108.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.56,0.7705,86.87,3.794
2007-10-22,76108.0,2633938.98,3.22,1.23,3.05,1.0,2633938.98,0.0,76108.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.39,0.7731,87.05,3.794
2007-10-23,57846.0,2073445.54,2.45,0.93,2.29,1.0,2073445.54,0.0,57846.0,0.0,,,,,,13596.0,,,,,,,,,0.53,,31858.0,0.0,1.29,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.31,0.4372,59.71,2.8836
2007-10-24,44250.0,1576855.38,1.83,0.71,1.77,0.0,1576855.38,0.0,44250.0,0.0,,,,,,,,,,,,,,,,,13596.0,0.0,0.53,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.73,0.6444,77.27,2.2059
2007-10-25,17000.0,616924.44,0.69,0.27,0.67,0.0,616924.44,0.0,17000.0,0.0,,,,,,6800.0,,,,,,,,,0.27,,34050.0,0.0,1.37,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.85,0.4896,57.45,0.8475
2007-10-26,17000.0,627124.09,0.69,0.27,0.67,0.0,627124.09,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.42,0.491,57.87,0.8475
2007-10-29,17000.0,638560.07,0.67,0.27,0.68,0.0,638560.07,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.03,0.4922,58.24,0.8475
2007-10-30,17000.0,632842.08,0.66,0.27,0.69,0.0,632842.08,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.62,0.4944,58.69,0.8475
2007-10-31,7700.0,289510.14,0.29,0.12,0.32,0.0,289510.14,0.0,7700.0,0.0,,,,,,,,,,,,,,,,,9300.0,0.0,0.37,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.86,0.8896,94.14,0.3838
2007-11-01,7700.0,282790.37,0.29,0.12,0.32,0.0,282790.37,0.0,7700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.72,0.8922,94.28,0.3909
2007-11-02,7700.0,276280.59,0.29,0.12,0.32,0.0,276280.59,0.0,7700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.6,0.8943,94.4,0.3909
2007-11-05,7700.0,272010.74,0.27,0.12,0.3,0.0,272010.74,0.0,7700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.76,0.8915,94.24,0.3909
2007-11-06,7700.0,274390.65,0.27,0.12,0.3,0.0,274390.65,0.0,7700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.89,0.8891,94.11,0.3909
