,AB FP Equity_DX_SI_QTY,AB FP Equity_DX_SHORT_INTEREST_VALUE,AB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AB FP Equity_DX_SI_MV,AB FP Equity_DX_DSS,AB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY,AB FP Equity_DX_BROKER_SI_QTY,AB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AB FP Equity_DX_BROKER_SI_MV_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_INC_x,AB FP Equity_DX_BROKER_SI_MV_INC_x,AB FP Equity_DX_SUPPLY_SI_MV_NEW,AB FP Equity_DX_BROKER_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_NEW,AB FP Equity_DX_SUPPLY_SI_MV_DEC,AB FP Equity_DX_BROKER_SI_QTY_INC,AB FP Equity_DX_SUPPLY_SI_QTY_DEC,AB FP Equity_DX_BROKER_SI_MV_NEW_y,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AB FP Equity_DX_BROKER_SI_MV_INC_y,AB FP Equity_DX_SUPPLY_SI_QTY_INC_y,AB FP Equity_DX_BROKER_SI_MV_ADD,AB FP Equity_DX_SUPPLY_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_DEC,AB FP Equity_DX_SUPPLY_SI_MV,AB FP Equity_DX_BROKER_SI_MV_DEC,AB FP Equity_DX_SUPPLY_SI_MV_RMV,AB FP Equity_DX_BROKER_SI_MV_RMV,AB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AB FP Equity_DX_UTILIZATION_QUANTITY,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AB FP Equity_DX_ACTIVE_UTILIZATION_MV,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AB FP Equity_DX_BROKER_SI_CON_RATIO,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AB FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-10-18,927622.0,8116692.5,3.68,6.42,2.26,8.29,1.0,7880722.5,496607.0,900654.0,4345311.25,,,,,,,,0.06,,6200.0,,,,,,,,4.39,,,,100.0,80.59,0.0,0.0,,0.0,100.0,24.84,0.1877,25.74,1.5054
2017-10-19,927622.0,8116692.5,3.68,6.51,2.26,8.23,1.0,7880722.5,496607.0,900654.0,4345311.25,,,,,,,,,,,,,,,,,,4.34,,,,100.0,80.5,0.0,0.0,,0.0,100.0,24.69,0.1874,25.79,1.5038
2017-10-20,945541.0,8566601.46,3.75,6.64,2.31,8.54,1.0,7941751.38,511726.0,876573.0,4636237.56,,,40000.0,0.03,,,,0.22,2800.0,24881.0,,,0.03,40000.0,,,26881.0,4.49,0.23,,,100.0,82.77,0.0,0.0,,0.0,100.0,21.22,0.1702,25.52,1.5294
2017-10-23,945014.0,8533476.42,3.75,6.2,2.31,8.67,1.0,7910695.38,511199.0,876046.0,4616126.97,,,,,,,,0.0,,527.0,,,,,,,527.0,4.62,0.0,,,100.0,82.68,0.0,0.0,,0.0,100.0,21.53,0.1706,25.37,1.5285
2017-10-24,955514.0,8437188.62,3.79,6.24,2.33,8.67,1.0,7828201.18,520342.0,886546.0,4594619.86,,,9143.0,0.09,,,,,10500.0,,,,0.09,9143.0,,,,4.69,,,,100.0,84.13,0.0,0.0,,0.0,100.0,21.41,0.1703,24.93,1.5449
2017-10-25,955514.0,8456298.9,3.79,6.27,2.33,8.56,1.0,7845932.1,520342.0,886546.0,4605026.7,,,,,,,,,,,,,,,,,,4.59,,,,100.0,84.13,0.0,0.0,,0.0,100.0,21.18,0.1701,25.07,1.5448
2017-10-26,913514.0,7993247.5,3.63,6.03,2.23,8.22,1.0,7757277.5,478342.0,886546.0,4185492.5,,,,,,,,0.37,,42000.0,,,,,,,,4.25,,,,100.0,77.34,0.0,0.0,,0.0,100.0,22.31,0.1843,26.16,1.4769
2017-10-27,959714.0,8483871.76,3.81,6.38,2.34,8.58,1.0,8245474.64,476542.0,932746.0,4212631.28,,,,0.42,,,,0.02,48000.0,1800.0,,,0.42,,,,1800.0,4.18,0.02,,,100.0,76.96,0.0,0.0,,0.0,100.0,21.05,0.1808,27.51,1.5499
2017-10-30,959714.0,8435886.06,3.81,7.56,2.34,8.57,1.0,8198837.34,476542.0,932746.0,4188804.18,,,,,,,,,,,,,,,,,,4.2,,,,100.0,76.91,0.0,0.0,,0.0,100.0,21.17,0.1809,27.43,1.5488
2017-10-31,962964.0,8589638.88,3.82,8.63,2.35,8.64,1.0,8334812.32,478142.0,934396.0,4265026.64,,,1600.0,0.0,,1600.0,,,50.0,,,,0.0,1600.0,0.01,,,4.2,,,,100.0,77.16,0.0,0.0,,0.0,100.0,20.96,0.1802,27.5,1.5541
2017-11-01,971841.0,8843753.1,3.86,10.09,2.37,8.89,1.0,8583784.3,478142.0,943273.0,4351092.2,,,,0.01,,15000.0,,,50.0,,,,0.01,,0.15,,6173.0,4.27,0.05,,,100.0,77.16,0.0,0.0,,0.0,100.0,20.7,0.1746,27.26,1.5684
2017-11-02,972341.0,8877473.33,3.86,10.55,2.37,8.98,1.0,8616647.49,458826.0,943773.0,4189081.38,,,,0.15,,,,0.15,15000.0,19316.0,,,0.15,,,,14500.0,4.17,0.11,,,100.0,73.9,0.0,0.0,,0.0,100.0,20.86,0.1786,28.72,1.566
2017-11-03,974341.0,8963937.2,3.87,10.58,2.38,9.04,1.0,8701111.6,459826.0,945773.0,4230399.2,,,,0.01,,1000.0,,,1000.0,,,,0.01,,0.01,1000.0,,4.21,,,,100.0,74.06,0.0,0.0,,0.0,100.0,20.87,0.1781,28.63,1.5692
2017-11-06,974341.0,8885989.92,3.87,10.62,2.38,9.05,1.0,8625449.76,459826.0,945773.0,4193613.12,,,,,,,,,,,,,,,,,,4.23,,,,100.0,74.05,0.0,0.0,,0.0,100.0,20.96,0.1781,28.6,1.5691
2017-11-07,973841.0,8920383.56,3.86,10.65,2.38,9.02,1.0,8658700.68,459826.0,945273.0,4212006.16,,,,,,,,,,,,,,,,,500.0,4.19,0.0,,,100.0,74.05,0.0,0.0,,0.0,100.0,20.84,0.1781,28.68,1.5683
2017-11-08,973841.0,8813261.05,3.86,10.76,2.38,8.99,1.0,8554720.65,459826.0,945273.0,4161425.3,,,,,,,,,,,,,,,,,,4.21,,,,100.0,74.0,0.0,0.0,,0.0,100.0,20.99,0.1781,28.57,1.5671
2017-11-09,1014771.0,9193825.26,4.03,11.29,2.48,9.3,1.0,8744739.18,499756.0,965203.0,4527789.36,,,48906.0,0.18,,,,0.09,19930.0,8976.0,,,0.18,48906.0,,,,4.52,,,,100.0,80.36,0.0,0.0,,0.0,100.0,20.02,0.1702,27.53,1.6318
2017-11-10,1014771.0,8929984.8,4.03,11.41,2.48,9.19,1.0,8493786.4,499756.0,965203.0,4397852.8,,,,,,,,,,,,,,,,,,4.52,,,,100.0,79.66,0.0,0.0,,0.0,100.0,20.3,0.17,27.36,1.6176
2017-11-13,1014771.0,8848803.12,4.03,12.5,2.48,9.02,1.0,8416570.16,497494.0,965203.0,4338147.68,,,,,,,,0.02,,2262.0,,,,,,,,4.38,,,,100.0,79.58,0.0,0.0,,0.0,100.0,20.11,0.1699,27.45,1.6231
2017-11-14,1013599.0,8798039.32,4.02,12.65,2.47,8.91,1.0,8404010.72,498084.0,968204.0,4323369.12,,10545.0,6218.0,0.1,0.09,,,0.15,14763.0,16173.0,,10545.0,0.1,6218.0,,,11762.0,4.33,0.11,,,100.0,77.65,0.0,0.0,,0.0,100.0,21.57,0.1733,27.49,1.5803
2017-11-15,930221.0,7655718.83,3.69,11.69,2.27,8.04,1.0,7304635.26,414706.0,887562.0,3413030.38,,,1626.0,,,,,0.75,,85004.0,,,,1626.0,,,80642.0,3.59,0.73,,,100.0,64.64,0.0,0.0,,0.0,100.0,19.09,0.1762,30.43,1.45
2017-11-16,924173.0,7994096.45,3.67,11.99,2.25,7.86,1.0,7625096.1,411394.0,881514.0,3558558.1,,,,,,,,0.06,,3312.0,,,,,,,6048.0,3.39,0.12,,,100.0,64.1,0.0,0.0,,0.0,100.0,18.37,0.1756,30.15,1.44
2017-11-17,933173.0,8314571.43,3.7,13.6,2.28,8.17,1.0,7845379.74,430441.0,880514.0,3835229.31,,,19047.0,,,,,,,,,,,19047.0,,,1000.0,3.72,0.02,,,100.0,67.85,0.0,0.0,,0.0,100.0,18.48,0.1717,29.45,1.4709
2017-11-20,920373.0,8228134.62,3.65,13.97,2.25,8.3,1.0,7871795.16,417999.0,880514.0,3736911.06,,,726.0,,,,,0.09,,13168.0,,,,726.0,,,,3.73,,,,100.0,65.84,0.0,0.0,,0.0,100.0,18.64,0.1765,30.34,1.4497
2017-11-21,883890.0,8025721.2,3.51,13.66,2.16,8.04,1.0,7663801.48,417999.0,844031.0,3795430.92,,,,0.07,,,,,6870.0,,,,0.07,,,,43353.0,3.74,0.37,,,100.0,65.84,0.0,0.0,,0.0,100.0,19.28,0.1627,26.69,1.3923
2017-11-22,877776.0,7970206.08,3.48,13.59,2.14,8.08,1.0,7608286.36,414908.0,837917.0,3767364.64,,,,,,,,0.02,,3091.0,,,,,,,6114.0,3.76,0.0,,,100.0,65.31,0.0,0.0,,0.0,100.0,20.03,0.1636,26.62,1.3818
2017-11-23,886805.0,7919168.65,3.52,12.87,2.16,8.11,1.0,7361097.23,419737.0,824311.0,3748251.41,,,8555.0,0.03,,,,0.06,3603.0,6352.0,,,0.03,8555.0,,2626.0,17209.0,3.8,0.16,,,100.0,66.01,0.0,0.0,,0.0,100.0,20.47,0.1645,26.6,1.3947
2017-11-24,825435.0,7387643.25,3.28,11.85,2.01,7.51,1.0,6962652.5,388461.0,777950.0,3476725.95,,,1200.0,0.01,,,,0.32,1200.0,32476.0,,,0.01,1200.0,,,47561.0,3.46,0.45,,,100.0,60.95,0.0,0.0,,0.0,100.0,21.18,0.1748,28.55,1.295
2017-11-27,794013.0,6923793.36,3.15,11.38,1.94,7.16,1.0,6509724.16,387039.0,746528.0,3374980.08,,,,,,,,0.01,,1422.0,,,,,,,31422.0,3.46,0.28,,,100.0,60.71,0.0,0.0,,0.0,100.0,22.15,0.1825,29.63,1.2454
2017-11-28,787056.0,7012668.96,3.12,11.08,1.92,7.09,1.0,6610070.61,385332.0,741871.0,3433308.12,,,,,,,,0.08,,6907.0,,,,,,5200.0,4657.0,3.37,0.08,,,100.0,60.44,0.0,0.0,,0.0,100.0,21.36,0.1837,30.06,1.2345
2017-11-29,806387.0,7072013.99,3.2,11.34,1.97,7.28,1.0,6675741.54,390466.0,761202.0,3424386.82,,,14181.0,0.21,,,,0.08,19331.0,9047.0,,,0.21,14181.0,,,,3.48,,,,100.0,61.24,0.0,0.0,,0.0,100.0,23.03,0.183,29.19,1.2648
2017-11-30,796387.0,7008205.6,3.16,11.06,1.94,7.07,1.0,6610577.6,380466.0,751202.0,3348100.8,,,,,,,,0.1,,10000.0,,,,,,,10000.0,3.33,0.09,,,100.0,59.28,0.0,0.0,,0.0,100.0,22.45,0.1866,29.87,1.2408
2017-12-01,798514.0,6986997.5,3.17,11.03,1.95,7.1,1.0,6624511.25,376393.0,757087.0,3293438.75,,,5885.0,0.06,,,,0.03,5885.0,3758.0,,,0.06,5885.0,,,,3.31,,0.05,,100.0,59.63,0.0,0.0,6200.0,0.0,100.0,23.14,0.1875,29.67,1.2651
2017-12-04,798514.0,6923116.38,3.17,12.83,1.95,7.04,1.0,6563944.29,369188.0,757087.0,3200859.96,,,,,,,,,,,,,,,,,,3.23,,0.06,,100.0,59.13,0.0,0.0,7205.0,0.0,100.0,23.22,0.1873,29.58,1.2789
2017-12-05,798272.0,6905052.8,3.17,12.91,1.95,7.01,1.0,6531502.55,374256.0,755087.0,3237314.4,,,5437.0,,,,,0.0,,369.0,,,,5437.0,,,2000.0,3.25,0.02,,,100.0,59.9,0.0,0.0,,0.0,100.0,23.16,0.1878,29.81,1.2777
2017-12-06,790438.0,6774053.66,3.14,12.42,1.93,6.91,1.0,6403958.21,366422.0,747253.0,3140236.54,,,,,,,,0.07,,7834.0,,,,,,,7834.0,3.17,0.07,,,100.0,58.65,0.0,0.0,,0.0,100.0,23.47,0.1906,30.1,1.2651
2017-12-07,790438.0,6742436.14,3.14,12.38,1.93,6.85,1.0,6374068.09,366422.0,747253.0,3125579.66,,,,,,,,,,,,,,,,,,3.14,,,,100.0,58.65,0.0,0.0,,0.0,100.0,23.48,0.1902,29.98,1.2651
2017-12-08,785343.0,6714682.65,3.12,12.34,1.92,6.79,1.0,6355710.9,365222.0,743358.0,3122648.1,,,,,,,,0.01,,1200.0,,,,,,,3895.0,3.12,0.04,,,100.0,58.26,0.0,0.0,,0.0,100.0,23.02,0.1898,30.16,1.2529
2017-12-11,755358.0,6390328.68,3.0,11.53,1.84,6.49,1.0,6035135.58,343544.0,713373.0,2906382.24,,6200.0,,,0.05,,,0.24,,27878.0,,6200.0,,,,,29985.0,2.94,0.27,,,100.0,53.72,0.0,0.0,,0.0,100.0,21.02,0.1919,31.34,1.1812
2017-12-12,760738.0,6504309.9,3.02,11.51,1.86,6.55,1.0,6147415.8,351101.0,718996.0,3001913.55,,,7800.0,0.07,,,,0.0,7800.0,243.0,,,0.07,7800.0,,,2177.0,2.98,0.03,,,100.0,54.9,0.0,0.0,,0.0,100.0,20.34,0.1893,31.2,1.1896
2017-12-13,740905.0,6282874.4,2.94,11.27,1.81,6.36,1.0,5928902.24,351101.0,699163.0,2977336.48,,,,,,,,,,,,,,,,,19833.0,2.99,0.18,,,100.0,54.9,0.0,0.0,,0.0,100.0,21.1,0.1827,29.25,1.1586
2017-12-14,753437.0,6306267.69,2.99,11.91,1.84,6.44,1.0,6023847.15,348601.0,719695.0,2917790.37,,,5500.0,0.22,,,,0.07,25090.0,8000.0,,,0.22,5500.0,,,4558.0,2.95,0.05,,,100.0,54.27,0.0,0.0,,0.0,100.0,19.88,0.1877,31.25,1.173
2017-12-15,750363.0,6243020.16,2.98,12.2,1.83,6.34,1.0,5962286.72,348601.0,716621.0,2900360.32,,,,,,,,,,,,,,,,,3074.0,2.92,0.04,,,100.0,54.27,0.0,0.0,,0.0,100.0,19.55,0.1869,31.21,1.1682
2017-12-18,746407.0,6202642.17,2.96,12.07,1.82,6.28,1.0,5922246.15,348601.0,712665.0,2896874.31,,,,,,,,,,,,,,,,,3956.0,2.9,0.04,,,100.0,54.27,0.0,0.0,,0.0,100.0,19.07,0.187,31.4,1.1621
2017-12-19,744127.0,6027428.7,2.95,12.03,1.82,6.17,1.0,5772586.5,346321.0,712665.0,2805200.1,,,,,,,,0.02,,2280.0,,,,,,,,2.87,,,,100.0,53.92,0.0,0.0,,0.0,100.0,19.36,0.1875,31.41,1.1585
2017-12-20,741891.0,6113181.84,2.94,11.66,1.81,6.12,1.0,5829214.96,349321.0,707429.0,2878405.04,,,3000.0,,,,,,,,,,,3000.0,,,5236.0,2.83,0.07,,,100.0,54.35,0.0,0.0,,0.0,100.0,18.32,0.1869,31.64,1.1542
2017-12-21,725174.0,5982685.5,2.88,11.22,1.77,6.05,1.0,5698374.0,349321.0,690712.0,2881898.25,,,,0.02,,,,,1800.0,,,,0.02,,,,18517.0,2.88,0.13,,,100.0,54.35,0.0,0.0,,0.0,100.0,18.5,0.1867,32.34,1.1282
2017-12-22,715736.0,5811776.32,2.84,10.82,1.75,5.92,1.0,5531944.88,339883.0,681274.0,2759849.96,,,,,,,,0.08,,9438.0,,,,,,,9438.0,2.8,0.08,,,83.18,52.87,68727.0,558063.24,,0.57,83.18,19.77,0.2072,34.75,1.1133
2017-12-25,715736.0,5811776.32,2.84,10.61,1.75,5.9,1.0,5531944.88,339883.0,681274.0,2759849.96,,,,,,,,,,,,,,,,,,2.77,,,,100.0,52.87,0.0,0.0,,0.0,100.0,18.69,0.1879,32.87,1.1133
2017-12-26,715736.0,5811776.32,2.84,10.61,1.75,5.88,1.0,5531944.88,339883.0,681274.0,2759849.96,,,,,,,,,,,,,,,,,,2.76,,,,100.0,52.87,0.0,0.0,,0.0,100.0,18.74,0.1872,32.7,1.1133
2017-12-27,707324.0,5771763.84,2.81,10.48,1.73,5.82,1.0,5490553.92,338602.0,672862.0,2762992.32,,,,0.0,,,,0.01,100.0,1281.0,,,0.0,,,,8512.0,2.75,0.07,,,100.0,51.53,0.0,0.0,,0.0,100.0,19.03,0.189,33.17,1.0765
2017-12-28,689228.0,5782622.92,2.74,9.81,1.68,5.77,1.0,5514017.07,320506.0,657213.0,2689045.34,,,,,,,,0.14,,18096.0,,,,,,,15649.0,2.61,0.11,,,81.3,48.78,73727.0,618569.53,,0.6,81.28,18.43,0.1922,34.1,1.049
2017-12-29,678395.0,5657814.3,2.69,9.36,1.65,5.72,1.0,5390809.2,320506.0,646380.0,2673020.04,,,,,,,,,,,,,,,,,10833.0,2.68,0.07,,,81.04,48.26,74975.0,625291.5,,0.63,80.99,18.45,0.1933,34.61,1.0216
2018-01-01,678395.0,5657814.3,2.69,9.83,1.65,5.72,1.0,5390809.2,320506.0,646380.0,2673020.04,,,,,,,,,,,,,,,,,,2.67,,,,81.04,48.26,74975.0,625291.5,,0.63,81.05,18.48,0.1936,34.66,1.0216
2018-01-02,655749.0,5967315.9,2.6,9.5,1.6,5.79,1.0,5675979.4,309083.0,623734.0,2812655.3,,1300.0,,,0.01,,,0.11,,12723.0,,1300.0,,,,,22646.0,2.58,0.2,,,80.48,45.37,74975.0,682272.5,,0.63,80.49,19.91,0.2045,36.05,0.9626
2018-01-03,654650.0,5937675.5,2.6,8.78,1.6,5.99,1.0,5620089.45,310355.0,619635.0,2814919.85,,,,0.03,,,,0.0,100.0,1728.0,,,0.03,,,3000.0,4199.0,2.82,0.0,,,80.54,45.56,74975.0,680023.25,,0.68,80.54,19.19,0.2015,36.05,0.961
2018-01-04,651988.0,5972210.08,2.59,8.58,1.59,5.98,1.0,5651472.68,307693.0,616973.0,2818467.88,,,,,,,,0.03,,2662.0,,,,,,,2662.0,2.78,0.03,,,80.41,45.28,74975.0,686771.0,,0.68,80.37,19.41,0.2033,36.21,0.9595
2018-01-05,638639.0,6354458.05,2.53,8.23,1.56,6.17,1.0,6006058.8,296802.0,603624.0,2953179.9,,,,,,,,0.1,,10891.0,,,,,,,13349.0,2.71,0.07,,,79.83,43.75,74975.0,746001.25,,0.68,79.89,18.64,0.2074,37.12,0.9413
2018-01-08,638089.0,6878599.42,2.53,6.5,1.56,6.69,1.0,6501137.72,293794.0,603074.0,3167099.32,,,,,,,,0.0,,3008.0,,,,,,,550.0,2.93,0.0,,,79.54,43.36,75561.0,814547.58,,0.75,79.61,18.57,0.2079,37.24,0.9417
2018-01-09,641854.0,6707374.3,2.55,5.94,1.57,6.86,1.0,6257867.55,291559.0,598839.0,3046791.55,,,3874.0,0.04,,,,0.04,846.0,10235.0,,,0.04,3874.0,,4126.0,5081.0,3.14,0.0,,,78.33,43.02,80642.0,842708.9,,0.87,78.34,17.76,0.204,37.13,0.9471
2018-01-10,636101.0,6615450.4,2.52,5.3,1.55,6.7,1.0,6175925.6,296927.0,593839.0,3088040.8,,,15000.0,,,,,0.11,,9632.0,,,,15000.0,,,5000.0,3.1,0.05,,,78.64,44.05,80642.0,838676.8,,0.84,78.63,17.34,0.2046,37.36,0.9438
2018-01-11,682854.0,6992424.96,2.71,5.49,1.67,7.13,1.0,6551951.36,367559.0,639839.0,3763804.16,,,71379.0,0.54,,,,0.01,50000.0,747.0,,,0.54,71379.0,,,4000.0,3.82,0.04,,,82.01,54.51,80642.0,825774.08,,0.84,81.98,17.48,0.1964,34.64,1.0128
2018-01-12,674854.0,6883510.8,2.68,5.43,1.65,6.95,1.0,6475357.8,359559.0,634839.0,3667501.8,,,,,,,,0.09,,8000.0,,,,,,,5000.0,3.66,0.05,,,100.0,54.32,0.0,0.0,,0.0,100.0,17.56,0.1988,35.08,1.0195
2018-01-15,689854.0,6215584.54,2.74,5.47,1.68,6.71,1.0,5855049.39,354559.0,649839.0,3194576.59,,,,0.2,,,,0.05,20000.0,5000.0,,,0.2,,,,5000.0,3.6,0.12,,,100.0,52.54,0.0,0.0,,0.0,100.0,21.28,0.196,33.64,1.0222
2018-01-16,689854.0,6236280.16,2.74,4.58,1.68,6.31,1.0,5874544.56,354559.0,649839.0,3205213.36,,,,,,,,,,,,,,,,,,3.2,,,,100.0,52.5,0.0,0.0,,0.0,100.0,20.07,0.1988,34.32,1.0214
2018-01-17,696354.0,6169696.44,2.76,4.43,1.7,6.32,1.0,5815163.54,369559.0,656339.0,3274292.74,,,11550.0,0.13,,,,,15000.0,,,,0.13,11550.0,,3450.0,8500.0,3.35,0.07,,,100.0,54.68,0.0,0.0,,0.0,100.0,18.84,0.1972,34.0,1.0304
2018-01-18,666354.0,6003849.54,2.64,4.17,1.63,6.01,1.0,5643314.39,339559.0,626339.0,3059426.59,,,,,,,,0.28,,30000.0,,,,,,,30000.0,3.01,0.3,,,100.0,50.16,0.0,0.0,,0.0,100.0,17.46,0.2012,35.76,0.9844
2018-01-19,666354.0,5983858.92,2.64,4.1,1.63,6.05,1.0,5624524.22,339559.0,626339.0,3049239.82,,,,,,,,,,,,,,,,,,3.06,,,,100.0,50.14,0.0,0.0,,0.0,100.0,17.34,0.2,35.59,0.9839
2018-01-22,666354.0,5913891.75,2.64,4.1,1.63,6.02,1.0,5558758.63,339559.0,626339.0,3013586.13,,,,,,,,,,,,,,,,,,3.05,,,,100.0,50.14,0.0,0.0,,0.0,100.0,17.52,0.1999,35.51,0.9839
2018-01-23,666354.0,5983858.92,2.64,4.04,1.63,6.01,1.0,5624524.22,354559.0,626339.0,3183939.82,,,15000.0,,,,,,,,,,,15000.0,,,,3.14,,,,100.0,52.34,0.0,0.0,,0.0,100.0,17.52,0.2008,35.67,0.9837
2018-01-24,675786.0,5973948.24,2.68,4.06,1.65,6.06,1.0,5620215.64,354559.0,635771.0,3134301.56,,,,0.12,,,,,15000.0,,,,0.12,,,,5568.0,3.17,0.07,,,100.0,51.55,0.0,0.0,,0.0,100.0,19.16,0.1964,34.27,0.9825
2018-01-25,685786.0,6024630.01,2.72,4.14,1.67,6.1,1.0,5673098.24,364559.0,645771.0,3202650.82,,,10966.0,0.08,,,,0.01,10000.0,966.0,,,0.08,10966.0,,,,3.22,,,,100.0,52.92,0.0,0.0,,0.0,100.0,18.98,0.1928,33.86,0.9955
2018-01-26,685786.0,6048632.52,2.72,4.15,1.67,6.1,1.0,5695700.22,364559.0,645771.0,3215410.38,,,,,,,,,,,,,,,,,,3.2,,,,100.0,52.87,0.0,0.0,,0.0,100.0,19.05,0.193,33.88,0.9946
2018-01-29,687320.0,6117148.0,2.73,4.15,1.68,6.15,1.0,5738764.5,351413.0,644805.0,3127575.7,,,,,,,,0.14,,15646.0,,,,,,2500.0,966.0,3.11,0.01,,,100.0,51.52,0.0,0.0,,0.0,100.0,19.09,0.192,33.72,1.0077
2018-01-30,687168.0,6081436.8,2.73,4.16,1.68,6.15,1.0,5705179.05,351907.0,644653.0,3114376.95,,,,,,,,0.0,,152.0,,,,,,646.0,152.0,3.13,0.0,,,100.0,52.4,0.0,0.0,,0.0,100.0,18.95,0.1919,33.77,1.0233
2018-01-31,682294.0,6028067.49,2.71,4.12,1.66,6.1,1.0,5652447.47,347033.0,639779.0,3066036.56,,,,,,,,0.04,,4874.0,,,,,,,4874.0,3.07,0.04,,,100.0,51.62,0.0,0.0,,0.0,100.0,18.4,0.192,34.01,1.0148
2018-02-01,699732.0,6157641.6,2.78,4.24,1.71,6.22,1.0,5783509.6,364471.0,657217.0,3207344.8,,,20000.0,,,20000.0,,0.02,,2562.0,,,,20000.0,0.18,,2562.0,3.21,0.02,,,100.0,53.68,0.0,0.0,,0.0,100.0,17.85,0.1852,33.08,1.0305
2018-02-02,715524.0,6217903.56,2.84,4.31,1.75,6.33,1.0,5707861.39,380263.0,656831.0,3304485.47,,,16378.0,,,200.0,,0.01,,586.0,,,,16378.0,0.0,,586.0,3.35,0.01,,,100.0,55.54,0.0,0.0,,0.0,100.0,17.41,0.1771,32.3,1.045
2018-02-05,715261.0,5993887.18,2.84,4.35,1.74,6.19,1.0,5502039.84,379700.0,656568.0,3181886.0,,,,0.0,,,,0.01,300.0,563.0,,,0.0,,,,563.0,3.31,0.01,,,100.0,55.2,0.0,0.0,,0.0,100.0,17.2,0.1763,32.24,1.0398
2018-02-06,725486.0,5832907.44,2.88,4.36,1.77,6.03,1.0,5278806.72,389925.0,656568.0,3134997.0,,,5030.0,,,,,,,,,,,5030.0,,5195.0,,3.27,,,,100.0,56.68,0.0,0.0,,0.0,100.0,16.83,0.1715,31.75,1.0545
2018-02-07,725486.0,6239179.6,2.88,4.26,1.77,6.07,1.0,5646484.8,389925.0,656568.0,3353355.0,,,,,,,,,,,,,,,,,,3.15,,,,100.0,56.66,0.0,0.0,,0.0,100.0,18.0,0.1741,31.72,1.0542
2018-02-08,787023.0,6634603.89,3.12,4.57,1.92,6.78,1.0,6053625.15,399962.0,718105.0,3371679.66,,,11537.0,0.6,,,,0.01,61537.0,1500.0,,,0.6,11537.0,,,,3.44,,,,100.0,57.7,0.0,0.0,,0.0,100.0,15.7,0.1636,29.33,1.1353
2018-02-09,788023.0,6477549.06,3.13,4.62,1.92,6.64,1.0,5911043.1,400962.0,719105.0,3295907.64,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,3.38,,,,100.0,58.08,0.0,0.0,,0.0,100.0,15.63,0.1632,29.2,1.1414
2018-02-12,778757.0,6541558.8,3.09,4.61,1.9,6.52,1.0,5962647.6,391696.0,709839.0,3290246.4,,,,,,,,0.1,,9266.0,,,,,,,9266.0,3.21,0.08,,,100.0,56.75,0.0,0.0,,0.0,100.0,16.23,0.1654,29.78,1.1282
2018-02-13,782357.0,6415327.4,3.1,4.63,1.91,6.56,1.0,5850199.8,395296.0,713439.0,3241427.2,,,3600.0,0.02,,,,,3600.0,,,,0.02,3600.0,,,,3.31,,,,100.0,57.26,0.0,0.0,,0.0,100.0,16.25,0.164,29.44,1.1332
2018-02-14,811868.0,6734445.06,3.22,4.98,1.98,6.74,1.0,6166826.51,424807.0,743439.0,3523774.07,,,22682.0,0.23,,,,0.0,30000.0,489.0,,,0.23,22682.0,,7318.0,,3.47,,,,100.0,59.99,0.0,0.0,,0.0,100.0,17.33,0.1645,28.47,1.1465
2018-02-15,823379.0,6842279.49,3.27,5.15,2.01,6.89,1.0,6223774.5,430807.0,748950.0,3580006.17,,,6000.0,0.06,,,,,6000.0,,,,0.06,6000.0,,,489.0,3.56,0.0,,,100.0,60.29,0.0,0.0,,0.0,100.0,17.28,0.1638,28.21,1.1523
2018-02-16,834858.0,7071247.26,3.31,5.26,2.04,7.08,1.0,6428306.5,442286.0,758950.0,3746162.42,,,15000.0,0.1,,,,0.03,10000.0,3521.0,,,0.1,15000.0,,,,3.69,,,,100.0,61.59,0.0,0.0,,0.0,100.0,16.96,0.164,27.93,1.1626
2018-02-19,839306.0,7129904.47,3.33,6.05,2.05,7.17,1.0,6442591.01,446734.0,758398.0,3795005.33,,,5000.0,,,,,0.0,,552.0,,,,5000.0,,,552.0,3.79,0.0,,,100.0,62.19,0.0,0.0,,0.0,100.0,17.02,0.1631,27.76,1.1685
