,ALALO FP Equity_DX_SI_QTY,ALALO FP Equity_DX_SHORT_INTEREST_VALUE,ALALO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALALO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALALO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALALO FP Equity_DX_SI_MV,ALALO FP Equity_DX_DSS,ALALO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALALO FP Equity_DX_SUPPLY_SI_QTY,ALALO FP Equity_DX_BROKER_SI_QTY,ALALO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALALO FP Equity_DX_BROKER_SI_MV_NEW_x,ALALO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALALO FP Equity_DX_BROKER_SI_MV_INC_x,ALALO FP Equity_DX_BROKER_SI_QTY_ADD,ALALO FP Equity_DX_BROKER_SI_QTY_NEW,ALALO FP Equity_DX_SUPPLY_SI_MV_DEC,ALALO FP Equity_DX_BROKER_SI_QTY_INC,ALALO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALALO FP Equity_DX_BROKER_SI_MV_NEW_y,ALALO FP Equity_DX_BROKER_SI_MV_INC_y,ALALO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALALO FP Equity_DX_BROKER_SI_MV_ADD,ALALO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALALO FP Equity_DX_BROKER_SI_QTY_DEC,ALALO FP Equity_DX_SUPPLY_SI_MV,ALALO FP Equity_DX_BROKER_SI_MV_DEC,ALALO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALALO FP Equity_DX_UTILIZATION_QUANTITY,ALALO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALALO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALALO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALALO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALALO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALALO FP Equity_DX_BROKER_SI_CON_RATIO,ALALO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALALO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALALO FP Equity_PX_LAST
2020-07-29,45725.0,1069.96,0.03,0.02,0.03,0.0,0.0,1069.96,29600.0,45725.0,692.64,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0234
2020-07-30,45725.0,1056.25,0.03,0.02,0.03,0.0,0.0,1056.25,29600.0,45725.0,683.76,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0231
2020-07-31,45725.0,1097.4,0.03,0.02,0.03,0.0,0.0,1097.4,29600.0,45725.0,710.4,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.024
2020-08-03,45725.0,1101.97,0.03,0.02,0.03,0.0,0.0,1101.97,29600.0,45725.0,713.36,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0241
2020-08-04,45725.0,1111.12,0.03,0.02,0.03,0.0,0.0,1111.12,29600.0,45725.0,719.28,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0243
2020-08-05,45725.0,1083.68,0.03,0.02,0.03,0.0,0.0,1083.68,29600.0,45725.0,701.52,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0237
2020-08-06,45725.0,1097.4,0.03,0.02,0.03,0.0,0.0,1097.4,29600.0,45725.0,710.4,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.024
2020-08-07,45725.0,1065.39,0.03,0.03,0.03,0.0,0.0,1065.39,29600.0,45725.0,689.68,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0233
2020-08-10,45725.0,1060.82,0.03,0.03,0.03,0.0,0.0,1060.82,29600.0,45725.0,686.72,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0232
2020-08-11,45725.0,1056.25,0.03,0.03,0.03,0.0,0.0,1056.25,29600.0,45725.0,683.76,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0231
2020-08-12,45725.0,1083.68,0.03,0.03,0.03,0.0,0.0,1083.68,29600.0,45725.0,701.52,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0237
2020-08-13,45725.0,1056.25,0.03,0.03,0.03,0.0,0.0,1056.25,29600.0,45725.0,683.76,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0231
2020-08-14,45725.0,1060.82,0.03,0.03,0.03,0.0,0.0,1060.82,29600.0,45725.0,686.72,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0232
2020-08-17,45725.0,1060.82,0.03,0.03,0.03,0.0,0.0,1060.82,29600.0,45725.0,686.72,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0232
2020-08-18,45725.0,1056.25,0.03,0.03,0.03,0.0,0.0,1056.25,29600.0,45725.0,683.76,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0231
2020-08-19,45725.0,1015.1,0.03,0.03,0.03,0.0,0.0,1015.1,29600.0,45725.0,657.12,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0222
2020-08-20,45725.0,1097.4,0.03,0.03,0.03,0.0,0.0,1097.4,29600.0,45725.0,710.4,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.024
2020-08-21,45725.0,1024.24,0.03,0.02,0.03,0.0,0.0,1024.24,29600.0,45725.0,663.04,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0224
2020-08-24,45725.0,1042.53,0.03,0.02,0.03,0.0,0.0,1042.53,29600.0,45725.0,674.88,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0228
2020-08-25,45725.0,1079.11,0.03,0.02,0.03,0.0,0.0,1079.11,29600.0,45725.0,698.56,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0236
2020-08-26,45725.0,1097.4,0.03,0.02,0.03,0.0,0.0,1097.4,29600.0,45725.0,710.4,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.024
2020-08-27,45725.0,1092.83,0.03,0.02,0.03,0.0,0.0,1092.83,29600.0,45725.0,707.44,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0239
2020-08-28,45725.0,1120.26,0.03,0.03,0.03,0.0,0.0,1120.26,29600.0,45725.0,725.2,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0245
2020-08-31,45725.0,1088.26,0.03,0.03,0.03,0.0,0.0,1088.26,29600.0,45725.0,704.48,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0238
2020-09-01,45725.0,1106.55,0.03,0.03,0.03,0.0,0.0,1106.55,29600.0,45725.0,716.32,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0242
2020-09-02,45725.0,1115.69,0.03,0.03,0.03,0.0,0.0,1115.69,29600.0,45725.0,722.24,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0244
2020-09-03,45725.0,1143.13,0.03,0.03,0.03,0.0,0.0,1143.13,29600.0,45725.0,740.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.025
2020-09-04,45725.0,1133.98,0.03,0.03,0.03,0.0,0.0,1133.98,29600.0,45725.0,734.08,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0248
2020-09-07,45725.0,1120.26,0.03,0.02,0.03,0.0,0.0,1120.26,29600.0,45725.0,725.2,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0245
2020-09-08,45725.0,928.22,0.03,0.02,0.03,0.0,0.0,928.22,29600.0,45725.0,600.88,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0203
2020-09-09,45725.0,1001.38,0.03,0.02,0.03,0.0,0.0,1001.38,29600.0,45725.0,648.24,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0219
2020-09-10,45725.0,1001.38,0.03,0.02,0.03,0.0,0.0,1001.38,29600.0,45725.0,648.24,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0219
2020-09-11,45725.0,978.52,0.03,0.02,0.03,0.0,0.0,978.52,29600.0,45725.0,633.44,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0214
2020-09-14,45725.0,1005.95,0.03,0.02,0.03,0.0,0.0,1005.95,29600.0,45725.0,651.2,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.022
2020-09-15,45725.0,1005.95,0.03,0.02,0.03,0.0,0.0,1005.95,29600.0,45725.0,651.2,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.022
2020-09-16,45725.0,964.8,0.03,0.02,0.03,0.0,0.0,964.8,29600.0,45725.0,624.56,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0211
2020-09-17,45725.0,905.36,0.03,0.02,0.03,0.0,0.0,905.36,29600.0,45725.0,586.08,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0198
2020-09-18,45725.0,882.49,0.03,0.02,0.03,0.0,0.0,882.49,29600.0,45725.0,571.28,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0193
2020-09-21,45725.0,786.47,0.03,0.01,0.03,0.0,0.0,786.47,29600.0,45725.0,509.12,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0172
2020-09-22,45725.0,754.46,0.03,0.01,0.03,0.0,0.0,754.46,29600.0,45725.0,488.4,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0165
2020-09-23,45725.0,786.47,0.03,0.01,0.03,0.0,0.0,786.47,29600.0,45725.0,509.12,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0172
2020-09-24,45725.0,740.75,0.03,0.01,0.03,0.0,0.0,740.75,29600.0,45725.0,479.52,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0162
2020-09-25,45725.0,722.46,0.03,0.01,0.03,0.0,0.0,722.46,29600.0,45725.0,467.68,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0158
2020-09-28,45725.0,745.32,0.03,0.01,0.03,0.0,0.0,745.32,29600.0,45725.0,482.48,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0163
2020-09-29,45725.0,777.33,0.03,0.01,0.03,0.0,0.0,777.33,29600.0,45725.0,503.2,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.017
2020-09-30,45725.0,781.9,0.03,0.01,0.03,0.0,0.0,781.9,29600.0,45725.0,506.16,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0171
2020-10-01,45725.0,813.91,0.03,0.01,0.03,0.0,0.0,813.91,29600.0,45725.0,526.88,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0178
2020-10-02,45725.0,823.05,0.03,0.01,0.03,0.0,0.0,823.05,29600.0,45725.0,532.8,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.018
2020-10-05,45725.0,836.77,0.03,0.01,0.03,0.0,0.0,836.77,29600.0,45725.0,541.68,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0183
2020-10-06,45725.0,832.2,0.03,0.01,0.03,0.0,0.0,832.2,29600.0,45725.0,538.72,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0182
2020-10-07,45725.0,845.91,0.03,0.01,0.03,0.0,0.0,845.91,29600.0,45725.0,547.6,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0185
2020-10-08,45725.0,823.05,0.03,0.01,0.03,0.0,0.0,823.05,29600.0,45725.0,532.8,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.018
2020-10-09,45725.0,827.62,0.03,0.01,0.03,0.0,0.0,827.62,29600.0,45725.0,535.76,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0181
2020-10-12,45725.0,836.77,0.03,0.01,0.03,0.0,0.0,836.77,29600.0,45725.0,541.68,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0183
2020-10-13,45725.0,827.62,0.03,0.01,0.03,0.0,0.0,827.62,29600.0,45725.0,535.76,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0181
2020-10-14,45725.0,809.33,0.03,0.01,0.03,0.0,0.0,809.33,29600.0,45725.0,523.92,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0177
2020-10-15,45725.0,823.05,0.03,0.01,0.03,0.0,0.0,823.05,29600.0,45725.0,532.8,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.018
2020-10-16,45725.0,827.62,0.03,0.01,0.03,0.0,0.0,827.62,29600.0,45725.0,535.76,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0181
2020-10-19,45725.0,841.34,0.03,0.01,0.03,0.0,0.0,841.34,29600.0,45725.0,544.64,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0184
2020-10-20,45725.0,983.09,0.03,0.01,0.03,0.0,0.0,983.09,29600.0,45725.0,636.4,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0215
2020-10-21,45725.0,1028.81,0.03,0.01,0.03,0.0,0.0,1028.81,29600.0,45725.0,666.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0225
2020-10-22,45725.0,914.5,0.03,0.01,0.03,0.0,0.0,914.5,29600.0,45725.0,592.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.02
2020-10-23,45725.0,914.5,0.03,0.01,0.03,0.0,0.0,914.5,29600.0,45725.0,592.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.02
2020-10-26,45725.0,987.66,0.03,0.01,0.03,0.0,0.0,987.66,29600.0,45725.0,639.36,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0216
2020-10-27,45725.0,923.65,0.03,0.01,0.03,0.0,0.0,923.65,29600.0,45725.0,597.92,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0202
2020-10-28,45725.0,823.05,0.03,0.01,0.03,0.0,0.0,823.05,29600.0,45725.0,532.8,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.018
2020-10-29,45725.0,905.36,0.03,0.01,0.03,0.0,0.0,905.36,29600.0,45725.0,586.08,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7724,0.0198
2020-10-30,45725.0,891.64,0.03,0.01,0.03,0.0,0.0,891.64,29600.0,45725.0,577.2,,,,,,,,,,,,,,,0.0,,100.0,34.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5354,0.0195
2020-11-02,45725.0,823.05,0.03,0.01,0.03,0.0,0.0,823.05,29600.0,45725.0,532.8,,,,,,,,,,,,,,,0.0,,100.0,2.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.0421,0.018
2020-11-03,45725.0,823.05,0.03,0.01,0.03,0.0,0.0,823.05,29600.0,45725.0,532.8,,,,,,,,,,,,,,,0.0,,100.0,2.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.0421,0.018
2020-11-04,115725.0,2083.05,0.07,0.03,0.07,0.0,0.0,2083.05,29600.0,115725.0,532.8,,,,70000.0,,,,,,,,0.0,,,0.0,,100.0,2.73,0.0,0.0,0.0,100.0,38.35,0.5271,61.65,0.1066,0.018
2020-11-05,115725.0,2094.62,0.07,0.03,0.07,0.0,0.0,2094.62,29600.0,115725.0,535.76,,,,,,,,,,,,,,,0.0,,100.0,2.73,0.0,0.0,0.0,100.0,38.35,0.5271,61.65,0.1066,0.0181
2020-11-06,139725.0,2515.05,0.08,0.04,0.08,0.0,0.0,2299.05,41600.0,127725.0,748.8,,12000.0,0.0,,,,12000.0,,,0.0,12000.0,,,,0.0,,100.0,3.75,0.0,0.0,0.0,100.0,31.93,0.5653,68.07,0.1259,0.018
2020-11-09,139725.0,2389.3,0.08,0.04,0.08,0.0,0.0,2184.1,41600.0,127725.0,711.36,,,,,,,,,,,,,,,0.0,,100.0,3.75,0.0,0.0,0.0,100.0,31.93,0.5653,68.07,0.1259,0.0171
2020-11-10,139725.0,2459.16,0.08,0.04,0.08,0.0,0.0,2247.96,41600.0,127725.0,732.16,,,,,,,,,,,,,,,0.0,,100.0,3.75,0.0,0.0,0.0,100.0,31.76,0.5665,68.24,0.1259,0.0176
2020-11-11,179725.0,3163.16,0.11,0.05,0.11,0.0,0.0,2599.96,61600.0,147725.0,1084.16,,20000.0,0.0,,,,20000.0,,,0.0,20000.0,,,,0.0,,100.0,2.87,0.0,0.0,0.0,100.0,24.96,0.6254,75.04,0.0836,
2020-11-12,179725.0,3163.16,0.11,0.05,0.11,0.0,0.0,2599.96,61600.0,147725.0,1084.16,,,,,,,,,,,,,,,0.0,,100.0,2.87,0.0,0.0,0.0,100.0,25.05,0.6245,74.95,0.0836,
2020-11-13,179725.0,3163.16,0.11,0.05,0.11,0.03,0.0,2599.96,61600.0,147725.0,1084.16,,,,,,,,,,,,,,,0.0,,100.0,2.87,0.0,0.0,0.0,100.0,29.59,0.5833,70.41,0.0836,
2020-11-16,179725.0,3792.2,0.11,0.05,0.11,0.02,0.0,3117.0,61600.0,147725.0,1299.76,,,,,,,,,,,,,,,0.0,,100.0,2.87,0.0,0.0,0.0,100.0,19.73,0.6833,80.27,0.0836,0.0211
2020-11-17,179725.0,3576.53,0.11,0.03,0.11,0.0,0.0,2939.73,61600.0,147725.0,1225.84,,,,,,,,,,,,,,,0.0,,100.0,2.87,0.0,0.0,0.0,100.0,24.96,0.6254,75.04,0.0836,0.0199
2020-11-18,236725.0,5278.97,0.14,0.04,0.14,0.0,0.0,3929.82,90100.0,176225.0,2009.23,,28500.0,,28500.0,,,,,,,28500.0,0.0,,,0.0,,100.0,7.63,0.0,0.0,0.0,100.0,23.73,0.4201,57.24,0.2006,0.0223
2020-11-19,236725.0,7953.96,0.14,0.04,0.14,0.01,0.0,5921.16,90100.0,176225.0,3027.36,,,,,,,,,,,,,,,0.0,,100.0,7.63,0.0,0.0,0.0,100.0,23.73,0.4201,57.24,0.2006,0.0336
2020-11-20,236725.0,6865.03,0.14,0.02,0.14,0.01,0.0,5110.52,90100.0,176225.0,2612.9,,,,,,,,,,,,,,,0.0,,100.0,7.63,0.0,0.0,0.0,100.0,20.57,0.4369,59.61,0.2006,0.029
2020-11-23,287925.0,12899.04,0.17,0.02,0.17,0.01,0.0,9041.76,115700.0,201825.0,5183.36,,25600.0,0.0,,,,25600.0,,,0.0,25600.0,,,,0.0,,100.0,9.4,0.0,0.0,0.0,100.0,37.13,0.3851,47.18,0.2338,0.0448
2020-11-24,291925.0,16931.65,0.18,0.01,0.18,0.01,0.0,11937.85,115700.0,205825.0,6710.6,,,0.0,,,,4000.0,,,0.0,,,,,0.01,,100.0,9.4,0.0,0.0,0.0,100.0,36.63,0.3791,46.55,0.2371,0.058
2020-11-25,324800.0,20787.2,0.2,0.01,0.2,0.02,0.0,14124.8,146700.0,220700.0,9388.8,,31000.0,0.0,,,,18000.0,,,0.0,31000.0,,,3125.0,0.01,0.0,100.0,11.34,0.0,0.0,0.0,100.0,37.3,0.3871,47.39,0.2511,0.064
2020-11-26,324800.0,20462.4,0.2,0.01,0.2,0.02,0.0,13904.1,146700.0,220700.0,9242.1,,,,,,,,,,,,,,,0.01,,100.0,11.34,0.0,0.0,0.0,100.0,35.68,0.3882,48.6,0.2511,0.063
2020-11-27,254800.0,14396.2,0.15,0.01,0.15,0.02,0.0,8514.55,146700.0,150700.0,8288.55,,,,,,,,,,,,,,70000.0,0.01,0.0,100.0,11.34,0.0,0.0,0.0,100.0,25.12,0.4168,56.6,0.197,0.0565
2020-11-30,254800.0,15033.2,0.15,0.01,0.15,0.01,0.0,8891.3,146700.0,150700.0,8655.3,,,,,,,,,,,,,,,0.01,,100.0,11.34,0.0,0.0,0.0,100.0,25.11,0.4168,56.59,0.197,0.059
2020-12-01,221200.0,13493.2,0.13,0.0,0.13,0.01,0.0,7143.1,117100.0,117100.0,7143.1,,,,,,0.0,,29600.0,,,,,,33600.0,0.01,0.0,100.0,9.49,0.0,0.0,0.0,100.0,28.93,0.5121,65.19,0.1792,0.061
2020-12-02,241200.0,14061.96,0.15,0.01,0.15,0.01,0.0,7992.93,117100.0,137100.0,6826.93,,,0.0,,,,20000.0,,,0.0,,,,,0.01,,100.0,9.49,0.0,0.0,0.0,100.0,26.61,0.4482,59.95,0.1954,0.0583
2020-12-03,249200.0,12634.44,0.15,0.01,0.15,0.01,0.0,7356.57,117100.0,145100.0,5936.97,,,0.0,,,,40000.0,,,0.0,,,,32000.0,0.01,0.0,100.0,9.49,0.0,0.0,0.0,100.0,29.56,0.4374,57.8,0.2019,0.0507
2020-12-04,144200.0,7109.06,0.09,0.0,0.09,0.01,0.0,5846.98,38600.0,118600.0,1902.98,,,0.0,,,0.0,20000.0,78500.0,,0.0,,,,46500.0,0.0,0.0,100.0,3.58,0.0,0.0,0.0,100.0,34.78,0.5463,65.22,0.1339,0.0493
2020-12-07,144200.0,7786.8,0.09,0.0,0.09,0.01,0.0,6404.4,38600.0,118600.0,2084.4,,,,,,,,,,,,,,,0.0,,100.0,3.58,0.0,0.0,0.0,100.0,35.51,0.542,64.49,0.1339,0.054
2020-12-08,194200.0,9923.62,0.12,0.0,0.12,0.01,0.0,8615.46,38600.0,168600.0,1972.46,,,,50000.0,,,,,,,,0.0,,,0.0,,100.0,3.58,0.0,0.0,0.0,100.0,26.88,0.362,47.16,0.1803,0.0511
2020-12-09,217764.0,11301.95,0.13,0.0,0.13,0.01,0.0,11301.95,38600.0,217764.0,2003.34,,,0.0,,,,49164.0,,,0.0,,,,,0.0,,100.0,3.58,0.0,0.0,0.0,100.0,34.76,0.367,45.53,0.2022,0.0519
2020-12-10,470764.0,25185.87,0.29,0.01,0.29,0.03,0.0,25185.87,66600.0,470764.0,3563.1,,28000.0,0.01,,,,253000.0,,,0.01,28000.0,,,,0.0,,100.0,5.88,0.0,0.0,0.0,100.0,23.37,0.5064,66.44,0.4154,0.0535
2020-12-11,545764.0,28707.19,0.33,0.01,0.33,0.03,0.0,28707.19,66600.0,545764.0,3503.16,,,0.0,,,,75000.0,,,0.0,,,,,0.0,,100.0,5.88,0.0,0.0,0.0,100.0,19.95,0.5534,71.11,0.4816,0.0526
2020-12-14,515364.0,27159.68,0.31,0.01,0.31,0.03,0.0,27159.68,66200.0,515364.0,3488.74,,,0.0,,,0.0,19600.0,400.0,,0.0,,,,50000.0,0.0,0.0,100.0,5.85,0.0,0.0,0.0,100.0,21.26,0.6652,78.74,0.4551,0.0527
2020-12-15,515364.0,36075.48,0.31,0.01,0.31,0.03,0.0,36075.48,66200.0,515364.0,4634.0,,,,,,,,,,,,,,,0.0,,100.0,5.85,0.0,0.0,0.0,100.0,14.51,0.752,85.49,0.4551,0.07
2020-12-16,426200.0,29834.0,0.26,0.01,0.26,0.03,0.0,28042.0,66200.0,400600.0,4634.0,,,,,,,,,,,,,,114764.0,0.0,0.0,100.0,5.85,0.0,0.0,0.0,100.0,6.01,0.8871,93.99,0.3764,
2020-12-17,910600.0,63742.0,0.55,0.02,0.55,0.06,0.0,63742.0,40600.0,910600.0,2842.0,,,0.04,,,0.0,510000.0,25600.0,,0.04,,,,,0.0,,100.0,3.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.8712,
2020-12-18,740204.0,51814.28,0.45,0.01,0.45,0.05,0.0,51814.28,13000.0,740204.0,910.0,,,,,,0.0,,27600.0,,,,,,170396.0,0.0,0.01,100.0,1.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.7302,
2020-12-21,735404.0,51478.28,0.45,0.01,0.45,0.05,0.0,51191.28,29100.0,731304.0,2037.0,,16100.0,,4100.0,,,,,,,16100.0,0.0,,13000.0,0.0,0.0,100.0,2.75,0.0,0.0,0.0,100.0,1.11,0.978,98.89,0.695,
2020-12-22,731804.0,51226.28,0.44,0.01,0.44,0.05,0.0,50890.28,29800.0,727004.0,2086.0,,700.0,0.0,,,,700.0,,,0.0,700.0,,,5000.0,0.0,0.0,100.0,2.81,0.0,0.0,0.0,100.0,1.3,0.9743,98.7,0.6906,
