,SRIJ FP Equity_DX_SI_QTY,SRIJ FP Equity_DX_SHORT_INTEREST_VALUE,SRIJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIJ FP Equity_DX_SI_MV,SRIJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIJ FP Equity_DX_SUPPLY_SI_QTY,SRIJ FP Equity_DX_BROKER_SI_QTY,SRIJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIJ FP Equity_DX_BROKER_SI_MV_INC_x,SRIJ FP Equity_DX_BROKER_SI_QTY_ADD,SRIJ FP Equity_DX_SUPPLY_SI_MV_DEC,SRIJ FP Equity_DX_BROKER_SI_QTY_INC,SRIJ FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIJ FP Equity_DX_BROKER_SI_MV_INC_y,SRIJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIJ FP Equity_DX_BROKER_SI_MV_ADD,SRIJ FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIJ FP Equity_DX_BROKER_SI_QTY_DEC,SRIJ FP Equity_DX_SUPPLY_SI_MV,SRIJ FP Equity_DX_BROKER_SI_MV_DEC,SRIJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIJ FP Equity_DX_UTILIZATION_QUANTITY,SRIJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIJ FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIJ FP Equity_DX_BROKER_SI_CON_RATIO,SRIJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIJ FP Equity_DX_DEMAND_SUPPLY_RATIO,SRIJ FP Equity_PX_LAST
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,358907.16,0.36,0.0,0.0,,0.0,21.0133
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,356972.0,0.36,0.0,0.0,,0.0,20.9
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,357844.79,0.36,0.0,0.0,,0.0,20.9511
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1691.06,0.0,0.0,0.0,,0.0,21.1383
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1686.07,0.0,0.0,0.0,,0.0,21.0759
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1672.19,0.0,0.0,0.0,,0.0,20.9024
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1683.54,0.0,0.0,0.0,,0.0,21.0443
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1679.06,0.0,0.0,0.0,,0.0,20.9883
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1701.67,0.0,0.0,0.0,,0.0,21.2709
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1713.75,0.0,0.0,0.0,,0.0,21.4219
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1717.08,0.0,0.0,0.0,,0.0,21.4635
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1718.36,0.0,0.0,0.0,,0.0,21.4795
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1746.38,0.0,0.0,0.0,,0.0,21.8298
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1711.62,0.0,0.0,0.0,,0.0,21.3952
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1691.77,0.0,0.0,0.0,,0.0,21.1471
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1687.38,0.0,0.0,0.0,,0.0,21.0922
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1674.61,0.0,0.0,0.0,,0.0,20.9326
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1691.38,0.0,0.0,0.0,,0.0,21.1422
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1702.36,0.0,0.0,0.0,,0.0,21.2795
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1696.34,0.0,0.0,0.0,,0.0,21.2043
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1703.17,0.0,0.0,0.0,,0.0,21.2896
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.146
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1698.27,0.0,0.0,0.0,,0.0,21.2284
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1711.91,0.0,0.0,0.0,,0.0,21.3989
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1712.36,0.0,0.0,0.0,,0.0,21.4045
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1711.52,0.0,0.0,0.0,,0.0,21.394
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1712.15,0.0,0.0,0.0,,0.0,21.4019
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1709.98,0.0,0.0,0.0,,0.0,21.3748
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1730.16,0.0,0.0,0.0,,0.0,21.627
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1727.86,0.0,0.0,0.0,,0.0,21.5983
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1726.19,0.0,0.0,0.0,,0.0,21.5774
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3674
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1989
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.243
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1333
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3248
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3702
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4977
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5764
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0111
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.051
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1467
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1683.98,0.0,0.0,0.0,,0.0,21.0497
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1690.23,0.0,0.0,0.0,,0.0,21.1279
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1673.15,0.0,0.0,0.0,,0.0,20.9144
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1674.98,0.0,0.0,0.0,,0.0,20.9373
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1694.2,0.0,0.0,0.0,,0.0,21.1775
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1694.2,0.0,0.0,0.0,,0.0,
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1673.06,0.0,0.0,0.0,,0.0,20.9133
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1681.55,0.0,0.0,0.0,,0.0,21.0194
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1700.54,0.0,0.0,0.0,,0.0,21.2568
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1701.94,0.0,0.0,0.0,,0.0,21.2743
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1697.42,0.0,0.0,0.0,,0.0,21.2177
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1726.18,0.0,0.0,0.0,,0.0,21.5772
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1713.64,0.0,0.0,0.0,,0.0,21.4205
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1729.78,0.0,0.0,0.0,,0.0,21.6222
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1741.33,0.0,0.0,0.0,,0.0,21.7666
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1763.34,0.0,0.0,0.0,,0.0,22.0417
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1769.54,0.0,0.0,0.0,,0.0,22.1192
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1786.93,0.0,0.0,0.0,,0.0,22.3366
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1795.86,0.0,0.0,0.0,,0.0,22.4483
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1793.98,0.0,0.0,0.0,,0.0,22.4248
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1805.76,0.0,0.0,0.0,,0.0,22.572
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1789.02,0.0,0.0,0.0,,0.0,22.3628
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1766.93,0.0,0.0,0.0,,0.0,22.0866
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1772.94,0.0,0.0,0.0,,0.0,22.1618
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1783.99,0.0,0.0,0.0,,0.0,22.2999
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1769.85,0.0,0.0,0.0,,0.0,22.1231
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1764.98,0.0,0.0,0.0,,0.0,22.0622
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1743.34,0.0,0.0,0.0,,0.0,21.7917
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1771.43,0.0,0.0,0.0,,0.0,22.1429
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1809.89,0.0,0.0,0.0,,0.0,22.6236
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1810.99,0.0,0.0,0.0,,0.0,22.6374
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1837.57,0.0,0.0,0.0,,0.0,22.9696
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1799.24,0.0,0.0,0.0,,0.0,22.4905
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1786.33,0.0,0.0,0.0,,0.0,22.3291
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1813.16,0.0,0.0,0.0,,0.0,22.6645
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1821.46,0.0,0.0,0.0,,0.0,22.7682
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1838.14,0.0,0.0,0.0,,0.0,22.9768
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1832.18,0.0,0.0,0.0,,0.0,22.9023
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1803.1,0.0,0.0,0.0,,0.0,22.5388
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1798.89,0.0,0.0,0.0,,0.0,22.4861
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1779.32,0.0,0.0,0.0,,0.0,22.2415
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1763.6,0.0,0.0,0.0,,0.0,22.045
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1773.47,0.0,0.0,0.0,,0.0,22.1684
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1762.53,0.0,0.0,0.0,,0.0,22.0316
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1732.61,0.0,0.0,0.0,,0.0,21.6576
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1726.98,0.0,0.0,0.0,,0.0,21.5872
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1719.44,0.0,0.0,0.0,,0.0,21.493
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1748.86,0.0,0.0,0.0,,0.0,21.8607
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1738.43,0.0,0.0,0.0,,0.0,21.7304
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1747.26,0.0,0.0,0.0,,0.0,21.8408
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1756.95,0.0,0.0,0.0,,0.0,21.9619
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1741.82,0.0,0.0,0.0,,0.0,21.7728
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1743.45,0.0,0.0,0.0,,0.0,21.7931
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1713.18,0.0,0.0,0.0,,0.0,21.4147
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1733.38,0.0,0.0,0.0,,0.0,21.6672
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1727.26,0.0,0.0,0.0,,0.0,21.5907
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1737.02,0.0,0.0,0.0,,0.0,21.7127
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1741.08,0.0,0.0,0.0,,0.0,21.7635
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1743.35,0.0,0.0,0.0,,0.0,21.7919
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1721.43,0.0,0.0,0.0,,0.0,21.5179
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1718.13,0.0,0.0,0.0,,0.0,21.4766
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1739.26,0.0,0.0,0.0,,0.0,21.7408
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1741.98,0.0,0.0,0.0,,0.0,21.7747
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1724.92,0.0,0.0,0.0,,0.0,21.5615
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1726.1,0.0,0.0,0.0,,0.0,21.5762
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1733.14,0.0,0.0,0.0,,0.0,21.6642
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1739.83,0.0,0.0,0.0,,0.0,21.7479
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1742.74,0.0,0.0,0.0,,0.0,21.7843
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1768.28,0.0,0.0,0.0,,0.0,22.1035
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1768.69,0.0,0.0,0.0,,0.0,22.1086
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1743.86,0.0,0.0,0.0,,0.0,21.7982
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1725.96,0.0,0.0,0.0,,0.0,21.5745
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1695.32,0.0,0.0,0.0,,0.0,21.1915
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1677.83,0.0,0.0,0.0,,0.0,20.9729
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1684.97,0.0,0.0,0.0,,0.0,21.0621
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1704.15,0.0,0.0,0.0,,0.0,21.3019
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1694.53,0.0,0.0,0.0,,0.0,21.1816
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1685.64,0.0,0.0,0.0,,0.0,21.0705
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1700.14,0.0,0.0,0.0,,0.0,21.2518
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1693.92,0.0,0.0,0.0,,0.0,21.174
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1688.16,0.0,0.0,0.0,,0.0,21.102
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1674.85,0.0,0.0,0.0,,0.0,20.9356
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1669.68,0.0,0.0,0.0,,0.0,20.871
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1659.8,0.0,0.0,0.0,,0.0,20.7475
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1655.94,0.0,0.0,0.0,,0.0,20.6993
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1652.06,0.0,0.0,0.0,,0.0,20.6507
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1669.9,0.0,0.0,0.0,,0.0,20.8737
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1692.38,0.0,0.0,0.0,,0.0,21.1548
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1679.29,0.0,0.0,0.0,,0.0,20.9911
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1680.47,0.0,0.0,0.0,,0.0,21.0059
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1695.74,0.0,0.0,0.0,,0.0,21.1968
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1697.88,0.0,0.0,0.0,,0.0,21.2235
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1685.82,0.0,0.0,0.0,,0.0,21.0728
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1714.27,0.0,0.0,0.0,,0.0,21.4284
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1730.7,0.0,0.0,0.0,,0.0,21.6337
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1734.29,0.0,0.0,0.0,,0.0,21.6786
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1740.54,0.0,0.0,0.0,,0.0,21.7567
