,RI FP Equity_DX_SI_QTY,RI FP Equity_DX_SHORT_INTEREST_VALUE,RI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RI FP Equity_DX_SI_MV,RI FP Equity_DX_DSS,RI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RI FP Equity_DX_SUPPLY_SI_QTY,RI FP Equity_DX_BROKER_SI_QTY,RI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RI FP Equity_DX_BROKER_SI_MV_NEW_x,RI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RI FP Equity_DX_SUPPLY_SI_QTY_INC_x,RI FP Equity_DX_BROKER_SI_MV_INC_x,RI FP Equity_DX_SUPPLY_SI_MV_NEW,RI FP Equity_DX_BROKER_SI_QTY_ADD,RI FP Equity_DX_BROKER_SI_QTY_NEW,RI FP Equity_DX_SUPPLY_SI_MV_DEC,RI FP Equity_DX_BROKER_SI_QTY_INC,RI FP Equity_DX_SUPPLY_SI_QTY_DEC,RI FP Equity_DX_BROKER_SI_MV_NEW_y,RI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RI FP Equity_DX_BROKER_SI_MV_INC_y,RI FP Equity_DX_SUPPLY_SI_QTY_INC_y,RI FP Equity_DX_BROKER_SI_MV_ADD,RI FP Equity_DX_SUPPLY_SI_QTY_ADD,RI FP Equity_DX_BROKER_SI_QTY_DEC,RI FP Equity_DX_SUPPLY_SI_MV,RI FP Equity_DX_BROKER_SI_MV_DEC,RI FP Equity_DX_SUPPLY_SI_MV_RMV,RI FP Equity_DX_BROKER_SI_MV_RMV,RI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RI FP Equity_DX_UTILIZATION_QUANTITY,RI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RI FP Equity_DX_ACTIVE_UTILIZATION_MV,RI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RI FP Equity_DX_BROKER_SI_CON_RATIO,RI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RI FP Equity_DX_DEMAND_SUPPLY_RATIO,RI FP Equity_PX_LAST
2016-03-10,1786354.0,170905432.46,1.06,2.95,0.67,178.75,0.0,110345909.5,990511.0,1153368.0,94764929.47,,,18275.0,5.55,,,,24.66,50196.0,250000.0,,,5.55,18275.0,,101137.0,775.0,98.23,0.01,,,2.25,2.25,43047920.0,4118513678.73,,4267.48,2.25,16.64,0.1172,17.39,0.0406,99.13
2016-03-11,1630335.0,159157084.07,0.97,2.66,0.61,164.69,0.0,97439179.91,1026155.0,998124.0,100175631.14,,,31154.0,11.39,,,,0.42,110756.0,4010.0,,,11.39,31154.0,,8500.0,266000.0,102.85,26.47,,,2.33,2.33,43063684.0,4203976713.09,,4291.63,2.34,16.82,0.1201,19.21,0.037,101.15
2016-03-14,1376669.0,136120874.45,0.82,2.28,0.52,141.4,0.0,89192079.52,974959.0,902051.0,96401002.44,,,41062.0,3.46,,,,19.83,29387.0,200060.0,,,3.46,41062.0,,107802.0,125460.0,99.18,12.18,,,2.21,2.21,43162064.0,4267734578.74,,4378.07,2.22,19.26,0.1362,20.94,0.0312,102.45
2016-03-15,1474875.0,146258218.53,0.88,2.46,0.56,152.86,0.0,95484465.38,1053903.0,962870.0,104511891.03,,,59197.0,11.78,,,,3.4,105858.0,34695.0,,,11.78,59197.0,,54442.0,45039.0,108.07,4.59,,,2.37,2.37,43323764.0,4296266831.32,,4438.85,2.38,18.72,0.1445,23.39,0.0332,102.75
2016-03-16,1653041.0,162969086.43,0.98,2.76,0.62,171.17,0.0,111360235.67,1370579.0,1129558.0,135121879.92,,,111975.0,17.33,,,,3.22,166688.0,31513.0,,,17.33,111975.0,,236214.0,,140.26,,,,3.08,3.08,43187196.0,4257715251.79,,4408.58,3.08,19.47,0.1388,21.81,0.0371,102.15
2016-03-17,1885388.0,185147729.71,1.12,3.17,0.71,194.58,0.0,131402205.01,1628870.0,1338089.0,159957304.54,,,90688.0,22.53,,,,1.01,218216.0,9685.0,,,22.53,90688.0,,177288.0,9685.0,165.69,1.18,,,3.63,3.63,43238880.0,4246118288.32,,4379.11,3.65,17.94,0.1282,21.76,0.042,101.75
2016-03-18,2143002.0,211066262.58,1.27,3.63,0.81,222.32,0.0,151249371.36,1688077.0,1535668.0,166260275.7,,,37633.0,29.63,,,,5.07,277579.0,49038.0,,,29.63,37633.0,,70612.0,80000.0,172.13,8.14,,,3.77,3.77,43146756.0,4249564177.45,,4401.82,3.76,18.33,0.1271,20.18,0.0478,102.05
2016-03-21,2307581.0,226496315.7,1.37,3.88,0.87,239.34,0.0,181613732.26,1584266.0,1850310.0,155500678.89,,,22061.0,30.74,,43935.0,,14.93,301074.0,146503.0,,,30.74,22061.0,4.47,20631.0,30367.0,161.58,2.74,,,3.52,3.52,43380080.0,4257890966.75,,4430.23,3.52,16.7,0.1264,17.78,0.0513,101.7
2016-03-22,2377858.0,233049984.5,1.41,4.09,0.9,246.03,0.0,183331612.97,1567700.0,1870571.0,153647720.21,,,101833.0,9.33,,,,14.36,92547.0,139459.0,,,9.33,101833.0,,21060.0,72286.0,159.44,7.44,,,3.49,3.49,43345608.0,4248232347.08,,4414.07,3.49,16.5,0.1253,18.9,0.0529,101.55
2016-03-23,2247850.0,225623276.17,1.33,4.01,0.85,233.61,0.0,173349157.96,1535796.0,1727051.0,154152334.47,,,37512.0,2.48,,8000.0,,7.31,22243.0,71663.0,,,2.48,37512.0,0.83,2247.0,173763.0,157.54,17.77,,,3.41,3.41,43482688.0,4364484517.66,,4450.77,3.42,13.69,0.1241,18.74,0.0499,104.0
2016-03-24,2639830.0,254725443.5,1.57,4.78,0.99,276.13,1.0,174086429.26,1785512.0,1804133.0,172289630.8,,,8898.0,11.38,,,,8.89,97927.0,87796.0,,,11.38,8898.0,,328614.0,20845.0,183.28,1.55,,,3.95,3.95,43451160.0,4192738169.37,,4466.21,3.94,16.53,0.1449,25.69,0.0584,99.98
2016-03-25,2639830.0,254725443.5,1.57,4.98,0.99,272.03,1.0,174086429.26,1785512.0,1804133.0,172289630.8,,,,,,,,,,,,,,,,,,179.04,,,,3.94,3.94,43514836.0,4198882465.53,,4354.69,3.95,16.23,0.1437,25.36,0.0583,
2016-03-28,2767533.0,267047904.91,1.64,5.22,1.04,282.43,1.0,186408890.68,1785512.0,1931836.0,172289630.8,,,,11.29,,,,,127703.0,,,,11.29,,,,,178.45,,,,3.94,3.94,43514956.0,4198894044.7,,4350.6,3.94,15.58,0.142,24.34,0.0611,
2016-03-29,2793261.0,267832098.31,1.66,5.27,1.05,282.63,1.0,185867984.34,1819264.0,1938445.0,174440302.75,,,38348.0,5.78,,,,0.2,70491.0,6761.0,,,5.78,38348.0,,2165.0,63882.0,181.95,6.39,,,4.07,4.07,42843076.0,4108012442.46,,4263.2,4.09,16.04,0.1412,24.49,0.0625,99.35
2016-03-30,2859456.0,276662969.55,1.7,5.51,1.08,287.96,1.0,187485657.83,1845385.0,1937762.0,178547840.59,,,117912.0,9.43,,,,13.5,98058.0,134371.0,,,9.43,117912.0,,42580.0,98741.0,183.76,10.5,,,4.08,4.08,43394676.0,4198595790.54,,4304.62,4.09,15.52,0.1419,24.08,0.0632,100.25
2016-03-31,2673416.0,252857507.83,1.59,5.21,1.01,269.82,1.0,157213172.03,1801942.0,1662186.0,170431598.89,,,16883.0,4.84,,,,20.73,40745.0,209824.0,,,4.84,16883.0,,149498.0,316321.0,179.38,31.21,,,3.97,3.97,43549328.0,4118990290.29,,4336.3,3.97,12.71,0.137,25.53,0.0589,98.0
2016-04-01,2570137.0,238351397.06,1.53,5.05,0.97,254.14,0.0,138361545.9,1744576.0,1491949.0,161789868.35,,,,4.09,,,,9.51,45411.0,89801.0,,,4.09,,,32435.0,215648.0,170.27,23.7,,,3.86,3.86,43443900.0,4028934744.93,,4243.36,3.86,15.29,0.1441,25.9,0.0569,96.09
2016-04-04,2201823.0,207169448.06,1.31,4.35,0.83,219.88,0.0,117406492.78,1646763.0,1247811.0,154943872.33,,,1304.0,2.99,,,,8.75,32435.0,125480.0,,,2.99,1304.0,,26363.0,276573.0,162.94,27.59,,,3.64,3.64,43571796.0,4099668741.9,,4202.2,3.73,19.09,0.1623,29.56,0.0487,97.49
2016-04-05,1737625.0,162671332.9,1.03,3.45,0.65,173.68,0.0,91637708.31,1434978.0,978857.0,134338412.46,,,50469.0,3.67,,,,29.17,33266.0,278254.0,,,3.67,50469.0,,16000.0,302220.0,140.84,28.9,,,3.17,3.17,43815992.0,4101924075.13,,4266.63,3.2,15.56,0.1323,24.5,0.0384,97.0
2016-04-06,1815651.0,169870757.4,1.08,3.6,0.68,179.78,0.0,98530692.14,1492844.0,1053138.0,139669210.09,,,49497.0,7.45,,,,6.79,74281.0,69423.0,,,7.45,49497.0,,77792.0,,144.69,,,,3.3,3.3,43776948.0,4095733879.2,,4248.34,3.29,18.83,0.1385,23.56,0.0401,96.94
2016-04-07,1815428.0,168921273.5,1.08,3.63,0.68,179.24,0.0,102702159.44,1433019.0,1103759.0,133339022.22,,,11415.0,21.97,,,,7.49,225928.0,76029.0,,,21.97,11415.0,,4789.0,175307.0,138.62,17.44,,,3.18,3.18,43624460.0,4059152628.92,,4228.78,3.17,16.79,0.1463,24.61,0.0403,96.41
2016-04-08,1853552.0,173416742.6,1.1,3.73,0.7,182.53,0.0,106264104.05,1452395.0,1135796.0,135884836.18,,,40781.0,6.72,,,,2.17,70623.0,22365.0,,,6.72,40781.0,,960.0,38586.0,140.33,3.92,,,3.21,3.21,43763000.0,4094428916.23,,4229.96,3.21,17.07,0.1532,24.82,0.041,96.94
2016-04-11,1824256.0,170130037.4,1.08,3.75,0.69,180.54,0.0,101376371.82,1471865.0,1087030.0,137266067.64,,,24644.0,0.59,,,,0.42,960.0,5180.0,,,0.59,24644.0,,6.0,49726.0,142.52,4.78,,,3.26,3.26,43718400.0,4077176134.82,,4239.15,3.25,16.66,0.1501,25.41,0.0404,96.63
2016-04-12,1783285.0,167496636.89,1.06,3.67,0.67,176.22,0.0,98837466.27,1426378.0,1052292.0,133973828.04,,,115824.0,,,,,27.35,,282914.0,,,,115824.0,,121603.0,34738.0,138.33,3.85,,,3.15,3.15,43883576.0,4121804083.37,,4261.8,3.14,17.05,0.1504,25.5,0.0394,97.32
2016-04-13,2799794.0,267593827.92,1.66,5.71,1.05,276.59,1.0,197371754.43,1383947.0,2065071.0,132272472.68,,,3736.0,1.04,,1150000.0,,1.66,9144.0,55311.0,,,1.04,3736.0,111.48,9144.0,146365.0,139.26,14.12,,,3.06,3.06,43907828.0,4196545806.61,,4309.11,3.13,15.89,0.2331,42.61,0.0618,99.03
2016-04-14,2790746.0,268802984.8,1.66,5.65,1.05,277.43,1.0,195246651.04,1362425.0,2027075.0,131227960.75,,,1923.0,,,34000.0,,3.99,,57445.0,,,,1923.0,3.39,34000.0,71996.0,140.15,6.49,,,3.01,3.01,43963040.0,4234493706.27,,4355.67,3.12,15.98,0.2305,42.5,0.0616,99.8
2016-04-15,2885484.0,278624304.93,1.71,5.82,1.09,288.04,1.0,207493264.27,1340400.0,2148838.0,129429939.07,,,5000.0,0.52,,244000.0,,7.42,5000.0,27025.0,,,0.52,5000.0,24.35,,127237.0,134.02,12.45,,,2.96,2.96,43942040.0,4243073381.1,,4389.55,2.96,15.56,0.2168,40.95,0.0637,100.05
2016-04-18,3012477.0,292195172.29,1.79,6.22,1.13,301.43,1.0,223727379.79,1399619.0,2306587.0,135756028.96,,,33208.0,16.04,,22218.0,,5.21,158218.0,53204.0,,,16.04,33208.0,2.22,79215.0,22687.0,140.26,2.13,,,3.09,3.09,43849596.0,4253191064.45,,4392.04,3.09,14.83,0.2013,39.08,0.0666,100.5
2016-04-19,3032415.0,299397041.51,1.8,6.25,1.14,305.12,1.0,228805385.64,1424743.0,2317434.0,140668028.33,,,27562.0,4.68,,5100.0,,0.78,40399.0,9883.0,,,4.68,27562.0,0.51,7445.0,34652.0,144.16,3.45,,,3.15,3.15,43840376.0,4328457309.83,,4423.29,3.16,15.12,0.2,38.7,0.067,102.3
2016-04-20,3067577.0,307013493.76,1.82,6.19,1.16,312.17,1.0,237250669.62,1459536.0,2370530.0,146075305.24,,,42892.0,6.39,,,,1.35,53219.0,16332.0,,,6.39,42892.0,,8233.0,123.0,150.28,0.01,,,3.23,3.23,43672424.0,4370884079.85,,4492.14,3.24,15.03,0.195,37.86,0.068,103.7
2016-04-21,3310435.0,315184889.99,1.97,6.47,1.25,332.47,1.0,216559549.73,1898113.0,2274558.0,180718406.22,,,360340.0,13.93,,,,0.04,141445.0,1742.0,,,13.93,360340.0,,79979.0,237417.0,193.11,25.94,,,4.23,4.23,43008632.0,4094830723.32,,4405.34,4.2,17.38,0.1885,36.04,0.0737,98.65
2016-04-22,3693439.0,343986563.33,2.19,6.48,1.39,363.91,1.0,243608909.24,2070397.0,2615668.0,192825371.9,,,262750.0,35.65,,128987.0,,49.15,364358.0,467038.0,,,35.65,262750.0,13.47,376572.0,152235.0,202.45,17.47,,,4.61,4.61,42852216.0,3991019348.87,,4226.43,4.57,15.27,0.1651,32.36,0.0822,96.5
2016-04-25,4482166.0,418049870.05,2.66,7.59,1.69,437.36,1.0,294761344.19,2524858.0,3160315.0,235492518.3,,,384691.0,56.86,,,,,584009.0,,,,56.86,384691.0,,69770.0,39362.0,243.65,3.88,,,5.56,5.56,42877136.0,3999133707.41,,4144.45,5.55,12.61,0.1315,26.68,0.0987,96.64
2016-04-26,5879234.0,543871244.88,3.49,9.99,2.22,571.79,1.0,400330843.73,3003463.0,4327566.0,277841834.63,,,290244.0,113.79,,,,12.17,1179233.0,125446.0,,,113.79,290244.0,,313807.0,11982.0,289.1,1.14,,,6.62,6.62,42335676.0,3916353186.29,,4083.87,6.61,11.56,0.1087,21.15,0.1297,95.85
2016-04-27,5691812.0,527137631.44,3.38,9.59,2.14,550.9,1.0,377927841.36,3064249.0,4080707.0,283790286.82,,,48375.0,3.71,,,,0.03,42949.0,333.0,,,3.71,48375.0,,12744.0,289808.0,293.59,29.25,,,6.75,6.75,42316992.0,3919117309.64,,4062.74,6.74,11.97,0.1119,21.9,0.1254,95.96
2016-04-28,5496703.0,505831887.44,3.26,9.22,2.07,531.36,1.0,355897589.24,2635818.0,3867418.0,242560093.55,,,250448.0,27.77,,80028.0,,66.19,289000.0,699436.0,,,27.77,250448.0,7.63,20557.0,582317.0,253.04,56.37,,,5.79,5.79,42909288.0,3948710006.29,,4108.43,5.8,11.43,0.1117,22.09,0.1207,95.35
2016-04-29,5514586.0,501782744.32,3.27,9.04,2.08,530.27,1.0,335880733.15,2610619.0,3691325.0,237545223.92,,,83637.0,16.26,,,,10.16,173539.0,120080.0,,,16.26,83637.0,,11244.0,349632.0,250.26,34.18,,,5.78,5.78,42583060.0,3874714204.93,,4033.78,5.84,14.58,0.1205,22.13,0.122,94.28
2016-05-02,5076188.0,467232146.38,3.01,8.21,1.91,485.84,1.0,311645277.89,2388066.0,3385833.0,219806910.79,,,38052.0,,,,,27.28,,260605.0,,,,38052.0,,,305492.0,225.41,30.12,,,5.32,5.32,42538272.0,3915388502.16,,4012.39,5.32,15.8,0.1271,24.25,0.113,95.37
2016-05-03,5299906.0,479537613.89,3.15,8.61,2.0,509.93,1.0,329941030.52,2487173.0,3646547.0,225040407.46,,,123627.0,26.7,,,,6.91,269191.0,73342.0,,,26.7,123627.0,,48822.0,8477.0,235.38,0.79,,,5.54,5.54,42415340.0,3837756921.7,,4033.54,5.51,15.2,0.1257,23.06,0.118,93.75
2016-05-04,5379816.0,485366011.08,3.19,8.93,2.03,512.5,1.0,353865125.46,2296580.0,3922255.0,207197025.65,,,60279.0,28.11,,,,25.44,321301.0,252970.0,,,28.11,60279.0,,2098.0,45593.0,215.03,4.31,,,5.18,5.18,42075196.0,3796016452.58,,3956.73,5.15,17.27,0.1357,22.91,0.1212,93.48
2016-05-05,5500043.0,501468011.64,3.27,9.0,2.07,524.11,1.0,362951959.24,2353085.0,3980815.0,214543205.6,,,38772.0,3.57,,39485.0,,1.93,39461.0,20386.0,,,3.57,38772.0,3.77,38119.0,20386.0,221.36,2.08,,,5.28,5.28,42203972.0,3847959356.32,,3975.81,5.27,16.82,0.1314,22.38,0.1234,94.47
2016-05-06,5768212.0,530594712.54,3.43,9.41,2.17,552.37,1.0,368820877.17,2687653.0,4009533.0,247226431.85,,,164302.0,15.92,,8485.0,,6.74,161696.0,79734.0,,,15.92,164302.0,0.84,250000.0,141463.0,257.71,13.71,,,6.0,6.0,42105996.0,3873161881.65,,3987.27,6.07,16.09,0.1263,21.18,0.1288,95.31
2016-05-09,5804965.0,541202714.99,3.45,9.3,2.19,560.75,1.0,378907488.5,2606313.0,4064179.0,242989177.66,,,5787.0,6.63,,,,5.56,60872.0,107185.0,,,6.63,5787.0,,20058.0,6226.0,256.79,0.0,,,5.83,5.83,42079148.0,3923081214.44,,4027.72,5.99,15.87,0.1232,20.86,0.1299,96.6
2016-05-10,6213566.0,580556337.74,3.69,10.13,2.34,604.86,1.0,419632427.24,2696259.0,4491233.0,251921400.79,,,69699.0,49.12,,,,2.72,483105.0,38782.0,,,49.12,69699.0,,59029.0,56051.0,260.91,4.57,,,6.04,6.04,41962404.0,3920701830.31,,4060.45,6.04,19.28,0.124,19.82,0.1391,96.81
2016-05-11,6010329.0,554954342.54,3.57,9.96,2.26,585.41,1.0,418164938.87,2447176.0,4528857.0,225956174.47,,,18074.0,7.71,,,,25.83,74916.0,267157.0,,,7.71,18074.0,,,37292.0,235.3,3.94,,,5.5,5.5,42047468.0,3882387296.81,,4058.23,5.48,19.95,0.1279,20.56,0.1351,95.67
2016-05-12,5915208.0,544002107.45,3.51,9.86,2.23,572.52,1.0,413911176.23,2364080.0,4500664.0,217416615.3,,,33213.0,4.31,,,,9.75,51080.0,116309.0,,,4.31,33213.0,,,79273.0,227.62,8.33,,,5.29,5.29,42326120.0,3892593207.22,,4060.47,5.31,20.41,0.1297,20.78,0.1324,95.29
2016-05-13,5852116.0,541588556.46,3.48,10.01,2.2,566.1,1.0,410548934.72,2363357.0,4436172.0,218718683.3,,,11935.0,2.19,,,,1.54,22017.0,14174.0,,,2.19,11935.0,,1516.0,86509.0,227.15,8.58,,,5.31,5.31,42164880.0,3902181107.21,,4042.97,5.32,20.65,0.131,20.94,0.1314,95.89
2016-05-16,5721987.0,531423294.2,3.4,9.93,2.16,555.61,1.0,413018906.13,2213129.0,4447093.0,205541939.13,,,24241.0,2.26,,,,16.9,24368.0,178748.0,,,2.26,24241.0,,4279.0,13447.0,212.59,0.71,,,4.96,4.96,42430328.0,3940670378.94,,4074.04,4.96,21.06,0.1367,21.5,0.1282,96.23
2016-05-17,5839525.0,535125597.49,3.47,10.27,2.2,567.09,1.0,419871519.57,2179297.0,4581822.0,199707614.78,,,25.0,14.2,,1300.0,,3.93,141042.0,34325.0,,,14.2,25.0,0.12,468.0,7613.0,208.23,0.74,,,4.88,4.88,42461588.0,3891118309.91,,4074.39,4.86,20.62,0.1339,21.12,0.1308,94.95
2016-05-18,6104656.0,557359704.53,3.63,10.8,2.3,588.53,1.0,426105921.11,2323687.0,4667058.0,212154378.52,,,152768.0,3.7,,143000.0,,1.85,44368.0,15722.0,,,3.7,152768.0,13.53,7443.0,102132.0,220.7,9.73,0.01,,5.22,5.22,42174276.0,3850543259.15,99.0,4023.41,5.2,20.31,0.1314,20.53,0.1372,94.6
2016-05-19,6112738.0,553672933.41,3.63,10.86,2.3,586.67,1.0,426816344.73,2283788.0,4712198.0,206858465.27,,,,4.66,,,,4.5,53963.0,42758.0,,,4.66,,,2859.0,8823.0,215.33,0.99,,,5.15,5.15,42026260.0,3806608864.07,,3980.21,5.13,20.38,0.1307,20.51,0.138,93.85
2016-05-20,7105505.0,650246667.28,4.22,12.64,2.68,677.71,1.0,528546255.39,2222407.0,5775636.0,203379315.77,,,18717.0,101.18,,,,7.78,1087593.0,80098.0,,,101.18,18717.0,,,24155.0,209.6,3.05,,,5.04,5.04,41902360.0,3834614139.5,,3944.06,5.05,17.46,0.176,33.42,0.161,94.82
2016-05-23,6164949.0,562269506.79,3.66,11.04,2.32,592.53,1.0,436319639.33,2317455.0,4783984.0,211361729.0,,,103960.0,12.49,,,,2.83,125210.0,40408.0,,,12.49,103960.0,,31496.0,1116862.0,219.92,102.93,,,5.25,5.25,41814800.0,3813687180.98,,3959.01,5.26,20.35,0.1315,20.53,0.1397,94.5
2016-05-24,6292880.0,585780508.61,3.74,11.28,2.37,607.0,1.0,455079056.44,2359258.0,4888790.0,219614445.4,,,42935.0,0.46,,102830.0,,0.16,6401.0,1136.0,,,0.46,42935.0,9.82,4.0,4425.0,225.6,0.38,,,5.35,5.35,41733680.0,3884831157.87,,3975.44,5.37,19.82,0.1255,19.93,0.1427,96.45
2016-05-25,6328316.0,594698114.87,3.76,11.25,2.38,618.41,1.0,462750326.97,2323719.0,4924230.0,218369517.07,,,298.0,7.85,,,,0.24,64267.0,39160.0,,,7.85,298.0,,3323.0,28827.0,228.12,1.16,,,5.27,5.27,41770260.0,3925324664.51,,4031.54,5.36,19.45,0.1242,19.97,0.1435,97.37
2016-05-26,6240518.0,594036195.41,3.71,11.13,2.35,614.99,1.0,463865872.96,2282734.0,4873042.0,217293920.23,,,6300.0,7.54,,,,8.18,64122.0,89219.0,,,7.54,6300.0,,41934.0,115310.0,223.42,10.54,,,5.2,5.2,41605288.0,3960415945.06,,4051.66,5.23,19.59,0.1273,20.3,0.1422,98.63
2016-05-27,6209368.0,588733823.92,3.69,11.06,2.34,616.86,1.0,458517867.72,2395529.0,4835982.0,227129226.11,,,145325.0,2.25,,5000.0,,10.97,4363.0,119063.0,,,2.25,145325.0,0.49,86533.0,46423.0,236.02,4.41,,,5.44,5.44,41602024.0,3944446306.33,,4104.8,5.44,19.38,0.1289,20.35,0.1411,98.24
2016-05-30,6242706.0,597618464.33,3.71,11.08,2.35,620.52,1.0,466040862.56,2335076.0,4868250.0,223538403.57,,,38377.0,4.9,,,,9.94,52403.0,99339.0,,,4.9,38377.0,,509.0,20135.0,230.53,1.7,,,5.31,5.31,41626796.0,3984961313.31,,4096.19,5.33,19.28,0.1283,20.22,0.142,99.19
2016-05-31,6152528.0,581385082.24,3.65,10.98,2.32,611.59,1.0,456869453.8,2257220.0,4834837.0,213296718.9,,,2223.0,11.24,,,,7.64,106728.0,80079.0,,,11.24,2223.0,,,140141.0,222.25,13.01,,,5.15,5.15,41550184.0,3926297798.58,,4104.0,5.14,19.6,0.128,20.5,0.1404,97.91
2016-06-01,6128023.0,578537187.17,3.64,10.94,2.31,606.74,1.0,454127518.17,2238970.0,4810242.0,211377699.78,,,1778.0,2.46,,,,1.2,30625.0,20028.0,,,2.46,1778.0,,,55220.0,219.73,6.19,,,5.1,5.1,41620192.0,3929298047.56,,4063.63,5.13,19.75,0.1299,20.85,0.1397,97.82
2016-06-02,5973494.0,563833039.66,3.55,10.9,2.25,590.57,1.0,439457302.13,2214927.0,4655803.0,209065083.69,,,170.0,4.51,,,,1.18,42245.0,30454.0,,,4.51,170.0,,6241.0,196684.0,219.4,20.8,,,5.06,5.06,41586244.0,3925290351.45,,4067.29,5.12,19.39,0.1294,20.33,0.1364,97.8
2016-06-03,5740678.0,543021232.8,3.41,11.66,2.16,566.09,1.0,432751470.07,2045843.0,4574935.0,193520031.6,,,1411.0,2.35,,,,19.0,28847.0,170495.0,,,2.35,1411.0,,,109715.0,200.19,11.71,,,4.68,4.68,41635516.0,3938379617.62,,4040.8,4.72,19.73,0.1317,20.7,0.1314,98.01
2016-06-06,5840911.0,555321058.08,3.47,12.33,2.2,577.2,1.0,440576916.09,2284699.0,4634023.0,217216366.78,,,45975.0,0.56,,220000.0,,2.6,5380.0,27119.0,,,0.56,45975.0,21.56,220000.0,166292.0,224.62,16.62,,,5.22,5.22,41443096.0,3940177126.63,,4061.5,5.24,19.36,0.124,20.26,0.1336,98.51
2016-06-07,6554076.0,622365726.63,3.89,14.13,2.47,649.53,1.0,468028033.06,2696462.0,4928760.0,256052192.86,,,413428.0,38.5,,,,0.0,389437.0,6665.0,,,38.5,413428.0,,5000.0,94700.0,266.75,8.45,,,6.11,6.11,41404960.0,3931756057.85,,4073.39,6.15,17.2,0.1155,17.91,0.1486,98.39
2016-06-08,6555004.0,617962108.87,3.89,14.26,2.47,648.22,1.0,464837413.77,2675473.0,4930741.0,252225770.92,,,1752.0,1.61,,,,1.74,15877.0,22788.0,,,1.61,1752.0,,47.0,13896.0,264.35,1.42,,,6.09,6.09,41290220.0,3892566873.61,,4044.48,6.13,17.21,0.1153,17.95,0.1491,97.68
2016-06-09,6510437.0,608105586.35,3.87,14.37,2.45,640.29,1.0,452182741.55,2640007.0,4841112.0,246589131.38,,,1500.0,0.09,,,,5.72,1752.0,36966.0,,,0.09,1500.0,,,91381.0,257.79,9.56,,,6.02,6.02,41225120.0,3850621052.03,,4028.18,6.01,17.3,0.1164,18.17,0.1484,96.78
2016-06-10,6392014.0,585446433.36,3.8,14.64,2.41,622.07,1.0,432583059.11,2547333.0,4723023.0,233310975.14,,,,,,,,10.38,,129823.0,,,,,,37149.0,118089.0,248.87,12.84,,,5.81,5.81,41295892.0,3782302836.6,,3985.77,5.88,17.66,0.121,18.72,0.1458,94.9
2016-06-13,6605716.0,595456456.9,3.92,15.3,2.49,634.81,1.0,423136695.65,2706499.0,4694081.0,243970873.88,,,169555.0,2.14,,,,1.12,29080.0,10389.0,,,2.14,169555.0,,,58022.0,258.97,6.58,,,6.13,6.13,41423840.0,3734052901.69,,3915.31,6.2,16.98,0.1159,18.31,0.1497,93.4
2016-06-14,6709244.0,595982394.96,3.98,15.24,2.53,634.17,1.0,413224542.12,2836766.0,4651856.0,251990029.67,,,203450.0,4.79,,,,11.17,51008.0,84451.0,,,4.79,203450.0,,11268.0,93233.0,263.1,10.01,,,6.45,6.45,41120968.0,3652777122.38,,3846.86,6.4,16.71,0.1146,18.31,0.1526,92.04
2016-06-15,6164967.0,551025725.5,3.66,13.77,2.32,584.21,1.0,335790975.48,3281615.0,3756885.0,293311267.71,,,181674.0,6.23,,318697.0,,6.09,70061.0,103971.0,,,6.23,181674.0,35.61,367146.0,1283729.0,306.92,121.66,,,7.45,7.45,40766980.0,3643759120.03,,3755.46,7.56,16.27,0.1124,20.51,0.14,92.61
2016-06-16,7296870.0,651491156.03,4.33,16.0,2.75,692.07,1.0,375894684.0,3838997.0,4210118.0,342759648.11,,,248789.0,68.49,,,,7.03,716274.0,155242.0,,,68.49,248789.0,,463835.0,263041.0,367.56,25.31,,,8.76,8.76,39999116.0,3571266902.53,,3696.62,9.04,15.32,0.1076,16.26,0.1664,92.51
2016-06-17,12523700.0,1106920752.17,7.44,27.13,4.72,1202.93,1.0,728264355.18,5793549.0,8239582.0,512069086.36,,4009.0,499682.0,188.62,0.37,2201100.0,,14.38,1947419.0,295268.0,,4009.0,188.62,499682.0,203.62,1746129.0,119055.0,558.34,11.45,,,13.11,13.11,38390556.0,3393190760.22,,3506.85,13.73,14.74,0.1177,24.46,0.2834,91.58
