,EN FP Equity_DX_SI_QTY,EN FP Equity_DX_SHORT_INTEREST_VALUE,EN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EN FP Equity_DX_SI_MV,EN FP Equity_DX_DSS,EN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EN FP Equity_DX_SUPPLY_SI_QTY,EN FP Equity_DX_BROKER_SI_QTY,EN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EN FP Equity_DX_BROKER_SI_MV_NEW_x,EN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EN FP Equity_DX_SUPPLY_SI_QTY_INC_x,EN FP Equity_DX_BROKER_SI_MV_INC_x,EN FP Equity_DX_SUPPLY_SI_MV_NEW,EN FP Equity_DX_BROKER_SI_QTY_ADD,EN FP Equity_DX_BROKER_SI_QTY_NEW,EN FP Equity_DX_SUPPLY_SI_MV_DEC,EN FP Equity_DX_BROKER_SI_QTY_INC,EN FP Equity_DX_SUPPLY_SI_QTY_DEC,EN FP Equity_DX_BROKER_SI_MV_NEW_y,EN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EN FP Equity_DX_BROKER_SI_MV_INC_y,EN FP Equity_DX_SUPPLY_SI_QTY_INC_y,EN FP Equity_DX_BROKER_SI_MV_ADD,EN FP Equity_DX_SUPPLY_SI_QTY_ADD,EN FP Equity_DX_BROKER_SI_QTY_DEC,EN FP Equity_DX_SUPPLY_SI_MV,EN FP Equity_DX_BROKER_SI_MV_DEC,EN FP Equity_DX_SUPPLY_SI_MV_RMV,EN FP Equity_DX_BROKER_SI_MV_RMV,EN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EN FP Equity_DX_UTILIZATION_QUANTITY,EN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EN FP Equity_DX_ACTIVE_UTILIZATION_MV,EN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EN FP Equity_DX_BROKER_SI_CON_RATIO,EN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EN FP Equity_DX_DEMAND_SUPPLY_RATIO,EN FP Equity_PX_LAST
2021-04-05,11940331.0,408001110.27,3.99,12.86,3.14,411.57,1.0,328389964.92,9778248.0,9610476.0,334122734.16,,,7036.0,2.62,,,,0.35,70652.0,9697.0,,,2.62,7036.0,,,179719.0,333.0,7.85,,,18.78,18.78,42298208.0,1445329767.36,,1444.57,18.73,30.81,0.2853,41.24,0.2293,
2021-04-06,12597848.0,436767390.16,4.2,13.57,3.31,432.7,1.0,343159152.9,10326216.0,9897870.0,358009908.72,,,710660.0,10.27,,,,7.68,295483.0,226089.0,,,10.27,710660.0,,63397.0,8089.0,351.07,1.28,,,19.77,19.77,41903296.0,1452787272.32,,1434.96,19.66,29.12,0.2544,38.54,0.2412,34.67
2021-04-07,12545642.0,432573736.16,4.19,13.34,3.29,436.49,1.0,331584678.0,10189963.0,9616725.0,351349924.24,,,318607.0,2.21,,,,20.63,6430.0,633412.0,,,2.21,318607.0,,178552.0,287575.0,350.8,7.27,,,19.78,19.78,41319012.0,1424679533.76,,1431.04,19.69,29.44,0.2523,38.13,0.2436,34.48
2021-04-08,13728968.0,473649396.0,4.58,14.54,3.61,475.99,1.0,321189066.0,11621490.0,9309828.0,400941405.0,,,916606.0,4.38,,45794.0,,6.42,127540.0,180033.0,,,4.38,916606.0,1.58,694954.0,480231.0,398.89,17.57,,,22.49,22.49,40044120.0,1381522140.0,,1381.59,22.4,24.07,0.218,34.76,0.2657,34.5
2021-04-09,13497151.0,466731481.58,4.5,14.49,3.54,469.01,1.0,318224040.68,11526767.0,9202546.0,398595602.86,,,99696.0,4.59,,,,8.38,123449.0,248885.0,,,4.59,99696.0,,54466.0,230731.0,396.24,7.63,,,23.62,23.62,37283124.0,1289250427.92,,1288.07,23.53,25.5,0.2277,35.31,0.2765,34.58
2021-04-12,13366617.0,459410626.29,4.46,14.61,3.51,465.07,1.0,312061796.34,11615057.0,9079482.0,399209509.09,,,264891.0,5.82,,,,8.37,159561.0,243519.0,,,5.82,264891.0,,66918.0,282625.0,399.96,9.54,,,23.93,23.93,36928892.0,1269246018.04,,1275.72,23.87,27.0,0.2343,34.92,0.2754,34.37
2021-04-13,12942964.0,447308835.84,4.32,14.05,3.4,447.83,1.0,301708800.0,11438810.0,8730000.0,395325273.6,,,30520.0,0.68,,,,8.39,20000.0,227591.0,,,0.68,30520.0,,20824.0,369482.0,391.66,14.73,,,22.37,22.37,39690344.0,1371698288.64,,1365.71,22.29,27.79,0.231,33.68,0.2531,34.56
2021-04-14,14860176.0,510001240.32,4.96,16.39,3.9,515.7,1.0,304328893.44,12706545.0,8867392.0,436088624.4,,90901.0,648719.0,7.27,3.14,,,23.79,166671.0,669385.0,,90901.0,7.27,648719.0,,1197500.0,29279.0,435.8,0.99,,,24.81,24.81,38499016.0,1321286229.12,,1328.98,24.69,24.31,0.1969,30.27,0.2902,34.32
2021-04-15,15918727.0,547922583.34,5.31,17.59,4.18,549.97,1.0,316180158.06,13464467.0,9185943.0,463446954.14,,,62641.0,10.05,,136000.0,,0.18,332839.0,5044.0,,,10.05,62641.0,4.67,700325.0,150288.0,459.83,5.17,,,26.4,26.4,37533960.0,1291918903.2,,1291.33,26.26,23.15,0.1872,28.55,0.3121,34.42
2021-04-16,17867378.0,621963428.18,5.96,19.75,4.69,619.73,1.0,386801305.47,14574883.0,11111787.0,507351677.23,,,545183.0,67.56,,,,0.08,1925844.0,16394.0,,,67.56,545183.0,,581627.0,,501.04,,,,28.58,28.58,36417852.0,1267705428.12,,1257.48,28.49,20.95,0.1853,31.36,0.3504,34.81
2021-04-19,19705904.0,692662525.6,6.58,21.48,5.17,690.17,2.0,412382858.05,16067476.0,11732087.0,564771781.4,,,638350.0,23.81,,16715.0,,3.88,634105.0,113642.0,,,23.81,638350.0,0.57,967885.0,30520.0,556.73,1.0,,,31.67,31.67,34664764.0,1218466454.6,,1209.66,31.52,19.56,0.1768,28.44,0.3884,35.15
2021-04-20,20462304.0,702675519.36,6.83,22.01,5.37,718.99,2.0,408675875.8,15359369.0,11900870.0,527440731.46,,,439062.0,60.78,,,,60.72,1753505.0,1741436.0,,,60.78,439062.0,,594267.0,1584722.0,535.33,54.5,,,30.25,30.25,35418092.0,1216257279.28,,1241.35,30.13,19.75,0.1491,20.5,0.403,34.34
2021-04-21,19835364.0,685113472.56,6.62,20.95,5.21,684.55,2.0,390086263.16,14874200.0,11293754.0,513754868.0,,,11751.0,0.92,,,,19.48,17261.0,539570.0,,,0.92,11751.0,,42650.0,624377.0,508.68,25.85,,,29.17,29.17,36112716.0,1247333210.64,,1244.1,29.02,19.91,0.154,21.1,0.389,34.54
2021-04-22,19279968.0,662845299.84,6.43,20.67,5.06,667.96,2.0,369476806.14,14727590.0,10746853.0,506334544.2,,,19438.0,5.29,,,,5.6,158623.0,166048.0,,,5.29,19438.0,,,705524.0,506.05,22.97,,,28.7,28.7,36579392.0,1257599496.96,,1265.34,28.57,19.93,0.1569,21.67,0.3758,34.38
2021-04-23,20158100.0,696865517.0,6.73,21.88,5.29,694.78,2.0,370308758.21,15651515.0,10711853.0,541072873.55,,,140421.0,,,,,6.85,,198030.0,,,,140421.0,,981534.0,35000.0,534.63,1.97,,,30.3,30.3,35999332.0,1244496907.24,,1239.42,30.14,20.61,0.164,24.18,0.3903,34.57
2021-04-26,19479158.0,687029902.66,6.5,21.42,5.12,678.31,2.0,354732892.26,15531766.0,10057638.0,547805386.82,,,105188.0,,,,,12.07,,348319.0,,,,105188.0,,123382.0,654215.0,535.21,21.37,,,30.16,30.16,35973328.0,1268779278.56,,1250.4,29.97,21.2,0.1676,25.98,0.3782,35.27
2021-04-27,22489436.0,792752619.0,7.51,24.5,5.91,798.3,2.0,354999718.5,19065568.0,10070914.0,672061272.0,,,3220032.0,81.45,,,,78.97,2167084.0,2415069.0,,,81.45,3220032.0,,2728839.0,2153808.0,672.26,73.11,,,37.01,37.01,32449924.0,1143859821.0,,1144.02,37.01,20.31,0.1571,22.5,0.4366,35.25
2021-04-28,22245768.0,787945102.56,7.42,24.42,5.84,795.77,2.0,406123453.12,20412572.0,11465936.0,723013300.24,,,2257191.0,64.87,,2603737.0,,91.94,1774121.0,2606535.0,,,64.87,2257191.0,96.01,1696348.0,2982836.0,718.77,105.04,,,39.6,39.6,31134732.0,1102792207.44,,1097.65,39.57,24.28,0.1843,28.33,0.4316,35.42
2021-04-29,23730336.0,838630074.24,7.92,26.23,6.23,858.2,2.0,490390597.74,18946436.0,13876361.0,669567048.24,,,765311.0,97.04,,,,92.86,2515950.0,2644238.0,,,97.04,765311.0,,412792.0,105525.0,670.45,3.55,,,36.46,36.46,33021264.0,1166971469.76,,1168.14,36.47,22.4,0.2108,31.82,0.4566,35.34
2021-04-30,23051888.0,821569288.32,7.69,25.81,6.05,838.02,2.0,478796028.48,18756280.0,13434232.0,668473819.2,,,15858.0,14.9,,,,13.02,376385.0,372319.0,,,14.9,15858.0,,166303.0,818514.0,665.5,28.4,,,36.22,36.22,33023372.0,1176952978.08,,1171.57,36.23,22.95,0.2002,28.53,0.4452,35.64
2021-05-03,23142568.0,793327207.2,7.72,25.97,6.08,843.27,2.0,466307192.31,18707720.0,13602894.0,641300622.33,,,48778.0,8.35,,5245.0,,6.37,210974.0,182360.0,,,8.35,48778.0,0.19,85024.0,47557.0,666.69,1.59,,,35.98,35.98,33293556.0,1141303065.39,,1188.22,35.94,23.03,0.1984,27.95,0.445,35.98
2021-05-04,23454820.0,802623940.4,7.83,26.61,6.16,860.22,2.0,447871667.98,18967834.0,13088009.0,649079279.48,,4000.0,518553.0,10.0,0.14,,,26.98,194167.0,760118.0,,4000.0,10.0,518553.0,,499152.0,709052.0,679.79,27.18,0.05,,36.51,36.51,32984950.0,1128744989.0,1474.0,1180.05,36.55,24.38,0.2017,27.39,0.4515,34.22
2021-05-05,23662434.0,820849835.46,7.9,28.61,6.21,835.52,2.0,455838255.84,18790652.0,13140336.0,651847717.88,,,116035.0,8.1,,,,18.97,440000.0,521330.0,,,8.1,116035.0,,228112.0,387673.0,646.34,20.12,,,36.15,36.15,33191204.0,1151402866.76,,1144.08,36.1,24.93,0.1991,25.47,0.4552,34.69
2021-05-06,25402260.0,891873348.6,8.48,30.49,6.67,901.36,2.0,488149848.62,18766868.0,13903442.0,658904735.48,,,18551.0,27.86,,,,1.87,765306.0,56465.0,,,27.86,18551.0,,14130.0,2200.0,650.76,0.03,,,36.0,36.0,33363028.0,1171375913.08,,1158.76,35.96,23.17,0.1859,23.73,0.4873,35.11
2021-05-07,25383136.0,890186579.52,8.47,30.41,6.67,906.61,2.0,485002318.5,18937390.0,13829550.0,664134267.3,,89704.0,39304.0,,3.15,60519.0,,0.07,,2184.0,,89704.0,,39304.0,2.1,43699.0,134411.0,662.57,3.69,,,36.52,36.52,32911070.0,1154191224.9,,1153.13,36.49,23.78,0.1964,25.35,0.4896,35.07
2021-05-10,24428400.0,865009644.0,8.15,29.1,6.41,880.11,2.0,497426401.25,19140100.0,14047625.0,677750941.0,,,6395.0,10.09,,,,0.87,220300.0,27086.0,,,10.09,6395.0,,223401.0,2225.0,672.79,0.0,,,37.0,37.0,32591204.0,1154054533.64,,1145.49,37.0,24.04,0.1946,26.39,0.4722,35.41
2021-05-11,20603406.0,716998528.8,6.88,24.31,5.41,744.23,2.0,426554040.0,18640360.0,12257300.0,648684528.0,,,211793.0,45.51,,1000.0,,60.13,1286156.0,1720627.0,,,45.51,211793.0,0.03,1009093.0,3077481.0,658.95,110.44,,,35.99,35.99,33149920.0,1153617216.0,,1170.15,36.03,18.07,0.1658,27.73,0.3978,34.8
2021-05-12,20593508.0,720772780.0,6.87,23.79,5.41,731.08,2.0,432956230.0,18536050.0,12370178.0,648761750.0,,,1349859.0,93.6,,,,64.78,2686913.0,1815053.0,,,93.6,1349859.0,,360885.0,2574035.0,647.07,99.25,,,35.79,35.79,33254726.0,1163915410.0,,1161.38,35.78,22.09,0.1639,27.71,0.3976,35.0
2021-05-13,20108106.0,689305873.68,6.71,23.19,5.28,709.21,2.0,418452257.76,16739059.0,12206892.0,573814942.52,,,129902.0,16.98,,,,92.66,544821.0,2670176.0,,,16.98,129902.0,,743283.0,708107.0,584.01,26.17,,,32.31,32.31,35073604.0,1202323145.12,,1222.28,32.33,22.97,0.1594,25.69,0.3881,34.28
2021-05-14,21051904.0,727764321.28,7.03,24.33,5.53,731.0,2.0,445808704.82,14362847.0,12895826.0,496523620.79,,,81381.0,33.65,,19718.0,,101.37,1112049.0,2849397.0,,,33.65,81381.0,0.67,391804.0,442833.0,492.02,15.99,,,27.77,27.77,37362648.0,1291626741.36,,1281.05,27.75,18.43,0.15,24.7,0.407,34.57
2021-05-17,18361618.0,629619881.22,6.13,21.08,4.82,641.99,1.0,451335267.0,12258010.0,13162300.0,420327162.9,,,87283.0,21.93,,,,91.86,577673.0,2691745.0,,,21.93,87283.0,,499625.0,311199.0,422.9,11.18,,,23.87,23.87,39086176.0,1340264975.04,,1346.23,23.9,14.99,0.1618,30.37,0.3576,34.29
2021-05-18,19485340.0,658994198.8,6.5,22.38,5.12,672.82,2.0,418282513.28,12738232.0,12367904.0,430807006.24,,,544126.0,41.52,,,,29.03,1237297.0,814976.0,,,41.52,544126.0,,751072.0,2031693.0,434.55,73.67,,,24.85,24.85,38513168.0,1302515341.76,,1314.86,24.84,18.85,0.1591,28.08,0.3802,33.82
2021-05-19,17139956.0,561162159.44,5.72,19.94,4.5,586.85,1.0,386915394.06,11776415.0,11817819.0,385559827.1,,,273309.0,25.53,,,,92.02,848348.0,2657677.0,,,25.53,273309.0,,1422551.0,1398433.0,396.84,48.14,,,23.17,23.17,39053360.0,1278607006.4,,1315.73,23.17,25.56,0.2128,33.47,0.3372,32.74
2021-05-20,15494255.0,508831334.2,5.17,17.4,4.07,522.12,1.0,360550918.28,11107784.0,10979017.0,364779626.56,,,9098.0,0.92,,,,56.97,165576.0,1676415.0,,,0.92,9098.0,,998686.0,1004378.0,363.75,34.57,,,22.05,22.05,39271260.0,1289668178.4,,1285.95,22.05,28.97,0.2418,36.61,0.3076,32.84
2021-05-21,15875355.0,527061786.0,5.3,17.36,4.17,536.29,1.0,368420200.8,10610431.0,11096994.0,352266309.2,,,573479.0,22.36,,,,39.2,663971.0,1204165.0,,,22.36,573479.0,,133333.0,545994.0,349.63,18.48,,,21.11,21.11,39647500.0,1316297000.0,,1306.11,21.12,28.77,0.2317,35.71,0.3159,33.2
2021-05-24,15079642.0,503660042.8,5.03,16.16,3.96,512.17,1.0,369142745.2,9916012.0,11052178.0,331194800.8,,,203785.0,1.91,,,,33.75,47779.0,1022394.0,,,1.91,203785.0,,124190.0,92595.0,329.09,1.73,,,19.83,19.83,40090428.0,1339020295.2,,1331.89,19.81,29.78,0.2457,37.31,0.3016,33.4
2021-05-25,16899570.0,560727732.6,5.64,18.32,4.44,573.24,1.0,374076297.0,9492255.0,11274150.0,314953020.9,,,257636.0,1.01,,292900.0,,23.12,33772.0,699715.0,,,1.01,257636.0,9.78,18322.0,104700.0,316.27,3.04,,,18.92,18.92,40678516.0,1349713160.88,,1355.68,18.92,26.02,0.2587,41.82,0.3368,33.18
2021-05-26,16014991.0,532658600.66,5.34,17.28,4.21,543.56,1.0,365128113.7,8695768.0,10977995.0,289221243.68,,,3455.0,0.02,,,,58.33,2600.0,1748230.0,,,0.02,3455.0,,948288.0,298755.0,289.23,10.41,,,17.32,17.32,41512960.0,1380721049.6,,1380.21,17.32,27.05,0.2576,40.97,0.319,33.26
2021-05-27,15976833.0,534105527.19,5.33,17.19,4.2,543.94,1.0,369228900.91,8590768.0,11044837.0,287189374.24,,,,2.22,,,,6.13,66842.0,183970.0,,,2.22,,,78970.0,,286.19,,,,17.12,17.12,41589232.0,1390328025.76,,1385.33,17.12,27.07,0.259,41.13,0.3184,33.43
2021-05-28,16386104.0,547132012.56,5.47,16.98,4.3,558.77,1.0,382837586.04,8866206.0,11465636.0,296042618.34,,,57992.0,14.14,,,,5.53,420799.0,166013.0,,,14.14,57992.0,,383459.0,,296.38,,,,17.66,17.66,41341152.0,1380381065.28,,1382.13,17.66,26.44,0.2415,39.06,0.3264,33.39
2021-05-31,15989630.0,533733849.4,5.34,16.58,4.2,544.35,1.0,380196130.44,8633802.0,11389938.0,288196310.76,,,152590.0,1.16,,3000.0,,17.62,39364.0,522738.0,,,1.16,152590.0,0.1,137744.0,118062.0,288.01,4.38,,,17.24,17.24,41451376.0,1383646930.88,,1382.69,17.24,26.98,0.2402,38.43,0.3192,33.38
2021-06-01,14287687.0,481495051.9,4.77,14.84,3.75,481.95,1.0,359889377.0,8867510.0,10679210.0,298835087.0,,,42053.0,3.21,,,,3.75,79340.0,112420.0,,,3.21,42053.0,,304075.0,790068.0,296.41,32.7,,,17.73,17.73,41148808.0,1386714829.6,,1376.81,17.71,28.76,0.2048,30.54,0.2857,33.7
2021-06-02,15835152.0,535386489.12,5.28,16.73,4.16,542.74,1.0,385180864.53,8635408.0,11392513.0,291963144.48,,,22042.0,40.89,,90899.0,,23.18,1025659.0,694857.0,,,40.89,22042.0,3.1,440713.0,403255.0,290.78,12.26,,,17.41,17.41,40951808.0,1384580628.48,,1382.39,17.38,26.97,0.2455,38.48,0.3193,33.81
2021-06-03,16820692.0,564670630.44,5.61,17.72,4.42,577.71,1.0,417177881.28,8182534.0,12427104.0,274687666.38,,,227108.0,66.04,,,,23.53,1940528.0,705916.0,,,66.04,227108.0,,25934.0,905937.0,276.52,30.64,,,16.63,16.63,41018256.0,1376982853.92,,1389.36,16.6,28.86,0.2461,36.23,0.3419,33.57
2021-06-04,13649546.0,455894836.4,4.55,14.35,3.58,462.05,1.0,350100035.8,8142435.0,10482037.0,271957329.0,,,84395.0,0.0,,,,5.51,20748.0,163837.0,,,0.0,84395.0,,39343.0,1965815.0,272.91,73.05,,,16.64,16.64,40778152.0,1361990276.8,,1366.55,16.65,24.84,0.2173,32.6,0.279,33.4
2021-06-07,13770716.0,466276443.76,4.59,14.34,3.62,465.99,1.0,358872219.02,8229652.0,10598707.0,278656016.72,,,18538.0,10.1,,,,6.82,268965.0,202903.0,,,10.1,18538.0,,271582.0,152295.0,275.07,5.52,,,16.72,16.72,40986468.0,1387801806.48,,1371.91,16.7,23.43,0.2083,32.17,0.2798,33.86
2021-06-08,13268125.0,453106468.75,4.43,13.71,3.48,454.41,1.0,353974995.0,7117513.0,10365300.0,243063068.95,,,69.0,5.13,,,,39.76,120893.0,1192623.0,,,5.13,69.0,,80415.0,354300.0,240.93,10.42,,,14.42,14.42,42235144.0,1442330167.6,,1430.85,14.41,25.2,0.2248,32.92,0.2688,34.15
2021-06-09,13316922.0,452109501.9,4.44,13.61,3.5,457.71,1.0,349993843.15,7200748.0,10309097.0,244465394.6,,,41969.0,3.2,,,,2.72,72015.0,81850.0,,,3.2,41969.0,,123116.0,128218.0,245.63,3.93,,,14.58,14.58,42181960.0,1432077542.0,,1439.07,14.58,25.74,0.2242,32.54,0.2697,33.95
2021-06-10,13125986.0,435782735.2,4.38,13.39,3.45,447.03,1.0,334099734.0,6941157.0,10063245.0,230446412.4,,,,1.01,,7432.0,,15.84,44766.0,462605.0,,,1.01,,0.25,203014.0,298050.0,234.97,10.81,,,14.05,14.05,42466500.0,1409887800.0,,1435.71,14.06,26.53,0.2181,30.76,0.2657,33.2
2021-06-11,12654769.0,425579881.47,4.22,12.76,3.32,426.26,1.0,333336927.96,6504822.0,9911892.0,218757163.86,,,229269.0,,,,,25.37,,729843.0,,,,229269.0,,64239.0,151353.0,216.82,5.97,,,13.25,13.25,42579096.0,1431934998.48,,1419.78,13.25,26.8,0.2276,31.67,0.2578,33.63
2021-06-14,11539096.0,386444325.04,3.85,11.57,3.03,391.31,1.0,298036887.2,5991163.0,8899280.0,200644048.87,,,8806.0,2.8,,11258.0,,21.35,53990.0,647126.0,,,2.8,8806.0,0.38,124661.0,1077860.0,201.23,35.23,,,12.29,12.29,42760520.0,1432049814.8,,1436.09,12.29,21.0,0.2303,35.29,0.2367,33.49
2021-06-15,11973387.0,402066335.46,3.99,12.04,3.14,405.21,1.0,314766361.08,6271278.0,9373626.0,210589515.24,,,351917.0,5.81,,300950.0,,7.11,173396.0,210724.0,,,5.81,351917.0,10.59,138922.0,,210.07,,,,12.8,12.8,42712720.0,1434293137.6,,1431.08,12.8,21.07,0.2183,33.9,0.2444,33.58
2021-06-16,12093085.0,405843932.6,4.03,12.24,3.18,411.35,1.0,310679216.56,6375895.0,9257426.0,213975036.2,,,108370.0,4.68,,,,6.01,107903.0,179955.0,,,4.68,108370.0,,176202.0,224103.0,215.21,6.99,,,13.13,13.13,42183416.0,1415675440.96,,1422.21,13.14,20.86,0.2164,33.18,0.249,33.56
2021-06-17,10473078.0,353885305.62,3.49,10.68,2.75,356.0,1.0,258799062.97,6078723.0,7659043.0,205400050.17,,,4.0,3.02,,,,11.31,90000.0,336674.0,,,3.02,4.0,,39498.0,1688383.0,205.3,57.65,,,12.57,12.57,42280444.0,1428656202.76,,1429.06,12.56,21.74,0.2282,35.4,0.2166,33.79
2021-06-18,10219229.0,336110441.81,3.41,10.45,2.68,345.67,1.0,252174010.66,5641584.0,7667194.0,185551697.76,,,,1.22,,90423.0,,18.89,32928.0,560490.0,,,1.22,,3.03,123351.0,115200.0,189.74,3.52,,,11.62,11.62,42914688.0,1411464088.32,,1446.02,11.6,21.81,0.2313,35.44,0.2105,32.89
2021-06-21,10422187.0,342473064.82,3.48,9.4,2.74,346.64,1.0,264406872.76,5878190.0,8046466.0,193157323.4,,115111.0,92104.0,9.09,3.77,72700.0,,16.21,307670.0,472683.0,,115111.0,9.09,92104.0,2.39,532852.0,1098.0,193.03,0.0,1.04,,12.03,12.03,42988928.0,1412616174.08,30778.0,1411.27,12.03,21.77,0.2288,34.39,0.2133,32.86
2021-06-22,11651400.0,379719126.0,3.89,10.54,3.06,385.45,1.0,293616476.36,6686470.0,9009404.0,217912057.3,,,659450.0,32.12,,,,11.39,991405.0,346800.0,,,32.12,659450.0,,495630.0,28467.0,218.88,1.62,,,13.65,13.65,42295464.0,1378409171.76,,1386.79,13.63,19.44,0.2079,32.62,0.2379,32.59
2021-06-23,11990789.0,382985800.66,4.0,11.0,3.15,392.81,1.0,294245557.18,6938153.0,9212447.0,221604606.82,,,104740.0,5.17,,7600.0,,2.09,231343.0,62182.0,,,5.17,104740.0,0.24,209125.0,35900.0,224.96,1.46,,,14.17,14.17,42037448.0,1342676089.12,,1364.64,14.15,19.12,0.2064,32.95,0.2448,31.94
2021-06-24,11936144.0,382553415.2,3.98,10.83,3.13,386.48,1.0,290393640.2,7022220.0,9060644.0,225062151.0,,,209272.0,6.26,,,,9.13,194594.0,274984.0,,,6.26,209272.0,,149779.0,346397.0,224.44,14.82,,,14.41,14.41,41699060.0,1336454873.0,,1333.8,14.4,18.9,0.1959,30.9,0.245,32.05
2021-06-25,11457671.0,364812244.64,3.82,10.35,3.01,371.01,1.0,273959128.96,6856307.0,8604244.0,218304814.88,,,37821.0,0.38,,,,14.57,12000.0,455398.0,,,0.38,37821.0,,251664.0,468400.0,219.27,15.34,,,14.07,14.07,41878140.0,1333399977.6,,1340.9,14.05,19.19,0.2045,31.9,0.2351,31.84
2021-06-28,11588810.0,363540969.7,3.87,10.51,3.04,372.45,1.0,272579419.75,6757751.0,8689175.0,211990648.87,,,127516.0,7.51,,,,12.51,285034.0,381681.0,,,7.51,127516.0,,184999.0,200103.0,214.37,6.45,0.94,,13.95,13.95,41684668.0,1307648035.16,29390.0,1325.32,13.92,19.13,0.2136,33.22,0.2392,31.37
2021-06-29,11632554.0,364331591.28,3.88,10.44,3.05,370.6,1.0,275366724.12,6756831.0,8792041.0,211623946.92,,,58364.0,3.78,,,,3.82,126878.0,112101.0,,,3.78,58364.0,,52817.0,24012.0,212.05,2.03,,,14.01,14.01,41487624.0,1299392383.68,,1303.03,14.0,19.06,0.2087,32.7,0.2411,31.32
2021-06-30,11557610.0,360481855.9,3.86,10.4,3.03,366.99,1.0,271210929.55,6784111.0,8695445.0,211596422.09,,,64206.0,1.85,,,,7.16,58959.0,228596.0,,,1.85,64206.0,,191670.0,155555.0,212.61,5.29,,,14.14,14.14,41202408.0,1285103105.52,,1292.31,14.13,19.48,0.2107,32.79,0.2409,31.19
2021-07-01,14099433.0,446106060.12,4.7,12.81,3.7,447.77,1.0,277834098.92,9537766.0,8781103.0,301774916.24,,2697322.0,17163.0,3.19,85.15,,,4.24,95169.0,135137.0,,2697322.0,3.19,17163.0,,174307.0,9511.0,299.44,0.3,,,18.05,18.05,43316016.0,1370518746.24,,1357.27,18.07,26.71,0.2045,27.86,0.2668,31.64
2021-07-02,14389722.0,453851831.88,4.8,13.2,3.78,459.64,1.0,284932391.54,9761716.0,9034001.0,307884522.64,,,172476.0,13.75,,30000.0,,6.52,413621.0,208397.0,,,13.75,172476.0,0.95,259871.0,190723.0,308.37,6.13,,,18.46,18.46,43107660.0,1359615596.4,,1363.24,18.45,26.53,0.1995,27.76,0.2722,31.54
2021-07-05,14811322.0,467593435.54,4.94,13.78,3.89,472.85,1.0,297593721.04,9832517.0,9426472.0,310412561.69,,,142804.0,13.15,,,,10.45,418245.0,330167.0,,,13.15,142804.0,,258164.0,25774.0,310.31,0.82,,,18.56,18.56,43132380.0,1361689236.6,,1360.95,18.57,26.22,0.1937,26.99,0.2796,31.57
2021-07-06,13982529.0,436115079.51,4.66,12.88,3.67,443.82,1.0,244190128.04,9497313.0,7829116.0,296221192.47,,,148746.0,14.77,,66321.0,,37.88,469605.0,1202430.0,,,14.77,148746.0,2.08,718480.0,2133282.0,298.61,68.89,,,17.91,17.91,43518036.0,1357327542.84,,1372.33,17.87,29.25,0.2229,30.56,0.2637,31.19
2021-07-07,13399591.0,415789308.73,4.47,12.34,3.52,422.16,1.0,248088480.51,8470971.0,7995117.0,262854230.13,,,92081.0,8.26,,,,32.54,313775.0,1020519.0,,,8.26,92081.0,,31796.0,147774.0,264.04,5.15,4.05,,16.04,16.04,44330624.0,1375579262.72,129700.0,1383.41,16.03,29.51,0.235,33.04,0.2538,31.03
2021-07-08,12847284.0,397623439.8,4.29,11.83,3.37,405.0,1.0,230173200.15,9633052.0,7436937.0,298142959.4,,,637793.0,1.68,,,,7.53,54819.0,237829.0,,,1.68,637793.0,,762117.0,612999.0,298.59,18.05,,,18.91,18.91,41305576.0,1278407577.2,,1280.53,18.91,30.07,0.227,30.62,0.2522,30.95
2021-07-09,12586328.0,399741777.28,4.2,11.79,3.3,399.2,1.0,232326623.2,9393374.0,7315070.0,298333558.24,,,95147.0,,,,,10.67,,343500.0,,,,95147.0,,8675.0,121867.0,292.11,2.37,,,18.51,18.51,41343368.0,1313065367.68,,1286.11,18.51,29.78,0.2256,30.17,0.2481,31.76
2021-07-12,12469815.0,397413004.05,4.16,11.45,3.27,402.61,1.0,228495725.66,9293036.0,7169618.0,296169057.32,,,22598.0,1.2,,,,5.51,31000.0,182181.0,,,1.2,22598.0,,59245.0,176452.0,295.61,5.12,,,17.43,17.43,44028328.0,1403182813.36,,1399.66,17.44,30.39,0.2309,30.57,0.2339,31.87
