,ANRJ FP Equity_DX_SI_QTY,ANRJ FP Equity_DX_SHORT_INTEREST_VALUE,ANRJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ANRJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ANRJ FP Equity_DX_SI_MV,ANRJ FP Equity_DX_DSS,ANRJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ANRJ FP Equity_DX_SUPPLY_SI_QTY,ANRJ FP Equity_DX_BROKER_SI_QTY,ANRJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ANRJ FP Equity_DX_BROKER_SI_MV_NEW_x,ANRJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,ANRJ FP Equity_DX_BROKER_SI_MV_INC_x,ANRJ FP Equity_DX_BROKER_SI_QTY_ADD,ANRJ FP Equity_DX_BROKER_SI_QTY_NEW,ANRJ FP Equity_DX_SUPPLY_SI_MV_DEC,ANRJ FP Equity_DX_BROKER_SI_QTY_INC,ANRJ FP Equity_DX_SUPPLY_SI_QTY_DEC,ANRJ FP Equity_DX_BROKER_SI_MV_NEW_y,ANRJ FP Equity_DX_BROKER_SI_MV_INC_y,ANRJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,ANRJ FP Equity_DX_BROKER_SI_MV_ADD,ANRJ FP Equity_DX_SUPPLY_SI_QTY_ADD,ANRJ FP Equity_DX_BROKER_SI_QTY_DEC,ANRJ FP Equity_DX_SUPPLY_SI_MV,ANRJ FP Equity_DX_BROKER_SI_MV_DEC,ANRJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ANRJ FP Equity_DX_UTILIZATION_QUANTITY,ANRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ANRJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ANRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ANRJ FP Equity_DX_ACTIVE_UTILIZATION_MV,ANRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ANRJ FP Equity_DX_BROKER_SI_CON_RATIO,ANRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ANRJ FP Equity_DX_DEMAND_SUPPLY_RATIO,ANRJ FP Equity_PX_LAST
2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.5
2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.4
2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.82
2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.26
2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.4
2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.52
2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.16
2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.02
2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.72
2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.98
2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.38
2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.4
2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.56
2020-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.64
2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.04
2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.94
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.56
2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.3
2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.72
2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.44
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.96
2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.32
2020-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.64
2020-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.52
2020-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.28
2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.9
2020-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.62
2020-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0
2020-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.58
2020-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.54
2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.18
2020-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.22
2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.96
2020-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.48
2020-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.04
2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.86
2020-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.88
2020-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.34
2020-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.48
2020-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.82
2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.02
2020-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.5
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.86
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.68
2020-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.1
2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.06
2020-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.36
2020-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.24
2020-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.48
2020-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.58
2020-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.82
2020-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.88
2020-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.2
2020-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.34
2020-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.48
2020-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.16
2020-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.02
2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.46
2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.64
2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.44
2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.62
2020-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.08
2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0
2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.06
2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.82
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.62
2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.26
2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.64
2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.6
2020-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.26
2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.92
2020-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.3
2020-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.38
2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.6
2020-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.66
2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.46
2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.58
2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.5
2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.24
2020-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.72
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0
2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.86
2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.9
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.96
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.08
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.68
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.5
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.3
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.6
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.58
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.24
2020-09-07,1400.0,223692.0,9.71,1.77,0.22,,223692.0,0.0,1400.0,0.0,,,,1400.0,,,,,,,,0.22,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,159.78
2020-09-08,1400.0,215376.0,9.69,1.77,0.22,,215376.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,153.84
2020-09-09,1400.0,218960.0,9.59,1.77,0.22,,218960.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,156.4
2020-09-10,1400.0,217280.0,9.39,1.77,0.22,,217280.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,155.2
2020-09-11,1400.0,215852.0,10.01,1.77,0.22,,215852.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,154.18
2020-09-14,1400.0,213192.0,10.29,1.77,0.21,,213192.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,152.28
2020-09-15,1400.0,216188.0,10.47,1.77,0.21,,216188.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,154.42
2020-09-16,1400.0,217000.0,10.91,1.77,0.22,,217000.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,155.0
2020-09-17,1400.0,215012.0,8.84,1.77,0.22,,215012.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,153.58
2020-09-18,1400.0,211344.0,6.34,1.77,0.21,,211344.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,150.96
2020-09-21,1400.0,202664.0,5.8,1.77,0.21,,202664.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,144.76
2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.8
2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.76
2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.8
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.02
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.54
2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.82
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.64
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.18
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.46
2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.62
2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.42
2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.94
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.6
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.4
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.78
2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.14
2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.72
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.08
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.32
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.7
2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.86
2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.12
2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.46
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.58
2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.36
2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.32
2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.46
2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.24
2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.92
2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.72
2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.32
2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.42
2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.16
2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.32
2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.06
2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.74
2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.16
2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.32
2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.88
2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.34
2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0
2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.4
2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.34
2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.18
2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.24
2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.9
2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.68
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.82
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.4
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.72
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.4
2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.44
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.92
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.56
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.96
2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.8
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.66
2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.32
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.96
2020-12-14,750.0,137580.0,1.77,0.83,0.14,,137580.0,0.0,750.0,0.0,,,,750.0,,,,,,,,0.14,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,183.44
2020-12-15,750.0,138855.0,1.2,0.83,0.14,,138855.0,0.0,750.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,185.14
2020-12-16,750.0,139875.0,1.21,0.83,0.14,,139875.0,0.0,750.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,186.5
2020-12-17,750.0,139275.0,1.2,0.83,0.14,,139275.0,0.0,750.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,185.7
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.48
2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.54
2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.3
2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0
2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.52
2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.28
2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.22
2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.42
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.44
2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.9
2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.62
2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.88
2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.38
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.3
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.88
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.75
2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.98
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.1
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.85
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.68
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.68
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.45
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.64
2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.96
2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.96
2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.16
2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.82
2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.38
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.26
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.64
2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.96
2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.12
2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.94
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.6
2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.42
2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.08
2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.44
2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.16
2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.76
2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.68
2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.94
2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.38
2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.34
2021-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,103671.44,0.0,0.0,,0.0,,0.0,196.72
2021-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,105716.2,0.0,0.0,,0.0,,0.0,200.6
2021-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,106664.8,0.0,0.0,,0.0,,0.0,202.4
2021-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,110090.3,0.0,0.0,,0.0,,0.0,208.9
2021-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,111091.6,0.0,0.0,,0.0,,0.0,210.8
2021-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,107297.2,0.0,0.0,,0.0,,0.0,203.6
2021-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,109220.75,0.0,0.0,,0.0,,0.0,207.25
2021-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,109220.75,0.0,0.0,,0.0,,0.0,207.25
2021-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,110564.6,0.0,0.0,,0.0,,0.0,209.8
2021-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,113384.05,0.0,0.0,,0.0,,0.0,215.15
2021-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,114438.05,0.0,0.0,,0.0,,0.0,217.15
2021-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,114754.25,0.0,0.0,,0.0,,0.0,217.75
2021-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,115070.45,0.0,0.0,,0.0,,0.0,218.35
2021-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,115465.7,0.0,0.0,,0.0,,0.0,219.1
2021-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,117046.7,0.0,0.0,,0.0,,0.0,222.1
2021-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,117784.5,0.0,0.0,,0.0,,0.0,223.5
2021-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,115676.5,0.0,0.0,,0.0,,0.0,219.5
2021-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,114148.2,0.0,0.0,,0.0,,0.0,216.6
2021-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,114253.6,0.0,0.0,,0.0,,0.0,216.8
2021-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,113305.0,0.0,0.0,,0.0,,0.0,215.0
2021-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,527.0,112488.15,0.0,0.0,,0.0,,0.0,213.45
