,CRP FP Equity_DX_SI_QTY,CRP FP Equity_DX_SHORT_INTEREST_VALUE,CRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CRP FP Equity_DX_SI_MV,CRP FP Equity_DX_DSS,CRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CRP FP Equity_DX_SUPPLY_SI_QTY,CRP FP Equity_DX_BROKER_SI_QTY,CRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CRP FP Equity_DX_BROKER_SI_MV_NEW_x,CRP FP Equity_DX_SUPPLY_SI_QTY_INC_x,CRP FP Equity_DX_BROKER_SI_MV_INC_x,CRP FP Equity_DX_BROKER_SI_QTY_ADD,CRP FP Equity_DX_BROKER_SI_QTY_NEW,CRP FP Equity_DX_SUPPLY_SI_MV_DEC,CRP FP Equity_DX_BROKER_SI_QTY_INC,CRP FP Equity_DX_SUPPLY_SI_QTY_DEC,CRP FP Equity_DX_BROKER_SI_MV_NEW_y,CRP FP Equity_DX_BROKER_SI_MV_INC_y,CRP FP Equity_DX_SUPPLY_SI_QTY_INC_y,CRP FP Equity_DX_BROKER_SI_MV_ADD,CRP FP Equity_DX_SUPPLY_SI_QTY_ADD,CRP FP Equity_DX_BROKER_SI_QTY_DEC,CRP FP Equity_DX_SUPPLY_SI_MV,CRP FP Equity_DX_BROKER_SI_MV_DEC,CRP FP Equity_DX_SUPPLY_SI_MV_RMV,CRP FP Equity_DX_BROKER_SI_MV_RMV,CRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CRP FP Equity_DX_UTILIZATION_QUANTITY,CRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CRP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CRP FP Equity_DX_ACTIVE_UTILIZATION_MV,CRP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CRP FP Equity_DX_BROKER_SI_CON_RATIO,CRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CRP FP Equity_DX_DEMAND_SUPPLY_RATIO,CRP FP Equity_PX_LAST
2013-11-04,10000.0,1334500.0,3.24,0.23,1.37,,1334500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.82,0.5003,51.18,0.2776,133.45
2013-11-05,10000.0,1331300.0,3.26,0.23,1.37,,1331300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.69,0.5003,51.31,0.2776,133.13
2013-11-06,10000.0,1332300.0,3.09,0.23,1.36,,1332300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.89,0.5002,51.11,0.2776,133.23
2013-11-07,10000.0,1335900.0,3.16,0.23,1.37,,1335900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.6,0.5004,51.4,0.2776,133.59
2013-11-08,10000.0,1332300.0,3.04,0.23,1.37,,1332300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.74,0.5003,51.26,0.2776,133.23
2013-11-11,10000.0,1332800.0,3.64,0.23,1.36,,1332800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.95,0.5002,51.05,0.2776,133.28
2013-11-12,10000.0,1331700.0,3.63,0.23,1.36,,1331700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.0,0.5002,51.0,0.2776,133.17
2013-11-13,10000.0,1332700.0,3.72,0.23,1.37,,1332700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.94,0.5002,51.06,0.2776,133.27
2013-11-14,5000.0,667600.0,1.67,0.11,0.67,,667600.0,0.0,5000.0,0.0,,,,,,,,,,,,,,5000.0,0.0,0.7,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2077,133.52
2013-11-15,5000.0,666800.0,1.66,0.11,0.67,,666800.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2077,133.36
2013-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,5000.0,0.0,0.67,,,0.0,0.0,24075.0,3210642.0,,3.21,0.0,,0.0,,0.0,133.36
2013-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24075.0,3211364.25,,3.21,0.0,,0.0,,0.0,133.39
2013-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24075.0,3212086.5,,3.21,0.0,,0.0,,0.0,133.42
2013-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24075.0,3208234.5,,3.22,0.0,,0.0,,0.0,133.26
2013-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24075.0,3204864.0,,3.21,0.0,,0.0,,0.0,133.12
2013-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24075.0,3208234.5,,3.21,0.0,,0.0,,0.0,133.26
2013-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24075.0,3212086.5,,3.22,0.0,,0.0,,0.0,133.42
2013-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24075.0,3211364.25,,3.21,0.0,,0.0,,0.0,133.39
2013-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24075.0,3210642.0,,3.21,0.0,,0.0,,0.0,133.36
2013-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,21795.0,2908106.85,,2.91,0.0,,0.0,,0.0,133.43
2013-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,21795.0,2904837.6,,2.9,0.0,,0.0,,0.0,133.28
2013-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,21795.0,2906145.3,,2.91,0.0,,0.0,,0.0,133.34
2013-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,21795.0,2898081.15,,2.9,0.0,,0.0,,0.0,132.97
2013-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,21795.0,2890888.8,,2.89,0.0,,0.0,,0.0,132.64
2013-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,21795.0,2893504.2,,2.9,0.0,,0.0,,0.0,132.76
2013-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,21795.0,2896773.45,,2.9,0.0,,0.0,,0.0,132.91
2013-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,21795.0,2897427.3,,2.9,0.0,,0.0,,0.0,132.94
2013-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20080.0,2666624.0,,2.66,0.0,,0.0,,0.0,132.8
2013-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20080.0,2667427.2,,2.67,0.0,,0.0,,0.0,132.84
2013-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20080.0,2668431.2,,2.67,0.0,,0.0,,0.0,132.89
2013-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20080.0,2666222.4,,2.67,0.0,,0.0,,0.0,132.78
2013-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20080.0,2669836.8,,2.67,0.0,,0.0,,0.0,132.96
2013-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4458361.6,,4.44,0.0,,0.0,,0.0,132.8
2013-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4461383.08,,4.46,0.0,,0.0,,0.0,132.89
2013-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4465747.44,,4.47,0.0,,0.0,,0.0,133.02
2013-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4464404.56,,4.46,0.0,,0.0,,0.0,132.98
2013-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4464404.56,,4.47,0.0,,0.0,,0.0,
2013-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4464404.56,,4.48,0.0,,0.0,,0.0,
2013-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4464404.56,,4.46,0.0,,0.0,,0.0,
2013-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4450975.76,,4.44,0.0,,0.0,,0.0,132.58
2013-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4457018.72,,4.46,0.0,,0.0,,0.0,132.76
2013-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4457018.72,,4.44,0.0,,0.0,,0.0,
2014-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4457018.72,,4.45,0.0,,0.0,,0.0,
2014-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4458025.88,,4.46,0.0,,0.0,,0.0,132.79
2014-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4462390.24,,4.46,0.0,,0.0,,0.0,132.92
2014-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4461718.8,,4.46,0.0,,0.0,,0.0,132.9
2014-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4468433.2,,4.46,0.0,,0.0,,0.0,133.1
2014-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4465076.0,,4.47,0.0,,0.0,,0.0,133.0
2014-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4463397.4,,4.47,0.0,,0.0,,0.0,132.95
2014-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4474140.44,,4.48,0.0,,0.0,,0.0,133.27
2014-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4479847.68,,4.48,0.0,,0.0,,0.0,133.44
2014-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4475483.32,,4.47,0.0,,0.0,,0.0,133.31
2014-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4474811.88,,4.48,0.0,,0.0,,0.0,133.29
2014-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4486562.08,,4.5,0.0,,0.0,,0.0,133.64
2014-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4487569.24,,4.49,0.0,,0.0,,0.0,133.67
2014-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4489583.56,,4.49,0.0,,0.0,,0.0,133.73
2014-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4489583.56,,4.49,0.0,,0.0,,0.0,133.73
2014-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4488912.12,,4.49,0.0,,0.0,,0.0,133.71
2014-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4492940.76,,4.5,0.0,,0.0,,0.0,133.83
2014-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4497640.84,,4.49,0.0,,0.0,,0.0,133.97
2014-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4493276.48,,4.49,0.0,,0.0,,0.0,133.84
2014-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4498312.28,,4.5,0.0,,0.0,,0.0,133.99
2014-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4502005.2,,4.5,0.0,,0.0,,0.0,134.1
2014-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4505026.68,,4.51,0.0,,0.0,,0.0,134.19
2014-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4513755.4,,4.51,0.0,,0.0,,0.0,134.45
2014-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4514091.12,,4.52,0.0,,0.0,,0.0,134.46
2014-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4511741.08,,4.51,0.0,,0.0,,0.0,134.39
2014-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4515434.0,,4.52,0.0,,0.0,,0.0,134.5
2014-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4507376.72,,4.5,0.0,,0.0,,0.0,134.26
2014-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4516776.88,,4.52,0.0,,0.0,,0.0,134.54
2014-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4513083.96,,4.52,0.0,,0.0,,0.0,134.43
2014-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4511405.36,,4.51,0.0,,0.0,,0.0,134.38
2014-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4511405.36,,4.52,0.0,,0.0,,0.0,134.38
2014-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4519126.92,,4.52,0.0,,0.0,,0.0,134.61
2014-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4516105.44,,4.52,0.0,,0.0,,0.0,134.52
2014-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4519126.92,,4.52,0.0,,0.0,,0.0,134.61
2014-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33572.0,4518119.76,,4.52,0.0,,0.0,,0.0,134.58
2014-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4278110.2,,4.27,0.0,,0.0,,0.0,134.68
2014-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4272392.5,,4.28,0.0,,0.0,,0.0,134.5
2014-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4279380.8,,4.28,0.0,,0.0,,0.0,134.72
2014-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4275569.0,,4.28,0.0,,0.0,,0.0,134.6
2014-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4280651.4,,4.28,0.0,,0.0,,0.0,134.76
2014-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4288592.65,,4.29,0.0,,0.0,,0.0,135.01
2014-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4292404.45,,4.29,0.0,,0.0,,0.0,135.13
2014-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4281604.35,,4.28,0.0,,0.0,,0.0,134.79
2014-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4289227.95,,4.29,0.0,,0.0,,0.0,135.03
2014-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4289227.95,,4.29,0.0,,0.0,,0.0,135.03
2014-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4291133.85,,4.29,0.0,,0.0,,0.0,135.09
2014-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4281922.0,,4.28,0.0,,0.0,,0.0,134.8
2014-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4282874.95,,4.28,0.0,,0.0,,0.0,134.83
2014-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4288592.65,,4.29,0.0,,0.0,,0.0,135.01
2014-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4288592.65,,4.29,0.0,,0.0,,0.0,135.01
2014-03-12,2490.0,336423.9,0.78,0.06,0.34,,336423.9,0.0,2490.0,0.0,,,,2490.0,,,,,,,,0.34,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0784,135.11
2014-03-13,2490.0,337245.6,0.79,0.06,0.34,,337245.6,0.0,2490.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0784,135.44
2014-03-14,2490.0,336672.9,0.76,0.06,0.34,,336672.9,0.0,2490.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0784,135.21
2014-03-17,2490.0,336672.9,0.75,0.06,0.34,,336672.9,0.0,2490.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0784,135.21
2014-03-18,2490.0,336872.1,0.68,0.06,0.34,,336872.1,0.0,2490.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0784,135.29
2014-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2490.0,0.0,0.34,,,0.0,0.0,31765.0,4294310.35,,4.27,0.0,,0.0,,0.0,135.19
2014-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31765.0,4283192.6,,4.28,0.0,,0.0,,0.0,134.84
2014-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5112465.89,,5.11,0.0,,0.0,,0.0,134.89
2014-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5117772.03,,5.1,0.0,,0.0,,0.0,135.03
2014-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5117772.03,,5.12,0.0,,0.0,,0.0,135.03
2014-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5126489.26,,5.13,0.0,,0.0,,0.0,135.26
2014-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5132174.41,,5.13,0.0,,0.0,,0.0,135.41
2014-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5127626.29,,5.13,0.0,,0.0,,0.0,135.29
2014-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5123836.19,,5.12,0.0,,0.0,,0.0,135.19
2014-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5122699.16,,5.12,0.0,,0.0,,0.0,135.16
2014-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5118530.05,,5.12,0.0,,0.0,,0.0,135.05
2014-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5118530.05,,5.12,0.0,,0.0,,0.0,135.05
2014-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5124973.22,,5.12,0.0,,0.0,,0.0,135.22
2014-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5129521.34,,5.13,0.0,,0.0,,0.0,135.34
2014-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5129142.33,,5.13,0.0,,0.0,,0.0,135.33
2014-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5121183.12,,5.14,0.0,,0.0,,0.0,135.12
2014-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5140133.62,,5.14,0.0,,0.0,,0.0,135.62
2014-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37901.0,5140512.63,,5.14,0.0,,0.0,,0.0,135.63
2014-04-14,750.0,101685.0,0.21,0.02,0.1,,101685.0,0.0,750.0,0.0,,,,750.0,,,,,,,,0.1,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0197,135.58
2014-04-15,750.0,101932.5,0.21,0.02,0.1,,101932.5,0.0,750.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0197,135.91
2014-04-16,987.0,134123.43,0.28,0.02,0.13,,134123.43,0.0,987.0,0.0,,,,237.0,,,,,,,,0.03,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.01,0.6351,75.99,0.0259,135.89
