,ACWI FP Equity_DX_SI_QTY,ACWI FP Equity_DX_SHORT_INTEREST_VALUE,ACWI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ACWI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ACWI FP Equity_DX_SI_MV,ACWI FP Equity_DX_DSS,ACWI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ACWI FP Equity_DX_SUPPLY_SI_QTY,ACWI FP Equity_DX_BROKER_SI_QTY,ACWI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ACWI FP Equity_DX_BROKER_SI_MV_NEW_x,ACWI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ACWI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ACWI FP Equity_DX_BROKER_SI_MV_INC_x,ACWI FP Equity_DX_SUPPLY_SI_MV_NEW,ACWI FP Equity_DX_BROKER_SI_QTY_ADD,ACWI FP Equity_DX_BROKER_SI_QTY_NEW,ACWI FP Equity_DX_SUPPLY_SI_MV_DEC,ACWI FP Equity_DX_BROKER_SI_QTY_INC,ACWI FP Equity_DX_SUPPLY_SI_QTY_DEC,ACWI FP Equity_DX_BROKER_SI_MV_NEW_y,ACWI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ACWI FP Equity_DX_BROKER_SI_MV_INC_y,ACWI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ACWI FP Equity_DX_BROKER_SI_MV_ADD,ACWI FP Equity_DX_SUPPLY_SI_QTY_ADD,ACWI FP Equity_DX_BROKER_SI_QTY_DEC,ACWI FP Equity_DX_SUPPLY_SI_MV,ACWI FP Equity_DX_BROKER_SI_MV_DEC,ACWI FP Equity_DX_SUPPLY_SI_MV_RMV,ACWI FP Equity_DX_BROKER_SI_MV_RMV,ACWI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ACWI FP Equity_DX_UTILIZATION_QUANTITY,ACWI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ACWI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ACWI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ACWI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ACWI FP Equity_DX_ACTIVE_UTILIZATION_MV,ACWI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ACWI FP Equity_DX_BROKER_SI_CON_RATIO,ACWI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ACWI FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,239118.75,,0.22,0.0,,0.0,,0.0
2019-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,238804.83,,0.22,0.0,,0.0,,0.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,239128.56,,0.22,0.0,,0.0,,0.0
2019-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,240158.61,,0.22,0.0,,0.0,,0.0
2019-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,241080.75,,0.22,0.0,,0.0,,0.0
2019-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,239991.84,,0.22,0.0,,0.0,,0.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,239619.06,,0.22,0.0,,0.0,,0.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,237195.99,,0.22,0.0,,0.0,,0.0
2019-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,236950.14,,0.22,0.0,,0.0,,0.0
2019-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,236998.44,,0.22,0.0,,0.0,,0.0
2019-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,238128.66,,0.22,0.0,,0.0,,0.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,238138.32,,0.22,0.0,,0.0,,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,239625.96,,0.22,0.0,,0.0,,0.0
2019-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,239596.98,,0.22,0.0,,0.0,,0.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,241229.52,,0.22,0.0,,0.0,,0.0
2019-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,238428.12,,0.22,0.0,,0.0,,0.0
2019-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,240060.66,,0.22,0.0,,0.0,,0.0
2019-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,238176.96,,0.22,0.0,,0.0,,0.0
2019-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,236795.58,,0.22,0.0,,0.0,,0.0
2019-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,238756.56,,0.22,0.0,,0.0,,0.0
2019-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,238341.18,,0.22,0.0,,0.0,,0.0
2019-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,239056.02,,0.22,0.0,,0.0,,0.0
2019-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,240852.78,,0.22,0.0,,0.0,,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,243866.7,,0.22,0.0,,0.0,,0.0
2019-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,244591.2,,0.22,0.0,,0.0,,0.0
2019-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,245895.3,,0.22,0.0,,0.0,,0.0
2019-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,245267.4,,0.22,0.0,,0.0,,0.0
2019-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,246474.9,,0.22,0.0,,0.0,,0.0
2019-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,245624.82,,0.22,0.0,,0.0,,0.0
2019-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,244707.12,,0.22,0.0,,0.0,,0.0
2019-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,245257.74,,0.22,0.0,,0.0,,0.0
2019-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,245219.1,,0.22,0.0,,0.0,,0.0
2019-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,245383.32,,0.22,0.0,,0.0,,0.0
2019-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,245431.62,,0.22,0.0,,0.0,,0.0
2019-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,246735.72,,0.22,0.0,,0.0,,0.0
2019-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,246078.84,,0.22,0.0,,0.0,,0.0
2019-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,247189.74,,0.22,0.0,,0.0,,0.0
2019-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,247189.74,,0.22,0.0,,0.0,,0.0
2019-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,247189.74,,0.22,0.0,,0.0,,0.0
2019-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,249276.3,,0.22,0.0,,0.0,,0.0
2019-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,249247.32,,0.22,0.0,,0.0,,0.0
2019-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,249701.34,,0.22,0.0,,0.0,,0.0
2019-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,249923.52,,0.22,0.0,,0.0,,0.0
2019-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,250503.12,,0.22,0.0,,0.0,,0.0
2019-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,249102.42,,0.22,0.0,,0.0,,0.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,249102.42,,0.22,0.0,,0.0,,0.0
2019-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,248146.08,,0.22,0.0,,0.0,,0.0
2019-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,250136.04,,0.22,0.0,,0.0,,0.0
2019-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,247431.24,,0.22,0.0,,0.0,,0.0
2019-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,245025.9,,0.22,0.0,,0.0,,0.0
2019-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,244369.02,,0.22,0.0,,0.0,,0.0
2019-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,239732.22,,0.22,0.0,,0.0,,0.0
2019-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,239345.82,,0.22,0.0,,0.0,,0.0
2019-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,237462.12,,0.22,0.0,,0.0,,0.0
2019-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,240591.96,,0.22,0.0,,0.0,,0.0
2019-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,241413.06,,0.22,0.0,,0.0,,0.0
2019-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,244620.18,,0.22,0.0,,0.0,,0.0
2019-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,243567.24,,0.22,0.0,,0.0,,0.0
2019-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,241171.56,,0.22,0.0,,0.0,,0.0
2019-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,242678.52,,0.22,0.0,,0.0,,0.0
2019-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,242456.34,,0.22,0.0,,0.0,,0.0
2019-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,239104.32,,0.22,0.0,,0.0,,0.0
2019-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,239229.9,,0.22,0.0,,0.0,,0.0
2019-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,239925.42,,0.22,0.0,,0.0,,0.0
2019-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,239741.88,,0.22,0.0,,0.0,,0.0
2019-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,237462.12,,0.22,0.0,,0.0,,0.0
2019-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,238205.94,,0.22,0.0,,0.0,,0.0
2019-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,236689.32,,0.22,0.0,,0.0,,0.0
2019-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,235771.62,,0.22,0.0,,0.0,,0.0
2019-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,237075.72,,0.22,0.0,,0.0,,0.0
2019-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,238283.22,,0.22,0.0,,0.0,,0.0
2019-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,238775.88,,0.22,0.0,,0.0,,0.0
2019-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,241055.64,,0.22,0.0,,0.0,,0.0
2019-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,243470.64,,0.22,0.0,,0.0,,0.0
2019-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,243393.36,,0.22,0.0,,0.0,,0.0
2019-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,242350.08,,0.22,0.0,,0.0,,0.0
2019-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,243219.48,,0.22,0.0,,0.0,,0.0
2019-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,243789.42,,0.22,0.0,,0.0,,0.0
2019-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,243895.68,,0.22,0.0,,0.0,,0.0
2019-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,247740.36,,0.22,0.0,,0.0,,0.0
2019-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,247324.98,,0.22,0.0,,0.0,,0.0
2019-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,248600.1,,0.22,0.0,,0.0,,0.0
2019-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,248300.64,,0.22,0.0,,0.0,,0.0
2019-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,246426.6,,0.22,0.0,,0.0,,0.0
2019-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,245528.22,,0.22,0.0,,0.0,,0.0
2019-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,244832.7,,0.22,0.0,,0.0,,0.0
2019-06-27,2400.0,609192.0,10.5,0.21,0.6,,406128.0,800.0,1600.0,203064.0,,,,,,1600.0,,,,,,,,,0.41,800.0,,0.19,,,,100.0,82.82,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.4845
2019-06-28,2400.0,611136.0,5.27,0.21,0.61,,407424.0,800.0,1600.0,203712.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,82.82,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.4845
2019-07-01,2400.0,620736.0,5.24,0.21,0.61,,413824.0,1600.0,1600.0,413824.0,,800.0,,,0.2,,,,,,,800.0,,,,,,0.41,,,,100.0,90.6,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.359
2019-07-02,2400.0,621216.0,5.24,0.21,0.62,,414144.0,1600.0,1600.0,414144.0,,,,,,,,,,,,,,,,,,0.41,,0.2,,100.0,90.6,0.0,0.0,800.0,0.0,100.0,50.0,0.5,50.0,1.359
2019-07-03,2400.0,626880.0,5.51,0.21,0.62,,417920.0,1600.0,1600.0,417920.0,,,,,,,,,,,,,,,,,,0.41,,,,100.0,90.6,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.359
2019-07-04,2400.0,628584.0,5.96,0.21,0.63,,419056.0,1600.0,1600.0,419056.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,90.6,0.0,0.0,,0.0,100.0,49.75,0.5,50.25,1.359
2019-07-05,2400.0,626808.0,5.22,0.21,0.63,,417872.0,1600.0,1600.0,417872.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,90.6,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.359
2019-07-08,2400.0,625488.0,5.55,0.21,0.63,,416992.0,1600.0,1600.0,416992.0,,,,,,,,,,,,,,,,,,0.41,,,,100.0,90.6,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.359
2019-07-09,2400.0,624336.0,5.48,0.21,0.63,,416224.0,1600.0,1600.0,416224.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,62.35,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.9353
2019-07-10,2400.0,625128.0,5.43,0.21,0.62,,416752.0,1600.0,1600.0,416752.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,62.35,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.9353
2019-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.42,,1600.0,,,,,,,1600.0,0.0,0.42,,,0.0,0.0,966.0,251913.48,,0.24,0.0,,0.0,,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,252328.86,,0.24,0.0,,0.0,,0.0
2019-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,252763.56,,0.24,0.0,,0.0,,0.0
2019-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,253671.6,,0.24,0.0,,0.0,,0.0
2019-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,252396.48,,0.24,0.0,,0.0,,0.0
2019-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,251092.38,,0.24,0.0,,0.0,,0.0
2019-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,252860.16,,0.24,0.0,,0.0,,0.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,251778.24,,0.24,0.0,,0.0,,0.0
2019-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,254154.6,,0.24,0.0,,0.0,,0.0
2019-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,255130.26,,0.24,0.0,,0.0,,0.0
2019-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,254396.1,,0.24,0.0,,0.0,,0.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,255835.44,,0.24,0.0,,0.0,,0.0
2019-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,255168.9,,0.24,0.0,,0.0,,0.0
2019-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,253739.22,,0.24,0.0,,0.0,,0.0
2019-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,254164.26,,0.24,0.0,,0.0,,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,255478.02,,0.24,0.0,,0.0,,0.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,247344.3,,0.24,0.0,,0.0,,0.0
2019-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,240678.9,,0.24,0.0,,0.0,,0.0
2019-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,239307.18,,0.24,0.0,,0.0,,0.0
2019-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,239722.56,,0.24,0.0,,0.0,,0.0
2019-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,245025.9,,0.24,0.0,,0.0,,0.0
2019-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,243151.86,,0.24,0.0,,0.0,,0.0
2019-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,241596.6,,0.24,0.0,,0.0,,0.0
2019-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,966.0,244185.48,,0.24,0.0,,0.0,,0.0
