,EMBI FP Equity_DX_SI_QTY,EMBI FP Equity_DX_SHORT_INTEREST_VALUE,EMBI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EMBI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EMBI FP Equity_DX_SI_MV,EMBI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EMBI FP Equity_DX_SUPPLY_SI_QTY,EMBI FP Equity_DX_BROKER_SI_QTY,EMBI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EMBI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EMBI FP Equity_DX_BROKER_SI_MV_INC_x,EMBI FP Equity_DX_BROKER_SI_QTY_ADD,EMBI FP Equity_DX_SUPPLY_SI_MV_DEC,EMBI FP Equity_DX_BROKER_SI_QTY_INC,EMBI FP Equity_DX_SUPPLY_SI_QTY_DEC,EMBI FP Equity_DX_BROKER_SI_MV_INC_y,EMBI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EMBI FP Equity_DX_BROKER_SI_MV_ADD,EMBI FP Equity_DX_SUPPLY_SI_QTY_ADD,EMBI FP Equity_DX_BROKER_SI_QTY_DEC,EMBI FP Equity_DX_SUPPLY_SI_MV,EMBI FP Equity_DX_BROKER_SI_MV_DEC,EMBI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EMBI FP Equity_DX_UTILIZATION_QUANTITY,EMBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EMBI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EMBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EMBI FP Equity_DX_ACTIVE_UTILIZATION_MV,EMBI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EMBI FP Equity_DX_BROKER_SI_CON_RATIO,EMBI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EMBI FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7270634.7,7.31,0.0,,0.0,,0.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7308877.12,7.27,0.0,,0.0,,0.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7295755.56,7.31,0.0,,0.0,,0.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7318372.98,7.3,0.0,,0.0,,0.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7340645.08,7.35,0.0,,0.0,,0.0
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7351867.46,7.34,0.0,,0.0,,0.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7344702.41,7.35,0.0,,0.0,,0.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7349795.64,7.34,0.0,,0.0,,0.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7328904.75,7.35,0.0,,0.0,,0.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7350745.23,7.33,0.0,,0.0,,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7366370.23,7.35,0.0,,0.0,,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7379405.46,7.37,0.0,,0.0,,0.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7357737.63,7.38,0.0,,0.0,,0.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7240247.95,7.36,0.0,,0.0,,0.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7244995.88,7.25,0.0,,0.0,,0.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7245513.83,7.25,0.0,,0.0,,0.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7298863.3,7.25,0.0,,0.0,,0.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7378369.55,7.3,0.0,,0.0,,0.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7435344.71,7.38,0.0,,0.0,,0.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7441042.22,7.43,0.0,,0.0,,0.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7407720.39,7.44,0.0,,0.0,,0.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7450797.06,7.41,0.0,,0.0,,0.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7470911.02,7.45,0.0,,0.0,,0.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7403922.04,7.47,0.0,,0.0,,0.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7425330.89,7.42,0.0,,0.0,,0.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7442337.11,7.43,0.0,,0.0,,0.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7433186.56,7.44,0.0,,0.0,,0.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7453214.19,7.43,0.0,,0.0,,0.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7428697.6,7.45,0.0,,0.0,,0.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7450106.45,7.39,0.0,,0.0,,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7476953.84,7.45,0.0,,0.0,,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7413245.25,7.48,0.0,,0.0,,0.0
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7331753.51,7.41,0.0,,0.0,,0.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7307064.27,7.33,0.0,,0.0,,0.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7361363.32,7.35,0.0,,0.0,,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7364039.43,7.36,0.0,,0.0,,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7375866.09,7.36,0.0,,0.0,,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7391577.42,7.38,0.0,,0.0,,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7402627.15,7.39,0.0,,0.0,,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7370341.23,7.4,0.0,,0.0,,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7324588.45,7.37,0.0,,0.0,,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7256649.89,7.32,0.0,,0.0,,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7255959.28,7.26,0.0,,0.0,,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7209688.54,7.26,0.0,,0.0,,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7228248.63,7.19,0.0,,0.0,,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7181373.61,7.23,0.0,,0.0,,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7195617.4,7.18,0.0,,0.0,,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7277713.43,7.2,0.0,,0.0,,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7282634.01,7.28,0.0,,0.0,,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7264937.18,7.26,0.0,,0.0,,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7283842.58,7.26,0.0,,0.0,,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7332703.09,7.28,0.0,,0.0,,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7353335.01,7.33,0.0,,0.0,,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7352558.07,7.35,0.0,,0.0,,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7325451.71,7.37,0.0,,0.0,,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7330199.64,7.33,0.0,,0.0,,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7278576.69,7.33,0.0,,0.0,,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7246895.05,7.28,0.0,,0.0,,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7256822.54,7.25,0.0,,0.0,,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7290921.31,7.29,0.0,,0.0,,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7259153.34,7.29,0.0,,0.0,,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7260448.23,7.26,0.0,,0.0,,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7273397.13,7.26,0.0,,0.0,,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7293165.78,7.27,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7276418.54,7.29,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7260102.93,7.28,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7251211.35,7.26,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,863260.0,7278231.39,7.25,0.0,,0.0,,0.0
2023-09-21,25600.0,213212.16,7.86,0.53,0.22,106606.08,12800.0,12800.0,106606.08,,,12800.0,,,,,,0.11,12800.0,,0.11,,1.48,1.48,850460.0,7083141.16,7.17,1.48,,1.0,100.0,0.0297
2023-09-22,25600.0,213859.84,8.32,0.53,0.21,106929.92,12800.0,12800.0,106929.92,,,,,,,,,,,,0.11,,1.48,1.48,850460.0,7104657.79,7.09,1.48,,1.0,100.0,0.0297
2023-09-25,12800.0,106360.32,4.1,0.26,0.11,106360.32,0.0,12800.0,0.0,,,,0.11,,12800.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0148
2023-09-26,12800.0,106081.28,4.29,0.26,0.11,106081.28,0.0,12800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.016
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,12800.0,0.0,0.11,0.0,0.0,799700.0,6596725.3,6.63,0.0,,0.0,,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6551382.31,6.6,0.0,,0.0,,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6597445.03,6.59,0.0,,0.0,,0.0
2023-10-02,184600.0,1507462.06,50.46,3.81,1.52,753731.03,92300.0,92300.0,753731.03,,,92300.0,,,,,,0.75,92300.0,,0.76,,11.54,11.54,707400.0,5776699.14,5.84,11.54,,1.0,100.0,0.2308
2023-10-03,210400.0,1698706.48,57.71,4.4,1.72,849353.24,105200.0,105200.0,849353.24,12900.0,0.1,,,12900.0,,0.1,12900.0,,,,0.86,,13.15,13.15,694500.0,5607184.65,5.67,13.15,,1.0,100.0,0.2631
2023-10-04,105200.0,847491.2,28.04,2.13,0.85,847491.2,0.0,105200.0,0.0,,,,0.86,,105200.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1315
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,105200.0,0.0,0.85,0.0,0.0,799700.0,6455178.4,6.44,0.0,,0.0,,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6461096.18,6.45,0.0,,0.0,,0.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6469413.06,6.46,0.0,,0.0,,0.0
2023-10-10,13200.0,107533.8,2.84,0.26,0.11,107533.8,0.0,13200.0,0.0,,,13200.0,,,,,,0.11,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0165
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,13200.0,0.0,0.11,0.0,0.0,799700.0,6533149.15,6.51,0.0,,0.0,,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6510757.55,6.53,0.0,,0.0,,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6506279.23,6.54,0.0,,0.0,,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6500041.57,6.51,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6471732.19,6.5,0.0,,0.0,,0.0
2023-10-18,26000.0,209086.8,3.68,0.51,0.21,104543.4,13000.0,13000.0,104543.4,,,13000.0,,,,,,0.1,13000.0,,0.11,,1.63,1.63,786700.0,6326484.06,6.37,1.63,,1.0,100.0,0.0325
2023-10-19,52200.0,419202.54,6.22,1.03,0.42,209601.27,26100.0,26100.0,209601.27,13100.0,0.11,,,13100.0,,0.11,13100.0,,,,0.21,,3.26,3.26,773600.0,6212549.52,6.22,3.26,,1.0,100.0,0.0653
2023-10-20,26100.0,209295.9,3.07,0.53,0.21,209295.9,0.0,26100.0,0.0,,,,0.21,,26100.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0326
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26100.0,0.0,0.21,0.0,0.0,799700.0,6438464.67,6.41,0.0,,0.0,,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6455098.43,6.44,0.0,,0.0,,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6463895.13,6.46,0.0,,0.0,,0.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6455658.22,6.46,0.0,,0.0,,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6483647.72,6.48,0.0,,0.0,,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6467013.96,6.48,0.0,,0.0,,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6497322.59,6.47,0.0,,0.0,,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6541785.91,6.5,0.0,,0.0,,0.0
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6607841.13,6.54,0.0,,0.0,,0.0
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6709802.88,6.71,0.0,,0.0,,0.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6660701.3,6.71,0.0,,0.0,,0.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6672696.8,6.66,0.0,,0.0,,0.0
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6676535.36,6.67,0.0,,0.0,,0.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6654383.67,6.68,0.0,,0.0,,0.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,799700.0,6628473.39,6.63,0.0,,0.0,,0.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787000.0,6508253.9,6.52,0.0,,0.0,,0.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787000.0,6610721.3,6.51,0.0,,0.0,,0.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787000.0,6591125.0,6.61,0.0,,0.0,,0.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787000.0,6607573.3,6.59,0.0,,0.0,,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787000.0,6633229.5,6.64,0.0,,0.0,,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787000.0,6665339.1,6.63,0.0,,0.0,,0.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787000.0,6691939.7,6.67,0.0,,0.0,,0.0
2023-11-22,53800.0,457278.48,3.56,1.06,0.46,228639.24,26900.0,26900.0,228639.24,,,26900.0,,,,,,0.23,26900.0,,0.23,,3.42,3.42,760100.0,6460545.96,6.46,3.42,,1.0,100.0,0.0684
2023-11-23,79600.0,677961.16,5.37,1.57,0.68,338980.58,39800.0,39800.0,338980.58,12900.0,0.11,,,12900.0,,0.11,12900.0,,,,0.34,,5.06,5.06,747200.0,6363977.12,6.35,5.06,,1.0,100.0,0.1011
2023-11-24,79600.0,677650.72,5.63,1.57,0.68,338825.36,39800.0,39800.0,338825.36,,,,,,,,,,,,0.34,,5.06,5.06,747200.0,6361063.04,6.36,5.06,,1.0,100.0,0.1011
2023-11-27,79600.0,678335.28,5.78,1.57,0.68,339167.64,39800.0,39800.0,339167.64,,,,,,,,,,,,0.34,,5.06,5.06,747200.0,6367488.96,6.36,5.06,,1.0,100.0,0.1011
2023-11-28,79600.0,680293.44,5.88,1.57,0.68,340146.72,39800.0,39800.0,340146.72,,,,,,,,,,,,0.34,,5.06,5.06,747200.0,6385870.08,6.37,5.06,,1.0,100.0,0.1011
2023-11-29,129000.0,1112328.3,10.05,2.54,1.1,556164.15,64500.0,64500.0,556164.15,24700.0,0.21,,,24700.0,,0.21,24700.0,,,,0.55,,8.2,8.2,722500.0,6229900.75,6.17,8.2,,1.0,100.0,0.1639
2023-11-30,129000.0,1109387.1,11.21,2.54,1.11,554693.55,64500.0,64500.0,554693.55,,,,,,,,,,,,0.56,,8.2,8.2,722500.0,6213427.75,6.23,8.2,,1.0,100.0,0.1639
2023-12-01,129000.0,1118623.5,11.28,2.54,1.11,559311.75,64500.0,64500.0,559311.75,,,,,,,,,,,,0.56,,8.2,8.2,722500.0,6265158.75,6.26,8.2,,1.0,100.0,0.1639
2023-12-04,179800.0,1556474.66,15.61,3.55,1.56,778237.33,89900.0,89900.0,778237.33,25400.0,0.22,,,25400.0,,0.22,25400.0,,,,0.78,,11.42,11.42,697100.0,6034585.57,6.04,11.42,,1.0,100.0,0.2285
2023-12-05,214000.0,1868113.0,17.66,4.17,1.85,934056.5,107000.0,107000.0,934056.5,17100.0,0.15,,,17100.0,,0.15,17100.0,,,,0.93,,13.6,13.6,680000.0,5936060.0,5.89,13.6,,1.0,100.0,0.2719
2023-12-06,285400.0,2500303.78,23.55,5.56,2.49,1250151.89,142700.0,142700.0,1250151.89,35700.0,0.32,,,35700.0,,0.32,35700.0,,,,1.25,,18.13,18.13,644300.0,5644519.01,5.62,18.13,,1.0,100.0,0.3626
2023-12-07,310400.0,2726119.04,25.46,6.04,2.72,1363059.52,155200.0,155200.0,1363059.52,12500.0,0.12,,,12500.0,,0.12,12500.0,,,,1.36,,19.72,19.72,631800.0,5548846.68,5.54,19.72,,1.0,100.0,0.3944
2023-12-08,532400.0,4645828.88,44.31,10.37,4.66,2322914.44,266200.0,266200.0,2322914.44,111000.0,0.97,,,111000.0,,0.97,111000.0,,,,2.33,,33.82,33.82,520800.0,4544604.96,4.56,33.82,,1.0,100.0,0.6765
2023-12-11,351000.0,3062299.5,28.91,6.58,3.06,2429773.25,72500.0,278500.0,632526.25,,0.1,,1.7,12300.0,193700.0,0.1,,,,,0.63,,9.21,9.21,714500.0,6233655.25,6.23,9.21,,1.0,100.0,0.446
2023-12-12,145000.0,1263182.0,12.0,2.72,1.27,631591.0,72500.0,72500.0,631591.0,,,,,,,,,,,206000.0,0.63,1.8,9.21,9.21,714500.0,6224438.2,6.23,9.21,,1.0,100.0,0.1842
2023-12-13,169800.0,1487957.4,14.25,3.18,1.49,743978.7,84900.0,84900.0,743978.7,12400.0,0.11,,,12400.0,,0.11,12400.0,,,,0.74,,10.79,10.79,702100.0,6152502.3,6.12,10.79,,1.0,100.0,0.2158
2023-12-14,194600.0,1743168.42,16.39,3.65,1.72,871584.21,97300.0,97300.0,871584.21,12400.0,0.12,,,12400.0,,0.12,12400.0,,,,0.85,,12.36,12.36,689700.0,6178125.69,6.04,12.36,,1.0,100.0,0.2473
