,PVL FP Equity_DX_SI_QTY,PVL FP Equity_DX_SHORT_INTEREST_VALUE,PVL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PVL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PVL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PVL FP Equity_DX_SI_MV,PVL FP Equity_DX_DSS,PVL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PVL FP Equity_DX_SUPPLY_SI_QTY,PVL FP Equity_DX_BROKER_SI_QTY,PVL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PVL FP Equity_DX_BROKER_SI_MV_NEW_x,PVL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PVL FP Equity_DX_SUPPLY_SI_QTY_INC_x,PVL FP Equity_DX_BROKER_SI_MV_INC_x,PVL FP Equity_DX_SUPPLY_SI_MV_NEW,PVL FP Equity_DX_BROKER_SI_QTY_ADD,PVL FP Equity_DX_BROKER_SI_QTY_NEW,PVL FP Equity_DX_SUPPLY_SI_MV_DEC,PVL FP Equity_DX_BROKER_SI_QTY_INC,PVL FP Equity_DX_SUPPLY_SI_QTY_DEC,PVL FP Equity_DX_BROKER_SI_MV_NEW_y,PVL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PVL FP Equity_DX_BROKER_SI_MV_INC_y,PVL FP Equity_DX_SUPPLY_SI_QTY_INC_y,PVL FP Equity_DX_BROKER_SI_MV_ADD,PVL FP Equity_DX_SUPPLY_SI_QTY_ADD,PVL FP Equity_DX_BROKER_SI_QTY_DEC,PVL FP Equity_DX_SUPPLY_SI_MV,PVL FP Equity_DX_BROKER_SI_MV_DEC,PVL FP Equity_DX_SUPPLY_SI_MV_RMV,PVL FP Equity_DX_BROKER_SI_MV_RMV,PVL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PVL FP Equity_DX_UTILIZATION_QUANTITY,PVL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PVL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PVL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PVL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PVL FP Equity_DX_ACTIVE_UTILIZATION_MV,PVL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PVL FP Equity_DX_BROKER_SI_CON_RATIO,PVL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PVL FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75266.0,8563210.15,,8.48,0.0,,0.0,,0.0
2016-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75266.0,8470333.68,,8.64,0.0,,0.0,,0.0
2016-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75266.0,8536461.73,,8.61,0.0,,0.0,,0.0
2016-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75266.0,8355166.87,,8.61,0.0,,0.0,,0.0
2016-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75266.0,8306871.1,,8.46,0.0,,0.0,,0.0
2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75266.0,8364083.01,,8.42,0.0,,0.0,,0.0
2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70301.0,7956689.19,,7.97,0.0,,0.0,,0.0
2016-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69607.0,7891197.85,,7.98,0.0,,0.0,,0.0
2016-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69607.0,7919370.88,,8.0,0.0,,0.0,,0.0
2016-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,71733.0,8164792.15,,8.27,0.0,,0.0,,0.0
2016-10-20,1200.0,137415.61,0.19,0.31,0.04,0.14,0.0,0.0,1200.0,0.0,137415.61,,,,,,,,,,,,,,,,1200.0,,0.14,,,,100.0,1.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0163
2016-10-21,1200.0,136396.84,0.19,0.31,0.04,0.14,0.0,0.0,1200.0,0.0,136396.84,,,,,,,,,,,,,,,,,,0.14,,,,100.0,1.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0163
2016-10-24,1200.0,137119.45,0.19,0.32,0.04,0.14,0.0,0.0,1200.0,0.0,137119.45,,,,,,,,,,,,,,,,,,0.14,,,,100.0,1.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0163
2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.14,,1200.0,,,,,,,,0.0,,,,0.0,0.0,72229.0,8199856.92,,8.34,0.0,,0.0,,0.0
2016-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77296.0,8527100.55,,8.81,0.0,,0.0,,0.0
2016-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77296.0,8772803.13,,8.72,0.0,,0.0,,0.0
2016-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74197.0,8251147.94,,8.46,0.0,,0.0,,0.0
2016-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74197.0,8358086.92,,8.38,0.0,,0.0,,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74197.0,8158858.14,,8.39,0.0,,0.0,,0.0
2016-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74197.0,7873931.68,,8.17,0.0,,0.0,,0.0
2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74197.0,7775782.2,,7.95,0.0,,0.0,,0.0
2016-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74197.0,7543592.78,,7.8,0.0,,0.0,,0.0
2016-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74197.0,7715720.59,,7.71,0.0,,0.0,,0.0
2016-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74511.0,7768233.42,,7.86,0.0,,0.0,,0.0
2016-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77924.0,8077135.5,,8.24,0.0,,0.0,,0.0
2016-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77924.0,8253293.98,,8.24,0.0,,0.0,,0.0
2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77924.0,8190984.65,,8.35,0.0,,0.0,,0.0
2016-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,78029.0,8010220.13,,8.28,0.0,,0.0,,0.0
2016-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,78141.0,7946892.57,,8.11,0.0,,0.0,,0.0
2016-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,78248.0,8072096.93,,8.1,0.0,,0.0,,0.0
2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,78248.0,8204185.79,,8.23,0.0,,0.0,,0.0
2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,78248.0,8094497.97,,8.3,0.0,,0.0,,0.0
2016-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,78529.0,8146823.19,,8.24,0.0,,0.0,,0.0
2016-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,78330.0,8196544.93,,8.25,0.0,,0.0,,0.0
2016-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77529.0,8293350.32,,8.25,0.0,,0.0,,0.0
2016-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74096.0,8461549.04,,8.15,0.0,,0.0,,0.0
2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74096.0,8577119.99,,8.59,0.0,,0.0,,0.0
2016-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74096.0,8585897.53,,8.69,0.0,,0.0,,0.0
2016-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73340.0,8376664.02,,8.56,0.0,,0.0,,0.0
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74096.0,8373773.63,,8.56,0.0,,0.0,,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74096.0,8221629.6,,8.43,0.0,,0.0,,0.0
2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74096.0,8209194.75,,8.32,0.0,,0.0,,0.0
2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74096.0,8302090.38,,8.31,0.0,,0.0,,0.0
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74096.0,8496659.2,,8.46,0.0,,0.0,,0.0
2016-12-07,1200.0,140448.23,0.19,0.23,0.04,0.14,0.0,0.0,1200.0,0.0,140448.23,,,,,,,,,,,,,,,,1200.0,,0.14,,,,100.0,1.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0159
2016-12-08,1200.0,142023.77,0.19,0.23,0.04,0.14,0.0,0.0,1200.0,0.0,142023.77,,,,,,,,,,,,,,,,,,0.14,,,,100.0,1.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0159
2016-12-09,1200.0,142272.54,0.19,0.23,0.04,0.14,0.0,0.0,1200.0,0.0,142272.54,,,,,,,,,,,,,,,,,,0.14,,,,100.0,1.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0159
2016-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.14,,1200.0,,,,,,,,0.0,,,,0.0,0.0,74096.0,8842640.59,,8.89,0.0,,0.0,,0.0
2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74096.0,8788512.42,,8.94,0.0,,0.0,,0.0
2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74096.0,9216417.52,,9.03,0.0,,0.0,,0.0
2016-12-15,8.0,1040.41,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1040.41,,,,,,,,,,,,,,,,8.0,,0.0,,,,0.01,0.01,76818.0,9990276.01,,9.83,0.01,,1.0,100.0,0.0001
2016-12-16,8.0,1027.77,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1027.77,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,77065.0,9900675.29,,10.11,0.01,,1.0,100.0,0.0001
2016-12-19,8.0,1059.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1059.6,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,77368.0,10247398.42,,10.14,0.01,,1.0,100.0,0.0001
2016-12-20,8.0,1076.82,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1076.82,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,78026.0,10502466.81,,10.52,0.01,,1.0,100.0,0.0001
2016-12-21,8.0,1065.92,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1065.92,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,78206.0,10420154.38,,10.63,0.01,,1.0,100.0,0.0001
2016-12-22,8.0,1072.95,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1072.95,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,78599.0,10541574.03,,10.63,0.01,,1.0,100.0,0.0001
2016-12-23,16.0,2118.1,0.0,0.0,0.0,0.0,0.0,1059.05,8.0,8.0,1059.05,,,,,,8.0,,,,,,,,,0.0,,,0.0,,,,0.01,0.01,78858.0,10439299.76,,10.68,0.01,,1.0,100.0,0.0002
2016-12-26,16.0,2118.1,0.0,0.0,0.0,0.0,0.0,1059.05,8.0,8.0,1059.05,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,78858.0,10439299.76,,10.59,0.01,,1.0,100.0,0.0002
2016-12-27,8.0,1072.39,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1072.39,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,0.01,0.01,80030.0,10727967.21,,10.76,0.01,,1.0,100.0,0.0001
2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,8.0,,,,,,,,0.0,,,,0.0,0.0,80260.0,10767513.98,,10.91,0.0,,0.0,,0.0
2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,78274.0,10641708.88,,10.64,0.0,,0.0,,0.0
2016-12-30,100.0,13898.52,0.02,0.02,0.0,0.01,0.0,0.0,100.0,0.0,13898.52,,,,,,,,,,,,,,,,100.0,,0.01,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2017-01-02,100.0,14427.65,0.02,0.02,0.0,0.01,0.0,0.0,100.0,0.0,14427.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2017-01-03,100.0,14605.34,0.02,0.02,0.0,0.01,0.0,0.0,100.0,0.0,14605.34,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2017-01-04,100.0,14501.69,0.02,0.02,0.0,0.01,0.0,0.0,100.0,0.0,14501.69,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2017-01-05,100.0,14639.9,0.02,0.02,0.0,0.01,0.0,0.0,100.0,0.0,14639.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2017-01-06,600.0,87152.3,0.1,0.11,0.02,0.09,0.0,0.0,600.0,0.0,87152.3,,,500.0,,,,,,,,,,,500.0,,,,0.09,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0074
2017-01-09,600.0,87780.14,0.1,0.12,0.02,0.09,0.0,0.0,600.0,0.0,87780.14,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0074
2017-01-10,600.0,86903.53,0.1,0.12,0.02,0.09,0.0,0.0,600.0,0.0,86903.53,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0074
2017-01-11,500.0,71516.33,0.08,0.1,0.02,0.07,0.0,0.0,500.0,0.0,71516.33,,,,,,,,0.02,,100.0,,,,,,,,0.07,,,,100.0,0.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0063
2017-01-12,500.0,71570.63,0.08,0.1,0.02,0.07,0.0,0.0,500.0,0.0,71570.63,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0063
2017-01-13,500.0,71698.96,0.08,0.1,0.02,0.07,0.0,0.0,500.0,0.0,71698.96,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0063
2017-01-16,500.0,70963.51,0.08,0.1,0.02,0.07,0.0,0.0,500.0,0.0,70963.51,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0063
2017-01-17,500.0,69620.95,0.08,0.1,0.02,0.07,0.0,0.0,500.0,0.0,69620.95,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0063
2017-01-18,500.0,70277.42,0.08,0.1,0.02,0.07,0.0,0.0,500.0,0.0,70277.42,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0063
2017-01-19,500.0,71185.63,0.08,0.1,0.02,0.07,0.0,0.0,500.0,0.0,71185.63,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0063
2017-01-20,10.0,1398.84,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1398.84,,,,,,,,0.07,,490.0,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001
2017-01-23,10.0,1412.26,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1412.26,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001
2017-01-24,610.0,84178.81,0.1,0.12,0.02,0.09,0.0,0.0,610.0,0.0,84178.81,,,600.0,,,,,,,,,,,600.0,,,,0.09,,,,100.0,0.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0076
2017-01-25,600.0,82484.9,0.1,0.12,0.02,0.08,0.0,0.0,600.0,0.0,82484.9,,,,,,,,0.0,,10.0,,,,,,,,0.08,,,,100.0,0.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0075
2017-01-26,600.0,84700.14,0.1,0.12,0.02,0.08,0.0,0.0,600.0,0.0,84700.14,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0074
2017-01-27,600.0,83325.98,0.1,0.13,0.02,0.09,0.0,0.0,600.0,0.0,83325.98,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0074
2017-01-30,600.0,80394.05,0.1,0.14,0.02,0.08,0.0,0.0,600.0,0.0,80394.05,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0075
2017-01-31,600.0,79369.36,0.1,0.14,0.02,0.08,0.0,0.0,600.0,0.0,79369.36,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0074
2017-02-01,600.0,82875.83,0.1,0.15,0.02,0.08,0.0,0.0,600.0,0.0,82875.83,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0074
2017-02-02,600.0,82946.9,0.1,0.14,0.02,0.08,0.0,0.0,600.0,0.0,82946.9,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0074
2017-02-03,600.0,83219.37,0.1,0.15,0.02,0.08,0.0,0.0,600.0,0.0,83219.37,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0074
2017-02-06,700.0,96453.52,0.11,0.18,0.03,0.1,0.0,0.0,700.0,0.0,96453.52,,,,,,,,,,,,,,,,100.0,,0.1,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2017-02-07,100.0,13869.89,0.02,0.02,0.0,0.01,0.0,0.0,100.0,0.0,13869.89,,,,,,,,0.08,,600.0,,,,,,,,0.01,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2017-02-08,4100.0,568260.93,0.66,1.03,0.15,0.58,0.0,554400.91,4100.0,4000.0,568260.93,,,429.0,,,4000.0,,,,,,,,429.0,0.56,3571.0,,0.58,,,,100.0,5.05,0.0,0.0,,0.0,100.0,2.44,0.9525,97.56,0.0505
2017-02-09,4100.0,578986.65,0.66,1.02,0.15,0.59,0.0,564865.03,4100.0,4000.0,578986.65,,,,,,,,,,,,,,,,,,0.58,,,,100.0,5.05,0.0,0.0,,0.0,100.0,2.4,0.9531,97.6,0.0505
2017-02-10,4100.0,582831.72,0.66,1.03,0.15,0.59,0.0,568616.31,4100.0,4000.0,582831.72,,,,,,,,,,,,,,,,,,0.59,,,,100.0,5.05,0.0,0.0,,0.0,100.0,2.43,0.9525,97.57,0.0505
2017-02-13,4100.0,582912.67,0.66,1.08,0.15,0.59,0.0,568695.29,4100.0,4000.0,582912.67,,,,,,,,,,,,,,,,,,0.59,,,,100.0,5.04,0.0,0.0,,0.0,100.0,2.44,0.9523,97.56,0.0504
2017-02-14,4100.0,597321.57,0.66,1.09,0.15,0.6,0.0,582752.75,4100.0,4000.0,597321.57,,,,,,,,,,,,,,,,,,0.59,,,,100.0,5.03,0.0,0.0,,0.0,100.0,2.39,0.9533,97.61,0.0503
2017-02-15,4100.0,607116.38,0.66,1.12,0.15,0.61,0.0,592308.66,4100.0,4000.0,607116.38,,,,,,,,,,,,,,,,,,0.6,,,,100.0,5.03,0.0,0.0,,0.0,100.0,2.4,0.9532,97.6,0.0503
2017-02-16,4100.0,618044.47,0.66,1.11,0.15,0.63,0.0,618044.47,4100.0,4100.0,618044.47,,,,,,100.0,,,,,,,,,0.01,,,0.61,,,,100.0,5.03,0.0,0.0,,0.0,100.0,2.36,0.9539,97.64,0.0503
2017-02-17,4100.0,607440.17,0.66,1.1,0.15,0.62,0.0,607440.17,4100.0,4100.0,607440.17,,,,,,,,,,,,,,,,,,0.63,,,,100.0,5.03,0.0,0.0,,0.0,100.0,2.43,0.9525,97.57,0.0503
2017-02-20,4600.0,677113.44,0.74,1.22,0.17,0.69,0.0,603514.15,4600.0,4100.0,677113.44,,,,,,,,,,,,,,,,500.0,,0.69,,,,100.0,5.63,0.0,0.0,,0.0,100.0,12.99,0.7739,87.01,0.0563
2017-02-21,4100.0,615251.74,0.66,1.1,0.15,0.62,0.0,615251.74,4100.0,4100.0,615251.74,,,,,,,,0.08,,500.0,,,,,,,,0.62,,,,100.0,5.01,0.0,0.0,,0.0,100.0,2.41,0.9529,97.59,0.0501
2017-02-22,4100.0,613187.54,0.66,1.08,0.15,0.62,0.0,613187.54,4100.0,4100.0,613187.54,,,,,,,,,,,,,,,,,,0.62,,,,100.0,5.05,0.0,0.0,,0.0,100.0,2.41,0.953,97.59,0.0505
2017-02-23,4100.0,604566.49,0.66,1.08,0.15,0.61,0.0,604566.49,4100.0,4100.0,604566.49,,,,,,,,,,,,,,,,,,0.62,,,,100.0,5.04,0.0,0.0,,0.0,100.0,2.48,0.9517,97.52,0.0504
2017-02-24,4100.0,594528.83,0.66,1.07,0.15,0.6,0.0,594528.83,4100.0,4100.0,594528.83,,,,,,,,,,,,,,,,,,0.61,,,,100.0,5.04,0.0,0.0,,0.0,100.0,2.51,0.951,97.49,0.0504
2017-02-27,4100.0,612013.78,0.66,1.06,0.15,0.62,0.0,612013.78,4100.0,4100.0,612013.78,,,,,,,,,,,,,,,,,,0.6,,,,100.0,5.03,0.0,0.0,,0.0,100.0,2.4,0.9531,97.6,0.0503
2017-02-28,4100.0,592950.33,0.66,1.04,0.15,0.6,0.0,592950.33,4100.0,4100.0,592950.33,,,,,,,,,,,,,,,,,,0.62,,,,100.0,5.02,0.0,0.0,,0.0,100.0,2.48,0.9517,97.52,0.0502
2017-03-01,8100.0,1172877.76,1.31,1.97,0.29,1.19,0.0,593678.87,4100.0,4100.0,593678.87,,,,,,,,,,,,,,,,,,0.61,,,,100.0,5.02,0.0,0.0,,0.0,100.0,1.23,0.9757,98.77,0.0992
2017-03-02,4100.0,606630.68,0.66,1.02,0.15,0.62,0.0,606630.68,4100.0,4100.0,606630.68,,,,,,,,,,,,,,,,,,0.6,,,,100.0,5.2,0.0,0.0,,0.0,100.0,2.46,0.9521,97.54,0.052
2017-03-03,4100.0,607521.12,0.66,1.02,0.15,0.61,0.0,607521.12,4100.0,4100.0,607521.12,,,,,,,,,,,,,,,,,,0.61,,,,100.0,5.26,0.0,0.0,,0.0,100.0,2.47,0.9519,97.53,0.0526
2017-03-06,4100.0,612054.26,0.66,1.07,0.15,0.62,0.0,612054.26,4100.0,4100.0,612054.26,,,,,,,,,,,,,,,,,,0.61,,,,100.0,5.24,0.0,0.0,,0.0,100.0,2.41,0.9529,97.59,0.0524
2017-03-07,4100.0,612580.42,0.66,1.05,0.15,0.62,0.0,612580.42,4100.0,4100.0,612580.42,,,,,,,,,,,,,,,,,,0.62,,,,100.0,5.09,0.0,0.0,,0.0,100.0,2.43,0.9525,97.57,0.0509
