,AMPLI FP Equity_DX_SI_QTY,AMPLI FP Equity_DX_SHORT_INTEREST_VALUE,AMPLI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AMPLI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AMPLI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AMPLI FP Equity_DX_SI_MV,AMPLI FP Equity_DX_DSS,AMPLI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AMPLI FP Equity_DX_SUPPLY_SI_QTY,AMPLI FP Equity_DX_BROKER_SI_QTY,AMPLI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AMPLI FP Equity_DX_BROKER_SI_MV_NEW_x,AMPLI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AMPLI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AMPLI FP Equity_DX_BROKER_SI_MV_INC_x,AMPLI FP Equity_DX_SUPPLY_SI_MV_NEW,AMPLI FP Equity_DX_BROKER_SI_QTY_ADD,AMPLI FP Equity_DX_BROKER_SI_QTY_NEW,AMPLI FP Equity_DX_SUPPLY_SI_MV_DEC,AMPLI FP Equity_DX_BROKER_SI_QTY_INC,AMPLI FP Equity_DX_SUPPLY_SI_QTY_DEC,AMPLI FP Equity_DX_BROKER_SI_MV_NEW_y,AMPLI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AMPLI FP Equity_DX_BROKER_SI_MV_INC_y,AMPLI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AMPLI FP Equity_DX_BROKER_SI_MV_ADD,AMPLI FP Equity_DX_SUPPLY_SI_QTY_ADD,AMPLI FP Equity_DX_BROKER_SI_QTY_DEC,AMPLI FP Equity_DX_SUPPLY_SI_MV,AMPLI FP Equity_DX_BROKER_SI_MV_DEC,AMPLI FP Equity_DX_SUPPLY_SI_MV_RMV,AMPLI FP Equity_DX_BROKER_SI_MV_RMV,AMPLI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AMPLI FP Equity_DX_UTILIZATION_QUANTITY,AMPLI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AMPLI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AMPLI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AMPLI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AMPLI FP Equity_DX_ACTIVE_UTILIZATION_MV,AMPLI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AMPLI FP Equity_DX_BROKER_SI_CON_RATIO,AMPLI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AMPLI FP Equity_DX_DEMAND_SUPPLY_RATIO,AMPLI FP Equity_PX_LAST
2018-05-10,257580.0,1020016.8,1.14,18.88,0.55,1.02,0.0,921808.8,245657.0,232780.0,972801.72,,,,,,,,,,,,,,,,,,0.97,,,,100.0,7.53,0.0,0.0,,0.0,100.0,24.53,0.4349,60.23,0.079,3.96
2018-05-11,257580.0,1014865.2,1.14,19.95,0.55,1.01,0.0,917153.2,245657.0,232780.0,967888.58,,,,,,,,,,,,,,,,,,0.98,,,,100.0,7.53,0.0,0.0,,0.0,100.0,24.53,0.4337,60.11,0.079,3.94
2018-05-14,257580.0,994258.8,1.14,22.91,0.55,1.0,0.0,898530.8,245657.0,232780.0,948236.02,,,,,,,,,,,,,,,,,,0.97,,,,100.0,7.53,0.0,0.0,,0.0,100.0,24.55,0.4317,59.91,0.079,3.86
2018-05-15,257580.0,983955.6,1.14,24.54,0.55,0.99,0.0,889219.6,245657.0,232780.0,938409.74,,,,,,,,,,,,,,,,,,0.96,,,,100.0,7.53,0.0,0.0,,0.0,100.0,24.54,0.4326,60.0,0.079,3.82
2018-05-16,257561.0,958126.92,1.14,26.53,0.55,0.96,0.0,865870.92,245638.0,232761.0,913773.36,,,,,,,,0.0,,19.0,,,,,,,19.0,0.94,0.0,,,100.0,7.53,0.0,0.0,,0.0,100.0,24.48,0.4312,59.88,0.079,3.72
2018-05-17,248084.0,920391.64,1.1,27.32,0.53,0.92,0.0,819308.98,245638.0,220838.0,911316.98,,,,,,,,,,,,,,,,,11923.0,0.92,0.05,,,100.0,7.52,0.0,0.0,,0.0,100.0,25.52,0.4647,62.37,0.076,3.71
2018-05-18,248084.0,907987.44,1.1,29.07,0.53,0.91,0.0,808267.08,245638.0,220838.0,899035.08,,,,,,,,,,,,,,,,,,0.91,,,,100.0,7.52,0.0,0.0,,0.0,100.0,25.48,0.4641,62.33,0.076,3.66
2018-05-21,248084.0,900544.92,1.1,29.19,0.53,0.9,0.0,801641.94,245638.0,220838.0,891665.94,,,,,,,,,,,,,,,,,,0.9,,,,100.0,7.52,0.0,0.0,,0.0,100.0,25.5,0.4646,62.37,0.076,3.63
2018-05-22,248084.0,895583.24,1.1,29.19,0.53,0.9,0.0,797225.18,245638.0,220838.0,886753.18,,,,,,,,,,,,,,,,,,0.9,,,,100.0,7.52,0.0,0.0,,0.0,100.0,25.52,0.4647,62.37,0.0759,3.61
2018-05-23,245638.0,918686.12,1.09,29.47,0.52,0.92,0.0,825934.12,245638.0,220838.0,918686.12,,,,,,,,,,,,,,,,,,0.89,,,,100.0,7.52,0.0,0.0,,0.0,100.0,25.92,0.4771,63.26,0.0752,3.74
2018-05-24,248084.0,940238.36,1.1,27.43,0.53,0.94,0.0,836976.02,245638.0,220838.0,930968.02,,,,,,,,,,,,,,,,,,0.93,,,,100.0,7.52,0.0,0.0,,0.0,100.0,25.5,0.4663,62.52,0.0759,3.79
2018-05-25,248084.0,917910.8,1.1,24.28,0.53,0.92,0.0,817100.6,245638.0,220838.0,908860.6,,,,,,,,,,,,,,,,,,0.94,,,,100.0,7.52,0.0,0.0,,0.0,100.0,25.45,0.4629,62.22,0.0759,3.7
2018-05-28,248084.0,907987.44,1.1,22.04,0.53,0.91,0.0,808267.08,245638.0,220838.0,899035.08,,,,,,,,,,,,,,,,,,0.91,,,,100.0,7.52,0.0,0.0,,0.0,100.0,25.45,0.4637,62.3,0.0759,3.66
2018-05-29,245410.0,885930.1,1.09,21.61,0.52,0.89,0.0,792398.61,244301.0,219501.0,881926.61,,,,,,,,0.01,,1337.0,,,,,,,1337.0,0.9,0.01,,,100.0,7.47,0.0,0.0,,0.0,100.0,25.78,0.4738,62.98,0.0751,3.61
2018-05-30,245410.0,871205.5,1.09,21.57,0.52,0.87,0.0,779228.55,244301.0,219501.0,867268.55,,,,,,,,,,,,,,,,,,0.89,,,,100.0,7.47,0.0,0.0,,0.0,100.0,25.78,0.4737,62.97,0.0751,3.55
2018-05-31,245410.0,878567.8,1.09,21.51,0.52,0.88,0.0,785813.58,244301.0,219501.0,874597.58,,,,,,,,,,,,,,,,,,0.87,,,,100.0,7.47,0.0,0.0,,0.0,100.0,25.83,0.4757,63.14,0.0751,3.58
2018-06-01,245410.0,851572.7,1.09,20.98,0.52,0.86,0.0,761668.47,244301.0,219501.0,847724.47,,,,,,,,,,,,,,,,,,0.88,,,,100.0,7.47,0.0,0.0,,0.0,100.0,25.76,0.4727,62.88,0.0751,3.47
2018-06-04,245410.0,856480.9,1.09,21.01,0.52,0.86,0.0,766058.49,244301.0,219501.0,852610.49,,,,,,,,,,,,,,,,,,0.86,,,,100.0,7.47,0.0,0.0,,0.0,100.0,25.8,0.4753,63.12,0.0751,3.49
2018-06-05,244964.0,845125.8,1.09,21.28,0.52,0.85,0.0,756509.1,244078.0,219278.0,842069.1,,,,,,,,0.0,,223.0,,,,,,,223.0,0.86,0.0,,,100.0,7.47,0.0,0.0,,0.0,100.0,25.82,0.4762,63.16,0.0749,3.45
2018-06-06,244964.0,842676.16,1.09,20.61,0.52,0.84,0.0,754316.32,244078.0,219278.0,839628.32,,,,,,,,,,,,,,,,,,0.84,,,,100.0,7.47,0.0,0.0,,0.0,100.0,25.86,0.4774,63.26,0.0749,3.44
2018-06-07,244078.0,842069.1,1.08,19.71,0.52,0.84,0.0,756509.1,244078.0,219278.0,842069.1,,,,,,,,,,,,,,,,,,0.83,,,,100.0,7.46,0.0,0.0,,0.0,100.0,26.03,0.4816,63.54,0.0746,3.45
2018-06-08,239446.0,816510.86,1.06,19.61,0.51,0.82,0.0,746513.79,238919.0,218919.0,814713.79,,,,,,,,0.02,,5159.0,,,,,,,359.0,0.83,0.0,,,100.0,7.3,0.0,0.0,,0.0,100.0,26.4,0.4946,64.62,0.0732,3.41
2018-06-11,239446.0,814116.4,1.06,19.21,0.51,0.81,0.0,744324.6,238919.0,218919.0,812324.6,,,,,,,,,,,,,,,,,,0.82,,,,100.0,7.37,0.0,0.0,,0.0,100.0,26.46,0.4958,64.71,0.0739,3.4
2018-06-12,238599.0,818394.57,1.06,19.98,0.51,0.82,0.0,749794.57,238599.0,218599.0,818394.57,,,,,,,,0.0,,320.0,,,,,,,320.0,0.81,0.0,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.57,0.5008,65.07,0.0736,3.43
2018-06-13,238392.0,822452.4,1.06,19.94,0.51,0.82,0.0,753452.4,238392.0,218392.0,822452.4,,,,,,,,0.0,,207.0,,,,,,,207.0,0.81,0.0,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.64,0.501,65.05,0.0736,3.45
2018-06-14,238392.0,820068.48,1.06,19.28,0.51,0.82,0.0,751268.48,238392.0,218392.0,820068.48,,,,,,,,,,,,,,,,,,0.83,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.64,0.4997,64.93,0.0736,3.44
2018-06-15,238392.0,831988.08,1.06,19.23,0.51,0.83,0.0,762188.08,238392.0,218392.0,831988.08,,,,,,,,,,,,,,,,,,0.82,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.58,0.5016,65.12,0.0736,3.49
2018-06-18,238392.0,843907.68,1.06,19.28,0.51,0.84,0.0,773107.68,238392.0,218392.0,843907.68,,,,,,,,,,,,,,,,,,0.82,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.63,0.5023,65.16,0.0736,3.54
2018-06-19,238392.0,841523.76,1.06,20.12,0.51,0.84,0.0,770923.76,238392.0,218392.0,841523.76,,,,,,,,,,,,,,,,,,0.84,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.58,0.5008,65.05,0.0736,3.53
2018-06-20,238392.0,824836.32,1.06,20.66,0.51,0.83,0.0,755636.32,238392.0,218392.0,824836.32,,,,,,,,,,,,,,,,,,0.83,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.56,0.4999,64.98,0.0736,3.46
2018-06-21,238392.0,800997.12,1.06,20.57,0.51,0.8,0.0,733797.12,238392.0,218392.0,800997.12,,,,,,,,,,,,,,,,,,0.84,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.44,0.4976,64.81,0.0736,3.36
2018-06-22,238392.0,805764.96,1.06,20.13,0.51,0.8,0.0,738164.96,238392.0,218392.0,805764.96,,,,,,,,,,,,,,,,,,0.8,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.59,0.5005,65.02,0.0736,3.38
2018-06-25,238392.0,786693.6,1.06,20.08,0.51,0.79,0.0,720693.6,238392.0,218392.0,786693.6,,,,,,,,,,,,,,,,,,0.8,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.53,0.4992,64.93,0.0736,3.3
2018-06-26,238392.0,784309.68,1.06,20.52,0.51,0.79,0.0,718509.68,238392.0,218392.0,784309.68,,,,,,,,,,,,,,,,,,0.8,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.56,0.4997,64.96,0.0736,3.29
2018-06-27,238392.0,762854.4,1.06,21.11,0.51,0.77,0.0,698854.4,238392.0,218392.0,762854.4,,,,,,,,,,,,,,,,,,0.79,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.52,0.4984,64.85,0.0736,3.2
2018-06-28,238392.0,750934.8,1.06,20.34,0.51,0.75,0.0,687934.8,238392.0,218392.0,750934.8,,,,,,,,,,,,,,,,,,0.76,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.57,0.4991,64.9,0.0736,3.15
2018-06-29,238392.0,746166.96,1.06,20.23,0.51,0.75,0.0,683566.96,238392.0,218392.0,746166.96,,,,,,,,,,,,,,,,,,0.75,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.61,0.4996,64.93,0.0736,3.13
2018-07-02,238392.0,731863.44,1.06,20.02,0.51,0.73,0.0,670463.44,238392.0,218392.0,731863.44,,,,,,,,,,,,,,,,,,0.73,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.61,0.5001,64.98,0.0736,3.07
2018-07-03,238392.0,729479.52,1.06,19.32,0.51,0.73,0.0,668279.52,238392.0,218392.0,729479.52,,,,,,,,,,,,,,,,,,0.73,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.57,0.5002,65.0,0.0736,3.06
2018-07-04,238392.0,724711.68,1.06,18.64,0.51,0.72,0.0,663911.68,238392.0,218392.0,724711.68,,,,,,,,,,,,,,,,,,0.73,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.56,0.5001,65.0,0.0736,3.04
2018-07-05,238392.0,703256.4,1.06,18.91,0.51,0.7,0.0,644256.4,238392.0,218392.0,703256.4,,,,,,,,,,,,,,,,,,0.72,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.49,0.4993,64.95,0.0736,2.95
2018-07-06,238392.0,708024.24,1.06,19.97,0.51,0.71,0.0,648624.24,238392.0,218392.0,708024.24,,,,,,,,,,,,,,,,,,0.71,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.6,0.5008,65.04,0.0736,2.97
2018-07-09,238392.0,708024.24,1.06,21.14,0.51,0.71,0.0,648624.24,238392.0,218392.0,708024.24,,,,,,,,,,,,,,,,,,0.7,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.54,0.5021,65.17,0.0736,2.97
2018-07-10,238392.0,734247.36,1.06,18.95,0.51,0.73,0.0,672647.36,238392.0,218392.0,734247.36,,,,,,,,,,,,,,,,,,0.71,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.67,0.503,65.22,0.0736,3.08
2018-07-11,238392.0,731863.44,1.06,17.99,0.51,0.73,0.0,670463.44,238392.0,218392.0,731863.44,,,,,,,,,,,,,,,,,,0.73,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.59,0.5007,65.04,0.0736,3.07
2018-07-12,238392.0,731863.44,1.06,17.98,0.51,0.73,0.0,670463.44,238392.0,218392.0,731863.44,,,,,,,,,,,,,,,,,,0.74,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.54,0.4997,64.97,0.0736,3.07
2018-07-13,238392.0,710408.16,1.06,17.92,0.51,0.71,0.0,650808.16,238392.0,218392.0,710408.16,,,,,,,,,,,,,,,,,,0.74,,,,100.0,7.35,0.0,0.0,,0.0,100.0,26.53,0.4973,64.75,0.0735,2.98
2018-07-16,238392.0,712792.08,1.06,16.56,0.51,0.71,0.0,652992.08,238392.0,218392.0,712792.08,,,,,,,,,,,,,,,,,,0.72,,,,100.0,7.35,0.0,0.0,,0.0,100.0,26.53,0.5004,65.03,0.0735,2.99
2018-07-17,238392.0,724711.68,1.06,16.51,0.51,0.72,0.0,663911.68,238392.0,218392.0,724711.68,,,,,,,,,,,,,,,,,,0.71,,,,100.0,7.35,0.0,0.0,,0.0,100.0,26.62,0.5019,65.14,0.0735,3.04
2018-07-18,238392.0,712792.08,1.06,15.74,0.51,0.71,0.0,652992.08,238392.0,218392.0,712792.08,,,,,,,,,,,,,,,,,,0.72,,,,100.0,7.36,0.0,0.0,,0.0,100.0,26.57,0.5002,65.0,0.0736,2.99
2018-07-19,238392.0,727095.6,1.06,15.82,0.51,0.73,0.0,666095.6,238392.0,218392.0,727095.6,,,,,,,,,,,,,,,,,,0.72,,,,100.0,7.42,0.0,0.0,,0.0,100.0,26.62,0.5014,65.08,0.0742,3.05
2018-07-20,238392.0,717559.92,1.06,15.15,0.51,0.72,0.0,657359.92,238392.0,218392.0,717559.92,,,,,,,,,,,,,,,,,,0.73,,,,100.0,7.43,0.0,0.0,,0.0,100.0,26.58,0.4996,64.95,0.0743,3.01
2018-07-23,238392.0,736631.28,1.06,13.7,0.51,0.74,0.0,674831.28,238392.0,218392.0,736631.28,,,,,,,,,,,,,,,,,,0.73,,,,100.0,7.43,0.0,0.0,,0.0,100.0,26.6,0.5017,65.12,0.0743,3.09
2018-07-24,238392.0,758086.56,1.06,12.44,0.51,0.74,0.0,694486.56,238392.0,218392.0,758086.56,,,,,,,,,,,,,,,,,,0.74,,,,100.0,7.51,0.0,0.0,,0.0,100.0,27.14,0.4973,64.56,0.0751,3.18
2018-07-25,238392.0,758086.56,1.06,12.4,0.51,0.76,0.0,694486.56,238392.0,218392.0,758086.56,,,,,,,,,,,,,,,,,,0.75,,,,100.0,7.63,0.0,0.0,,0.0,100.0,26.62,0.5007,65.03,0.0763,3.18
2018-07-26,238392.0,796229.28,1.06,12.83,0.51,0.79,0.0,729429.28,238392.0,218392.0,796229.28,,,,,,,,,,,,,,,,,,0.76,,,,100.0,7.63,0.0,0.0,,0.0,100.0,26.74,0.5038,65.26,0.0763,3.34
2018-07-27,238392.0,789077.52,1.06,12.53,0.51,0.79,0.0,722877.52,238392.0,218392.0,789077.52,,,,,,,,,,,,,,,,,,0.79,,,,100.0,7.63,0.0,0.0,,0.0,100.0,26.59,0.5005,65.01,0.0763,3.31
2018-07-30,238392.0,817684.56,1.06,12.31,0.51,0.81,0.0,749084.56,238392.0,218392.0,817684.56,,,,,,,,,,,,,,,,,,0.79,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.68,0.5031,65.22,0.0762,3.43
2018-07-31,238392.0,817684.56,1.06,12.02,0.51,0.82,0.0,749084.56,238392.0,218392.0,817684.56,,,,,,,,,,,,,,,,,,0.81,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.61,0.5013,65.08,0.0762,3.43
2018-08-01,238392.0,824836.32,1.06,12.07,0.51,0.83,0.0,755636.32,238392.0,218392.0,824836.32,,,,,,,,,,,,,,,,,,0.82,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.6,0.5005,65.02,0.0762,3.46
2018-08-02,238392.0,810532.8,1.06,11.85,0.51,0.81,0.0,742532.8,238392.0,218392.0,810532.8,,,,,,,,,,,,,,,,,,0.82,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.55,0.4994,64.94,0.0762,3.4
2018-08-03,238392.0,810532.8,1.02,11.71,0.5,0.81,0.0,742532.8,238392.0,218392.0,810532.8,,,,,,,,,,,,,,,,,,0.81,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.59,0.5002,64.99,0.0762,3.4
2018-08-06,238392.0,805764.96,1.02,11.69,0.5,0.81,0.0,738164.96,238392.0,218392.0,805764.96,,,,,,,,,,,,,,,,,,0.81,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.57,0.5004,65.02,0.0762,3.38
2018-08-07,238392.0,793845.36,1.02,11.63,0.5,0.79,0.0,727245.36,238392.0,218392.0,793845.36,,,,,,,,,,,,,,,,,,0.8,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.56,0.4997,64.96,0.0762,3.33
2018-08-08,238392.0,793845.36,1.02,11.42,0.5,0.79,0.0,727245.36,238392.0,218392.0,793845.36,,,,,,,,,,,,,,,,,,0.79,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.61,0.5009,65.05,0.0762,3.33
2018-08-09,238392.0,789077.52,1.02,6.53,0.5,0.79,0.0,722877.52,238392.0,218392.0,789077.52,,,,,,,,,,,,,,,,,,0.79,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.58,0.5001,64.99,0.0762,3.31
2018-08-10,238392.0,786693.6,1.02,6.56,0.5,0.79,0.0,720693.6,238392.0,218392.0,786693.6,,,,,,,,,,,,,,,,,,0.8,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.62,0.4994,64.91,0.0762,3.3
2018-08-13,238392.0,777157.92,1.02,6.6,0.5,0.78,0.0,711957.92,238392.0,218392.0,777157.92,,,,,,,,,,,,,,,,,,0.79,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.53,0.4995,64.95,0.0762,3.26
2018-08-14,238392.0,767622.24,1.02,6.7,0.5,0.77,0.0,703222.24,238392.0,218392.0,767622.24,,,,,,,,,,,,,,,,,,0.78,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.59,0.4992,64.9,0.0762,3.22
2018-08-15,238392.0,767622.24,1.02,6.8,0.5,0.77,0.0,703222.24,238392.0,218392.0,767622.24,,,,,,,,,,,,,,,,,,0.77,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.54,0.5003,65.02,0.0762,3.22
2018-08-16,238392.0,760470.48,1.02,6.92,0.5,0.76,0.0,696670.48,238392.0,218392.0,760470.48,,,,,,,,,,,,,,,,,,0.77,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.57,0.4999,64.98,0.0762,3.19
2018-08-17,238392.0,767622.24,1.02,7.03,0.5,0.77,0.0,703222.24,238392.0,218392.0,767622.24,,,,,,,,,,,,,,,,,,0.76,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.6,0.5006,65.03,0.0762,3.22
2018-08-20,238392.0,772390.08,1.02,7.08,0.5,0.77,0.0,707590.08,238392.0,218392.0,772390.08,,,,,,,,,,,,,,,,,,0.76,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.58,0.5015,65.11,0.0762,3.24
2018-08-21,238392.0,762854.4,1.02,7.39,0.5,0.76,0.0,698854.4,238392.0,218392.0,762854.4,,,,,,,,,,,,,,,,,,0.77,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.63,0.4994,64.91,0.0762,3.2
2018-08-22,238392.0,760470.48,1.02,7.55,0.5,0.76,0.0,696670.48,238392.0,218392.0,760470.48,,,,,,,,,,,,,,,,,,0.76,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.6,0.5001,64.98,0.0762,3.19
2018-08-23,238392.0,760470.48,1.02,7.61,0.5,0.76,0.0,696670.48,238392.0,218392.0,760470.48,,,,,,,,,,,,,,,,,,0.76,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.51,0.5007,65.06,0.0762,3.19
2018-08-24,238392.0,762854.4,1.02,7.72,0.5,0.76,0.0,698854.4,238392.0,218392.0,762854.4,,,,,,,,,,,,,,,,,,0.76,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.55,0.5009,65.07,0.0762,3.2
2018-08-27,238392.0,762854.4,1.02,8.02,0.5,0.76,0.0,698854.4,238392.0,218392.0,762854.4,,,,,,,,,,,,,,,,,,0.76,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.56,0.501,65.07,0.0762,3.2
2018-08-28,238392.0,765238.32,1.02,8.08,0.5,0.76,0.0,701038.32,238392.0,218392.0,765238.32,,,,,,,,,,,,,,,,,,0.76,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.56,0.5015,65.11,0.0762,3.21
2018-08-29,238392.0,765238.32,1.02,8.37,0.5,0.77,0.0,701038.32,238392.0,218392.0,765238.32,,,,,,,,,,,,,,,,,,0.78,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.67,0.4985,64.82,0.0762,3.21
2018-08-30,238392.0,762854.4,1.02,8.44,0.5,0.76,0.0,698854.4,238392.0,218392.0,762854.4,,,,,,,,,,,,,,,,,,0.77,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.58,0.4992,64.9,0.0762,3.2
2018-08-31,238392.0,753318.72,1.02,8.65,0.5,0.75,0.0,690118.72,238392.0,218392.0,753318.72,,,,,,,,,,,,,,,,,,0.77,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.59,0.4989,64.88,0.0762,3.16
2018-09-03,238392.0,753318.72,1.02,9.28,0.5,0.75,0.0,690118.72,238392.0,218392.0,753318.72,,,,,,,,,,,,,,,,,,0.75,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.59,0.5006,65.03,0.0762,3.16
2018-09-04,238392.0,753318.72,1.02,10.07,0.5,0.75,0.0,690118.72,238392.0,218392.0,753318.72,,,,,,,,,,,,,,,,,,0.76,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.58,0.5001,64.99,0.0762,3.16
2018-09-05,238392.0,746166.96,1.02,10.22,0.5,0.75,0.0,683566.96,238392.0,218392.0,746166.96,,,,,,,,,,,,,,,,,,0.76,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.69,0.4985,64.81,0.0762,3.13
2018-09-06,238392.0,741399.12,1.02,10.18,0.5,0.74,0.0,679199.12,238392.0,218392.0,741399.12,,,,,,,,,,,,,,,,,,0.74,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.59,0.5002,64.99,0.0762,3.11
2018-09-07,238392.0,731863.44,1.02,8.45,0.5,0.73,0.0,670463.44,238392.0,218392.0,731863.44,,,,,,,,,,,,,,,,,,0.75,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.53,0.4988,64.89,0.0762,3.07
2018-09-10,238392.0,729479.52,1.02,8.51,0.5,0.73,0.0,668279.52,238392.0,218392.0,729479.52,,,,,,,,,,,,,,,,,,0.74,,,,100.0,7.62,0.0,0.0,,0.0,100.0,26.64,0.4994,64.91,0.0762,3.06
2018-09-11,238392.0,758086.56,1.02,8.56,0.5,0.76,0.0,694486.56,238392.0,218392.0,758086.56,,,,,,,,,,,,,,,,,,0.73,,,,100.0,7.65,0.0,0.0,,0.0,100.0,26.64,0.5028,65.21,0.0765,3.18
2018-09-12,238392.0,753318.72,1.02,7.18,0.5,0.75,0.0,690118.72,238392.0,218392.0,753318.72,,,,,,,,,,,,,,,,,,0.76,,,,100.0,8.03,0.0,0.0,,0.0,100.0,26.53,0.5001,65.0,0.0803,3.16
2018-09-13,288392.0,902666.96,1.23,8.79,0.6,0.91,0.0,683566.96,238392.0,218392.0,746166.96,,,,,,,,,,,,,,,,,,0.76,,,,100.0,8.03,0.0,0.0,,0.0,100.0,21.88,0.5583,71.1,0.0972,3.13
2018-09-14,238392.0,760470.48,1.02,7.38,0.5,0.76,0.0,696670.48,238392.0,218392.0,760470.48,,,,,,,,,,,,,,,,,,0.76,,,,100.0,8.03,0.0,0.0,,0.0,100.0,26.63,0.501,65.05,0.0803,3.19
2018-09-17,288392.0,902666.96,1.23,8.96,0.6,0.91,0.0,683566.96,238392.0,218392.0,746166.96,,,,,,,,,,,,,,,,,,0.76,,,,100.0,8.03,0.0,0.0,,0.0,100.0,21.92,0.5582,71.08,0.0972,3.13
2018-09-18,288392.0,882479.52,1.23,8.62,0.6,0.89,0.0,668279.52,238392.0,218392.0,729479.52,,,,,,,,,,,,,,,,,,0.75,,,,100.0,8.03,0.0,0.0,,0.0,100.0,21.87,0.5579,71.07,0.0972,3.06
2018-09-19,288392.0,865176.0,1.23,8.6,0.6,0.87,0.0,655176.0,238392.0,218392.0,715176.0,,,,,,,,,,,,,,,,,,0.74,,,,100.0,8.03,0.0,0.0,,0.0,100.0,21.83,0.5577,71.06,0.0972,3.0
2018-09-20,288392.0,862292.08,1.23,16.01,0.6,0.86,0.0,652992.08,238392.0,218392.0,712792.08,,,,,,,,,,,,,,,,,,0.72,,,,100.0,8.03,0.0,0.0,,0.0,100.0,21.87,0.5584,71.11,0.0972,2.99
2018-09-21,238392.0,715176.0,1.02,12.92,0.5,0.71,0.0,655176.0,238392.0,218392.0,715176.0,,,,,,,,,,,,,,,,,,0.7,,,,100.0,8.03,0.0,0.0,,0.0,100.0,26.52,0.5027,65.23,0.0803,3.0
2018-09-24,288392.0,853640.32,1.23,15.52,0.6,0.86,0.0,646440.32,238392.0,218392.0,705640.32,,,,,,,,,,,,,,,,,,0.71,,,,100.0,8.03,0.0,0.0,,0.0,100.0,21.87,0.5587,71.13,0.0972,2.96
