,FPXU FP Equity_DX_SI_QTY,FPXU FP Equity_DX_SHORT_INTEREST_VALUE,FPXU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FPXU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FPXU FP Equity_DX_SI_MV,FPXU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FPXU FP Equity_DX_SUPPLY_SI_QTY,FPXU FP Equity_DX_BROKER_SI_QTY,FPXU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FPXU FP Equity_DX_BROKER_SI_QTY_ADD,FPXU FP Equity_DX_BROKER_SI_MV_ADD,FPXU FP Equity_DX_SUPPLY_SI_MV,FPXU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FPXU FP Equity_DX_UTILIZATION_QUANTITY,FPXU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FPXU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FPXU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FPXU FP Equity_DX_ACTIVE_UTILIZATION_MV,FPXU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FPXU FP Equity_DX_BROKER_SI_CON_RATIO,FPXU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FPXU FP Equity_DX_DEMAND_SUPPLY_RATIO,FPXU FP Equity_PX_LAST
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,35.935
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,36.17
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,35.65
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,34.91
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,34.05
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,34.115
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,33.885
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,34.215
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,34.575
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,34.66
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,34.345
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,34.69
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,34.49
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,34.605
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,34.0
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,34.34
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,34.48
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,35.405
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,35.255
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,35.27
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,35.035
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,35.225
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,35.475
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,35.74
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,35.305
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,34.89
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,35.88
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,35.65
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,35.675
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,36.005
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,36.72
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,37.13
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,37.715
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,36.595
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,36.995
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,37.765
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,37.725
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,37.355
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,36.81
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,36.51
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,37.055
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,37.19
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,37.47
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,38.11
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,38.15
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,38.22
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,38.635
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,38.78
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,37.755
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,38.415
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,38.68
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,39.105
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,38.74
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,38.885
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,39.105
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,38.44
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,38.07
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,38.24
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,38.265
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,38.61
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,39.965
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,39.41
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,39.75
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,40.1
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,39.3
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,39.745
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,38.375
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,38.88
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,38.785
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,38.415
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,38.65
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,38.42
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,38.14
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,37.965
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,37.835
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,37.525
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,36.55
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,36.8
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,36.83
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,36.28
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,35.58
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,36.98
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,36.995
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,36.74
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,37.625
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,37.925
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,37.505
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,36.97
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,38.01
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,38.635
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,38.84
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,38.3
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,38.36
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,38.315
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,38.365
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,38.52
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,38.995
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,39.07
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,38.82
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,38.785
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,38.845
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,38.815
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,38.425
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,38.61
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,38.6
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,38.385
2024-05-29,,,,,,,,,,,,,,,,,,,,,,,37.885
2024-05-30,,,,,,,,,,,,,,,,,,,,,,,37.605
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,36.74
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,36.995
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,36.66
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,37.195
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,37.29
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,36.725
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,36.81
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,36.705
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,37.66
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,36.965
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,36.655
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,36.615
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,37.13
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,37.2
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,37.33
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,36.765
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,37.11
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,37.03
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,36.825
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,36.915
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,37.165
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,36.925
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,37.05
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,37.3
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,37.235
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,37.31
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,37.565
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,37.4
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,37.05
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,37.945
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,38.205
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,38.53
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,38.83
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,38.25
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,37.72
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,37.45
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,37.52
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,38.14
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,37.16
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,36.875
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,37.105
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,37.14
2024-07-30,,,,,,,,,,,,,,,,,,,,,,,36.74
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,37.44
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,36.735
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,34.7
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,34.475
2024-08-06,,,,,,,,,,,,,,,,,,,,,,,35.225
2024-08-07,,,,,,,,,,,,,,,,,,,,,,,35.335
2024-08-08,,,,,,,,,,,,,,,,,,,,,,,35.455
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,35.965
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,35.835
2024-08-13,,,,,,,,,,,,,,,,,,,,,,,36.515
2024-08-14,,,,,,,,,,,,,,,,,,,,,,,36.925
2024-08-15,,,,,,,,,,,,,,,,,,,,,,,37.61
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,37.5
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,37.875
2024-08-20,,,,,,,,,,,,,,,,,,,,,,,37.705
2024-08-21,,,,,,,,,,,,,,,,,,,,,,,38.11
2024-08-22,,,,,,,,,,,,,,,,,,,,,,,38.255
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,38.66
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,38.69
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,38.595
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,38.075
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,38.58
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,38.305
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,38.695
2024-09-03,,,,,,,,,,,,,,,,,,,,,,,38.045
2024-09-04,,,,,,,,,,,,,,,,,,,,,,,37.595
2024-09-05,,,,,,,,,,,,,,,,,,,,,,,37.12
2024-09-06,,,,,,,,,,,,,,,,,,,,,,,36.91
2024-09-09,,,,,,,,,,,,,,,,,,,,,,,37.26
2024-09-10,,,,,,,,,,,,,,,,,,,,,,,37.475
2024-09-11,,,,,,,,,,,,,,,,,,,,,,,37.255
2024-09-12,,,,,,,,,,,,,,,,,,,,,,,38.43
2024-09-13,,,,,,,,,,,,,,,,,,,,,,,39.275
2024-09-16,,,,,,,,,,,,,,,,,,,,,,,39.395
2024-09-17,,,,,,,,,,,,,,,,,,,,,,,39.96
2024-09-18,,,,,,,,,,,,,,,,,,,,,,,39.945
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,40.82
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,40.8
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,41.165
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,40.975
2024-09-25,,,,,,,,,,,,,,,,,,,,,,,41.17
2024-09-26,,,,,,,,,,,,,,,,,,,,,,,40.95
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,41.1
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,41.065
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,40.485
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,40.755
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,40.76
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,41.205
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,41.29
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,41.42
2024-10-09,,,,,,,,,,,,,,,,,,,,,,,41.64
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,41.775
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,42.335
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,42.61
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,42.345
2024-10-16,,,,,,,,,,,,,,,,,,,,,,,42.48
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,42.6
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,42.635
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,42.455
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,42.225
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,42.025
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,41.97
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,42.225
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,42.3
2024-10-29,,,,,,,,,,,,,,,,,,,,,,,42.51
2024-10-30,,,,,,,,,,,,,,,,,,,,,,,42.935
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,41.925
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,41.825
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,41.52
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,42.165
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,43.62
2024-11-07,,,,,,,,,,,,,,,,,,,,,,,45.305
2024-11-08,,,,,,,,,,,,,,,,,,,,,,,45.95
2024-11-11,,,,,,,,,,,,,,,,,,,,,,,46.925
2024-11-12,,,,,,,,,,,,,,,,,,,,,,,46.75
2024-11-13,,,,,,,,,,,,,,,,,,,,,,,47.14
2024-11-14,,,,,,,,,,,,,,,,,,,,,,,46.175
2024-11-15,,,,,,,,,,,,,,,,,,,,,,,45.055
2024-11-18,,,,,,,,,,,,,,,,,,,,,,,45.42
2024-11-19,,,,,,,,,,,,,,,,,,,,,,,45.795
2024-11-20,,,,,,,,,,,,,,,,,,,,,,,46.14
2024-11-21,,,,,,,,,,,,,,,,,,,,,,,47.3
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,47.44
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,48.085
2024-11-26,,,,,,,,,,,,,,,,,,,,,,,48.465
2024-11-27,,,,,,,,,,,,,,,,,,,,,,,47.34
2024-11-28,,,,,,,,,,,,,,,,,,,,,,,47.44
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,47.855
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,47.745
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,48.01
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,48.585
2024-12-05,,,,,,,,,,,,,,,,,,,,,,,49.06
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,48.945
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,47.57
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,47.125
2024-12-11,,,,,,,,,,,,,,,,,,,,,,,46.83
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,47.155
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,46.415
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,46.88
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,46.935
2024-12-18,,,,,,,,,,,,,,,,,,,,,,,46.495
2024-12-19,,,,,,,,,,,,,,,,,,,,,,,44.72
2024-12-20,,,,,,,,,,,,,,,,,,,,,,,45.39
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,45.56
2024-12-24,,,,,,,,,,,,,,,,,,,,,,,45.965
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,45.48
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,44.94
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,45.145
2025-01-02,,,,,,,,,,,,,,,,,,,,,,,45.245
2025-01-03,,,,,,,,,,,,,,,,,,,,,,,46.18
2025-01-06,,,,,,,,,,,,,,,,,,,,,,,46.9
2025-01-07,,,,,,,,,,,,,,,,,,,,,,,45.785
2025-01-08,,,,,,,,,,,,,,,,,,,,,,,45.19
2025-01-09,,,,,,,,,,,,,,,,,,,,,,,45.155
2025-01-10,,,,,,,,,,,,,,,,,,,,,,,44.6
2025-01-13,,,,,,,,,,,,,,,,,,,,,,,44.185
2025-01-14,,,,,,,,,,,,,,,,,,,,,,,45.325
2025-01-15,,,,,,,,,,,,,,,,,,,,,,,46.515
2025-01-16,,,,,,,,,,,,,,,,,,,,,,,47.38
2025-01-17,,,,,,,,,,,,,,,,,,,,,,,47.64
2025-01-20,,,,,,,,,,,,,,,,,,,,,,,47.77
2025-01-21,,,,,,,,,,,,,,,,,,,,,,,48.235
2025-01-22,,,,,,,,,,,,,,,,,,,,,,,48.88
2025-01-23,,,,,,,,,,,,,,,,,,,,,,,49.06
2025-01-24,,,,,,,,,,,,,,,,,,,,,,,49.595
2025-01-27,,,,,,,,,,,,,,,,,,,,,,,46.93
2025-01-28,,,,,,,,,,,,,,,,,,,,,,,47.605
2025-01-29,,,,,,,,,,,,,,,,,,,,,,,48.19
2025-01-30,,,,,,,,,,,,,,,,,,,,,,,49.075
2025-01-31,,,,,,,,,,,,,,,,,,,,,,,49.79
2025-02-03,,,,,,,,,,,,,,,,,,,,,,,48.535
2025-02-04,,,,,,,,,,,,,,,,,,,,,,,49.93
2025-02-05,,,,,,,,,,,,,,,,,,,,,,,49.94
2025-02-06,,,,,,,,,,,,,,,,,,,,,,,50.56
2025-02-07,,,,,,,,,,,,,,,,,,,,,,,50.99
2025-02-10,,,,,,,,,,,,,,,,,,,,,,,51.1
2025-02-11,,,,,,,,,,,,,,,,,,,,,,,50.96
2025-02-12,,,,,,,,,,,,,,,,,,,,,,,50.2
2025-02-13,,,,,,,,,,,,,,,,,,,,,,,51.71
2025-02-14,,,,,,,,,,,,,,,,,,,,,,,52.48
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,53.25
2025-02-18,,,,,,,,,,,,,,,,,,,,,,,53.19
2025-02-19,,,,,,,,,,,,,,,,,,,,,,,53.05
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,50.13
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,50.02
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,47.545
2025-02-25,,,,,,,,,,,,,,,,,,,,,,,45.79
2025-02-26,,,,,,,,,,,,,,,,,,,,,,,47.175
2025-02-27,,,,,,,,,,,,,,,,,,,,,,,46.805
2025-02-28,,,,,,,,,,,,,,,,,,,,,,,45.31
2025-03-03,,,,,,,,,,,,,,,,,,,,,,,45.895
2025-03-04,,,,,,,,,,,,,,,,,,,,,,,42.6
2025-03-05,,,,,,,,,,,,,,,,,,,,,,,43.71
2025-03-06,,,,,,,,,,,,,,,,,,,,,,,43.405
2025-03-07,,,,,,,,,,,,,,,,,,,,,,,40.75
2025-03-10,,,,,,,,,,,,,,,,,,,,,,,40.18
2025-03-11,,,,,,,,,,,,,,,,,,,,,,,40.33
2025-03-12,,,,,,,,,,,,,,,,,,,,,,,41.73
2025-03-13,,,,,,,,,,,,,,,,,,,,,,,40.57
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,41.985
2025-03-17,,,,,,,,,,,,,,,,,,,,,,,42.73
2025-03-18,,,,,,,,,,,,,,,,,,,,,,,42.18
2025-03-19,,,,,,,,,,,,,,,,,,,,,,,42.995
2025-03-20,,,,,,,,,,,,,,,,,,,,,,,43.46
2025-03-21,,,,,,,,,,,,,,,,,,,,,,,43.09
2025-03-24,,,,,,,,,,,,,,,,,,,,,,,45.025
2025-03-25,,,,,,,,,,,,,,,,,,,,,,,45.135
2025-03-26,,,,,,,,,,,,,,,,,,,,,,,44.135
2025-03-27,,,,,,,,,,,,,,,,,,,,,,,43.635
2025-03-28,,,,,,,,,,,,,,,,,,,,,,,41.775
2025-03-31,,,,,,,,,,,,,,,,,,,,,,,41.195
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,42.125
2025-04-02,,,,,,,,,,,,,,,,,,,,,,,42.815
2025-04-03,,,,,,,,,,,,,,,,,,,,,,,40.37
2025-04-04,,,,,,,,,,,,,,,,,,,,,,,37.55
2025-04-07,,,,,,,,,,,,,,,,,,,,,,,37.31
2025-04-08,,,,,,,,,,,,,,,,,,,,,,,38.5
2025-04-09,,,,,,,,,,,,,,,,,,,,,,,36.945
2025-04-10,,,,,,,,,,,,,,,,,,,,,,,39.995
2025-04-11,,,,,,,,,,,,,,,,,,,,,,,39.075
2025-04-14,,,,,,,,,,,,,,,,,,,,,,,40.705
2025-04-15,,,,,,,,,,,,,,,,,,,,,,,41.23
2025-04-16,,,,,,,,,,,,,,,,,,,,,,,40.965
2025-04-17,,,,,,,,,,,,,,,,,,,,,,,40.495
2025-04-22,,,,,,,,,,,,,,,,,,,,,,,40.28
2025-04-23,,,,,,,,,,,,,,,,,,,,,,,42.11
2025-04-24,,,,,,,,,,,,,,,,,,,,,,,42.77
2025-04-25,,,,,,,,,,,,,,,,,,,,,,,43.365
2025-04-28,,,,,,,,,,,,,,,,,,,,,,,43.535
2025-04-29,,,,,,,,,,,,,,,,,,,,,,,44.16
2025-04-30,,,,,,,,,,,,,,,,,,,,,,,43.765
2025-05-02,,,,,,,,,,,,,,,,,,,,,,,46.23
2025-05-05,,,,,,,,,,,,,,,,,,,,,,,46.795
2025-05-06,,,,,,,,,,,,,,,,,,,,,,,45.91
2025-05-07,,,,,,,,,,,,,,,,,,,,,,,45.735
2025-05-08,,,,,,,,,,,,,,,,,,,,,,,46.88
2025-05-09,,,,,,,,,,,,,,,,,,,,,,,46.815
2025-05-12,,,,,,,,,,,,,,,,,,,,,,,48.37
2025-05-13,,,,,,,,,,,,,,,,,,,,,,,49.81
2025-05-14,,,,,,,,,,,,,,,,,,,,,,,49.87
2025-05-15,,,,,,,,,,,,,,,,,,,,,,,49.645
2025-05-16,,,,,,,,,,,,,,,,,,,,,,,49.94
2025-05-19,,,,,,,,,,,,,,,,,,,,,,,50.03
2025-05-20,,,,,,,,,,,,,,,,,,,,,,,50.23
2025-05-21,,,,,,,,,,,,,,,,,,,,,,,50.34
2025-05-22,,,,,,,,,,,,,,,,,,,,,,,50.22
2025-05-23,,,,,,,,,,,,,,,,,,,,,,,49.535
2025-05-26,,,,,,,,,,,,,,,,,,,,,,,50.51
2025-05-27,,,,,,,,,,,,,,,,,,,,,,,51.1
2025-05-28,,,,,,,,,,,,,,,,,,,,,,,50.73
2025-05-29,,,,,,,,,,,,,,,,,,,,,,,50.61
2025-05-30,,,,,,,,,,,,,,,,,,,,,,,50.73
2025-06-02,,,,,,,,,,,,,,,,,,,,,,,51.25
2025-06-03,,,,,,,,,,,,,,,,,,,,,,,51.83
2025-06-04,,,,,,,,,,,,,,,,,,,,,,,52.25
2025-06-05,,,,,,,,,,,,,,,,,,,,,,,52.7
2025-06-06,,,,,,,,,,,,,,,,,,,,,,,51.59
2025-06-09,,,,,,,,,,,,,,,,,,,,,,,51.98
2025-06-10,,,,,,,,,,,,,,,,,,,,,,,51.15
2025-06-11,,,,,,,,,,,,,,,,,,,,,,,52.01
2025-06-12,,,,,,,,,,,,,,,,,,,,,,,51.66
2025-06-13,,,,,,,,,,,,,,,,,,,,,,,51.92
2025-06-16,,,,,,,,,,,,,,,,,,,,,,,52.35
2025-06-17,,,,,,,,,,,,,,,,,,,,,,,51.98
2025-06-18,,,,,,,,,,,,,,,,,,,,,,,52.15
2025-06-19,,,,,,,,,,,,,,,,,,,,,,,51.08
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,51.93
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,52.15
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,51.89
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,53.2
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,53.69
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,53.59
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,53.81
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,52.44
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,52.67
2025-07-03,,,,,,,,,,,,,,,,,,,,,,,52.99
2025-07-04,,,,,,,,,,,,,,,,,,,,,,,53.16
2025-07-07,,,,,,,,,,,,,,,,,,,,,,,53.56
2025-07-08,,,,,,,,,,,,,,,,,,,,,,,53.01
2025-07-09,,,,,,,,,,,,,,,,,,,,,,,53.64
2025-07-10,,,,,,,,,,,,,,,,,,,,,,,53.05
2025-07-11,,,,,,,,,,,,,,,,,,,,,,,52.4
2025-07-14,,,,,,,,,,,,,,,,,,,,,,,53.99
2025-07-15,,,,,,,,,,,,,,,,,,,,,,,54.08
2025-07-16,,,,,,,,,,,,,,,,,,,,,,,53.86
2025-07-17,,,,,,,,,,,,,,,,,,,,,,,54.88
2025-07-18,,,,,,,,,,,,,,,,,,,,,,,55.21
2025-07-21,,,,,,,,,,,,,,,,,,,,,,,55.48
2025-07-22,,,,,,,,,,,,,,,,,,,,,,,54.3
2025-07-23,,,,,,,,,,,,,,,,,,,,,,,55.47
2025-07-24,,,,,,,,,,,,,,,,,,,,,,,55.49
2025-07-25,,,,,,,,,,,,,,,,,,,,,,,55.22
