,ALMIN FP Equity_DX_SI_QTY,ALMIN FP Equity_DX_SHORT_INTEREST_VALUE,ALMIN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMIN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMIN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMIN FP Equity_DX_SI_MV,ALMIN FP Equity_DX_DSS,ALMIN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMIN FP Equity_DX_SUPPLY_SI_QTY,ALMIN FP Equity_DX_BROKER_SI_QTY,ALMIN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMIN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMIN FP Equity_DX_BROKER_SI_MV_INC_x,ALMIN FP Equity_DX_BROKER_SI_QTY_ADD,ALMIN FP Equity_DX_SUPPLY_SI_MV_DEC,ALMIN FP Equity_DX_BROKER_SI_QTY_INC,ALMIN FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMIN FP Equity_DX_BROKER_SI_MV_INC_y,ALMIN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMIN FP Equity_DX_BROKER_SI_MV_ADD,ALMIN FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMIN FP Equity_DX_BROKER_SI_QTY_DEC,ALMIN FP Equity_DX_SUPPLY_SI_MV,ALMIN FP Equity_DX_BROKER_SI_MV_DEC,ALMIN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMIN FP Equity_DX_UTILIZATION_QUANTITY,ALMIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMIN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMIN FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMIN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMIN FP Equity_DX_BROKER_SI_CON_RATIO,ALMIN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMIN FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-03-08,13105.0,40363.4,0.25,3.04,0.23,0.04,0.0,24039.4,6105.0,7805.0,18803.4,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.75,0.4656,60.65,1.8239
2023-03-09,13105.0,40363.4,0.25,3.14,0.23,0.04,0.0,24039.4,6105.0,7805.0,18803.4,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.17,0.4709,61.39,1.8239
2023-03-10,13105.0,39839.2,0.25,3.01,0.23,0.04,0.0,23727.2,6105.0,7805.0,18559.2,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.8,0.4657,60.64,1.8239
2023-03-13,13105.0,38004.5,0.25,3.06,0.23,0.04,0.0,22634.5,6105.0,7805.0,17704.5,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,30.14,0.4622,60.17,1.8239
2023-03-14,13105.0,37349.25,0.25,3.0,0.23,0.04,0.0,22244.25,6105.0,7805.0,17399.25,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.9,0.4644,60.48,1.8239
2023-03-15,13105.0,36300.85,0.25,2.99,0.23,0.04,0.0,21619.85,6105.0,7805.0,16910.85,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,30.13,0.4617,60.11,1.8239
2023-03-16,13105.0,38659.75,0.25,2.91,0.23,0.04,0.0,23024.75,6105.0,7805.0,18009.75,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.05,0.473,61.64,1.8239
2023-03-17,13105.0,39315.0,0.25,2.86,0.23,0.04,0.0,23415.0,6105.0,7805.0,18315.0,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.53,0.4681,60.99,1.8239
2023-03-20,13105.0,39315.0,0.25,2.94,0.23,0.04,0.0,23415.0,6105.0,7805.0,18315.0,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.67,0.4669,60.81,1.8239
2023-03-21,13105.0,39183.95,0.25,2.95,0.23,0.04,0.0,23336.95,6105.0,7805.0,18253.95,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.72,0.4663,60.73,1.8239
2023-03-22,13105.0,39118.43,0.25,3.09,0.23,0.04,0.0,23297.93,6105.0,7805.0,18223.43,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,29.68,0.4668,60.8,2.1466
2023-03-23,13105.0,39118.43,0.25,3.17,0.23,0.04,0.0,23297.93,6105.0,7805.0,18223.43,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.73,0.4663,60.73,1.8239
2023-03-24,13105.0,38921.85,0.25,3.17,0.23,0.04,0.0,23180.85,6105.0,7805.0,18131.85,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.88,0.464,60.45,1.8239
2023-03-27,13105.0,38921.85,0.25,3.19,0.23,0.04,0.0,23180.85,6105.0,7805.0,18131.85,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.7,0.4664,60.76,1.8239
2023-03-28,13105.0,38659.75,0.25,3.29,0.23,0.04,0.0,23024.75,6105.0,7805.0,18009.75,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,28.9,0.473,61.69,1.8239
2023-03-29,13105.0,37807.93,0.25,3.44,0.23,0.04,0.0,22517.43,6105.0,7805.0,17612.93,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.93,0.464,60.43,1.8239
2023-03-30,13105.0,38004.5,0.25,3.55,0.23,0.04,0.0,22634.5,6105.0,7805.0,17704.5,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.63,0.4673,60.87,1.8239
2023-03-31,13105.0,38659.75,0.25,3.61,0.23,0.04,0.0,23024.75,6105.0,7805.0,18009.75,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.62,0.4669,60.84,1.8239
2023-04-03,13105.0,39052.9,0.25,4.08,0.23,0.04,0.0,23258.9,6105.0,7805.0,18192.9,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.59,0.4674,60.9,1.8239
2023-04-04,13105.0,39052.9,0.25,4.18,0.23,0.04,0.0,23258.9,6105.0,7805.0,18192.9,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.67,0.4668,60.8,1.8239
2023-04-05,13105.0,38790.8,0.25,4.3,0.23,0.04,0.0,23102.8,6105.0,7805.0,18070.8,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.85,0.4647,60.53,1.8239
2023-04-06,13105.0,40101.3,0.25,4.38,0.23,0.04,0.0,23883.3,6105.0,7805.0,18681.3,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.38,0.4693,61.16,1.8239
2023-04-07,13105.0,40101.3,0.25,4.15,0.23,0.04,0.0,23883.3,6105.0,7805.0,18681.3,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,30.0,0.4633,60.33,1.8239
2023-04-10,13105.0,40101.3,0.25,4.15,0.23,0.04,0.0,23883.3,6105.0,7805.0,18681.3,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,30.04,0.4629,60.27,1.8239
2023-04-11,13105.0,40232.35,0.25,4.15,0.23,0.04,0.0,23961.35,6105.0,7805.0,18742.35,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.58,0.4675,60.9,1.8239
2023-04-12,13105.0,41149.7,0.25,4.41,0.23,0.04,0.0,24507.7,6105.0,7805.0,19169.7,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.44,0.4691,61.11,1.8239
2023-04-13,13105.0,41149.7,0.25,4.35,0.23,0.04,0.0,24507.7,6105.0,7805.0,19169.7,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.67,0.4667,60.79,1.8239
2023-04-14,13105.0,41280.75,0.25,4.61,0.23,0.04,0.0,24585.75,6105.0,7805.0,19230.75,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.73,0.4657,60.67,1.8239
2023-04-17,13105.0,41936.0,0.25,4.5,0.23,0.04,0.0,24976.0,6105.0,7805.0,19536.0,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.64,0.4668,60.81,1.8239
2023-04-18,13105.0,42591.25,0.25,4.47,0.23,0.04,0.0,25366.25,6105.0,7805.0,19841.25,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.53,0.4682,60.99,1.8239
2023-04-19,13105.0,42984.4,0.25,4.5,0.23,0.04,0.0,25600.4,6105.0,7805.0,20024.4,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.64,0.4668,60.82,1.8239
2023-04-20,13105.0,40625.5,0.25,4.09,0.23,0.04,0.0,24195.5,6105.0,7805.0,18925.5,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,30.27,0.461,59.99,1.8239
2023-04-21,13105.0,41936.0,0.25,3.87,0.23,0.04,0.0,24976.0,6105.0,7805.0,19536.0,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.41,0.4692,61.14,1.8239
2023-04-24,13105.0,41280.75,0.25,3.75,0.23,0.04,0.0,24585.75,6105.0,7805.0,19230.75,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.83,0.4654,60.6,1.8239
2023-04-25,13105.0,41149.7,0.25,3.94,0.23,0.04,0.0,24507.7,6105.0,7805.0,19169.7,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.8,0.4651,60.58,1.8239
2023-04-26,13105.0,40625.5,0.25,3.77,0.23,0.04,0.0,24195.5,6105.0,7805.0,18925.5,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.8,0.4657,60.64,1.8239
2023-04-27,13105.0,41018.65,0.25,3.86,0.23,0.04,0.0,24429.65,6105.0,7805.0,19108.65,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.65,0.4667,60.8,1.8239
2023-04-28,13105.0,43901.75,0.25,3.9,0.23,0.04,0.0,26146.75,6105.0,7805.0,20451.75,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.04,0.4727,61.62,1.8239
2023-05-01,13105.0,43901.75,0.25,3.78,0.23,0.04,0.0,26146.75,6105.0,7805.0,20451.75,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,30.31,0.4603,59.9,1.8239
2023-05-02,13105.0,43770.7,0.24,3.78,0.22,0.04,0.0,26068.7,6105.0,7805.0,20390.7,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.76,0.4659,60.68,1.8239
2023-05-03,13105.0,44294.9,0.24,3.78,0.22,0.04,0.0,26380.9,6105.0,7805.0,20634.9,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.54,0.468,60.97,1.8239
2023-05-04,13105.0,42984.4,0.24,3.84,0.22,0.04,0.0,25600.4,6105.0,7805.0,20024.4,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,30.06,0.4628,60.25,1.8239
2023-05-05,13105.0,44294.9,0.24,3.78,0.22,0.04,0.0,26380.9,6105.0,7805.0,20634.9,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.4,0.4692,61.15,1.8239
2023-05-08,13105.0,44294.9,0.24,3.63,0.22,0.04,0.0,26380.9,6105.0,7805.0,20634.9,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.72,0.4659,60.69,1.8239
2023-05-09,13105.0,44557.0,0.24,3.64,0.22,0.04,0.0,26537.0,6105.0,7805.0,20757.0,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,28.97,0.4722,61.59,1.8239
2023-05-10,13105.0,43901.75,0.24,3.52,0.22,0.04,0.0,26146.75,6105.0,7805.0,20451.75,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.85,0.465,60.55,1.8239
2023-05-11,13105.0,43639.65,0.24,3.53,0.22,0.04,0.0,25990.65,6105.0,7805.0,20329.65,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.83,0.4649,60.55,1.8239
2023-05-12,13105.0,43246.5,0.24,3.48,0.22,0.04,0.0,25756.5,6105.0,7805.0,20146.5,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.87,0.4644,60.49,1.8239
2023-05-15,13105.0,42984.4,0.24,3.41,0.22,0.04,0.0,25600.4,6105.0,7805.0,20024.4,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.78,0.4656,60.65,1.8239
2023-05-16,13105.0,41936.0,0.24,3.44,0.22,0.04,0.0,24976.0,6105.0,7805.0,19536.0,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.97,0.4637,60.38,1.8239
2023-05-17,13105.0,40625.5,0.24,3.39,0.22,0.04,0.0,24195.5,6105.0,7805.0,18925.5,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,30.06,0.4628,60.26,1.8239
2023-05-18,13105.0,41280.75,0.24,3.49,0.22,0.04,0.0,24585.75,6105.0,7805.0,19230.75,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.61,0.4669,60.83,1.8239
2023-05-19,13105.0,42984.4,0.24,3.55,0.22,0.04,0.0,25600.4,6105.0,7805.0,20024.4,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.3,0.4702,61.28,1.8239
2023-05-22,13105.0,42984.4,0.24,3.64,0.22,0.04,0.0,25600.4,6105.0,7805.0,20024.4,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.7,0.4661,60.72,1.8239
2023-05-23,13105.0,40887.6,0.24,3.6,0.22,0.04,0.0,24351.6,6105.0,7805.0,19047.6,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,30.24,0.461,60.01,1.8239
2023-05-24,13105.0,40494.45,0.24,3.61,0.22,0.04,0.0,24117.45,6105.0,7805.0,18864.45,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.85,0.4648,60.54,1.8239
2023-05-25,13105.0,40625.5,0.24,3.63,0.22,0.04,0.0,24195.5,6105.0,7805.0,18925.5,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.72,0.4659,60.7,1.8239
2023-05-26,13105.0,41936.0,0.24,3.66,0.22,0.04,0.0,24976.0,6105.0,7805.0,19536.0,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.41,0.469,61.12,1.8239
2023-05-29,13105.0,41936.0,0.24,3.65,0.22,0.04,0.0,24976.0,6105.0,7805.0,19536.0,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.73,0.466,60.7,1.8239
2023-05-30,13105.0,41936.0,0.24,3.71,0.22,0.04,0.0,24976.0,6105.0,7805.0,19536.0,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.7,0.4664,60.75,1.8239
2023-05-31,13105.0,41673.9,0.24,3.88,0.22,0.04,0.0,24819.9,6105.0,7805.0,19413.9,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.82,0.465,60.57,1.8239
2023-06-01,13105.0,41542.85,0.24,3.85,0.22,0.04,0.0,24741.85,6105.0,7805.0,19352.85,,,,,,,,,,,,0.02,,100.0,84.97,0.0,0.0,0.0,100.0,29.68,0.467,60.82,1.8239
2023-06-02,15889.0,49732.57,0.29,5.77,0.27,0.05,0.0,28786.61,7497.0,9197.0,23465.61,1392.0,0.0,,,1392.0,,0.0,1392.0,,,,0.02,,100.0,87.41,0.0,0.0,0.0,100.0,24.68,0.521,67.36,1.8525
2023-06-05,15889.0,49573.68,0.29,6.33,0.27,0.05,0.0,28694.64,7497.0,9197.0,23390.64,,,,,,,,,,,,0.02,,100.0,87.41,0.0,0.0,0.0,100.0,24.57,0.5225,67.51,1.8525
2023-06-06,15889.0,49097.01,0.29,6.57,0.27,0.05,0.0,28418.73,7497.0,9197.0,23165.73,,,,,,,,,,,,0.02,,100.0,87.41,0.0,0.0,0.0,100.0,24.64,0.5216,67.42,1.8525
2023-06-07,18673.0,56579.19,0.34,7.68,0.32,0.06,0.0,32084.67,8889.0,10589.0,26933.67,1392.0,0.0,,,1392.0,,0.0,1392.0,,,,0.03,,100.0,89.17,0.0,0.0,0.0,100.0,21.04,0.5699,72.18,1.8731
2023-06-08,18673.0,55085.35,0.34,7.64,0.32,0.06,0.0,31237.55,8889.0,10589.0,26222.55,,,,,,,,,,,,0.03,,100.0,89.17,0.0,0.0,0.0,100.0,21.05,0.5701,72.19,1.8731
2023-06-09,18673.0,56392.46,0.34,7.33,0.32,0.06,0.0,31978.78,8889.0,10589.0,26844.78,,,,,,,,,,,,0.03,,100.0,89.17,0.0,0.0,0.0,100.0,20.72,0.5745,72.6,1.8731
2023-06-12,18673.0,56952.65,0.34,7.19,0.32,0.06,0.0,32296.45,8889.0,10589.0,27111.45,,,,,,,,,,,,0.03,,100.0,89.17,0.0,0.0,0.0,100.0,20.81,0.5734,72.5,1.8731
2023-06-13,18673.0,56579.19,0.34,7.77,0.32,0.06,0.0,32084.67,8889.0,10589.0,26933.67,,,,,,,,,,,,0.03,,100.0,89.17,0.0,0.0,0.0,100.0,20.91,0.572,72.37,1.8731
2023-06-14,18673.0,55272.08,0.34,8.26,0.32,0.06,0.0,31343.44,8889.0,10589.0,26311.44,,,,,,,,,,,,0.03,,100.0,89.17,0.0,0.0,0.0,100.0,21.06,0.5699,72.18,1.8731
2023-06-15,18673.0,54151.7,0.34,7.67,0.32,0.05,0.0,30708.1,8889.0,10589.0,25778.1,,,,,,,,,,,,0.03,,100.0,89.17,0.0,0.0,0.0,100.0,20.98,0.571,72.28,1.8731
2023-06-16,18673.0,54525.16,0.34,7.74,0.32,0.05,0.0,30919.88,8889.0,10589.0,25955.88,,,,,,,,,,,,0.03,,100.0,89.17,0.0,0.0,0.0,100.0,20.82,0.573,72.47,1.8731
2023-06-19,18673.0,54525.16,0.34,7.61,0.32,0.05,0.0,30919.88,8889.0,10589.0,25955.88,,,,,,,,,,,,0.03,,100.0,89.17,0.0,0.0,0.0,100.0,20.9,0.572,72.38,1.8731
2023-06-20,18673.0,54525.16,0.34,6.68,0.32,0.05,0.0,30919.88,8889.0,10589.0,25955.88,,,,,,,,,,,,0.03,,100.0,89.17,0.0,0.0,0.0,100.0,20.89,0.572,72.38,1.8731
2023-06-21,18673.0,54151.7,0.34,6.35,0.32,0.05,0.0,30708.1,8889.0,10589.0,25778.1,,,,,,,,,,,,0.03,,100.0,89.17,0.0,0.0,0.0,100.0,20.89,0.5725,72.42,1.8731
2023-06-22,18673.0,54525.16,0.34,6.77,0.32,0.05,0.0,30919.88,8889.0,10589.0,25955.88,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.84,0.5729,72.45,1.7023
2023-06-23,18673.0,53964.97,0.34,6.81,0.32,0.05,0.0,30602.21,8889.0,10589.0,25689.21,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,21.02,0.5701,72.2,1.7023
2023-06-26,18673.0,53031.32,0.34,6.95,0.32,0.05,0.0,30072.76,8889.0,10589.0,25244.76,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,21.01,0.5704,72.23,1.7023
2023-06-27,18673.0,54151.7,0.34,6.68,0.32,0.05,0.0,30708.1,8889.0,10589.0,25778.1,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.68,0.5753,72.67,1.7023
2023-06-28,18673.0,54151.7,0.34,6.62,0.32,0.05,0.0,30708.1,8889.0,10589.0,25778.1,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.92,0.5715,72.33,1.7023
2023-06-29,18673.0,52284.4,0.34,6.79,0.32,0.05,0.0,29649.2,8889.0,10589.0,24889.2,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.77,0.5715,72.36,1.7023
2023-06-30,18673.0,54151.7,0.34,6.7,0.32,0.05,0.0,30708.1,8889.0,10589.0,25778.1,,,,,,,,,,,,0.02,,100.0,81.04,0.0,0.0,0.0,100.0,20.58,0.5769,72.81,1.7023
2023-07-03,18673.0,54151.7,0.34,6.42,0.32,0.05,0.0,30708.1,8889.0,10589.0,25778.1,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.89,0.5721,72.39,1.7023
2023-07-04,18673.0,52284.4,0.34,6.55,0.32,0.05,0.0,29649.2,8889.0,10589.0,24889.2,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.68,0.5739,72.57,1.7023
2023-07-05,18673.0,54151.7,0.34,6.75,0.32,0.05,0.0,30708.1,8889.0,10589.0,25778.1,,,,,,,,,,,,0.02,,100.0,81.04,0.0,0.0,0.0,100.0,20.63,0.5757,72.71,1.7023
2023-07-06,18673.0,55458.81,0.34,6.9,0.32,0.05,0.0,31449.33,8889.0,10589.0,26400.33,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.68,0.5754,72.68,1.7023
2023-07-07,18673.0,55645.54,0.34,6.83,0.32,0.06,0.0,31555.22,8889.0,10589.0,26489.22,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.8,0.5738,72.53,1.7023
2023-07-10,18673.0,53964.97,0.34,6.87,0.32,0.06,0.0,30602.21,8889.0,10589.0,25689.21,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,21.1,0.5692,72.12,1.7023
2023-07-11,18673.0,54151.7,0.34,6.87,0.32,0.05,0.0,30708.1,8889.0,10589.0,25778.1,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.83,0.573,72.46,1.7023
2023-07-12,18673.0,53778.24,0.34,6.87,0.32,0.05,0.0,30496.32,8889.0,10589.0,25600.32,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.85,0.5732,72.47,1.7023
2023-07-13,18673.0,53591.51,0.34,7.02,0.32,0.05,0.0,30390.43,8889.0,10589.0,25511.43,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.85,0.5731,72.47,1.7023
2023-07-14,18673.0,52097.67,0.34,6.61,0.32,0.05,0.0,29543.31,8889.0,10589.0,24800.31,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,21.1,0.5693,72.12,1.7023
2023-07-17,18673.0,51537.48,0.34,6.71,0.32,0.05,0.0,29225.64,8889.0,10589.0,24533.64,,,,,,,,,,,,0.02,,100.0,81.04,0.0,0.0,0.0,100.0,20.98,0.5708,72.27,1.7023
2023-07-18,18673.0,53591.51,0.34,6.72,0.32,0.05,0.0,30390.43,8889.0,10589.0,25511.43,,,,,,,,,,,,0.02,,100.0,81.04,0.0,0.0,0.0,100.0,20.58,0.5766,72.79,1.7023
2023-07-19,18673.0,52471.13,0.34,6.36,0.32,0.05,0.0,29755.09,8889.0,10589.0,24978.09,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,21.09,0.5693,72.12,1.7023
2023-07-20,18673.0,53591.51,0.34,6.81,0.32,0.05,0.0,30390.43,8889.0,10589.0,25511.43,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.77,0.5737,72.53,1.7023
2023-07-21,18673.0,53591.51,0.34,6.86,0.32,0.05,0.0,30390.43,8889.0,10589.0,25511.43,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.9,0.5719,72.37,1.7023
2023-07-24,18673.0,53778.24,0.34,6.9,0.32,0.05,0.0,30496.32,8889.0,10589.0,25600.32,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.9,0.5718,72.36,1.7023
2023-07-25,18673.0,53778.24,0.34,6.91,0.32,0.05,0.0,30496.32,8889.0,10589.0,25600.32,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.9,0.5718,72.36,1.7023
2023-07-26,18673.0,53218.05,0.34,7.0,0.32,0.05,0.0,30178.65,8889.0,10589.0,25333.65,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.89,0.572,72.37,1.7023
2023-07-27,18673.0,55085.35,0.34,7.51,0.32,0.05,0.0,31237.55,8889.0,10589.0,26222.55,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.67,0.5749,72.64,1.7023
2023-07-28,18673.0,55085.35,0.34,7.31,0.32,0.06,0.0,31237.55,8889.0,10589.0,26222.55,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.86,0.5725,72.42,1.7023
2023-07-31,18673.0,52284.4,0.34,7.87,0.32,0.05,0.0,29649.2,8889.0,10589.0,24889.2,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.97,0.5689,72.12,1.7023
2023-08-01,18673.0,53778.24,0.34,8.58,0.32,0.05,0.0,30496.32,8889.0,10589.0,25600.32,,,,,,,,,,,,0.02,,100.0,81.04,0.0,0.0,0.0,100.0,20.69,0.575,72.65,1.7023
2023-08-02,18673.0,52471.13,0.34,9.68,0.32,0.05,0.0,29755.09,8889.0,10589.0,24978.09,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,21.12,0.5687,72.08,1.7023
2023-08-03,18673.0,52471.13,0.34,9.51,0.32,0.05,0.0,29755.09,8889.0,10589.0,24978.09,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.87,0.5725,72.42,1.7023
2023-08-04,18673.0,51164.02,0.34,9.12,0.32,0.05,0.0,29013.86,8889.0,10589.0,24355.86,,,,,,,,,,,,0.02,,100.0,81.04,0.0,0.0,0.0,100.0,21.04,0.5702,72.2,1.7023
2023-08-07,18673.0,52284.4,0.34,9.26,0.32,0.05,0.0,29649.2,8889.0,10589.0,24889.2,,,,,,,,,,,,0.02,,100.0,81.04,0.0,0.0,0.0,100.0,20.87,0.5722,72.4,1.7023
2023-08-08,18673.0,53778.24,0.34,10.33,0.32,0.05,0.0,30496.32,8889.0,10589.0,25600.32,,,,,,,,,,,,0.02,,100.0,81.04,0.0,0.0,0.0,100.0,20.7,0.5749,72.63,1.7023
2023-08-09,18673.0,53591.51,0.34,10.68,0.32,0.05,0.0,30390.43,8889.0,10589.0,25511.43,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,20.9,0.572,72.38,1.7023
2023-08-10,18673.0,51164.02,0.34,10.52,0.32,0.05,0.0,29013.86,8889.0,10589.0,24355.86,,,,,,,,,,,,0.03,,100.0,81.04,0.0,0.0,0.0,100.0,21.26,0.5669,71.91,1.7023
