,SU FP Equity_DX_SI_QTY,SU FP Equity_DX_SHORT_INTEREST_VALUE,SU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SU FP Equity_DX_SI_MV,SU FP Equity_DX_DSS,SU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY,SU FP Equity_DX_BROKER_SI_QTY,SU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SU FP Equity_DX_BROKER_SI_MV_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_INC_x,SU FP Equity_DX_BROKER_SI_MV_INC_x,SU FP Equity_DX_SUPPLY_SI_MV_NEW,SU FP Equity_DX_BROKER_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_NEW,SU FP Equity_DX_SUPPLY_SI_MV_DEC,SU FP Equity_DX_BROKER_SI_QTY_INC,SU FP Equity_DX_SUPPLY_SI_QTY_DEC,SU FP Equity_DX_BROKER_SI_MV_NEW_y,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SU FP Equity_DX_BROKER_SI_MV_INC_y,SU FP Equity_DX_SUPPLY_SI_QTY_INC_y,SU FP Equity_DX_BROKER_SI_MV_ADD,SU FP Equity_DX_SUPPLY_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_DEC,SU FP Equity_DX_SUPPLY_SI_MV,SU FP Equity_DX_BROKER_SI_MV_DEC,SU FP Equity_DX_SUPPLY_SI_MV_RMV,SU FP Equity_DX_BROKER_SI_MV_RMV,SU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SU FP Equity_DX_UTILIZATION_QUANTITY,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SU FP Equity_DX_ACTIVE_UTILIZATION_MV,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SU FP Equity_DX_BROKER_SI_CON_RATIO,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SU FP Equity_DX_DEMAND_SUPPLY_RATIO,SU FP Equity_PX_LAST
2010-05-13,44482252.0,3000592013.16,17.87,27.77,16.93,3747.87,4.0,2328937560.12,21550384.0,34525316.0,1453701357.36,,9500.0,32069.0,7.24,0.8,,,267.29,62000.0,3273336.0,,9500.0,7.24,32069.0,,114015.0,1590867.0,1815.64,128.94,0.69,,62.81,41.07,12760404.0,860765015.38,8383.0,1076.33,62.78,10.59,0.125,29.85,0.8476,83.98
2010-05-14,41063024.0,2648236087.21,16.49,25.65,15.63,3471.86,4.0,2137553435.61,17129500.0,33144480.0,1104715523.53,,,377674.0,150.34,,,,408.35,1692774.0,4828975.0,,,150.34,377674.0,,30419.0,3073611.0,1437.19,262.13,,,58.67,32.96,12067846.0,778279390.04,,1004.92,58.85,9.67,0.1426,32.5,0.7902,80.29
2010-05-17,38179976.0,2427341509.68,15.33,24.0,14.53,3161.03,3.0,1974070228.34,16118505.0,31050412.0,1024754867.85,,,32476.0,6.57,,,,124.76,102241.0,1386629.0,,,6.57,32476.0,,343157.0,2196307.0,1290.07,203.48,,,57.15,30.92,12086533.0,768417016.79,,968.83,57.11,9.63,0.1601,35.43,0.7324,79.15
2010-05-18,25471412.0,1681779872.97,10.23,15.95,9.69,2112.39,2.0,1266726932.2,15149997.0,19185224.0,1000296333.4,,,147502.0,102.16,,,,108.01,1267900.0,1355371.0,,,102.16,147502.0,,239361.0,13133089.0,1216.23,1082.94,,,55.39,28.84,12201439.0,805614330.74,,982.1,55.33,13.64,0.087,13.64,0.4849,82.2
2010-05-19,22562360.0,1442586636.33,9.06,13.93,8.59,1871.21,2.0,1081565429.88,14013786.0,16915912.0,896010009.95,,,9143.0,7.15,,18144.0,,100.46,335154.0,1265354.0,,,7.15,9143.0,1.56,120000.0,2622609.0,1137.61,202.25,,,55.43,26.64,11267630.0,720426961.59,,915.99,55.4,13.94,0.0914,16.82,0.4289,79.6
2010-05-20,22882584.0,1427219720.41,9.19,13.82,8.71,1863.74,2.0,1011327580.63,12919287.0,16214594.0,805794537.02,,40000.0,261028.0,35.99,3.07,,,143.74,359547.0,1747286.0,,40000.0,35.99,261028.0,,352265.0,1060866.0,1020.35,106.91,0.04,,56.81,24.53,9820215.0,612500952.98,506.0,773.88,56.87,15.21,0.0986,15.73,0.4345,77.65
2010-05-21,21088624.0,1327524065.95,8.47,12.36,8.03,1689.0,2.0,925539602.77,12464599.0,14702827.0,784643661.19,,,225582.0,5.1,,2610.0,,55.99,69857.0,704522.0,,,5.1,225582.0,0.21,24252.0,1584234.0,964.96,142.93,,,58.87,23.71,8709739.0,548276081.48,,672.4,58.93,14.94,0.0972,16.59,0.4011,78.37
2010-05-24,19066688.0,1202234618.17,7.66,10.86,7.26,1541.63,2.0,854670954.64,10369965.0,13554546.0,653869770.79,,,27137.0,40.03,,,,180.76,502116.0,2356950.0,,,40.03,27137.0,,235179.0,1650397.0,822.7,132.11,,,54.85,19.57,8536443.0,538258521.39,,673.51,54.99,17.12,0.0983,18.77,0.3598,78.5
2010-05-25,19569364.0,1184887606.8,7.86,11.08,7.45,1571.77,2.0,878341226.49,10525628.0,14506506.0,637306668.27,,,446996.0,90.13,,,,32.28,1159253.0,375022.0,,,90.13,446996.0,,83689.0,207293.0,818.45,18.41,,,56.54,19.81,8091462.0,489922566.96,,626.91,56.63,16.71,0.0999,18.59,0.3684,75.38
2010-05-26,19040420.0,1198284211.96,7.65,10.66,7.25,1520.35,2.0,885518918.51,10511241.0,14070662.0,661511360.48,,,253880.0,21.78,,,,24.81,311644.0,313167.0,,,21.78,253880.0,,44900.0,747488.0,806.39,59.83,,,59.64,19.97,7112537.0,447618319.03,,548.28,59.53,17.23,0.1016,19.26,0.3618,78.35
2010-05-27,17747044.0,1175190634.27,7.13,9.69,6.75,1423.85,2.0,843876629.1,10544963.0,12743733.0,698276386.55,,,564483.0,0.0,,130579.0,,60.54,87728.0,796788.0,,,0.0,564483.0,10.57,266027.0,1545236.0,829.62,121.31,,,20.12,20.12,41871164.0,2772664550.72,,3323.71,19.97,15.07,0.0996,20.26,0.3386,82.44
2010-05-28,15958166.0,1044683895.06,6.41,8.53,6.07,1305.82,2.0,720381264.17,9750435.0,11004251.0,638301570.14,,,588343.0,38.8,,,,159.93,390467.0,2104061.0,,,38.8,588343.0,,721190.0,2129949.0,802.55,178.88,,,18.38,18.38,43294860.0,2834250689.01,,3542.28,18.47,14.59,0.1122,24.94,0.3008,81.5
2010-05-31,15200483.0,1001065713.25,6.11,8.14,5.79,1251.0,2.0,665532188.38,9752695.0,10105641.0,642288049.42,,,233679.0,0.0,,,,19.68,5500.0,238003.0,,,0.0,233679.0,,6584.0,904110.0,798.35,63.55,,,18.23,18.23,43745712.0,2880982951.97,,3567.61,18.29,15.17,0.1044,22.44,0.2841,81.99
2010-06-01,16055382.0,1066007736.33,6.34,8.69,6.01,1323.96,2.0,742806196.5,9436360.0,11187571.0,626533380.69,,,172019.0,95.86,,28691.0,,49.36,1154062.0,605247.0,,,95.86,172019.0,2.47,116893.0,100823.0,777.65,8.44,,,17.63,17.63,44080144.0,2926730396.22,,3611.02,17.72,14.05,0.1209,26.89,0.3,82.66
2010-06-02,15391046.0,1021033319.76,6.08,8.38,5.76,1273.59,2.0,743607832.94,8719365.0,11209137.0,578437761.29,,,165180.0,24.5,,24754.0,,73.65,280967.0,898500.0,,,24.5,165180.0,2.12,16325.0,284155.0,720.66,23.24,,,16.24,16.24,44987160.0,2984422846.97,,3718.35,16.23,13.0,0.1211,27.43,0.2866,82.59
2010-06-03,14972186.0,1026077992.83,5.91,8.21,5.61,1245.1,2.0,736777759.13,8773572.0,10750814.0,601272863.41,,,160140.0,6.57,,4917.0,,25.61,78386.0,325826.0,,,6.57,160140.0,0.42,219893.0,541626.0,731.86,44.4,,,16.37,16.37,44836284.0,3072732618.52,,3752.02,16.32,13.19,0.1183,26.58,0.2793,85.32
2010-06-04,14848103.0,1014115599.26,5.86,8.21,5.56,1259.06,2.0,726538847.89,8328854.0,10637568.0,568855211.02,,53.0,29145.0,30.87,0.0,,,36.69,315559.0,493749.0,,53.0,30.87,29145.0,,19833.0,428805.0,714.75,30.49,,,15.52,15.52,45334416.0,3096310582.5,,3885.0,15.54,12.08,0.1123,25.43,0.2767,85.03
2010-06-07,14738111.0,991923834.88,5.82,8.04,5.52,1245.11,2.0,720384946.64,7934089.0,10703557.0,533990549.21,,,132211.0,8.14,,5000.0,,46.94,106146.0,531880.0,,,8.14,132211.0,0.44,4904.0,45157.0,674.12,4.77,,,14.9,14.9,45313524.0,3049750710.79,,3845.47,14.92,11.9,0.1118,25.45,0.2768,83.79
2010-06-08,14692326.0,988252280.45,5.8,8.01,5.5,1233.61,2.0,725161172.74,7666702.0,10780956.0,515686606.4,,,121466.0,20.41,,1031.0,,42.18,206546.0,462072.0,,,20.41,121466.0,0.09,73272.0,130178.0,641.0,13.83,0.0,,14.51,14.51,45178264.0,3038832818.22,53.0,3779.25,14.5,11.98,0.119,27.14,0.278,83.74
2010-06-09,14342205.0,989470477.98,5.66,7.76,5.37,1203.5,2.0,716601849.83,7793911.0,10387021.0,537702873.62,,,167195.0,0.74,,,,13.0,8484.0,154756.0,,,0.74,167195.0,,114770.0,402419.0,656.72,38.71,,,14.7,14.7,45229992.0,3120422682.8,,3820.83,14.67,12.22,0.1171,26.59,0.2705,85.89
2010-06-10,14609026.0,1043199416.55,5.77,8.02,5.47,1243.08,2.0,759801578.22,8155192.0,10640306.0,582344882.97,,,197908.0,32.26,,18327.0,,26.6,362130.0,349199.0,,,32.26,197908.0,1.62,512572.0,127172.0,705.22,9.62,,,15.32,15.32,45082872.0,3219271823.24,,3913.58,15.27,11.33,0.112,25.96,0.2744,88.9
2010-06-11,14508515.0,1020289520.54,5.73,7.96,5.43,1258.2,2.0,748703196.52,7905799.0,10646558.0,555963437.41,,,46833.0,18.89,,3413.0,,26.28,146602.0,326116.0,,,18.89,46833.0,0.3,29890.0,143763.0,698.81,1.54,,,14.89,14.89,45180336.0,3177239252.62,,3992.58,14.9,11.22,0.1122,26.15,0.2733,87.55
2010-06-14,14568848.0,1043138932.17,5.75,7.98,5.45,1265.21,2.0,766298470.21,7911058.0,10702396.0,566436865.46,,,30017.0,14.49,,,,2.34,99258.0,24758.0,,,14.49,30017.0,,,43420.0,694.55,3.3,,,14.92,14.92,45120160.0,3230632615.69,,3974.95,14.87,11.14,0.1173,27.29,0.2747,89.14
2010-06-15,14192154.0,1023007205.81,5.6,7.66,5.31,1239.68,2.0,740264619.47,8018243.0,10269673.0,577975715.8,,22235.0,100843.0,2.71,1.97,17055.0,,3.43,13279.0,39264.0,,22235.0,2.71,100843.0,1.59,45793.0,463057.0,714.15,43.12,1.94,,15.09,15.09,45120060.0,3252370747.0,22422.0,4021.74,15.08,11.39,0.106,24.6,0.2671,89.74
2010-06-16,13964948.0,1011565167.65,5.51,7.65,5.23,1232.47,2.0,735401488.32,7942757.0,10152429.0,575341656.58,,,33607.0,45.11,,,,14.01,430448.0,162864.0,,,45.11,33607.0,,53771.0,547692.0,710.97,45.29,,,15.05,15.05,44844336.0,3248344946.51,,4020.11,15.03,9.26,0.118,28.04,0.2646,90.18
2010-06-17,13876367.0,998349636.65,5.48,7.68,5.2,1227.9,2.0,701581939.89,7971814.0,9751502.0,573540438.24,,,326470.0,3.97,,,,25.87,35770.0,298425.0,,,3.97,326470.0,,1012.0,436697.0,714.45,36.37,,,14.98,14.98,45252112.0,3255710199.41,,4066.38,14.94,9.6,0.1176,28.05,0.2607,89.57
2010-06-18,13698870.0,999883921.63,5.41,7.79,5.13,1213.72,2.0,701741822.57,7460292.0,9614186.0,544528564.87,,,7283.0,30.78,,,,69.02,337783.0,774411.0,,,30.78,7283.0,,255646.0,475099.0,670.88,42.61,0.0,,14.05,14.05,45621844.0,3329949717.81,40.0,4105.39,14.05,9.73,0.11,26.32,0.2581,90.87
2010-06-21,12531717.0,928483489.84,4.95,7.43,4.69,1122.82,1.0,653115236.57,6058656.0,8815079.0,448889969.88,,49354.0,23327.0,0.28,4.5,,,131.3,2930.0,1479572.0,,49354.0,0.28,23327.0,,5255.0,802037.0,553.92,66.87,,,11.4,11.4,47104860.0,3490031318.23,,4312.1,11.38,10.73,0.1013,23.52,0.2357,92.24
2010-06-22,11441439.0,834102550.6,4.52,7.06,4.28,1031.54,1.0,549741066.06,6364277.0,7540834.0,463967834.68,,,162093.0,11.45,,2692.0,,2.94,127996.0,33194.0,,,11.45,162093.0,0.25,176722.0,1404933.0,586.27,125.12,,,11.98,11.98,46760284.0,3408913175.29,,4299.28,12.0,12.06,0.082,15.93,0.2154,90.76
2010-06-23,11215368.0,795910794.13,4.43,6.97,4.2,995.91,1.0,486616879.29,6500410.0,6857034.0,461308669.07,,,315266.0,34.86,,1263.0,,19.07,435297.0,189248.0,,,34.86,315266.0,0.12,10115.0,630820.0,586.6,58.02,,46.23,12.3,12.3,46361504.0,3290094579.65,,4166.21,12.34,11.51,0.0758,13.2,0.2122,88.35
2010-06-24,11288224.0,775602458.93,4.46,7.0,4.23,979.27,1.0,501049858.7,6349612.0,7292348.0,436275421.22,44.07,,51968.0,0.85,,30760.0,489540.0,20.81,40235.0,205848.0,44.07,,0.85,51968.0,2.82,3082.0,125221.0,555.59,15.24,,,12.01,12.01,46531780.0,3197151561.35,,4059.08,12.04,11.68,0.0766,13.04,0.2135,85.54
2010-06-25,11906285.0,820077157.62,4.7,7.23,4.46,1021.65,1.0,554097566.7,6044261.0,8044662.0,416314608.7,,,287983.0,67.78,,,,51.7,793899.0,593334.0,,,67.78,287983.0,,,41585.0,520.54,4.26,,,11.6,11.6,46054776.0,3172145618.63,,3963.6,11.61,12.93,0.0847,14.97,0.2285,85.75
2010-06-28,11329224.0,792524627.64,4.47,6.97,4.24,975.07,1.0,542854925.2,5643428.0,7760169.0,394780408.11,,,33966.0,6.53,,,,40.08,78000.0,466650.0,,,6.53,33966.0,,31851.0,362493.0,490.98,28.75,,,10.82,10.82,46503372.0,3253097262.29,,4022.1,10.88,14.28,0.0913,15.49,0.2173,87.09
2010-06-29,10385326.0,697131727.33,4.1,6.44,3.89,895.8,1.0,458701835.1,5739819.0,6833383.0,385294591.04,,,62414.0,0.5,,,,2.45,5700.0,31087.0,,,0.5,62414.0,,65064.0,932486.0,501.2,77.68,,,10.91,10.91,46870056.0,3146227966.2,,4061.04,10.99,13.96,0.0967,16.38,0.1974,83.57
2010-06-30,10052639.0,675364803.25,3.97,6.29,3.76,846.92,1.0,449900748.86,5372868.0,6696662.0,360964512.87,,,1382.0,,,,,33.34,,369028.0,,,,1382.0,,695.0,136721.0,454.54,12.49,,,10.24,10.24,47116328.0,3165408564.84,,3954.95,10.31,14.07,0.1002,17.34,0.1915,83.64
2010-07-01,8072373.0,524493812.4,3.19,5.17,3.02,673.5,1.0,313519232.69,5221189.0,4825308.0,339241177.76,,,,1.15,,,,12.72,13144.0,151679.0,,,1.15,,,,1884498.0,432.44,156.68,,,9.8,9.8,48043148.0,3121552219.41,,3972.27,9.82,17.33,0.1044,17.64,0.1516,80.89
2010-07-02,7877712.0,507416546.85,3.11,5.12,2.95,645.94,1.0,303198460.99,5649934.0,4707198.0,363921656.47,,,300800.0,,,,,14.96,,172055.0,,,,300800.0,,300000.0,118110.0,460.54,10.56,,,10.64,10.64,47456008.0,3056720492.77,,3867.8,10.64,17.74,0.1069,17.86,0.1483,80.19
2010-07-05,8453272.0,545168323.83,3.34,5.62,3.16,689.03,1.0,341546670.97,5358206.0,5295955.0,345561361.77,,,68427.0,57.64,,,,30.32,716912.0,373484.0,,,57.64,68427.0,,13829.0,128155.0,433.89,10.69,0.05,,10.11,10.11,47645120.0,3072728549.25,500.0,3849.64,10.13,16.72,0.1279,25.12,0.1595,80.29
2010-07-06,7760061.0,512990453.15,3.06,5.22,2.91,632.73,1.0,303605790.65,5738219.0,4592677.0,379333560.02,,,381701.0,0.39,,,,0.65,4800.0,7971.0,,,0.39,381701.0,,6283.0,708078.0,465.45,58.67,,,10.79,10.79,47443816.0,3136344504.15,,3847.45,10.79,17.14,0.1102,19.06,0.1459,82.3
2010-07-07,7732880.0,514112944.13,3.05,5.28,2.9,638.63,1.0,304406656.64,5651705.0,4578644.0,375748065.01,,,13144.0,,,,,4.18,,99658.0,,,,13144.0,,,14033.0,465.91,1.39,,,10.58,10.58,47790616.0,3177312242.48,,3952.89,10.54,17.44,0.1115,19.0,0.1447,82.77
2010-07-08,7939053.0,532156479.89,3.13,5.56,2.97,658.74,1.0,319873645.72,5899385.0,4772081.0,395437082.37,,,15404.0,20.39,,,,2.96,245617.0,37526.0,,,20.39,15404.0,,269802.0,52180.0,487.76,2.54,,,11.06,11.06,47422328.0,3178729142.71,,3937.66,11.02,16.92,0.1064,18.07,0.1489,83.45
2010-07-09,7920564.0,543323251.1,3.13,5.68,2.97,666.27,1.0,336711514.55,5723714.0,4908579.0,392626951.67,,,20198.0,12.93,,9048.0,,15.66,154895.0,195869.0,,,12.93,20198.0,0.76,,27445.0,481.24,2.14,,,10.67,10.67,47911024.0,3286530267.67,,4034.21,10.66,16.67,0.1017,16.98,0.1477,85.4
2010-07-12,7622010.0,526945414.61,3.01,5.52,2.85,655.43,1.0,324525634.63,5625590.0,4694106.0,388923506.4,,,6628.0,4.95,,,,15.0,54352.0,193013.0,,,4.95,6628.0,,88261.0,268825.0,481.96,17.54,,,10.42,10.42,48355720.0,3343058448.4,,4140.5,10.43,17.17,0.101,17.77,0.1412,86.07
2010-07-13,7585234.0,536161922.49,2.96,5.48,2.81,654.61,1.0,330884402.22,5495440.0,4681115.0,388444928.05,,51532.0,19115.0,0.35,4.44,,,21.59,880.0,250725.0,,51532.0,0.35,19115.0,,49928.0,13871.0,472.05,1.05,,,10.19,10.19,48458248.0,3425269069.93,,4181.73,10.14,17.35,0.1027,17.68,0.1406,88.0
2010-07-14,7621276.0,544219079.12,2.97,5.56,2.82,670.11,1.0,341267275.31,5583470.0,4779127.0,398703694.98,,,155544.0,11.54,,100000.0,,4.72,131632.0,67514.0,,,11.54,155544.0,8.47,,133620.0,491.06,10.86,,,49.16,10.34,5773841.0,412297682.44,,505.17,49.29,15.33,0.0961,17.57,0.1411,88.9
2010-07-15,7724231.0,539162082.67,3.01,5.64,2.86,681.23,1.0,327616187.91,5622004.0,4693548.0,392423709.93,,,147111.0,1.83,,,,9.59,20800.0,110067.0,,,1.83,147111.0,,1490.0,106379.0,494.0,9.02,,,10.46,10.46,48127180.0,3359344199.02,,4223.4,10.47,16.85,0.0993,17.34,0.1437,86.9
2010-07-16,7698006.0,525521377.23,3.0,5.7,2.85,666.64,1.0,323267007.39,5494984.0,4735319.0,375127216.0,,,53330.0,0.53,,51315.0,,19.49,43083.0,213421.0,,,0.53,53330.0,4.71,33071.0,52627.0,473.62,4.93,,,10.22,10.22,48289792.0,3296609277.53,,4160.32,10.22,16.81,0.1008,18.04,0.1431,84.99
2010-07-19,7546892.0,513144182.89,2.94,5.73,2.79,646.46,1.0,315331918.86,5434053.0,4637636.0,369483581.65,,,44833.0,2.99,,,,10.22,39929.0,112358.0,,,2.99,44833.0,,6594.0,137612.0,461.6,12.01,,,10.03,10.03,48750668.0,3314758140.99,,4137.8,10.04,16.19,0.1006,18.43,0.1393,84.65
2010-07-20,7469764.0,498959934.57,2.91,5.74,2.77,636.42,1.0,307119408.97,5371887.0,4597783.0,358827452.39,,,2327.0,0.34,,,,5.51,4000.0,64993.0,,,0.34,2327.0,,500.0,43853.0,454.76,3.86,,,9.99,9.99,48407200.0,3233469403.41,,4086.14,10.01,16.3,0.1019,18.69,0.1389,83.16
2010-07-21,7465438.0,499210656.72,2.91,5.75,2.76,629.27,1.0,307019878.71,5374020.0,4591324.0,359358426.58,,,33781.0,,,,,2.92,,31648.0,,,,33781.0,,,6459.0,449.1,0.14,,,10.03,10.03,48202920.0,3223308712.66,,4024.22,10.04,16.28,0.1015,18.65,0.1393,83.25
2010-07-22,7359986.0,522250297.05,2.87,5.59,2.73,621.6,1.0,321071223.62,5335089.0,4524803.0,378567542.8,,,81.0,0.27,,,,3.23,3056.0,39012.0,,,0.27,81.0,,,69577.0,447.49,8.67,,,9.91,9.91,48486740.0,3440524800.99,,4102.49,9.83,15.75,0.101,18.38,0.1367,88.34
2010-07-23,7352909.0,529189859.28,2.87,5.51,2.72,646.39,1.0,323961835.19,5316968.0,4501337.0,382662909.03,,,21788.0,,,,,0.0,,39909.0,,,,21788.0,,,23466.0,471.65,2.02,,,9.88,9.88,48486372.0,3489570777.48,,4280.16,9.93,15.82,0.1013,18.75,0.1367,89.6
2010-07-26,7310240.0,529935676.8,2.85,5.51,2.71,652.02,1.0,328969425.31,5083843.0,4537995.0,368539169.85,,,,10.4,,,,30.63,113026.0,350709.0,,,10.4,,,117584.0,76368.0,452.56,5.96,,,9.46,9.46,48657340.0,3527279597.45,,4354.38,9.41,15.23,0.1028,18.49,0.136,90.25
2010-07-27,7072956.0,503076272.56,2.76,5.42,2.62,634.7,1.0,305872205.37,5084171.0,4300383.0,361620487.35,,,1456.0,0.18,,,,0.1,1278.0,1128.0,,,0.18,1456.0,,,238890.0,455.81,19.96,,,9.34,9.34,49353012.0,3510318644.22,,4421.07,9.35,14.22,0.1038,19.13,0.1299,88.55
2010-07-28,7071545.0,496046148.61,2.76,5.43,2.62,626.98,1.0,301129065.95,5191795.0,4292842.0,364187729.01,,,140790.0,,,2459.0,,3.03,,33166.0,,,,140790.0,0.22,,10000.0,458.22,0.85,,,9.48,9.48,49582724.0,3478068693.29,,4373.05,9.48,14.4,0.1041,19.13,0.1291,87.33
2010-07-29,6993562.0,485351620.93,2.73,5.45,2.59,611.35,1.0,293184063.65,5177239.0,4224568.0,359299215.57,,,,,,,,1.76,,14556.0,,,,,,,68274.0,450.28,7.03,,,9.38,9.38,49993000.0,3469502892.13,,4352.1,9.38,13.78,0.104,19.24,0.1268,86.4
2010-07-30,7172589.0,509874777.78,2.8,5.62,2.66,625.78,1.0,311790262.53,5216779.0,4386064.0,370842945.74,,,22378.0,15.38,,,,0.42,182212.0,4847.0,,,15.38,22378.0,,22009.0,20716.0,454.21,2.26,,,9.44,9.44,50034212.0,3556760707.31,,4373.26,9.41,16.08,0.1063,18.69,0.1298,88.5
2010-08-02,7195342.0,526345713.21,2.81,5.69,2.66,637.27,1.0,323495938.2,5203286.0,4422310.0,380625032.23,,,,2.88,,17500.0,,1.02,38214.0,14219.0,,,2.88,,1.51,726.0,19468.0,459.78,1.03,,,9.39,9.39,50181152.0,3670796223.31,,4465.82,9.33,16.27,0.1067,18.62,0.1299,91.07
2010-08-03,7384904.0,542169849.35,2.88,5.86,2.73,669.32,1.0,338638330.67,5303660.0,4612598.0,389373313.88,,,,21.98,,,,0.06,226449.0,726.0,,,21.98,,,101100.0,36161.0,481.26,2.45,,,9.37,9.37,51301148.0,3766323256.53,,4657.61,9.37,16.72,0.1041,18.18,0.1305,91.4
2010-08-04,7091741.0,518425425.84,2.77,5.71,2.63,659.64,1.0,313973617.7,5303629.0,4294966.0,387709607.96,,,6969.0,4.77,,,,0.58,26627.0,7000.0,,,4.77,6969.0,,,344259.0,484.36,18.35,,,9.34,9.34,51510828.0,3765580686.24,,4708.43,9.33,17.76,0.1077,18.14,0.1248,91.01
2010-08-05,7014555.0,519487806.73,2.74,5.73,2.6,639.86,1.0,319111647.89,5061860.0,4308910.0,374874036.82,,,,3.2,,1016.0,,23.77,31598.0,241769.0,,,3.2,,0.09,,18670.0,459.95,2.12,,,8.88,8.88,51945844.0,3847034140.91,,4744.25,8.84,18.59,0.1149,18.81,0.123,92.2
2010-08-06,7028774.0,514443403.75,2.74,5.8,2.6,643.59,1.0,321898297.5,4986934.0,4398055.0,364998974.39,,,695.0,8.64,,,,6.77,94000.0,75821.0,,,8.64,695.0,,200.0,4855.0,454.95,0.42,,,8.75,8.75,52006632.0,3806420406.13,,4764.22,8.72,18.53,0.1141,18.67,0.1233,91.12
2010-08-09,6870470.0,513176792.35,2.68,5.68,2.54,628.55,1.0,307711275.77,4836930.0,4119674.0,361285359.26,,,,,,,,24.54,,270486.0,,,,,,120482.0,278381.0,442.27,25.91,,,8.48,8.48,52207640.0,3899551156.08,,4793.64,8.45,15.04,0.1092,19.48,0.1204,92.99
2010-08-10,6873795.0,499953189.12,2.68,5.72,2.55,635.84,1.0,299584754.59,4840975.0,4118954.0,352099661.06,,,771.0,,,,,,,,,,,771.0,,3274.0,720.0,447.55,0.0,,,8.45,8.45,52465728.0,3816000918.44,,4843.52,8.46,15.26,0.109,19.43,0.1199,90.55
2010-08-11,6877230.0,486116691.75,2.68,5.81,2.55,629.33,1.0,290525979.06,4851811.0,4110153.0,342950041.27,,,2554.0,0.05,,,,1.01,1905.0,8090.0,,,0.05,2554.0,,16372.0,10706.0,440.39,0.0,,,8.45,8.45,52569808.0,3715894502.71,,4760.24,8.47,15.29,0.109,19.68,0.1198,88.0
2010-08-12,6973586.0,494552031.79,2.72,5.93,2.58,622.54,1.0,297856430.75,4950207.0,4200018.0,351058254.63,,,114218.0,5.37,,,,2.1,99318.0,20915.0,,,5.37,114218.0,,5093.0,9453.0,436.91,2.71,,,8.63,8.63,52436208.0,3718665433.52,,4637.54,8.61,16.22,0.1089,19.12,0.1215,88.29
2010-08-13,6904285.0,483703360.96,2.69,5.98,2.56,610.27,1.0,288624684.39,4880906.0,4119771.0,341948606.81,,,36947.0,,,,,9.38,,106769.0,,,,36947.0,,521.0,80247.0,430.17,7.67,,,8.88,8.88,50055824.0,3506832395.33,,4430.46,8.85,16.4,0.1094,18.98,0.1257,87.22
2010-08-16,6906535.0,488243590.27,2.69,6.04,2.56,604.77,1.0,293990430.97,4844234.0,4158693.0,342453372.1,,,1525.0,3.04,,81.0,,3.48,42541.0,38197.0,,,3.04,1525.0,0.01,,3700.0,421.72,0.33,,,8.46,8.46,52389648.0,3703580714.88,,4599.25,8.4,16.28,0.1107,19.36,0.1207,88.01
2010-08-17,6994495.0,503563302.38,2.73,6.1,2.59,615.91,1.0,308746980.02,4802391.0,4288496.0,345744456.36,,,50000.0,10.36,,3983.0,,8.03,125901.0,92081.0,,,10.36,50000.0,0.36,238.0,81.0,422.68,0.01,,,8.39,8.39,52443608.0,3775637330.96,,4652.96,8.33,16.2,0.114,19.09,0.1222,89.63
2010-08-18,7062240.0,509121270.94,2.76,6.19,2.61,632.13,1.0,308805872.45,4872594.0,4283579.0,351268329.89,,,112900.0,,,,,3.0,,42697.0,,,,112900.0,,,4917.0,436.18,0.0,,,8.48,8.48,52604456.0,3792287927.88,,4721.73,8.46,16.36,0.1122,18.52,0.1229,89.75
2010-08-19,6697297.0,469309697.33,2.61,5.95,2.48,599.59,1.0,289662450.39,4817348.0,4133636.0,337573222.72,,,31839.0,2.0,,,,19.49,21666.0,219200.0,,,2.0,31839.0,,132115.0,171609.0,429.48,15.15,,,8.33,8.33,52979668.0,3712523418.6,,4719.19,8.34,17.34,0.1175,19.27,0.1159,87.24
2010-08-20,6656922.0,459796572.73,2.6,5.89,2.46,584.16,1.0,282723363.6,4717135.0,4093261.0,325814619.14,,,25023.0,,,,,13.65,,130875.0,,,,25023.0,,5639.0,40375.0,411.14,5.48,,,8.16,8.16,53123372.0,3669255006.66,,4630.36,8.16,17.43,0.1191,19.5,0.1151,85.99
