,DSB FP Equity_DX_SI_QTY,DSB FP Equity_DX_SHORT_INTEREST_VALUE,DSB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DSB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DSB FP Equity_DX_SI_MV,DSB FP Equity_DX_DSS,DSB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DSB FP Equity_DX_SUPPLY_SI_QTY,DSB FP Equity_DX_BROKER_SI_QTY,DSB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DSB FP Equity_DX_BROKER_SI_MV_NEW_x,DSB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DSB FP Equity_DX_SUPPLY_SI_QTY_INC_x,DSB FP Equity_DX_BROKER_SI_MV_INC_x,DSB FP Equity_DX_SUPPLY_SI_MV_NEW,DSB FP Equity_DX_BROKER_SI_QTY_ADD,DSB FP Equity_DX_BROKER_SI_QTY_NEW,DSB FP Equity_DX_SUPPLY_SI_MV_DEC,DSB FP Equity_DX_BROKER_SI_QTY_INC,DSB FP Equity_DX_SUPPLY_SI_QTY_DEC,DSB FP Equity_DX_BROKER_SI_MV_NEW_y,DSB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DSB FP Equity_DX_BROKER_SI_MV_INC_y,DSB FP Equity_DX_SUPPLY_SI_QTY_INC_y,DSB FP Equity_DX_BROKER_SI_MV_ADD,DSB FP Equity_DX_SUPPLY_SI_QTY_ADD,DSB FP Equity_DX_BROKER_SI_QTY_DEC,DSB FP Equity_DX_SUPPLY_SI_MV,DSB FP Equity_DX_BROKER_SI_MV_DEC,DSB FP Equity_DX_SUPPLY_SI_MV_RMV,DSB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DSB FP Equity_DX_UTILIZATION_QUANTITY,DSB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DSB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DSB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DSB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DSB FP Equity_DX_ACTIVE_UTILIZATION_MV,DSB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DSB FP Equity_DX_BROKER_SI_CON_RATIO,DSB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DSB FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9432.0,403972.56,,0.13,0.0,,0.0,,0.0
2015-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9432.0,406613.52,,0.13,0.0,,0.0,,0.0
2015-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9432.0,404349.84,,0.13,0.0,,0.0,,0.0
2015-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9432.0,402086.16,,0.13,0.0,,0.0,,0.0
2015-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9432.0,403783.92,,0.13,0.0,,0.0,,0.0
2015-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9432.0,409631.76,,0.13,0.0,,0.0,,0.0
2015-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9432.0,411895.44,,0.13,0.0,,0.0,,0.0
2015-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9432.0,405953.28,,0.13,0.0,,0.0,,0.0
2015-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,457718.31,,0.18,0.0,,0.0,,0.0
2015-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,458147.79,,0.18,0.0,,0.0,,0.0
2015-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,461905.74,,0.18,0.0,,0.0,,0.0
2015-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,464267.88,,0.18,0.0,,0.0,,0.0
2015-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,464267.88,,0.18,0.0,,0.0,,0.0
2015-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,464267.88,,0.18,0.0,,0.0,,0.0
2015-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,458469.9,,0.18,0.0,,0.0,,0.0
2015-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,465019.47,,0.18,0.0,,0.0,,0.0
2015-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,465019.47,,0.18,0.0,,0.0,,0.0
2015-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,465019.47,,0.18,0.0,,0.0,,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,465019.47,,0.18,0.0,,0.0,,0.0
2016-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,459006.75,,0.18,0.0,,0.0,,0.0
2016-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,457288.83,,0.18,0.0,,0.0,,0.0
2016-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,454497.21,,0.18,0.0,,0.0,,0.0
2016-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,456859.35,,0.18,0.0,,0.0,,0.0
2016-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,453423.51,,0.18,0.0,,0.0,,0.0
2016-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,456107.76,,0.18,0.0,,0.0,,0.0
2016-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,455463.54,,0.18,0.0,,0.0,,0.0
2016-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,453316.14,,0.18,0.0,,0.0,,0.0
2016-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,453101.4,,0.18,0.0,,0.0,,0.0
2016-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,450524.52,,0.18,0.0,,0.0,,0.0
2016-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,450202.41,,0.18,0.0,,0.0,,0.0
2016-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,451061.37,,0.18,0.0,,0.0,,0.0
2016-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,445800.24,,0.18,0.0,,0.0,,0.0
2016-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,443008.62,,0.18,0.0,,0.0,,0.0
2016-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,445156.02,,0.18,0.0,,0.0,,0.0
2016-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,444404.43,,0.18,0.0,,0.0,,0.0
2016-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,441720.18,,0.18,0.0,,0.0,,0.0
2016-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,442149.66,,0.17,0.0,,0.0,,0.0
2016-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,438928.56,,0.17,0.0,,0.0,,0.0
2016-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,433560.06,,0.17,0.0,,0.0,,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,436029.57,,0.17,0.0,,0.0,,0.0
2016-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,433023.21,,0.17,0.0,,0.0,,0.0
2016-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,429587.37,,0.17,0.0,,0.0,,0.0
2016-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,432486.36,,0.17,0.0,,0.0,,0.0
2016-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,431734.77,,0.17,0.0,,0.0,,0.0
2016-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,426044.16,,0.17,0.0,,0.0,,0.0
2016-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,426795.75,,0.17,0.0,,0.0,,0.0
2016-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,427439.97,,0.17,0.0,,0.0,,0.0
2016-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10737.0,421856.73,,0.17,0.0,,0.0,,0.0
2016-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11359.0,453678.46,,0.2,0.0,,0.0,,0.0
2016-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11359.0,451179.48,,0.2,0.0,,0.0,,0.0
2016-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11359.0,452883.33,,0.2,0.0,,0.0,,0.0
2016-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11359.0,454019.23,,0.2,0.0,,0.0,,0.0
2016-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11359.0,449362.04,,0.2,0.0,,0.0,,0.0
2016-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11359.0,448680.5,,0.2,0.0,,0.0,,0.0
2016-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11359.0,446635.88,,0.2,0.0,,0.0,,0.0
2016-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11359.0,446863.06,,0.2,0.0,,0.0,,0.0
2016-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11359.0,444136.9,,0.2,0.0,,0.0,,0.0
2016-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11359.0,443114.59,,0.19,0.0,,0.0,,0.0
2016-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11359.0,443909.72,,0.2,0.0,,0.0,,0.0
2016-02-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11720.0,454970.4,,0.21,0.0,,0.0,,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11720.0,457900.4,,0.21,0.0,,0.0,,0.0
2016-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12760.0,503764.8,,0.25,0.0,,0.0,,0.0
2016-03-03,4000.0,156800.0,0.05,0.03,0.16,,78400.0,2000.0,2000.0,78400.0,,,,,,2000.0,,,,,,,,,0.08,2000.0,,0.08,,,100.0,15.67,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3135
2016-03-04,4000.0,158520.0,0.05,0.03,0.16,,79260.0,2000.0,2000.0,79260.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,15.67,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3135
2016-03-07,4000.0,157760.0,0.05,0.03,0.16,,78880.0,2000.0,2000.0,78880.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,17.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3549
2016-03-08,4000.0,156640.0,0.05,0.03,0.16,,78320.0,2000.0,2000.0,78320.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,4.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0954
2016-03-09,4000.0,158320.0,0.05,0.03,0.16,,79160.0,2000.0,2000.0,79160.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,4.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0954
2016-03-10,4000.0,159800.0,0.06,0.03,0.16,,79900.0,2000.0,2000.0,79900.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,4.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0921
2016-03-11,4000.0,159440.0,0.06,0.03,0.16,,79720.0,2000.0,2000.0,79720.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,4.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0911
2016-03-14,4000.0,159440.0,0.07,0.03,0.16,,79720.0,2000.0,2000.0,79720.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,4.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0936
2016-03-15,4000.0,160400.0,0.06,0.03,0.16,,80200.0,2000.0,2000.0,80200.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,4.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0936
2016-03-16,4000.0,160320.0,0.06,0.03,0.16,,80160.0,2000.0,2000.0,80160.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,4.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0936
2016-03-17,4000.0,158120.0,0.06,0.03,0.16,,79060.0,2000.0,2000.0,79060.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,4.8,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2016-03-18,4000.0,157560.0,0.06,0.03,0.16,,78780.0,2000.0,2000.0,78780.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,4.8,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2016-03-21,4000.0,158000.0,0.06,0.03,0.16,,79000.0,2000.0,2000.0,79000.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,4.8,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2016-03-22,2000.0,78760.0,0.03,0.01,0.08,,78760.0,0.0,2000.0,0.0,,,,,,,,0.08,,2000.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.048
2016-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.08,,0.0,0.0,41651.0,1636884.3,,1.39,0.0,,0.0,,0.0
2016-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1631469.67,,1.38,0.0,,0.0,,0.0
2016-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1631469.67,,1.38,0.0,,0.0,,0.0
2016-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1631469.67,,1.38,0.0,,0.0,,0.0
2016-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1619807.39,,1.37,0.0,,0.0,,0.0
2016-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1626055.04,,1.36,0.0,,0.0,,0.0
2016-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1623972.49,,1.37,0.0,,0.0,,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1621056.92,,1.37,0.0,,0.0,,0.0
2016-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1616891.82,,1.37,0.0,,0.0,,0.0
2016-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1609811.15,,1.37,0.0,,0.0,,0.0
2016-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1612310.21,,1.36,0.0,,0.0,,0.0
2016-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1603980.01,,1.36,0.0,,0.0,,0.0
2016-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1606062.56,,1.36,0.0,,0.0,,0.0
2016-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1609811.15,,1.36,0.0,,0.0,,0.0
2016-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1622306.45,,1.37,0.0,,0.0,,0.0
2016-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1615225.78,,1.38,0.0,,0.0,,0.0
2016-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,41651.0,1621889.94,,1.38,0.0,,0.0,,0.0
2016-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,44882.0,1738728.68,,1.37,0.0,,0.0,,0.0
2016-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1539537.7,,1.36,0.0,,0.0,,0.0
2016-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1543095.04,,1.37,0.0,,0.0,,0.0
2016-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1535585.1,,1.38,0.0,,0.0,,0.0
2016-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1557719.66,,1.37,0.0,,0.0,,0.0
2016-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1556533.88,,1.4,0.0,,0.0,,0.0
2016-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1565624.86,,1.38,0.0,,0.0,,0.0
2016-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1573530.06,,1.39,0.0,,0.0,,0.0
2016-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1570763.24,,1.4,0.0,,0.0,,0.0
2016-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1559695.96,,1.4,0.0,,0.0,,0.0
2016-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1566415.38,,1.38,0.0,,0.0,,0.0
2016-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1565624.86,,1.39,0.0,,0.0,,0.0
2016-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39526.0,1545071.34,,1.39,0.0,,0.0,,0.0
2016-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40174.0,1572410.36,,1.4,0.0,,0.0,,0.0
2016-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40174.0,1560759.9,,1.41,0.0,,0.0,,0.0
2016-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40174.0,1556340.76,,1.39,0.0,,0.0,,0.0
2016-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40174.0,1551118.14,,1.39,0.0,,0.0,,0.0
2016-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40174.0,1549511.18,,1.39,0.0,,0.0,,0.0
2016-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40174.0,1550314.66,,1.38,0.0,,0.0,,0.0
2016-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40174.0,1555939.02,,1.39,0.0,,0.0,,0.0
2016-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40174.0,1549109.44,,1.4,0.0,,0.0,,0.0
2016-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40174.0,1553126.84,,1.38,0.0,,0.0,,0.0
2016-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40174.0,1551118.14,,1.39,0.0,,0.0,,0.0
2016-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40174.0,1559152.94,,1.39,0.0,,0.0,,0.0
2016-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39674.0,1541334.9,,1.38,0.0,,0.0,,0.0
2016-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39674.0,1540144.68,,1.37,0.0,,0.0,,0.0
2016-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39674.0,1543318.6,,1.37,0.0,,0.0,,0.0
2016-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39674.0,1541334.9,,1.38,0.0,,0.0,,0.0
