,ALADO FP Equity_DX_SI_QTY,ALADO FP Equity_DX_SHORT_INTEREST_VALUE,ALADO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALADO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALADO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALADO FP Equity_DX_SI_MV,ALADO FP Equity_DX_DSS,ALADO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALADO FP Equity_DX_SUPPLY_SI_QTY,ALADO FP Equity_DX_BROKER_SI_QTY,ALADO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALADO FP Equity_DX_BROKER_SI_MV_NEW_x,ALADO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALADO FP Equity_DX_BROKER_SI_MV_INC_x,ALADO FP Equity_DX_BROKER_SI_QTY_ADD,ALADO FP Equity_DX_BROKER_SI_QTY_NEW,ALADO FP Equity_DX_SUPPLY_SI_MV_DEC,ALADO FP Equity_DX_BROKER_SI_QTY_INC,ALADO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALADO FP Equity_DX_BROKER_SI_MV_NEW_y,ALADO FP Equity_DX_BROKER_SI_MV_INC_y,ALADO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALADO FP Equity_DX_BROKER_SI_MV_ADD,ALADO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALADO FP Equity_DX_BROKER_SI_QTY_DEC,ALADO FP Equity_DX_SUPPLY_SI_MV,ALADO FP Equity_DX_BROKER_SI_MV_DEC,ALADO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALADO FP Equity_DX_UTILIZATION_QUANTITY,ALADO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALADO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALADO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALADO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALADO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALADO FP Equity_DX_BROKER_SI_CON_RATIO,ALADO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALADO FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,22000.0,0.02,0.0,,0.0,,0.0
2017-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21750.0,0.02,0.0,,0.0,,0.0
2017-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,22000.0,0.02,0.0,,0.0,,0.0
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21500.0,0.02,0.0,,0.0,,0.0
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21750.0,0.02,0.0,,0.0,,0.0
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,22250.0,0.02,0.0,,0.0,,0.0
2017-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,22500.0,0.02,0.0,,0.0,,0.0
2017-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,22750.0,0.02,0.0,,0.0,,0.0
2017-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21750.0,0.02,0.0,,0.0,,0.0
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21750.0,0.02,0.0,,0.0,,0.0
2017-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,22250.0,0.02,0.0,,0.0,,0.0
2017-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,22000.0,0.02,0.0,,0.0,,0.0
2017-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21500.0,0.02,0.0,,0.0,,0.0
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21500.0,0.02,0.0,,0.0,,0.0
2017-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21500.0,0.02,0.0,,0.0,,0.0
2017-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21500.0,0.02,0.0,,0.0,,0.0
2017-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21500.0,0.02,0.0,,0.0,,0.0
2017-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21500.0,0.02,0.0,,0.0,,0.0
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,21500.0,0.02,0.0,,0.0,,0.0
2018-01-02,20000.0,17840.0,0.08,0.16,0.07,0.02,0.0,0.0,20000.0,0.0,17840.0,,,,,,,,,,,,,20000.0,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,0.0,,0.8
2018-01-03,40000.0,36800.0,0.15,0.32,0.14,0.04,0.0,18400.0,20000.0,20000.0,18400.0,,,,20000.0,,,,,,,,0.02,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-01-04,40000.0,37520.0,0.15,0.31,0.14,0.04,0.0,18760.0,20000.0,20000.0,18760.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-01-05,40000.0,37200.0,0.15,0.3,0.14,0.04,0.0,18600.0,20000.0,20000.0,18600.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-01-08,40000.0,36000.0,0.15,0.3,0.14,0.04,0.0,18000.0,20000.0,20000.0,18000.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-01-09,40000.0,37920.0,0.15,0.29,0.14,0.04,0.0,18960.0,20000.0,20000.0,18960.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-01-10,40000.0,37040.0,0.15,0.27,0.14,0.04,0.0,18520.0,20000.0,20000.0,18520.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-01-11,20000.0,19680.0,0.08,0.14,0.07,0.02,0.0,19680.0,0.0,20000.0,0.0,,,,,,0.02,,20000.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,20000.0,0.0,0.02,0.0,0.0,25000.0,25875.0,0.03,0.0,,0.0,,0.0
2018-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,26750.0,0.03,0.0,,0.0,,0.0
2018-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,27875.0,0.03,0.0,,0.0,,0.0
2018-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,26250.0,0.03,0.0,,0.0,,0.0
2018-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,26750.0,0.03,0.0,,0.0,,0.0
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,28500.0,0.03,0.0,,0.0,,0.0
2018-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30500.0,0.03,0.0,,0.0,,0.0
2018-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30875.0,0.03,0.0,,0.0,,0.0
2018-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,29250.0,0.03,0.0,,0.0,,0.0
2018-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,29375.0,0.03,0.0,,0.0,,0.0
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,29250.0,0.03,0.0,,0.0,,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30750.0,0.03,0.0,,0.0,,0.0
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,31875.0,0.03,0.0,,0.0,,0.0
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,31250.0,0.03,0.0,,0.0,,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,29250.0,0.03,0.0,,0.0,,0.0
2018-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,27125.0,0.03,0.0,,0.0,,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,27375.0,0.03,0.0,,0.0,,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,25250.0,0.03,0.0,,0.0,,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,26500.0,0.03,0.0,,0.0,,0.0
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,25750.0,0.03,0.0,,0.0,,0.0
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,26125.0,0.03,0.0,,0.0,,0.0
2018-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,26500.0,0.03,0.0,,0.0,,0.0
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,25375.0,0.03,0.0,,0.0,,0.0
2018-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,25500.0,0.03,0.0,,0.0,,0.0
2018-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,28500.0,0.03,0.0,,0.0,,0.0
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,28750.0,0.03,0.0,,0.0,,0.0
2018-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,27500.0,0.03,0.0,,0.0,,0.0
2018-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,27875.0,0.03,0.0,,0.0,,0.0
2018-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,29000.0,0.03,0.0,,0.0,,0.0
2018-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,31750.0,0.03,0.0,,0.0,,0.0
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30500.0,0.03,0.0,,0.0,,0.0
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,29750.0,0.03,0.0,,0.0,,0.0
2018-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30000.0,0.03,0.0,,0.0,,0.0
2018-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,33000.0,0.03,0.0,,0.0,,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30750.0,0.03,0.0,,0.0,,0.0
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30375.0,0.03,0.0,,0.0,,0.0
2018-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30375.0,0.03,0.0,,0.0,,0.0
2018-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30500.0,0.03,0.0,,0.0,,0.0
2018-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30375.0,0.03,0.0,,0.0,,0.0
2018-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,31625.0,0.03,0.0,,0.0,,0.0
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,31500.0,0.03,0.0,,0.0,,0.0
2018-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30750.0,0.03,0.0,,0.0,,0.0
2018-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30375.0,0.03,0.0,,0.0,,0.0
2018-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30125.0,0.03,0.0,,0.0,,0.0
2018-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,31125.0,0.03,0.0,,0.0,,0.0
2018-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30750.0,0.03,0.0,,0.0,,0.0
2018-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30375.0,0.03,0.0,,0.0,,0.0
2018-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30500.0,0.03,0.0,,0.0,,0.0
2018-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,30500.0,0.03,0.0,,0.0,,0.0
2018-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,29625.0,0.03,0.0,,0.0,,0.0
2018-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,29875.0,0.03,0.0,,0.0,,0.0
2018-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,29250.0,0.03,0.0,,0.0,,0.0
2018-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25000.0,28000.0,0.03,0.0,,0.0,,0.0
2018-03-28,20000.0,21900.0,0.07,0.02,0.07,0.02,0.0,0.0,20000.0,0.0,21900.0,,,,,,,,,,,,,20000.0,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,0.0,,0.8
2018-03-29,40000.0,42600.0,0.15,0.05,0.14,0.04,0.0,21300.0,20000.0,20000.0,21300.0,,,,20000.0,,,,,,,,0.02,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-03-30,40000.0,42600.0,0.15,0.05,0.14,0.04,0.0,21300.0,20000.0,20000.0,21300.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-04-02,40000.0,42600.0,0.15,0.05,0.14,0.04,0.0,21300.0,20000.0,20000.0,21300.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-04-03,40000.0,43800.0,0.15,0.05,0.14,0.04,0.0,21900.0,20000.0,20000.0,21900.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-04-04,40000.0,41800.0,0.15,0.05,0.14,0.04,0.0,20900.0,20000.0,20000.0,20900.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-04-05,40000.0,42200.0,0.15,0.05,0.14,0.04,0.0,21100.0,20000.0,20000.0,21100.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-04-06,40000.0,41400.0,0.15,0.05,0.14,0.04,0.0,20700.0,20000.0,20000.0,20700.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-04-09,40000.0,41400.0,0.15,0.05,0.14,0.04,0.0,20700.0,20000.0,20000.0,20700.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-04-10,40000.0,42200.0,0.15,0.06,0.14,0.04,0.0,21100.0,20000.0,20000.0,21100.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-04-11,40000.0,41600.0,0.15,0.06,0.14,0.04,0.0,20800.0,20000.0,20000.0,20800.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2018-04-12,45000.0,47250.0,0.17,0.07,0.15,0.05,0.0,26250.0,20000.0,25000.0,21000.0,,,0.01,,,,5000.0,,,0.01,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2018-04-13,45000.0,47250.0,0.17,0.07,0.15,0.05,0.0,26250.0,20000.0,25000.0,21000.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2018-04-16,45000.0,47700.0,0.17,0.08,0.15,0.05,0.0,26500.0,20000.0,25000.0,21200.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2018-04-17,49000.0,52185.0,0.18,0.11,0.17,0.05,0.0,28755.0,22000.0,27000.0,23430.0,,2000.0,,2000.0,,,,,,,2000.0,0.0,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.42,0.8626,92.58,1.96
2018-04-18,51000.0,53805.0,0.19,0.13,0.17,0.05,0.0,28485.0,24000.0,27000.0,25320.0,,2000.0,,,,,,,,,2000.0,,,,0.03,,100.0,96.0,0.0,0.0,0.0,100.0,7.49,0.8615,92.51,2.04
2018-04-19,49000.0,51940.0,0.18,0.12,0.17,0.05,0.0,28620.0,22000.0,27000.0,23320.0,,,,,,0.0,,2000.0,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.41,0.8628,92.59,1.96
2018-04-20,49000.0,51450.0,0.18,0.13,0.17,0.05,0.0,28350.0,22000.0,27000.0,23100.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.57,0.8601,92.43,1.96
2018-04-23,49000.0,49735.0,0.18,0.13,0.17,0.05,0.0,27405.0,22000.0,27000.0,22330.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.68,0.8581,92.32,1.96
2018-04-24,49000.0,48608.0,0.18,0.13,0.17,0.05,0.0,26784.0,22000.0,27000.0,21824.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.62,0.8592,92.38,1.96
2018-04-25,49000.0,48216.0,0.18,0.12,0.17,0.05,0.0,26568.0,22000.0,27000.0,21648.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.54,0.8606,92.46,1.96
2018-04-26,49000.0,48314.0,0.18,0.12,0.17,0.05,0.0,26622.0,22000.0,27000.0,21692.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.44,0.8622,92.56,1.96
2018-04-27,49000.0,48118.0,0.18,0.12,0.17,0.05,0.0,26514.0,22000.0,27000.0,21604.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.46,0.8619,92.54,1.96
2018-04-30,49000.0,49000.0,0.18,0.12,0.17,0.05,0.0,27000.0,22000.0,27000.0,22000.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.3,0.8646,92.7,1.96
2018-05-01,49000.0,49000.0,0.18,0.12,0.17,0.05,0.0,27000.0,22000.0,27000.0,22000.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.47,0.8617,92.53,1.96
2018-05-02,49000.0,49245.0,0.18,0.12,0.17,0.05,0.0,27135.0,22000.0,27000.0,22110.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.4,0.863,92.6,1.96
2018-05-03,49000.0,47334.0,0.18,0.12,0.17,0.05,0.0,26082.0,22000.0,27000.0,21252.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.72,0.8576,92.28,1.96
2018-05-04,49000.0,47040.0,0.18,0.12,0.17,0.05,0.0,25920.0,22000.0,27000.0,21120.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.76,0.8569,92.24,1.96
2018-05-07,49000.0,46746.0,0.18,0.12,0.17,0.05,0.0,25758.0,22000.0,27000.0,20988.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.83,0.8556,92.17,1.96
2018-05-08,49000.0,47040.0,0.18,0.12,0.17,0.05,0.0,25920.0,22000.0,27000.0,21120.0,,,,,,,,,,,,,,,0.02,,100.0,88.0,0.0,0.0,0.0,100.0,7.82,0.8559,92.18,1.96
2018-05-09,47000.0,45402.0,0.17,0.11,0.16,0.05,0.0,26082.0,20000.0,27000.0,19320.0,,,,,,0.0,,2000.0,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,7.78,0.8565,92.22,1.88
2018-05-10,47000.0,45308.0,0.17,0.13,0.16,0.05,0.0,26028.0,20000.0,27000.0,19280.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,7.75,0.8571,92.25,1.88
2018-05-11,57000.0,54948.0,0.21,0.17,0.19,0.06,0.0,35668.0,20000.0,37000.0,19280.0,,,0.01,,,,10000.0,,,0.01,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,5.65,0.8934,94.35,2.28
2018-05-14,57000.0,53124.0,0.21,0.21,0.19,0.05,0.0,34484.0,20000.0,37000.0,18640.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,5.84,0.89,94.16,2.28
2018-05-15,57000.0,53010.0,0.21,0.22,0.19,0.05,0.0,34410.0,20000.0,37000.0,18600.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,5.88,0.8894,94.12,2.28
2018-05-16,57000.0,53352.0,0.21,0.24,0.19,0.05,0.0,34632.0,20000.0,37000.0,18720.0,,,,,,,,,,,,,,,0.02,,100.0,80.0,0.0,0.0,0.0,100.0,5.86,0.8897,94.14,2.28
2018-05-17,55000.0,51920.0,0.2,0.25,0.19,0.05,0.0,33040.0,20000.0,35000.0,18880.0,,,,,,,,,,,,,,2000.0,0.02,0.0,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2018-05-18,66000.0,61776.0,0.24,0.32,0.22,0.06,0.0,38376.0,25000.0,41000.0,23400.0,,5000.0,,6000.0,,,,,,,5000.0,0.01,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.64,0.7501,85.36,2.64
